layout_source,correction_source,correction_detail,d_tag_mm,n_positions,n_frames,frames_input_total,median_3d_mm,p75_3d_mm,p95_3d_mm,rmse_3d_mm,median_horiz_mm,rmse_horiz_mm,median_vert_mm,rmse_vert_mm,signed_vertical_slope_mm_per_m,signed_vertical_slope_r2,fail_rate,residual_rms_median_mm,d3_std_median_mm,distance_to_centroid_slope_mm_per_m,distance_to_centroid_slope_r2
L_Vicon,C_V5,L_Vicon with C_V5,4.0,24,28818,28818,97.9562146484227,140.7602380448135,208.0524565635796,118.28881230370689,38.64293378048998,47.562127141972596,88.21068811301217,108.30552699632848,153.21870665621367,0.7003500322407967,0.0,76.54336692512867,59.05304779957288,147.1637939593868,0.37782893138588414
L_Vicon,C_V5,L_Vicon with C_V5,6.0,24,28818,28818,94.76060930001137,136.9177082298041,205.18476785669222,115.94344887352432,38.63928861515079,47.11874288414389,85.76498776078643,105.93728052817616,148.27130873777674,0.6859428062317475,0.0,76.35099302564652,58.816917310323895,142.9744529391751,0.36834644819596274
L_Vicon,C_V5,L_Vicon with C_V5,8.0,24,28818,28818,91.82335367499519,133.08302356367787,202.38864086067156,113.65774045572554,38.01323116208684,46.69778646691805,83.40877721590188,103.62142010506898,143.36426667311616,0.6707370126428106,0.0,76.13390949085176,58.512092043493354,138.8208263527619,0.35896046310880037
L_Vicon,C_V5,L_Vicon with C_V5,10.0,24,28818,28818,88.94731514476945,130.16200535042594,199.65912218801492,111.43154557073399,37.17640857472391,46.30191596746347,81.10295881467528,101.35641038446715,138.49668478642394,0.6547341263815516,0.0,75.84053154089042,58.21533730691438,134.69382823557459,0.34961041406428894
L_Vicon,C_V5,L_Vicon with C_V5,12.0,24,28818,28818,86.1410317962696,127.69812670598427,196.9918839096706,109.2673978183427,37.17043198626676,45.93187764984398,78.85027954559821,99.14447458911529,133.6685000870086,0.637895851233601,0.0,75.74134092793251,57.926887208533316,130.5939871695764,0.34026060401784597
L_Vicon,C_V5,L_Vicon with C_V5,14.0,24,28818,28818,83.39766261390888,125.31225641586093,194.38328431399134,107.16788042143702,37.15832974372482,45.59018611297647,76.63536610388887,96.98705853982578,128.87997953520198,0.6201960302861272,0.0,75.67535073318422,57.64223582408154,126.52377732403974,0.3308347890265604
L_Vicon,C_V5,L_Vicon with C_V5,16.0,24,28818,28818,80.71281065518053,123.01159771399422,191.82729403893512,105.13557208212211,37.124784372647866,45.279616208579874,73.71006448319469,94.88543024637032,124.13315318400215,0.6016358392889154,0.0,75.40209848414119,57.35796299749178,122.48957868983528,0.3212960057990272
L_Vicon,C_V5,L_Vicon with C_V5,18.0,24,28818,28818,78.08638068045556,120.7556642931419,189.32368176487867,103.17242691842912,37.06824573011369,45.0010106121421,70.14488165881929,92.84104006378037,119.42744756110957,0.5821942319725435,0.0,75.29301982895015,57.088391715266894,118.50033999131853,0.31163273886391696
L_Vicon,C_V5,L_Vicon with C_V5,20.0,24,28818,28818,75.52086308232444,118.5467717603648,186.8722011742056,101.28070098822887,36.92238855407039,44.754861638658554,66.57750188959338,90.85583499353002,114.76594246801982,0.5618889834688294,0.0,75.21956441321126,56.838228972737554,114.56330750658957,0.3018316603109944
L_Vicon,C_V5,L_Vicon with C_V5,22.0,24,28818,28818,73.01648126830369,116.4174177788329,184.47337605698402,99.4635083268813,36.61933672958134,44.54298531429754,63.00975634181587,88.9320636664969,110.15186830452866,0.5407528928552292,0.0,75.1694496627886,56.871864802513606,110.68032848981065,0.2918753528816549
L_Vicon,C_V5,L_Vicon with C_V5,24.0,24,28818,28818,70.57626835522898,114.36280249491469,182.12855163718703,97.72293247504089,36.30679166603383,44.365179095905205,59.44294363681803,87.07182331448938,105.58648139167674,0.5188059431466165,0.0,75.10678459225258,57.061839692161676,106.86322143530056,0.2818042531700996
L_Vicon,C_V5,L_Vicon with C_V5,26.0,24,28818,28818,68.19604861756967,112.38725105020237,179.83508099842024,96.05946701227319,35.98811510588994,44.2218010564268,55.88048838212558,85.27516352378228,101.06904508166622,0.49607874310189626,0.0,75.10409543189019,57.25940470541696,103.11254795994186,0.2716288612210457
L_Vicon,C_V5,L_Vicon with C_V5,28.0,24,28818,28818,65.8852615771529,110.48531875546564,179.04176435148372,94.47465575671875,35.6702194760648,44.112639164514164,52.33012263477106,83.5436152335526,96.59923309350388,0.47259987381732704,0.0,75.07577362581225,57.45632375341013,99.42435062994039,0.2613406885889079
L_Vicon,C_V5,L_Vicon with C_V5,30.0,24,28818,28818,65.03516079453945,108.15372854100572,178.8921592082222,92.97043053880262,35.77798651714853,44.03770766325357,49.24495002849275,81.87906483550078,92.1772438892576,0.448410547965732,0.0,75.11810775905778,57.64857548579597,95.80690803618934,0.25097543416685064
L_Vicon,C_V5,L_Vicon with C_V5,32.0,24,28818,28818,65.6475971754764,105.54518565108529,178.7586173533465,91.54620675677866,36.33397362882742,43.995575989919324,49.15876827070339,80.28136312289485,87.80309522614498,0.42359111796287907,0.0,75.12941609203912,57.8449865252535,92.26182529810666,0.24054542111770627
L_Vicon,C_V5,L_Vicon with C_V5,34.0,24,28818,28818,66.33330355928179,102.78453437896782,178.63335476714894,90.20216746388027,36.01310109542462,43.98485672805794,47.69464374337413,78.7512755058235,83.4760486554578,0.398220332382924,0.0,75.3526048236387,58.01720864054728,88.7805887360574,0.2300287046454781
L_Vicon,C_V5,L_Vicon with C_V5,36.0,24,28818,28818,67.07627198489891,99.97586314915586,178.51595759021714,88.93849855947448,35.70129130784815,44.00329562049367,44.463957766138705,77.29014491220137,79.19618801471931,0.37239676628912133,0.0,75.40923807201114,58.17302034468298,85.35909367435147,0.21940244001557907
L_Vicon,C_V5,L_Vicon with C_V5,38.0,24,28818,28818,67.87433347142036,97.2222536351533,176.4955352115358,87.75738816089785,35.39541605605683,44.05144324502549,43.92855631826946,75.90012862210968,74.96427669972358,0.3462255582935655,0.0,75.62323023700253,58.3349991560348,82.00169384293837,0.2086643416985543
L_Vicon,C_V5,L_Vicon with C_V5,40.0,24,28818,28818,66.64493995838049,94.52342982504125,173.2285846819587,86.65837376508543,35.09225834898958,44.127306177640115,43.65861116982657,74.58186504180523,70.77916138434216,0.31982849396666,0.0,75.83100666222325,58.50584162638753,78.70008163729999,0.1977862759396728
L_Vicon,C_V5,L_Vicon with C_V5,42.0,24,28818,28818,64.51069652020024,91.88323703342107,170.02239971838196,85.64281005968745,34.79194477820549,44.22979383397671,43.40295774096957,73.3376864396718,66.64089468839322,0.29334357002966593,0.0,76.20432123773469,58.676966709242265,75.44243432317766,0.18672224410826
L_Vicon,C_V5,L_Vicon with C_V5,44.0,24,28818,28818,62.34252593739755,89.31725534955805,166.8774836267588,84.7113338255486,34.49938815440926,44.359026151400414,45.56070456916041,72.16846179185829,62.552515971068175,0.266961213780204,0.0,76.62196837943927,58.84564335624347,72.24464284298246,0.17557200835775544
L_Vicon,C_V5,L_Vicon with C_V5,46.0,24,28818,28818,60.13988215032717,86.82506047138214,163.7980517391434,83.86522490119825,34.210404315662316,44.5147352243614,44.841461818854924,71.07611621095768,58.51036415897936,0.24082443296639888,0.0,76.92148252740108,59.01245291702575,69.10209207525344,0.16434662129696942
L_Vicon,C_V5,L_Vicon with C_V5,48.0,24,28818,28818,59.883873746402145,84.403740080496,160.78483672908948,83.10212768917162,33.92395732824433,44.69388942789185,44.11995284550483,70.06011614517037,54.5127478636321,0.21512197040466596,0.0,77.21425083232191,59.18747087065448,66.00674823852232,0.15306807545411416
L_Vicon,C_V5,L_Vicon with C_V5,50.0,24,28818,28818,61.3633726396499,85.60573408093484,157.8448486571821,82.42238865467971,33.64531433879847,44.89640756112482,43.401856355569976,69.12136239722456,50.558710463940685,0.1900446853349007,0.0,77.80542513252625,59.37047562237309,62.97681745012848,0.14188777995580115
L_Vicon,C_V5,L_Vicon with C_V5,52.0,24,28818,28818,61.56449817461791,86.94406732943752,154.9794384440943,81.82555118182003,33.405065684574886,45.12209753379885,42.6843316923013,68.25992338377617,46.649230880787144,0.1658088713058824,0.0,78.16680328597923,59.46835389450065,60.02146721690208,0.1309213075345731
L_Vicon,C_V5,L_Vicon with C_V5,54.0,24,28818,28818,62.313346762318346,86.38130390601005,152.19038252398883,81.31381731460927,33.22233386400377,45.37178863842154,41.20282381128868,67.4784238258723,42.782505227388725,0.1425991799889379,0.0,78.66491135885981,59.195002894171026,57.14335071509259,0.12027904821741131
L_Vicon,C_V5,L_Vicon with C_V5,56.0,24,28818,28818,63.06267279092804,85.89592353972003,149.49312061194226,80.88780350833709,33.7631950216072,45.64555674542572,40.4915996331506,66.77813943053123,38.95923921166129,0.12062458252671693,0.0,79.26525236787134,58.9395322588947,54.33847996183666,0.11002559851032367
L_Vicon,C_V5,L_Vicon with C_V5,58.0,24,28818,28818,63.77986593286914,85.48358597072797,146.8883367848836,80.54643811272084,34.5989535770327,45.943867529936405,39.83595673739069,66.15806624318779,35.179310555997375,0.10008564122699515,0.0,80.1038868169421,58.6196030233359,51.61934684414164,0.1003151224463451
L_Vicon,C_V5,L_Vicon with C_V5,60.0,24,28818,28818,63.55446508042749,84.38337541610636,144.38728054382022,80.29058825103714,35.489865536798504,46.26828340903823,39.23457259316797,65.61878170218112,31.4413510684959,0.08115159805283467,0.0,80.91970891683854,58.3759300956174,48.985539893259784,0.09121100953618833
L_Vicon,C_V5,L_Vicon with C_V5,62.0,24,28818,28818,62.2029402515314,83.29151214085738,141.98807770453624,80.11590440607189,36.426400871992,46.61586934327861,40.169841454220546,65.15764624488232,27.74237159867134,0.06397438610070805,0.0,81.75675479976434,58.60806567283049,46.41960272159399,0.08271240577613426
L_Vicon,C_V5,L_Vicon with C_V5,64.0,24,28818,28818,60.95486084535844,82.27768645426278,139.69276774768252,80.02268463825715,36.88857296107358,46.98776473729249,42.28915867552803,64.77484096242003,24.082010667778768,0.048690653805558815,0.0,82.70200338275339,58.889315900664556,43.92256809071156,0.07483363065262083
L_Vicon,C_V5,L_Vicon with C_V5,66.0,24,28818,28818,60.40489963652091,81.87095207514305,137.50000864380863,80.0105910564505,37.14750153502289,47.38449113202982,43.479119543862794,64.4701844371578,20.456904554548416,0.03539888073307251,0.0,83.5465085592589,59.0804767710232,41.471833062897765,0.06749118460500392
L_Vicon,C_V5,L_Vicon with C_V5,68.0,24,28818,28818,60.37215133116266,83.54372660105273,135.40876793814226,80.07827438854294,37.420461336830286,47.806208158353634,43.35584303340772,64.24248197701374,16.86374397181686,0.024175996002622546,0.0,84.13657516613935,59.05229530191144,39.05657796813076,0.060617475330121184
L_Vicon,C_V5,L_Vicon with C_V5,70.0,24,28818,28818,60.47606659356244,85.23582500032639,133.42682914075328,80.22791803678193,37.702445670957815,48.255473307316585,43.30342754879075,64.09312075725019,13.297902622434346,0.015069888323443137,0.0,84.70897280594309,59.05128193927233,36.667663337299004,0.05414879353338142
L_Vicon,C_V5,L_Vicon with C_V5,72.0,24,28818,28818,61.199668765810785,86.95079329081304,131.5474797736078,80.45671601010471,37.98543972913197,48.73221491585837,41.994306432443295,64.01917197625436,9.761327834982023,0.008120497228164103,0.0,85.1561757446589,59.07775586568087,34.29280637071145,0.04802181628979452
L_Vicon,C_V5,L_Vicon with C_V5,74.0,24,28818,28818,63.000877169836706,88.68126885593907,129.77602001570497,80.76398996280233,38.27074380060584,49.23828198048296,39.85158034659446,64.01885395976784,6.249632843657492,0.0033210574024244988,0.0,85.86223141118955,59.127775928115994,31.92354031059399,0.04219732404644427
L_Vicon,C_V5,L_Vicon with C_V5,76.0,24,28818,28818,64.83355400300967,90.4268770682267,128.10972715050792,81.14846368690966,38.5515593153915,49.77373013322794,37.72620759253584,64.0909427873416,2.765699321136082,0.0006474339417632535,0.0,86.859564318396,59.19463588818964,29.560794646983698,0.036681647555034
L_Vicon,C_V5,L_Vicon with C_V5,78.0,24,28818,28818,66.6976035614644,92.18492794257367,126.81235334781567,81.60948027003131,39.19246729664903,50.338409608701134,35.61259524901027,64.2351289249991,-0.6927514265913772,4.03455797517438e-05,0.0,88.02096984809732,59.27244019711438,27.211040630884966,0.031496981500895194
L_Vicon,C_V5,L_Vicon with C_V5,80.0,24,28818,28818,68.37097083005882,93.32131795482067,127.2330709979817,82.14402839469565,39.88142673102922,50.933737709982864,33.60959998136464,64.44684448287003,-4.127774536406636,0.001419849243254112,0.0,89.42361598058912,59.36508098675673,24.867487872182753,0.026643676675884853
L_Vicon,C_V5,L_Vicon with C_V5,82.0,24,28818,28818,69.04822837642034,94.18026761526342,129.5264130092602,82.75195233063955,40.57126039207077,51.559498852115105,33.37688680564588,64.72637555626905,-7.544941593773517,0.004692710450897364,0.0,90.88472356390841,59.4597249472957,22.521227522526267,0.02212200187699087
L_Vicon,C_V5,L_Vicon with C_V5,84.0,24,28818,28818,69.74845220024218,96.38944068478042,131.83528007689796,83.43311440532727,41.26042651013542,52.21740750467634,32.13638949596475,65.0724744639621,-10.944718588847552,0.009749572059328804,0.0,92.13089639461533,59.5616738532063,20.167445152119555,0.017948225058842637
L_Vicon,C_V5,L_Vicon with C_V5,86.0,24,28818,28818,69.9981094888337,98.60298181094834,134.15712339683586,84.18451603273843,42.10178996018486,52.90777774246513,34.42971201159368,65.48129346630459,-14.324364170251561,0.01646004355164543,0.0,93.48003808739358,59.66575401376154,17.818163096102392,0.014168425203401891
L_Vicon,C_V5,L_Vicon with C_V5,88.0,24,28818,28818,69.90840737574186,100.78359372867496,136.49469623339232,85.00558424785807,43.39630527905098,53.63157554908971,37.199247426720646,65.95152354147687,-17.689888459499485,0.024700775851771217,0.0,95.15417168638069,59.78913836791474,15.476157649064206,0.010804125094933337
L_Vicon,C_V5,L_Vicon with C_V5,90.0,24,28818,28818,69.88643357794138,102.62903262293759,138.84389687144824,85.89414383749624,44.695115714208654,54.38808410287338,39.281398643558404,66.48112704516423,-21.04154713259776,0.03433370843044603,0.0,96.77087107886001,60.12428558364344,13.150334498582827,0.007881341428655153
L_Vicon,C_V5,L_Vicon with C_V5,92.0,24,28818,28818,69.93397666319609,104.4960074529024,141.2010145043134,86.85028833529397,46.00130562037501,55.17770980353279,40.92252864915184,67.07005982374565,-24.381432229875266,0.04522052714229141,0.0,98.32134532942533,60.45852057835437,10.839593478181644,0.005408159393422096
L_Vicon,C_V5,L_Vicon with C_V5,94.0,24,28818,28818,70.05416523842537,106.38393148245981,143.56830866133754,87.87128018702543,47.31397515645949,56.001503957096105,41.374300323950976,67.7140564155632,-27.706700052922127,0.05720875211884269,0.0,99.9097470265653,60.78720499740905,8.551360685352062,0.0033979074953711663
L_Vicon,C_V5,L_Vicon with C_V5,96.0,24,28818,28818,70.24640822196562,107.83995218107981,145.94647345048114,88.95516374529329,48.628284131760296,56.85915188196383,41.83196065110975,68.41094944682254,-31.019900735469555,0.07016477715330405,0.0,101.54445299785178,61.099233623234404,6.289419033954825,0.0018550028448471867
L_Vicon,C_V5,L_Vicon with C_V5,98.0,24,28818,28818,70.50517950148513,109.29911636064135,148.3358821131661,90.1005999487978,48.628408556648495,57.749406987683386,42.647648834753014,69.16013377448171,-34.32097378466581,0.08394547733262492,0.0,103.19490921745512,61.406182992671944,4.049760576688597,0.0007758583102125405
L_Vicon,C_V5,L_Vicon with C_V5,100.0,24,28818,28818,70.8349647452219,110.26096470380716,151.1001381857527,91.30592391843624,48.34098281093088,58.67165896073032,44.61750486064156,69.96004700823904,-37.60963115188258,0.09841264821002449,0.0,104.79663389051403,61.566853153887834,1.8449573527684326,0.00016237513575911855
L_Vicon,C_V5,L_Vicon with C_V5,102.0,24,28818,28818,71.22582773202487,110.4306719777505,153.9566615616102,92.57187183866444,48.82028149233683,59.626583631780775,46.55401694496817,70.81117129462245,-40.8874706969398,0.11343648109381177,0.0,106.5003061702582,61.65737659616151,-0.3274028478476677,5.153407465874338e-06
L_Vicon,C_V5,L_Vicon with C_V5,104.0,24,28818,28818,71.67453751039602,110.46601236332157,156.8129771068675,93.89621602472857,50.719491328977426,60.614397707725416,48.45024923586445,71.71048859331658,-44.15522492103627,0.12890043533393902,0.0,108.21453174390922,61.74753759695358,-2.464553141325243,0.00029408695993782263
L_Vicon,C_V5,L_Vicon with C_V5,106.0,24,28818,28818,72.57489650429582,110.44680917948403,159.66941050622134,95.2785725425905,52.00665740259713,61.63539306373163,50.30684066394457,72.65731007705268,-47.41219041398246,0.14468104567002626,0.0,109.94661720956381,61.836397333354824,-4.5551944576645615,0.0010109782845804105
L_Vicon,C_V5,L_Vicon with C_V5,108.0,24,28818,28818,74.78449540945361,111.61209414043941,162.52809583468525,96.7165729074273,53.190019662113244,62.68674422273963,52.128078316402025,73.65098487943337,-50.65747853861704,0.16066030305590673,0.0,111.73520957025882,61.932484654102836,-6.591791552456928,0.002128630289583766
L_Vicon,C_V5,L_Vicon with C_V5,110.0,24,28818,28818,77.06035049599683,112.2462884752259,165.3879133249427,98.20816301621957,53.55809578393438,63.76763743566516,53.91520433029848,74.68956887607474,-53.891181778020055,0.17673924267874974,0.0,113.82118579249413,62.04320185509887,-8.572705642099143,0.003616467548217317
L_Vicon,C_V5,L_Vicon with C_V5,112.0,24,28818,28818,79.40003622556068,113.14294619198688,168.24727415980857,99.74937762619419,53.91303602033956,64.87465289351567,54.30055315677998,75.7708238622159,-57.110968018649736,0.192813524562637,0.0,115.84697562653812,62.450848697896554,-10.49875430760205,0.0054425489972186325
L_Vicon,C_V5,L_Vicon with C_V5,114.0,24,28818,28818,82.8308684548536,115.77988849862123,171.10606809426503,101.33787553526571,54.25558287555414,66.0067751690443,54.2968835175295,76.89259164434661,-60.31726154832491,0.20880645082644866,0.0,117.99461020827701,62.85245884267651,-12.364945147883143,0.0075670049763519875
L_Vicon,C_V5,L_Vicon with C_V5,116.0,24,28818,28818,86.26976807578986,118.42368429532459,173.96149204138968,102.97004193667874,54.59236135586592,67.1613149873742,54.29012830601518,78.0524650834814,-63.51034776821972,0.22465267524372923,0.0,119.76663971288505,63.2485508609225,-14.169972123997336,0.00995058388551917
L_Vicon,C_V5,L_Vicon with C_V5,118.0,24,28818,28818,89.71476803003624,120.5172212241354,176.81488280007252,104.64403534129258,54.923052720771366,68.3375922683186,54.28316860723733,79.24864425009889,-66.69044096809729,0.24029323006819991,0.0,120.91343622322512,63.640137775325236,-15.913606487938399,0.01255359545050605
L_Vicon,C_V5,L_Vicon with C_V5,120.0,24,28818,28818,93.16292629190951,122.62257926644818,179.66745337844318,106.35748899324662,55.25231120233756,69.5337590272121,53.88580939028452,80.4796360608954,-69.85719220184473,0.2556720277105605,0.0,122.36343047111004,64.03196679338875,-17.59563023292334,0.015334463532989062
L_Vicon,C_V4,L_Vicon with C_V4,0.0,24,28818,28818,253.14162190880933,290.653423261391,395.2610635996725,248.1576198588699,70.32760382189286,79.12870268113525,238.58519697634915,235.20385351014104,374.76836599620646,0.8821807428031194,0.0,118.42642913249409,72.40423869088877,307.92367678868186,0.5966497374379667
L_Vicon,C_V4,L_Vicon with C_V4,2.0,24,28818,28818,249.66067441539798,286.9204219523595,391.733581466084,244.80844421865876,69.9073793920225,78.35742496083928,234.78463035437343,231.9294899625026,369.4765611586379,0.8820994696105376,0.0,117.0554451814213,72.45711483669339,305.3443954994291,0.5945313559590426
L_Vicon,C_V4,L_Vicon with C_V4,4.0,24,28818,28818,245.98054408160425,282.6607641870621,388.1749675179413,241.4621169979089,69.68934681814181,77.59341959617029,230.96167294849835,228.6552321301319,364.15843413821756,0.8818567145473261,0.0,115.7266280798764,72.52652337948177,302.61832935031725,0.5921438004587687
L_Vicon,C_V4,L_Vicon with C_V4,6.0,24,28818,28818,242.21848619932206,278.36085089173395,384.585350236772,238.11202876682194,69.10676445302852,76.83655198370508,227.1169972192422,225.3740946131725,358.79997945278797,0.8814278127291759,0.0,114.3039963042794,72.62619925281011,299.7297863594039,0.5895055319955366
L_Vicon,C_V4,L_Vicon with C_V4,8.0,24,28818,28818,238.49797233161286,274.05249223464637,380.9578034454063,234.76414534472167,68.5346106402517,76.08516943349584,223.25481828934812,222.0928880709912,353.4154493980898,0.8808389763087594,0.0,113.01260040843658,72.73417869444384,296.6464794622943,0.58656246786121
L_Vicon,C_V4,L_Vicon with C_V4,10.0,24,28818,28818,234.824570247599,269.74237913690234,377.2876841794121,231.42093754232516,67.9843674592972,75.3396806854996,219.3723443761677,218.8140371346768,348.01028534052557,0.8800913132371584,0.0,111.68287363618381,72.83352906224981,293.3592318246961,0.5833072817970226
L_Vicon,C_V4,L_Vicon with C_V4,12.0,24,28818,28818,231.18801386002258,265.4431226815035,373.5754413812637,228.07597202816197,67.43936667171215,74.59832564696573,215.47383401027054,215.5312943107339,342.5745463918499,0.87916896003219,0.0,110.51743491913133,72.92930459564894,289.89649891055365,0.5797833497200808
L_Vicon,C_V4,L_Vicon with C_V4,14.0,24,28818,28818,227.5767662480185,261.1620878792326,369.8246144848565,224.7385846123992,66.89601903142,73.8624939325587,211.55484957930466,212.25400680233872,337.12635905360395,0.8780883986565622,0.0,109.32484248004972,73.04645423703542,286.2407371521643,0.5759130799424549
L_Vicon,C_V4,L_Vicon with C_V4,16.0,24,28818,28818,223.99574258613552,256.9095668870108,366.0373078987205,221.40306797118046,66.35765595987687,73.1313909615039,207.61356875402788,208.97635790463673,331.6571349510065,0.8768314789983753,0.0,108.17787670906577,73.1712443346214,282.4304589584564,0.571748816545746
L_Vicon,C_V4,L_Vicon with C_V4,18.0,24,28818,28818,220.4616704199077,252.71454346345084,362.21489231636565,218.08006109607777,65.52059630455304,72.40601507759033,203.64964821583897,205.709217168927,326.18390228999493,0.8753910280578835,0.0,106.47055710338404,72.93856669525994,278.48829503058596,0.5672419018159296
L_Vicon,C_V4,L_Vicon with C_V4,20.0,24,28818,28818,216.95314823199777,248.55537261792884,358.3598430364797,214.759055028878,64.37226374284398,71.6828816905723,199.66329945089632,202.44262443821472,320.69086654589853,0.8737629394244115,0.0,104.89016217937828,71.82817412836036,274.44495547589827,0.5624901372137835
L_Vicon,C_V4,L_Vicon with C_V4,22.0,24,28818,28818,213.95191394684704,244.41961645867218,354.4717583491023,211.43971280294528,63.22982441742421,70.96011079192185,195.65160855899126,199.1768430982632,315.17926565906083,0.8719464681987917,0.0,103.11996681851932,70.74505375091013,270.3363846626232,0.5575144730444834
L_Vicon,C_V4,L_Vicon with C_V4,24.0,24,28818,28818,210.4381315965536,240.3313927868905,350.54727410012066,208.1297745397397,62.11447878785452,70.24160368970212,191.60551247367675,195.91865700096483,309.66398131678096,0.8699572087865456,0.0,101.49675040378554,69.69206458955216,266.16868464269845,0.5522472873812572
L_Vicon,C_V4,L_Vicon with C_V4,26.0,24,28818,28818,206.78141294030365,236.29134872825455,346.5841544379307,204.82551417283742,61.02338589188747,69.52864064340821,187.5219564896701,192.66359123209298,304.13962197972114,0.8677971756956938,0.0,99.8660966325177,68.66426226449389,261.94708804442143,0.5467058203532245
L_Vicon,C_V4,L_Vicon with C_V4,28.0,24,28818,28818,203.10371003009098,232.30659135782494,342.1369864548571,201.5250889424932,59.947910070064324,68.82028065937573,183.40477449773937,189.4099533901124,298.60274624216095,0.8654473835749545,0.0,98.24590482517316,67.66628155927796,257.7036650634866,0.5409532812661726
L_Vicon,C_V4,L_Vicon with C_V4,30.0,24,28818,28818,199.4050454601809,228.3809968222135,337.0947028235135,198.23392222540843,58.880579108424726,68.11833504826471,179.25630768968023,186.16277917758327,293.062645759654,0.8629080902923792,0.0,96.67610017402963,66.71670312074198,253.44374510437422,0.5349691411161018
L_Vicon,C_V4,L_Vicon with C_V4,32.0,24,28818,28818,195.67395091391802,224.50020081195598,332.0573304337611,194.94991805675915,57.82246606590322,67.42102625865276,175.07282824464446,182.92040828887068,287.51466139097136,0.8601731518776382,0.0,95.18373339722328,66.50263723310866,249.17462580602393,0.5287449188052893
L_Vicon,C_V4,L_Vicon with C_V4,34.0,24,28818,28818,191.91476273390387,220.67589682735004,327.1253902441568,191.67809598564992,56.78140492912983,66.73087854164181,171.7207173241501,179.68717909117686,281.96372165428136,0.8572218911110495,0.0,94.10904498351718,66.30167332128897,244.90650732035306,0.5222861123452206
L_Vicon,C_V4,L_Vicon with C_V4,36.0,24,28818,28818,188.145625353895,216.91156797828523,322.27155649857775,188.42304461477025,56.03804036658667,66.04883848527794,169.97803439709418,176.46754567524695,276.4161605177938,0.854039978416541,0.0,93.15708081298402,66.14543368797754,240.64029918637522,0.5155859945091159
L_Vicon,C_V4,L_Vicon with C_V4,38.0,24,28818,28818,184.3433127454567,213.1926314648568,317.43446382905955,185.18442101511013,55.39722752665655,65.37342883894657,168.27099708104893,173.2616073703022,270.871968571275,0.8506226080664281,0.0,92.26678222173368,66.01769420486859,236.3679696944847,0.5086420542467042
L_Vicon,C_V4,L_Vicon with C_V4,40.0,24,28818,28818,180.51192446214674,209.5003009786052,312.628154713782,181.96377526672066,54.78739308234323,64.70458093654439,166.60316736888984,170.07096376261237,265.32920546383434,0.8469385608820028,0.0,91.38163393195639,65.88758358579878,232.08816858350792,0.5014283443093069
L_Vicon,C_V4,L_Vicon with C_V4,42.0,24,28818,28818,176.6486793462675,205.66610557381406,307.8578978747309,178.76444691565914,54.21299671119743,64.04462652587267,164.97023734315934,166.89821237575615,259.79305361154485,0.8429772537743608,0.0,90.52208293791749,65.7464043153094,227.81279108561907,0.49396886491729053
L_Vicon,C_V4,L_Vicon with C_V4,44.0,24,28818,28818,172.7517826796249,201.66316777167205,303.12228247595334,175.5907104541988,53.647747182595,63.392740148216745,163.37913865937475,163.74815447604576,254.26851731488142,0.8387180440478981,0.0,89.66735523023056,65.58778221624975,223.5463209488334,0.4862890538758945
L_Vicon,C_V4,L_Vicon with C_V4,46.0,24,28818,28818,168.81515803497308,199.1013696878201,298.4365261540239,172.44277809846517,53.10141749302169,62.750080172277954,161.1243287945377,160.62048174715827,248.75440940245338,0.8341408335111442,0.0,88.78974132750722,65.41899208409436,219.28828184286297,0.4783885074883535
L_Vicon,C_V4,L_Vicon with C_V4,48.0,24,28818,28818,164.84235918273123,196.3569415128561,293.79613738814294,169.32436495756238,52.568527592923104,62.11594781674045,157.4367620869869,157.5193626038074,243.25754633132692,0.8292367455193675,0.0,88.44924818345692,65.25577496033388,215.03854755166273,0.47027566105604146
L_Vicon,C_V4,L_Vicon with C_V4,50.0,24,28818,28818,160.8378391761778,193.63171807903873,289.20747466626426,166.23783584459093,52.04825892210514,61.49218649868624,153.6421322390032,154.44652493955294,237.78105238802718,0.8239997004199658,0.0,87.90087761279125,65.10164583927774,210.79344479941383,0.46196747823509177
L_Vicon,C_V4,L_Vicon with C_V4,52.0,24,28818,28818,156.79512723083326,190.95003776797998,284.672803982084,163.1840229643585,51.530498705833445,60.87994258062639,149.80714379747496,151.40230494352426,232.32364608527124,0.8184024610605541,0.0,87.01295505582623,64.93389593404514,206.54291351689108,0.453444073968156
L_Vicon,C_V4,L_Vicon with C_V4,54.0,24,28818,28818,152.72136117176137,188.3084381698089,280.20227917069855,160.16488470704897,51.01567808395693,60.27918303205857,145.93727403987216,148.38871381008016,226.88605122078062,0.81241511013853,0.0,86.09856973914498,64.76588159744577,202.2893283308061,0.4447227011373408
L_Vicon,C_V4,L_Vicon with C_V4,56.0,24,28818,28818,148.61105240297394,185.70218376478758,275.8041738613667,157.18419834557133,50.4916659737981,59.6901660431169,142.02670059468593,145.40961552553892,221.4713897229207,0.8060027215670545,0.0,85.10327067389306,64.28686157273904,198.0395975549978,0.4358142822221064
L_Vicon,C_V4,L_Vicon with C_V4,58.0,24,28818,28818,144.4656448998681,183.129279496884,271.4850799268146,154.24518995633304,49.9408731880127,59.11072932402821,138.075496773005,142.46929600249567,216.0827647738955,0.7991274284971244,0.0,84.29675018203112,63.57494016708747,193.80037577159231,0.42676754398416994
