version,tag_method,point_estimator,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,frames_input,frames_solved,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v4io_bound150,T4,mean,all8,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,1201,1201,ok,687.537545363729,1121.6806738623868,-984.2832481304446,687.5375453637289,1121.6806738623893,-984.2832481304446,688.0975388769506,1121.432612427349,-985.9396040958922,21.02388576132814,22.960190250501995,35.69416586070553,47.36293472047714,34.722076521673515,77.2699032643374,8.0,8.0,100.0,91.84013322231473,84.92402325678398,175.35420647707667,0,{},-107.91307245129565,1187.5833356012952,-995.8211915769565,-63.9057945,1133.4998500000002,-956.9902950000001,-44.00727795129565,54.083485601295024,-38.830896576956434,58.68968428653266,54.083485601295024,79.80916273485373,-0.9999999999999999,1.0,0.966518311086264,772.412567618685,25.861677302068916,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1/layouts/v4io_bound150/layout.json
v4io_bound150,T4,mean,all8,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,1201,1201,ok,676.9782795363396,1291.8546437880184,-1507.5028542048858,676.9782795363398,1291.8546437880182,-1507.5028542048847,676.6376732557037,1292.609797290199,-1506.6060894099905,27.12193638873709,22.154612693051693,25.51692382206634,43.330586176452364,34.15458132628707,75.771679867627,8.0,8.0,100.0,91.3405495420483,82.94684160627426,165.4821189171315,0,{},47.166968720676095,1715.5745116010103,-993.6001079914328,-43.6886845,1590.1300500000002,-956.35754,90.85565322067609,125.44446160101006,-37.24256799143279,98.1924569035333,125.44446160101006,159.3049639500274,-0.9999999999999999,1.0,0.966518311086264,990.2052092885641,33.15374277816059,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1/layouts/v4io_bound150/layout.json
v4io_bound150,T4,mean,all8,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,1200,1200,ok,1493.3886328090973,1146.5457419843372,-850.2227113141786,1493.3886328090978,1146.5457419843367,-850.2227113141801,1490.9362738398968,1147.825388865183,-847.5950407712115,33.042102524800455,34.8982009050991,59.285571828766216,76.31804500074595,65.07319698168814,128.29717144666327,8.0,8.0,99.83333333333333,91.66666666666666,70.23284573660132,146.46067425329926,0,{},-149.20842427278217,1055.3730423096883,-190.33897169451575,-189.628155,1139.0976,-197.96616,40.419730727217825,-83.72455769031171,7.627188305484253,41.133060103864295,83.72455769031171,93.28306488289526,-0.9999999999999999,1.0,0.966518311086264,210.42408004244712,7.045353587940307,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1/layouts/v4io_bound150/layout.json
v4io_bound150,T4,mean,all8,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,1201,1201,ok,1528.0314394052596,1114.1654023278873,-890.2743878968716,1528.0314394052589,1114.1654023278868,-890.2743878968721,1531.6711218894288,1115.5938982076411,-897.4136806726561,24.50222526414441,22.281623225394473,45.665309814535156,56.410551290612254,31.433569443429867,90.77519269991124,8.0,8.0,99.91673605328893,91.9233971690258,56.62847736317731,145.76365058283238,0,{},-185.63153279924973,1094.4989911355642,-158.79115820522793,-198.69532,1132.6278,-194.690585,13.063787200750284,-38.12880886443577,35.89942679477207,38.20250489457054,38.12880886443577,53.97441473180012,-0.9999999999999999,1.0,0.966518311086264,208.15261748624962,6.969301185254503,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1/layouts/v4io_bound150/layout.json
v4io_bound150,T4,mean,all8,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,1201,1201,ok,1471.4994656694478,1138.3869734890857,-840.2898793615886,1471.4994656694464,1138.3869734890845,-840.2898793615886,1472.3242356045355,1139.5040817512952,-838.9967544925204,21.405501108133993,25.393749346773653,39.82740072337959,51.85807393220221,42.13310002375248,90.64702911480961,8.0,8.0,99.91673605328893,95.58701082431307,70.60493683594738,160.71872261377678,0,{},-155.14180354441703,1045.175410938584,-212.81486137352567,-200.165335,1132.2551,-184.312585,45.02353145558297,-87.07968906141605,-28.50227637352566,53.286941582386845,87.07968906141605,102.0900112167572,-0.9999999999999999,1.0,0.966518311086264,209.439366523459,7.012383716228396,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1/layouts/v4io_bound150/layout.json
v4io_bound150,T4,mean,all8,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,1201,1201,ok,1526.0370459680148,1108.7926429590807,-927.4357227402356,1526.0370459680169,1108.7926429590823,-927.4357227402356,1532.644125295195,1108.8484318054557,-938.5655628273529,34.05003001933854,22.959270207973347,62.87110985877843,75.09533332821138,36.49716484392825,176.49678408138993,8.0,8.0,99.91673605328893,89.75853455453789,72.07903040207309,166.18426695033537,0,{},-191.8948348250815,1131.4832742261613,-161.38784990160661,-184.85465499999998,1122.0572,-185.78015499999998,-7.040179825081509,9.42607422616129,24.392305098393365,25.3879632893738,9.42607422616129,27.081350691937317,-0.9999999999999999,1.0,0.966518311086264,193.9946298264024,6.495267846782984,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1/layouts/v4io_bound150/layout.json
v4io_bound150,T4,mean,all8,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,1199,1199,ok,1378.1635645199242,1090.312850578584,69.56216630531358,1378.1635645199253,1090.3128505785844,69.56216630531348,1377.9633417317652,1089.5020668624763,73.51327249897821,18.70630529364985,24.550360601743563,66.95222733395802,73.72412636574863,56.94527445195114,130.07838195836305,8.0,8.0,99.83319432860718,92.49374478732277,70.0322094053131,117.47355751353285,0,{},-168.31174069481142,134.1801333860011,-306.4503982898127,-180.39839999999998,209.45865500000002,-328.203235,12.086659305188562,-75.27852161399892,21.752836710187296,24.88520118664451,75.27852161399892,79.28511243915263,-0.9999999999999999,1.0,0.966518311086264,746.0479146483464,24.97894419299743,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1/layouts/v4io_bound150/layout.json
v4io_bound150,T4,mean,all8,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,1199,1199,ok,1447.937412925451,943.9914614006238,26.306975139863695,1447.9374129254518,943.9914614006219,26.306975139863674,1448.0419437065952,945.3609110367915,25.636356231295828,15.689077751658395,22.5575902304169,34.10079575430438,43.793336351296254,34.2849014222638,77.90646690061226,8.0,8.0,99.83319432860718,92.91075896580485,43.008118026487104,123.3106221622522,0,{},-321.34084114320103,173.19792532368572,-249.80186129802996,-295.4243,206.90585,-224.00141000000002,-25.916541143201016,-33.70792467631426,-25.80045129802994,36.569528189590386,33.70792467631426,49.734842695974436,-0.9999999999999999,1.0,0.966518311086264,758.3430541074473,25.39060622751805,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1/layouts/v4io_bound150/layout.json
v4io_bound150,T4,mean,all8,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,1201,1201,ok,1649.0532764104562,1079.3487414428612,171.89055177065995,1649.0532764104585,1079.34874144286,171.8905517706602,1652.0951789048834,1077.4203699696961,171.22370160556008,25.33433402119795,21.348334711281318,101.41389007979643,106.68812950070668,67.87819824056187,180.01219863068943,8.0,8.0,99.91673605328893,89.84179850124896,174.93260588163966,216.51997652340015,0,{},-199.76067936985635,31.9294111989432,-37.13961083847721,-188.530555,205.96057000000002,-114.135095,-11.230124369856355,-174.03115880105682,76.9954841615228,77.81015534382225,174.03115880105682,190.63384932447963,-0.9999999999999999,1.0,0.966518311086264,747.0845615290667,25.013652881371105,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1/layouts/v4io_bound150/layout.json
v4io_bound150,T4,mean,all8,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,1201,1201,ok,1469.0042407599683,1213.9109867643456,97.4377548445323,1469.0042407599663,1213.9109867643433,97.4377548445324,1470.3089576571394,1214.3957346064194,89.75075465094316,20.34702495988552,23.535346448381596,71.33075786168216,77.82024784261152,41.98894730246956,147.00738629717472,8.0,8.0,100.0,91.42381348875936,118.47570240256896,197.09695155876483,0,{},-52.30660220071513,110.07704103296899,-205.122095497665,-80.19599149999999,202.56013000000002,-220.692665,27.889389299284858,-92.48308896703102,15.570569502335019,31.941519533580585,92.48308896703102,97.843663131538,-0.9999999999999999,1.0,0.966518311086264,741.3886596640334,24.82294446704289,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1/layouts/v4io_bound150/layout.json
v4io_bound150,T4,mean,all8,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,1201,1201,ok,1461.8021977243147,1144.0291270462944,-1416.1905756202768,1461.8021977243136,1144.029127046297,-1416.190575620276,1461.857200210694,1143.5655842885315,-1417.6710651256176,22.80604463414148,24.96728598172315,31.71467283987076,46.36055990265474,38.67480587680827,77.95908488989505,8.0,8.0,99.91673605328893,91.3405495420483,120.8322040196545,190.7592951708024,0,{},-165.51638934194193,1620.9791374727363,-224.21307757245245,-212.053465,1598.6443,-226.93474500000002,46.53707565805806,22.334837472736353,2.7216674275475725,46.61659451729602,22.334837472736353,51.69092617978074,-0.9999999999999999,1.0,0.966518311086264,663.0470140007798,22.199933857955692,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1/layouts/v4io_bound150/layout.json
v4io_bound150,T4,mean,all8,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,motive_iantenna,False,1201,1201,ok,1457.4492909842934,1095.5040738264797,-1416.5227006372531,1457.4492909842936,1095.5040738264786,-1416.522700637253,1457.8406587746724,1094.579298059818,-1416.4104115321086,17.2740120743298,23.99885326823919,30.64134175921949,42.582018225300864,34.94906593950551,74.13547505768045,8.0,8.0,99.83347210657784,92.67277268942547,123.03111356023206,198.14821474374483,0,{},-213.46907095839356,1619.8759480902843,-232.7607201174892,-232.83767,1599.3211999999999,-235.17408,19.368599041606444,20.55474809028442,2.413359882510804,19.51837428570911,20.55474809028442,28.345451201419984,-0.9999999999999999,1.0,0.966518311086264,667.3618160827639,22.344400718989025,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946/tag_capture_20260528_122946/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/audit_phase1/layouts/v4io_bound150/layout.json
