host_elapsed_s,host_epoch_s,ver,listener_id,near_anchor_id,accepted_polls,poll_seq,tag_id,poll_mask,rx_ts_lo32,carrier_integrator,fp_index,fp1,fp2,fp3,cir_pwr,rxpacc,acc_len
774.159479,1784055812.441816,1,255,255,143910,72,4,0xff,929807640,-6010,47908,7171,7131,6084,1958,122,4064
774.901934,1784055813.184271,1,255,255,143920,180,2,0xff,1126182992,-1020,47700,6884,6784,6338,1871,117,4064
775.559999,1784055813.842335,1,255,255,143930,83,4,0xff,224241828,-5963,47784,7375,7351,5776,2033,118,4064
776.302227,1784055814.584563,1,255,255,143940,191,2,0xff,404934352,-985,47836,7078,7282,6753,2011,120,4064
777.002580,1784055815.284916,1,255,255,143950,196,2,0xff,2202406565,-685,47777,7478,7718,6749,2054,121,4064
777.702635,1784055815.984971,1,255,255,143960,201,2,0xff,3983382106,-1004,47710,7171,7072,6377,1860,118,4064
778.460064,1784055816.742400,1,255,255,143970,106,4,0xff,848195272,-5926,47828,7492,7460,6850,2178,125,4064
779.226093,1784055817.508429,1,255,255,143980,39,3,0xff,2550604951,-4168,48795,7506,7460,6561,2336,121,4064
779.901912,1784055818.184248,1,255,255,143990,220,2,0xff,2781580494,-579,47826,6982,7430,7292,2010,123,4064
780.559307,1784055818.841643,1,255,255,144000,122,4,0xff,1834408255,-5809,47955,7229,7172,6647,1970,120,4064
781.359715,1784055819.642052,1,255,255,144010,129,4,0xff,1438276693,-5806,47713,7044,7044,6149,1887,120,4064
782.125911,1784055820.408247,1,255,255,144020,62,3,0xff,3152375062,-4049,47898,7015,7140,6565,2222,118,4064
782.825373,1784055821.107709,1,255,255,144030,69,3,0xff,607258907,-4042,47903,7313,7483,6514,2356,123,4064
783.459247,1784055821.741583,1,255,255,144040,145,4,0xff,2448379023,-5757,47771,7371,7366,6666,2165,123,4064
784.226522,1784055822.508858,1,255,255,144050,81,3,0xff,4188121309,-4021,48865,6958,7043,6088,2182,118,4064
785.025214,1784055823.307550,1,255,255,144060,88,3,0xff,3720372728,-4021,47596,7223,7058,5008,2199,119,4064
785.659144,1784055823.941480,1,255,255,144070,163,4,0xff,1284307613,-5667,47777,7142,7169,6365,1958,119,4064
786.325109,1784055824.607445,1,255,255,144080,101,3,0xff,884677142,-4071,47650,7520,7294,6043,2340,124,4064
787.002045,1784055825.284381,1,255,255,144090,19,2,0xff,1190839282,-491,47598,7730,7916,5408,2144,125,4064
787.701674,1784055825.984010,1,255,255,144100,25,2,0xff,2946727587,-519,47767,6864,7242,7279,2419,125,4064
788.458792,1784055826.741129,1,255,255,144110,185,4,0xff,4077511565,-5714,48025,7167,7131,6460,1977,118,4064
789.225149,1784055827.507485,1,255,255,144120,125,3,0xff,1503469795,-4016,47839,6917,7138,6438,2275,122,4064
789.859053,1784055828.141389,1,255,255,144130,196,4,0xff,3355269291,-5719,47807,7197,6920,3621,1883,119,4064
790.525244,1784055828.807580,1,255,255,144140,137,3,0xff,2976859702,-3949,47682,7256,6889,6592,2096,120,4064
791.258256,1784055829.540592,1,255,255,144150,208,4,0xff,2563995022,-5605,48026,7113,7125,6320,2103,124,4064
791.924638,1784055830.206974,1,255,255,144160,148,3,0xff,2191763664,-3977,47828,7168,6734,6281,2088,118,4064
792.559288,1784055830.841624,1,255,255,144170,220,4,0xff,4075654721,-5615,47701,7275,7313,6498,1986,122,4064
793.224390,1784055831.506727,1,255,255,144180,159,3,0xff,3633128023,-3976,47707,7193,7301,6670,2296,120,4064
794.059108,1784055832.341444,1,255,255,144190,232,4,0xff,1127705812,-5564,47840,7724,7739,6798,2328,125,4064
794.701549,1784055832.983886,1,255,255,144200,80,2,0xff,3532289994,-442,48086,6490,6979,6733,2011,117,4064
795.500832,1784055833.783168,1,255,255,144210,86,2,0xff,3075192353,-424,47645,6931,7184,6563,2124,120,4064
796.200694,1784055834.483030,1,255,255,144220,92,2,0xff,539083339,-377,47695,6658,7666,7321,2407,124,4064
796.900457,1784055835.182793,1,255,255,144230,97,2,0xff,2314623320,-449,47964,6995,7175,6418,1972,120,4064
797.557760,1784055835.840096,1,255,255,144240,4,4,0xff,1361948947,-5669,47903,7313,7327,6404,2107,121,4064
798.358305,1784055836.640641,1,255,255,144250,11,4,0xff,974623604,-5596,47984,7364,7270,4861,2056,120,4064
799.224607,1784055837.506944,1,255,255,144260,208,3,0xff,493540051,-3825,47831,7312,7103,6264,2164,119,4064
800.058373,1784055838.340709,1,255,255,144270,25,4,0xff,2229898237,-5511,47633,7198,7099,6563,1885,121,4064
800.757880,1784055839.040216,1,255,255,144280,31,4,0xff,3979640737,-5542,48037,7489,7438,6260,2160,124,4064
801.400436,1784055839.682772,1,255,255,144290,130,2,0xff,2086803103,-266,47771,7511,7618,7186,2053,119,4064
802.058179,1784055840.340515,1,255,255,144300,41,4,0xff,1154685370,-5464,48070,7215,7165,6886,1897,117,4064
802.800189,1784055841.082525,1,255,255,144310,141,2,0xff,1332404928,-361,47804,7236,6856,3832,1876,117,4064
803.457944,1784055841.740280,1,255,255,144320,54,4,0xff,411377040,-5464,48028,7070,7103,6227,1931,119,4064
804.223375,1784055842.505711,1,255,255,144330,252,3,0xff,2073732861,-3668,47865,7101,6793,3894,2193,118,4064
804.900271,1784055843.182607,1,255,255,144340,157,2,0xff,2374614949,-381,48025,6718,7180,6875,2036,124,4064
805.624008,1784055843.906344,1,255,255,144350,9,3,0xff,1361832346,-3733,48030,7253,7409,6608,2349,122,4064
806.358095,1784055844.640432,1,255,255,144360,76,4,0xff,1041042127,-5435,47835,7214,7213,6504,2042,121,4064
807.057277,1784055845.339613,1,255,255,144370,82,4,0xff,2759232305,-5453,47933,6942,6783,3551,1827,117,4064
807.700573,1784055845.982910,1,255,255,144380,180,2,0xff,918083165,-314,47713,7174,7377,6344,1931,121,4064
808.500296,1784055846.782632,1,255,255,144390,186,2,0xff,476822176,-395,47772,6836,7249,6979,2196,122,4064
809.356710,1784055847.639046,1,255,255,144400,98,4,0xff,3661325095,-5428,47915,7098,7076,5131,2083,123,4064
810.157516,1784055848.439853,1,255,255,144410,103,4,0xff,3288791455,-5344,48035,7615,7567,6438,2168,123,4064
810.957591,1784055849.239927,1,255,255,144420,108,4,0xff,2866260628,-5386,47776,7088,7081,6190,1949,122,4064
811.656674,1784055849.939011,1,255,255,144430,113,4,0xff,299539243,-5383,47919,7273,7276,4881,2127,125,4064
812.323452,1784055850.605788,1,255,255,144440,60,3,0xff,4247036603,-3691,47815,7412,6989,6378,2141,122,4064
812.999356,1784055851.281692,1,255,255,144450,218,2,0xff,194784011,-213,47887,5549,7436,7112,1918,120,4064
813.722889,1784055852.005225,1,255,255,144460,72,3,0xff,3471862551,-3719,47899,7044,7010,6333,2158,117,4064
814.523308,1784055852.805644,1,255,255,144470,78,3,0xff,3081329743,-3591,47707,7129,6866,6176,2217,120,4064
815.256427,1784055853.538764,1,255,255,144480,139,4,0xff,2678229456,-5334,48092,7247,7231,6415,2041,120,4064
815.922972,1784055854.205308,1,255,255,144490,91,3,0xff,2320251177,-3554,47925,6802,6518,3961,1973,117,4064
816.622300,1784055854.904636,1,255,255,144500,96,3,0xff,4053712100,-3557,47840,7006,7053,6178,2207,121,4064
817.357049,1784055855.639385,1,255,255,144510,155,4,0xff,3754280521,-5281,47701,7350,7353,6638,2006,118,4064
818.099529,1784055856.381866,1,255,255,144520,5,2,0xff,3960765674,-222,47838,7500,7362,6844,2131,124,4064
818.956384,1784055857.238720,1,255,255,144530,165,4,0xff,2874284864,-5292,47948,7332,7255,6893,2123,123,4064
819.656694,1784055857.939030,1,255,255,144540,169,4,0xff,343754093,-5301,47985,6987,7005,4609,1886,122,4064
820.298611,1784055858.580947,1,255,255,144550,23,2,0xff,2737058144,-159,47964,7350,7382,6535,1961,124,4064
821.122231,1784055859.404567,1,255,255,144560,131,3,0xff,3819839707,-3623,47839,7234,7097,6297,2245,119,4064
821.922273,1784055860.204609,1,255,255,144570,137,3,0xff,3400593369,-3566,48093,7028,7173,6437,2256,122,4064
822.755907,1784055861.038243,1,255,255,144580,191,4,0xff,838143833,-5223,47965,7487,7478,6602,2152,119,4064
823.498832,1784055861.781168,1,255,255,144590,46,2,0xff,1063521967,-116,47787,6624,7077,5181,1832,119,4064
824.398482,1784055862.680818,1,255,255,144600,51,2,0xff,2712183772,-226,48088,6605,6704,6484,1759,117,4064
825.055784,1784055863.338120,1,255,255,144610,210,4,0xff,1765204110,-5252,47770,7629,7625,6817,2318,124,4064
825.722097,1784055864.004433,1,255,255,144620,165,3,0xff,1388235087,-3567,47947,7392,7241,6691,2266,121,4064
826.456054,1784055864.738391,1,255,255,144630,222,4,0xff,1040117908,-5214,48288,7508,7519,6520,2106,122,4064
827.198247,1784055865.480583,1,255,255,144640,71,2,0xff,1218295815,-68,47627,5618,7138,6860,1808,118,4064
827.922156,1784055866.204492,1,255,255,144650,185,3,0xff,234605974,-3616,48026,7338,7308,6664,2333,121,4064
828.621456,1784055866.903793,1,255,255,144660,191,3,0xff,1962963390,-3360,48586,7186,6785,6241,2010,117,4064
829.322291,1784055867.604628,1,255,255,144670,196,3,0xff,3755563112,-3502,47716,6986,7093,6079,2135,117,4064
830.098240,1784055868.380576,1,255,255,144680,95,2,0xff,1844737513,-53,48093,6973,7116,7024,2058,122,4064
830.855966,1784055869.138303,1,255,255,144690,254,4,0xff,3013224466,-5168,47646,7382,7360,6474,2120,119,4064
831.655409,1784055869.937745,1,255,255,144700,3,4,0xff,2556169815,-5260,47715,7347,7345,6398,2063,120,4064
832.421576,1784055870.703912,1,255,255,144710,220,3,0xff,4264201899,-3419,47799,7502,7049,4161,2133,123,4064
833.121054,1784055871.403390,1,255,255,144720,226,3,0xff,1713724324,-3464,48032,7465,7461,6613,2473,124,4064
833.797927,1784055872.080263,1,255,255,144730,123,2,0xff,2019156212,48,47848,6721,7176,5407,1894,119,4064
834.598396,1784055872.880732,1,255,255,144740,129,2,0xff,1627303706,114,47902,7105,7058,6211,1847,122,4064
835.320921,1784055873.603257,1,255,255,144750,241,3,0xff,547760018,-3335,48030,7324,7165,6075,2160,118,4064
836.055306,1784055874.337642,1,255,255,144760,35,4,0xff,224002389,-5214,47969,7557,7559,6593,2179,124,4064
836.755053,1784055875.037390,1,255,255,144770,41,4,0xff,1990580064,-5145,47972,7150,7169,6122,1946,118,4064
837.420815,1784055875.703152,1,255,255,144780,3,3,0xff,1579137320,-3374,47924,6906,6758,4195,2106,119,4064
838.120472,1784055876.402809,1,255,255,144790,7,3,0xff,3338601064,-3352,47732,6960,6699,4171,2034,120,4064
838.998074,1784055877.280410,1,255,255,144800,165,2,0xff,3573789633,29,48053,7345,7103,4338,1891,122,4064
839.797627,1784055878.079964,1,255,255,144810,170,2,0xff,3131162270,2,47770,6691,7468,6992,1962,119,4064
840.520986,1784055878.803322,1,255,255,144820,26,3,0xff,2098280850,-3371,48022,7063,7135,6622,2230,118,4064
841.254712,1784055879.537049,1,255,255,144830,71,4,0xff,1743654723,-5131,47951,7254,7185,6704,2022,120,4064
841.897439,1784055880.179775,1,255,255,144840,188,2,0xff,4155722855,80,47715,6832,6904,5829,2035,118,4064
842.654051,1784055880.936387,1,255,255,144850,82,4,0xff,963832103,-5081,47923,7255,7198,4476,2081,123,4064
843.420276,1784055881.702613,1,255,255,144860,48,3,0xff,2677200512,-3382,47748,7179,7279,6788,2295,123,4064
844.354845,1784055882.637181,1,255,255,144870,93,4,0xff,2262301967,-5115,47899,7104,7103,6420,2019,118,4064
845.197486,1784055883.479822,1,255,255,144880,212,2,0xff,271099619,-22,47839,6877,6584,5957,1860,118,4064
845.920603,1784055884.202939,1,255,255,144890,67,3,0xff,3501272668,-3384,47712,7177,7179,6251,2274,122,4064
846.620546,1784055884.902882,1,255,255,144900,72,3,0xff,1001163353,-3362,47709,7182,7396,6422,2366,124,4064
847.319652,1784055885.601988,1,255,255,144910,78,3,0xff,2728224348,-3339,47712,6957,7171,6205,2165,119,4064
848.020457,1784055886.302794,1,255,255,144920,83,3,0xff,259119402,-3319,48422,6636,6657,5343,1937,117,4064
848.796789,1784055887.079125,1,255,255,144930,241,2,0xff,2623658322,120,47950,5150,7548,7340,2135,124,4064
849.597048,1784055887.879385,1,255,255,144940,246,2,0xff,2214838374,105,47714,6843,7024,6008,1870,120,4064
850.396980,1784055888.679316,1,255,255,144950,253,2,0xff,1789300726,121,48106,6628,7183,5266,1744,118,4064
851.096867,1784055889.379203,1,255,255,144960,3,2,0xff,3568630322,127,47662,6918,7631,5216,1894,122,4064
851.719591,1784055890.001928,1,255,255,144970,113,3,0xff,402162587,-3292,48535,7197,6959,6458,2239,117,4064
852.519934,1784055890.802271,1,255,255,144980,119,3,0xff,4292977747,-3217,47703,7201,7434,6542,2417,125,4064
853.296088,1784055891.578424,1,255,255,144990,20,2,0xff,2358765672,84,47708,6763,7237,6925,2164,119,4064
854.096357,1784055892.378693,1,255,255,145000,26,2,0xff,1943980507,125,48079,5593,7357,7322,2065,122,4064
854.853867,1784055893.136203,1,255,255,145010,165,4,0xff,3102826570,-5016,47702,7335,7325,6924,2207,119,4064
855.619215,1784055893.901551,1,255,255,145020,143,3,0xff,462712057,-3384,47885,7397,7567,6727,2287,123,4064
856.295985,1784055894.578322,1,255,255,145030,42,2,0xff,764408481,138,47773,6923,7326,6553,1906,121,4064
856.996044,1784055895.278380,1,255,255,145040,47,2,0xff,2547175514,296,47702,6959,7235,6925,2010,122,4064
857.796597,1784055896.078933,1,255,255,145050,53,2,0xff,2158868374,215,48018,7047,7171,6905,2140,123,4064
858.695929,1784055896.978265,1,255,255,145060,59,2,0xff,3791264017,153,47893,6372,7535,7129,1942,120,4064
859.653350,1784055897.935686,1,255,255,145070,199,4,0xff,543551597,-5022,47729,7126,7128,4670,2001,124,4064
860.453314,1784055898.735650,1,255,255,145080,205,4,0xff,119534002,-4900,48070,7519,7478,6953,2102,123,4064
861.219831,1784055899.502167,1,255,255,145090,180,3,0xff,1803810640,-3269,47924,6940,6764,4207,2230,121,4064
861.995595,1784055900.277931,1,255,255,145100,84,2,0xff,4179946877,129,47977,6406,7146,5285,1945,119,4064
862.696554,1784055900.978890,1,255,255,145110,90,2,0xff,1705137960,170,47900,7145,7161,6811,2130,121,4064
863.352761,1784055901.635098,1,255,255,145120,229,4,0xff,692330462,-4897,47586,6939,7028,6230,1905,121,4064
864.096033,1784055902.378369,1,255,255,145130,101,2,0xff,950567295,305,47979,6921,7451,5346,1989,122,4064
864.852822,1784055903.135158,1,255,255,145140,241,4,0xff,2056745022,-4919,47698,7378,7338,6892,2143,124,4064
865.553646,1784055903.835982,1,255,255,145150,247,4,0xff,3889690271,-4868,47779,7223,7237,6410,1996,118,4064
866.195199,1784055904.477535,1,255,255,145160,117,2,0xff,1936586580,145,47960,6677,7353,6753,1859,120,4064
866.952913,1784055905.235249,1,255,255,145170,3,4,0xff,3109984595,-4841,47967,7444,7450,6520,2107,121,4064
867.719003,1784055906.001339,1,255,255,145180,227,3,0xff,505115113,-3181,47589,7120,6970,5726,2092,118,4064
868.418398,1784055906.700734,1,255,255,145190,233,3,0xff,2251084262,-3195,48098,7108,7018,6018,2160,119,4064
869.152336,1784055907.434672,1,255,255,145200,21,4,0xff,1904406611,-4775,47711,7243,7230,6259,1981,118,4064
869.917867,1784055908.200203,1,255,255,145210,245,3,0xff,3581880013,-3237,47833,7146,6816,6001,2036,117,4064
870.552732,1784055908.835069,1,255,255,145220,30,4,0xff,1197566493,-4828,47649,7498,7460,6339,2079,123,4064
871.295534,1784055909.577871,1,255,255,145230,155,2,0xff,1407308764,132,48096,6718,7397,6488,1785,117,4064
872.053003,1784055910.335339,1,255,255,145240,41,4,0xff,2507311762,-4820,47774,7176,7229,6500,2055,123,4064
872.751912,1784055911.034249,1,255,255,145250,47,4,0xff,4279300525,-4805,48049,7119,7121,4667,1950,118,4064
873.395171,1784055911.677508,1,255,255,145260,172,2,0xff,2428183946,497,48006,5975,6936,6967,1887,117,4064
874.094919,1784055912.377255,1,255,255,145270,177,2,0xff,4192818298,321,47734,6898,7400,4547,1890,121,4064
874.851495,1784055913.133831,1,255,255,145280,62,4,0xff,998812234,-4795,47702,7329,7288,6772,2135,121,4064
875.594857,1784055913.877193,1,255,255,145290,190,2,0xff,1252997099,282,48095,7088,7268,6380,1913,119,4064
876.317681,1784055914.600017,1,255,255,145300,41,3,0xff,193080777,-3197,48085,7544,7335,6206,2232,122,4064
876.994519,1784055915.276855,1,255,255,145310,201,2,0xff,491691249,253,47853,7262,7352,5109,1781,117,4064
877.652570,1784055915.934906,1,255,255,145320,84,4,0xff,3823921565,-4735,48033,7036,7049,6410,1939,121,4064
878.395088,1784055916.677425,1,255,255,145330,211,2,0xff,4076949487,195,47595,7320,7262,5227,1814,123,4064
879.151594,1784055917.433931,1,255,255,145340,96,4,0xff,882100114,-4748,48030,7215,7207,6300,2023,119,4064
879.917124,1784055918.199460,1,255,255,145350,68,3,0xff,2550970067,-3255,48855,7079,7176,6538,2264,121,4064
880.617959,1784055918.900295,1,255,255,145360,73,3,0xff,72191957,-3001,48089,7099,7183,6553,2402,123,4064
881.351273,1784055919.633610,1,255,255,145370,111,4,0xff,3994293138,-4637,48030,7224,7227,6285,2023,119,4064
882.051901,1784055920.334237,1,255,255,145380,116,4,0xff,1493953372,-4790,47968,7062,7108,6337,1948,120,4064
882.817132,1784055921.099468,1,255,255,145390,91,3,0xff,3166544479,-3156,47707,7316,7266,6417,2291,120,4064
883.616900,1784055921.899236,1,255,255,145400,97,3,0xff,2728233942,-3113,48090,7007,6613,6252,2176,120,4064
884.417513,1784055922.699849,1,255,255,145410,104,3,0xff,2350263509,-2948,47825,7373,7070,6337,2249,120,4064
885.117435,1784055923.399771,1,255,255,145420,110,3,0xff,4125673945,-3135,48093,7650,7580,6540,2446,123,4064
885.794219,1784055924.076555,1,255,255,145430,12,2,0xff,125160675,396,47831,6760,6997,6773,1850,118,4064
886.517803,1784055924.800139,1,255,255,145440,121,3,0xff,3407104935,-3036,48043,7189,6765,4992,2108,123,4064
887.316981,1784055925.599317,1,255,255,145450,128,3,0xff,2935002648,-3071,47644,6664,6928,6452,2201,120,4064
888.051015,1784055926.333351,1,255,255,145460,160,4,0xff,2586524308,-4699,47776,7792,7766,6836,2284,124,4064
888.751367,1784055927.033704,1,255,255,145470,165,4,0xff,102813842,-4701,47774,7040,7081,6321,1978,118,4064
889.494167,1784055927.776503,1,255,255,145480,42,2,0xff,319159186,241,48022,7313,7502,6600,1858,122,4064
890.216744,1784055928.499080,1,255,255,145490,151,3,0xff,3537758103,-2998,48027,6902,6809,6495,2268,121,4064
890.950900,1784055929.233236,1,255,255,145500,180,4,0xff,3203872237,-4662,47609,7599,7311,4131,2177,123,4064
891.750717,1784055930.033053,1,255,255,145510,186,4,0xff,2769750292,-4699,47904,7107,7077,6032,1902,121,4064
892.516422,1784055930.798759,1,255,255,145520,170,3,0xff,156115330,-2895,47982,7195,7162,4880,2206,119,4064
893.216287,1784055931.498623,1,255,255,145530,175,3,0xff,1910814200,-2870,47612,7090,6625,3637,1921,117,4064
893.916512,1784055932.198848,1,255,255,145540,180,3,0xff,3719069911,-2932,47835,7374,7166,6210,2184,119,4064
894.750345,1784055933.032681,1,255,255,145550,209,4,0xff,1160513962,-4599,48046,7296,7227,4997,1931,122,4064
895.450755,1784055933.733091,1,255,255,145560,214,4,0xff,2966317437,-4626,48017,6976,7014,6466,1986,121,4064
896.293417,1784055934.575753,1,255,255,145570,95,2,0xff,976786584,313,47772,7248,7741,7114,2230,125,4064
897.093254,1784055935.375590,1,255,255,145580,101,2,0xff,551918215,369,47747,3709,7043,7126,1762,117,4064
897.750539,1784055936.032876,1,255,255,145590,231,4,0xff,3889280363,-4665,47983,6893,6784,4539,1812,120,4064
898.415588,1784055936.697924,1,255,255,145600,214,3,0xff,3433972164,-3018,48080,7606,7276,6195,2239,123,4064
899.150492,1784055937.432828,1,255,255,145610,242,4,0xff,3147007708,-4715,47840,6843,6796,6234,1813,119,4064
899.993430,1784055938.275767,1,255,255,145620,126,2,0xff,1178351679,374,47667,6944,7567,4875,1920,119,4064
900.850080,1784055939.132416,1,255,255,145630,250,4,0xff,75917648,-4738,47964,7640,7632,6842,2281,123,4064
901.693455,1784055939.975792,1,255,255,145640,138,2,0xff,2425224607,532,48027,6796,6805,6341,1903,119,4064
902.393473,1784055940.675809,1,255,255,145650,145,2,0xff,4209591120,591,47436,7592,7975,7265,2339,131,4064
903.093267,1784055941.375603,1,255,255,145660,150,2,0xff,1646562915,504,47703,6744,6763,6743,1878,118,4064
903.792873,1784055942.075210,1,255,255,145670,155,2,0xff,3423760938,313,47654,7095,7285,5585,1803,122,4064
904.515586,1784055942.797922,1,255,255,145680,5,3,0xff,2366882912,-3077,48740,7174,6949,5851,2083,117,4064
905.292861,1784055943.575198,1,255,255,145690,166,2,0xff,494681397,330,47913,7083,7625,5667,1960,122,4064
906.049381,1784055944.331717,1,255,255,145700,30,4,0xff,1586965007,-4602,47643,7240,7250,6504,2152,124,4064
906.749884,1784055945.032221,1,255,255,145710,35,4,0xff,3396466605,-4549,48041,6841,6885,5212,1774,117,4064
907.415513,1784055945.697849,1,255,255,145720,28,3,0xff,2984479386,-2973,47774,7182,7397,6394,2333,124,4064
908.149173,1784055946.431509,1,255,255,145730,46,4,0xff,2612911441,-4600,47965,7181,7182,6373,2035,119,4064
908.915082,1784055947.197418,1,255,255,145740,40,3,0xff,16794288,-2948,47780,7123,7112,6090,2166,119,4064
909.792354,1784055948.074690,1,255,255,145750,201,2,0xff,236075989,434,48089,6845,7425,6699,1878,120,4064
910.548812,1784055948.831148,1,255,255,145760,61,4,0xff,1319083612,-4607,47712,7164,7198,6348,1983,119,4064
911.292559,1784055949.574896,1,255,255,145770,213,2,0xff,1603957289,569,47645,6540,6914,6333,1803,118,4064
911.949141,1784055950.231477,1,255,255,145780,73,4,0xff,604409266,-4566,48070,7060,7126,6664,1966,120,4064
912.648680,1784055950.931016,1,255,255,145790,78,4,0xff,2354753981,-4535,48065,7130,7007,6904,1950,120,4064
913.349469,1784055951.631805,1,255,255,145800,83,4,0xff,4187767826,-4477,47646,7315,7314,6401,2132,124,4064
914.092367,1784055952.374703,1,255,255,145810,235,2,0xff,102207083,636,47719,7039,7097,5414,1899,119,4064
914.849125,1784055953.131462,1,255,255,145820,94,4,0xff,1223946860,-4576,47720,7426,7455,5761,2141,122,4064
915.548858,1784055953.831194,1,255,255,145830,100,4,0xff,2985596620,-4496,47832,7406,7359,6642,2137,123,4064
916.292274,1784055954.574610,1,255,255,145840,251,2,0xff,3247009376,387,47708,7113,7538,7106,2033,117,4064
917.014436,1784055955.296773,1,255,255,145850,103,3,0xff,2140861363,-2838,48039,6536,6596,5244,1986,117,4064
917.748508,1784055956.030844,1,255,255,145860,117,4,0xff,1802957544,-4529,47860,7294,7128,4365,1994,119,4064
918.414813,1784055956.697149,1,255,255,145870,113,3,0xff,1421010404,-2836,47600,7122,6841,4555,2108,120,4064
919.091910,1784055957.374246,1,255,255,145880,18,2,0xff,1744962672,569,47740,7372,6856,3801,1910,123,4064
919.914480,1784055958.196817,1,255,255,145890,123,3,0xff,2753918945,-2790,47589,6986,7080,5853,2103,118,4064
920.648601,1784055958.930937,1,255,255,145900,141,4,0xff,2423794065,-4414,48029,7304,7272,6448,2163,122,4064
921.292375,1784055959.574711,1,255,255,145910,36,2,0xff,616061533,560,47705,6996,7075,6858,2230,122,4064
921.913917,1784055960.196253,1,255,255,145920,139,3,0xff,1668580754,-2776,48022,7080,6934,6699,2269,119,4064
922.691089,1784055960.973426,1,255,255,145930,46,2,0xff,4091118807,563,47827,6268,6838,6641,2019,123,4064
923.491340,1784055961.773676,1,255,255,145940,51,2,0xff,3684741717,639,47705,6338,7536,6909,1997,118,4064
924.248740,1784055962.531076,1,255,255,145950,170,4,0xff,521157394,-4506,47902,6947,6972,6226,1897,117,4064
925.147974,1784055963.430311,1,255,255,145960,176,4,0xff,2146345999,-4462,47643,7293,7286,6590,2124,119,4064
925.948853,1784055964.231189,1,255,255,145970,182,4,0xff,1786186532,-4529,47904,7213,7169,6632,2048,123,4064
926.613815,1784055964.896152,1,255,255,145980,174,3,0xff,1332573787,-2791,47703,7219,7264,6477,2217,118,4064
927.248330,1784055965.530667,1,255,255,145990,194,4,0xff,3221177609,-4484,47893,7297,7219,6708,2074,123,4064
927.947406,1784055966.229742,1,255,255,146000,199,4,0xff,646641611,-4512,48087,7803,7800,7087,2387,124,4064
928.813891,1784055967.096227,1,255,255,146010,191,3,0xff,154880344,-2906,47964,7419,7325,6357,2280,120,4064
929.691237,1784055967.973573,1,255,255,146020,97,2,0xff,412502726,680,47794,6349,6838,4440,1802,121,4064
930.447351,1784055968.729687,1,255,255,146030,216,4,0xff,1470996176,-4430,47836,7336,7337,6575,2142,120,4064
931.149289,1784055969.431625,1,255,255,146040,222,4,0xff,3325230920,-4457,47956,7322,7346,6669,2147,121,4064
931.847694,1784055970.130031,1,255,255,146050,229,4,0xff,760596044,-4525,47704,7100,7050,6297,1918,120,4064
932.513071,1784055970.795407,1,255,255,146060,219,3,0xff,325333078,-2891,47714,7562,7237,5922,2372,125,4064
933.247843,1784055971.530179,1,255,255,146070,241,4,0xff,30346501,-4400,47889,7655,7642,7306,2419,124,4064
934.013209,1784055972.295545,1,255,255,146080,231,3,0xff,1684386272,-2729,47588,6956,7091,5986,2130,119,4064
934.813352,1784055973.095688,1,255,255,146090,237,3,0xff,1273820617,-2977,48077,7686,7331,6384,2316,124,4064
935.513175,1784055973.795511,1,255,255,146100,244,3,0xff,3039631235,-2858,48015,7542,7628,6717,2301,123,4064
936.190631,1784055974.472967,1,255,255,146110,148,2,0xff,3381409531,615,47855,6859,6866,4630,1661,117,4064
936.912892,1784055975.195228,1,255,255,146120,0,3,0xff,2289980307,-2959,48023,7361,7528,6501,2356,123,4064
937.712449,1784055975.994785,1,255,255,146130,6,3,0xff,1834495527,-2959,47651,7306,6945,5925,2339,125,4064
938.513269,1784055976.795605,1,255,255,146140,11,3,0xff,1439182206,-2834,48010,7126,7167,6565,1995,118,4064
939.212535,1784055977.494871,1,255,255,146150,17,3,0xff,3198673533,-2710,47745,6966,7143,6727,2123,118,4064
939.990601,1784055978.272937,1,255,255,146160,176,2,0xff,1376197219,690,47703,6729,6844,6674,1787,121,4064
940.689727,1784055978.972063,1,255,255,146170,182,2,0xff,3099815324,734,48024,7170,7028,6584,1901,124,4064
941.390170,1784055979.672507,1,255,255,146180,187,2,0xff,604656105,646,47573,6433,7357,7369,1981,124,4064
942.146750,1784055980.429086,1,255,255,146190,53,4,0xff,1708300008,-4426,47844,6770,6859,5824,1800,117,4064
942.946728,1784055981.229064,1,255,255,146200,59,4,0xff,1287244658,-4421,48006,7328,7226,6955,2026,122,4064
943.612273,1784055981.894609,1,255,255,146210,49,3,0xff,865407772,-2664,47904,7237,7434,6716,2418,124,4064
944.290349,1784055982.572685,1,255,255,146220,210,2,0xff,1238944547,604,47903,7217,7391,6281,2076,123,4064
945.046719,1784055983.329055,1,255,255,146230,75,4,0xff,2325128786,-4333,47710,7454,7473,6706,2274,124,4064
945.790134,1784055984.072470,1,255,255,146240,221,2,0xff,2584314761,661,48005,4723,6905,6992,1909,121,4064
946.490292,1784055984.772628,1,255,255,146250,227,2,0xff,83413674,628,47774,6411,6905,6512,2128,120,4064
947.146274,1784055985.428610,1,255,255,146260,91,4,0xff,3335807438,-4408,48090,7168,7150,6429,2053,121,4064
947.811987,1784055986.094324,1,255,255,146270,81,3,0xff,2921931248,-2840,47596,7276,6809,4889,2163,125,4064
948.512015,1784055986.794351,1,255,255,146280,87,3,0xff,407962260,-2787,47768,7027,7237,6881,2428,124,4064
