host_elapsed_s,host_epoch_s,ver,listener_id,near_anchor_id,good_frames,accepted_polls,ignored_nonpoll,ignored_poll_mask,bad_header,too_long,rx_errors,cir_captures,last_status,last_src,last_dst,last_code,ring_drops,self_recover,rx_enable_failures,fps
1964.972616,1784057003.254952,1,255,255,359946,151560,208385,0,1,0,1940,15156,0x00806f02,0xa105,0xb104,0xe1,0,821,0,39
1970.239186,1784057008.521523,1,255,255,360149,151630,208518,0,1,0,1940,15163,0x00806f02,0xa106,0xb103,0xe1,0,821,0,40
1975.472010,1784057013.754346,1,255,255,360355,151700,208654,0,1,0,1941,15170,0x00806f02,0xa106,0xb104,0xe1,0,821,0,41
1980.537783,1784057018.820120,1,255,255,360558,151770,208787,0,1,0,1941,15177,0x00806f02,0xa105,0xb103,0xe1,0,821,0,40
1985.531490,1784057023.813826,1,255,255,360755,151838,208916,0,1,0,1941,15183,0x00800002,0xa106,0xb102,0xe1,0,821,0,39
1990.538036,1784057028.820372,1,255,255,360950,151906,209043,0,1,0,1941,15190,0x00806f02,0xa106,0xb103,0xe1,0,821,0,39
1995.612568,1784057033.894905,1,255,255,361134,151970,209163,0,1,0,1941,15197,0x00806f02,0xa106,0xb102,0xe1,0,821,0,36
2000.613165,1784057038.895501,1,255,255,361342,152042,209299,0,1,0,1941,15204,0x00806f02,0xa106,0xb102,0xe1,0,821,0,41
2005.607029,1784057043.889365,1,255,255,361537,152108,209428,0,1,0,1942,15210,0x00800002,0xa106,0xb104,0xe1,0,821,0,39
2010.612617,1784057048.894953,1,255,255,361728,152175,209552,0,1,0,1942,15217,0x00806f02,0xa106,0xb102,0xe1,0,821,0,38
2015.606320,1784057053.888656,1,255,255,361924,152243,209680,0,1,0,1942,15224,0x00800002,0xa106,0xb104,0xe1,0,821,0,39
2020.668247,1784057058.950583,1,255,255,362115,152310,209804,0,1,0,1942,15231,0x00806f02,0xa105,0xb104,0xe1,0,821,0,38
2025.810784,1784057064.093120,1,255,255,362316,152380,209935,0,1,0,1942,15238,0x00806f02,0xa106,0xb102,0xe1,0,821,0,40
2030.810340,1784057069.092677,1,255,255,362526,152453,210072,0,1,0,1942,15245,0x00800002,0xa106,0xb102,0xe1,0,821,0,42
2035.810820,1784057074.093156,1,255,255,362726,152521,210204,0,1,0,1943,15252,0x00800002,0xa106,0xb102,0xe1,0,821,0,40
2040.909420,1784057079.191757,1,255,255,362923,152590,210332,0,1,0,1943,15259,0x00806f02,0xa106,0xb102,0xe1,0,821,0,39
2046.032924,1784057084.315260,1,255,255,363128,152660,210467,0,1,0,1944,15266,0x00806f02,0xa106,0xb103,0xe1,0,821,0,41
2051.132125,1784057089.414462,1,255,255,363328,152730,210597,0,1,0,1944,15273,0x00806f02,0xa106,0xb103,0xe1,0,821,0,40
2056.308987,1784057094.591323,1,255,255,363530,152800,210729,0,1,0,1944,15280,0x00806f02,0xa106,0xb102,0xe1,0,821,0,40
2061.431563,1784057099.713899,1,255,255,363733,152870,210862,0,1,0,1944,15287,0x00806f02,0xa106,0xb103,0xe1,0,821,0,40
2066.602584,1784057104.884920,1,255,255,363936,152940,210995,0,1,0,1945,15294,0x00800002,0xb102,0xffff,0xe0,0,821,0,40
2071.764256,1784057110.046592,1,255,255,364137,153010,211126,0,1,0,1947,15301,0x00806f02,0xa106,0xb104,0xe1,0,821,0,40
2077.030482,1784057115.312818,1,255,255,364338,153080,211257,0,1,0,1947,15308,0x00806f02,0xa106,0xb103,0xe1,0,821,0,40
2082.163681,1784057120.446018,1,255,255,364539,153150,211388,0,1,0,1947,15315,0x00806f02,0xa106,0xb104,0xe1,0,821,0,40
2087.328994,1784057125.611331,1,255,255,364740,153220,211519,0,1,0,1947,15322,0x00806f02,0xa105,0xb103,0xe1,0,821,0,40
2092.605500,1784057130.887837,1,255,255,364940,153290,211649,0,1,0,1947,15329,0x00806f02,0xa106,0xb102,0xe1,0,821,0,40
2097.599425,1784057135.881761,1,255,255,365067,153334,211732,0,1,0,1949,15333,0x00800002,0xa106,0xb103,0xe1,0,821,0,25
