version,ID,tilt,facing,inner_radius_mm,outer_radius_mm,deltaR_mm,deltaR_error_mm,abs_deltaR_error_mm,inner_radius_bias_mm,outer_radius_bias_mm,inner_outer_center_sep_mm,inner_turn_center_rms_3d_mm,outer_turn_center_rms_3d_mm,inner_turn_center_p95_3d_mm,outer_turn_center_p95_3d_mm,inner_turn_count,outer_turn_count,inner_circle_thickness_rms_diagnostic,outer_circle_thickness_rms_diagnostic
v4-io-roto,ID40,vertical,CDHG,428.2788235719591,515.0728801279129,86.79405655595377,-33.20594344404623,33.20594344404623,-11.721176428040906,-44.92711987208713,27.23022367709731,14.875737969715795,15.045577744076756,28.46178890404736,24.553719032361343,44,44,67.55835035933231,68.16534442304425
v4-io-roto,ID41,vertical,ADHE,428.03231820083283,523.1791245156462,95.14680631481338,-24.853193685186625,24.853193685186625,-11.967681799167167,-36.82087548435379,20.345952150970238,25.553662712619786,14.68935725414511,46.99234403043001,23.02527320630421,43,43,94.37624483432137,92.94265718112712
v4-io-td,ID25,planar,none,463.76649789322335,594.0392042119236,130.27270631870022,10.272706318700216,10.272706318700216,23.766497893223345,34.03920421192356,58.305158414236395,23.475526512286677,15.552496284734987,39.440580465305054,23.21209999591984,48,47,153.5360240671751,137.2597938576446
v4-io-td,ID26,small,BCGF,459.3695379813901,584.6753635393749,125.30582555798475,5.305825557984747,5.305825557984747,19.369537981390124,24.67536353937487,35.42226017388892,25.30105060727094,18.842871064928886,44.807745385284626,27.338146107416115,48,48,157.5764755119304,143.8923923386864
v4-io-td,ID27,small,CDHG,460.9734019595848,569.0591172668153,108.08571530723049,-11.914284692769513,11.914284692769513,20.973401959584805,9.059117266815292,71.91211765747413,26.457581817196562,23.308042995295562,46.520208017652315,35.7478518536248,48,48,137.94653619273686,143.85073829990588
v4-io-td,ID28,small,ADHE,466.09570928489006,593.7515686674803,127.65585938259028,7.655859382590279,7.655859382590279,26.095709284890063,33.75156866748034,50.78987217913018,23.61420024017781,20.081568878999718,34.65154178579625,33.899346356426115,47,47,115.18380710940374,130.09846385972122
v4-io-td,ID29,mid,ABEF,455.19904413007254,576.9578962502387,121.75885212016618,1.758852120166182,1.758852120166182,15.199044130072537,16.95789625023872,70.34982527908265,26.308950900308467,14.85368039207109,44.59136325346291,22.431419220325626,47,47,169.52755160213053,125.87502818517622
v4-io-td,ID30,mid,BCGF,483.97680741847483,561.338422457327,77.36161503885222,-42.63838496114778,42.63838496114778,43.976807418474834,1.3384224573270558,31.917360661271395,30.612357227811724,20.60261544395105,47.33797387889156,34.78559980062202,46,46,103.43225421175524,95.43458854782077
v4-io-td,ID31,mid,CDHG,430.3628423026771,548.8166823695037,118.45384006682661,-1.546159933173385,1.546159933173385,-9.637157697322891,-11.183317630496276,34.737910971317355,19.867002070783922,16.511860634688762,32.54391589465,25.458825391263737,46,46,101.32763426832132,98.43975221921225
v4-io-td,ID32,mid,ADHE,493.67271610795586,568.9669948968756,75.29427878891971,-44.70572121108029,44.70572121108029,53.672716107955864,8.966994896875576,55.91438135896494,21.663216210229997,18.585519018512795,33.569478678169,29.875612657796964,46,46,94.48963309295888,104.8570416811875
v4-io-td,ID33,high,ABEF,453.8985035181378,551.9112533735392,98.01274985540147,-21.987250144598534,21.987250144598534,13.898503518137773,-8.088746626460761,47.497503504603834,33.51109863998643,21.04164321602979,51.67210141750373,36.77784948899824,45,45,144.32350136599075,118.79029652945835
v4-io-td,ID34,high,BCGF,476.07597169451833,538.1791657973582,62.10319410283989,-57.89680589716011,57.89680589716011,36.07597169451833,-21.820834202641777,42.014769066658566,26.205091664891423,14.210971723086066,44.548429462635276,22.63816628349226,44,44,91.21788807725834,74.28838113563958
v4-io-td,ID35,high,CDHG,463.25653729718425,547.6942864916064,84.43774919442211,-35.56225080557789,35.56225080557789,23.256537297184252,-12.305713508393637,35.62602694132421,23.704819096036612,19.11532911162826,44.665148750198135,30.77177495474013,45,45,111.5931937087217,98.16503185130205
v4-io-td,ID36,high,ADHE,461.4309853574143,534.4757055315664,73.04472017415213,-46.95527982584787,46.95527982584787,21.430985357414272,-25.524294468433595,38.46406502739687,21.879498527198557,16.340122036692875,38.0523235246701,25.812688035278985,44,44,88.40375607023176,76.08889852063788
v4-io-td,ID37,high-extra,suspect,459.6215659811641,539.1208231166866,79.49925713552244,-40.50074286447756,40.50074286447756,19.62156598116411,-20.87917688331345,28.65938600931718,19.256445715340057,27.12228927934338,27.50849920484478,49.18751702712604,43,43,105.01228774270203,107.90795336810027
v4-io-td,ID38,vertical,ABEF,440.61444667269245,521.3830941957164,80.7686475230239,-39.2313524769761,39.2313524769761,0.614446672692452,-38.61690580428365,30.17305031907204,16.93612868559694,14.977501175843102,25.652482632604634,24.594136651858143,42,43,72.17832321160775,78.12595614192156
v4-io-td,ID39,vertical,BCGF,445.46900762501986,544.1809579075682,98.71195028254834,-21.288049717451656,21.288049717451656,5.469007625019856,-15.8190420924318,30.729438692449936,18.263115764040712,16.587667508769673,34.76210619982267,28.150035583943627,43,43,101.86779977443095,93.36184442332896
v4-io-td,ID40,vertical,CDHG,441.6441625904311,524.6287924507333,82.98462986030216,-37.015370139697836,37.015370139697836,1.6441625904311081,-35.37120754926673,11.807586480673967,15.80665404394173,14.839565695993311,31.63610658840102,22.683376143339704,44,44,71.43169934450293,63.95821037393288
v4-io-td,ID41,vertical,ADHE,429.6618005412429,526.8429938097889,97.18119326854605,-22.818806731453947,22.818806731453947,-10.338199458757117,-33.157006190211064,21.890123070336273,27.018146631928204,17.204364739027625,48.91376376741367,31.956906168838124,43,43,93.13955872227739,96.34708959411525
v4-io-wand,ID25,planar,none,462.0877239246495,593.2044168530559,131.11669292840645,11.11669292840645,11.11669292840645,22.08772392464948,33.20441685305593,59.175734188031164,22.64557002123861,16.048616490907722,37.60374650392497,24.292002246781497,48,47,150.3586274083341,135.46487147966536
v4-io-wand,ID26,small,BCGF,462.9921219844519,583.2473221046419,120.25520012018995,0.2552001201899543,0.2552001201899543,22.9921219844519,23.247322104641853,42.20084790082381,25.295521254735096,18.397191933532763,39.57994500043493,27.208600046046584,47,48,154.9856845934859,140.94102416671072
v4-io-wand,ID27,small,CDHG,459.5103217368379,569.2778395272777,109.7675177904398,-10.232482209560203,10.232482209560203,19.51032173683791,9.277839527277706,75.65674077634125,24.273168139581422,24.06796397125237,45.23941333947468,36.38093713239099,48,48,132.12834896306563,142.62062608109525
v4-io-wand,ID28,small,ADHE,463.55158545232774,592.5272407224912,128.9756552701635,8.975655270163486,8.975655270163486,23.551585452327743,32.52724072249123,56.96076129636423,23.009777795655527,19.074044746403537,35.67575951994297,32.01617104169656,47,47,113.09031761871407,125.07229364029797
v4-io-wand,ID29,mid,ABEF,455.72492924733757,578.3921413425015,122.66721209516396,2.6672120951639613,2.6672120951639613,15.72492924733757,18.39214134250153,72.53797853615471,24.84556633357649,14.563885787439839,41.11073315818617,23.75469749648252,47,47,162.06102739068436,123.42865738953
v4-io-wand,ID30,mid,BCGF,483.25150642496686,560.200067515418,76.94856109045116,-43.051438909548835,43.051438909548835,43.25150642496686,0.20006751541802714,31.63097941715299,33.04811703176112,20.98743527264954,49.5478144024203,34.00723194426159,46,46,105.46520897005054,95.17539871956824
v4-io-wand,ID31,mid,CDHG,426.1034386498087,547.775638034598,121.67219938478934,1.6721993847893373,1.6721993847893373,-13.896561350191291,-12.224361965401954,40.12529787470433,19.16119527766984,15.9232266204188,27.68713031838323,25.92307019126418,46,46,100.0349301790642,96.23121524056839
v4-io-wand,ID32,mid,ADHE,492.32836559078174,566.0624422367733,73.73407664599159,-46.26592335400841,46.26592335400841,52.32836559078174,6.062442236773336,51.886563668160676,21.467352769482556,17.889776048470246,34.36401545925078,31.359579443389084,46,46,94.13758691088498,102.79374952768046
v4-io-wand,ID33,high,ABEF,452.1325823494242,550.6939120112739,98.56132966184975,-21.438670338150246,21.438670338150246,12.132582349424183,-9.306087988726063,51.44350879052478,34.20851535691346,19.992957368446277,56.26105204616147,33.39895363334745,45,45,142.7248090266478,117.09085960502243
v4-io-wand,ID34,high,BCGF,475.44831561592713,536.7100401071975,61.2617244912704,-58.7382755087296,58.7382755087296,35.44831561592713,-23.28995989280247,43.66387025494956,25.357626370524702,13.842064613934745,44.04876795117956,21.82176923620756,44,44,90.7662178421627,72.18640632868164
v4-io-wand,ID35,high,CDHG,458.29462562031284,544.963727327362,86.66910170704915,-33.33089829295085,33.33089829295085,18.294625620312843,-15.036272672638006,30.63821796324366,22.8126979281475,18.631903492360493,41.23974357763523,28.861803841436355,45,45,107.74515748037217,95.9698105690793
v4-io-wand,ID36,high,ADHE,462.00208161872456,534.4914001921815,72.4893185734569,-47.5106814265431,47.5106814265431,22.00208161872456,-25.50859980781854,38.153777184408526,20.411018035808137,16.65842581737335,34.27296548901971,25.716483120103433,44,44,86.78285477613385,75.54421154480818
v4-io-wand,ID37,high-extra,suspect,456.584477416635,537.9600242523729,81.37554683573791,-38.62445316426209,38.62445316426209,16.584477416635025,-22.039975747627068,29.15973754606185,19.053500029496508,25.976918465896887,27.657471576375166,45.54661587387028,43,43,103.99162844013148,106.08312613582584
v4-io-wand,ID38,vertical,ABEF,439.81518477846987,519.9648279041883,80.1496431257184,-39.8503568742816,39.8503568742816,-0.18481522153012975,-40.03517209581173,27.59783091710409,16.244683154325255,13.821746845190908,24.633317419483276,23.340182552680176,42,43,69.78474190555634,74.74501201641792
v4-io-wand,ID39,vertical,BCGF,442.38141867833525,543.2468930382843,100.86547435994902,-19.13452564005098,19.13452564005098,2.381418678335251,-16.75310696171573,29.165151847027047,17.509943137655327,16.431297815759333,34.12284874756057,28.040934280628196,43,43,97.79633229011081,91.08912205771722
v4-io-wand,ID40,vertical,CDHG,443.60734229285885,523.767705180714,80.16036288785511,-39.839637112144885,39.839637112144885,3.6073422928588457,-36.23229481928604,15.721288205182931,17.498151243262658,14.862514099789626,34.98211019713284,23.43730993925074,44,44,71.61174600353897,64.29622134775191
v4-io-wand,ID41,vertical,ADHE,426.6946631775814,525.9740155858777,99.27935240829635,-20.720647591703653,20.720647591703653,-13.30533682241861,-34.02598441412226,26.41103470143609,26.244606342689817,16.605653636742613,46.48743592177465,30.139458880448966,43,43,92.16956731060512,93.62819177305245
v5,ID25,planar,none,464.98413298354023,594.6886189905537,129.70448600701343,9.70448600701343,9.70448600701343,24.984132983540235,34.688618990553664,58.5583853771684,23.93450877989155,15.703886860671961,40.72556723857675,23.188814772415014,48,47,155.782918788221,138.66871639951822
v5,ID26,small,BCGF,461.8731860404193,585.6305775311074,123.75739149068812,3.7573914906881214,3.7573914906881214,21.873186040419284,25.630577531107406,37.563135370157234,26.736360285720366,19.207826374526384,46.017916794997376,28.125161163912747,48,48,160.83489719809143,145.51111578569086
v5,ID27,small,CDHG,463.0735236414023,570.2745666351947,107.20104299379238,-12.798957006207615,12.798957006207615,23.07352364140229,10.274566635194674,74.18425689184708,27.753876557899282,23.851882916660205,49.52921665936108,36.26649898016522,48,48,140.89211174038513,145.58951291876645
v5,ID28,small,ADHE,467.96340299593453,594.5271287614536,126.56372576551905,6.563725765519052,6.563725765519052,27.96340299593453,34.52712876145358,52.49167079945943,24.19369998439141,20.581214171069764,34.93416477003234,34.23704114745504,47,47,116.30009426290368,130.07632540082824
v5,ID29,mid,ABEF,456.77142489578193,577.4628398428918,120.69141494710982,0.6914149471098199,0.6914149471098199,16.771424895781934,17.462839842891754,71.44496892976434,26.338490575941123,15.139429736769916,44.67544440282817,23.335199500202183,47,47,171.7097420696666,127.91618312075714
v5,ID30,mid,BCGF,488.12943957620627,564.2493509950218,76.11991141881555,-43.88008858118445,43.88008858118445,48.129439576206266,4.249350995021814,31.521193493040503,31.149244102718225,20.830883359094315,48.176555576050745,35.66156109128998,46,46,104.48613602772666,96.15025135096411
v5,ID31,mid,CDHG,432.25076844041797,550.8659764194654,118.6152079790474,-1.3847920209526023,1.3847920209526023,-7.749231559582029,-9.134023580534631,36.01161446142796,20.641161627964244,16.663130560861635,33.87914024873415,26.69682637922798,46,46,102.32431084137632,98.43275365372918
v5,ID32,mid,ADHE,497.1158786839911,571.2555216175134,74.13964293352228,-45.86035706647772,45.86035706647772,57.11587868399113,11.25552161751341,56.237408078934216,21.885771594435067,18.715966838444498,34.44998466216571,30.40344162984554,46,46,95.34938411088494,105.00332968968875
v5,ID33,high,ABEF,455.82163240078114,553.3364109036185,97.51477850283732,-22.485221497162684,22.485221497162684,15.82163240078114,-6.663589096381543,47.162107039983034,34.13886111175198,21.39774826427262,50.518523773260945,36.64054443997114,45,45,145.43535280236995,119.34812728835219
v5,ID34,high,BCGF,479.920994188821,541.0342223020602,61.113228113239245,-58.886771886760755,58.886771886760755,39.920994188821,-18.965777697939757,41.060603798575734,26.428393614013945,14.535282049383838,44.74788268858775,23.481170118852262,44,44,91.60590630374098,74.34883712436375
v5,ID35,high,CDHG,465.77940629772445,549.8893945840726,84.1099882863482,-35.8900117136518,35.8900117136518,25.77940629772445,-10.110605415927353,35.46511602856095,23.88163442590604,19.268928133968863,44.68662586720991,30.476338948215826,45,45,112.55823374519873,98.34921597711431
v5,ID36,high,ADHE,465.3547782809849,536.942426920901,71.5876486399161,-48.4123513600839,48.4123513600839,25.354778280984874,-23.05757307909903,37.8606752458402,22.03954801956188,16.38672999494115,38.601742008313586,25.95792491662817,44,44,88.82098902360428,75.94159078689349
v5,ID37,high-extra,suspect,462.41908648470144,540.8216945745306,78.40260808982919,-41.59739191017081,41.59739191017081,22.419086484701438,-19.178305425469375,28.016763546619085,19.375055341697955,27.528674324433524,27.53850310872545,50.092925237806405,43,43,105.72809909024804,108.09807539503785
v5,ID38,vertical,ABEF,443.9805963273437,524.0971078464319,80.11651151908819,-39.88348848091181,39.88348848091181,3.980596327343676,-35.90289215356813,29.0152123018689,17.119749231556856,15.101363411404623,25.582455653376172,25.522078108275053,42,43,72.7524167344197,78.01545659638776
v5,ID39,vertical,BCGF,448.13632579311985,546.5658414807427,98.42951568762288,-21.57048431237712,21.57048431237712,8.136325793119852,-13.434158519257267,30.475754662352585,18.670674760831382,16.58368845925214,36.08221642175784,28.03318663972507,43,43,103.15659871470255,93.69775540516538
v5,ID40,vertical,CDHG,445.0491080089879,527.1683165226275,82.11920851363959,-37.88079148636041,37.88079148636041,5.049108008987901,-32.83168347737251,11.804084152622929,16.17302913036899,14.921276725621674,33.415833266983284,22.532140743443016,44,44,71.97298360613426,63.68200692777687
v5,ID41,vertical,ADHE,432.1306239335107,528.6208007336604,96.4901768001497,-23.509823199850302,23.509823199850302,-7.869376066489281,-31.379199266339583,21.48149779774109,27.24368691205952,17.409579452495496,49.144907517427434,32.12446235395193,43,43,93.57255295321899,95.88574193921228
