version,solver,solver_family,eval_set,n_positions,height,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v3-lite,T1+F5,external_position_filter,all8,24,high,8,97.79186038496798,289.23068826690564,159.13574558804567
v3-lite,T1+F5,external_position_filter,all8,24,low,8,147.10881626218736,232.29114886582002,153.83874341802562
v3-lite,T1+F5,external_position_filter,all8,24,mid,8,68.81354061586443,81.81996941464728,65.54331116914722
v3-lite,T2+F0,external_position_filter,all8,24,high,8,96.32480734373098,293.2155506973703,161.04731674675776
v3-lite,T2+F0,external_position_filter,all8,24,low,8,144.73289104018585,233.45828261908002,152.77272649260235
v3-lite,T2+F0,external_position_filter,all8,24,mid,8,70.03495944807885,95.02768933527302,70.95010166313746
v3-lite,T2+F1,external_position_filter,all8,24,high,8,96.64245774042595,290.1601479100959,159.63357280008424
v3-lite,T2+F1,external_position_filter,all8,24,low,8,146.4383140441979,233.66015607055888,154.3885626055431
v3-lite,T2+F1,external_position_filter,all8,24,mid,8,68.9587168782258,83.48986545615877,66.23615911841614
v3-lite,T2+F2,external_position_filter,all8,24,high,8,96.64245774042595,290.1601479100959,159.63357280008424
v3-lite,T2+F2,external_position_filter,all8,24,low,8,146.4383140441979,233.66015607055888,154.3885626055431
v3-lite,T2+F2,external_position_filter,all8,24,mid,8,68.9587168782258,83.48986545615877,66.23615911841614
v3-lite,T2+F3,external_position_filter,all8,24,high,8,95.48465081651455,290.4740905971609,159.67766992742162
v3-lite,T2+F3,external_position_filter,all8,24,low,8,145.21178858023552,233.35424072187806,154.1743901784019
v3-lite,T2+F3,external_position_filter,all8,24,mid,8,69.74290915654538,85.1534864556426,66.98815280625278
v3-lite,T2+F4,external_position_filter,all8,24,high,8,97.93746727271683,290.2768989694074,159.7453050913967
v3-lite,T2+F4,external_position_filter,all8,24,low,8,147.75168453583143,231.80895188501023,153.61499684422378
v3-lite,T2+F4,external_position_filter,all8,24,mid,8,69.11926429217166,83.1960893816889,66.17525834083393
v3-lite,T2+F5,external_position_filter,all8,24,high,8,98.21808076654686,289.11639247755767,159.24037445963387
v3-lite,T2+F5,external_position_filter,all8,24,low,8,147.88611485282772,231.02924479448404,153.45089536503642
v3-lite,T2+F5,external_position_filter,all8,24,mid,8,68.92284189300636,81.8039308468684,65.54989014796608
v3-lite,T3+F0,external_position_filter,all8,24,high,8,58.30243579191263,147.11352366859796,87.9905700353943
v3-lite,T3+F0,external_position_filter,all8,24,low,8,111.34094954352545,239.97938562720884,143.7407932124126
v3-lite,T3+F0,external_position_filter,all8,24,mid,8,72.54016468455279,99.48034202582261,73.52309224325195
v3-lite,T3+F1,external_position_filter,all8,24,high,8,50.82188735735154,141.5973956592489,85.36796665536458
v3-lite,T3+F1,external_position_filter,all8,24,low,8,113.09960556572007,237.76157467592793,143.43723472047955
v3-lite,T3+F1,external_position_filter,all8,24,mid,8,72.11809015494609,88.42982506517184,68.73261976801723
v3-lite,T3+F2,external_position_filter,all8,24,high,8,50.82188735735154,141.5973956592489,85.36796665536458
v3-lite,T3+F2,external_position_filter,all8,24,low,8,113.09960556572007,237.76157467592793,143.43723472047955
v3-lite,T3+F2,external_position_filter,all8,24,mid,8,72.11809015494609,88.42982506517184,68.73261976801723
v3-lite,T3+F3,external_position_filter,all8,24,high,8,51.776072104071126,142.45722000943582,85.85616980330158
v3-lite,T3+F3,external_position_filter,all8,24,low,8,113.33801220489045,237.94000201635902,143.357297507552
v3-lite,T3+F3,external_position_filter,all8,24,mid,8,72.08814436361504,89.98103275411309,69.38602816084959
v3-lite,T3+F4,external_position_filter,all8,24,high,8,51.33934170446257,141.54362576952514,85.02762875385184
v3-lite,T3+F4,external_position_filter,all8,24,low,8,112.43398858788206,238.30399606977508,143.17615958232997
v3-lite,T3+F4,external_position_filter,all8,24,mid,8,72.22234605113994,87.97379112378741,68.49615645112448
v3-lite,T3+F5,external_position_filter,all8,24,high,8,50.65327165213003,140.83776345890385,84.7080959458183
v3-lite,T3+F5,external_position_filter,all8,24,low,8,113.14911036754728,238.57041145086666,143.498104132699
v3-lite,T3+F5,external_position_filter,all8,24,mid,8,71.9165440326566,86.9046940951385,67.83544783233992
v3-lite,T4+F0,external_position_filter,all8,24,high,8,67.89878434109974,147.00114965292917,93.37290976593842
v3-lite,T4+F0,external_position_filter,all8,24,low,8,125.79229457894327,218.04358966919085,138.7880346546201
v3-lite,T4+F0,external_position_filter,all8,24,mid,8,70.46725989672521,95.78955795255584,71.2489273921867
v3-lite,T4+F1,external_position_filter,all8,24,high,8,70.35674100255076,147.51919778774138,94.08426603401757
v3-lite,T4+F1,external_position_filter,all8,24,low,8,126.45765064988545,220.41509088077123,140.83199705685337
v3-lite,T4+F1,external_position_filter,all8,24,mid,8,68.4441538576755,84.32188762706757,66.31668223853434
v3-lite,T4+F2,external_position_filter,all8,24,high,8,70.35674100255076,147.51919778774138,94.08426603401757
v3-lite,T4+F2,external_position_filter,all8,24,low,8,126.45765064988545,220.41509088077123,140.83199705685337
v3-lite,T4+F2,external_position_filter,all8,24,mid,8,68.4441538576755,84.32188762706757,66.31668223853434
v3-lite,T4+F3,external_position_filter,all8,24,high,8,69.49527055808578,147.46629311983907,93.98824714345416
v3-lite,T4+F3,external_position_filter,all8,24,low,8,126.8047315423112,220.9360986186878,141.27703601650077
v3-lite,T4+F3,external_position_filter,all8,24,mid,8,69.25680272623623,85.73835154383445,67.06181830321677
v3-lite,T4+F4,external_position_filter,all8,24,high,8,70.84866941706913,147.26695031611484,94.00047748966091
v3-lite,T4+F4,external_position_filter,all8,24,low,8,126.55032394688823,219.3728498848094,140.22689139421945
v3-lite,T4+F4,external_position_filter,all8,24,mid,8,68.41891938879857,83.86745644300083,66.26018760899142
v3-lite,T4+F5,external_position_filter,all8,24,high,8,70.73212621979336,146.8809921847016,93.79382262599324
v3-lite,T4+F5,external_position_filter,all8,24,low,8,126.53598453448825,219.16435252938038,140.37174665171244
v3-lite,T4+F5,external_position_filter,all8,24,mid,8,67.62772659625433,82.38648398747846,65.53219638687419
v3-lite,T5a,native_range_filter,all8,24,high,8,128.53655498463633,240.43296745068272,156.8819425054225
v3-lite,T5a,native_range_filter,all8,24,low,8,168.05163832800952,261.33680711192164,175.11916136000355
v3-lite,T5a,native_range_filter,all8,24,mid,8,62.825553197668526,152.8323072981492,89.30978779482483
v3-lite,T5b,native_range_filter,all8,24,high,8,60.08864155368575,270.24141012482835,142.84357083405092
v3-lite,T5b,native_range_filter,all8,24,low,8,103.45641725165203,222.3686074153762,140.30383498078382
v3-lite,T5b,native_range_filter,all8,24,mid,8,64.57931300616362,75.33750510246058,59.86732564034828
v3-lite,T5c,native_range_filter,all8,24,high,8,60.08864155368575,270.24141012482835,142.84357083405092
v3-lite,T5c,native_range_filter,all8,24,low,8,103.45641725165203,222.3686074153762,140.30383498078382
v3-lite,T5c,native_range_filter,all8,24,mid,8,64.57931300616362,75.33750510246058,59.86732564034828
v3-lite,T5d,native_range_filter,all8,24,high,8,128.15012707495268,240.047187976999,156.53201051233012
v3-lite,T5d,native_range_filter,all8,24,low,8,167.77687631893772,260.9771459488134,174.820163934291
v3-lite,T5d,native_range_filter,all8,24,mid,8,62.91863991759446,152.65181241183197,89.25496867695112
v3-lite,T5e,native_range_filter,all8,24,high,8,64.95963798529459,171.54412475066388,96.16562793643494
v3-lite,T5e,native_range_filter,all8,24,low,8,159.62068311681134,310.10578029640044,186.97720052432405
v3-lite,T5e,native_range_filter,all8,24,mid,8,71.34412077199235,112.56683190718624,77.12591405117992
v4-io,T1+F0,external_position_filter,all8,24,high,8,101.55288053867284,298.60825377454904,163.69707469897108
v4-io,T1+F0,external_position_filter,all8,24,low,8,142.74771904747104,260.04214837055673,165.49680588646407
v4-io,T1+F0,external_position_filter,all8,24,mid,8,64.07228214042526,81.6679847272268,63.50051823841367
v4-io,T1+F1,external_position_filter,all8,24,high,8,104.04262796555702,295.7778761472082,162.40295218153432
v4-io,T1+F1,external_position_filter,all8,24,low,8,147.29980757040806,258.09195366204625,166.5539130159464
v4-io,T1+F1,external_position_filter,all8,24,mid,8,60.42638936917746,74.0597555987388,59.73001929105445
v4-io,T1+F2,external_position_filter,all8,24,high,8,104.04262796555702,295.7778761472082,162.40295218153432
v4-io,T1+F2,external_position_filter,all8,24,low,8,147.29980757040806,258.09195366204625,166.52178443095443
v4-io,T1+F2,external_position_filter,all8,24,mid,8,60.42638936917746,74.0597555987388,59.73001929105445
v4-io,T1+F3,external_position_filter,all8,24,high,8,103.65129268873065,296.3237519508419,162.66013746501167
v4-io,T1+F3,external_position_filter,all8,24,low,8,147.57679773024935,258.8644253572172,167.03506897361626
v4-io,T1+F3,external_position_filter,all8,24,mid,8,60.91045591802286,75.28340111672578,60.28799308687768
v4-io,T1+F4,external_position_filter,all8,24,high,8,103.91622825909462,295.5910564282926,162.31023264306248
v4-io,T1+F4,external_position_filter,all8,24,low,8,146.41332315650328,257.3474175738952,166.24013359814964
v4-io,T1+F4,external_position_filter,all8,24,mid,8,60.74467208622512,73.82621162046301,59.687386765175226
v4-io,T1+F5,external_position_filter,all8,24,high,8,104.4708126531111,294.53283778182777,161.96041591025227
v4-io,T1+F5,external_position_filter,all8,24,low,8,147.99250465644354,256.63173713369304,165.99173363124888
v4-io,T1+F5,external_position_filter,all8,24,mid,8,60.00655827305169,72.7406968333294,59.05259589334519
v4-io,T2+F0,external_position_filter,all8,24,high,8,101.96237239172697,298.33595973239585,163.61877309236763
v4-io,T2+F0,external_position_filter,all8,24,low,8,142.78345080811184,258.61908863171755,164.71029008861484
v4-io,T2+F0,external_position_filter,all8,24,mid,8,64.00039652239079,81.81641303344867,63.585180170230416
v4-io,T2+F1,external_position_filter,all8,24,high,8,104.40438839510153,295.6923497863331,162.44386137541912
v4-io,T2+F1,external_position_filter,all8,24,low,8,147.4227611704237,257.6677989683762,166.40021324517664
v4-io,T2+F1,external_position_filter,all8,24,mid,8,60.325116600870196,73.93293661614284,59.723999197936614
v4-io,T2+F2,external_position_filter,all8,24,high,8,104.40438839510153,295.6923497863331,162.44386137541912
v4-io,T2+F2,external_position_filter,all8,24,low,8,147.4227611704237,257.6677989683762,166.3973467310397
v4-io,T2+F2,external_position_filter,all8,24,mid,8,60.325116600870196,73.93293661614284,59.723999197936614
v4-io,T2+F3,external_position_filter,all8,24,high,8,103.71003351091315,296.26997858140345,162.68202238967328
v4-io,T2+F3,external_position_filter,all8,24,low,8,147.93232541368104,257.74518958806846,166.42018047987182
v4-io,T2+F3,external_position_filter,all8,24,mid,8,60.97380118425018,75.24374862727745,60.280613551392406
v4-io,T2+F4,external_position_filter,all8,24,high,8,104.34526412107522,295.7105940534837,162.463915093205
v4-io,T2+F4,external_position_filter,all8,24,low,8,146.5253497021577,257.41600150533094,165.95806072662822
v4-io,T2+F4,external_position_filter,all8,24,mid,8,60.45152105416636,73.87031191433289,59.68137155644347
v4-io,T2+F5,external_position_filter,all8,24,high,8,104.69189797500485,294.586830849603,162.0795722517121
v4-io,T2+F5,external_position_filter,all8,24,low,8,148.05531351700142,256.16566048394594,165.74835205381507
v4-io,T2+F5,external_position_filter,all8,24,mid,8,59.84259197182424,72.84899706941549,59.10374995234624
v4-io,T3+F0,external_position_filter,all8,24,high,8,66.62024843989236,143.43192389643627,90.82158324784076
v4-io,T3+F0,external_position_filter,all8,24,low,8,104.1243663044057,261.658507242995,147.39632401242196
v4-io,T3+F0,external_position_filter,all8,24,mid,8,65.83305614947534,82.77350325040454,64.2602254643256
v4-io,T3+F1,external_position_filter,all8,24,high,8,63.759138941019906,139.19468096054547,89.54646402427092
v4-io,T3+F1,external_position_filter,all8,24,low,8,106.50677805720991,259.51990653767484,147.50323907312273
v4-io,T3+F1,external_position_filter,all8,24,mid,8,60.503580111423226,74.75933882241978,60.225333066554604
v4-io,T3+F2,external_position_filter,all8,24,high,8,63.759138941019906,139.19468096054547,89.54646402427092
v4-io,T3+F2,external_position_filter,all8,24,low,8,106.50677805720991,259.51990653767484,147.50323907312273
v4-io,T3+F2,external_position_filter,all8,24,mid,8,60.503580111423226,74.75933882241978,60.225333066554604
v4-io,T3+F3,external_position_filter,all8,24,high,8,63.627421640636314,139.71584224786025,89.64106561453372
v4-io,T3+F3,external_position_filter,all8,24,low,8,106.75256368302568,260.3672189581729,147.7567412037166
v4-io,T3+F3,external_position_filter,all8,24,mid,8,61.20598349262822,76.1798527377436,60.986714765864775
v4-io,T3+F4,external_position_filter,all8,24,high,8,64.30509036065801,139.3405135036963,89.94203044734131
v4-io,T3+F4,external_position_filter,all8,24,low,8,106.80947337185845,259.7801651979272,147.5849285483242
v4-io,T3+F4,external_position_filter,all8,24,mid,8,60.732265021677534,74.24937486506465,59.99926648915695
v4-io,T3+F5,external_position_filter,all8,24,high,8,64.07605961628963,139.06490876375983,89.5822292148832
v4-io,T3+F5,external_position_filter,all8,24,low,8,107.34759976786474,259.2869662694781,147.51602826573298
v4-io,T3+F5,external_position_filter,all8,24,mid,8,60.257695661307125,73.10567387534819,59.427176200106366
v4-io,T4+F0,external_position_filter,all8,24,high,8,79.27822205198272,163.28062664409683,103.68372119090166
v4-io,T4+F0,external_position_filter,all8,24,low,8,126.04984138706439,237.8922854395408,144.49092815157672
v4-io,T4+F0,external_position_filter,all8,24,mid,8,63.03775369767733,82.7686550481332,62.93410513508449
v4-io,T4+F1,external_position_filter,all8,24,high,8,84.51273339628821,164.8559783955333,105.32198629862505
v4-io,T4+F1,external_position_filter,all8,24,low,8,129.44862034226193,240.16023400142194,147.3141776213683
v4-io,T4+F1,external_position_filter,all8,24,mid,8,60.34102690532267,73.52487680695691,58.82279307445477
v4-io,T4+F2,external_position_filter,all8,24,high,8,84.51273339628821,164.8559783955333,105.32198629862505
v4-io,T4+F2,external_position_filter,all8,24,low,8,129.44862034226193,240.16023400142194,147.3141776213683
v4-io,T4+F2,external_position_filter,all8,24,mid,8,60.34102690532267,73.52487680695691,58.82279307445477
v4-io,T4+F3,external_position_filter,all8,24,high,8,83.45023069179256,164.2287231307107,104.94187942967038
v4-io,T4+F3,external_position_filter,all8,24,low,8,130.31751844609607,241.071509929797,147.73610275899927
v4-io,T4+F3,external_position_filter,all8,24,mid,8,60.53216603833578,74.92044347713552,59.51458175237252
v4-io,T4+F4,external_position_filter,all8,24,high,8,84.21654195954399,163.98561271012306,104.80659203485519
v4-io,T4+F4,external_position_filter,all8,24,low,8,129.00857483030865,239.66112235226248,146.86548236035495
v4-io,T4+F4,external_position_filter,all8,24,mid,8,60.329380454494995,73.47937490862333,58.8505026950621
v4-io,T4+F5,external_position_filter,all8,24,high,8,83.99362191454479,163.44083784939602,104.54967446868359
v4-io,T4+F5,external_position_filter,all8,24,low,8,129.67340649253688,239.64337519759493,147.1509482007206
v4-io,T4+F5,external_position_filter,all8,24,mid,8,60.265647669966505,72.20578007659277,58.236847061919526
v4-io,T5a,native_range_filter,all8,24,high,8,143.17474582302427,249.7864063121032,168.14241704673393
v4-io,T5a,native_range_filter,all8,24,low,8,176.16066984546006,268.31969843829694,181.96978102975189
v4-io,T5a,native_range_filter,all8,24,mid,8,51.481100116844146,168.7296566202028,92.41898153610234
v4-io,T5b,native_range_filter,all8,24,high,8,87.09218954417891,268.5139126032129,145.83983647617399
v4-io,T5b,native_range_filter,all8,24,low,8,108.37055956715048,240.38509079460692,146.95017487794746
v4-io,T5b,native_range_filter,all8,24,mid,8,54.24090259218377,59.454740478728,49.5193116880818
v4-io,T5c,native_range_filter,all8,24,high,8,87.09218954417891,268.5139126032129,145.83983647617399
v4-io,T5c,native_range_filter,all8,24,low,8,108.37055956715048,240.38509079460692,146.95017487794746
v4-io,T5c,native_range_filter,all8,24,mid,8,54.24090259218377,59.454740478728,49.5193116880818
v4-io,T5d,native_range_filter,all8,24,high,8,142.77159192125998,249.43197828602786,167.78409672724445
v4-io,T5d,native_range_filter,all8,24,low,8,175.8641547303775,268.02897170049374,181.69259639928333
v4-io,T5d,native_range_filter,all8,24,mid,8,51.57308487454415,168.5379187216879,92.34997290830759
v4-io,T5e,native_range_filter,all8,24,high,8,70.87777115358207,187.22501265094752,103.40619595864757
v4-io,T5e,native_range_filter,all8,24,low,8,162.4013439776399,314.70172315523143,190.09570921768156
v4-io,T5e,native_range_filter,all8,24,mid,8,63.524871801561304,119.70828412662469,75.83064743092443
