version,solver,solver_family,eval_set,n_positions,location,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v4-io,T4+F2,external_position_filter,all8,24,edge,12,127.0292025012118,221.55954336742116,136.99563591502502
v4-io,T4+F3,external_position_filter,all8,24,center,12,58.865625065970804,122.36705691325733,73.59783624346517
v4-io,T4+F3,external_position_filter,all8,24,edge,12,127.43718086325453,221.3987499979487,137.24862429967263
v4-io,T4+F4,external_position_filter,all8,24,center,12,59.154003004232294,122.02941064210928,73.07073662109407
v4-io,T4+F4,external_position_filter,all8,24,edge,12,126.51459219972566,220.93189179074923,136.64619639745524
v4-io,T4+F5,external_position_filter,all8,24,center,12,58.96085529797279,123.042957218943,73.195453080285
v4-io,T4+F5,external_position_filter,all8,24,edge,12,126.06168695579433,220.68143038371835,136.47760455144268
v4-io,T5a,native_range_filter,all8,24,center,12,99.49868038418279,250.3838585194137,141.11908773822773
v4-io,T5a,native_range_filter,all8,24,edge,12,148.00971958904873,257.2757378165472,163.41000862941792
v4-io,T5b,native_range_filter,all8,24,center,12,56.355174731616145,99.32631059974682,67.43147399369033
v4-io,T5b,native_range_filter,all8,24,edge,12,127.00917670720712,292.6199998506403,160.19835309739258
v4-io,T5c,native_range_filter,all8,24,center,12,56.355174731616145,99.32631059974682,67.43147399369033
v4-io,T5c,native_range_filter,all8,24,edge,12,127.00917670720712,292.6199998506403,160.19835309739258
v4-io,T5d,native_range_filter,all8,24,center,12,99.17520352355972,250.06671112495056,140.90401061490192
v4-io,T5d,native_range_filter,all8,24,edge,12,147.6847378591247,256.92293997727336,163.11817778532784
v4-io,T5e,native_range_filter,all8,24,center,12,76.85519820111688,258.1620707596192,134.80143886361216
v4-io,T5e,native_range_filter,all8,24,edge,12,93.47902438678275,230.4873204207792,129.92912230867637
