version,solver,solver_family,eval_set,n_positions,component,role,signed_mean_bias_mm,signed_std_mm,p95_abs_error_mm,axis_convention,horizontal_2d_rmse_mm,horizontal_2d_p50_mm,horizontal_2d_p95_mm
v1-old,T1+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,16.810342945663123,38.68640880474222,73.44039388942625,OptiTrack frame; Y is vertical,,,
v3-full,T5a,native_range_filter,all8,24,X,OptiTrack horizontal X,28.094162120447777,42.543494421226775,92.04990258384574,OptiTrack frame; Y is vertical,,,
v3-full,T5a,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,1.6086901948348356,167.79989555482206,276.6770258263938,OptiTrack frame; Y is vertical,,,
v3-full,T5a,native_range_filter,all8,24,Z,OptiTrack horizontal Z,5.087619507450251,38.35145584931866,64.45993315537187,OptiTrack frame; Y is vertical,,,
v3-full,T5a,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,62.92256833358746,47.02673055027399,115.66623258305819
v3-full,T5b,native_range_filter,all8,24,X,OptiTrack horizontal X,29.69437778571941,38.827146071288034,95.39117558023324,OptiTrack frame; Y is vertical,,,
v3-full,T5b,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-12.079765713942024,135.48740203407053,261.70374782319766,OptiTrack frame; Y is vertical,,,
v3-full,T5b,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.0198014165758207,28.75674856911139,46.17800141239216,OptiTrack frame; Y is vertical,,,
v3-full,T5b,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,55.92944116299839,50.538464499065384,95.89952099715104
v3-full,T5c,native_range_filter,all8,24,X,OptiTrack horizontal X,29.69437778571941,38.827146071288034,95.39117558023324,OptiTrack frame; Y is vertical,,,
v3-full,T5c,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-12.079765713942024,135.48740203407053,261.70374782319766,OptiTrack frame; Y is vertical,,,
v3-full,T5c,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.0198014165758207,28.75674856911139,46.17800141239216,OptiTrack frame; Y is vertical,,,
v3-full,T5c,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,55.92944116299839,50.538464499065384,95.89952099715104
v3-full,T5d,native_range_filter,all8,24,X,OptiTrack horizontal X,28.086403804109057,42.525471568660656,92.02479239657777,OptiTrack frame; Y is vertical,,,
v3-full,T5d,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,1.5156137122435258,167.49166221708572,276.2376659047749,OptiTrack frame; Y is vertical,,,
v3-full,T5d,native_range_filter,all8,24,Z,OptiTrack horizontal Z,5.0961318958028174,38.34229442953149,64.46459475304263,OptiTrack frame; Y is vertical,,,
v3-full,T5d,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,62.90276446053327,47.015219208866725,115.5500823285418
v3-full,T5e,native_range_filter,all8,24,X,OptiTrack horizontal X,27.022393887500087,39.945043140736196,85.11357114212565,OptiTrack frame; Y is vertical,,,
v3-full,T5e,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-54.832890706081834,149.6666440563699,323.1552255419439,OptiTrack frame; Y is vertical,,,
v3-full,T5e,native_range_filter,all8,24,Z,OptiTrack horizontal Z,4.11672015771044,33.36589145936357,63.51782694667032,OptiTrack frame; Y is vertical,,,
v3-full,T5e,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,57.82020371789046,47.7505892000541,92.56134689325116
v3-lite,T1+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,18.374682466283385,33.59627469980438,71.18156316200705,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-22.97826278941896,125.94743569197126,237.36007798977397,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.9079122023970156,32.572565266664775,51.18090953261545,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,49.51106622296081,43.88364776176305,74.66579384581293
v3-lite,T1+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,17.880100908784865,32.598418325622916,70.95989962562827,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.207238280202446,125.84276778721498,235.78281756455493,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.228389686123896,32.055902269951275,48.15847731757412,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.247365081299044,44.0439663718104,74.11564649662195
v3-lite,T1+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,17.880100908784865,32.598418325622916,70.95989962562827,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.207238280202446,125.84276778721498,235.78281756455493,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.228389686123896,32.055902269951275,48.15847731757412,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.247365081299044,44.0439663718104,74.11564649662195
v3-lite,T1+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,18.030314670463635,32.78841957081901,71.19394504220405,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.54208150474749,125.9021061006174,235.85651318250265,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.441707293063981,32.133985202708956,48.2324643847856,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.48616211825381,43.91269988082392,74.26884004526568
v3-lite,T1+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,17.775568248578338,32.548721392718456,70.76920926995739,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.96341718152224,125.5724768653988,235.18019920903083,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.1536617372131857,31.91330368001831,47.3905424855715,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.08231527816648,43.766389178912874,74.41072064392311
v3-lite,T1+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,17.579159229550147,32.36943777234406,70.56249059187465,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.784796391065488,125.279160780752,234.44406978711126,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-1.9330270348066196,31.853150843414173,47.329961552034064,OptiTrack frame; Y is vertical,,,
v3-lite,T1+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.84593676309585,43.147755819612186,74.2518525997718
v3-lite,T2+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,18.94407238618913,33.338468316395975,70.83964561420468,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-22.483298083624394,125.7062862526586,236.44155292329165,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.385726209455864,32.601738243016946,49.88634427981898,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,49.538579677175555,44.75499790407914,74.33708586533477
v3-lite,T2+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,18.33286177196455,32.4876510653825,70.73512589833335,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.809959035439388,125.66746716823464,235.33882405224873,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-1.8167960915689758,32.03953185839813,47.47655335446932,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.31795229704156,44.33839026629087,73.81964634562794
v3-lite,T2+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,18.33286177196455,32.4876510653825,70.73512589833335,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.809959035439388,125.66746716823464,235.33882405224873,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-1.8167960915689758,32.03953185839813,47.47655335446932,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.31795229704156,44.33839026629087,73.81964634562794
v3-lite,T2+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,18.499438031952597,32.60435243297544,71.06427306904018,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.143076618598545,125.58889176080268,235.1445836509014,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.0908170698990616,32.145502556710376,47.54686275352898,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.53482057801491,44.568612611618065,74.16791871487055
v3-lite,T2+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,18.055231816906467,32.53362446007111,70.89420936783421,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.61577346929607,125.46846392077342,234.3795967339874,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-1.8726187389212055,31.92137065379611,47.003837183412976,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.17001085520929,43.98208741139297,74.00189906717034
v3-lite,T2+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,17.773790637398616,32.38228746483995,70.76327807048867,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.465412249760746,125.18551542917015,233.76165594724483,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-1.7211291833118179,31.85990514976883,47.11433882138297,OptiTrack frame; Y is vertical,,,
v3-lite,T2+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.922332262685195,43.44198677836856,73.90353299617841
v3-lite,T3+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,23.576071419292987,35.402015661293504,75.89455771513448,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-47.78178298939748,80.25819624473867,197.68823212472924,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-0.7414980616210786,33.1990291155769,54.90275551376771,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,53.044455724231064,49.16181123038868,89.56305983557556
v3-lite,T3+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,23.129020690074668,34.106734501750786,74.16027294174101,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-45.69276611527818,79.66859346072114,193.42737776592065,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,0.9785858155684544,32.956470066446975,60.95545568211716,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,51.880464131436824,46.18713942906683,87.32902920247234
v3-lite,T3+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,23.129020690074668,34.106734501750786,74.16027294174101,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-45.69276611527818,79.66859346072114,193.42737776592065,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,0.9785858155684544,32.956470066446975,60.95545568211716,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,51.880464131436824,46.18713942906683,87.32902920247234
v3-lite,T3+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,23.22639348965242,34.25375180795188,74.91047616055094,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-45.82243838857911,79.8131961216677,194.26126137250205,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,0.8724661160899471,32.994261269526845,60.35499641373124,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.03767681594448,46.52777893233031,88.31394833513362
v3-lite,T3+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,22.954074154975643,34.23927606735436,73.68135555047523,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-45.823092224935976,79.21258586653121,192.97499701584857,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.0776355669365962,32.98167523258948,62.50664914938067,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,51.90373901313121,45.780522282215706,87.5626024461953
v3-lite,T3+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,22.788551038089953,34.174769026995584,73.521214311431,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-45.724314394855945,79.15896761090649,194.74098552908018,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.290823778620041,33.15738442079121,63.16692863384557,OptiTrack frame; Y is vertical,,,
v3-lite,T3+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,51.90220907276664,45.277544231818844,90.70208112124453
v3-lite,T4+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,16.74996222888488,34.548391072647185,66.45684624516521,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-32.98738397483924,88.93471634770896,161.4194390541042,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.1911950473551665,30.798591352435047,44.99475040606314,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.48727546967122,43.4048176663631,75.07298276132573
v3-lite,T4+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,16.666858241570413,33.6183482611712,66.03843635703063,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.903429526525013,90.20724266230116,168.0924826408801,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.8476696155550925,30.738614246084516,45.54409036411664,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.69159753454639,40.692214977965705,74.18342329883889
v3-lite,T4+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,16.666858241570413,33.6183482611712,66.03843635703063,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.903429526525013,90.20724266230116,168.0924826408801,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.8476696155550925,30.738614246084516,45.54409036411664,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.69159753454639,40.692214977965705,74.18342329883889
v3-lite,T4+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,16.801927362202928,33.75567841296822,66.17517143417066,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-31.3605858995557,90.32749075397334,169.026475699187,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.0115978902926734,30.829150098592407,45.020684104175714,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.89758215004638,40.67846341113251,74.6888509424011
v3-lite,T4+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,16.74090246942633,33.57607810642459,65.89436203389448,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.707474024561275,89.92598439817414,167.0301319344916,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.7946667956309987,30.68312025331965,45.53743060986472,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.65159578037056,40.99741208228188,74.37383181448192
v3-lite,T4+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,16.563254160410725,33.38247276033333,65.90610463288891,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.624841039110397,89.90916766242454,166.65426243267905,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.605028652070365,30.614370412419497,45.509568401208675,OptiTrack frame; Y is vertical,,,
v3-lite,T4+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.40540240870295,40.734396877943304,74.30982660902737
v3-lite,T5a,native_range_filter,all8,24,X,OptiTrack horizontal X,21.176711077303153,38.96216741129401,72.20624884782634,OptiTrack frame; Y is vertical,,,
v3-lite,T5a,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-7.193696264214206,135.55911110470961,247.58437239987592,OptiTrack frame; Y is vertical,,,
v3-lite,T5a,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.797301243369384,39.628089727583465,69.59253662559573,OptiTrack frame; Y is vertical,,,
v3-lite,T5a,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.50319427967826,38.090797813944135,112.041747795302
v3-lite,T5b,native_range_filter,all8,24,X,OptiTrack horizontal X,17.942833197089044,27.799870547305805,63.72131579584808,OptiTrack frame; Y is vertical,,,
v3-lite,T5b,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-17.108013520249056,113.71281046756005,218.02937137053334,OptiTrack frame; Y is vertical,,,
v3-lite,T5b,native_range_filter,all8,24,Z,OptiTrack horizontal Z,5.644442193870218,28.50905255899182,47.391601053903194,OptiTrack frame; Y is vertical,,,
v3-lite,T5b,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,43.28206615985492,34.45036848142646,70.3818306204109
v3-lite,T5c,native_range_filter,all8,24,X,OptiTrack horizontal X,17.942833197089044,27.799870547305805,63.72131579584808,OptiTrack frame; Y is vertical,,,
v3-lite,T5c,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-17.108013520249056,113.71281046756005,218.02937137053334,OptiTrack frame; Y is vertical,,,
v3-lite,T5c,native_range_filter,all8,24,Z,OptiTrack horizontal Z,5.644442193870218,28.50905255899182,47.391601053903194,OptiTrack frame; Y is vertical,,,
v3-lite,T5c,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,43.28206615985492,34.45036848142646,70.3818306204109
v3-lite,T5d,native_range_filter,all8,24,X,OptiTrack horizontal X,21.171175742929353,38.955852579444766,72.20641271310176,OptiTrack frame; Y is vertical,,,
v3-lite,T5d,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-7.258257201026008,135.27360478508456,247.19344162909988,OptiTrack frame; Y is vertical,,,
v3-lite,T5d,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.7974889426507388,39.61724385184033,69.58622088278307,OptiTrack frame; Y is vertical,,,
v3-lite,T5d,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.49013203971406,38.094765733194535,111.9636869537062
v3-lite,T5e,native_range_filter,all8,24,X,OptiTrack horizontal X,19.786934832593506,36.800214928235384,75.40658547031619,OptiTrack frame; Y is vertical,,,
v3-lite,T5e,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-46.561714383082375,110.89895370340632,230.554105291606,OptiTrack frame; Y is vertical,,,
v3-lite,T5e,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.4772244628343465,33.31008316677268,67.36895792077867,OptiTrack frame; Y is vertical,,,
v3-lite,T5e,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.581101914756076,39.00916755607841,93.2995719714558
v4-io,T1+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,22.522318558068495,31.87941634487568,73.07379256452036,OptiTrack frame; Y is vertical,,,
v4-io,T1+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-18.636124459323685,131.75538810971855,275.30534892825756,OptiTrack frame; Y is vertical,,,
v4-io,T1+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.900793161950915,30.757038609481395,54.02089236081116,OptiTrack frame; Y is vertical,,,
v4-io,T1+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,49.21996151544112,42.85729325846495,73.58744751908829
v4-io,T1+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,22.324321759946674,31.182956332673374,72.06912006858865,OptiTrack frame; Y is vertical,,,
v4-io,T1+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-17.28642775455013,131.55212074673912,271.0624460074203,OptiTrack frame; Y is vertical,,,
v4-io,T1+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.395697913531432,30.547617577928648,51.96815508956603,OptiTrack frame; Y is vertical,,,
v4-io,T1+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.413159056182685,40.86912115206897,73.07341601609913
v4-io,T1+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,22.32462664993842,31.183113089696565,72.06912006858865,OptiTrack frame; Y is vertical,,,
v4-io,T1+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-17.276352944173855,131.53922822825083,271.0624460074203,OptiTrack frame; Y is vertical,,,
v4-io,T1+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.396053266796411,30.547713294399326,51.96815508956603,OptiTrack frame; Y is vertical,,,
v4-io,T1+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.413486552167235,40.87392096351993,73.07341601609913
v4-io,T1+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,22.440936369017127,31.32353522215257,72.37896405752198,OptiTrack frame; Y is vertical,,,
v4-io,T1+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-17.726794233164814,131.8474794976569,271.8954939109127,OptiTrack frame; Y is vertical,,,
v4-io,T1+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.601384007800852,30.51730231408161,52.1113423822219,OptiTrack frame; Y is vertical,,,
v4-io,T1+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.55462620535831,41.37293580233242,73.26189833207088
v4-io,T1+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,22.19938486612311,31.212186986555995,72.51799331322752,OptiTrack frame; Y is vertical,,,
v4-io,T1+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-17.14746486485092,131.43846602685934,270.99586396249794,OptiTrack frame; Y is vertical,,,
v4-io,T1+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.276452477572307,30.406177225604637,51.45453089524791,OptiTrack frame; Y is vertical,,,
v4-io,T1+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.27756160582465,40.926171070913185,73.51683515765932
v4-io,T1+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,22.022032333472847,31.118672373339688,72.60120638508467,OptiTrack frame; Y is vertical,,,
v4-io,T1+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-16.932112861149072,131.18428608032286,269.95965141902445,OptiTrack frame; Y is vertical,,,
v4-io,T1+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.012636093717874,30.345736820434308,51.2245043708059,OptiTrack frame; Y is vertical,,,
v4-io,T1+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.07898213957444,40.35222998684035,73.64000104913147
v4-io,T2+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,23.089015813828592,31.65046375578277,72.3418706928653,OptiTrack frame; Y is vertical,,,
v4-io,T2+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-18.278940512239657,131.4165384538128,274.896445133533,OptiTrack frame; Y is vertical,,,
v4-io,T2+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.503674882201305,30.75259729690714,53.71143695909191,OptiTrack frame; Y is vertical,,,
