version,solver,solver_family,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,point_estimator,frames_input,solve_fraction,status,frames_solved,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,filter_rejections,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v1-old,T5c,native_range_filter,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,median,1201,1.0,ok,1201,2234.522999829094,1202.6838359188612,-146.04749931134774,2235.3248818242655,1203.1019162761215,-145.92702465897526,2234.522999829094,1202.6838359188612,-146.04749931134774,12.687047699238146,13.57217867482393,33.72147359864545,38.51149588148197,27.333818122475073,75.73670907777245,8.0,8.0,100.0,93.83846794338052,84.17618289534629,107.9792141268111,58,-265.92900428976054,-119.06514044533009,498.7434214262894,-321.178815,182.16379,479.93381999999997,55.249810710239444,-301.2289304453301,18.80960142628942,58.36388171920334,301.2289304453301,306.8309163473764,-1.0000000000000009,1.0,0.9549735987772423,1047.8906733259494,47.18274589475991,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T5d,native_range_filter,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,median,1201,1.0,ok,1201,2234.4401941533715,1202.1228781050584,-145.8639639679025,2232.9286266605004,1203.6549629130711,-153.59496689427064,2234.4401941533715,1202.1228781050584,-145.8639639679025,15.062944413386052,22.06185291446046,36.02334015566868,45.559842084702375,24.18389624810639,110.9588687084715,8.0,8.0,100.0,93.83846794338052,86.3393855782544,154.34812667034524,0,-265.3602082274392,-118.89180366438194,498.7029112923683,-321.178815,182.16379,479.93381999999997,55.81860677256077,-301.05559366438195,18.76909129236833,58.889690523647886,301.05559366438195,306.7612526486754,-1.0000000000000009,1.0,0.9549735987772423,1047.8906733259494,47.18274589475991,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T5e,native_range_filter,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,median,1201,1.0,ok,1201,2215.0781092938805,1198.9236574577583,-52.072053093347876,2213.8018309614627,1200.4390187056724,-61.29626565047915,2215.0781092938805,1198.9236574577583,-52.072053093347876,14.555442566422904,21.916050645373403,39.81760867118626,48.6479953120306,24.91310819459724,120.52216902300263,8.0,8.0,100.0,93.83846794338052,81.63978358516412,155.67168932470284,0,-259.01490506346386,-24.910512391881532,481.1159301168709,-321.178815,182.16379,479.93381999999997,62.16390993653613,-207.07430239188153,1.1821101168709447,62.17514843509571,207.07430239188153,216.20711319013208,-1.0000000000000009,1.0,0.9549735987772423,1047.8906733259494,47.18274589475991,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1+F0,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2256.773048119716,1123.3037559440504,1172.7726022996444,2256.798116141367,1122.3688942655072,1173.0947862862035,2256.773048119716,1123.3037559440504,1172.7726022996444,20.552824401699425,30.652251340113715,44.78015381177371,58.03636511529318,47.015251082421884,101.66082267496928,8.0,8.0,99.75,91.5,152.8532760108368,238.9767971554012,0,-163.0417642910104,1197.411288559335,547.5977956371535,-184.9818897969324,1103.5866165595767,473.70402893394925,21.940125505921998,93.82467199975827,73.89376670320422,77.08215010495738,93.82467199975827,121.42786723263077,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1+F1,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2258.159710121322,1123.2032129470074,1173.0611599046451,2257.430872524349,1121.3478749186104,1174.3544038003542,2258.159710121322,1123.2032129470074,1173.0611599046451,10.542032775394196,18.18135835195523,23.570404294737255,31.66869382202607,24.586202905275,59.37901034429616,8.0,8.0,99.75,91.5,152.8532760108368,238.9767971554012,0,-163.03313690279992,1197.6774255911141,548.9925366671814,-184.9818897969324,1103.5866165595767,473.70402893394925,21.94875289413247,94.09080903153745,75.28850773323217,78.42261886920538,94.09080903153745,122.48749933978526,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1+F2,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2258.159710121322,1123.2032129470074,1173.0611599046451,2257.430872524349,1121.3478749186104,1174.3544038003542,2258.159710121322,1123.2032129470074,1173.0611599046451,10.542032775394196,18.18135835195523,23.570404294737255,31.66869382202607,24.586202905275,59.37901034429616,8.0,8.0,99.75,91.5,152.8532760108368,238.9767971554012,0,-163.03313690279992,1197.6774255911141,548.9925366671814,-184.9818897969324,1103.5866165595767,473.70402893394925,21.94875289413247,94.09080903153745,75.28850773323217,78.42261886920538,94.09080903153745,122.48749933978526,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1+F3,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2257.7189713846337,1123.6217896194962,1173.5786819189075,2257.258964625467,1121.4946119381996,1174.2617766483827,2257.7189713846337,1123.6217896194962,1173.5786819189075,12.43241438876416,19.95247539685928,26.63761151604931,35.601006429480485,27.553156951510605,64.03772616573232,8.0,8.0,99.75,91.5,152.8532760108368,238.9767971554012,0,-163.40980062966173,1198.2097085664686,548.53200939217,-184.9818897969324,1103.5866165595767,473.70402893394925,21.57208916727066,94.62309200689197,74.8279804582208,77.87542417538764,94.62309200689197,122.54840362665395,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1+F4,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2257.9305256460325,1123.5969896344295,1172.2403096703824,2257.432708931599,1121.3394304818385,1174.3499897887436,2257.9305256460325,1123.5969896344295,1172.2403096703824,7.302092907453885,15.001176560864696,18.630888622410165,25.204384834992567,17.918945665092266,49.967832923373834,8.0,8.0,99.75,91.5,152.8532760108368,238.9767971554012,0,-163.42554339820958,1196.8681555415756,548.7233158662766,-184.9818897969324,1103.5866165595767,473.70402893394925,21.55634639872281,93.28153898199889,75.01928693232736,78.05491324635877,93.28153898199889,121.63064990678448,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1+F5,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2257.8557441656476,1124.5892242737991,1171.3657261166309,2257.4578013896626,1121.389999608118,1174.3955116499785,2257.8557441656476,1124.5892242737991,1171.3657261166309,6.074831861892449,13.682130029426592,15.40933518776532,21.934558862987128,14.506548280002269,45.823755099266144,8.0,8.0,99.75,91.5,152.8532760108368,238.9767971554012,0,-164.42667691830002,1196.0150212868957,548.5654809515418,-184.9818897969324,1103.5866165595767,473.70402893394925,20.555212878632375,92.42840472731905,74.86145201759251,77.63216971506206,92.42840472731905,120.70527650067868,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T2+F0,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2257.6238409272796,1121.380529140025,1173.825828248531,2258.079528046789,1120.0702135843314,1174.2003400701963,2257.6238409272796,1121.380529140025,1173.825828248531,20.515221414495276,31.23734954891341,44.574723842492254,58.18605639560186,47.34497150905017,103.17270061779674,8.0,8.0,99.75,91.5,152.32360794142272,240.03674859699845,0,-161.16305989292687,1198.4128090784893,548.5974761235425,-184.9818897969324,1103.5866165595767,473.70402893394925,23.818829904005526,94.82619251891265,74.89344718959325,78.58985360678781,94.82619251891265,123.15994429022054,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T2+F1,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2258.78183366124,1122.2916589994725,1173.9764069242844,2258.602972342267,1119.2524571600416,1175.3640780238863,2258.78183366124,1122.2916589994725,1173.9764069242844,11.06271452634668,19.95825126065271,23.67029231676535,33.04833664057548,25.865341578113785,61.12573991286064,8.0,8.0,99.75,91.5,152.32360794142272,240.03674859699845,0,-162.1500504310509,1198.5648324467838,549.6913304572718,-184.9818897969324,1103.5866165595767,473.70402893394925,22.831839365881507,94.97821588720717,75.98730152332251,79.34332285470371,94.97821588720717,123.75873453919397,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T2+F2,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2258.78183366124,1122.2916589994725,1173.9764069242844,2258.602972342267,1119.2524571600416,1175.3640780238863,2258.78183366124,1122.2916589994725,1173.9764069242844,11.06271452634668,19.95825126065271,23.67029231676535,33.04833664057548,25.865341578113785,61.12573991286064,8.0,8.0,99.75,91.5,152.32360794142272,240.03674859699845,0,-162.1500504310509,1198.5648324467838,549.6913304572718,-184.9818897969324,1103.5866165595767,473.70402893394925,22.831839365881507,94.97821588720717,75.98730152332251,79.34332285470371,94.97821588720717,123.75873453919397,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T2+F3,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2258.684371206552,1122.2780077953444,1174.7039850376304,2258.5364348643343,1119.319939636476,1175.3937324279116,2258.684371206552,1122.2780077953444,1174.7039850376304,12.855224209594459,21.552025744573136,26.695452193470988,36.76467835904241,28.606706207050717,65.60379971421946,8.0,8.0,99.75,91.5,152.32360794142272,240.03674859699845,0,-162.1156602808553,1199.293333782784,549.6067236166255,-184.9818897969324,1103.5866165595767,473.70402893394925,22.866229516077084,95.7067172232073,75.90269468267621,79.2722114764908,95.7067172232073,124.27332470814662,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T2+F4,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2258.830183777656,1123.0403492196926,1173.0403991174476,2258.604741115693,1119.2440673801639,1175.3595665464572,2258.830183777656,1123.0403492196926,1173.0403991174476,8.261639980702878,17.23734576726272,18.860123971552287,27.219959189094844,18.697433547230872,54.634714779596145,8.0,8.0,99.75,91.5,152.32360794142272,240.03674859699845,0,-162.91808977987603,1197.643561788093,549.6723218760162,-184.9818897969324,1103.5866165595767,473.70402893394925,22.063800017056366,94.05694522851627,75.96829294206697,79.1074762821085,94.05694522851627,122.90118693261049,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T2+F5,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2258.494748002445,1124.0513702404005,1171.9654421858845,2258.6110609701495,1119.341135981187,1175.3963574997151,2258.494748002445,1124.0513702404005,1171.9654421858845,7.232658552203283,16.108770098086516,15.752383021320073,24.37031821765854,15.372110521456811,50.39685850176091,8.0,8.0,99.75,91.5,152.32360794142272,240.03674859699845,0,-163.92353312591717,1196.5943119096319,549.2499814460648,-184.9818897969324,1103.5866165595767,473.70402893394925,21.05835667101522,93.0076953500552,75.54595251211555,78.42605005128404,93.0076953500552,121.65967582142898,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T3+F0,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2234.7941985983553,1156.3063496806121,1171.8660878525066,2235.218081983117,1150.6535327675265,1170.2743001878755,2234.7941985983553,1156.3063496806121,1171.8660878525066,24.68006357855181,40.14747335467417,40.5550759018869,62.45243902810727,51.93588827440904,109.1542868250328,8.0,8.0,99.75,91.5,160.3157805808034,247.0373278359166,0,-194.43418287239092,1197.4946893011584,523.3579134593524,-184.9818897969324,1103.5866165595767,473.70402893394925,-9.452293075458527,93.90807274158169,49.65388452540316,50.54556452198781,93.90807274158169,106.64698879426756,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T3+F1,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2235.047359296746,1155.0557401327364,1174.062645762971,2236.099438805453,1149.578638238341,1171.5295817324636,2235.047359296746,1155.0557401327364,1174.062645762971,17.238640838911806,35.72934792960238,24.69819895264318,47.13045727328354,39.5789100688806,81.71514661129488,8.0,8.0,99.75,91.5,160.3157805808034,247.0373278359166,0,-193.162521774256,1199.6615454039293,523.7328720115224,-184.9818897969324,1103.5866165595767,473.70402893394925,-8.1806319773236,96.0749288443526,50.028843077573185,50.69327252435822,96.0749288443526,108.62872470795313,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T3+F2,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2235.047359296746,1155.0557401327364,1174.062645762971,2236.099438805453,1149.578638238341,1171.5295817324636,2235.047359296746,1155.0557401327364,1174.062645762971,17.238640838911806,35.72934792960238,24.69819895264318,47.13045727328354,39.5789100688806,81.71514661129488,8.0,8.0,99.75,91.5,160.3157805808034,247.0373278359166,0,-193.162521774256,1199.6615454039293,523.7328720115224,-184.9818897969324,1103.5866165595767,473.70402893394925,-8.1806319773236,96.0749288443526,50.028843077573185,50.69327252435822,96.0749288443526,108.62872470795313,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T3+F3,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2235.1352981167333,1156.3689814032296,1173.0445534222135,2235.9091418415733,1149.7403028709396,1171.4915267603023,2235.1352981167333,1156.3689814032296,1173.0445534222135,18.573912525972666,36.45701060994376,26.731917543437067,49.352298524918574,41.01288529191383,86.04273232161397,8.0,8.0,99.75,91.5,160.3157805808034,247.0373278359166,0,-194.49796779520943,1198.669062386206,523.7126416000983,-184.9818897969324,1103.5866165595767,473.70402893394925,-9.51607799827704,95.08244582662928,50.00861266614908,50.90596312085862,95.08244582662928,107.85216078334318,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T3+F4,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2233.524387297184,1153.9118704425648,1174.4491172829776,2236.0978142732774,1149.5808208984188,1171.532781501745,2233.524387297184,1153.9118704425648,1174.4491172829776,15.33243473997263,34.1507380292127,20.9764602340603,43.30420161936457,37.329319826374665,73.58798462091514,8.0,8.0,99.75,91.5,160.3157805808034,247.0373278359166,0,-191.90753495061313,1200.047036204547,522.2998169775333,-184.9818897969324,1103.5866165595767,473.70402893394925,-6.925645153680733,96.46041964497044,48.59578804358404,49.086812652398265,96.46041964497044,108.23182403736642,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T3+F5,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2232.948518049121,1154.5417608671974,1173.9799687694194,2236.1712020379273,1149.487216581261,1171.42258697808,2232.948518049121,1154.5417608671974,1173.9799687694194,14.468772263024817,33.12511649322514,18.406951315256094,41.08416826306814,36.019089063202465,70.99373835790911,8.0,8.0,99.75,91.5,160.3157805808034,247.0373278359166,0,-192.50439406492,1199.599211078149,521.6739579522591,-184.9818897969324,1103.5866165595767,473.70402893394925,-7.522504267987614,96.01259451857231,47.96992901830987,48.55617530740636,96.01259451857231,107.59238108096392,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T4+F0,external_position_filter,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,False,median,1200,1.0,ok,1200,2244.2068963671745,1138.091804332991,1172.976692639435,2237.193486354892,1138.2066337947733,1148.7161872519284,2244.2068963671745,1138.091804332991,1172.976692639435,38.2575382097907,52.96703857192212,107.90990213624353,128.65250332375834,47.38910520090794,360.00414404634034,8.0,8.0,99.75,91.5,154.5442647842512,252.15270853564485,0,-176.9061539548543,1198.0985343355214,534.0352519826411,-184.9818897969324,1103.5866165595767,473.70402893394925,8.075735842078103,94.51191777594477,60.33122304869181,60.869318904863945,94.51191777594477,112.41697641205697,-1.0000000000000009,1.0,0.9549735987772423,705.9514108073571,31.7864514667839,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
