version,solver,solver_family,eval_set,n_positions,metric,value_mm,unit
v2,T1+F5,external_position_filter,all8,24,mean_3d_error_mm,108.13916836958053,mm
v2,T1+F5,external_position_filter,all8,24,rmse_3d_error_mm,133.10382542674787,mm
v2,T1+F5,external_position_filter,all8,24,p50_3d_error_mm,72.49543211363006,mm
v2,T1+F5,external_position_filter,all8,24,p90_3d_error_mm,182.4511476377005,mm
v2,T1+F5,external_position_filter,all8,24,p95_3d_error_mm,244.50212184946434,mm
v2,T1+F5,external_position_filter,all8,24,p99_3d_error_mm,342.4011712879651,mm
v2,T1+F5,external_position_filter,all8,24,max_3d_error_mm,368.8179897630206,mm
v2,T1+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,18.94127640173557,mm
v2,T1+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,40.6572475040652,mm
v2,T2+F0,external_position_filter,all8,24,mean_3d_error_mm,109.43744329433105,mm
v2,T2+F0,external_position_filter,all8,24,rmse_3d_error_mm,134.36090751227616,mm
v2,T2+F0,external_position_filter,all8,24,p50_3d_error_mm,81.16003663031563,mm
v2,T2+F0,external_position_filter,all8,24,p90_3d_error_mm,180.14476070044356,mm
v2,T2+F0,external_position_filter,all8,24,p95_3d_error_mm,246.46465587820592,mm
v2,T2+F0,external_position_filter,all8,24,p99_3d_error_mm,346.8891938503324,mm
v2,T2+F0,external_position_filter,all8,24,max_3d_error_mm,373.9064613104789,mm
v2,T2+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,61.76081179400883,mm
v2,T2+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,93.62594650842206,mm
v2,T2+F1,external_position_filter,all8,24,mean_3d_error_mm,108.5369211347391,mm
v2,T2+F1,external_position_filter,all8,24,rmse_3d_error_mm,133.57998165450874,mm
v2,T2+F1,external_position_filter,all8,24,p50_3d_error_mm,72.84033417197475,mm
v2,T2+F1,external_position_filter,all8,24,p90_3d_error_mm,184.62972044636692,mm
v2,T2+F1,external_position_filter,all8,24,p95_3d_error_mm,245.23310745913716,mm
v2,T2+F1,external_position_filter,all8,24,p99_3d_error_mm,343.7185264085282,mm
v2,T2+F1,external_position_filter,all8,24,max_3d_error_mm,370.43969536651514,mm
v2,T2+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,32.59204034844004,mm
v2,T2+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,60.34908075723891,mm
v2,T2+F2,external_position_filter,all8,24,mean_3d_error_mm,108.5369211347391,mm
v2,T2+F2,external_position_filter,all8,24,rmse_3d_error_mm,133.57998165450874,mm
v2,T2+F2,external_position_filter,all8,24,p50_3d_error_mm,72.84033417197475,mm
v2,T2+F2,external_position_filter,all8,24,p90_3d_error_mm,184.62972044636692,mm
v2,T2+F2,external_position_filter,all8,24,p95_3d_error_mm,245.23310745913716,mm
v2,T2+F2,external_position_filter,all8,24,p99_3d_error_mm,343.7185264085282,mm
v2,T2+F2,external_position_filter,all8,24,max_3d_error_mm,370.43969536651514,mm
v2,T2+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,32.59204034844004,mm
v2,T2+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,60.34908075723891,mm
v2,T2+F3,external_position_filter,all8,24,mean_3d_error_mm,108.65301138526002,mm
v2,T2+F3,external_position_filter,all8,24,rmse_3d_error_mm,133.65385067975276,mm
v2,T2+F3,external_position_filter,all8,24,p50_3d_error_mm,73.86300007368521,mm
v2,T2+F3,external_position_filter,all8,24,p90_3d_error_mm,184.8381521565251,mm
v2,T2+F3,external_position_filter,all8,24,p95_3d_error_mm,245.11083397369924,mm
v2,T2+F3,external_position_filter,all8,24,p99_3d_error_mm,343.77335098382173,mm
v2,T2+F3,external_position_filter,all8,24,max_3d_error_mm,370.52089484153544,mm
v2,T2+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,38.506391157937024,mm
v2,T2+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,66.0025976390902,mm
v2,T2+F4,external_position_filter,all8,24,mean_3d_error_mm,108.38782181842548,mm
v2,T2+F4,external_position_filter,all8,24,rmse_3d_error_mm,133.32758131603097,mm
v2,T2+F4,external_position_filter,all8,24,p50_3d_error_mm,72.85327064191114,mm
v2,T2+F4,external_position_filter,all8,24,p90_3d_error_mm,180.79884652456917,mm
v2,T2+F4,external_position_filter,all8,24,p95_3d_error_mm,244.3677528635039,mm
v2,T2+F4,external_position_filter,all8,24,p99_3d_error_mm,343.53257837569356,mm
v2,T2+F4,external_position_filter,all8,24,max_3d_error_mm,370.2435868312109,mm
v2,T2+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,22.595624157412125,mm
v2,T2+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,51.96522133975043,mm
v2,T2+F5,external_position_filter,all8,24,mean_3d_error_mm,108.10051823509592,mm
v2,T2+F5,external_position_filter,all8,24,rmse_3d_error_mm,132.98669542304629,mm
v2,T2+F5,external_position_filter,all8,24,p50_3d_error_mm,72.36287795281228,mm
v2,T2+F5,external_position_filter,all8,24,p90_3d_error_mm,180.29551439892856,mm
v2,T2+F5,external_position_filter,all8,24,p95_3d_error_mm,243.7331518782805,mm
v2,T2+F5,external_position_filter,all8,24,p99_3d_error_mm,342.3900524026255,mm
v2,T2+F5,external_position_filter,all8,24,max_3d_error_mm,368.9152542682118,mm
v2,T2+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,20.399420799759184,mm
v2,T2+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,49.28632248726399,mm
v2,T3+F0,external_position_filter,all8,24,mean_3d_error_mm,87.84953916427277,mm
v2,T3+F0,external_position_filter,all8,24,rmse_3d_error_mm,106.09982754332293,mm
v2,T3+F0,external_position_filter,all8,24,p50_3d_error_mm,74.01147161117541,mm
v2,T3+F0,external_position_filter,all8,24,p90_3d_error_mm,149.30080033113683,mm
v2,T3+F0,external_position_filter,all8,24,p95_3d_error_mm,205.26034180619916,mm
v2,T3+F0,external_position_filter,all8,24,p99_3d_error_mm,243.95452790991558,mm
v2,T3+F0,external_position_filter,all8,24,max_3d_error_mm,252.58548783875236,mm
v2,T3+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,63.26008267955727,mm
v2,T3+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,114.10555075888682,mm
v2,T3+F1,external_position_filter,all8,24,mean_3d_error_mm,85.99144064675579,mm
v2,T3+F1,external_position_filter,all8,24,rmse_3d_error_mm,104.04326442704026,mm
v2,T3+F1,external_position_filter,all8,24,p50_3d_error_mm,72.93544578042042,mm
v2,T3+F1,external_position_filter,all8,24,p90_3d_error_mm,148.89958700375016,mm
v2,T3+F1,external_position_filter,all8,24,p95_3d_error_mm,201.0475303544784,mm
v2,T3+F1,external_position_filter,all8,24,p99_3d_error_mm,242.07050664985832,mm
v2,T3+F1,external_position_filter,all8,24,max_3d_error_mm,251.68717367012727,mm
v2,T3+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,33.072021230580155,mm
v2,T3+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,102.78340533694208,mm
v2,T3+F2,external_position_filter,all8,24,mean_3d_error_mm,85.99144064675579,mm
v2,T3+F2,external_position_filter,all8,24,rmse_3d_error_mm,104.04326442704026,mm
v2,T3+F2,external_position_filter,all8,24,p50_3d_error_mm,72.93544578042042,mm
v2,T3+F2,external_position_filter,all8,24,p90_3d_error_mm,148.89958700375016,mm
v2,T3+F2,external_position_filter,all8,24,p95_3d_error_mm,201.0475303544784,mm
v2,T3+F2,external_position_filter,all8,24,p99_3d_error_mm,242.07050664985832,mm
v2,T3+F2,external_position_filter,all8,24,max_3d_error_mm,251.68717367012727,mm
v2,T3+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,33.072021230580155,mm
v2,T3+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,102.78340533694208,mm
v2,T3+F3,external_position_filter,all8,24,mean_3d_error_mm,86.12571833672165,mm
v2,T3+F3,external_position_filter,all8,24,rmse_3d_error_mm,104.27956801446282,mm
v2,T3+F3,external_position_filter,all8,24,p50_3d_error_mm,73.9990946892795,mm
v2,T3+F3,external_position_filter,all8,24,p90_3d_error_mm,148.54547651666638,mm
v2,T3+F3,external_position_filter,all8,24,p95_3d_error_mm,202.1349878747195,mm
v2,T3+F3,external_position_filter,all8,24,p99_3d_error_mm,242.45356387301544,mm
v2,T3+F3,external_position_filter,all8,24,max_3d_error_mm,251.7508207717531,mm
v2,T3+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,38.239575844366485,mm
v2,T3+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,104.10902305984094,mm
v2,T3+F4,external_position_filter,all8,24,mean_3d_error_mm,85.84972782633788,mm
v2,T3+F4,external_position_filter,all8,24,rmse_3d_error_mm,103.99136456951341,mm
v2,T3+F4,external_position_filter,all8,24,p50_3d_error_mm,73.20752522030213,mm
v2,T3+F4,external_position_filter,all8,24,p90_3d_error_mm,147.92127661661704,mm
v2,T3+F4,external_position_filter,all8,24,p95_3d_error_mm,200.8937693617569,mm
v2,T3+F4,external_position_filter,all8,24,p99_3d_error_mm,242.99436772517123,mm
v2,T3+F4,external_position_filter,all8,24,max_3d_error_mm,252.8801319652054,mm
v2,T3+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,24.554601864989948,mm
v2,T3+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,100.95938788001165,mm
v2,T3+F5,external_position_filter,all8,24,mean_3d_error_mm,85.63223496606109,mm
v2,T3+F5,external_position_filter,all8,24,rmse_3d_error_mm,103.88352424247567,mm
v2,T3+F5,external_position_filter,all8,24,p50_3d_error_mm,72.48922854146247,mm
v2,T3+F5,external_position_filter,all8,24,p90_3d_error_mm,148.17342519400916,mm
v2,T3+F5,external_position_filter,all8,24,p95_3d_error_mm,202.51684300622895,mm
v2,T3+F5,external_position_filter,all8,24,p99_3d_error_mm,242.9772974555744,mm
v2,T3+F5,external_position_filter,all8,24,max_3d_error_mm,252.30920138641665,mm
v2,T3+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,20.74308773852146,mm
v2,T3+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,99.92605791320987,mm
v2,T4+F0,external_position_filter,all8,24,mean_3d_error_mm,91.03981548446261,mm
v2,T4+F0,external_position_filter,all8,24,rmse_3d_error_mm,104.91668765831336,mm
v2,T4+F0,external_position_filter,all8,24,p50_3d_error_mm,76.20797884854409,mm
v2,T4+F0,external_position_filter,all8,24,p90_3d_error_mm,154.76195366005763,mm
v2,T4+F0,external_position_filter,all8,24,p95_3d_error_mm,168.36756804765503,mm
v2,T4+F0,external_position_filter,all8,24,p99_3d_error_mm,226.59905798973966,mm
v2,T4+F0,external_position_filter,all8,24,max_3d_error_mm,243.420653472463,mm
v2,T4+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,62.7385962846362,mm
v2,T4+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,93.24553632020523,mm
v2,T4+F1,external_position_filter,all8,24,mean_3d_error_mm,90.68835174221141,mm
v2,T4+F1,external_position_filter,all8,24,rmse_3d_error_mm,105.04441265847244,mm
v2,T4+F1,external_position_filter,all8,24,p50_3d_error_mm,73.77196462914127,mm
v2,T4+F1,external_position_filter,all8,24,p90_3d_error_mm,156.77901445154765,mm
v2,T4+F1,external_position_filter,all8,24,p95_3d_error_mm,174.757485648539,mm
v2,T4+F1,external_position_filter,all8,24,p99_3d_error_mm,228.2796115966592,mm
v2,T4+F1,external_position_filter,all8,24,max_3d_error_mm,243.427721351326,mm
v2,T4+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,30.496598507814156,mm
v2,T4+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,48.39546874545272,mm
v2,T4+F2,external_position_filter,all8,24,mean_3d_error_mm,90.68835174221141,mm
v2,T4+F2,external_position_filter,all8,24,rmse_3d_error_mm,105.04441265847244,mm
v2,T4+F2,external_position_filter,all8,24,p50_3d_error_mm,73.77196462914127,mm
v2,T4+F2,external_position_filter,all8,24,p90_3d_error_mm,156.77901445154765,mm
v2,T4+F2,external_position_filter,all8,24,p95_3d_error_mm,174.757485648539,mm
v2,T4+F2,external_position_filter,all8,24,p99_3d_error_mm,228.2796115966592,mm
v2,T4+F2,external_position_filter,all8,24,max_3d_error_mm,243.427721351326,mm
v2,T4+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,30.496598507814156,mm
v2,T4+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,48.39546874545272,mm
v2,T4+F3,external_position_filter,all8,24,mean_3d_error_mm,90.94365056363517,mm
v2,T4+F3,external_position_filter,all8,24,rmse_3d_error_mm,105.33095508780362,mm
v2,T4+F3,external_position_filter,all8,24,p50_3d_error_mm,74.51536202614848,mm
v2,T4+F3,external_position_filter,all8,24,p90_3d_error_mm,156.7830873647056,mm
v2,T4+F3,external_position_filter,all8,24,p95_3d_error_mm,175.62994450671536,mm
v2,T4+F3,external_position_filter,all8,24,p99_3d_error_mm,228.49810287305795,mm
v2,T4+F3,external_position_filter,all8,24,max_3d_error_mm,243.37649421590814,mm
v2,T4+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,35.79114933166239,mm
v2,T4+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,56.78291678886954,mm
v2,T4+F4,external_position_filter,all8,24,mean_3d_error_mm,90.48608541464432,mm
v2,T4+F4,external_position_filter,all8,24,rmse_3d_error_mm,104.7441949596128,mm
v2,T4+F4,external_position_filter,all8,24,p50_3d_error_mm,73.69499060786566,mm
v2,T4+F4,external_position_filter,all8,24,p90_3d_error_mm,156.41082446919287,mm
v2,T4+F4,external_position_filter,all8,24,p95_3d_error_mm,173.64137577510735,mm
v2,T4+F4,external_position_filter,all8,24,p99_3d_error_mm,227.2999869498708,mm
v2,T4+F4,external_position_filter,all8,24,max_3d_error_mm,242.54821866575188,mm
v2,T4+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,21.75905258326681,mm
v2,T4+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,36.08713423673136,mm
v2,T4+F5,external_position_filter,all8,24,mean_3d_error_mm,90.23856249242095,mm
v2,T4+F5,external_position_filter,all8,24,rmse_3d_error_mm,104.55941955244897,mm
v2,T4+F5,external_position_filter,all8,24,p50_3d_error_mm,73.20170867786203,mm
v2,T4+F5,external_position_filter,all8,24,p90_3d_error_mm,156.38121279666444,mm
v2,T4+F5,external_position_filter,all8,24,p95_3d_error_mm,173.34175603625232,mm
v2,T4+F5,external_position_filter,all8,24,p99_3d_error_mm,227.0383390434396,mm
v2,T4+F5,external_position_filter,all8,24,max_3d_error_mm,242.2733999286258,mm
v2,T4+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,18.67353758653403,mm
v2,T4+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,33.87409126596619,mm
v2,T5a,native_range_filter,all8,24,mean_3d_error_mm,127.9241631589123,mm
v2,T5a,native_range_filter,all8,24,rmse_3d_error_mm,145.2116808743495,mm
v2,T5a,native_range_filter,all8,24,p50_3d_error_mm,126.5525550693864,mm
v2,T5a,native_range_filter,all8,24,p90_3d_error_mm,237.3532443016259,mm
v2,T5a,native_range_filter,all8,24,p95_3d_error_mm,250.77405390269723,mm
v2,T5a,native_range_filter,all8,24,p99_3d_error_mm,266.0507541748757,mm
v2,T5a,native_range_filter,all8,24,max_3d_error_mm,270.30643709785977,mm
v2,T5a,native_range_filter,all8,24,repeatability_d3_std_p50_mm,43.69514759742252,mm
v2,T5a,native_range_filter,all8,24,repeatability_d3_std_p95_mm,58.859677038422355,mm
v2,T5b,native_range_filter,all8,24,mean_3d_error_mm,94.67594128194348,mm
v2,T5b,native_range_filter,all8,24,rmse_3d_error_mm,120.58569580933057,mm
v2,T5b,native_range_filter,all8,24,p50_3d_error_mm,74.2137452437677,mm
v2,T5b,native_range_filter,all8,24,p90_3d_error_mm,192.33690369125725,mm
v2,T5b,native_range_filter,all8,24,p95_3d_error_mm,227.1047473389266,mm
v2,T5b,native_range_filter,all8,24,p99_3d_error_mm,318.2060492184606,mm
v2,T5b,native_range_filter,all8,24,max_3d_error_mm,344.3554049596151,mm
v2,T5b,native_range_filter,all8,24,repeatability_d3_std_p50_mm,35.21113383825589,mm
v2,T5b,native_range_filter,all8,24,repeatability_d3_std_p95_mm,61.54619394748882,mm
v2,T5c,native_range_filter,all8,24,mean_3d_error_mm,94.67594128194348,mm
v2,T5c,native_range_filter,all8,24,rmse_3d_error_mm,120.58569580933057,mm
v2,T5c,native_range_filter,all8,24,p50_3d_error_mm,74.2137452437677,mm
v2,T5c,native_range_filter,all8,24,p90_3d_error_mm,192.33690369125725,mm
v2,T5c,native_range_filter,all8,24,p95_3d_error_mm,227.1047473389266,mm
v2,T5c,native_range_filter,all8,24,p99_3d_error_mm,318.2060492184606,mm
v2,T5c,native_range_filter,all8,24,max_3d_error_mm,344.3554049596151,mm
v2,T5c,native_range_filter,all8,24,repeatability_d3_std_p50_mm,35.21113383825589,mm
v2,T5c,native_range_filter,all8,24,repeatability_d3_std_p95_mm,61.54619394748882,mm
v2,T5d,native_range_filter,all8,24,mean_3d_error_mm,127.69565565696325,mm
v2,T5d,native_range_filter,all8,24,rmse_3d_error_mm,144.95382300077534,mm
v2,T5d,native_range_filter,all8,24,p50_3d_error_mm,126.18860981059419,mm
v2,T5d,native_range_filter,all8,24,p90_3d_error_mm,236.95071942420827,mm
v2,T5d,native_range_filter,all8,24,p95_3d_error_mm,250.37014855213712,mm
v2,T5d,native_range_filter,all8,24,p99_3d_error_mm,265.7044205827213,mm
v2,T5d,native_range_filter,all8,24,max_3d_error_mm,269.97679721711717,mm
v2,T5d,native_range_filter,all8,24,repeatability_d3_std_p50_mm,43.690199899825124,mm
v2,T5d,native_range_filter,all8,24,repeatability_d3_std_p95_mm,58.889159990607546,mm
v2,T5e,native_range_filter,all8,24,mean_3d_error_mm,105.2054337187583,mm
v2,T5e,native_range_filter,all8,24,rmse_3d_error_mm,129.68119799421473,mm
v2,T5e,native_range_filter,all8,24,p50_3d_error_mm,77.38209347768051,mm
v2,T5e,native_range_filter,all8,24,p90_3d_error_mm,194.46167928418862,mm
v2,T5e,native_range_filter,all8,24,p95_3d_error_mm,234.86358888793418,mm
v2,T5e,native_range_filter,all8,24,p99_3d_error_mm,324.1359300685826,mm
v2,T5e,native_range_filter,all8,24,max_3d_error_mm,348.8687091170946,mm
v2,T5e,native_range_filter,all8,24,repeatability_d3_std_p50_mm,43.76586136708252,mm
v2,T5e,native_range_filter,all8,24,repeatability_d3_std_p95_mm,60.61559670296654,mm
v3-full,T1+F0,external_position_filter,all8,24,mean_3d_error_mm,139.050485580061,mm
v3-full,T1+F0,external_position_filter,all8,24,rmse_3d_error_mm,160.23278934557038,mm
v3-full,T1+F0,external_position_filter,all8,24,p50_3d_error_mm,115.81993875004372,mm
v3-full,T1+F0,external_position_filter,all8,24,p90_3d_error_mm,238.4178029752731,mm
v3-full,T1+F0,external_position_filter,all8,24,p95_3d_error_mm,291.61349568807066,mm
v3-full,T1+F0,external_position_filter,all8,24,p99_3d_error_mm,346.889201534706,mm
v3-full,T1+F0,external_position_filter,all8,24,max_3d_error_mm,361.0954428732574,mm
v3-full,T1+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,64.50418467299573,mm
v3-full,T1+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,95.77632102417911,mm
v3-full,T1+F1,external_position_filter,all8,24,mean_3d_error_mm,138.67474392347182,mm
v3-full,T1+F1,external_position_filter,all8,24,rmse_3d_error_mm,159.7191118679135,mm
v3-full,T1+F1,external_position_filter,all8,24,p50_3d_error_mm,121.61129873653371,mm
v3-full,T1+F1,external_position_filter,all8,24,p90_3d_error_mm,235.53046273577033,mm
v3-full,T1+F1,external_position_filter,all8,24,p95_3d_error_mm,288.98605233789937,mm
v3-full,T1+F1,external_position_filter,all8,24,p99_3d_error_mm,343.1886970210006,mm
v3-full,T1+F1,external_position_filter,all8,24,max_3d_error_mm,357.09813659133147,mm
v3-full,T1+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,33.61117545831466,mm
v3-full,T1+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,62.99610249605107,mm
v3-full,T1+F2,external_position_filter,all8,24,mean_3d_error_mm,138.67474392347182,mm
v3-full,T1+F2,external_position_filter,all8,24,rmse_3d_error_mm,159.7191118679135,mm
v3-full,T1+F2,external_position_filter,all8,24,p50_3d_error_mm,121.61129873653371,mm
v3-full,T1+F2,external_position_filter,all8,24,p90_3d_error_mm,235.53046273577033,mm
v3-full,T1+F2,external_position_filter,all8,24,p95_3d_error_mm,288.98605233789937,mm
v3-full,T1+F2,external_position_filter,all8,24,p99_3d_error_mm,343.1886970210006,mm
v3-full,T1+F2,external_position_filter,all8,24,max_3d_error_mm,357.09813659133147,mm
v3-full,T1+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,33.61117545831466,mm
v3-full,T1+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,62.99610249605107,mm
v3-full,T1+F3,external_position_filter,all8,24,mean_3d_error_mm,138.46567816388952,mm
v3-full,T1+F3,external_position_filter,all8,24,rmse_3d_error_mm,159.5222812956484,mm
v3-full,T1+F3,external_position_filter,all8,24,p50_3d_error_mm,120.80583577568555,mm
v3-full,T1+F3,external_position_filter,all8,24,p90_3d_error_mm,234.89337846062088,mm
v3-full,T1+F3,external_position_filter,all8,24,p95_3d_error_mm,288.6828400027636,mm
v3-full,T1+F3,external_position_filter,all8,24,p99_3d_error_mm,344.0193750701307,mm
v3-full,T1+F3,external_position_filter,all8,24,max_3d_error_mm,358.2397645432014,mm
v3-full,T1+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,38.87473051953647,mm
v3-full,T1+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,70.909811239045,mm
v3-full,T1+F4,external_position_filter,all8,24,mean_3d_error_mm,138.512733118264,mm
v3-full,T1+F4,external_position_filter,all8,24,rmse_3d_error_mm,159.62305431140288,mm
v3-full,T1+F4,external_position_filter,all8,24,p50_3d_error_mm,121.4651127562137,mm
v3-full,T1+F4,external_position_filter,all8,24,p90_3d_error_mm,236.22093962028703,mm
v3-full,T1+F4,external_position_filter,all8,24,p95_3d_error_mm,288.9774624844083,mm
v3-full,T1+F4,external_position_filter,all8,24,p99_3d_error_mm,342.5253019844643,mm
v3-full,T1+F4,external_position_filter,all8,24,max_3d_error_mm,356.28569529561287,mm
v3-full,T1+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,24.396691151244994,mm
v3-full,T1+F4,external_position_filter,all8,24,repeatability_d3_std_p95_mm,49.87781251635678,mm
v3-full,T1+F5,external_position_filter,all8,24,mean_3d_error_mm,138.60583440869664,mm
v3-full,T1+F5,external_position_filter,all8,24,rmse_3d_error_mm,159.76165656792782,mm
v3-full,T1+F5,external_position_filter,all8,24,p50_3d_error_mm,122.67503035932565,mm
v3-full,T1+F5,external_position_filter,all8,24,p90_3d_error_mm,235.73671295720936,mm
v3-full,T1+F5,external_position_filter,all8,24,p95_3d_error_mm,289.7447141149662,mm
v3-full,T1+F5,external_position_filter,all8,24,p99_3d_error_mm,342.34415893365144,mm
v3-full,T1+F5,external_position_filter,all8,24,max_3d_error_mm,355.7486169507214,mm
v3-full,T1+F5,external_position_filter,all8,24,repeatability_d3_std_p50_mm,21.22468148366587,mm
v3-full,T1+F5,external_position_filter,all8,24,repeatability_d3_std_p95_mm,41.555055941500086,mm
v3-full,T2+F0,external_position_filter,all8,24,mean_3d_error_mm,138.77122559384,mm
v3-full,T2+F0,external_position_filter,all8,24,rmse_3d_error_mm,159.77446442229905,mm
v3-full,T2+F0,external_position_filter,all8,24,p50_3d_error_mm,116.74756686650167,mm
v3-full,T2+F0,external_position_filter,all8,24,p90_3d_error_mm,235.25655722633195,mm
v3-full,T2+F0,external_position_filter,all8,24,p95_3d_error_mm,291.66532049031144,mm
v3-full,T2+F0,external_position_filter,all8,24,p99_3d_error_mm,347.15499551164817,mm
v3-full,T2+F0,external_position_filter,all8,24,max_3d_error_mm,361.22653072149546,mm
v3-full,T2+F0,external_position_filter,all8,24,repeatability_d3_std_p50_mm,65.33450044124753,mm
v3-full,T2+F0,external_position_filter,all8,24,repeatability_d3_std_p95_mm,96.49864666184018,mm
v3-full,T2+F1,external_position_filter,all8,24,mean_3d_error_mm,138.77318396365766,mm
v3-full,T2+F1,external_position_filter,all8,24,rmse_3d_error_mm,159.76705546046813,mm
v3-full,T2+F1,external_position_filter,all8,24,p50_3d_error_mm,122.9203511373207,mm
v3-full,T2+F1,external_position_filter,all8,24,p90_3d_error_mm,235.26114959946224,mm
v3-full,T2+F1,external_position_filter,all8,24,p95_3d_error_mm,289.1093724499966,mm
v3-full,T2+F1,external_position_filter,all8,24,p99_3d_error_mm,343.8472205241401,mm
v3-full,T2+F1,external_position_filter,all8,24,max_3d_error_mm,357.8943630019805,mm
v3-full,T2+F1,external_position_filter,all8,24,repeatability_d3_std_p50_mm,34.81786699921372,mm
v3-full,T2+F1,external_position_filter,all8,24,repeatability_d3_std_p95_mm,65.09218779715192,mm
v3-full,T2+F2,external_position_filter,all8,24,mean_3d_error_mm,138.77318396365766,mm
v3-full,T2+F2,external_position_filter,all8,24,rmse_3d_error_mm,159.76705546046813,mm
v3-full,T2+F2,external_position_filter,all8,24,p50_3d_error_mm,122.9203511373207,mm
v3-full,T2+F2,external_position_filter,all8,24,p90_3d_error_mm,235.26114959946224,mm
v3-full,T2+F2,external_position_filter,all8,24,p95_3d_error_mm,289.1093724499966,mm
v3-full,T2+F2,external_position_filter,all8,24,p99_3d_error_mm,343.8472205241401,mm
v3-full,T2+F2,external_position_filter,all8,24,max_3d_error_mm,357.8943630019805,mm
v3-full,T2+F2,external_position_filter,all8,24,repeatability_d3_std_p50_mm,34.81786699921372,mm
v3-full,T2+F2,external_position_filter,all8,24,repeatability_d3_std_p95_mm,65.09218779715192,mm
v3-full,T2+F3,external_position_filter,all8,24,mean_3d_error_mm,138.55686667717688,mm
v3-full,T2+F3,external_position_filter,all8,24,rmse_3d_error_mm,159.56187134230035,mm
v3-full,T2+F3,external_position_filter,all8,24,p50_3d_error_mm,122.7535403863246,mm
v3-full,T2+F3,external_position_filter,all8,24,p90_3d_error_mm,234.51009730588282,mm
v3-full,T2+F3,external_position_filter,all8,24,p95_3d_error_mm,288.77664880523713,mm
v3-full,T2+F3,external_position_filter,all8,24,p99_3d_error_mm,344.7812891637239,mm
v3-full,T2+F3,external_position_filter,all8,24,max_3d_error_mm,359.17662166013366,mm
v3-full,T2+F3,external_position_filter,all8,24,repeatability_d3_std_p50_mm,40.69678562713181,mm
v3-full,T2+F3,external_position_filter,all8,24,repeatability_d3_std_p95_mm,72.02319353322561,mm
v3-full,T2+F4,external_position_filter,all8,24,mean_3d_error_mm,138.64253202665816,mm
v3-full,T2+F4,external_position_filter,all8,24,rmse_3d_error_mm,159.6784244726026,mm
v3-full,T2+F4,external_position_filter,all8,24,p50_3d_error_mm,122.08781336998902,mm
v3-full,T2+F4,external_position_filter,all8,24,p90_3d_error_mm,235.7372513687043,mm
v3-full,T2+F4,external_position_filter,all8,24,p95_3d_error_mm,288.83907350121086,mm
v3-full,T2+F4,external_position_filter,all8,24,p99_3d_error_mm,343.06995837463666,mm
v3-full,T2+F4,external_position_filter,all8,24,max_3d_error_mm,357.0092471220157,mm
v3-full,T2+F4,external_position_filter,all8,24,repeatability_d3_std_p50_mm,26.663985064037313,mm
