experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,T,kind,seed_id,experiment_uid,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,screening_score,L,I,R
X_A0_U4_P0_L12_I7_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,98.1483007625538,196.09480267344142,240.61111831655037,132.57060970763882,40661,63.25220224451812,138.83451686388312,169.02567613714757,88.73296166814636,40661,59.25103972932402,152.84996133505592,192.4227032256672,98.49582768754406,102.29315434902388,214.1267009107884,125.25945480246398,154.7508142955514,170.3891730350154,85.51975471952936,68.52273171211132,36.89200376694339,58.062207452956756,91.32841112926471,167.0010209429437,nan,nan,nan,1.0,0.2070257723859955,1.1388005403621564,nan,nan,17,107.9491175661346,26.454813986977854,260.6011326034879,A0,U4,P0,T5,position_fusion,S01,X_A0_U4_P0_L12_I7_T5__S01,-3.5446928594010103,-17.67543708468932,-8.695375140325467,27.869763659120494,-1.6699593125626677,FUSION_HURTS_GEOMETRY,281.8329856905724,L12,I7,
X_A0_U4_P0_L12_I8_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,94.22915920607319,166.12520213002156,189.95515076298955,111.72043850191145,40661,64.98570498520787,127.87307389508202,150.023168284131,83.1257333632745,40661,50.26675001047795,122.82815028763491,148.80228979370918,74.64294227773428,99.33423388298598,175.14020920409047,112.49604730718409,130.5829191906336,126.82602616808197,92.32995964701476,80.37126304642484,27.968772462625623,46.949017412055696,84.31669484186038,145.41543605651248,nan,nan,nan,1.0,1.03676130434412,4.43663325376629,nan,nan,17,312.59613225667664,28.122936125712272,856.5778492836748,A0,U4,P0,T2,position_fusion,S01,X_A0_U4_P0_L12_I8_T2__S01,-6.503613325438906,-56.661928791387254,-29.545546346052845,232.51677834966253,-12.783149353463727,FUSION_HURTS_GEOMETRY,402.92510839011914,L12,I8,
X_A0_U4_P0_L12_I8_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.32033682750638,178.81538190550953,215.88659356661321,120.49550280505323,40661,60.005107823256566,128.97522875458975,155.18009280929033,82.43095363159351,40661,55.766620336284404,138.0655123937779,171.7398196307347,87.88802011439711,96.08827079489036,197.09767108138493,117.90189021418905,145.46150974294477,145.41246090721734,89.56747729321197,72.79024780710307,31.824023102265812,55.731110957547145,87.21202163994694,146.43208503048,nan,nan,nan,1.0,0.3800474781449721,2.0712870550726565,nan,nan,17,169.75228378727485,25.969903231706837,459.55220635133696,A0,U4,P0,T3,position_fusion,S01,X_A0_U4_P0_L12_I8_T3__S01,-9.749576413534527,-34.70446691409279,-20.770482042911055,89.67292988026074,-4.0010558079722784,FUSION_HURTS_GEOMETRY,311.764609803241,L12,I8,
X_A0_U4_P0_L12_I8_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,96.59601789554813,190.83286058427603,232.89573417603026,128.68092157765685,40661,62.01245072967671,135.7274355309882,164.87244743933167,86.55091150301377,40661,58.17925362668791,148.31370126293677,186.39089184414775,95.22457296345598,101.13153388659262,208.89237799971164,123.22326419227281,149.58895251344455,163.41860623593203,86.91232903595093,72.48058684147688,33.15143288256138,57.37114173499381,89.03361292364691,159.06547228648392,nan,nan,nan,1.0,0.2705222571312591,1.5758001248703493,nan,nan,17,123.33494896159888,26.180534735058927,307.96798534651396,A0,U4,P0,T5,position_fusion,S01,X_A0_U4_P0_L12_I8_T5__S01,-4.706313321832269,-22.90975999576608,-12.585063270307444,43.255595054584774,-2.36102503052561,FUSION_HURTS_GEOMETRY,289.2639013271078,L12,I8,
X_A0_U4_P0_L12_I1+I3+I7_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,90.67037738644564,154.84326250217416,175.09781440643476,105.52425291223955,40661,62.28256402134185,120.73074884954265,141.60426055053114,78.61674305331908,40661,49.18742376309865,116.15355018779962,135.24100721461502,70.39016738419295,92.88093624641097,163.40477738919805,102.3794930117344,128.7101579164652,118.93092496921074,79.14266330504597,69.13023363170969,35.01394465903354,39.32243560086434,84.51999076068935,149.17489874339364,nan,nan,nan,1.0,1.0754142966319036,4.8036430652431745,nan,nan,17,138.3291208419967,26.94542459897457,351.93482464625083,A0,U4,P0,T2,position_fusion,S01,X_A0_U4_P0_L12_I1+I3+I7_T2__S01,-12.956910962013922,-68.39736060627968,-35.741731935724744,58.2497669349826,-20.409731164655085,FUSION_HURTS_GEOMETRY,266.56421072246013,L12,I1+I3+I7,
X_A0_U4_P0_L12_I1+I3+I7_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,90.00551352448022,167.13427639314702,200.41430740659015,112.92236629610703,40661,57.194314445135575,121.29052733298008,144.8241514889232,77.62515739737897,40661,54.200626971947486,130.11958665560792,159.88104188806267,82.0109489577112,89.46702912719354,180.89325602777814,110.5048237608037,129.88717718118255,143.78694928333846,82.12314856318687,76.87659314173393,29.829451878844452,53.98992756923539,85.26187911085574,143.3163238502531,nan,nan,nan,1.0,0.46603186181622297,2.766481743607525,nan,nan,17,200.01344328192906,25.777649011061726,511.4257021834635,A0,U4,P0,T3,position_fusion,S01,X_A0_U4_P0_L12_I1+I3+I7_T3__S01,-16.37081808123135,-50.908881967699585,-28.34361855185726,119.93408937491495,-5.742239196284032,FUSION_HURTS_GEOMETRY,319.78404281888396,L12,I1+I3+I7,
X_A0_U4_P0_L12_I1+I3+I7_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.50655066050516,180.93847687907513,219.0878621305442,121.81074268808722,40661,59.48369853878318,129.3563506832963,156.26303491277062,82.42625727305297,40661,56.4410871633832,140.76763810871807,175.30846677459192,89.68706231212994,95.03971249373595,198.1036833233909,116.94635354280865,142.0603217673018,159.61761644758866,85.09384558128868,71.43830079013388,32.70899166201957,56.13406961719187,87.5423247522693,148.55978076995382,nan,nan,nan,1.0,0.39756655600583835,2.375966475175919,nan,nan,17,154.897703453839,26.03752258272266,398.7114214625216,A0,U4,P0,T5,position_fusion,S01,X_A0_U4_P0_L12_I1+I3+I7_T5__S01,-10.798134714688942,-33.698454672086825,-19.455242159877074,74.81834954682489,-3.598097148327554,FUSION_HURTS_GEOMETRY,300.871428883206,L12,I1+I3+I7,
X_A0_U4_P0_L12_I1+I2+I3+I8_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,91.58519993712396,163.62487014152032,186.32937430285455,109.35839308471637,40661,64.77591279056847,130.21853747385558,153.244820205319,83.55298982315968,40661,47.64992326731317,113.92162008667242,136.63594167391875,70.55604885254218,86.60629509527519,165.1092024153007,100.2268560344844,130.2130900507741,109.0391323920695,89.1070097184722,73.11399039815191,39.473259461950875,36.420024874229455,76.457763933177,130.63414285857652,nan,nan,nan,1.0,1.2955770534916982,6.083839675249191,nan,nan,17,348.0366697191155,28.374458308575413,725.7264404426471,A0,U4,P0,T2,position_fusion,S01,X_A0_U4_P0_L12_I1+I2+I3+I8_T2__S01,-19.231552113149704,-66.69293558017702,-31.907591763247922,267.95731581210134,-23.31214189128997,FUSION_HURTS_GEOMETRY,406.23019718112596,L12,I1+I2+I3+I8,
X_A0_U4_P0_L12_I1+I2+I3+I8_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,89.20339154082055,164.33152750084514,195.84621601564544,110.94181671258413,40661,56.937185815480476,121.50760083351092,144.2004397363653,77.31292510209137,40661,53.47462373501389,126.2153257452353,155.19846362576425,79.56631390008602,90.6761971261554,181.67287027186,108.8877791525918,132.53761813887758,133.56106472470393,75.37488315026077,66.6448259610559,28.790021672779517,53.08614131534506,84.51859862540542,142.68335154227992,nan,nan,nan,1.0,0.5285660161678292,2.8939279566036538,nan,nan,17,242.12836404972268,25.838721625495623,668.0460596480259,A0,U4,P0,T3,position_fusion,S01,X_A0_U4_P0_L12_I1+I2+I3+I8_T3__S01,-15.161650082269489,-50.129267723617716,-30.324168135380162,162.04901014270857,-6.646025450174363,FUSION_HURTS_GEOMETRY,350.2946272137848,L12,I1+I2+I3+I8,
X_A0_U4_P0_L12_I1+I2+I3+I8_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,92.40316905280064,177.38234279959755,214.02754946071062,119.52141786435624,40661,58.69484767685407,128.1680777051156,154.05461508152644,81.52003898634305,40661,55.6793654040722,137.2509852249775,169.6201471582197,87.40625018825119,94.48170926517822,196.29368685997457,116.2263469841402,141.0658499534909,147.98184729234566,78.63171267473126,69.94828500575363,32.53623101553012,55.608399722786885,86.9511036578011,146.26906622178882,nan,nan,nan,1.0,0.4492455074565,2.6419474915452863,nan,nan,17,175.0986665286825,26.13076394745059,477.43320071414894,A0,U4,P0,T5,position_fusion,S01,X_A0_U4_P0_L12_I1+I2+I3+I8_T5__S01,-11.356137943246665,-35.50845113550315,-21.744566983608053,95.01931262166838,-4.123767042732538,FUSION_HURTS_GEOMETRY,313.55776609764047,L12,I1+I2+I3+I8,
X_A0_U4_P0_L13_I0_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,92.26433580189243,175.20251565646694,212.15778494268824,118.33873235941877,40661,59.764095209564076,125.97873028881102,152.28841878356894,81.40445430438612,40661,55.70384665877077,135.25189111153657,167.86256281105454,85.8916200559709,93.81904203879027,186.32704854792445,113.70400416175634,133.6809744039418,150.90012120662243,81.03763773968204,71.87661787468656,28.623859667309716,55.322719760921444,89.55290007469887,149.45801501102255,nan,nan,nan,1.0,0.5553481833756887,2.785457392022542,nan,nan,17,153.3853115446607,26.139397999519247,304.3675050371637,A0,U4,P0,T2,position_fusion,S01,X_A0_U4_P0_L13_I0_T2__S01,-12.018805169634618,-45.47508944755327,-22.92725248854552,73.3059576376466,-4.409447004597979,FUSION_HURTS_GEOMETRY,294.06458699228705,L13,I0,
X_A0_U4_P0_L13_I0_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,98.62969061124144,198.1447166900284,243.34544214487,133.98426930725574,40661,63.196576935921186,139.8958945319081,170.65094534169242,89.2539109241402,40661,59.78423426937684,154.60826771200368,195.14356449728785,99.92759281872492,102.70869009954359,216.65745816442362,126.64746730288363,156.6341200568341,176.48783990852127,82.3733362091155,70.3644356490816,38.71689859896895,58.38233194953918,92.49847751909505,168.40728424248084,nan,nan,nan,1.0,0.1270054609556293,0.7533013357667786,nan,nan,17,100.56279417370453,26.53605505356694,232.99141061384466,A0,U4,P0,T3,position_fusion,S01,X_A0_U4_P0_L13_I0_T3__S01,-3.1291571088813015,-15.144679831054106,-7.2817155407085465,20.483440266690423,-1.3498348159802447,FUSION_HURTS_GEOMETRY,278.1239223534546,L13,I0,
X_A0_U4_P0_L13_I0_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,100.90577084025627,203.90138729029235,251.48764857197622,138.16001174832564,40661,64.82804198313191,143.13382457705455,175.2803633759169,91.63160675393983,40661,60.90743110835365,159.3927107861855,201.3222580245556,103.4013418190925,104.16349017678515,224.9799683384976,130.16424830300753,162.2862607246065,183.5862435567974,82.34576684264937,69.54635699670749,38.650146237071226,59.145037889507904,95.35847092852345,170.13212684231274,nan,nan,nan,1.0,0.06719697228064814,0.4065340717250805,nan,nan,17,88.10132149517644,26.290276735051407,196.48137161767102,A0,U4,P0,T5,position_fusion,S01,X_A0_U4_P0_L13_I0_T5__S01,-1.6743570316397438,-6.8221696569801225,-3.1059730996386463,8.021967588162326,-0.5871288760115192,FUSION_HURTS_GEOMETRY,274.14992308663676,L13,I0,
X_A0_U4_P0_L13_I1_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,89.47823553160013,162.57202087550047,189.20735647131963,109.06662317574349,40661,61.01463596590133,126.04711953903698,147.4510136943634,80.24119177746412,40661,50.585449989850986,119.29525996134043,144.6752797015617,73.87069400710847,91.39457603975062,171.78793211117008,103.25300694070714,132.16810096210634,123.1290686851043,96.42980524507814,74.51499887385654,31.339560395448075,49.17101886518674,83.16347675007772,140.5097693191362,nan,nan,nan,1.0,0.8220143757999476,3.957570501762692,nan,nan,17,327.6066086924454,27.381477535315128,913.5039052664242,A0,U4,P0,T2,position_fusion,S01,X_A0_U4_P0_L13_I1_T2__S01,-14.443271168674272,-60.01420588430764,-32.1993616722208,247.52725478543127,-10.561147900332685,FUSION_HURTS_GEOMETRY,405.43048779596523,L13,I1,
X_A0_U4_P0_L13_I1_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.51158083495437,182.0272247387535,220.24262329514494,122.45058412919964,40661,59.99511880364838,131.14861891671092,158.06243033766717,83.35307304380373,40661,56.246888375517415,140.15545042669783,175.2001454280305,89.70178798517072,96.57222695897974,197.75154200887275,117.6047183697371,144.60143996728783,159.28103820204478,85.78999180573351,71.88594718750284,30.416987415772155,56.216045775812375,87.71743385968739,148.1193954402145,nan,nan,nan,1.0,0.3147697375245033,1.8394595324811946,nan,nan,17,157.85355596305953,25.9576442226832,419.5060199137386,A0,U4,P0,T3,position_fusion,S01,X_A0_U4_P0_L13_I1_T3__S01,-9.26562024944515,-34.050595986604975,-18.81540071876465,77.77420205604543,-3.516120989707048,FUSION_HURTS_GEOMETRY,304.39077872413304,L13,I1,
X_A0_U4_P0_L13_I1_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,97.13692435581477,193.26335019429598,237.16299479350238,130.53896998455335,40661,62.334242020287306,137.48595728114623,167.147280987857,87.53410126757355,40661,58.6974758711367,150.43082381724372,189.2426254071534,96.84112659354132,100.75707080313904,209.997738802761,123.76405137122828,151.4930939083901,170.84000704531474,83.82102530956972,70.92846975673287,35.06010121490203,57.73021346666326,90.23911229203868,161.34571691112012,nan,nan,nan,1.0,0.22156740063520136,1.3388276385807671,nan,nan,17,115.25012899513307,26.264478085886708,282.82999376190287,A0,U4,P0,T5,position_fusion,S01,X_A0_U4_P0_L13_I1_T5__S01,-5.080776405285846,-21.804399192716716,-10.727014863410943,35.17077508811896,-2.001953298856165,FUSION_HURTS_GEOMETRY,283.79647641403017,L13,I1,
X_A0_U4_P0_L13_I3_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,85.52216467199688,152.1815598012922,175.34409169091794,102.05983752988043,40661,55.03607292054554,111.94542753611653,132.1426971923369,71.70516630059888,40661,50.501633461462916,118.16948692329106,144.11892821291946,72.62630076238945,89.64630556211394,160.9069685213264,98.80363235645751,115.74684382767167,125.07197257175366,79.4140026037629,69.22380114489127,35.27146130403207,46.9254947272278,80.98289024762414,137.98467266264402,nan,nan,nan,1.0,0.798277637858033,4.003529463470112,nan,nan,17,244.19411093180852,26.4870965953167,346.85596580237905,A0,U4,P0,T2,position_fusion,S01,X_A0_U4_P0_L13_I3_T2__S01,-16.191541646310952,-70.89516947415132,-39.206147318083865,164.11475702479441,-12.806672038291623,FUSION_HURTS_GEOMETRY,340.36236956045803,L13,I3,
X_A0_U4_P0_L13_I3_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,92.1879393662936,178.2029060660141,214.97245435082706,119.69558633926724,40661,58.33846303019354,127.9339266756169,154.56646919498976,81.28169740675679,40661,55.69780539985095,138.22966974830138,171.60739252868484,87.86534615977679,95.33838450148463,192.28055601129313,115.2404306897713,141.03110453676487,154.7929722295877,84.53388336558498,71.3018612794803,30.090840056590423,55.75072999604507,87.1014065093462,146.0427409124021,nan,nan,nan,1.0,0.339631216126545,2.056459348330855,nan,nan,17,162.37387825744872,26.051124158712014,451.45599116169535,A0,U4,P0,T3,position_fusion,S01,X_A0_U4_P0_L13_I3_T3__S01,-10.499462706940264,-39.52158198418459,-21.570398508697053,82.29452435043461,-3.9814367694743567,FUSION_HURTS_GEOMETRY,304.17365888367385,L13,I3,
X_A0_U4_P0_L13_I3_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,96.14001208725725,190.66477826684076,233.1842535502598,128.4705298416238,40661,61.46779483194923,135.29828130913282,164.41038052793434,86.18126433924179,40661,58.15483112287893,148.2753859457315,186.35154565218636,95.27574043101048,99.87610750832903,208.53266017128368,122.1912979546925,151.62228797073735,167.9242108473041,82.29093516310672,70.46704870311089,32.1236780022644,57.38576067249858,89.02384011855361,160.29179738004473,nan,nan,nan,1.0,0.2567858067710412,1.629392683191207,nan,nan,17,121.69409601371751,26.22463605802227,306.05629830489784,A0,U4,P0,T5,position_fusion,S01,X_A0_U4_P0_L13_I3_T5__S01,-5.961739700095862,-23.26947782419404,-12.79545500634049,41.6147421067034,-2.346406093020846,FUSION_HURTS_GEOMETRY,286.7412861141298,L13,I3,
X_A0_U4_P0_L13_I4_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,87.45577829943015,153.38737857637946,176.3258355765788,103.96560531277308,40661,58.72871885049402,119.738191653041,141.60414693707216,76.41523268612049,40661,51.1364202335551,113.83012798581001,135.3401256254366,70.49510125943058,87.60528974279129,156.93527079552138,97.02659362455927,130.51951551627076,118.78564843364637,76.09686392976386,73.0596933105604,28.818411632414836,45.992043101227154,80.9335372745332,134.57982083087836,nan,nan,nan,1.0,0.8376462159418042,3.9276323743736192,nan,nan,17,364.99449354518276,26.10347397970395,1010.6540075935171,A0,U4,P0,T2,position_fusion,S01,X_A0_U4_P0_L13_I4_T2__S01,-18.232557465633604,-74.86686719995635,-37.30037953519121,284.9151396381686,-13.74012366429227,FUSION_HURTS_GEOMETRY,421.0248015534653,L13,I4,
X_A0_U4_P0_L13_I4_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,92.28461833609896,176.88705438327946,212.75693435921258,118.97244741895429,40661,59.12307130655458,127.7550442519403,153.81745551377244,81.3050550395256,40661,55.74628667415436,136.58452011627855,168.9836875246084,86.85580734686401,93.49427382952571,194.20449780535336,115.06633351255572,142.4848396211067,153.33713756756953,87.47209243640125,72.03631433738377,32.17464954816319,55.49232851869289,86.87022691885586,145.69884751881006,nan,nan,nan,1.0,0.35566137728783487,2.1734066393592277,nan,nan,17,181.04190114665613,26.06651915096228,494.41735998264716,A0,U4,P0,T3,position_fusion,S01,X_A0_U4_P0_L13_I4_T3__S01,-12.34357337889918,-37.597640190124366,-22.29353742901,100.96254723964202,-4.239838246826537,FUSION_HURTS_GEOMETRY,315.9413431234051,L13,I4,
X_A0_U4_P0_L13_I4_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,96.01907537597495,188.99586190758657,230.5831809862697,127.58094050441387,40661,61.577149052234795,134.73051017279045,163.47170730745097,85.83926081377768,40661,58.00258377335922,146.92544597803203,184.02874074835142,94.38494415390117,99.35875286343641,204.8253397242552,121.19416833479676,150.9932458931568,166.04302207375963,84.69292084416034,70.77879940257755,31.760820289974617,57.1870502528358,88.80877256605102,157.10738068117672,nan,nan,nan,1.0,0.2756324789624497,1.69664379984166,nan,nan,17,128.84269663099815,26.187331825609533,325.54412335710913,A0,U4,P0,T5,position_fusion,S01,X_A0_U4_P0_L13_I4_T5__S01,-6.479094344988482,-26.97679827122252,-13.685044343550416,48.76334272398404,-2.54511651268362,FUSION_HURTS_GEOMETRY,289.8310345350423,L13,I4,
X_A0_U4_P0_L13_I7_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,92.42683209547546,162.44519738819125,186.11842399165272,109.34666393553661,40661,59.057194010077964,122.07967519939875,142.3502517815145,77.48219484695117,40661,53.39504352288782,125.6127852088515,150.8467166943808,77.1569983574418,97.20579717012706,174.3080771474314,106.13146893207559,127.17315915300287,134.27895262288047,85.87705918080005,72.08946829653812,29.980465365192174,48.494725979806674,78.98898925615771,134.08650296175767,nan,nan,nan,1.0,0.89103176252191,4.2279456461393465,nan,nan,17,227.65780780205912,27.610279131986772,471.76690805085536,A0,U4,P0,T2,position_fusion,S01,X_A0_U4_P0_L13_I7_T2__S01,-8.632050038297834,-57.49406084804633,-31.91932091242768,147.57845389504502,-11.23744078571275,FUSION_HURTS_GEOMETRY,341.8214526230728,L13,I7,
X_A0_U4_P0_L13_I7_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,93.71015873504749,180.82445470274723,218.35478721381892,121.7826929079012,40661,59.565974147254224,129.76786176537084,156.03475367179254,82.56672161330386,40661,56.75687913849271,140.44370426622936,174.27505616000497,89.51961111360656,95.96369521178585,199.84636679322958,118.77220971052485,143.83415824778245,156.56784787883572,86.72560039851157,71.96275875606003,27.254551707281507,56.058240657395345,87.46591735858927,148.154431382354,nan,nan,nan,1.0,0.33311906919306356,1.930370843310743,nan,nan,17,161.45992651085726,25.982090539552814,435.11943947084075,A0,U4,P0,T3,position_fusion,S01,X_A0_U4_P0_L13_I7_T3__S01,-9.874151996639043,-31.955771202248144,-19.483291940063097,81.38057260384315,-3.6739261081240784,FUSION_HURTS_GEOMETRY,306.96099247571397,L13,I7,
X_A0_U4_P0_L13_I7_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,97.1531134935884,192.4345892231122,235.42781462277,129.90597044336062,40661,62.05897208854009,136.3913055967328,165.68480475747876,87.02085694958872,40661,58.768310762754936,149.814389930429,188.40084443001018,96.45170611549854,100.73606527845425,212.6740741586437,123.98675668159504,150.5550842925509,169.2013283938232,84.29534735265611,69.83485108535899,32.18281096675503,57.60790791734871,89.76663318197393,161.95081000433407,nan,nan,nan,1.0,0.24259839383744858,1.4150965083677662,nan,nan,17,118.2322955880227,26.246405007616602,292.7861059534929,A0,U4,P0,T5,position_fusion,S01,X_A0_U4_P0_L13_I7_T5__S01,-5.101781929970642,-19.12806383683403,-11.360014404603675,38.152941681008585,-2.1242588481707116,FUSION_HURTS_GEOMETRY,286.7385521042698,L13,I7,
X_A0_U4_P0_L13_I8_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,87.07944169321887,153.83531021524564,178.07758351336324,103.94069358129437,40661,58.87797169687429,118.95916511822142,145.07029195580643,77.71699464987613,40661,48.33488878791081,112.36405511094245,135.61387976238802,69.01982704087031,87.2656149510887,156.50915945457385,97.94461293374059,116.2578818102764,113.10111338528293,85.92827083035186,78.65324653482861,22.29327569226814,43.872980409001315,80.42083168589222,141.836254495412,nan,nan,nan,1.0,0.8998871989367456,4.266470986546841,nan,nan,17,318.2411789765311,28.898842789905586,805.0494649487424,A0,U4,P0,T2,position_fusion,S01,X_A0_U4_P0_L13_I8_T2__S01,-18.572232257336196,-75.29297854090387,-37.32529126666992,238.161825069517,-15.859186356518109,FUSION_HURTS_GEOMETRY,386.749136248262,L13,I8,
X_A0_U4_P0_L13_I8_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,91.17380385838807,174.3334560428928,208.0974016918249,116.88583582914465,40661,58.38976150304291,126.53760185957569,151.82938493758468,80.3641225784622,40661,54.63268585404944,133.3497074441234,165.67262125112927,84.875829419639,91.6482463485183,190.98495205776032,112.07442346397747,141.1799999293122,151.81523715569944,83.81812207325251,73.34523582993111,27.71544708298211,55.09508977681463,86.40137529633668,144.43921667641138,nan,nan,nan,1.0,0.3938715939584343,2.3555962003754005,nan,nan,17,189.95364895021802,26.078075012547743,532.6221127144883,A0,U4,P0,T3,position_fusion,S01,X_A0_U4_P0_L13_I8_T3__S01,-14.18960085990659,-40.8171859377174,-24.380149018819637,109.87429504320392,-4.637076988704791,FUSION_HURTS_GEOMETRY,319.0080787222944,L13,I8,
X_A0_U4_P0_L13_I8_T5,error_state_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,95.28070017365671,186.86210033778906,226.84111729381362,125.83626379928675,40661,60.80820335652779,133.77556389098856,161.69993901937943,84.95376052119128,40661,57.219517920679436,144.65243980738546,181.27502427191519,92.83115780960492,98.49669963423088,207.14320177636813,121.15611626213632,147.97325502822537,164.93267550559636,83.64352476172269,72.1705036229348,31.941611391000606,56.90410364216868,88.46259408797107,155.03627546607862,nan,nan,nan,1.0,0.3134604714080787,1.8840716853998654,nan,nan,17,135.9841832771283,26.12049372774578,350.00327327807094,A0,U4,P0,T5,position_fusion,S01,X_A0_U4_P0_L13_I8_T5__S01,-7.341147574194011,-24.65893621910959,-15.429721048677536,55.904829370114186,-2.828063123350745,FUSION_HURTS_GEOMETRY,294.6378003710339,L13,I8,
X_A0_U4_P0_L13_I1+I3+I7_T2,position_prior_screening,Phase 3 nominal position-side fusion row.,34,17,40661,84.13013363538387,147.64571694104748,168.57601948846883,98.85293938734459,40661,55.25846667463572,112.51333394716279,133.24280426581174,71.90129536162598,40661,45.64478441649294,111.94494687869553,136.30114928636033,67.83883364886402,84.51170933757535,152.01505538042545,91.14245447022213,114.27643891461705,105.40583647279873,79.3172969733879,66.52926959522676,26.649239789835406,35.60665517085732,73.85522709806949,125.52392070896474,nan,nan,nan,1.0,0.9861361089829636,4.317369849609124,nan,nan,17,206.9518619235992,27.877209852255135,493.97394928444663,A0,U4,P0,T2,position_fusion,S01,X_A0_U4_P0_L13_I1+I3+I7_T2__S01,-21.326137870849536,-79.78708261505227,-42.4130454606197,126.8725080165851,-24.1255115946621,FUSION_HURTS_GEOMETRY,300.3866096526723,L13,I1+I3+I7,
X_A0_U4_P0_L13_I1+I3+I7_T3,loose_ekf_screening,Phase 3 nominal position-side fusion row.,34,17,40661,88.21549511080131,164.61198282426432,196.79203604255218,110.66531659183042,40661,55.82793866271948,119.65633502690183,143.88661167454896,76.38254694366998,40661,53.42614563903828,127.39521374284698,157.75541045445755,80.07820439275665,89.89989546413898,176.64917261039236,105.20482168571593,129.50102072520437,141.6520133366351,81.18676038279284,74.32549143653453,30.846455959886157,53.23924605602278,84.58511857463537,142.72439935180427,nan,nan,nan,1.0,0.48282281786372905,2.812328415558528,nan,nan,17,228.5405281572097,25.421597810067624,621.5708720741054,A0,U4,P0,T3,position_fusion,S01,X_A0_U4_P0_L13_I1+I3+I7_T3__S01,-15.937951744285911,-55.152965385085366,-30.600668256133872,148.4611742501956,-6.492920709496644,FUSION_HURTS_GEOMETRY,338.3250986158345,L13,I1+I3+I7,
