version,solver,solver_family,eval_set,n_positions,location,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v4-io,T4+F2,external_position_filter,noG,24,center,12,73.79670501094617,245.67409574336884,121.31791766980169
v4-io,T4+F2,external_position_filter,noG,24,edge,12,125.72915870541141,252.62918347328048,149.1722454030168
v4-io,T4+F3,external_position_filter,all8,24,center,12,57.48964424203915,124.26931390770937,71.36876834210915
v4-io,T4+F3,external_position_filter,all8,24,edge,12,124.87515736899667,220.66223010347176,135.64902757792842
v4-io,T4+F3,external_position_filter,noG,24,center,12,74.92347866105646,246.17278719425906,121.61559795619071
v4-io,T4+F3,external_position_filter,noG,24,edge,12,125.71232028522047,253.2377060857944,149.55033465887436
v4-io,T4+F4,external_position_filter,all8,24,center,12,57.19916127021594,123.71580239768198,70.86442597276218
v4-io,T4+F4,external_position_filter,all8,24,edge,12,125.04749897887686,220.29569193341592,135.08808379502736
v4-io,T4+F4,external_position_filter,noG,24,center,12,73.20033560558147,245.85040154441577,121.2879135019275
v4-io,T4+F4,external_position_filter,noG,24,edge,12,125.59129396251275,253.08740670150905,149.80221041841935
v4-io,T4+F5,external_position_filter,all8,24,center,12,56.583654474009414,124.71283672925188,70.975727096791
v4-io,T4+F5,external_position_filter,all8,24,edge,12,124.91506991731393,220.01458386778344,134.92018553290367
v4-io,T4+F5,external_position_filter,noG,24,center,12,71.93771539154045,245.072375156931,120.91405528757174
v4-io,T4+F5,external_position_filter,noG,24,edge,12,126.05522369838664,252.6480246898949,149.56166148179767
v4-io,T5a,native_range_filter,all8,24,center,12,102.24542046827648,252.518998836122,140.88862959637984
v4-io,T5a,native_range_filter,all8,24,edge,12,163.51476469588232,253.85231163379962,165.18557806685587
v4-io,T5a,native_range_filter,noG,24,center,12,104.82327641658608,241.64382414262818,145.4291488809849
v4-io,T5a,native_range_filter,noG,24,edge,12,163.49564387273608,288.09753329260127,185.62249540906456
v4-io,T5b,native_range_filter,all8,24,center,12,46.43619124559786,100.10798599739651,65.7376999052697
v4-io,T5b,native_range_filter,all8,24,edge,12,125.94531780937037,288.971811756379,159.9174350637703
v4-io,T5b,native_range_filter,noG,24,center,12,80.86936111060054,196.98916360270647,110.25459084334582
v4-io,T5b,native_range_filter,noG,24,edge,12,128.75274634244448,327.1202291676591,170.5245914610252
v4-io,T5c,native_range_filter,all8,24,center,12,46.43619124559786,100.10798599739651,65.7376999052697
v4-io,T5c,native_range_filter,all8,24,edge,12,125.94531780937037,288.971811756379,159.9174350637703
v4-io,T5c,native_range_filter,noG,24,center,12,80.86936111060054,196.98916360270647,110.25459084334582
v4-io,T5c,native_range_filter,noG,24,edge,12,128.75274634244448,327.1202291676591,170.5245914610252
v4-io,T5d,native_range_filter,all8,24,center,12,101.94133422496277,252.21353953143472,140.6811959503812
v4-io,T5d,native_range_filter,all8,24,edge,12,163.15843043217376,253.4779400153149,164.88949945136832
v4-io,T5d,native_range_filter,noG,24,center,12,104.51392534636028,241.2448785796058,145.15471606796353
v4-io,T5d,native_range_filter,noG,24,edge,12,163.07995799233368,287.6416827808438,185.2672518428311
v4-io,T5e,native_range_filter,all8,24,center,12,71.16489816542085,245.6510462809988,130.061866128457
v4-io,T5e,native_range_filter,all8,24,edge,12,97.00317337748456,227.67728054694288,128.17913550695437
v4-io,T5e,native_range_filter,noG,24,center,12,80.65653949595432,226.51995109857504,124.51360908858695
v4-io,T5e,native_range_filter,noG,24,edge,12,123.6420338411115,226.57502538428633,146.79757885449825
