version,solver,solver_family,eval_set,n_positions,facing,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v2,T4+F0,external_position_filter,all8,24,CDHG,6,88.6854690796242,148.0045182297556,103.7428167578852
v2,T4+F0,external_position_filter,noG,24,ABEF,6,89.09917206436032,127.58349861529159,90.87972043677816
v2,T4+F0,external_position_filter,noG,24,ADHE,6,105.75377893253176,238.2429476421921,143.78269968914466
v2,T4+F0,external_position_filter,noG,24,BCGF,6,69.1163703028757,280.53373441543107,155.55048593888532
v2,T4+F0,external_position_filter,noG,24,CDHG,6,99.39878905674858,179.60810538794934,125.87539774864962
v2,T4+F1,external_position_filter,all8,24,ABEF,6,59.57842757240799,163.03324744086626,100.4041048875171
v2,T4+F1,external_position_filter,all8,24,ADHE,6,75.09159333968418,126.82966695171145,86.90398082616693
v2,T4+F1,external_position_filter,all8,24,BCGF,6,48.85491988310478,206.8119345676552,114.37535088375964
v2,T4+F1,external_position_filter,all8,24,CDHG,6,85.48426949350707,154.56840435494513,105.66107073124539
v2,T4+F1,external_position_filter,noG,24,ABEF,6,80.86711893334476,126.06058744328634,87.15026425164646
v2,T4+F1,external_position_filter,noG,24,ADHE,6,104.7954177015929,234.2177939844891,141.73792956468404
v2,T4+F1,external_position_filter,noG,24,BCGF,6,70.6932476999648,274.0687049839936,152.70775176642118
v2,T4+F1,external_position_filter,noG,24,CDHG,6,103.46138886630281,178.23203712210864,123.35341294231061
v2,T4+F2,external_position_filter,all8,24,ABEF,6,59.57842757240799,163.03324744086626,100.4041048875171
v2,T4+F2,external_position_filter,all8,24,ADHE,6,75.09159333968418,126.82966695171145,86.90398082616693
v2,T4+F2,external_position_filter,all8,24,BCGF,6,48.85491988310478,206.8119345676552,114.37535088375964
v2,T4+F2,external_position_filter,all8,24,CDHG,6,85.48426949350707,154.56840435494513,105.66107073124539
v2,T4+F2,external_position_filter,noG,24,ABEF,6,80.86711893334476,126.06058744328634,87.15123039280833
v2,T4+F2,external_position_filter,noG,24,ADHE,6,104.7954177015929,234.49095194336144,141.8511784918752
v2,T4+F2,external_position_filter,noG,24,BCGF,6,70.6932476999648,274.0687049839936,152.70775176642118
v2,T4+F2,external_position_filter,noG,24,CDHG,6,103.45299998157749,178.23203712210864,123.35093044468941
v2,T4+F3,external_position_filter,all8,24,ABEF,6,61.54783474513947,162.8567395865882,100.78352623198491
v2,T4+F3,external_position_filter,all8,24,ADHE,6,74.98874318005211,127.22607387424216,86.94786898317926
v2,T4+F3,external_position_filter,all8,24,BCGF,6,48.70188739318628,206.81360074990957,114.35052715011668
v2,T4+F3,external_position_filter,all8,24,CDHG,6,85.95757965936572,155.58649003068737,106.27386833880149
v2,T4+F3,external_position_filter,noG,24,ABEF,6,81.99452213933114,126.9824825868319,87.8870072382602
v2,T4+F3,external_position_filter,noG,24,ADHE,6,105.01286582643317,234.99888564741153,142.1232261459575
v2,T4+F3,external_position_filter,noG,24,BCGF,6,70.36977084522347,274.9111734270145,153.0494109139636
v2,T4+F3,external_position_filter,noG,24,CDHG,6,104.2921826950682,177.51773801741956,123.90954137808627
v2,T4+F4,external_position_filter,all8,24,ABEF,6,59.54260145870927,163.11519071279744,100.31170474933174
v2,T4+F4,external_position_filter,all8,24,ADHE,6,75.00800106158039,126.20929314008961,86.57826075117929
v2,T4+F4,external_position_filter,all8,24,BCGF,6,49.0895683624877,206.26364091392233,114.17517144317662
v2,T4+F4,external_position_filter,all8,24,CDHG,6,85.71878383442667,153.2020166028664,105.11635457520906
v2,T4+F4,external_position_filter,noG,24,ABEF,6,80.6902124868843,125.85902325562324,86.92555099778174
v2,T4+F4,external_position_filter,noG,24,ADHE,6,105.07141672229537,235.86043567985683,142.5251964042557
v2,T4+F4,external_position_filter,noG,24,BCGF,6,70.548905373726,274.99537070720413,153.13330712114325
v2,T4+F4,external_position_filter,noG,24,CDHG,6,103.71315884901587,182.12167171668028,125.30038134360198
v2,T4+F5,external_position_filter,all8,24,ABEF,6,58.3258397239247,162.71254130793997,100.07539567677148
v2,T4+F5,external_position_filter,all8,24,ADHE,6,74.32940556805532,126.01205079374245,86.20558793792812
v2,T4+F5,external_position_filter,all8,24,BCGF,6,49.18381953299262,206.02406616793857,114.05607915723901
v2,T4+F5,external_position_filter,all8,24,CDHG,6,84.84209874054356,153.41516157818853,105.11638529176747
v2,T4+F5,external_position_filter,noG,24,ABEF,6,79.72965218943463,126.91479407756627,87.02144835709807
v2,T4+F5,external_position_filter,noG,24,ADHE,6,104.8622911047717,234.52655319821332,141.8878449016026
v2,T4+F5,external_position_filter,noG,24,BCGF,6,70.26041409623988,274.74105811059076,152.9641555472094
v2,T4+F5,external_position_filter,noG,24,CDHG,6,104.22246194263147,182.03702543269745,125.0519705256646
v2,T5a,native_range_filter,all8,24,ABEF,6,90.85189183920849,236.9704042020096,140.2289596509575
v2,T5a,native_range_filter,all8,24,ADHE,6,120.3723339936403,215.69674700988958,136.18365104215073
v2,T5a,native_range_filter,all8,24,BCGF,6,140.67299803204742,215.296136123656,145.51498188361214
v2,T5a,native_range_filter,all8,24,CDHG,6,151.3930209152779,234.01334932787591,158.8219760536101
v2,T5a,native_range_filter,noG,24,ABEF,6,101.01308136339556,235.32631259111227,143.7769148245087
v2,T5a,native_range_filter,noG,24,ADHE,6,139.324157782667,230.8540207044901,156.63844756550242
v2,T5a,native_range_filter,noG,24,BCGF,6,169.61059710306688,278.6255080777876,189.6225055175659
v2,T5a,native_range_filter,noG,24,CDHG,6,138.1226846551861,180.05899913762548,137.86637063716947
v2,T5b,native_range_filter,all8,24,ABEF,6,64.08942425645725,304.6855943076489,165.19529639712644
v2,T5b,native_range_filter,all8,24,ADHE,6,70.0047153218608,128.0381166443954,82.01113774594153
v2,T5b,native_range_filter,all8,24,BCGF,6,46.50593987876878,199.31775402766763,111.39363050725245
v2,T5b,native_range_filter,all8,24,CDHG,6,80.00991151167204,166.0095838776267,102.22580954242908
v2,T5b,native_range_filter,noG,24,ABEF,6,77.29167257672978,375.9798800675371,202.76811198279708
v2,T5b,native_range_filter,noG,24,ADHE,6,112.22945429221704,200.95997316327612,128.4397543334278
v2,T5b,native_range_filter,noG,24,BCGF,6,83.88369502260446,253.36049863115898,144.29488694399222
v2,T5b,native_range_filter,noG,24,CDHG,6,106.78992451691016,129.51469328817623,101.02754469927868
v2,T5c,native_range_filter,all8,24,ABEF,6,64.08942425645725,304.6855943076489,165.19529639712644
v2,T5c,native_range_filter,all8,24,ADHE,6,70.0047153218608,128.0381166443954,82.01113774594153
v2,T5c,native_range_filter,all8,24,BCGF,6,46.50593987876878,199.31775402766763,111.39363050725245
v2,T5c,native_range_filter,all8,24,CDHG,6,80.00991151167204,166.0095838776267,102.22580954242908
v2,T5c,native_range_filter,noG,24,ABEF,6,77.29167257672978,375.9798800675371,202.76811198279708
v2,T5c,native_range_filter,noG,24,ADHE,6,112.22945429221704,200.95997316327612,128.4397543334278
v2,T5c,native_range_filter,noG,24,BCGF,6,83.88369502260446,253.36049863115898,144.29488694399222
v2,T5c,native_range_filter,noG,24,CDHG,6,106.78992451691016,129.51469328817623,101.02754469927868
v2,T5d,native_range_filter,all8,24,ABEF,6,90.57496388471907,236.61662624152427,140.00178232395052
v2,T5d,native_range_filter,all8,24,ADHE,6,120.03507391230437,215.32532875954706,135.9091957111723
v2,T5d,native_range_filter,all8,24,BCGF,6,140.27269937920443,214.91868665084127,145.23161869238905
v2,T5d,native_range_filter,all8,24,CDHG,6,151.17213531475167,233.68103651881307,158.55882832746397
v2,T5d,native_range_filter,noG,24,ABEF,6,100.79130395079056,234.95442510551098,143.54269898139654
v2,T5d,native_range_filter,noG,24,ADHE,6,138.9220497435148,230.45439435475197,156.31180606076163
v2,T5d,native_range_filter,noG,24,BCGF,6,169.24003502953153,278.1497479448524,189.28870940495437
v2,T5d,native_range_filter,noG,24,CDHG,6,137.85516791228036,179.79362553409828,137.6203951512759
v2,T5e,native_range_filter,all8,24,ABEF,6,72.71633367171296,191.21297936905586,114.74332933624746
v2,T5e,native_range_filter,all8,24,ADHE,6,53.54414194614422,159.20552055144833,94.917883052455
v2,T5e,native_range_filter,all8,24,BCGF,6,71.16702849064063,160.3836035870407,97.80935653494655
v2,T5e,native_range_filter,all8,24,CDHG,6,101.21529434857857,307.06374663346395,176.71764704835613
v2,T5e,native_range_filter,noG,24,ABEF,6,74.71762936745154,195.3168527116915,117.93796883397842
v2,T5e,native_range_filter,noG,24,ADHE,6,69.592402373402,220.2750945363372,123.23392458773131
v2,T5e,native_range_filter,noG,24,BCGF,6,117.04537601526663,225.58499758095832,149.32563369887276
v2,T5e,native_range_filter,noG,24,CDHG,6,124.9862018355519,189.46865919963093,138.00863958190217
v3-full,T1+F0,external_position_filter,all8,24,ABEF,6,124.5703260021677,316.6636024537233,182.4569670894551
v3-full,T1+F0,external_position_filter,all8,24,ADHE,6,165.80857643503154,194.25046761939436,151.90612542308324
v3-full,T1+F0,external_position_filter,all8,24,BCGF,6,105.89974035205964,273.33008573417544,165.41276984353948
v3-full,T1+F0,external_position_filter,all8,24,CDHG,6,106.69371731377902,216.31853899858177,138.5302371639867
v3-full,T1+F0,external_position_filter,noG,24,ABEF,6,120.80650535590141,270.27492075611207,163.80670571205212
v3-full,T1+F0,external_position_filter,noG,24,ADHE,6,149.90735417485087,267.552039247804,177.0364746160905
v3-full,T1+F0,external_position_filter,noG,24,BCGF,6,157.32017373725736,298.75455148189843,185.48732910753233
v3-full,T1+F0,external_position_filter,noG,24,CDHG,6,108.10616713361745,224.64481415378023,143.938783250627
v3-full,T1+F1,external_position_filter,all8,24,ABEF,6,124.97778174727607,315.2490071804078,182.10387502077722
v3-full,T1+F1,external_position_filter,all8,24,ADHE,6,164.96602040670393,198.4956713779036,152.41166677413727
v3-full,T1+F1,external_position_filter,all8,24,BCGF,6,109.83556512622238,270.32467026405016,164.5454374258592
v3-full,T1+F1,external_position_filter,all8,24,CDHG,6,101.9378455485541,215.86271305175254,137.4412705330508
v3-full,T1+F1,external_position_filter,noG,24,ABEF,6,127.01813510973012,269.4761062620277,164.8308047644633
v3-full,T1+F1,external_position_filter,noG,24,ADHE,6,148.68486567606524,260.9981095343359,173.3977668452347
v3-full,T1+F1,external_position_filter,noG,24,BCGF,6,160.48624085105047,300.2257247178886,187.3310561097435
v3-full,T1+F1,external_position_filter,noG,24,CDHG,6,110.58270973891213,218.65894307837038,141.51595862394103
v3-full,T1+F2,external_position_filter,all8,24,ABEF,6,124.97778174727607,315.2490071804078,182.10387502077722
v3-full,T1+F2,external_position_filter,all8,24,ADHE,6,164.96602040670393,198.4956713779036,152.41166677413727
v3-full,T1+F2,external_position_filter,all8,24,BCGF,6,109.83556512622238,270.32467026405016,164.5454374258592
v3-full,T1+F2,external_position_filter,all8,24,CDHG,6,101.9378455485541,215.86271305175254,137.4412705330508
v3-full,T1+F2,external_position_filter,noG,24,ABEF,6,127.01813510973012,269.4761062620277,164.8308047644633
v3-full,T1+F2,external_position_filter,noG,24,ADHE,6,148.68486567606524,260.9981095343359,173.3977668452347
v3-full,T1+F2,external_position_filter,noG,24,BCGF,6,160.48624085105047,300.2257247178886,187.32966687312566
v3-full,T1+F2,external_position_filter,noG,24,CDHG,6,110.58270973891213,218.65894307837038,141.5159671628765
v3-full,T1+F3,external_position_filter,all8,24,ABEF,6,124.4168267701926,315.84353039839806,182.07817655839455
v3-full,T1+F3,external_position_filter,all8,24,ADHE,6,165.21436267082254,197.3309993388732,152.23367279553267
v3-full,T1+F3,external_position_filter,all8,24,BCGF,6,108.91636530867574,269.9604274458807,164.1120555862364
v3-full,T1+F3,external_position_filter,all8,24,CDHG,6,103.6324257862773,214.61824541021767,137.1459573459842
v3-full,T1+F3,external_position_filter,noG,24,ABEF,6,125.75352363296469,269.8372190612948,164.6709518590268
v3-full,T1+F3,external_position_filter,noG,24,ADHE,6,149.16766510011223,262.56054265569543,174.30120935625126
v3-full,T1+F3,external_position_filter,noG,24,BCGF,6,159.68030999915408,299.68640573511647,186.8732233656169
v3-full,T1+F3,external_position_filter,noG,24,CDHG,6,110.23822738832675,219.16400730957955,141.81334786547248
v3-full,T1+F4,external_position_filter,all8,24,ABEF,6,124.89228854336088,314.6391910508891,181.7554941180893
v3-full,T1+F4,external_position_filter,all8,24,ADHE,6,165.3288905038382,198.36777731452713,152.49481178760198
v3-full,T1+F4,external_position_filter,all8,24,BCGF,6,109.89589779012972,270.32463280854785,164.57734069179278
v3-full,T1+F4,external_position_filter,all8,24,CDHG,6,101.46025092955315,216.33613491719007,137.4715255121747
v3-full,T1+F4,external_position_filter,noG,24,ABEF,6,126.76776932749601,268.84915426556677,164.4886450797718
v3-full,T1+F4,external_position_filter,noG,24,ADHE,6,149.0120636049598,260.3557279171671,173.30729639094716
v3-full,T1+F4,external_position_filter,noG,24,BCGF,6,160.8375543424066,299.14370525241236,186.93499255983988
v3-full,T1+F4,external_position_filter,noG,24,CDHG,6,110.20313125372971,218.28551157839206,141.26430349331372
v3-full,T1+F5,external_position_filter,all8,24,ABEF,6,125.23774038430946,314.65962615446614,181.93517638357548
v3-full,T1+F5,external_position_filter,all8,24,ADHE,6,164.90557942317054,198.6971705759283,152.36059469908167
v3-full,T1+F5,external_position_filter,all8,24,BCGF,6,109.71362621267787,270.9280909813658,164.7274182732436
v3-full,T1+F5,external_position_filter,all8,24,CDHG,6,102.49667007342893,216.20044319011538,137.75503986631756
v3-full,T1+F5,external_position_filter,noG,24,ABEF,6,126.8100376049901,268.45406247100505,164.39796585417753
v3-full,T1+F5,external_position_filter,noG,24,ADHE,6,149.07236753721307,260.56556350524056,173.26609343374227
v3-full,T1+F5,external_position_filter,noG,24,BCGF,6,161.19238466957913,299.5698250379769,187.24692125874773
v3-full,T1+F5,external_position_filter,noG,24,CDHG,6,110.30397684320018,218.52886253249017,141.34616831832363
v3-full,T2+F0,external_position_filter,all8,24,ABEF,6,124.63716668947156,316.47959563598533,182.3634105805693
v3-full,T2+F0,external_position_filter,all8,24,ADHE,6,165.12464694045659,191.43069604689524,150.8176458815687
v3-full,T2+F0,external_position_filter,all8,24,BCGF,6,107.90925119391439,273.40797676250406,165.70367598861432
v3-full,T2+F0,external_position_filter,all8,24,CDHG,6,106.43586266656217,213.9997008656895,137.5622818487821
v3-full,T2+F0,external_position_filter,noG,24,ABEF,6,120.9948994544297,271.2829383378729,164.29314449890933
v3-full,T2+F0,external_position_filter,noG,24,ADHE,6,150.0333620322992,266.1925415911236,176.553751322359
v3-full,T2+F0,external_position_filter,noG,24,BCGF,6,157.37076146840798,299.064677715464,185.60496194456934
v3-full,T2+F0,external_position_filter,noG,24,CDHG,6,107.74279921106134,224.73330183020695,143.84410695968432
v3-full,T2+F1,external_position_filter,all8,24,ABEF,6,125.44470903647753,316.0438960453773,182.53721957532704
v3-full,T2+F1,external_position_filter,all8,24,ADHE,6,164.54260222019394,196.06286158058833,151.57275465993254
v3-full,T2+F1,external_position_filter,all8,24,BCGF,6,111.5855384638934,270.49602450922674,165.00389220082374
v3-full,T2+F1,external_position_filter,all8,24,CDHG,6,102.31402794244605,215.58207406991275,137.48021233297303
v3-full,T2+F1,external_position_filter,noG,24,ABEF,6,126.88749649942491,270.6934653204473,165.3482419177736
v3-full,T2+F1,external_position_filter,noG,24,ADHE,6,148.68247333221166,260.449541859405,173.19126014285314
v3-full,T2+F1,external_position_filter,noG,24,BCGF,6,160.41553450022934,300.3669122484135,187.3523819928654
v3-full,T2+F1,external_position_filter,noG,24,CDHG,6,110.39562183469792,218.5850006524547,141.4221197083798
v3-full,T2+F2,external_position_filter,all8,24,ABEF,6,125.44470903647753,316.0438960453773,182.53721957532704
v3-full,T2+F2,external_position_filter,all8,24,ADHE,6,164.54260222019394,196.06286158058833,151.57275465993254
v3-full,T2+F2,external_position_filter,all8,24,BCGF,6,111.5855384638934,270.49602450922674,165.00389220082374
v3-full,T2+F2,external_position_filter,all8,24,CDHG,6,102.31402794244605,215.58207406991275,137.48021233297303
v3-full,T2+F2,external_position_filter,noG,24,ABEF,6,126.88749649942491,270.6934653204473,165.3482419177736
v3-full,T2+F2,external_position_filter,noG,24,ADHE,6,148.68247333221166,260.449541859405,173.19126014285314
v3-full,T2+F2,external_position_filter,noG,24,BCGF,6,160.41553450022934,300.3669122484135,187.34911327202786
v3-full,T2+F2,external_position_filter,noG,24,CDHG,6,110.39562183469792,218.5850006524547,141.42260569189415
v3-full,T2+F3,external_position_filter,all8,24,ABEF,6,124.61291944028939,316.3236614179765,182.34119722143328
v3-full,T2+F3,external_position_filter,all8,24,ADHE,6,164.84554225130677,195.33030245299386,151.5592872967399
v3-full,T2+F3,external_position_filter,all8,24,BCGF,6,110.87878468839466,269.97429765227093,164.54543434551385
v3-full,T2+F3,external_position_filter,all8,24,CDHG,6,103.65648405164421,214.76701994348593,137.43226181058245
v3-full,T2+F3,external_position_filter,noG,24,ABEF,6,125.5692854847113,271.4437448828283,165.30850217661035
v3-full,T2+F3,external_position_filter,noG,24,ADHE,6,149.215192977765,262.0965452220588,174.1480400769898
v3-full,T2+F3,external_position_filter,noG,24,BCGF,6,159.67181310492066,300.04205761530403,186.99794426494265
v3-full,T2+F3,external_position_filter,noG,24,CDHG,6,110.0331731729498,219.1554183940636,141.71168869081404
v3-full,T2+F4,external_position_filter,all8,24,ABEF,6,125.14267716230455,315.1818961771697,182.04156928529474
v3-full,T2+F4,external_position_filter,all8,24,ADHE,6,165.0590016050071,197.1095812170521,152.0709624420379
v3-full,T2+F4,external_position_filter,all8,24,BCGF,6,111.04541781580039,270.111978899208,164.74371018772348
v3-full,T2+F4,external_position_filter,all8,24,CDHG,6,102.09160675726096,216.00774190400347,137.6061341717119
v3-full,T2+F4,external_position_filter,noG,24,ABEF,6,126.57833279286841,269.6693431801561,164.81223774754994
v3-full,T2+F4,external_position_filter,noG,24,ADHE,6,149.12785158550741,260.0535791403852,173.19859476566447
v3-full,T2+F4,external_position_filter,noG,24,BCGF,6,160.84939482600163,299.1855891236951,186.9343714097128
v3-full,T2+F4,external_position_filter,noG,24,CDHG,6,110.05606832469384,218.2541421148656,141.18214450219918
v3-full,T2+F5,external_position_filter,all8,24,ABEF,6,125.43469830374401,315.15962930852794,182.20040137713514
v3-full,T2+F5,external_position_filter,all8,24,ADHE,6,164.4970022327768,196.99774449586647,151.76509451553903
v3-full,T2+F5,external_position_filter,all8,24,BCGF,6,110.83636200546886,270.646421948861,164.83988878505622
v3-full,T2+F5,external_position_filter,all8,24,CDHG,6,103.03447581774851,215.58284119709742,137.8248915164324
v3-full,T2+F5,external_position_filter,noG,24,ABEF,6,126.92392738487645,268.8483131933696,164.60463712458065
v3-full,T2+F5,external_position_filter,noG,24,ADHE,6,149.12142145677495,260.34621896803515,173.19078342240866
v3-full,T2+F5,external_position_filter,noG,24,BCGF,6,161.1947728692498,299.68999052160154,187.28151581262003
v3-full,T2+F5,external_position_filter,noG,24,CDHG,6,110.02442593722895,218.56885529527423,141.27480861641257
v3-full,T3+F0,external_position_filter,all8,24,ABEF,6,64.05597804278611,143.5018430195567,95.45152100331342
v3-full,T3+F0,external_position_filter,all8,24,ADHE,6,117.72617585216105,176.9369586380854,128.86292972629317
v3-full,T3+F0,external_position_filter,all8,24,BCGF,6,65.46303670703706,247.51538633085855,137.23279569169824
v3-full,T3+F0,external_position_filter,all8,24,CDHG,6,78.87692728882709,227.21983463451113,137.97489646525258
v3-full,T3+F0,external_position_filter,noG,24,ABEF,6,91.08251247373164,131.0295956304978,98.80263436265668
v3-full,T3+F0,external_position_filter,noG,24,ADHE,6,145.8044142626228,266.45784988519927,176.7068031276321
v3-full,T3+F0,external_position_filter,noG,24,BCGF,6,134.23416473689863,299.4673007057961,179.47417555034636
v3-full,T3+F0,external_position_filter,noG,24,CDHG,6,126.3583980541604,254.84995428921926,163.94260721556267
v3-full,T3+F1,external_position_filter,all8,24,ABEF,6,64.2976755508292,149.15484826918635,97.40371474480308
v3-full,T3+F1,external_position_filter,all8,24,ADHE,6,116.74117533595155,175.47383812250214,128.29393520048168
v3-full,T3+F1,external_position_filter,all8,24,BCGF,6,66.32086786581323,245.25639779645317,136.14941046403607
v3-full,T3+F1,external_position_filter,all8,24,CDHG,6,79.68773885521148,218.81697153384926,130.5261489970349
v3-full,T3+F1,external_position_filter,noG,24,ABEF,6,90.14925905228986,139.98077742071231,101.18799178820841
v3-full,T3+F1,external_position_filter,noG,24,ADHE,6,143.9726810426178,261.02100858333495,173.3844065911579
v3-full,T3+F1,external_position_filter,noG,24,BCGF,6,139.39282172236378,298.1154791206087,180.16951782167564
v3-full,T3+F1,external_position_filter,noG,24,CDHG,6,113.04040965684473,246.77543961021533,154.0352889291943
v3-full,T3+F2,external_position_filter,all8,24,ABEF,6,64.2976755508292,149.15484826918635,97.40371474480308
v3-full,T3+F2,external_position_filter,all8,24,ADHE,6,116.74117533595155,175.47383812250214,128.29393520048168
v3-full,T3+F2,external_position_filter,all8,24,BCGF,6,66.32086786581323,245.25639779645317,136.14941046403607
v3-full,T3+F2,external_position_filter,all8,24,CDHG,6,79.68773885521148,218.81697153384926,130.5261489970349
v3-full,T3+F2,external_position_filter,noG,24,ABEF,6,90.14925905228986,139.98077742071231,101.18799178820841
v3-full,T3+F2,external_position_filter,noG,24,ADHE,6,143.9726810426178,261.02100858333495,173.3844065911579
v3-full,T3+F2,external_position_filter,noG,24,BCGF,6,139.39282172236378,298.1154791206087,180.16951782167564
v3-full,T3+F2,external_position_filter,noG,24,CDHG,6,113.04040965684473,246.77543961021533,154.03746044668438
v3-full,T3+F3,external_position_filter,all8,24,ABEF,6,64.52591279400373,147.80969893039605,97.00923952551553
v3-full,T3+F3,external_position_filter,all8,24,ADHE,6,116.75786694240449,175.53246060669045,128.2046893398787
v3-full,T3+F3,external_position_filter,all8,24,BCGF,6,66.07834112237506,246.167859239957,136.54712728583476
v3-full,T3+F3,external_position_filter,all8,24,CDHG,6,79.80368821799334,219.27162703057405,131.42851456756392
v3-full,T3+F3,external_position_filter,noG,24,ABEF,6,90.79473356793952,138.1108503273427,100.86800278440911
v3-full,T3+F3,external_position_filter,noG,24,ADHE,6,144.5783506664039,262.05182095967973,174.09133366114506
v3-full,T3+F3,external_position_filter,noG,24,BCGF,6,138.21902280186666,298.25890431681415,179.91715201321415
v3-full,T3+F3,external_position_filter,noG,24,CDHG,6,115.402155860302,246.91605201360073,155.05717229349327
v3-full,T3+F4,external_position_filter,all8,24,ABEF,6,64.35288890319652,148.73173155221332,97.26859369268566
v3-full,T3+F4,external_position_filter,all8,24,ADHE,6,116.4129902938593,175.46488883980183,128.3537924856451
v3-full,T3+F4,external_position_filter,all8,24,BCGF,6,65.51533546985316,244.60514574967118,135.76466413011414
v3-full,T3+F4,external_position_filter,all8,24,CDHG,6,79.7424783357019,219.84970887316905,130.85901970381556
v3-full,T3+F4,external_position_filter,noG,24,ABEF,6,89.58936234899748,139.70315330230156,100.91656135757569
v3-full,T3+F4,external_position_filter,noG,24,ADHE,6,143.85677246197957,261.0121645741142,173.37092040517317
v3-full,T3+F4,external_position_filter,noG,24,BCGF,6,140.0461664800021,297.32820758937714,179.9486734904738
v3-full,T3+F4,external_position_filter,noG,24,CDHG,6,112.29132105802486,247.05547434842248,153.9042571093503
v3-full,T3+F5,external_position_filter,all8,24,ABEF,6,64.81542362466935,150.15895396272649,97.96298175889264
v3-full,T3+F5,external_position_filter,all8,24,ADHE,6,116.09288878500982,174.99711828964317,128.01360630655353
v3-full,T3+F5,external_position_filter,all8,24,BCGF,6,65.0420134253471,245.76274184866523,136.3533244956446
v3-full,T3+F5,external_position_filter,all8,24,CDHG,6,80.53025093643555,219.25054341989681,130.59928036135514
v3-full,T3+F5,external_position_filter,noG,24,ABEF,6,89.61576873285235,140.49328681525688,101.236784045968
v3-full,T3+F5,external_position_filter,noG,24,ADHE,6,143.7476168294264,260.62771627661306,173.0605050815055
v3-full,T3+F5,external_position_filter,noG,24,BCGF,6,140.68248915473927,297.49645839190123,180.15842374879728
v3-full,T3+F5,external_position_filter,noG,24,CDHG,6,110.91853115990811,246.4816367615769,153.1186900571132
v3-full,T4+F0,external_position_filter,all8,24,ABEF,6,97.95361539255802,158.83265133138218,113.13335290626758
v3-full,T4+F0,external_position_filter,all8,24,ADHE,6,141.75966989937456,174.33570971310016,135.52485421908503
v3-full,T4+F0,external_position_filter,all8,24,BCGF,6,83.74742379225137,261.7871255245749,153.85652339322044
v3-full,T4+F0,external_position_filter,all8,24,CDHG,6,93.67866516130363,197.83612335060565,121.57806116201843
v3-full,T4+F0,external_position_filter,noG,24,ABEF,6,91.08251247373164,131.0295956304978,98.80263436265668
v3-full,T4+F0,external_position_filter,noG,24,ADHE,6,145.8044142626228,266.45784988519927,176.7068031276321
v3-full,T4+F0,external_position_filter,noG,24,BCGF,6,134.23416473689863,299.4673007057961,179.47417555034636
v3-full,T4+F0,external_position_filter,noG,24,CDHG,6,126.3583980541604,254.84995428921926,163.94260721556267
v3-full,T4+F1,external_position_filter,all8,24,ABEF,6,99.71269782088504,161.89776202527187,115.3098661964913
v3-full,T4+F1,external_position_filter,all8,24,ADHE,6,144.62321975427244,172.47714493338765,135.80608218972068
v3-full,T4+F1,external_position_filter,all8,24,BCGF,6,85.37718843956023,261.4007866181817,153.72157371654538
v3-full,T4+F1,external_position_filter,all8,24,CDHG,6,91.82879657740773,197.78313394781128,120.94224466826516
v3-full,T4+F1,external_position_filter,noG,24,ABEF,6,90.14925905228986,139.98077742071231,101.18799178820841
v3-full,T4+F1,external_position_filter,noG,24,ADHE,6,143.9726810426178,261.02100858333495,173.3844065911579
v3-full,T4+F1,external_position_filter,noG,24,BCGF,6,139.39282172236378,298.1154791206087,180.16951782167564
v3-full,T4+F1,external_position_filter,noG,24,CDHG,6,113.04040965684473,246.77543961021533,154.0352889291943
v3-full,T4+F2,external_position_filter,all8,24,ABEF,6,99.71269782088504,161.89776202527187,115.3098661964913
v3-full,T4+F2,external_position_filter,all8,24,ADHE,6,144.62321975427244,172.47714493338765,135.80608218972068
v3-full,T4+F2,external_position_filter,all8,24,BCGF,6,85.37718843956023,261.4007866181817,153.72157371654538
v3-full,T4+F2,external_position_filter,all8,24,CDHG,6,91.82879657740773,197.78313394781128,120.94224466826516
v3-full,T4+F2,external_position_filter,noG,24,ABEF,6,90.14925905228986,139.98077742071231,101.18799178820841
v3-full,T4+F2,external_position_filter,noG,24,ADHE,6,143.9726810426178,261.02100858333495,173.3844065911579
v3-full,T4+F2,external_position_filter,noG,24,BCGF,6,139.39282172236378,298.1154791206087,180.16951782167564
v3-full,T4+F2,external_position_filter,noG,24,CDHG,6,113.04040965684473,246.77543961021533,154.03746044668438
v3-full,T4+F3,external_position_filter,all8,24,ABEF,6,99.75260625809642,159.7308255078482,114.1581122348177
v3-full,T4+F3,external_position_filter,all8,24,ADHE,6,144.01193371953508,172.96552168540057,135.77484564125157
v3-full,T4+F3,external_position_filter,all8,24,BCGF,6,84.78228280335841,261.4169934378294,153.6852968820578
v3-full,T4+F3,external_position_filter,all8,24,CDHG,6,92.32763881224982,197.25231928106018,120.91173219181391
v3-full,T4+F3,external_position_filter,noG,24,ABEF,6,90.79473356793952,138.1108503273427,100.86800278440911
v3-full,T4+F3,external_position_filter,noG,24,ADHE,6,144.5783506664039,262.05182095967973,174.09133366114506
v3-full,T4+F3,external_position_filter,noG,24,BCGF,6,138.21902280186666,298.25890431681415,179.91715201321415
v3-full,T4+F3,external_position_filter,noG,24,CDHG,6,115.402155860302,246.91605201360073,155.05717229349327
v3-full,T4+F4,external_position_filter,all8,24,ABEF,6,99.04938942345265,162.1665605441393,115.120817666879
v3-full,T4+F4,external_position_filter,all8,24,ADHE,6,144.1345418396084,172.10079167980163,135.45144493212013
