experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,P,U,stress_id,seed_id,kind,sameP_uwb_p50_mm,sameP_uwb_p95_mm,sameP_delta_p50_mm,sameP_delta_p95_mm,b0_uwb_p50_mm,b0_uwb_p95_mm,b0_delta_p50_mm,b0_delta_p95_mm
X_A0_U4_P4_L16_I3_T4,loose_ukf_screening,Stress ST2_bias_rw_2x/S03: A0/U4/P4/L16/I3/T4.,34,17,40661,73.84968031691727,128.10556880238886,151.43444943291144,86.90011679334818,40661,44.20276814520231,87.86976567132952,105.44381273097353,57.480631736189146,40661,47.743252376877535,104.1233406725089,125.17060416947982,65.17367009695063,75.18508939010778,132.73615849887832,84.2958229379023,92.33877758280599,104.79485114749994,74.50825664270064,67.85198589530081,34.65770367942662,23.408047229486016,67.58941615850998,107.0552582439957,nan,nan,nan,1.0,0.06512208251333024,0.28999053966572635,nan,nan,17,391.90237178430124,32.75443670172615,1041.9133963439763,A0,L16,I3,T4,P4,U4,ST2_bias_rw_2x,S03,position_fusion,78.20862527471638,138.8862359430275,3.023535884608606,6.1500774441491615,105.83784720842489,231.80213799547772,30.652757818317113,99.0659794965994
X_A0_U4_P5_L16_I3_T2,position_prior_screening,Stress ST2_bias_rw_2x/S03: A0/U4/P5/L16/I3/T2.,34,17,40661,96.73220296263106,146.52858630518796,159.22363133710738,105.81585795111492,40661,67.9673434872535,118.4954367064851,132.3691698725063,80.39031084367473,40661,52.28069780858755,111.01296027593696,125.89728538473878,68.80693072930868,95.63882531314204,154.49642157597197,103.75502336571373,120.06051345076901,112.15957625423778,82.18347074839714,73.95848852617226,44.26144129826059,47.86837210934732,65.77160094093236,117.91087286908456,nan,nan,nan,1.0,0.32104489973046857,1.3714510033947953,nan,nan,17,118.25820120904854,43.91803983503257,227.10703467424466,A0,L16,I3,T2,P5,U4,ST2_bias_rw_2x,S03,position_fusion,92.92606318184494,156.73705943320283,-2.7127621312970973,2.2406378572308654,105.83784720842489,231.80213799547772,10.199021895282854,77.30571641950576
X_A0_U4_P5_L16_I3_T4,loose_ukf_screening,Stress ST2_bias_rw_2x/S03: A0/U4/P5/L16/I3/T4.,34,17,40661,96.7203005312412,149.85777520272057,164.38552164861258,106.32675865929897,40661,65.06959320325991,124.0684548795819,141.97131624534828,81.39097335034084,40661,52.583329524109104,109.38983030780423,124.58848634347191,68.4170232038556,90.99890728784462,152.1150258541727,101.00333757995185,122.12465806152717,110.51235840129391,73.69190439702425,59.325975279184206,44.62225182974578,55.373621267109655,60.83266450221012,107.47558942230313,nan,nan,nan,1.0,0.07919487756145402,0.3861594307565075,nan,nan,17,473.87056531283184,47.82268446896268,1158.3072589027713,A0,L16,I3,T4,P5,U4,ST2_bias_rw_2x,S03,position_fusion,92.92606318184494,156.73705943320283,1.9271558940003217,4.622033579030131,105.83784720842489,231.80213799547772,14.838939920580273,79.68711214130502
X_A0_L16_I5_T11__ST4_harsh_combo__S03,imu_only_stress_diagnostic,L16/I5 IMU-only stress diagnostic ST4_harsh_combo/S03.,34,17,40661,2915.4958491686198,13036.349628760532,16846.357472493884,7388.322151659132,40661,2223.4631083727336,10631.42316966752,13808.41764673078,6104.79451615074,40661,991.1115890911935,6228.655820236892,9726.315968878367,4161.584810174231,3579.62293475574,12638.018366429718,6542.69500366182,11185.712724830417,5426.643664823425,9912.74362389476,9892.617176058371,1090.0176361957556,7691.497830618111,487.1278448464144,881.8854756005887,14146.386215881605,12103.881617731626,117.95152891446887,nan,nan,nan,nan,nan,17,14986.715481176925,9068.76090986974,28084.62002608553,A0,L16,I5,T11,,,ST4_harsh_combo,S03,imu_only,nan,nan,nan,nan,105.83784720842489,231.80213799547772,-3473.785087547315,-12406.216228434241
X_A0_U4_P0_L16_I5_T2,position_prior_screening,Stress ST4_harsh_combo/S03: A0/U4/P0/L16/I5/T2.,34,17,40661,92.00052880987155,162.35152529617432,190.06505506151908,109.90704953892323,40661,61.46439988601244,119.90091358784957,140.73885525131834,78.6042018239727,40661,51.48046895321829,125.94792410828813,151.80672588598662,76.81756956561104,93.89198131461845,168.7519192329761,105.16482084214687,122.95844973303838,129.42417797393324,73.07290114563821,61.53918991774965,36.558517432541464,43.56869764473706,80.12191294896617,139.69953762892476,nan,nan,nan,1.0,1.2027023259150156,4.843019270825915,nan,nan,17,344.18702308301107,28.95387052972319,746.1238851529218,A0,L16,I5,T2,P0,U4,ST4_harsh_combo,S03,position_fusion,105.83784720842489,231.80213799547772,11.945865893806442,63.05021876250163,105.83784720842489,231.80213799547772,11.945865893806442,63.05021876250163
X_A0_U4_P0_L16_I5_T4,loose_ukf_screening,Stress ST4_harsh_combo/S03: A0/U4/P0/L16/I5/T4.,34,17,40661,89.81473166796947,169.30294572385645,203.66198716597611,114.13894647155911,40661,57.20574590923382,121.82246372117875,144.97865830826757,77.84313065855041,40661,54.247566702730296,132.70948383596112,163.20391920177354,83.47542219667586,93.16881459782859,186.58080196964153,114.14252623474187,131.41703871258414,143.43355670704418,77.38803399325785,63.45373702344811,29.878374501395456,54.321834954209436,85.59673736063993,143.4724948365859,nan,nan,nan,1.0,0.5640699632558401,3.064752743805621,nan,nan,17,189.57672401603355,26.15134988009919,457.4823363676583,A0,L16,I5,T4,P0,U4,ST4_harsh_combo,S03,position_fusion,105.83784720842489,231.80213799547772,12.669032610596304,45.221336025836194,105.83784720842489,231.80213799547772,12.669032610596304,45.221336025836194
X_A0_U4_P4_L16_I5_T2,position_prior_screening,Stress ST4_harsh_combo/S03: A0/U4/P4/L16/I5/T2.,34,17,40661,80.02220487620319,144.6541272452517,166.98861271243078,97.08204133873734,40661,51.719499066284996,103.39746719817215,123.78795501549318,67.65902958839091,40661,48.089463142219756,113.70425983059181,136.29471362013862,69.62168100278497,80.27451494029292,145.3885518163694,91.82456047311979,106.46110511159435,114.17913174477704,75.93623799543295,57.49561942254314,32.387277503864766,19.86153717910554,75.38734490351169,131.58937365471067,nan,nan,nan,1.0,0.4634258862963919,1.8806986815365412,nan,nan,17,463.4518908441081,34.538088345558094,1195.229483478518,A0,L16,I5,T2,P4,U4,ST4_harsh_combo,S03,position_fusion,78.20862527471638,138.8862359430275,-2.0658896655765346,-6.5023158733418995,105.83784720842489,231.80213799547772,25.563332268131973,86.41358617910834
X_A0_U4_P4_L16_I5_T4,loose_ukf_screening,Stress ST4_harsh_combo/S03: A0/U4/P4/L16/I5/T4.,34,17,40661,72.85201709505107,129.92954294858308,152.39287219435116,86.92962855683098,40661,43.354190435299465,87.44445793797645,106.01476334803111,57.114336503269705,40661,47.310146193455694,105.56894123057441,127.647167182869,65.53405898324837,75.1355220826734,137.2660775814537,84.02609985963755,90.94515449060313,105.7289097066232,69.68458571167055,58.69994944408208,33.108584945514224,23.279612097507965,66.10378556890353,105.0564790803731,nan,nan,nan,1.0,0.10831874215818188,0.45269524018273916,nan,nan,17,354.2426691377739,33.04500677852644,739.739647345484,A0,L16,I5,T4,P4,U4,ST4_harsh_combo,S03,position_fusion,78.20862527471638,138.8862359430275,3.0731031920429785,1.6201583615738002,105.83784720842489,231.80213799547772,30.702325125751486,94.53606041402404
X_A0_U4_P5_L16_I5_T2,position_prior_screening,Stress ST4_harsh_combo/S03: A0/U4/P5/L16/I5/T2.,34,17,40661,98.39951789602968,156.8275752930682,177.7667074313592,111.48481582271174,40661,68.82871557575307,125.24010855881251,144.88647261310322,83.81829632855789,40661,53.500226802279826,116.75457425971683,137.12182037464117,73.50753267252287,99.2299619343257,157.4340710618929,107.29190953164957,123.54079629268313,113.70467868489976,72.91531542131274,52.80079698147007,39.18744527431329,43.35046506158557,69.86426735502955,121.71172597839296,nan,nan,nan,1.0,0.6039334604330904,2.197482802226612,nan,nan,17,364.3610039019926,45.578035125182,990.113010102849,A0,L16,I5,T2,P5,U4,ST4_harsh_combo,S03,position_fusion,92.92606318184494,156.73705943320283,-6.303898752480762,-0.6970116286900634,105.83784720842489,231.80213799547772,6.607885274099189,74.36806693358483
X_A0_U4_P5_L16_I5_T4,loose_ukf_screening,Stress ST4_harsh_combo/S03: A0/U4/P5/L16/I5/T4.,34,17,40661,95.89376485727223,149.28379558861425,165.05582624012231,106.09270793318997,40661,64.60069693784412,122.56781671664052,140.72594608966594,80.65922475712445,40661,52.92764649413289,110.50820832066051,124.80805825430002,68.91844555833245,91.30751317494388,151.24033897767023,102.553386028637,118.94842066339945,113.77536262321348,74.24048986886667,50.77823104913763,38.77854784920862,54.73477286615716,60.9686357105152,110.02782035756675,nan,nan,nan,1.0,0.14057158328360825,0.5760339661860885,nan,nan,17,328.82556918650727,48.026799182077355,590.3941760164746,A0,L16,I5,T4,P5,U4,ST4_harsh_combo,S03,position_fusion,92.92606318184494,156.73705943320283,1.61855000690106,5.496720455532596,105.83784720842489,231.80213799547772,14.530334033481012,80.56179901780749
X_A0_L16_I3_T11__ST1_vibration_3x__S03,imu_only_stress_diagnostic,L16/I3 IMU-only stress diagnostic ST1_vibration_3x/S03.,34,17,40661,1309.6677583055905,4914.938031241913,6050.508520355141,2783.340785644688,40661,907.1533706161204,3845.2559283116693,5126.568143409029,2251.8014067779227,40661,415.41426224957354,2655.1114597967444,4113.564725762234,1635.9634328022605,1435.3171752211601,5643.611584593335,2719.902246900076,3889.6544105867906,1706.8810259794836,2185.0050340099597,1987.6870529038574,502.8303014106961,1216.9602848926431,460.2234552209112,875.3843365204649,6306.791698303949,4274.9162017717645,52.56412852921919,nan,nan,nan,nan,nan,17,3782.5935115474426,1442.3371447448562,6396.283804137155,A0,L16,I3,T11,,,ST1_vibration_3x,S03,imu_only,nan,nan,nan,nan,105.83784720842489,231.80213799547772,-1329.4793280127353,-5411.809446597857
X_A0_U4_P0_L16_I3_T2,position_prior_screening,Stress ST1_vibration_3x/S03: A0/U4/P0/L16/I3/T2.,34,17,40661,83.0485887257235,141.93275547126794,165.56292936972397,97.76717013721178,40661,52.855108039661445,107.04907747147941,126.5560584123012,68.88966390786351,40661,50.64813904836478,110.00452753482625,131.83105518143884,69.37314871980456,83.14727035622744,148.2505158457073,94.42648808661556,114.09554021370903,114.43716681770687,76.70410212593,69.69358320428361,33.01896662300123,45.82120591521871,71.9261490161685,118.03753490210654,nan,nan,nan,1.0,0.7032631352362857,3.5701309883659853,nan,nan,17,207.77316229960456,28.403847697517506,421.64343780398383,A0,L16,I3,T2,P0,U4,ST1_vibration_3x,S03,position_fusion,105.83784720842489,231.80213799547772,22.690576852197452,83.55162214977042,105.83784720842489,231.80213799547772,22.690576852197452,83.55162214977042
X_A0_U4_P0_L16_I3_T4,loose_ukf_screening,Stress ST1_vibration_3x/S03: A0/U4/P0/L16/I3/T4.,34,17,40661,90.22569248583306,170.75260783242317,205.53733461804904,115.18132395777111,40661,57.12187187082054,124.28083988812993,148.14118555892892,78.71972579271993,40661,55.104770664933085,132.20645885360045,163.20461110333918,84.08294809165533,91.75794640566889,185.78326656587586,111.22786154879381,137.5894373725607,145.719501677828,85.45090903648239,71.74605939332362,29.107306907789336,54.77355368934272,85.9673447861178,144.0887124506634,nan,nan,nan,1.0,0.4382883503911251,2.760900209407347,nan,nan,17,200.01702582351,26.150319782054453,562.8062625746026,A0,L16,I3,T4,P0,U4,ST1_vibration_3x,S03,position_fusion,105.83784720842489,231.80213799547772,14.079900802756,46.01887142960186,105.83784720842489,231.80213799547772,14.079900802756,46.01887142960186
X_A0_U4_P4_L16_I3_T2,position_prior_screening,Stress ST1_vibration_3x/S03: A0/U4/P4/L16/I3/T2.,34,17,40661,70.86824884002999,118.34526435144144,136.523381289805,81.37965832348017,40661,42.56831025658046,85.04011785831435,100.74013042241887,54.85570726756287,40661,45.09604854921213,95.20886034289265,112.75725593034895,60.11239613442327,75.31038003394366,123.32838665359517,79.16819524539852,84.56995555003184,100.46084900660793,69.02581419163799,60.061999585220015,37.81255019505795,20.00001953265675,63.636855530803786,108.06884730731784,nan,nan,nan,1.0,0.16524922851819873,0.6787834956620199,nan,nan,17,254.64660480569927,32.11533885461745,589.8851408079842,A0,L16,I3,T2,P4,U4,ST1_vibration_3x,S03,position_fusion,78.20862527471638,138.8862359430275,2.8982452407727237,15.557849289432312,105.83784720842489,231.80213799547772,30.52746717448123,108.47375134188255
X_A0_U4_P4_L16_I3_T4,loose_ukf_screening,Stress ST1_vibration_3x/S03: A0/U4/P4/L16/I3/T4.,34,17,40661,72.8180823670399,127.04768610300252,149.32154296643557,85.86493491384455,40661,43.13584443846731,87.70863544607228,106.45394543482068,56.891127705165964,40661,46.881799551523045,102.60401521687163,123.81540245531824,64.313191774264,75.07255166259735,132.45729889357614,82.84605653413726,88.87644088578375,103.30572237578605,71.33472224172066,63.24916171353747,35.89407414715242,23.299561237865106,67.45633555626804,106.8854777048426,nan,nan,nan,1.0,0.048199354780685294,0.23265279547925724,nan,nan,17,413.6252590393132,32.74651762062058,1047.1144183175127,A0,L16,I3,T4,P4,U4,ST1_vibration_3x,S03,position_fusion,78.20862527471638,138.8862359430275,3.1360736121190342,6.428937049451349,105.83784720842489,231.80213799547772,30.76529554582754,99.34483910190158
X_A0_U4_P5_L16_I3_T2,position_prior_screening,Stress ST1_vibration_3x/S03: A0/U4/P5/L16/I3/T2.,34,17,40661,88.68877972622984,140.0004482804702,153.01942295320194,98.86881882293949,40661,61.4738128912635,112.21869582546555,126.99003839271145,74.9419631394125,40661,47.356058634384,103.98272421503793,120.54758961725292,64.48833612564502,86.53011976513633,142.39921225836554,94.42931642799246,107.80517147882756,105.01819066154802,67.10540201585366,47.1380264020505,40.71732894911531,47.04341147336092,60.15604903236094,103.1616464047335,nan,nan,nan,1.0,0.23606122201395208,0.9769012366487486,nan,nan,17,210.99571979080343,44.43135435517365,480.9951077424249,A0,L16,I3,T2,P5,U4,ST1_vibration_3x,S03,position_fusion,92.92606318184494,156.73705943320283,6.3959434167086044,14.337847174837293,105.83784720842489,231.80213799547772,19.307727443288556,89.40292573711218
X_A0_U4_P5_L16_I3_T4,loose_ukf_screening,Stress ST1_vibration_3x/S03: A0/U4/P5/L16/I3/T4.,34,17,40661,95.42129823169596,149.39236915380087,164.02380519411702,105.40809431193237,40661,64.18551034718142,123.3163012645119,141.54563585203746,80.82938110323352,40661,51.22036261137879,109.03685796958962,124.1972751144117,67.65705799797585,89.6052271070781,155.0196383201165,100.58094246605151,119.36559943901625,110.84150002839219,73.509426852125,59.17256740036825,43.74917475537666,55.29088490388884,60.65018454567087,106.20732521883951,nan,nan,nan,1.0,0.05897425329387049,0.3274274717619734,nan,nan,17,523.6532130672666,47.7923218192787,1136.739797953174,A0,L16,I3,T4,P5,U4,ST1_vibration_3x,S03,position_fusion,92.92606318184494,156.73705943320283,3.320836074766845,1.717421113086317,105.83784720842489,231.80213799547772,16.232620101346797,76.78249967536121
X_A0_L16_I5_T11__ST3_extrinsic_4x__S03,imu_only_stress_diagnostic,L16/I5 IMU-only stress diagnostic ST3_extrinsic_4x/S03.,34,17,40661,1990.2514769163863,7340.978740138405,8895.46233429325,4127.565345986099,40661,1131.5446298246168,5486.583140730092,7278.917044626321,3094.738291248889,40661,903.1098805543223,4823.193193399987,6212.086303733926,2731.1884947881663,2183.8104334994587,8171.003290821868,3905.186226691461,4667.999884250274,4603.6583977446,3567.4754806383617,3082.7948163820565,1222.453806385456,2087.6126812636985,500.6428291986289,919.0080183361865,9059.200297232586,5195.8848151224865,75.55964111713567,nan,nan,nan,nan,nan,17,10832.322049332679,2515.0754661852015,22169.44725066088,A0,L16,I5,T11,,,ST3_extrinsic_4x,S03,imu_only,nan,nan,nan,nan,105.83784720842489,231.80213799547772,-2077.9725862910336,-7939.20115282639
X_A0_U4_P0_L16_I5_T2,position_prior_screening,Stress ST3_extrinsic_4x/S03: A0/U4/P0/L16/I5/T2.,34,17,40661,83.77886841117626,137.4228492844804,156.03348677542388,95.27927061560135,40661,54.04093754081999,104.54893200811128,120.95173024709052,67.94102807609754,40661,48.346023536412076,107.36077576481739,126.0507419702999,66.79937210037174,83.95311989914525,149.5787591362302,93.1314390394038,110.86713436664341,115.77203744267476,85.73585733297469,61.61733669272535,39.54548258741113,38.88625702020161,75.3180228219097,122.64934271778355,nan,nan,nan,1.0,0.9329228048525152,4.428613617994344,nan,nan,17,377.41540167355106,28.50206998675793,870.7428434698343,A0,L16,I5,T2,P0,U4,ST3_extrinsic_4x,S03,position_fusion,105.83784720842489,231.80213799547772,21.88472730927964,82.22337885924753,105.83784720842489,231.80213799547772,21.88472730927964,82.22337885924753
X_A0_U4_P0_L16_I5_T4,loose_ukf_screening,Stress ST3_extrinsic_4x/S03: A0/U4/P0/L16/I5/T4.,34,17,40661,87.98750327549944,159.74293106938737,191.03737887284612,108.73609980119059,40661,56.07611097940035,117.04521837510259,139.29589669015525,75.10200571175378,40661,53.58023301287835,124.07334161537881,151.73282836667215,78.63350518733209,88.13027576638981,170.89261761439639,108.25263334861936,127.50576222043446,135.5820036311472,80.18522837452352,75.09189869535913,31.87744421473917,52.92883362296263,82.11687895825261,139.51010995025138,nan,nan,nan,1.0,0.552500621875711,3.229531989626169,nan,nan,17,253.09631527937518,25.626500718300292,686.7046005135018,A0,L16,I5,T4,P0,U4,ST3_extrinsic_4x,S03,position_fusion,105.83784720842489,231.80213799547772,17.707571442035075,60.909520381081336,105.83784720842489,231.80213799547772,17.707571442035075,60.909520381081336
X_A0_U4_P4_L16_I5_T2,position_prior_screening,Stress ST3_extrinsic_4x/S03: A0/U4/P4/L16/I5/T2.,34,17,40661,72.81377835513355,122.79710049724693,137.69960518223854,83.23665736739129,40661,45.5993942026679,88.96752965534122,102.69654708361733,57.22444478361186,40661,44.56139499454025,98.39020764741417,114.95999899187382,60.44587702154591,74.10185573319346,128.51444133931042,82.24886432408726,89.40930086478747,100.68852404940955,83.27001336271087,61.92343978187634,35.80391201830025,17.169955066079297,69.5633414665883,115.83555114619736,nan,nan,nan,1.0,0.364420005816596,1.2202078896409105,nan,nan,17,477.2422975293555,32.50885363922305,1162.1779224803834,A0,L16,I5,T2,P4,U4,ST3_extrinsic_4x,S03,position_fusion,78.20862527471638,138.8862359430275,4.106769541522922,10.371794603717063,105.83784720842489,231.80213799547772,31.73599147523143,103.2876966561673
X_A0_U4_P4_L16_I5_T4,loose_ukf_screening,Stress ST3_extrinsic_4x/S03: A0/U4/P4/L16/I5/T4.,34,17,40661,71.6738931423659,125.09944418956277,145.47607819978435,84.43623435040467,40661,43.45773478259834,85.73853202456264,103.49505065919033,56.10737988629832,40661,45.93747020640103,101.08831094493735,121.34001472780591,63.09864969689181,76.19571339053277,133.25213502181748,85.14465763849165,89.58340289951663,103.70321779104911,73.69357258064437,61.86842415017071,31.991087895858186,22.76800308286866,66.15169186113881,105.36007407222604,nan,nan,nan,1.0,0.0931468943644492,0.40507267918283435,nan,nan,17,458.1607556847573,32.65175284025696,1107.013606485085,A0,L16,I5,T4,P4,U4,ST3_extrinsic_4x,S03,position_fusion,78.20862527471638,138.8862359430275,2.012911884183609,5.634100921210006,105.83784720842489,231.80213799547772,29.642133817892116,98.55000297366024
X_A0_U4_P5_L16_I5_T2,position_prior_screening,Stress ST3_extrinsic_4x/S03: A0/U4/P5/L16/I5/T2.,34,17,40661,85.46700405670025,139.48769059633983,158.20010147052378,98.25398725016512,40661,61.58014843991179,108.34225372696078,123.50548188562999,73.67340185151343,40661,46.46054730282731,104.74721906075797,122.35464590730203,65.00827539768322,84.77379731915497,134.94720883737054,91.22543693725328,107.88907010256045,101.08530605657232,78.50245454399598,56.019864981611164,42.41733946818755,38.93609168195684,63.12287881482044,105.20628981794857,nan,nan,nan,1.0,0.44008949906078737,1.866630157572883,nan,nan,17,366.10779297743136,41.26176414543073,958.3180090327988,A0,L16,I5,T2,P5,U4,ST3_extrinsic_4x,S03,position_fusion,92.92606318184494,156.73705943320283,8.152265862689973,21.78985059583229,105.83784720842489,231.80213799547772,21.064049889269924,96.85492915810718
X_A0_U4_P5_L16_I5_T4,loose_ukf_screening,Stress ST3_extrinsic_4x/S03: A0/U4/P5/L16/I5/T4.,34,17,40661,92.7115236051961,147.0660323748053,161.47749306643172,103.67823378282051,40661,63.699090339563774,120.08623819077778,137.5205649179427,79.24850148697796,40661,50.14892278123261,107.77094406503954,123.20809159617511,66.84946650792091,86.34192353719789,146.28242575625532,98.178910852302,116.76393238209843,107.23715416933908,74.47270455714911,53.867628236574745,39.596617687659034,53.94265318366703,60.4660866921638,107.4781034813499,nan,nan,nan,1.0,0.11470169578104124,0.5308108988958538,nan,nan,17,553.1382211373528,47.26836192089252,1271.0982290620232,A0,L16,I5,T4,P5,U4,ST3_extrinsic_4x,S03,position_fusion,92.92606318184494,156.73705943320283,6.584139644647053,10.454633676947509,105.83784720842489,231.80213799547772,19.495923671227004,85.5197122392224
X_A0_L16_I5_T11__ST2_bias_rw_2x__S03,imu_only_stress_diagnostic,L16/I5 IMU-only stress diagnostic ST2_bias_rw_2x/S03.,34,17,40661,1746.3509148243093,7543.526486523272,9511.049089025097,4306.4629215928835,40661,1285.6849106291816,6118.447169487459,8400.285395088036,3693.4331347397524,40661,389.8003025701332,3643.1171249182707,4998.605573961385,2214.5371015769415,2038.8646543952746,7874.602162924256,3808.774483210559,5839.372707239933,3420.432663058792,4070.6717122344726,4070.3170812142257,534.0637126519047,2675.552544416241,544.3196205653562,1032.997502443181,8988.488749266362,6590.889379081407,74.97755183373638,nan,nan,nan,nan,nan,17,5067.055168155211,2303.1073148873825,10780.929211589488,A0,L16,I5,T11,,,ST2_bias_rw_2x,S03,imu_only,nan,nan,nan,nan,105.83784720842489,231.80213799547772,-1933.0268071868497,-7642.800024928778
X_A0_U4_P0_L16_I5_T2,position_prior_screening,Stress ST2_bias_rw_2x/S03: A0/U4/P0/L16/I5/T2.,34,17,40661,84.29468838575788,144.09404293889904,165.73589971148726,98.63932681921715,40661,56.415295092189126,112.96530891919174,133.47890701224284,72.79917027610045,40661,47.016991498584275,107.3786293676136,129.02435497255533,66.55822715832853,85.96860784443788,154.03676032038857,98.97638322427646,117.68893572403478,109.06908212941958,87.20504403084773,65.51165855576055,26.992471804586216,40.27739673780749,71.400678377035,120.03397482266084,nan,nan,nan,1.0,0.9565254982807778,4.336497692462938,nan,nan,17,264.98131238494034,29.15955592282245,315.1283050982329,A0,L16,I5,T2,P0,U4,ST2_bias_rw_2x,S03,position_fusion,105.83784720842489,231.80213799547772,19.869239363987006,77.76537767508916,105.83784720842489,231.80213799547772,19.869239363987006,77.76537767508916
X_A0_U4_P0_L16_I5_T4,loose_ukf_screening,Stress ST2_bias_rw_2x/S03: A0/U4/P0/L16/I5/T4.,34,17,40661,87.87281919466696,163.40062101119213,195.36035172688068,110.17950652054331,40661,55.825198868489565,120.41678164653725,143.72196488838117,76.37876867666044,40661,53.31134347885654,125.41356477214197,154.80749153514785,79.40911378769844,89.04491362641357,174.00503254733223,106.77171475670193,133.55038235873923,134.01237023272827,83.66579971026445,69.17970327028766,29.42205743294039,53.30488374360618,84.68413831859525,140.983933428654,nan,nan,nan,1.0,0.5591612025766535,3.3583151516132066,nan,nan,17,238.35676766189798,25.465006042457958,649.770676777302,A0,L16,I5,T4,P0,U4,ST2_bias_rw_2x,S03,position_fusion,105.83784720842489,231.80213799547772,16.792933582011315,57.79710544814549,105.83784720842489,231.80213799547772,16.792933582011315,57.79710544814549
X_A0_U4_P4_L16_I5_T2,position_prior_screening,Stress ST2_bias_rw_2x/S03: A0/U4/P4/L16/I5/T2.,34,17,40661,75.06142250614987,125.4120979425018,142.71527746156687,86.41323692288557,40661,49.71712639435495,94.85482884381354,113.15103788124581,62.43066001075751,40661,42.838814733473896,95.08764537547813,116.51242142471278,59.74663342910591,74.02383509222372,124.81070821711467,83.87385146649845,92.29866101427214,95.09971622252405,83.81868690555385,65.67020607372491,34.732343108555256,18.262028144817492,66.19178749959771,111.63576723581741,nan,nan,nan,1.0,0.3211038854552842,1.3500071865150964,nan,nan,17,291.72269335407435,33.360447919971875,367.5445034235284,A0,L16,I5,T2,P4,U4,ST2_bias_rw_2x,S03,position_fusion,78.20862527471638,138.8862359430275,4.184790182492662,14.07552772591282,105.83784720842489,231.80213799547772,31.81401211620117,106.99142977836306
X_A0_U4_P4_L16_I5_T4,loose_ukf_screening,Stress ST2_bias_rw_2x/S03: A0/U4/P4/L16/I5/T4.,34,17,40661,72.07045615197504,126.6664882947195,148.03313991580592,85.28379421097148,40661,43.90996867035291,88.02292874874007,106.85314412573035,57.20761470410424,40661,45.819220603433905,101.14129609139536,122.40426209667817,63.25041007682157,73.16595520862055,131.9740711711383,83.8883029657071,86.95623088586972,100.43453020595842,77.26510322321155,65.10432662555988,30.72814702284313,22.89902157365367,60.77229379634676,102.08163023226669,nan,nan,nan,1.0,0.09412636718689749,0.39596039325517346,nan,nan,17,403.48564352000204,32.50752874500381,936.3972956144426,A0,L16,I5,T4,P4,U4,ST2_bias_rw_2x,S03,position_fusion,78.20862527471638,138.8862359430275,5.0426700660958375,6.912164771889195,105.83784720842489,231.80213799547772,32.671891999804345,99.82806682433943
X_A0_U4_P5_L16_I5_T2,position_prior_screening,Stress ST2_bias_rw_2x/S03: A0/U4/P5/L16/I5/T2.,34,17,40661,89.34292274188097,143.16471802766785,160.9275254284482,101.12733906207791,40661,64.28491310316903,116.15759627453825,130.92449993025136,78.1478326878581,40661,45.64355511342205,103.90410653579488,120.20928532805056,64.18453826247413,89.57645366062192,142.72407684831268,94.83126116904569,117.45347602583922,100.21359839277602,82.90364545852339,69.33670437869876,38.15611476032632,40.53336362285242,62.11145317408939,107.05307455691673,nan,nan,nan,1.0,0.4354230702739258,1.6556722759770415,nan,nan,17,241.84766859178026,42.73001021638362,581.8892974541474,A0,L16,I5,T2,P5,U4,ST2_bias_rw_2x,S03,position_fusion,92.92606318184494,156.73705943320283,3.349609521223016,14.012982584890153,105.83784720842489,231.80213799547772,16.261393547802967,89.07806114716504
