job_index,experiment_id,L,I,P,T,seed_id,stress_id,wall_time_s,status
31,X_A0_U4_P4_L2_I5_T2,L2,I5,P4,T2,S03,ST0_nominal,6.245402839005692,ok
31,X_A0_U4_P4_L2_I5_T4,L2,I5,P4,T4,S03,ST0_nominal,5.99756426300155,ok
31,X_A0_U4_P5_L2_I5_T2,L2,I5,P5,T2,S03,ST0_nominal,6.11862437200034,ok
31,X_A0_U4_P5_L2_I5_T4,L2,I5,P5,T4,S03,ST0_nominal,6.044396173994755,ok
31,L2_S03_ST0_nominal_I5_bundle,L2,I5,,,S03,ST0_nominal,37.35856990001048,bundle_complete
36,X_A0_U4_P0_L2_I3_T2,L2,I3,P0,T2,S03,ST3_extrinsic_4x,6.084023572009755,ok
36,X_A0_U4_P0_L2_I3_T4,L2,I3,P0,T4,S03,ST3_extrinsic_4x,5.562210760021117,ok
36,X_A0_U4_P4_L2_I3_T2,L2,I3,P4,T2,S03,ST3_extrinsic_4x,5.881466780003393,ok
36,X_A0_U4_P4_L2_I3_T4,L2,I3,P4,T4,S03,ST3_extrinsic_4x,5.532066302985186,ok
36,X_A0_U4_P5_L2_I3_T2,L2,I3,P5,T2,S03,ST3_extrinsic_4x,6.2346552379895,ok
36,X_A0_U4_P5_L2_I3_T4,L2,I3,P5,T4,S03,ST3_extrinsic_4x,6.271531689009862,ok
36,L2_S03_ST3_extrinsic_4x_I3_bundle,L2,I3,,,S03,ST3_extrinsic_4x,36.79005474000587,bundle_complete
38,X_A0_U4_P0_L2_I3_T2,L2,I3,P0,T2,S03,ST4_harsh_combo,5.8278333289781585,ok
38,X_A0_U4_P0_L2_I3_T4,L2,I3,P0,T4,S03,ST4_harsh_combo,6.284000031009782,ok
38,X_A0_U4_P4_L2_I3_T2,L2,I3,P4,T2,S03,ST4_harsh_combo,5.6257571860041935,ok
38,X_A0_U4_P4_L2_I3_T4,L2,I3,P4,T4,S03,ST4_harsh_combo,5.523752315028105,ok
38,X_A0_U4_P5_L2_I3_T2,L2,I3,P5,T2,S03,ST4_harsh_combo,5.567731803981587,ok
38,X_A0_U4_P5_L2_I3_T4,L2,I3,P5,T4,S03,ST4_harsh_combo,5.997903228999348,ok
38,L2_S03_ST4_harsh_combo_I3_bundle,L2,I3,,,S03,ST4_harsh_combo,35.93811300001107,bundle_complete
35,X_A0_U4_P0_L2_I5_T2,L2,I5,P0,T2,S03,ST2_bias_rw_2x,5.851220393000403,ok
35,X_A0_U4_P0_L2_I5_T4,L2,I5,P0,T4,S03,ST2_bias_rw_2x,6.038907787995413,ok
35,X_A0_U4_P4_L2_I5_T2,L2,I5,P4,T2,S03,ST2_bias_rw_2x,6.187748335010838,ok
35,X_A0_U4_P4_L2_I5_T4,L2,I5,P4,T4,S03,ST2_bias_rw_2x,6.110297802981222,ok
35,X_A0_U4_P5_L2_I5_T2,L2,I5,P5,T2,S03,ST2_bias_rw_2x,5.733203219017014,ok
35,X_A0_U4_P5_L2_I5_T4,L2,I5,P5,T4,S03,ST2_bias_rw_2x,6.161481952003669,ok
35,L2_S03_ST2_bias_rw_2x_I5_bundle,L2,I5,,,S03,ST2_bias_rw_2x,37.239130572997965,bundle_complete
34,X_A0_U4_P0_L2_I3_T2,L2,I3,P0,T2,S03,ST2_bias_rw_2x,5.9234017609851435,ok
34,X_A0_U4_P0_L2_I3_T4,L2,I3,P0,T4,S03,ST2_bias_rw_2x,6.1877119619748555,ok
34,X_A0_U4_P4_L2_I3_T2,L2,I3,P4,T2,S03,ST2_bias_rw_2x,6.116401990002487,ok
34,X_A0_U4_P4_L2_I3_T4,L2,I3,P4,T4,S03,ST2_bias_rw_2x,6.001447219983675,ok
34,X_A0_U4_P5_L2_I3_T2,L2,I3,P5,T2,S03,ST2_bias_rw_2x,5.9021403779916,ok
34,X_A0_U4_P5_L2_I3_T4,L2,I3,P5,T4,S03,ST2_bias_rw_2x,6.270975313993404,ok
34,L2_S03_ST2_bias_rw_2x_I3_bundle,L2,I3,,,S03,ST2_bias_rw_2x,37.64592153500416,bundle_complete
39,X_A0_U4_P0_L2_I5_T2,L2,I5,P0,T2,S03,ST4_harsh_combo,6.083579091995489,ok
39,X_A0_U4_P0_L2_I5_T4,L2,I5,P0,T4,S03,ST4_harsh_combo,5.939453186001629,ok
39,X_A0_U4_P4_L2_I5_T2,L2,I5,P4,T2,S03,ST4_harsh_combo,5.691858141013654,ok
39,X_A0_U4_P4_L2_I5_T4,L2,I5,P4,T4,S03,ST4_harsh_combo,5.446951527992496,ok
39,X_A0_U4_P5_L2_I5_T2,L2,I5,P5,T2,S03,ST4_harsh_combo,5.611762215005001,ok
39,X_A0_U4_P5_L2_I5_T4,L2,I5,P5,T4,S03,ST4_harsh_combo,6.215275341004599,ok
39,L2_S03_ST4_harsh_combo_I5_bundle,L2,I5,,,S03,ST4_harsh_combo,36.13797322101891,bundle_complete
37,X_A0_U4_P0_L2_I5_T2,L2,I5,P0,T2,S03,ST3_extrinsic_4x,6.043677426001523,ok
37,X_A0_U4_P0_L2_I5_T4,L2,I5,P0,T4,S03,ST3_extrinsic_4x,5.972165334998863,ok
37,X_A0_U4_P4_L2_I5_T2,L2,I5,P4,T2,S03,ST3_extrinsic_4x,6.082644791982602,ok
37,X_A0_U4_P4_L2_I5_T4,L2,I5,P4,T4,S03,ST3_extrinsic_4x,5.672874796000542,ok
37,X_A0_U4_P5_L2_I5_T2,L2,I5,P5,T2,S03,ST3_extrinsic_4x,6.089576108002802,ok
37,X_A0_U4_P5_L2_I5_T4,L2,I5,P5,T4,S03,ST3_extrinsic_4x,6.3201764689874835,ok
37,L2_S03_ST3_extrinsic_4x_I5_bundle,L2,I5,,,S03,ST3_extrinsic_4x,37.33664615501766,bundle_complete
40,X_A0_U4_P0_L2_I3_T2,L2,I3,P0,T2,S04,ST0_nominal,6.385251389991026,ok
40,X_A0_U4_P0_L2_I3_T4,L2,I3,P0,T4,S04,ST0_nominal,5.407581358012976,ok
40,X_A0_U4_P4_L2_I3_T2,L2,I3,P4,T2,S04,ST0_nominal,5.473251978983171,ok
40,X_A0_U4_P4_L2_I3_T4,L2,I3,P4,T4,S04,ST0_nominal,5.647367395024048,ok
40,X_A0_U4_P5_L2_I3_T2,L2,I3,P5,T2,S04,ST0_nominal,5.550712844997179,ok
40,X_A0_U4_P5_L2_I3_T4,L2,I3,P5,T4,S04,ST0_nominal,6.099767726002028,ok
40,L2_S04_ST0_nominal_I3_bundle,L2,I3,,,S04,ST0_nominal,35.7128750999982,bundle_complete
41,X_A0_U4_P0_L2_I5_T2,L2,I5,P0,T2,S04,ST0_nominal,6.282691325992346,ok
41,X_A0_U4_P0_L2_I5_T4,L2,I5,P0,T4,S04,ST0_nominal,5.744181259011384,ok
41,X_A0_U4_P4_L2_I5_T2,L2,I5,P4,T2,S04,ST0_nominal,5.948127587995259,ok
41,X_A0_U4_P4_L2_I5_T4,L2,I5,P4,T4,S04,ST0_nominal,5.7948501170030795,ok
41,X_A0_U4_P5_L2_I5_T2,L2,I5,P5,T2,S04,ST0_nominal,5.532598871010123,ok
41,X_A0_U4_P5_L2_I5_T4,L2,I5,P5,T4,S04,ST0_nominal,5.818893497023964,ok
41,L2_S04_ST0_nominal_I5_bundle,L2,I5,,,S04,ST0_nominal,36.09829599299701,bundle_complete
43,X_A0_U4_P0_L2_I5_T2,L2,I5,P0,T2,S04,ST1_vibration_3x,6.16873675401439,ok
43,X_A0_U4_P0_L2_I5_T4,L2,I5,P0,T4,S04,ST1_vibration_3x,5.924308693996863,ok
43,X_A0_U4_P4_L2_I5_T2,L2,I5,P4,T2,S04,ST1_vibration_3x,5.400098660989897,ok
43,X_A0_U4_P4_L2_I5_T4,L2,I5,P4,T4,S04,ST1_vibration_3x,5.811615195998456,ok
43,X_A0_U4_P5_L2_I5_T2,L2,I5,P5,T2,S04,ST1_vibration_3x,5.5349365180009045,ok
43,X_A0_U4_P5_L2_I5_T4,L2,I5,P5,T4,S04,ST1_vibration_3x,5.975116641988279,ok
43,L2_S04_ST1_vibration_3x_I5_bundle,L2,I5,,,S04,ST1_vibration_3x,36.08450918601011,bundle_complete
42,X_A0_U4_P0_L2_I3_T2,L2,I3,P0,T2,S04,ST1_vibration_3x,6.598110827995697,ok
42,X_A0_U4_P0_L2_I3_T4,L2,I3,P0,T4,S04,ST1_vibration_3x,5.721423170994967,ok
42,X_A0_U4_P4_L2_I3_T2,L2,I3,P4,T2,S04,ST1_vibration_3x,5.573473943019053,ok
42,X_A0_U4_P4_L2_I3_T4,L2,I3,P4,T4,S04,ST1_vibration_3x,5.92703491501743,ok
42,X_A0_U4_P5_L2_I3_T2,L2,I3,P5,T2,S04,ST1_vibration_3x,5.76571484800661,ok
42,X_A0_U4_P5_L2_I3_T4,L2,I3,P5,T4,S04,ST1_vibration_3x,6.160962889000075,ok
42,L2_S04_ST1_vibration_3x_I3_bundle,L2,I3,,,S04,ST1_vibration_3x,36.87602936199983,bundle_complete
46,X_A0_U4_P0_L2_I3_T2,L2,I3,P0,T2,S04,ST3_extrinsic_4x,5.351162484992528,ok
46,X_A0_U4_P0_L2_I3_T4,L2,I3,P0,T4,S04,ST3_extrinsic_4x,5.981167207006365,ok
46,X_A0_U4_P4_L2_I3_T2,L2,I3,P4,T2,S04,ST3_extrinsic_4x,5.334327944001416,ok
46,X_A0_U4_P4_L2_I3_T4,L2,I3,P4,T4,S04,ST3_extrinsic_4x,6.016275478992611,ok
46,X_A0_U4_P5_L2_I3_T2,L2,I3,P5,T2,S04,ST3_extrinsic_4x,5.83535691301222,ok
46,X_A0_U4_P5_L2_I3_T4,L2,I3,P5,T4,S04,ST3_extrinsic_4x,5.674254840007052,ok
46,L2_S04_ST3_extrinsic_4x_I3_bundle,L2,I3,,,S04,ST3_extrinsic_4x,35.6538416800031,bundle_complete
45,X_A0_U4_P0_L2_I5_T2,L2,I5,P0,T2,S04,ST2_bias_rw_2x,5.871889161004219,ok
45,X_A0_U4_P0_L2_I5_T4,L2,I5,P0,T4,S04,ST2_bias_rw_2x,4.97125120201963,ok
45,X_A0_U4_P4_L2_I5_T2,L2,I5,P4,T2,S04,ST2_bias_rw_2x,5.9273313420126215,ok
45,X_A0_U4_P4_L2_I5_T4,L2,I5,P4,T4,S04,ST2_bias_rw_2x,6.09555938601261,ok
45,X_A0_U4_P5_L2_I5_T2,L2,I5,P5,T2,S04,ST2_bias_rw_2x,5.638436256005662,ok
45,X_A0_U4_P5_L2_I5_T4,L2,I5,P5,T4,S04,ST2_bias_rw_2x,5.855166854977142,ok
45,L2_S04_ST2_bias_rw_2x_I5_bundle,L2,I5,,,S04,ST2_bias_rw_2x,36.128404360002605,bundle_complete
47,X_A0_U4_P0_L2_I5_T2,L2,I5,P0,T2,S04,ST3_extrinsic_4x,5.707894903986016,ok
47,X_A0_U4_P0_L2_I5_T4,L2,I5,P0,T4,S04,ST3_extrinsic_4x,5.646156211005291,ok
47,X_A0_U4_P4_L2_I5_T2,L2,I5,P4,T2,S04,ST3_extrinsic_4x,5.558929809019901,ok
47,X_A0_U4_P4_L2_I5_T4,L2,I5,P4,T4,S04,ST3_extrinsic_4x,5.792241009999998,ok
47,X_A0_U4_P5_L2_I5_T2,L2,I5,P5,T2,S04,ST3_extrinsic_4x,6.060055378009565,ok
47,X_A0_U4_P5_L2_I5_T4,L2,I5,P5,T4,S04,ST3_extrinsic_4x,6.380560040008277,ok
47,L2_S04_ST3_extrinsic_4x_I5_bundle,L2,I5,,,S04,ST3_extrinsic_4x,36.29551135501242,bundle_complete
48,X_A0_U4_P0_L2_I3_T2,L2,I3,P0,T2,S04,ST4_harsh_combo,6.049098568997579,ok
48,X_A0_U4_P0_L2_I3_T4,L2,I3,P0,T4,S04,ST4_harsh_combo,5.710393218003446,ok
48,X_A0_U4_P4_L2_I3_T2,L2,I3,P4,T2,S04,ST4_harsh_combo,5.734534882009029,ok
48,X_A0_U4_P4_L2_I3_T4,L2,I3,P4,T4,S04,ST4_harsh_combo,5.948231848014984,ok
48,X_A0_U4_P5_L2_I3_T2,L2,I3,P5,T2,S04,ST4_harsh_combo,5.984063954005251,ok
48,X_A0_U4_P5_L2_I3_T4,L2,I3,P5,T4,S04,ST4_harsh_combo,5.455116410012124,ok
48,L2_S04_ST4_harsh_combo_I3_bundle,L2,I3,,,S04,ST4_harsh_combo,36.18715117499232,bundle_complete
44,X_A0_U4_P0_L2_I3_T2,L2,I3,P0,T2,S04,ST2_bias_rw_2x,6.069780154997716,ok
44,X_A0_U4_P0_L2_I3_T4,L2,I3,P0,T4,S04,ST2_bias_rw_2x,6.051876672019716,ok
44,X_A0_U4_P4_L2_I3_T2,L2,I3,P4,T2,S04,ST2_bias_rw_2x,5.82221481599845,ok
44,X_A0_U4_P4_L2_I3_T4,L2,I3,P4,T4,S04,ST2_bias_rw_2x,6.087005855020834,ok
44,X_A0_U4_P5_L2_I3_T2,L2,I3,P5,T2,S04,ST2_bias_rw_2x,5.991645863978192,ok
44,X_A0_U4_P5_L2_I3_T4,L2,I3,P5,T4,S04,ST2_bias_rw_2x,5.629400254023494,ok
44,L2_S04_ST2_bias_rw_2x_I3_bundle,L2,I3,,,S04,ST2_bias_rw_2x,37.209171278984286,bundle_complete
49,X_A0_U4_P0_L2_I5_T2,L2,I5,P0,T2,S04,ST4_harsh_combo,5.617705743992701,ok
49,X_A0_U4_P0_L2_I5_T4,L2,I5,P0,T4,S04,ST4_harsh_combo,5.842506221000804,ok
49,X_A0_U4_P4_L2_I5_T2,L2,I5,P4,T2,S04,ST4_harsh_combo,5.364904310990823,ok
49,X_A0_U4_P4_L2_I5_T4,L2,I5,P4,T4,S04,ST4_harsh_combo,6.226194754999597,ok
49,X_A0_U4_P5_L2_I5_T2,L2,I5,P5,T2,S04,ST4_harsh_combo,5.831436152977403,ok
49,X_A0_U4_P5_L2_I5_T4,L2,I5,P5,T4,S04,ST4_harsh_combo,6.016675493010553,ok
49,L2_S04_ST4_harsh_combo_I5_bundle,L2,I5,,,S04,ST4_harsh_combo,36.340411236014916,bundle_complete
50,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S00,ST0_nominal,5.583838860999094,ok
50,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S00,ST0_nominal,5.907370817003539,ok
50,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S00,ST0_nominal,5.2023814790009055,ok
50,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S00,ST0_nominal,6.051386454026215,ok
50,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S00,ST0_nominal,6.695739055983722,ok
50,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S00,ST0_nominal,5.709076020983048,ok
50,L16_S00_ST0_nominal_I3_bundle,L16,I3,,,S00,ST0_nominal,36.27177446099813,bundle_complete
51,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S00,ST0_nominal,5.969262194004841,ok
51,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S00,ST0_nominal,6.310837198019726,ok
51,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S00,ST0_nominal,5.981502163980622,ok
51,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S00,ST0_nominal,6.275562042981619,ok
51,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S00,ST0_nominal,6.118190483015496,ok
51,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S00,ST0_nominal,5.755819588986924,ok
51,L16_S00_ST0_nominal_I5_bundle,L16,I5,,,S00,ST0_nominal,37.519952872011345,bundle_complete
53,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S00,ST1_vibration_3x,5.908419020008296,ok
53,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S00,ST1_vibration_3x,6.14270949899219,ok
53,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S00,ST1_vibration_3x,5.522130430996185,ok
53,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S00,ST1_vibration_3x,6.635652113996912,ok
53,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S00,ST1_vibration_3x,6.315771280991612,ok
53,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S00,ST1_vibration_3x,5.5897397240041755,ok
53,L16_S00_ST1_vibration_3x_I5_bundle,L16,I5,,,S00,ST1_vibration_3x,36.932717732008314,bundle_complete
52,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S00,ST1_vibration_3x,5.70203202101402,ok
52,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S00,ST1_vibration_3x,6.4133189099957235,ok
52,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S00,ST1_vibration_3x,5.8728763420076575,ok
52,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S00,ST1_vibration_3x,6.208590995986015,ok
52,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S00,ST1_vibration_3x,6.276831678987946,ok
52,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S00,ST1_vibration_3x,5.963926092983456,ok
52,L16_S00_ST1_vibration_3x_I3_bundle,L16,I3,,,S00,ST1_vibration_3x,37.551767889002804,bundle_complete
55,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S00,ST2_bias_rw_2x,5.74576993600931,ok
55,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S00,ST2_bias_rw_2x,5.755331803986337,ok
55,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S00,ST2_bias_rw_2x,5.638555231998907,ok
55,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S00,ST2_bias_rw_2x,6.502253849001136,ok
55,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S00,ST2_bias_rw_2x,6.302874534012517,ok
55,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S00,ST2_bias_rw_2x,5.897802167979535,ok
55,L16_S00_ST2_bias_rw_2x_I5_bundle,L16,I5,,,S00,ST2_bias_rw_2x,36.96466911002062,bundle_complete
54,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S00,ST2_bias_rw_2x,5.802370886987774,ok
54,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S00,ST2_bias_rw_2x,5.690023013012251,ok
54,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S00,ST2_bias_rw_2x,5.929250604996923,ok
54,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S00,ST2_bias_rw_2x,6.362297157000285,ok
54,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S00,ST2_bias_rw_2x,6.321879249997437,ok
54,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S00,ST2_bias_rw_2x,5.905113025975879,ok
54,L16_S00_ST2_bias_rw_2x_I3_bundle,L16,I3,,,S00,ST2_bias_rw_2x,37.14512281600037,bundle_complete
59,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S00,ST4_harsh_combo,6.034701766009675,ok
59,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S00,ST4_harsh_combo,5.87315721300547,ok
59,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S00,ST4_harsh_combo,5.596039177005878,ok
59,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S00,ST4_harsh_combo,6.282772986014606,ok
59,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S00,ST4_harsh_combo,6.491322223999305,ok
59,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S00,ST4_harsh_combo,4.519885632005753,ok
59,L16_S00_ST4_harsh_combo_I5_bundle,L16,I5,,,S00,ST4_harsh_combo,35.9670590669848,bundle_complete
57,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S00,ST3_extrinsic_4x,5.916735728009371,ok
57,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S00,ST3_extrinsic_4x,5.595633867022116,ok
57,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S00,ST3_extrinsic_4x,6.056022139004199,ok
57,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S00,ST3_extrinsic_4x,6.690752750000684,ok
57,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S00,ST3_extrinsic_4x,5.913341651990777,ok
57,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S00,ST3_extrinsic_4x,5.05942357800086,ok
57,L16_S00_ST3_extrinsic_4x_I5_bundle,L16,I5,,,S00,ST3_extrinsic_4x,36.48711732198717,bundle_complete
58,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S00,ST4_harsh_combo,5.96958396100672,ok
58,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S00,ST4_harsh_combo,5.708873398980359,ok
58,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S00,ST4_harsh_combo,6.411387286003446,ok
58,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S00,ST4_harsh_combo,6.3096904790145345,ok
58,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S00,ST4_harsh_combo,6.252255144994706,ok
58,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S00,ST4_harsh_combo,5.339594600984128,ok
58,L16_S00_ST4_harsh_combo_I3_bundle,L16,I3,,,S00,ST4_harsh_combo,37.22537253200426,bundle_complete
56,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S00,ST3_extrinsic_4x,6.173764882987598,ok
56,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S00,ST3_extrinsic_4x,5.862267921009334,ok
56,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S00,ST3_extrinsic_4x,6.149199261999456,ok
56,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S00,ST3_extrinsic_4x,6.709222024976043,ok
56,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S00,ST3_extrinsic_4x,5.987475628993707,ok
56,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S00,ST3_extrinsic_4x,5.730182372994022,ok
56,L16_S00_ST3_extrinsic_4x_I3_bundle,L16,I3,,,S00,ST3_extrinsic_4x,37.80774272297276,bundle_complete
60,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S01,ST0_nominal,5.397840392019134,ok
60,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S01,ST0_nominal,5.932347900001332,ok
60,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S01,ST0_nominal,4.955882255977485,ok
60,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S01,ST0_nominal,4.589535892999265,ok
60,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S01,ST0_nominal,4.580382560001453,ok
60,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S01,ST0_nominal,5.587945437990129,ok
60,L16_S01_ST0_nominal_I3_bundle,L16,I3,,,S01,ST0_nominal,32.15053405499202,bundle_complete
63,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S01,ST1_vibration_3x,5.212674068985507,ok
63,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S01,ST1_vibration_3x,4.944834171998082,ok
63,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S01,ST1_vibration_3x,5.2587760479946155,ok
63,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S01,ST1_vibration_3x,5.768663926020963,ok
63,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S01,ST1_vibration_3x,4.885631389013724,ok
63,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S01,ST1_vibration_3x,4.991295624000486,ok
63,L16_S01_ST1_vibration_3x_I5_bundle,L16,I5,,,S01,ST1_vibration_3x,32.17223739300971,bundle_complete
62,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S01,ST1_vibration_3x,5.73419095997815,ok
62,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S01,ST1_vibration_3x,5.521210576000158,ok
62,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S01,ST1_vibration_3x,5.44912104101968,ok
62,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S01,ST1_vibration_3x,4.932505564996973,ok
62,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S01,ST1_vibration_3x,5.156782430974999,ok
62,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S01,ST1_vibration_3x,5.572762867028359,ok
62,L16_S01_ST1_vibration_3x_I3_bundle,L16,I3,,,S01,ST1_vibration_3x,33.47150848599267,bundle_complete
61,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S01,ST0_nominal,5.934071078023408,ok
61,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S01,ST0_nominal,4.545522783009801,ok
61,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S01,ST0_nominal,5.891314914013492,ok
61,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S01,ST0_nominal,5.87014739899314,ok
61,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S01,ST0_nominal,4.9313936779799405,ok
61,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S01,ST0_nominal,5.544565624993993,ok
61,L16_S01_ST0_nominal_I5_bundle,L16,I5,,,S01,ST0_nominal,33.81596666498808,bundle_complete
66,X_A0_U4_P0_L16_I3_T2,L16,I3,P0,T2,S01,ST3_extrinsic_4x,5.7444985680049285,ok
66,X_A0_U4_P0_L16_I3_T4,L16,I3,P0,T4,S01,ST3_extrinsic_4x,5.867944104014896,ok
66,X_A0_U4_P4_L16_I3_T2,L16,I3,P4,T2,S01,ST3_extrinsic_4x,4.795418663998134,ok
66,X_A0_U4_P4_L16_I3_T4,L16,I3,P4,T4,S01,ST3_extrinsic_4x,5.352027316985186,ok
66,X_A0_U4_P5_L16_I3_T2,L16,I3,P5,T2,S01,ST3_extrinsic_4x,5.1493059679924045,ok
66,X_A0_U4_P5_L16_I3_T4,L16,I3,P5,T4,S01,ST3_extrinsic_4x,4.984197879006388,ok
66,L16_S01_ST3_extrinsic_4x_I3_bundle,L16,I3,,,S01,ST3_extrinsic_4x,33.00657118001254,bundle_complete
65,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S01,ST2_bias_rw_2x,5.481613722979091,ok
65,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S01,ST2_bias_rw_2x,5.22427441200125,ok
65,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S01,ST2_bias_rw_2x,5.88112008801545,ok
65,X_A0_U4_P4_L16_I5_T4,L16,I5,P4,T4,S01,ST2_bias_rw_2x,4.840825233986834,ok
65,X_A0_U4_P5_L16_I5_T2,L16,I5,P5,T2,S01,ST2_bias_rw_2x,5.868931863980833,ok
65,X_A0_U4_P5_L16_I5_T4,L16,I5,P5,T4,S01,ST2_bias_rw_2x,5.830361164989881,ok
65,L16_S01_ST2_bias_rw_2x_I5_bundle,L16,I5,,,S01,ST2_bias_rw_2x,34.24026066699298,bundle_complete
67,X_A0_U4_P0_L16_I5_T2,L16,I5,P0,T2,S01,ST3_extrinsic_4x,5.645997571002226,ok
67,X_A0_U4_P0_L16_I5_T4,L16,I5,P0,T4,S01,ST3_extrinsic_4x,5.43944888599799,ok
67,X_A0_U4_P4_L16_I5_T2,L16,I5,P4,T2,S01,ST3_extrinsic_4x,5.824016006023157,ok
