host_elapsed_s,host_epoch_s,listener_t_ms,seq,anchor,anchor_id,src,dst,code,q,level,cir,rxpacc,fp1,len
105.055,1777925255.888101,14714194,25769,H,7,0xa107,0xb102,0xe1,15245,7,1703,121,6262,20
105.073,1777925255.906444,14714213,25770,E,4,0xa104,0xb101,0xe1,17110,7,1787,117,4444,20
105.276,1777925256.109255,14714415,25771,H,7,0xa107,0xb101,0xe1,16248,7,1815,121,6443,20
105.868,1777925256.701233,14715008,25772,A,0,0xa100,0xb101,0xe1,18252,7,1972,119,5689,20
106.076,1777925256.908817,14715215,25773,H,7,0xa107,0xb101,0xe1,15645,7,1634,117,5879,20
106.176,1777925257.009489,14715316,25774,H,7,0xa107,0xb101,0xe1,14565,7,1654,122,7029,20
106.254,1777925257.087177,14715394,25775,H,7,0xa107,0xb102,0xe1,16169,7,1747,119,7236,20
106.273,1777925257.105720,14715412,25776,E,4,0xa104,0xb101,0xe1,16334,7,1706,117,1333,20
106.354,1777925257.187353,14715494,25777,H,7,0xa107,0xb102,0xe1,15366,7,1745,122,5071,20
106.373,1777925257.205846,14715512,25778,E,4,0xa104,0xb101,0xe1,16375,7,1921,124,4711,20
106.576,1777925257.409501,14715716,25779,H,7,0xa107,0xb101,0xe1,15127,7,1662,120,6309,20
106.654,1777925257.487159,14715794,25780,H,7,0xa107,0xb102,0xe1,15614,7,1687,119,5901,20
106.672,1777925257.505651,14715812,25781,E,4,0xa104,0xb101,0xe1,17885,7,2031,122,6293,20
106.876,1777925257.709181,14716016,25782,H,7,0xa107,0xb101,0xe1,15109,7,1744,123,6812,20
107.154,1777925257.987622,14716294,25783,H,7,0xa107,0xb102,0xe1,15420,7,1809,124,5680,20
107.173,1777925258.006017,14716312,25784,E,4,0xa104,0xb101,0xe1,16819,7,1910,122,3290,20
107.854,1777925258.687375,14716994,25785,H,7,0xa107,0xb102,0xe1,12798,6,564,76,3947,20
107.886,1777925258.719144,14717012,25786,E,4,0xa104,0xb101,0xe1,17886,7,1868,117,4682,20
107.976,1777925258.809123,14717116,25787,H,7,0xa107,0xb101,0xe1,14879,7,1554,117,6897,20
108.276,1777925259.109357,14717416,25788,H,7,0xa107,0xb101,0xe1,14838,7,1685,122,6032,20
108.376,1777925259.208726,14717515,25789,H,7,0xa107,0xb101,0xe1,14962,7,1727,123,7068,20
108.476,1777925259.309033,14717616,25790,H,7,0xa107,0xb101,0xe1,15729,7,1757,121,5647,20
108.576,1777925259.408889,14717716,25791,H,7,0xa107,0xb101,0xe1,9994,6,122,40,1982,20
108.676,1777925259.509187,14717816,25792,H,7,0xa107,0xb101,0xe1,14222,7,1615,122,7108,20
109.176,1777925260.009221,14718316,25793,H,7,0xa107,0xb101,0xe1,14699,7,1432,113,5014,20
109.475,1777925260.308601,14718615,25794,H,7,0xa107,0xb101,0xe1,16267,7,1699,117,6422,20
109.576,1777925260.408898,14718716,25795,H,7,0xa107,0xb101,0xe1,14726,7,1591,119,6893,20
109.676,1777925260.509295,14718816,25796,H,7,0xa107,0xb101,0xe1,14525,7,1517,117,6883,20
110.054,1777925260.886925,14719194,25797,H,7,0xa107,0xb102,0xe1,14812,7,1547,117,6667,20
110.072,1777925260.905433,14719212,25798,E,4,0xa104,0xb101,0xe1,17330,7,1968,122,1374,20
110.354,1777925261.186926,14719494,25799,H,7,0xa107,0xb102,0xe1,16019,7,1849,123,6834,20
110.372,1777925261.205419,14719512,25800,E,4,0xa104,0xb101,0xe1,17691,7,2042,123,6707,20
112.076,1777925262.909051,14721216,25801,H,7,0xa107,0xb101,0xe1,13944,6,1264,109,4903,20
112.269,1777925263.102420,14721409,25802,B,1,0xa101,0xb101,0xe1,16832,7,1758,117,6989,20
113.475,1777925264.308225,14722615,25803,H,7,0xa107,0xb101,0xe1,15048,7,1737,123,6658,20
113.575,1777925264.408563,14722715,25804,H,7,0xa107,0xb101,0xe1,14722,7,1564,118,5540,20
113.676,1777925264.508813,14722816,25805,H,7,0xa107,0xb101,0xe1,13903,6,1477,118,6292,20
114.175,1777925265.008679,14723316,25806,H,7,0xa107,0xb101,0xe1,10406,6,168,46,2245,20
114.275,1777925265.108652,14723416,25807,H,7,0xa107,0xb101,0xe1,13025,6,574,76,3644,20
114.675,1777925265.508120,14723815,25808,H,7,0xa107,0xb101,0xe1,15819,7,1826,123,6787,20
114.775,1777925265.608439,14723915,25809,H,7,0xa107,0xb101,0xe1,14642,7,1582,119,7076,20
114.876,1777925265.708761,14724016,25810,H,7,0xa107,0xb101,0xe1,14945,7,1642,120,5345,20
115.175,1777925266.008179,14724316,25811,H,7,0xa107,0xb101,0xe1,8425,5,88,37,1737,20
115.275,1777925266.108639,14724416,25812,H,7,0xa107,0xb101,0xe1,15498,7,1760,122,6717,20
116.453,1777925267.286299,14725593,25813,H,7,0xa107,0xb102,0xe1,15466,7,1643,118,5788,20
116.472,1777925267.304803,14725612,25814,E,4,0xa104,0xb101,0xe1,16669,7,1801,119,2246,20
117.453,1777925268.286276,14726593,25815,H,7,0xa107,0xb102,0xe1,15164,7,1722,122,6181,20
117.472,1777925268.304734,14726612,25816,E,4,0xa104,0xb101,0xe1,15955,7,1695,118,2395,20
118.153,1777925268.986640,14727294,25817,H,7,0xa107,0xb102,0xe1,12288,6,384,64,2799,20
118.172,1777925269.005072,14727312,25818,E,4,0xa104,0xb101,0xe1,16891,7,1825,119,2697,20
118.453,1777925269.286711,14727594,25819,H,7,0xa107,0xb102,0xe1,15221,7,1617,118,6554,20
118.472,1777925269.305154,14727612,25820,E,4,0xa104,0xb101,0xe1,17021,7,1839,119,4146,20
118.675,1777925269.508095,14727815,25821,H,7,0xa107,0xb101,0xe1,14809,7,1627,120,7116,20
118.775,1777925269.608377,14727916,25822,H,7,0xa107,0xb101,0xe1,15164,7,1666,120,5758,20
118.969,1777925269.801800,14728109,25823,B,1,0xa101,0xb101,0xe1,17457,7,2015,123,7406,20
119.153,1777925269.986595,14728294,25824,H,7,0xa107,0xb102,0xe1,12901,6,745,87,4961,20
119.172,1777925270.004941,14728312,25825,E,4,0xa104,0xb101,0xe1,17576,7,1899,119,6657,20
119.453,1777925270.286688,14728594,25826,H,7,0xa107,0xb102,0xe1,14630,7,1528,117,6126,20
119.472,1777925270.304987,14728612,25827,E,4,0xa104,0xb101,0xe1,15523,7,1734,121,3616,20
119.675,1777925270.507822,14728815,25828,H,7,0xa107,0xb101,0xe1,15204,7,1755,123,7103,20
119.775,1777925270.608163,14728916,25829,H,7,0xa107,0xb101,0xe1,15111,7,1688,121,6061,20
119.875,1777925270.708114,14729016,25830,H,7,0xa107,0xb101,0xe1,12351,6,317,58,2927,20
119.975,1777925270.808125,14729116,25831,H,7,0xa107,0xb101,0xe1,14262,7,921,92,4945,20
120.075,1777925270.908170,14729216,25832,H,7,0xa107,0xb101,0xe1,11765,6,334,61,3197,20
120.175,1777925271.008094,14729316,25833,H,7,0xa107,0xb101,0xe1,13017,6,859,93,5277,20
120.275,1777925271.108422,14729416,25834,H,7,0xa107,0xb101,0xe1,14816,7,1655,121,6718,20
120.375,1777925271.207909,14729515,25835,H,7,0xa107,0xb101,0xe1,14991,7,1647,120,4766,20
120.475,1777925271.308260,14729616,25836,H,7,0xa107,0xb101,0xe1,14605,7,1578,119,6831,20
122.368,1777925273.201279,14731509,25837,B,1,0xa101,0xb101,0xe1,16540,7,1787,119,6926,20
122.553,1777925273.386321,14731694,25838,H,7,0xa107,0xb102,0xe1,14840,7,1713,123,6360,20
122.572,1777925273.404803,14731712,25839,E,4,0xa104,0xb101,0xe1,17340,7,1937,121,1865,20
122.774,1777925273.607692,14731915,25840,H,7,0xa107,0xb101,0xe1,14243,7,1644,123,7120,20
122.875,1777925273.707971,14732016,25841,H,7,0xa107,0xb101,0xe1,14806,7,1737,124,6893,20
123.188,1777925274.021525,14732316,25842,H,7,0xa107,0xb101,0xe1,15228,7,1673,120,6752,20
123.367,1777925274.200587,14732508,25843,A,0,0xa100,0xb101,0xe1,19128,7,2032,118,5400,20
123.753,1777925274.586113,14732894,25844,H,7,0xa107,0xb102,0xe1,15309,7,1796,124,7059,20
123.771,1777925274.604601,14732912,25845,E,4,0xa104,0xb101,0xe1,17947,7,1939,119,5838,20
123.975,1777925274.807856,14733116,25846,H,7,0xa107,0xb101,0xe1,13245,6,874,93,4830,20
124.253,1777925275.086245,14733394,25847,H,7,0xa107,0xb102,0xe1,15948,7,1811,122,5436,20
124.271,1777925275.104696,14733412,25848,E,4,0xa104,0xb101,0xe1,16575,7,1821,120,1367,20
124.368,1777925275.201620,14733510,25849,B,1,0xa101,0xb101,0xe1,16099,7,283,48,2397,20
124.474,1777925275.307518,14733615,25850,H,7,0xa107,0xb101,0xe1,15559,7,1681,119,6595,20
124.575,1777925275.407858,14733716,25851,H,7,0xa107,0xb101,0xe1,12733,6,532,74,3914,20
124.853,1777925275.686240,14733994,25852,H,7,0xa107,0xb102,0xe1,14910,7,1584,118,6384,20
124.871,1777925275.704707,14734012,25853,E,4,0xa104,0xb101,0xe1,17104,7,1817,118,1776,20
125.074,1777925275.907530,14734215,25854,H,7,0xa107,0xb101,0xe1,15212,7,1616,118,6046,20
125.175,1777925276.007817,14734316,25855,H,7,0xa107,0xb101,0xe1,15250,7,1789,124,6032,20
125.372,1777925276.205350,14734513,25856,F,5,0xa105,0xb101,0xe1,16539,7,1757,118,7213,20
125.774,1777925276.607711,14734916,25857,H,7,0xa107,0xb101,0xe1,10282,6,166,46,2052,20
125.874,1777925276.707364,14735016,25858,H,7,0xa107,0xb101,0xe1,5235,4,27,26,1017,20
125.974,1777925276.807669,14735116,25859,H,7,0xa107,0xb101,0xe1,15425,7,1611,117,5682,20
126.074,1777925276.907667,14735216,25860,H,7,0xa107,0xb101,0xe1,12409,6,400,65,3667,20
126.174,1777925277.006985,14735316,25861,H,7,0xa107,0xb101,0xe1,2674,3,9,21,642,20
126.274,1777925277.107339,14735415,25862,H,7,0xa107,0xb101,0xe1,15299,7,1653,119,6914,20
126.953,1777925277.785779,14736094,25863,H,7,0xa107,0xb102,0xe1,9956,6,134,42,2056,20
126.971,1777925277.804224,14736112,25864,E,4,0xa104,0xb101,0xe1,15507,7,1790,123,1689,20
127.853,1777925278.686215,14736994,25865,H,7,0xa107,0xb102,0xe1,13797,6,1297,111,6251,20
127.871,1777925278.704638,14737013,25866,E,4,0xa104,0xb101,0xe1,17216,7,1955,122,5968,20
128.074,1777925278.907477,14737215,25867,H,7,0xa107,0xb101,0xe1,15456,7,1642,118,5325,20
128.175,1777925279.007791,14737316,25868,H,7,0xa107,0xb101,0xe1,14402,7,1556,119,6896,20
128.953,1777925279.785817,14738094,25869,H,7,0xa107,0xb102,0xe1,10179,6,137,42,1909,20
128.971,1777925279.804282,14738112,25870,E,4,0xa104,0xb101,0xe1,15877,7,1803,122,2106,20
129.174,1777925280.007136,14738315,25871,H,7,0xa107,0xb101,0xe1,15793,7,1823,123,7019,20
129.274,1777925280.107483,14738416,25872,H,7,0xa107,0xb101,0xe1,14261,7,1673,124,6586,20
129.769,1777925280.602254,14738910,25873,C,2,0xa102,0xb101,0xe1,15568,7,1682,119,4308,20
129.874,1777925280.707003,14739016,25874,H,7,0xa107,0xb101,0xe1,9102,6,90,36,1474,20
129.974,1777925280.807319,14739115,25875,H,7,0xa107,0xb101,0xe1,15179,7,1640,119,6529,20
130.074,1777925280.907357,14739216,25876,H,7,0xa107,0xb101,0xe1,10502,6,177,47,2167,20
130.174,1777925281.007287,14739316,25877,H,7,0xa107,0xb101,0xe1,12425,6,622,81,4449,20
130.274,1777925281.107641,14739416,25878,H,7,0xa107,0xb101,0xe1,14477,7,1538,118,6538,20
130.574,1777925281.407015,14739715,25879,H,7,0xa107,0xb101,0xe1,14697,7,1669,122,6637,20
130.674,1777925281.507284,14739815,25880,H,7,0xa107,0xb101,0xe1,15346,7,1686,120,6309,20
130.774,1777925281.607359,14739916,25881,H,7,0xa107,0xb101,0xe1,13049,6,474,69,3793,20
130.874,1777925281.707261,14740016,25882,H,7,0xa107,0xb101,0xe1,11741,6,233,51,2525,20
130.974,1777925281.807612,14740116,25883,H,7,0xa107,0xb101,0xe1,14424,7,1638,122,6693,20
131.766,1777925282.599468,14740908,25884,A,0,0xa100,0xb101,0xe1,18290,7,1943,118,5653,20
131.974,1777925282.807043,14741115,25885,H,7,0xa107,0xb101,0xe1,16755,7,1934,123,5989,20
132.252,1777925283.085536,14741394,25886,H,7,0xa107,0xb102,0xe1,16064,7,1915,125,7409,20
132.271,1777925283.103862,14741412,25887,E,4,0xa104,0xb101,0xe1,17485,7,1921,120,1366,20
132.674,1777925283.507044,14741815,25888,H,7,0xa107,0xb101,0xe1,14563,7,1600,120,6377,20
132.952,1777925283.785527,14742094,25889,H,7,0xa107,0xb102,0xe1,15118,7,1579,117,6468,20
132.971,1777925283.804025,14742112,25890,E,4,0xa104,0xb101,0xe1,17630,7,2002,122,1673,20
133.352,1777925284.185044,14742493,25891,H,7,0xa107,0xb102,0xe1,15003,7,1760,124,6492,20
133.370,1777925284.203584,14742512,25892,E,4,0xa104,0xb101,0xe1,16702,7,1835,120,4473,20
133.452,1777925284.285162,14742594,25893,H,7,0xa107,0xb102,0xe1,15454,7,1755,122,6909,20
133.470,1777925284.303597,14742612,25894,E,4,0xa104,0xb101,0xe1,17364,7,2037,124,4161,20
133.966,1777925284.799292,14743108,25895,A,0,0xa100,0xb101,0xe1,18594,7,2077,121,5259,20
134.174,1777925285.007025,14743315,25896,H,7,0xa107,0xb101,0xe1,15263,7,1705,121,6853,20
134.474,1777925285.307291,14743616,25897,H,7,0xa107,0xb101,0xe1,13744,6,1292,111,6197,20
134.552,1777925285.385041,14743694,25898,H,7,0xa107,0xb102,0xe1,15698,7,1812,123,6860,20
134.570,1777925285.403525,14743712,25899,E,4,0xa104,0xb101,0xe1,17526,7,2056,124,5219,20
134.774,1777925285.607132,14743916,25900,H,7,0xa107,0xb101,0xe1,15225,7,1729,122,5570,20
134.852,1777925285.684855,14743993,25901,H,7,0xa107,0xb102,0xe1,15032,7,1570,117,4914,20
134.870,1777925285.703104,14744012,25902,D,3,0xa103,0xb101,0xe1,16556,7,1046,91,5152,20
135.073,1777925285.906675,14744215,25903,H,7,0xa107,0xb101,0xe1,16392,7,1712,117,6451,20
135.174,1777925286.007000,14744316,25904,H,7,0xa107,0xb101,0xe1,13227,6,614,78,4092,20
135.474,1777925286.307270,14744616,25905,H,7,0xa107,0xb101,0xe1,14891,7,1582,118,6930,20
136.067,1777925286.900275,14745209,25906,B,1,0xa101,0xb101,0xe1,18132,7,2093,123,7681,20
136.252,1777925287.085309,14745394,25907,H,7,0xa107,0xb102,0xe1,15382,7,1690,120,6483,20
136.270,1777925287.103694,14745412,25908,E,4,0xa104,0xb101,0xe1,17749,7,1950,120,4375,20
136.552,1777925287.385224,14745694,25909,H,7,0xa107,0xb102,0xe1,15147,7,1692,121,6617,20
136.570,1777925287.403674,14745712,25910,E,4,0xa104,0xb101,0xe1,16738,7,1932,123,1214,20
136.773,1777925287.606518,14745915,25911,H,7,0xa107,0xb101,0xe1,15384,7,1834,125,6885,20
136.874,1777925287.706843,14746015,25912,H,7,0xa107,0xb101,0xe1,15202,7,1615,118,6462,20
136.974,1777925287.807125,14746116,25913,H,7,0xa107,0xb101,0xe1,15005,7,1704,122,7150,20
137.274,1777925288.106875,14746416,25914,H,7,0xa107,0xb101,0xe1,12231,6,511,74,3966,20
137.374,1777925288.206842,14746516,25915,H,7,0xa107,0xb101,0xe1,13252,6,631,79,4509,20
138.165,1777925288.998190,14747294,25916,H,7,0xa107,0xb102,0xe1,12594,6,555,76,4030,20
138.373,1777925289.206305,14747515,25917,H,7,0xa107,0xb101,0xe1,15568,7,1739,121,4893,20
138.552,1777925289.384989,14747694,25918,H,7,0xa107,0xb102,0xe1,12371,6,666,84,4611,20
138.570,1777925289.403459,14747712,25919,E,4,0xa104,0xb101,0xe1,17546,7,1864,118,2920,20
139.451,1777925290.284491,14748593,25920,H,7,0xa107,0xb102,0xe1,15827,7,1653,117,5582,20
139.470,1777925290.302976,14748612,25921,E,4,0xa104,0xb101,0xe1,17330,7,1810,117,1251,20
139.752,1777925290.585013,14748894,25922,H,7,0xa107,0xb102,0xe1,12987,6,750,87,4959,20
139.770,1777925290.603405,14748912,25923,E,4,0xa104,0xb101,0xe1,17863,7,1930,119,6870,20
140.465,1777925291.297947,14749593,25924,H,7,0xa107,0xb102,0xe1,14601,7,1631,121,6962,20
141.273,1777925292.106127,14750415,25925,H,7,0xa107,0xb101,0xe1,15156,7,1778,124,5442,20
141.373,1777925292.206518,14750515,25926,H,7,0xa107,0xb101,0xe1,14836,7,1630,120,7227,20
142.073,1777925292.906089,14751215,25927,H,7,0xa107,0xb101,0xe1,15326,7,1712,121,5713,20
142.173,1777925293.006440,14751315,25928,H,7,0xa107,0xb101,0xe1,15066,7,1739,123,5746,20
142.273,1777925293.106454,14751416,25929,H,7,0xa107,0xb101,0xe1,12451,6,608,80,4335,20
142.374,1777925293.206763,14751516,25930,H,7,0xa107,0xb101,0xe1,15865,7,1743,120,4830,20
142.473,1777925293.306061,14751615,25931,H,7,0xa107,0xb101,0xe1,15559,7,1796,123,6994,20
142.587,1777925293.419753,14751716,25932,H,7,0xa107,0xb101,0xe1,15406,7,1609,117,6837,20
143.173,1777925294.006412,14752316,25933,H,7,0xa107,0xb101,0xe1,10784,6,214,51,2616,20
143.273,1777925294.106706,14752416,25934,H,7,0xa107,0xb101,0xe1,13221,6,1551,124,6587,20
143.573,1777925294.405927,14752715,25935,H,7,0xa107,0xb101,0xe1,15591,7,1829,124,7097,20
143.673,1777925294.506246,14752815,25936,H,7,0xa107,0xb101,0xe1,15188,7,1641,119,6251,20
143.773,1777925294.606558,14752916,25937,H,7,0xa107,0xb101,0xe1,16138,7,1773,120,6178,20
144.868,1777925295.700889,14754010,25938,C,2,0xa102,0xb101,0xe1,15793,7,1823,123,5168,20
144.973,1777925295.806375,14754116,25939,H,7,0xa107,0xb101,0xe1,14332,7,1601,121,7246,20
145.273,1777925296.106492,14754416,25940,H,7,0xa107,0xb101,0xe1,13470,6,1221,109,4153,20
145.572,1777925296.405674,14754715,25941,H,7,0xa107,0xb101,0xe1,14975,7,1618,119,6881,20
145.673,1777925296.505970,14754815,25942,H,7,0xa107,0xb101,0xe1,15005,7,1732,123,7001,20
145.773,1777925296.606293,14754916,25943,H,7,0xa107,0xb101,0xe1,15023,7,1706,122,7064,20
146.073,1777925296.906200,14755216,25944,H,7,0xa107,0xb101,0xe1,10082,6,117,39,1807,20
146.173,1777925297.006449,14755316,25945,H,7,0xa107,0xb101,0xe1,13106,6,1188,109,6248,20
146.473,1777925297.305817,14755615,25946,H,7,0xa107,0xb101,0xe1,15147,7,1692,121,7088,20
146.573,1777925297.406029,14755715,25947,H,7,0xa107,0xb101,0xe1,14873,7,1580,118,6467,20
146.673,1777925297.506412,14755816,25948,H,7,0xa107,0xb101,0xe1,14986,7,1674,121,6920,20
146.866,1777925297.699630,14756009,25949,B,1,0xa101,0xb101,0xe1,17075,7,1876,120,7084,20
147.052,1777925297.884716,14756194,25950,H,7,0xa107,0xb102,0xe1,14709,7,1433,113,4316,20
147.070,1777925297.903135,14756213,25951,E,4,0xa104,0xb101,0xe1,16705,7,1866,121,5364,20
147.273,1777925298.105904,14756415,25952,H,7,0xa107,0xb101,0xe1,15578,7,1627,117,5513,20
147.373,1777925298.206156,14756516,25953,H,7,0xa107,0xb101,0xe1,14732,7,1673,122,6440,20
147.472,1777925298.305551,14756615,25954,H,7,0xa107,0xb101,0xe1,15052,7,1599,118,6297,20
147.573,1777925298.405795,14756715,25955,H,7,0xa107,0xb101,0xe1,14789,7,1735,124,5464,20
147.673,1777925298.506089,14756816,25956,H,7,0xa107,0xb101,0xe1,15188,7,1641,119,6309,20
147.773,1777925298.606360,14756916,25957,H,7,0xa107,0xb101,0xe1,15012,7,1622,119,4622,20
148.273,1777925299.105887,14757416,25958,H,7,0xa107,0xb101,0xe1,12512,6,566,77,3238,20
148.373,1777925299.206158,14757516,25959,H,7,0xa107,0xb101,0xe1,15480,7,1816,124,6262,20
148.472,1777925299.305569,14757615,25960,H,7,0xa107,0xb101,0xe1,15326,7,1798,124,6632,20
148.573,1777925299.405862,14757715,25961,H,7,0xa107,0xb101,0xe1,14920,7,1585,118,6681,20
148.673,1777925299.506138,14757816,25962,H,7,0xa107,0xb101,0xe1,14646,7,1746,125,7462,20
148.769,1777925299.602125,14757912,25963,D,3,0xa103,0xb101,0xe1,16473,7,1750,118,6983,20
148.972,1777925299.805623,14758115,25964,H,7,0xa107,0xb101,0xe1,15482,7,1701,120,6800,20
149.073,1777925299.905858,14758215,25965,H,7,0xa107,0xb101,0xe1,15014,7,1733,123,6069,20
149.173,1777925300.006119,14758316,25966,H,7,0xa107,0xb101,0xe1,13847,6,1471,118,6192,20
149.472,1777925300.305442,14758615,25967,H,7,0xa107,0xb101,0xe1,14816,7,1574,118,6412,20
149.573,1777925300.405715,14758715,25968,H,7,0xa107,0xb101,0xe1,15678,7,1869,125,7421,20
149.673,1777925300.506071,14758816,25969,H,7,0xa107,0xb101,0xe1,14459,7,1669,123,6666,20
150.173,1777925301.006042,14759316,25970,H,7,0xa107,0xb101,0xe1,15676,7,1839,124,5929,20
150.472,1777925301.305348,14759615,25971,H,7,0xa107,0xb101,0xe1,15868,7,1802,122,5786,20
150.574,1777925301.407596,14759715,25972,H,7,0xa107,0xb101,0xe1,16248,7,1815,121,6546,20
150.673,1777925301.505950,14759816,25973,H,7,0xa107,0xb101,0xe1,14846,7,1604,119,6519,20
150.769,1777925301.601866,14759912,25974,D,3,0xa103,0xb101,0xe1,16969,7,1927,122,7020,20
150.851,1777925301.684068,14759994,25975,H,7,0xa107,0xb102,0xe1,12692,6,502,72,3676,20
150.869,1777925301.702509,14760012,25976,E,4,0xa104,0xb101,0xe1,16759,7,1966,124,3516,20
151.072,1777925301.905362,14760215,25977,H,7,0xa107,0xb101,0xe1,15118,7,1745,123,6837,20
151.172,1777925302.005682,14760315,25978,H,7,0xa107,0xb101,0xe1,15196,7,1754,123,6420,20
151.273,1777925302.105989,14760416,25979,H,7,0xa107,0xb101,0xe1,14080,7,1253,108,5169,20
151.572,1777925302.405236,14760715,25980,H,7,0xa107,0xb101,0xe1,15429,7,1781,123,6353,20
151.672,1777925302.505571,14760815,25981,H,7,0xa107,0xb101,0xe1,15225,7,1729,122,6329,20
151.773,1777925302.605933,14760916,25982,H,7,0xa107,0xb101,0xe1,14838,7,1685,122,5821,20
152.273,1777925303.105908,14761416,25983,H,7,0xa107,0xb101,0xe1,14499,7,1363,111,5731,20
152.572,1777925303.405381,14761715,25984,H,7,0xa107,0xb101,0xe1,14874,7,1607,119,7135,20
152.672,1777925303.505564,14761815,25985,H,7,0xa107,0xb101,0xe1,14918,7,1639,120,6465,20
152.768,1777925303.601539,14761911,25986,D,3,0xa103,0xb101,0xe1,17091,7,2005,124,7589,20
152.851,1777925303.683900,14761994,25987,H,7,0xa107,0xb102,0xe1,14618,7,1660,122,7027,20
152.869,1777925303.702445,14762012,25988,E,4,0xa104,0xb101,0xe1,18255,7,2073,122,6514,20
153.072,1777925303.905172,14762215,25989,H,7,0xa107,0xb101,0xe1,16220,7,1694,117,6815,20
153.172,1777925304.005503,14762315,25990,H,7,0xa107,0xb101,0xe1,16021,7,1731,119,6617,20
153.273,1777925304.105783,14762416,25991,H,7,0xa107,0xb101,0xe1,14878,7,1662,121,6217,20
