relative_ms,sequence,hardware_timestamp_us,record_index,raw_bytes_submitted,batch_seq,batch_n,batch_offset,a0_raw,a1_raw,a2_raw,cal_a0_g,cal_a1_g,cal_a2_g,raw_norm_g,corrected_norm_g,corrected_residual_g,g0_raw,g1_raw,g2_raw,gyro_norm_dps,accel_first_diff_g,accel_second_diff_g,neighbor_median_g,neighbor_mad_g,locally_inconsistent,stability_detector_state,lifecycle_within_10s,crc_decode_status,sequence_status,timestamp_status
-1090.0,47516,3844510899,120246,18609033,47512,10,4,904,1794,-439,0.44150164983626106,0.8711858040529535,-0.20139601542591762,1.004053127364987,0.9972205207580558,-0.002779479241944216,1,-5,0,0.31121945273393464,"[-0.00048828125,-0.0009765625,0.0009765625]","[-0.00048828125,-0.0029296875,0.001953125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1085.0,47517,3844515899,120246,18609033,47512,10,5,904,1797,-441,0.44150164983626106,0.8726476252129113,-0.2023692405030959,1.0055400452608991,0.9986945950087414,-0.0013054049912586407,1,-6,0,0.3712623614683972,"[0.0,0.00146484375,-0.0009765625]","[0.00048828125,0.00244140625,-0.001953125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1080.0,47518,3844520899,120246,18609033,47512,10,6,906,1792,-439,0.4424753423955077,0.8702112566129817,-0.20139601542591762,1.0036313166588826,0.9968010908869447,-0.003198909113055315,1,-5,0,0.31121945273393464,"[0.0009765625,-0.00244140625,0.0009765625]","[0.0009765625,-0.00390625,0.001953125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1075.0,47519,3844525899,120246,18609033,47512,10,7,907,1795,-440,0.44296218867513104,0.8716730777729395,-0.20188262796450676,1.0052279666439328,0.9983917320290001,-0.0016082679709998882,0,-4,0,0.244140625,"[0.00048828125,0.00146484375,-0.00048828125]","[-0.00048828125,0.00390625,-0.00146484375]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1070.0,47520,3844530899,120246,18609033,47512,10,8,906,1793,-440,0.4424753423955077,0.8706985303329676,-0.20188262796450676,1.0041614015264437,0.9973248993311392,-0.002675100668860786,0,-6,0,0.3662109375,"[-0.00048828125,-0.0009765625,0.0]","[-0.0009765625,-0.00244140625,0.00048828125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1065.0,47521,3844535899,120246,18609033,47512,10,9,907,1795,-438,0.44296218867513104,0.8716730777729395,-0.20090940288732845,1.0050197022437886,0.9981953933366724,-0.0018046066633276014,0,-6,0,0.3662109375,"[0.00048828125,0.0009765625,0.0009765625]","[0.0009765625,0.001953125,0.0009765625]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1060.0,47522,3844540899,120248,18609419,47522,10,0,904,1791,-440,0.44150164983626106,0.8697239828929958,-0.20188262796450676,1.0028798834776795,0.9960422223486572,-0.003957777651342753,1,-6,0,0.3712623614683972,"[-0.00146484375,-0.001953125,-0.0009765625]","[-0.001953125,-0.0029296875,-0.001953125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1055.0,47523,3844545899,120248,18609419,47522,10,1,906,1794,-440,0.4424753423955077,0.8711858040529535,-0.20188262796450676,1.0045871429392221,0.9977503341444033,-0.0022496658555967164,1,-5,0,0.31121945273393464,"[0.0009765625,0.00146484375,0.0]","[0.00244140625,0.00341796875,0.0009765625]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1050.0,47524,3844550899,120248,18609419,47522,10,2,906,1795,-439,0.4424753423955077,0.8716730777729395,-0.20139601542591762,1.0049086735162327,0.9980775211232878,-0.0019224788767121526,0,-5,0,0.30517578125,"[0.0,0.00048828125,0.00048828125]","[-0.0009765625,-0.0009765625,0.00048828125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1045.0,47525,3844555899,120248,18609419,47522,10,3,908,1796,-439,0.44344903495475435,0.8721603514929254,-0.20139601542591762,1.005764677163942,0.9989349730327808,-0.001065026967219218,1,-6,0,0.3712623614683972,"[0.0009765625,0.00048828125,0.0]","[0.0009765625,0.0,-0.00048828125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1040.0,47526,3844560899,120248,18609419,47522,10,4,904,1794,-441,0.44150164983626106,0.8711858040529535,-0.2023692405030959,1.004262067027641,0.9974175261611015,-0.0025824738388985358,1,-6,0,0.3712623614683972,"[-0.001953125,-0.0009765625,-0.0009765625]","[-0.0029296875,-0.00146484375,-0.0009765625]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1035.0,47527,3844565899,120248,18609419,47522,10,5,903,1797,-441,0.44101480355663775,0.8726476252129113,-0.2023692405030959,1.0053257980629238,0.9984794661121646,-0.0015205338878353514,0,-5,0,0.30517578125,"[-0.00048828125,0.00146484375,0.0]","[0.00146484375,0.00244140625,0.0009765625]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1030.0,47528,3844570899,120248,18609419,47522,10,6,904,1793,-442,0.44150164983626106,0.8706985303329676,-0.20285585304168507,1.0039410418110912,0.9970908357042501,-0.002909164295749944,1,-6,0,0.3712623614683972,"[0.00048828125,-0.001953125,-0.00048828125]","[0.0009765625,-0.00341796875,-0.00048828125]","[0.442138671875,0.8759765625,-0.21484375]","[0.000732421875,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1025.0,47529,3844575899,120248,18609419,47522,10,7,905,1794,-439,0.44198849611588437,0.8711858040529535,-0.20139601542591762,1.0042678834758214,0.9974361588149934,-0.0025638411850066323,0,-5,0,0.30517578125,"[0.00048828125,0.00048828125,0.00146484375]","[0.0,0.00244140625,0.001953125]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1020.0,47530,3844580899,120248,18609419,47522,10,8,907,1796,-439,0.44296218867513104,0.8721603514929254,-0.20139601542591762,1.0055495294164376,0.9987189466219023,-0.0012810533780976963,2,-5,0,0.3286843754354556,"[0.0009765625,0.0009765625,0.0]","[0.00048828125,0.00048828125,-0.00146484375]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1015.0,47531,3844585899,120248,18609419,47522,10,9,903,1793,-441,0.44101480355663775,0.8706985303329676,-0.2023692405030959,1.0036215768181531,0.9967764529631955,-0.003223547036804497,0,-6,0,0.3662109375,"[-0.001953125,-0.00146484375,-0.0009765625]","[-0.0029296875,-0.00244140625,-0.0009765625]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1010.0,47532,3844590899,120249,18609597,47532,10,0,906,1795,-440,0.4424753423955077,0.8716730777729395,-0.20188262796450676,1.005012941229706,0.9981758255017129,-0.00182417449828709,1,-6,0,0.3712623614683972,"[0.00146484375,0.0009765625,0.00048828125]","[0.00341796875,0.00244140625,0.00146484375]","[0.44189453125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1005.0,47533,3844595899,120249,18609597,47532,10,1,904,1792,-439,0.44150164983626106,0.8702112566129817,-0.20139601542591762,1.0032012482658177,0.9963692553333435,-0.0036307446666564713,1,-7,0,0.4315837287515549,"[-0.0009765625,-0.00146484375,0.00048828125]","[-0.00244140625,-0.00244140625,0.0]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-1000.0,47534,3844600899,120249,18609597,47532,10,2,905,1794,-440,0.44198849611588437,0.8711858040529535,-0.20188262796450676,1.0043722177121568,0.9975345263979727,-0.0024654736020273127,1,-5,0,0.31121945273393464,"[0.00048828125,0.0009765625,-0.00048828125]","[0.00146484375,0.00244140625,-0.0009765625]","[0.442138671875,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-995.0,47535,3844605899,120249,18609597,47532,10,3,906,1793,-439,0.4424753423955077,0.8706985303329676,-0.20139601542591762,1.0040570453836384,0.9972265110703024,-0.002773488929697643,1,-6,0,0.3712623614683972,"[0.00048828125,-0.00048828125,0.00048828125]","[0.0,-0.00146484375,0.0009765625]","[0.442138671875,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-990.0,47536,3844610899,120249,18609597,47532,10,4,904,1795,-443,0.44150164983626106,0.8716730777729395,-0.20334246558027422,1.0048977597740363,0.998040990957062,-0.001959009042937998,1,-5,0,0.31121945273393464,"[-0.0009765625,0.0009765625,-0.001953125]","[-0.00146484375,0.00146484375,-0.00244140625]","[0.4423828125,0.8759765625,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-985.0,47537,3844615899,120249,18609597,47532,10,5,904,1796,-441,0.44150164983626106,0.8721603514929254,-0.2023692405030959,1.0051139958574744,0.9982688490713328,-0.0017311509286671578,2,-6,0,0.3860202221885229,"[0.0,0.00048828125,0.0009765625]","[0.0009765625,-0.00048828125,0.0029296875]","[0.4423828125,0.876220703125,-0.21484375]","[0.00048828125,0.000244140625,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-980.0,47538,3844620899,120249,18609597,47532,10,6,903,1794,-443,0.44101480355663775,0.8711858040529535,-0.20334246558027422,1.0042574375856248,0.9974000804330005,-0.0025999195669994535,0,-6,0,0.3662109375,"[-0.00048828125,-0.0009765625,-0.0009765625]","[-0.00048828125,-0.00146484375,-0.001953125]","[0.4423828125,0.876220703125,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-975.0,47539,3844625899,120249,18609597,47532,10,7,905,1796,-439,0.44198849611588437,0.8721603514929254,-0.20139601542591762,1.0051198073756955,0.9982874658356082,-0.0017125341643917658,0,-6,0,0.3662109375,"[0.0009765625,0.0009765625,0.001953125]","[0.00146484375,0.001953125,0.0029296875]","[0.4423828125,0.876220703125,-0.21484375]","[0.00048828125,0.000244140625,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-970.0,47540,3844630899,120249,18609597,47532,10,8,906,1795,-441,0.4424753423955077,0.8716730777729395,-0.2023692405030959,1.0051174353315004,0.9982743574007952,-0.001725642599204824,1,-5,0,0.31121945273393464,"[0.00048828125,-0.00048828125,-0.0009765625]","[-0.00048828125,-0.00146484375,-0.0029296875]","[0.442138671875,0.8759765625,-0.21484375]","[0.000244140625,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-965.0,47541,3844635899,120249,18609597,47532,10,9,907,1792,-438,0.44296218867513104,0.8702112566129817,-0.20090940288732845,1.003742486680962,0.9969191140209671,-0.003080885979032888,1,-5,0,0.31121945273393464,"[0.00048828125,-0.00146484375,0.00146484375]","[0.0,-0.0009765625,0.00244140625]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-960.0,47542,3844640899,120251,18609983,47542,10,0,904,1794,-439,0.44150164983626106,0.8711858040529535,-0.20139601542591762,1.004053127364987,0.9972205207580558,-0.002779479241944216,2,-6,0,0.3860202221885229,"[-0.00146484375,0.0009765625,-0.00048828125]","[-0.001953125,0.00244140625,-0.001953125]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-955.0,47543,3844645899,120251,18609983,47542,10,1,905,1790,-440,0.44198849611588437,0.8692367091730099,-0.20188262796450676,1.002669229089053,0.9958327584220958,-0.004167241577904157,1,-5,0,0.31121945273393464,"[0.00048828125,-0.001953125,-0.00048828125]","[0.001953125,-0.0029296875,0.0]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-950.0,47544,3844650899,120251,18609983,47542,10,2,908,1795,-441,0.44344903495475435,0.8716730777729395,-0.2023692405030959,1.0055476325924861,0.9987063185032183,-0.0012936814967816623,1,-6,0,0.3712623614683972,"[0.00146484375,0.00244140625,-0.00048828125]","[0.0009765625,0.00439453125,0.0]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-945.0,47545,3844655899,120251,18609983,47542,10,3,906,1794,-441,0.4424753423955077,0.8711858040529535,-0.2023692405030959,1.0046916813266533,0.9978489080583356,-0.002151091941664407,1,-6,0,0.3712623614683972,"[-0.0009765625,-0.00048828125,0.0]","[-0.00244140625,-0.0029296875,0.00048828125]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-940.0,47546,3844660899,120251,18609983,47542,10,4,903,1792,-443,0.44101480355663775,0.8702112566129817,-0.20334246558027422,1.0034057319433294,0.9965489683905702,-0.0034510316094298332,1,-6,0,0.3712623614683972,"[-0.00146484375,-0.0009765625,-0.0009765625]","[-0.00048828125,-0.00048828125,-0.0009765625]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-935.0,47547,3844665899,120251,18609983,47542,10,5,906,1795,-442,0.4424753423955077,0.8716730777729395,-0.20285585304168507,1.005222155751016,0.9983731167531708,-0.0016268832468292471,1,-5,0,0.31121945273393464,"[0.00146484375,0.00146484375,0.00048828125]","[0.0029296875,0.00244140625,0.00146484375]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-930.0,47548,3844670899,120251,18609983,47542,10,6,906,1796,-439,0.4424753423955077,0.8721603514929254,-0.20139601542591762,1.0053345727794842,0.9985031108482945,-0.0014968891517055383,1,-5,0,0.31121945273393464,"[0.0,0.00048828125,0.00146484375]","[-0.00146484375,-0.0009765625,0.0009765625]","[0.44189453125,0.876220703125,-0.21484375]","[0.00048828125,0.000244140625,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-925.0,47549,3844675899,120251,18609983,47542,10,7,904,1795,-440,0.44150164983626106,0.8716730777729395,-0.20188262796450676,1.0045834643188374,0.9977445849495475,-0.0022554150504524584,2,-5,0,0.3286843754354556,"[-0.0009765625,-0.00048828125,-0.00048828125]","[-0.0009765625,-0.0009765625,-0.001953125]","[0.4423828125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-920.0,47550,3844680899,120251,18609983,47542,10,8,906,1795,-441,0.4424753423955077,0.8716730777729395,-0.2023692405030959,1.0051174353315004,0.9982743574007952,-0.001725642599204824,0,-6,0,0.3662109375,"[0.0009765625,0.0,-0.00048828125]","[0.001953125,0.00048828125,0.0]","[0.442138671875,0.87646484375,-0.21484375]","[0.000244140625,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-915.0,47551,3844685899,120251,18609983,47542,10,9,905,1795,-439,0.44198849611588437,0.8716730777729395,-0.20139601542591762,1.004693817071351,0.9978617841376463,-0.002138215862353743,0,-6,0,0.3662109375,"[-0.00048828125,0.0,0.0009765625]","[-0.00146484375,0.0,0.00146484375]","[0.442138671875,0.87646484375,-0.21484375]","[0.000244140625,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-910.0,47552,3844690899,120252,18610161,47552,10,0,906,1796,-440,0.4424753423955077,0.8721603514929254,-0.20188262796450676,1.0054387963256333,0.9986013733307904,-0.001398626669209646,0,-5,0,0.30517578125,"[0.00048828125,0.00048828125,-0.00048828125]","[0.0009765625,0.00048828125,-0.00146484375]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-905.0,47553,3844695899,120252,18610161,47552,10,1,906,1795,-441,0.4424753423955077,0.8716730777729395,-0.2023692405030959,1.0051174353315004,0.9982743574007952,-0.001725642599204824,1,-5,0,0.31121945273393464,"[0.0,-0.00048828125,-0.00048828125]","[-0.00048828125,-0.0009765625,0.0]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-900.0,47554,3844700899,120252,18610161,47552,10,2,906,1794,-442,0.4424753423955077,0.8711858040529535,-0.20285585304168507,1.0047964461184784,0.9979477095142223,-0.002052290485777708,1,-5,0,0.31121945273393464,"[0.0,-0.00048828125,-0.00048828125]","[0.0,0.0,0.0]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-895.0,47555,3844705899,120252,18610161,47552,10,3,906,1792,-439,0.4424753423955077,0.8702112566129817,-0.20139601542591762,1.0036313166588826,0.9968010908869447,-0.003198909113055315,0,-7,0,0.42724609375,"[0.0,-0.0009765625,0.00146484375]","[0.0,-0.00048828125,0.001953125]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-890.0,47556,3844710899,120252,18610161,47552,10,4,906,1794,-440,0.4424753423955077,0.8711858040529535,-0.20188262796450676,1.0045871429392221,0.9977503341444033,-0.0022496658555967164,1,-5,0,0.31121945273393464,"[0.0,0.0009765625,-0.00048828125]","[0.0,0.001953125,-0.001953125]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-885.0,47557,3844715899,120252,18610161,47552,10,5,905,1797,-441,0.44198849611588437,0.8726476252129113,-0.2023692405030959,1.0057544838741141,0.9989099148523427,-0.0010900851476572937,1,-5,0,0.31121945273393464,"[-0.00048828125,0.00146484375,-0.00048828125]","[-0.00048828125,0.00048828125,0.0]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-880.0,47558,3844720899,120252,18610161,47552,10,6,906,1792,-439,0.4424753423955077,0.8702112566129817,-0.20139601542591762,1.0036313166588826,0.9968010908869447,-0.003198909113055315,0,-6,0,0.3662109375,"[0.00048828125,-0.00244140625,0.0009765625]","[0.0009765625,-0.00390625,0.00146484375]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-875.0,47559,3844725899,120252,18610161,47552,10,7,904,1796,-440,0.44150164983626106,0.8721603514929254,-0.20188262796450676,1.0050095013980667,0.9981703166285096,-0.0018296833714903649,0,-5,0,0.30517578125,"[-0.0009765625,0.001953125,-0.00048828125]","[-0.00146484375,0.00439453125,-0.00146484375]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-870.0,47560,3844730899,120252,18610161,47552,10,8,904,1794,-438,0.44150164983626106,0.8711858040529535,-0.20090940288732845,1.003948997448346,0.9971223596731118,-0.002877640326888198,1,-6,0,0.3712623614683972,"[0.0,-0.0009765625,0.0009765625]","[0.0009765625,-0.0029296875,0.00146484375]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-865.0,47561,3844735899,120252,18610161,47552,10,9,904,1796,-439,0.44150164983626106,0.8721603514929254,-0.20139601542591762,1.0049052333276807,0.998072011707492,-0.001927988292507954,1,-6,0,0.3712623614683972,"[0.0,0.0009765625,-0.00048828125]","[0.0,0.001953125,-0.00146484375]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-860.0,47562,3844740899,120254,18610547,47562,10,0,905,1796,-440,0.44198849611588437,0.8721603514929254,-0.20188262796450676,1.0052240531891312,0.9983857495421796,-0.0016142504578203765,2,-7,0,0.44434264460940665,"[0.00048828125,0.0,-0.00048828125]","[0.00048828125,-0.0009765625,0.0]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-855.0,47563,3844745899,120254,18610547,47562,10,1,903,1794,-440,0.44101480355663775,0.8711858040529535,-0.20188262796450676,1.003942941670494,0.9971034839039258,-0.0028965160960742198,0,-6,0,0.3662109375,"[-0.0009765625,-0.0009765625,0.0]","[-0.00146484375,-0.0009765625,0.00048828125]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-850.0,47564,3844750899,120254,18610547,47562,10,2,907,1796,-442,0.44296218867513104,0.8721603514929254,-0.20285585304168507,1.0058628119252568,0.9990143524621632,-0.000985647537836809,0,-6,0,0.3662109375,"[0.001953125,0.0009765625,-0.0009765625]","[0.0029296875,0.001953125,-0.0009765625]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
-845.0,47565,3844755899,120254,18610547,47562,10,3,907,1794,-439,0.44296218867513104,0.8711858040529535,-0.20139601542591762,1.0046979698952665,0.99786800770878,-0.002131992291219964,1,-6,0,0.3712623614683972,"[0.0,-0.0009765625,0.00146484375]","[-0.001953125,-0.001953125,0.00244140625]","[0.44189453125,0.87646484375,-0.21484375]","[0.00048828125,0.00048828125,0.00048828125]",False,ACCEPTED_STATIONARY_WINDOW,NONE,RAW_REPLAY_VALID_COMPLETE_FRAME,CONTIGUOUS,MONOTONIC
