delta_c,d_tag,range_residual_rms,position_median_3d,position_rmse_3d
36.0,62.0,72.0,75.68002319335938,84.06239254175289
36.0,63.0,72.0,75.8282470703125,83.69696606751197
36.0,64.0,72.0,75.72881317138672,83.34871212262371
36.0,65.0,72.0,75.38192749023438,83.01761155396485
36.0,66.0,72.0,75.04112243652344,82.70380543598795
36.0,67.0,72.0,74.70657348632812,82.40738172336262
36.0,68.0,72.0,74.6181640625,82.12844836748104
36.0,69.0,72.0,74.8005599975586,81.8671006446958
36.0,70.0,72.0,74.61160278320312,81.6232981015148
36.0,71.0,72.0,74.42481231689453,81.39715340250696
36.0,72.0,72.0,74.3878402709961,81.18871186066293
36.0,73.0,72.0,75.15660095214844,80.99794738429333
36.0,74.0,72.0,75.92648315429688,80.82493680886023
36.0,75.0,72.0,76.69730377197266,80.6696248838821
36.0,76.0,72.0,77.23515319824219,80.53203518728587
36.0,77.0,72.0,77.5593032836914,80.41217367899745
36.0,78.0,72.0,77.88300323486328,80.30992213761634
36.0,79.0,72.0,78.20584106445312,80.22536615684592
36.0,80.0,72.0,78.52813720703125,80.15833939771956
36.0,81.0,72.0,78.84963989257812,80.10881271745325
36.0,82.0,72.0,79.17060089111328,80.07674846377849
36.0,83.0,72.0,79.49093627929688,80.06197550569809
36.0,84.0,72.0,79.81034851074219,80.0644149849045
36.0,85.0,72.0,80.12910461425781,80.08401350300821
36.0,86.0,72.0,80.44725036621094,80.12059696853082
36.0,87.0,72.0,80.76476287841797,80.17406600251105
36.0,88.0,72.0,81.08145141601562,80.244210387923
36.0,89.0,72.0,81.3974609375,80.33094693302358
36.0,90.0,72.0,81.71279907226562,80.43408537332758
36.0,91.0,72.0,82.02749633789062,80.55348996842874
36.0,92.0,72.0,82.34139251708984,80.68889486110372
36.0,93.0,72.0,82.65446472167969,80.84021965136692
36.0,94.0,72.0,82.96694946289062,81.00713703125176
36.0,95.0,72.0,83.27865600585938,81.18956887279302
36.0,96.0,72.0,83.58963775634766,81.38722486418708
36.0,97.0,72.0,83.89996337890625,81.59995847214783
36.0,98.0,72.0,83.88253784179688,81.82746711832158
36.0,99.0,72.0,83.38847351074219,82.06956843130101
36.0,100.0,72.0,82.89732360839844,82.32605953235586
36.0,101.0,72.0,83.45381927490234,82.59664379625997
36.0,102.0,72.0,83.73700714111328,82.8811036590971
36.0,103.0,72.0,84.03012084960938,83.17921164569907
36.0,104.0,72.0,84.33330535888672,83.49065196082583
36.0,105.0,72.0,84.37455749511719,83.81527307120105
36.0,106.0,72.0,84.21784973144531,84.15277158147407
36.0,107.0,72.0,84.38179016113281,84.50285451909302
36.0,108.0,72.0,84.13023376464844,84.86534888519725
36.0,109.0,72.0,83.88573455810547,85.23994167202369
36.0,110.0,72.0,83.64814758300781,85.6263914120524
36.0,111.0,72.0,83.41728210449219,86.02441059809709
36.0,112.0,72.0,83.1928482055664,86.43379420834191
36.0,113.0,72.0,82.95721435546875,86.8542719201609
36.0,114.0,72.0,82.4241943359375,87.28555474078314
36.0,115.0,72.0,82.65849304199219,87.72741930352363
36.0,116.0,72.0,82.89636993408203,88.17964562382721
36.0,117.0,72.0,83.13760375976562,88.64190159710023
36.0,118.0,72.0,83.38206481933594,89.11399005013887
36.0,119.0,72.0,83.62962341308594,89.59570923476888
36.0,120.0,72.0,83.88011169433594,90.08668514183297
38.0,0.0,76.0,110.21148681640625,130.87451498238684
38.0,1.0,76.0,108.63025665283203,129.79635491800224
38.0,2.0,76.0,107.05375671386719,128.72536172021424
38.0,3.0,76.0,105.48230743408203,127.66172723867753
38.0,4.0,76.0,103.91604614257812,126.60548267033107
38.0,5.0,76.0,102.35469818115234,125.55680674001708
38.0,6.0,76.0,100.79867553710938,124.51580048456702
38.0,7.0,76.0,99.24813842773438,123.48258274828682
38.0,8.0,76.0,97.70309448242188,122.45728289004497
38.0,9.0,76.0,96.16361999511719,121.44002908457531
38.0,10.0,76.0,94.62995147705078,120.43100900385872
38.0,11.0,76.0,93.10230255126953,119.43028415539126
38.0,12.0,76.0,91.58055114746094,118.4379988445959
38.0,13.0,76.0,90.06510925292969,117.45432955515092
38.0,14.0,76.0,88.55596923828125,116.47941492625425
38.0,15.0,76.0,87.05331420898438,115.51340476190416
38.0,16.0,76.0,85.5574951171875,114.55641350443894
38.0,17.0,76.0,84.06838989257812,113.60865187673869
38.0,18.0,76.0,82.5862808227539,112.67021844746729
38.0,19.0,76.0,81.11152648925781,111.74130891119675
38.0,20.0,76.0,79.64413452148438,110.82204819974905
38.0,21.0,76.0,78.1844711303711,109.91262065699053
38.0,22.0,76.0,77.67152404785156,109.01319175477113
38.0,23.0,76.0,77.23223876953125,108.1239116635978
38.0,24.0,76.0,76.79937744140625,107.24497821139458
38.0,25.0,76.0,76.37290954589844,106.37654688211354
38.0,26.0,76.0,75.95327758789062,105.51882144758584
38.0,27.0,76.0,75.54070281982422,104.67193447714388
38.0,28.0,76.0,75.13525390625,103.83610884465962
38.0,29.0,76.0,74.73763275146484,103.0115142608461
38.0,30.0,76.0,74.34782409667969,102.19833658137495
38.0,31.0,76.0,73.96611022949219,101.39671565347913
38.0,32.0,76.0,73.83906555175781,100.60692287157728
38.0,33.0,76.0,74.19190979003906,99.82911668978394
38.0,34.0,76.0,74.54281616210938,99.06346608361733
38.0,35.0,76.0,74.89186096191406,98.31017062561483
38.0,36.0,76.0,75.23905944824219,97.56945643040653
38.0,37.0,76.0,75.52592468261719,96.8414760542971
38.0,38.0,76.0,75.23439025878906,96.12642229116821
38.0,39.0,76.0,74.95296478271484,95.42456526623529
38.0,40.0,76.0,74.68199157714844,94.73602304561871
38.0,41.0,76.0,74.51333618164062,94.06104130928756
38.0,42.0,76.0,74.67474365234375,93.3997781297552
38.0,43.0,76.0,74.85108184814453,92.75245848325261
38.0,44.0,76.0,75.04269409179688,92.11932860765432
38.0,45.0,76.0,74.45362854003906,91.50047493899963
38.0,46.0,76.0,73.43817138671875,90.89614072356153
38.0,47.0,76.0,73.10501098632812,90.30655527580072
38.0,48.0,76.0,72.92915344238281,89.7318705575115
38.0,49.0,76.0,72.76649475097656,89.1722487178957
38.0,50.0,76.0,72.61750793457031,88.62790071504712
38.0,51.0,76.0,72.78682708740234,88.09905701910918
38.0,52.0,76.0,73.13151550292969,87.58581450408366
38.0,53.0,76.0,73.47447967529297,87.08842937641028
38.0,54.0,76.0,73.81539154052734,86.60692395728964
38.0,55.0,76.0,74.15467834472656,86.14161271653933
38.0,56.0,76.0,74.49200439453125,85.69259706302668
38.0,57.0,76.0,74.82779693603516,85.26000846216678
38.0,58.0,76.0,75.16162109375,84.8440204875983
38.0,59.0,76.0,75.4937744140625,84.44478595508428
38.0,60.0,76.0,75.68002319335938,84.06239254175289
38.0,61.0,76.0,75.8282470703125,83.69696606751197
38.0,62.0,76.0,75.72881317138672,83.34871212262371
38.0,63.0,76.0,75.38192749023438,83.01761155396485
38.0,64.0,76.0,75.04112243652344,82.70380543598795
38.0,65.0,76.0,74.70657348632812,82.40738172336262
38.0,66.0,76.0,74.6181640625,82.12844836748104
38.0,67.0,76.0,74.8005599975586,81.8671006446958
38.0,68.0,76.0,74.61160278320312,81.6232981015148
38.0,69.0,76.0,74.42481231689453,81.39715340250696
38.0,70.0,76.0,74.3878402709961,81.18871186066293
38.0,71.0,76.0,75.15660095214844,80.99794738429333
38.0,72.0,76.0,75.92648315429688,80.82493680886023
38.0,73.0,76.0,76.69730377197266,80.66962185745635
38.0,74.0,76.0,77.23515319824219,80.53203518728587
38.0,75.0,76.0,77.5593032836914,80.41217367899745
38.0,76.0,76.0,77.88300323486328,80.30992213761634
38.0,77.0,76.0,78.20584106445312,80.22536615684592
38.0,78.0,76.0,78.52813720703125,80.15833939771956
38.0,79.0,76.0,78.84963989257812,80.10881271745325
38.0,80.0,76.0,79.17060089111328,80.07674846377849
38.0,81.0,76.0,79.49093627929688,80.06197550569809
38.0,82.0,76.0,79.81034851074219,80.0644149849045
38.0,83.0,76.0,80.12910461425781,80.08401350300821
38.0,84.0,76.0,80.44725036621094,80.12059696853082
38.0,85.0,76.0,80.76476287841797,80.17406600251105
38.0,86.0,76.0,81.08145141601562,80.244210387923
38.0,87.0,76.0,81.3974609375,80.33093173709614
38.0,88.0,76.0,81.71279907226562,80.43408537332758
38.0,89.0,76.0,82.02749633789062,80.55348087606147
38.0,90.0,76.0,82.34139251708984,80.68889486110372
38.0,91.0,76.0,82.65446472167969,80.84021965136692
38.0,92.0,76.0,82.96694946289062,81.00713703125176
38.0,93.0,76.0,83.27865600585938,81.18956887279302
38.0,94.0,76.0,83.58963775634766,81.38722486418708
38.0,95.0,76.0,83.89996337890625,81.59995847214783
38.0,96.0,76.0,83.88253784179688,81.82746711832158
38.0,97.0,76.0,83.38847351074219,82.06956843130101
38.0,98.0,76.0,82.89732360839844,82.32605953235586
38.0,99.0,76.0,83.45381927490234,82.59664379625997
38.0,100.0,76.0,83.73700714111328,82.8811036590971
38.0,101.0,76.0,84.03012084960938,83.17921164569907
38.0,102.0,76.0,84.33330535888672,83.49065196082583
38.0,103.0,76.0,84.37455749511719,83.81527307120105
38.0,104.0,76.0,84.21784973144531,84.15277158147407
38.0,105.0,76.0,84.38179016113281,84.50285451909302
38.0,106.0,76.0,84.13023376464844,84.86534888519725
38.0,107.0,76.0,83.88573455810547,85.23994167202369
38.0,108.0,76.0,83.64814758300781,85.6263914120524
38.0,109.0,76.0,83.41728210449219,86.02440776005814
38.0,110.0,76.0,83.1928482055664,86.43379420834191
38.0,111.0,76.0,82.95721435546875,86.85426629831576
38.0,112.0,76.0,82.4241943359375,87.28556313188338
38.0,113.0,76.0,82.65849304199219,87.72741373763249
38.0,114.0,76.0,82.89636993408203,88.1796373178071
38.0,115.0,76.0,83.13760375976562,88.64191261403941
38.0,116.0,76.0,83.38206481933594,89.11398457085032
38.0,117.0,76.0,83.62962341308594,89.59570923476888
38.0,118.0,76.0,83.88011169433594,90.0866878518963
38.0,119.0,76.0,84.10548400878906,90.586818465423
38.0,120.0,76.0,83.72853088378906,91.09582437603822
40.0,0.0,80.0,107.05375671386719,128.72536172021424
40.0,1.0,80.0,105.48230743408203,127.66172723867753
40.0,2.0,80.0,103.91604614257812,126.60548267033107
40.0,3.0,80.0,102.35469818115234,125.55680674001708
40.0,4.0,80.0,100.79867553710938,124.51580048456702
40.0,5.0,80.0,99.24813842773438,123.48258274828682
40.0,6.0,80.0,97.70309448242188,122.45728289004497
40.0,7.0,80.0,96.16361999511719,121.44002908457531
40.0,8.0,80.0,94.62995147705078,120.43100900385872
40.0,9.0,80.0,93.10230255126953,119.43028415539126
40.0,10.0,80.0,91.58055114746094,118.4379988445959
40.0,11.0,80.0,90.06510925292969,117.45432955515092
40.0,12.0,80.0,88.55596923828125,116.47941492625425
40.0,13.0,80.0,87.05331420898438,115.51340476190416
40.0,14.0,80.0,85.5574951171875,114.55641350443894
40.0,15.0,80.0,84.06838989257812,113.60865187673869
40.0,16.0,80.0,82.5862808227539,112.67021844746729
40.0,17.0,80.0,81.11152648925781,111.74130891119675
40.0,18.0,80.0,79.64413452148438,110.82204819974905
40.0,19.0,80.0,78.1844711303711,109.91262065699053
40.0,20.0,80.0,77.67152404785156,109.01319175477113
40.0,21.0,80.0,77.23223876953125,108.1239116635978
40.0,22.0,80.0,76.79937744140625,107.24497821139458
40.0,23.0,80.0,76.37290954589844,106.37654688211354
40.0,24.0,80.0,75.95327758789062,105.51882144758584
40.0,25.0,80.0,75.54070281982422,104.67193447714388
40.0,26.0,80.0,75.13525390625,103.83610884465962
40.0,27.0,80.0,74.73763275146484,103.0115142608461
40.0,28.0,80.0,74.34782409667969,102.19833658137495
40.0,29.0,80.0,73.96611022949219,101.39671565347913
40.0,30.0,80.0,73.83906555175781,100.60692287157728
40.0,31.0,80.0,74.19190979003906,99.82911668978394
40.0,32.0,80.0,74.54281616210938,99.06346608361733
40.0,33.0,80.0,74.89186096191406,98.31017062561483
40.0,34.0,80.0,75.23905944824219,97.56945643040653
40.0,35.0,80.0,75.52592468261719,96.8414760542971
40.0,36.0,80.0,75.23439025878906,96.12642229116821
40.0,37.0,80.0,74.95296478271484,95.42456526623529
40.0,38.0,80.0,74.68199157714844,94.73602304561871
40.0,39.0,80.0,74.51333618164062,94.06104130928756
40.0,40.0,80.0,74.67474365234375,93.3997781297552
40.0,41.0,80.0,74.85108184814453,92.75245848325261
40.0,42.0,80.0,75.04269409179688,92.11932860765432
40.0,43.0,80.0,74.45362854003906,91.50047493899963
40.0,44.0,80.0,73.43817138671875,90.89614072356153
40.0,45.0,80.0,73.10501098632812,90.30655527580072
40.0,46.0,80.0,72.92915344238281,89.7318705575115
40.0,47.0,80.0,72.76649475097656,89.1722487178957
40.0,48.0,80.0,72.61750793457031,88.62790071504712
40.0,49.0,80.0,72.78682708740234,88.09905701910918
40.0,50.0,80.0,73.13151550292969,87.58581450408366
40.0,51.0,80.0,73.47447967529297,87.08842937641028
40.0,52.0,80.0,73.81539154052734,86.60692395728964
40.0,53.0,80.0,74.15467834472656,86.14161271653933
40.0,54.0,80.0,74.49200439453125,85.69259706302668
40.0,55.0,80.0,74.82779693603516,85.26000273519963
40.0,56.0,80.0,75.16162109375,84.8440233651213
40.0,57.0,80.0,75.4937744140625,84.44477728170197
40.0,58.0,80.0,75.68002319335938,84.06239254175289
40.0,59.0,80.0,75.8282470703125,83.69696606751197
40.0,60.0,80.0,75.72880554199219,83.34871212262371
40.0,61.0,80.0,75.38192749023438,83.01761155396485
40.0,62.0,80.0,75.04112243652344,82.70380543598795
40.0,63.0,80.0,74.70657348632812,82.40738172336262
40.0,64.0,80.0,74.6181640625,82.12844836748104
40.0,65.0,80.0,74.8005599975586,81.8671006446958
40.0,66.0,80.0,74.61160278320312,81.6232981015148
40.0,67.0,80.0,74.42481231689453,81.39715340250696
40.0,68.0,80.0,74.3878402709961,81.18871186066293
40.0,69.0,80.0,75.15660095214844,80.99794738429333
40.0,70.0,80.0,75.92648315429688,80.82493680886023
40.0,71.0,80.0,76.69730377197266,80.66962185745635
40.0,72.0,80.0,77.23515319824219,80.53203518728587
40.0,73.0,80.0,77.5593032836914,80.41217367899745
40.0,74.0,80.0,77.88300323486328,80.30992213761634
40.0,75.0,80.0,78.20584106445312,80.22536615684592
40.0,76.0,80.0,78.52813720703125,80.15833939771956
40.0,77.0,80.0,78.84963989257812,80.10881271745325
40.0,78.0,80.0,79.17060089111328,80.07674846377849
40.0,79.0,80.0,79.49093627929688,80.06197550569809
40.0,80.0,80.0,79.81034851074219,80.0644149849045
40.0,81.0,80.0,80.12910461425781,80.08401350300821
40.0,82.0,80.0,80.44725036621094,80.12059696853082
40.0,83.0,80.0,80.76476287841797,80.17406600251105
40.0,84.0,80.0,81.08145141601562,80.244210387923
40.0,85.0,80.0,81.3974609375,80.33093173709614
40.0,86.0,80.0,81.71279907226562,80.43408537332758
40.0,87.0,80.0,82.02749633789062,80.55348087606147
40.0,88.0,80.0,82.34139251708984,80.68889486110372
40.0,89.0,80.0,82.65446472167969,80.84021965136692
40.0,90.0,80.0,82.96694946289062,81.00713703125176
40.0,91.0,80.0,83.27865600585938,81.18956887279302
40.0,92.0,80.0,83.58963775634766,81.38722486418708
40.0,93.0,80.0,83.89996337890625,81.59995847214783
40.0,94.0,80.0,83.88253784179688,81.82746711832158
40.0,95.0,80.0,83.38847351074219,82.06957735570319
40.0,96.0,80.0,82.89732360839844,82.32605953235586
40.0,97.0,80.0,83.45381927490234,82.59664379625997
40.0,98.0,80.0,83.73700714111328,82.8811036590971
40.0,99.0,80.0,84.03012084960938,83.17920871058314
40.0,100.0,80.0,84.33330535888672,83.4906431883238
40.0,101.0,80.0,84.37455749511719,83.81527307120105
40.0,102.0,80.0,84.21784973144531,84.15277158147407
40.0,103.0,80.0,84.38179016113281,84.50285451909302
40.0,104.0,80.0,84.13023376464844,84.86534888519725
40.0,105.0,80.0,83.88573455810547,85.23994167202369
40.0,106.0,80.0,83.64814758300781,85.6263914120524
40.0,107.0,80.0,83.41728210449219,86.02440776005814
40.0,108.0,80.0,83.1928482055664,86.43379420834191
40.0,109.0,80.0,82.95721435546875,86.85426629831576
40.0,110.0,80.0,82.4241943359375,87.28556313188338
40.0,111.0,80.0,82.65849304199219,87.72741373763249
40.0,112.0,80.0,82.89636993408203,88.1796373178071
40.0,113.0,80.0,83.13760375976562,88.64191261403941
40.0,114.0,80.0,83.38206481933594,89.11398457085032
40.0,115.0,80.0,83.62962341308594,89.59570923476888
40.0,116.0,80.0,83.88011169433594,90.0866878518963
40.0,117.0,80.0,84.10548400878906,90.586818465423
40.0,118.0,80.0,83.72853088378906,91.09582437603822
40.0,119.0,80.0,84.0821304321289,91.61342440521476
40.0,120.0,80.0,84.53627014160156,92.13937303075163
42.0,0.0,84.0,103.91604614257812,126.60548267033107
42.0,1.0,84.0,102.35469818115234,125.55680674001708
42.0,2.0,84.0,100.79867553710938,124.51580048456702
42.0,3.0,84.0,99.24813842773438,123.48258274828682
42.0,4.0,84.0,97.70309448242188,122.45728289004497
42.0,5.0,84.0,96.16361999511719,121.44002908457531
42.0,6.0,84.0,94.62995147705078,120.43100900385872
42.0,7.0,84.0,93.10230255126953,119.43028415539126
42.0,8.0,84.0,91.58055114746094,118.4379988445959
42.0,9.0,84.0,90.06510925292969,117.45432955515092
42.0,10.0,84.0,88.55596923828125,116.47941492625425
42.0,11.0,84.0,87.05331420898438,115.51340476190416
42.0,12.0,84.0,85.5574951171875,114.55641350443894
42.0,13.0,84.0,84.06838989257812,113.60865187673869
42.0,14.0,84.0,82.5862808227539,112.67021844746729
42.0,15.0,84.0,81.11152648925781,111.74130891119675
42.0,16.0,84.0,79.64413452148438,110.82204819974905
42.0,17.0,84.0,78.1844711303711,109.91262065699053
42.0,18.0,84.0,77.67152404785156,109.01319175477113
42.0,19.0,84.0,77.23223876953125,108.1239116635978
42.0,20.0,84.0,76.79937744140625,107.24497821139458
42.0,21.0,84.0,76.37290954589844,106.37654688211354
42.0,22.0,84.0,75.95327758789062,105.51882144758584
42.0,23.0,84.0,75.54070281982422,104.67193447714388
42.0,24.0,84.0,75.13525390625,103.83610884465962
42.0,25.0,84.0,74.73763275146484,103.0115142608461
42.0,26.0,84.0,74.34782409667969,102.19833658137495
42.0,27.0,84.0,73.96611022949219,101.39671565347913
42.0,28.0,84.0,73.83906555175781,100.60692287157728
42.0,29.0,84.0,74.19190979003906,99.82911668978394
42.0,30.0,84.0,74.54281616210938,99.06346608361733
42.0,31.0,84.0,74.89186096191406,98.31017062561483
42.0,32.0,84.0,75.23905944824219,97.56945643040653
42.0,33.0,84.0,75.52592468261719,96.8414760542971
42.0,34.0,84.0,75.23439025878906,96.12642229116821
42.0,35.0,84.0,74.95296478271484,95.42456526623529
42.0,36.0,84.0,74.68199157714844,94.73602304561871
42.0,37.0,84.0,74.51333618164062,94.06104130928756
42.0,38.0,84.0,74.67474365234375,93.3997781297552
42.0,39.0,84.0,74.85108184814453,92.75245848325261
42.0,40.0,84.0,75.04269409179688,92.119333908184
42.0,41.0,84.0,74.45362854003906,91.50046960262007
42.0,42.0,84.0,73.43817138671875,90.89614072356153
42.0,43.0,84.0,73.10501098632812,90.30655527580072
42.0,44.0,84.0,72.92915344238281,89.7318705575115
42.0,45.0,84.0,72.76649475097656,89.1722487178957
42.0,46.0,84.0,72.61750793457031,88.62790071504712
42.0,47.0,84.0,72.78682708740234,88.09905701910918
42.0,48.0,84.0,73.13151550292969,87.58581450408366
42.0,49.0,84.0,73.47447967529297,87.08842937641028
42.0,50.0,84.0,73.81539154052734,86.60692395728964
42.0,51.0,84.0,74.15467834472656,86.14161271653933
42.0,52.0,84.0,74.49200439453125,85.69259706302668
42.0,53.0,84.0,74.82779693603516,85.26000846216678
42.0,54.0,84.0,75.16162109375,84.8440233651213
42.0,55.0,84.0,75.4937744140625,84.44477728170197
42.0,56.0,84.0,75.68002319335938,84.06239254175289
42.0,57.0,84.0,75.8282470703125,83.69696606751197
42.0,58.0,84.0,75.72877502441406,83.34870919347672
42.0,59.0,84.0,75.38194274902344,83.01761449479412
42.0,60.0,84.0,75.04105377197266,82.70379953201213
42.0,61.0,84.0,74.70658874511719,82.40738172336262
42.0,62.0,84.0,74.6181640625,82.1284572854851
42.0,63.0,84.0,74.8005599975586,81.86709468037968
42.0,64.0,84.0,74.61160278320312,81.62330109258018
42.0,65.0,84.0,74.42481231689453,81.39715340250696
42.0,66.0,84.0,74.3878402709961,81.18871186066293
42.0,67.0,84.0,75.15660095214844,80.99794738429333
42.0,68.0,84.0,75.92648315429688,80.82493680886023
42.0,69.0,84.0,76.69730377197266,80.66962185745635
42.0,70.0,84.0,77.23515319824219,80.53203518728587
42.0,71.0,84.0,77.5593032836914,80.41217367899745
42.0,72.0,84.0,77.88300323486328,80.30992213761634
42.0,73.0,84.0,78.20584106445312,80.22536615684592
42.0,74.0,84.0,78.52813720703125,80.15833939771956
42.0,75.0,84.0,78.84963989257812,80.10881271745325
42.0,76.0,84.0,79.17060089111328,80.07674846377849
42.0,77.0,84.0,79.49093627929688,80.06197550569809
42.0,78.0,84.0,79.81034851074219,80.0644149849045
42.0,79.0,84.0,80.12910461425781,80.08401350300821
42.0,80.0,84.0,80.44725036621094,80.12059696853082
42.0,81.0,84.0,80.76476287841797,80.17406600251105
42.0,82.0,84.0,81.08145141601562,80.244210387923
42.0,83.0,84.0,81.3974609375,80.33093173709614
42.0,84.0,84.0,81.71279907226562,80.43408537332758
42.0,85.0,84.0,82.02749633789062,80.55348087606147
42.0,86.0,84.0,82.34139251708984,80.68889486110372
42.0,87.0,84.0,82.65446472167969,80.84021965136692
42.0,88.0,84.0,82.96694946289062,81.00713703125176
42.0,89.0,84.0,83.27865600585938,81.18956887279302
42.0,90.0,84.0,83.58963775634766,81.38722486418708
42.0,91.0,84.0,83.89996337890625,81.59995847214783
42.0,92.0,84.0,83.88253784179688,81.82746711832158
42.0,93.0,84.0,83.38847351074219,82.06957735570319
42.0,94.0,84.0,82.89732360839844,82.32605953235586
42.0,95.0,84.0,83.45381927490234,82.59664379625997
42.0,96.0,84.0,83.73700714111328,82.8811036590971
42.0,97.0,84.0,84.03012084960938,83.17920871058314
42.0,98.0,84.0,84.33330535888672,83.4906431883238
42.0,99.0,84.0,84.37455749511719,83.81527307120105
42.0,100.0,84.0,84.21784973144531,84.15276287799469
42.0,101.0,84.0,84.38179016113281,84.50285451909302
42.0,102.0,84.0,84.13023376464844,84.86534888519725
42.0,103.0,84.0,83.88573455810547,85.23994167202369
42.0,104.0,84.0,83.64814758300781,85.6263914120524
42.0,105.0,84.0,83.41728210449219,86.02439924594069
42.0,106.0,84.0,83.1928482055664,86.43379420834191
42.0,107.0,84.0,82.95721435546875,86.85426629831576
42.0,108.0,84.0,82.4241943359375,87.28556313188338
42.0,109.0,84.0,82.65849304199219,87.72741373763249
42.0,110.0,84.0,82.89636993408203,88.1796373178071
42.0,111.0,84.0,83.13760375976562,88.64191261403941
42.0,112.0,84.0,83.38206481933594,89.11398457085032
42.0,113.0,84.0,83.62962341308594,89.59570923476888
42.0,114.0,84.0,83.88011169433594,90.0866878518963
42.0,115.0,84.0,84.10548400878906,90.586818465423
42.0,116.0,84.0,83.72853088378906,91.09582437603822
42.0,117.0,84.0,84.0821304321289,91.61342440521476
42.0,118.0,84.0,84.53627014160156,92.13937303075163
42.0,119.0,84.0,85.00169372558594,92.6735123042852
42.0,120.0,84.0,85.47854614257812,93.21558618499644
44.0,0.0,88.0,100.79867553710938,124.51580048456702
44.0,1.0,88.0,99.24813842773438,123.48258274828682
44.0,2.0,88.0,97.70309448242188,122.45728289004497
44.0,3.0,88.0,96.16361999511719,121.44002908457531
44.0,4.0,88.0,94.62995147705078,120.43100900385872
44.0,5.0,88.0,93.10230255126953,119.43028415539126
44.0,6.0,88.0,91.58055114746094,118.4379988445959
44.0,7.0,88.0,90.06510925292969,117.45432955515092
44.0,8.0,88.0,88.55596923828125,116.47941492625425
44.0,9.0,88.0,87.05331420898438,115.51340476190416
44.0,10.0,88.0,85.5574951171875,114.55641350443894
44.0,11.0,88.0,84.06838989257812,113.60865187673869
44.0,12.0,88.0,82.5862808227539,112.67021844746729
44.0,13.0,88.0,81.11152648925781,111.74130891119675
44.0,14.0,88.0,79.64413452148438,110.82204819974905
44.0,15.0,88.0,78.1844711303711,109.91262065699053
44.0,16.0,88.0,77.67152404785156,109.01319175477113
44.0,17.0,88.0,77.23223876953125,108.1239116635978
44.0,18.0,88.0,76.79937744140625,107.24497821139458
44.0,19.0,88.0,76.37290954589844,106.37654688211354
44.0,20.0,88.0,75.95327758789062,105.51882144758584
44.0,21.0,88.0,75.54070281982422,104.67193447714388
44.0,22.0,88.0,75.13525390625,103.83610884465962
44.0,23.0,88.0,74.73763275146484,103.0115142608461
44.0,24.0,88.0,74.34782409667969,102.19833658137495
44.0,25.0,88.0,73.96611022949219,101.39671565347913
44.0,26.0,88.0,73.83906555175781,100.60692287157728
44.0,27.0,88.0,74.19190979003906,99.82911668978394
44.0,28.0,88.0,74.54281616210938,99.06346608361733
44.0,29.0,88.0,74.89186096191406,98.31017062561483
44.0,30.0,88.0,75.23905944824219,97.56945643040653
44.0,31.0,88.0,75.52592468261719,96.8414760542971
44.0,32.0,88.0,75.23439025878906,96.12642229116821
44.0,33.0,88.0,74.95296478271484,95.42456526623529
44.0,34.0,88.0,74.68199157714844,94.73602304561871
44.0,35.0,88.0,74.51333618164062,94.06104130928756
44.0,36.0,88.0,74.67474365234375,93.3997781297552
44.0,37.0,88.0,74.85108184814453,92.75245848325261
44.0,38.0,88.0,75.04269409179688,92.119333908184
44.0,39.0,88.0,74.45362854003906,91.50046960262007
44.0,40.0,88.0,73.43817138671875,90.89613535170238
44.0,41.0,88.0,73.10501098632812,90.30655527580072
44.0,42.0,88.0,72.92915344238281,89.7318705575115
44.0,43.0,88.0,72.76649475097656,89.1722487178957
44.0,44.0,88.0,72.61750793457031,88.62790071504712
44.0,45.0,88.0,72.78682708740234,88.09905701910918
44.0,46.0,88.0,73.13151550292969,87.58581450408366
44.0,47.0,88.0,73.47447967529297,87.08842937641028
44.0,48.0,88.0,73.81539154052734,86.60692395728964
44.0,49.0,88.0,74.15467834472656,86.14161271653933
44.0,50.0,88.0,74.49200439453125,85.69259706302668
44.0,51.0,88.0,74.82779693603516,85.26000846216678
44.0,52.0,88.0,75.16162109375,84.8440233651213
44.0,53.0,88.0,75.4937744140625,84.44477728170197
44.0,54.0,88.0,75.68002319335938,84.06239254175289
44.0,55.0,88.0,75.8282470703125,83.69696606751197
44.0,56.0,88.0,75.72877502441406,83.34870919347672
44.0,57.0,88.0,75.38194274902344,83.01761449479412
44.0,58.0,88.0,75.04105377197266,82.70379953201213
44.0,59.0,88.0,74.70658874511719,82.40738172336262
44.0,60.0,88.0,74.6181640625,82.1284572854851
44.0,61.0,88.0,74.8005599975586,81.86709468037968
44.0,62.0,88.0,74.61160278320312,81.62330109258018
44.0,63.0,88.0,74.42481231689453,81.39715940125767
44.0,64.0,88.0,74.3878402709961,81.18871186066293
44.0,65.0,88.0,75.15660095214844,80.99795039845144
44.0,66.0,88.0,75.92648315429688,80.82493680886023
44.0,67.0,88.0,76.69730377197266,80.6696248838821
44.0,68.0,88.0,77.23515319824219,80.53203518728587
44.0,69.0,88.0,77.5593032836914,80.41217975122767
44.0,70.0,88.0,77.88300323486328,80.30992213761634
44.0,71.0,88.0,78.20584106445312,80.22536615684592
44.0,72.0,88.0,78.52813720703125,80.15833939771956
44.0,73.0,88.0,78.84963989257812,80.10881271745325
44.0,74.0,88.0,79.17060089111328,80.07674846377849
44.0,75.0,88.0,79.49093627929688,80.06197550569809
44.0,76.0,88.0,79.81034851074219,80.0644149849045
