alpha,d_tag,position_median_3d,position_rmse_3d
0.4,51.0,75.56289672851562,107.15280506273506
0.4,52.0,75.19863891601562,106.32170374622484
0.4,53.0,74.84258270263672,105.50135607096479
0.4,54.0,74.49500274658203,104.69188423655389
0.4,55.0,74.15623474121094,103.8934954577884
0.4,56.0,73.82643127441406,103.10631459505765
0.4,57.0,73.506103515625,102.33054304098313
0.4,58.0,73.3717041015625,101.56630281342085
0.4,59.0,73.70206451416016,100.81386100290227
0.4,60.0,74.03077697753906,100.07327881513876
0.4,61.0,74.72093200683594,99.34479198887328
0.4,62.0,75.42111206054688,98.62856952507474
0.4,63.0,76.12456512451172,97.92476085782646
0.4,64.0,76.83082580566406,97.23357529198698
0.4,65.0,77.53960418701172,96.5551423167741
0.4,66.0,77.83941650390625,95.88970205886292
0.4,67.0,78.03040313720703,95.23733203981777
0.4,68.0,78.23617553710938,94.59830266546805
0.4,69.0,78.42904663085938,93.97277697556883
0.4,70.0,77.59020233154297,93.36082242601819
0.4,71.0,76.66262817382812,92.76276024084234
0.4,72.0,75.75430297851562,92.1785959683022
0.4,73.0,74.86583709716797,91.60867543012779
0.4,74.0,74.25045776367188,91.05303549820566
0.4,75.0,74.14258575439453,90.5118204901299
0.4,76.0,74.04780578613281,89.98531781282433
0.4,77.0,73.96641540527344,89.473549797028
0.4,78.0,73.89839172363281,88.97673502101547
0.4,79.0,73.8441162109375,88.49502601223557
0.4,80.0,73.97869873046875,88.02852376413993
0.4,81.0,74.29286193847656,87.57738486529357
0.4,82.0,74.60574340820312,87.14178909254733
0.4,83.0,74.91693115234375,86.72180737853657
0.4,84.0,75.22666931152344,86.31757995550501
0.4,85.0,75.53488159179688,85.92918993912225
0.4,86.0,75.84165954589844,85.5567930894444
0.4,87.0,75.59956359863281,85.20047876644385
0.4,88.0,75.19245910644531,84.86032584396403
0.4,89.0,74.79026794433594,84.53648609014186
0.4,90.0,74.39303588867188,84.22895636207153
0.4,91.0,74.09091186523438,83.93783448835066
0.4,92.0,74.40550231933594,83.66318669877302
0.4,93.0,74.71943664550781,83.40505279676556
0.4,94.0,75.03302764892578,83.16349848622741
0.4,95.0,75.4630126953125,82.93856854530195
0.4,96.0,76.1826171875,82.73026577377834
0.4,97.0,76.7760009765625,82.53861253131015
0.4,98.0,77.01966857910156,82.36365686791869
0.4,99.0,77.26591491699219,82.20528859298683
0.4,100.0,77.19528198242188,82.06363348893497
0.4,101.0,77.21187591552734,81.9385517905415
0.4,102.0,77.52079010009766,81.83007772875295
0.4,103.0,77.82914733886719,81.7381370406434
0.4,104.0,78.13703155517578,81.6626659840652
0.4,105.0,78.44425964355469,81.60367734514175
0.4,106.0,78.75090026855469,81.56103027890373
0.4,107.0,79.05693054199219,81.53466059846113
0.4,108.0,79.36233520507812,81.52447928479059
0.4,109.0,79.6670913696289,81.53036064578183
0.4,110.0,79.97128295898438,81.55223534547505
0.4,111.0,80.27487182617188,81.58993492134155
0.4,112.0,80.5777587890625,81.64335970300188
0.4,113.0,80.88032531738281,81.71239518790127
0.4,114.0,81.18182373046875,81.79681381325314
0.4,115.0,81.48292541503906,81.89656204627885
0.4,116.0,81.78334045410156,82.01139938390425
0.4,117.0,82.08320617675781,82.14124173489222
0.4,118.0,82.38236236572266,82.2858163136652
0.4,119.0,82.68093872070312,82.44501896624047
0.4,120.0,82.97885131835938,82.61861737828829
0.41,0.0,152.30197143554688,160.8574193968062
0.41,1.0,150.6129150390625,159.64553019893793
0.41,2.0,148.926025390625,158.43868959119487
0.41,3.0,147.24169921875,157.23703245419
0.41,4.0,145.5599365234375,156.04064099017603
0.41,5.0,143.88052368164062,154.84955526453732
0.41,6.0,142.20367431640625,153.66384781398648
0.41,7.0,140.5294189453125,152.48360567615129
0.41,8.0,138.85775756835938,151.30885347733292
0.41,9.0,137.18858337402344,150.1397200839105
0.41,10.0,135.52210998535156,148.9762263437526
0.41,11.0,133.85830688476562,147.81853846016745
0.41,12.0,132.19723510742188,146.66661413943189
0.41,13.0,130.53878784179688,145.52062380681647
0.41,14.0,128.88299560546875,144.38056672168523
0.41,15.0,127.23013305664062,143.24661863373947
0.41,16.0,125.58001708984375,142.11881582851723
0.41,17.0,123.93272399902344,140.997229582712
0.41,18.0,122.28826141357422,139.88193263650956
0.41,19.0,120.64665985107422,138.7730766282675
0.41,20.0,119.00799560546875,137.67075335061185
0.41,21.0,117.37235260009766,136.5749922775945
0.41,22.0,115.73973083496094,135.4859165882196
0.41,23.0,114.10993957519531,134.40363067082674
0.41,24.0,112.48324584960938,133.3281973294659
0.41,25.0,110.85974884033203,132.25981325831742
0.41,26.0,109.2694320678711,131.1984348110716
0.41,27.0,107.73796844482422,130.14430092209187
0.41,28.0,106.21234130859375,129.0974377650463
0.41,29.0,104.6925048828125,128.0580084009782
0.41,30.0,103.17861938476562,127.02608384328984
0.41,31.0,101.67095184326172,126.00178647667065
0.41,32.0,100.16944885253906,124.98524522293621
0.41,33.0,98.6743392944336,123.97657997707672
0.41,34.0,97.18572998046875,122.9759210107308
0.41,35.0,95.7037353515625,121.98332125361442
0.41,36.0,94.22845458984375,120.99898711482051
0.41,37.0,92.7602310180664,120.02299991173567
0.41,38.0,91.29911804199219,119.05547469431005
0.41,39.0,89.84500122070312,118.0965904990487
0.41,40.0,88.39869689941406,117.1464928252229
0.41,41.0,86.95967864990234,116.20524592154823
0.41,42.0,85.52862548828125,115.27309201278284
0.41,43.0,84.10539245605469,114.35003142763014
0.41,44.0,82.69039916992188,113.43631197725004
0.41,45.0,81.28382110595703,112.5320917769127
0.41,46.0,79.88575744628906,111.63740045203265
0.41,47.0,78.49661254882812,110.75252183923398
0.41,48.0,77.11656951904297,109.87754636554504
0.41,49.0,76.40205383300781,109.01260946990261
0.41,50.0,76.0196533203125,108.15790684226465
0.41,51.0,75.64476013183594,107.3135692652029
0.41,52.0,75.2779312133789,106.47981120997774
0.41,53.0,74.91899871826172,105.65670289758005
0.41,54.0,74.56867980957031,104.84449049663984
0.41,55.0,74.22687530517578,104.04326023342406
0.41,56.0,73.89414978027344,103.25326776759901
0.41,57.0,73.57064819335938,102.47464911351246
0.41,58.0,73.30963897705078,101.70753106333866
0.41,59.0,73.64068603515625,100.95209840253446
0.41,60.0,73.97010803222656,100.20863002381581
0.41,61.0,74.53449249267578,99.47711439855149
0.41,62.0,75.2346420288086,98.75791601974244
0.41,63.0,75.93792724609375,98.05104199312468
0.41,64.0,76.64399719238281,97.35674572159856
0.41,65.0,77.35304260253906,96.67523758698502
0.41,66.0,77.737060546875,96.00661700014484
0.41,67.0,77.92430114746094,95.35111410433284
0.41,68.0,78.12629699707031,94.70890847090362
0.41,69.0,78.34317016601562,94.08012189584737
0.41,70.0,77.74861145019531,93.46494684673233
0.41,71.0,76.81535339355469,92.86356444570981
0.41,72.0,75.9012222290039,92.27614911401808
0.41,73.0,75.0067138671875,91.70287341292801
0.41,74.0,74.25055694580078,91.14383271613883
0.41,75.0,74.13919067382812,90.59930131318619
0.41,76.0,74.04086303710938,90.06936075099983
0.41,77.0,73.95591735839844,89.55419099629006
0.41,78.0,73.88417053222656,89.05393873325453
0.41,79.0,73.82606506347656,88.56874095864748
0.41,80.0,73.90859985351562,88.09877435565576
0.41,81.0,74.22367095947266,87.64417809030444
0.41,82.0,74.53715515136719,87.20506095548583
0.41,83.0,74.8489990234375,86.78153976815145
0.41,84.0,75.15939331054688,86.37376480213045
0.41,85.0,75.46827697753906,85.98187774630914
0.41,86.0,75.77580261230469,85.60597416360613
0.41,87.0,75.69171142578125,85.24608220469725
0.41,88.0,75.28429412841797,84.90240260881903
0.41,89.0,74.88185119628906,84.5749569307827
0.41,90.0,74.48451232910156,84.26387647685246
0.41,91.0,74.09253692626953,83.96918612651905
0.41,92.0,74.34307098388672,83.69099192210743
0.41,93.0,74.65751647949219,83.42933890331237
0.41,94.0,74.97132110595703,83.18426282675858
0.41,95.0,75.29397583007812,82.95580466334921
0.41,96.0,76.0143814086914,82.74400174162929
0.41,97.0,76.67298889160156,82.54882551405562
0.41,98.0,76.9161376953125,82.37039120737651
0.41,99.0,77.16204833984375,82.2085999531071
0.41,100.0,77.18722534179688,82.06347581293397
0.41,101.0,77.15272521972656,81.93500604042053
0.41,102.0,77.46198272705078,81.82313779675191
0.41,103.0,77.77072143554688,81.72785859848372
0.41,104.0,78.07901000976562,81.64908299488887
0.41,105.0,78.38652038574219,81.58678697309847
0.41,106.0,78.69344329833984,81.54087356963991
0.41,107.0,78.99983215332031,81.51125365651205
0.41,108.0,79.30558776855469,81.49788209000434
0.41,109.0,79.61077880859375,81.50061109816907
0.41,110.0,79.91534423828125,81.51940911525304
0.41,111.0,80.21922302246094,81.55400757990836
0.41,112.0,80.52252197265625,81.60441930434895
0.41,113.0,80.82521057128906,81.67049842201283
0.41,114.0,81.12728881835938,81.75199192431796
0.41,115.0,81.42865753173828,81.84883885477545
0.41,116.0,81.72958374023438,81.96088946774401
0.41,117.0,82.02960205078125,82.08792982318563
0.41,118.0,82.32914733886719,82.22979246922158
0.41,119.0,82.62797546386719,82.38632971688173
0.41,120.0,82.92628479003906,82.5572954453451
0.42,0.0,152.67361450195312,161.12013302385583
0.42,1.0,150.98333740234375,159.9067294061604
0.42,2.0,149.29574584960938,158.69844758416826
0.42,3.0,147.61026000976562,157.49530622966196
0.42,4.0,145.9273681640625,156.29741780496568
0.42,5.0,144.24713134765625,155.10485364746003
0.42,6.0,142.5691680908203,153.91757255305515
0.42,7.0,140.89389038085938,152.7358000253215
0.42,8.0,139.22116088867188,151.55949094951131
0.42,9.0,137.55088806152344,150.3887735275642
0.42,10.0,135.88348388671875,149.22367465695584
0.42,11.0,134.21856689453125,148.06431378163003
0.42,12.0,132.5562286376953,146.9107669216249
0.42,13.0,130.89654541015625,145.7631051140857
0.42,14.0,129.23973083496094,144.6213874332735
0.42,15.0,127.58567810058594,143.48573535372776
0.42,16.0,125.93434143066406,142.35616370129534
0.42,17.0,124.28583526611328,141.23284602696003
0.42,18.0,122.64009094238281,140.11580032244757
0.42,19.0,120.99730682373047,139.00515671639667
0.42,20.0,119.35745239257812,137.90099199697585
0.42,21.0,117.72039794921875,136.80341307191497
0.42,22.0,116.08639526367188,135.712435813285
0.42,23.0,114.45535278320312,134.6282569824218
0.42,24.0,112.8272705078125,133.55092515357202
0.42,25.0,111.2024154663086,132.48059999486716
0.42,26.0,109.60670471191406,131.41729665221013
0.42,27.0,108.07300567626953,130.36118694803295
0.42,28.0,106.54521179199219,129.31230364895677
0.42,29.0,105.02308654785156,128.27083925477763
0.42,30.0,103.50706481933594,127.23690302812113
0.42,31.0,101.99703979492188,126.21052523338733
0.42,32.0,100.49310302734375,125.19186837111266
0.42,33.0,98.99542999267578,124.18107132958106
0.42,34.0,97.50440979003906,123.17822453664446
0.42,35.0,96.01997375488281,122.18346780431263
0.42,36.0,94.54222106933594,121.19691573143477
0.42,37.0,93.0712890625,120.21868095267058
0.42,38.0,91.60731506347656,119.24889854706205
0.42,39.0,90.15072631835938,118.2877392539586
0.42,40.0,88.70135498046875,117.33529430253499
0.42,41.0,87.25971984863281,116.39169791591667
0.42,42.0,85.82561492919922,115.45715435687605
0.42,43.0,84.39952087402344,114.53170190906752
0.42,44.0,82.98147583007812,113.61553264326362
0.42,45.0,81.57194519042969,112.7088122871832
0.42,46.0,80.170654296875,111.8116440716261
0.42,47.0,78.7782974243164,110.924211351997
0.42,48.0,77.3948745727539,110.04665203903298
0.42,49.0,76.4901123046875,109.17913265735582
0.42,50.0,76.10518646240234,108.3218223051108
0.42,51.0,75.7276611328125,107.47482899352526
0.42,52.0,75.35814666748047,106.63833903227535
0.42,53.0,74.99642944335938,105.81253230212147
0.42,54.0,74.64325714111328,104.99755856536618
0.42,55.0,74.29849243164062,104.19355017676239
0.42,56.0,73.96288299560547,103.4007629248329
0.42,57.0,73.63623809814453,102.61926654964701
0.42,58.0,73.31913757324219,101.84926822270252
0.42,59.0,73.57919311523438,101.09094857014895
0.42,60.0,73.90922546386719,100.34446531199417
0.42,61.0,74.34854125976562,99.61003553702558
0.42,62.0,75.04846954345703,98.88777967347635
0.42,63.0,75.75148010253906,98.17787687566125
0.42,64.0,76.457763671875,97.48053191054355
0.42,65.0,77.16671752929688,96.79590016660055
0.42,66.0,77.63590240478516,96.12418217304894
0.42,67.0,77.81927490234375,95.46552776886273
0.42,68.0,78.01760864257812,94.82009589711191
0.42,69.0,78.23074340820312,94.18808580607475
0.42,70.0,77.90849304199219,93.569696408279
0.42,71.0,76.96939086914062,92.96502093361514
0.42,72.0,76.04938507080078,92.374296978042
0.42,73.0,75.14911651611328,91.7976874964043
0.42,74.0,74.26863098144531,91.23533165494331
0.42,75.0,74.13667297363281,90.68741923669732
0.42,76.0,74.03475189208984,90.15410796848776
0.42,77.0,73.94600677490234,89.63552500961882
0.42,78.0,73.87068939208984,89.13181239304376
0.42,79.0,73.80899047851562,88.64317129032699
0.42,80.0,73.8382797241211,88.16972767853063
0.42,81.0,74.15409851074219,87.71164971709146
0.42,82.0,74.46826934814453,87.26901151665321
0.42,83.0,74.78099060058594,86.84199856546226
0.42,84.0,75.09212493896484,86.4307209923069
0.42,85.0,75.40170288085938,86.03529378890822
0.42,86.0,75.709716796875,85.65579681109593
0.42,87.0,75.78364562988281,85.29240834842805
0.42,88.0,75.37605285644531,84.94517705831656
0.42,89.0,74.97337341308594,84.61420663720573
0.42,90.0,74.57577514648438,84.2995148451342
0.42,91.0,74.18352508544922,84.00132532436616
0.42,92.0,74.28053283691406,83.71956944821055
0.42,93.0,74.59520721435547,83.4543727087967
0.42,94.0,74.90945434570312,83.20574966517488
0.42,95.0,75.22311401367188,82.97378162708989
0.42,96.0,75.84571838378906,82.75845819216154
0.42,97.0,76.56687927246094,82.5598356638611
0.42,98.0,76.81294250488281,82.37787777124238
0.42,99.0,77.05826568603516,82.21261498395486
0.42,100.0,77.17918395996094,82.06404999012204
0.42,101.0,77.09330749511719,81.9321514511016
0.42,102.0,77.40306091308594,81.81690746817708
0.42,103.0,77.71220397949219,81.71825704918241
0.42,104.0,78.02070617675781,81.63614670731802
0.42,105.0,78.32861328125,81.57056952418561
0.42,106.0,78.63594055175781,81.52138870508924
0.42,107.0,78.94268798828125,81.48853506878284
0.42,108.0,79.24882507324219,81.47195644821598
0.42,109.0,79.5542984008789,81.47153991674793
0.42,110.0,79.85918426513672,81.4871868522515
0.42,111.0,80.1634521484375,81.51875323449353
0.42,112.0,80.46711730957031,81.56613677236865
0.42,113.0,80.77015686035156,81.62918430603573
0.42,114.0,81.07252502441406,81.70779981605948
0.42,115.0,81.37432861328125,81.80177128373352
0.42,116.0,81.67546081542969,81.91096538315246
0.42,117.0,81.97598266601562,82.03524395039001
0.42,118.0,82.27592468261719,82.1743721692247
0.42,119.0,82.5750732421875,82.328206550064
0.42,120.0,82.87362670898438,82.49656420402458
0.43,0.0,153.0447235107422,161.3827760035903
0.43,1.0,151.3536834716797,160.16795993776347
0.43,2.0,149.6649169921875,158.95821114564984
0.43,3.0,147.97866821289062,157.75358429961267
0.43,4.0,146.29478454589844,156.55423506128795
0.43,5.0,144.613525390625,155.36011594035324
0.43,6.0,142.93463134765625,154.1713421306794
0.43,7.0,141.25823974609375,152.98798078811618
0.43,8.0,139.58441162109375,151.81012631944222
0.43,9.0,137.9130859375,150.63781714139714
0.43,10.0,136.24441528320312,149.47113146231615
0.43,11.0,134.5784912109375,148.31017565603852
0.43,12.0,132.91500854492188,147.1549658841828
0.43,13.0,131.25437927246094,146.00562515918693
0.43,14.0,129.5963592529297,144.86223924603334
0.43,15.0,127.94099426269531,143.72486872711
0.43,16.0,126.28855895996094,142.59361645292893
0.43,17.0,124.63887023925781,141.468546360578
0.43,18.0,122.99195861816406,140.34973754205956
0.43,19.0,121.3478775024414,139.23733391676961
0.43,20.0,119.706787109375,138.13132762655616
0.43,21.0,118.06840515136719,137.03188069980285
0.43,22.0,116.43313598632812,135.9391163697006
0.43,23.0,114.80084228515625,134.85306674071228
0.43,24.0,113.17140197753906,133.77384425309006
0.43,25.0,111.54510498046875,132.70157868079414
0.43,26.0,109.94432067871094,131.63636584356163
0.43,27.0,108.40864562988281,130.5782512040194
0.43,28.0,106.8785171508789,129.52739363982045
0.43,29.0,105.35417175292969,128.48391801116588
0.43,30.0,103.83575439453125,127.44790219316087
0.43,31.0,102.32337188720703,126.4194677885392
0.43,32.0,100.817138671875,125.3986961966212
0.43,33.0,99.31730651855469,124.38581532750227
0.43,34.0,97.82366943359375,123.38079789441508
0.43,35.0,96.3365478515625,122.38387352915416
0.43,36.0,94.85614776611328,121.39512497290615
0.43,37.0,93.38275146484375,120.41464819530886
0.43,38.0,91.916259765625,119.44263872383472
0.43,39.0,90.45684814453125,118.4791648350038
0.43,40.0,89.00480651855469,117.52439906249255
0.43,41.0,87.56018829345703,116.57847997030798
0.43,42.0,86.12337493896484,115.6415402020939
0.43,43.0,84.69434356689453,114.71368485140515
0.43,44.0,83.27332305908203,113.79509322544403
0.43,45.0,81.86062622070312,112.88588766011675
0.43,46.0,80.45632934570312,111.98627060799686
0.43,47.0,79.06068420410156,111.09626403625147
0.43,48.0,77.67408752441406,110.21617164548722
0.43,49.0,76.5791015625,109.34606760190327
0.43,50.0,76.1915283203125,108.48613372656203
0.43,51.0,75.81159973144531,107.63650490191513
0.43,52.0,75.439208984375,106.79731734546284
0.43,53.0,75.0750732421875,105.96880529340935
0.43,54.0,74.71888732910156,105.15108178235734
0.43,55.0,74.37137603759766,104.34431154386185
0.43,56.0,74.03256225585938,103.54867986392922
0.43,57.0,73.70301818847656,102.76437418464874
0.43,58.0,73.38296508789062,101.99152174476318
0.43,59.0,73.51756286621094,101.23028357413605
0.43,60.0,73.84831237792969,100.48087990539544
0.43,61.0,74.17742919921875,99.74345999863851
0.43,62.0,74.8625717163086,99.01821269500121
0.43,63.0,75.56558227539062,98.3052832300355
0.43,64.0,76.27180480957031,97.60489649762711
0.43,65.0,76.98062896728516,96.91716320362198
0.43,66.0,77.53584289550781,96.24233431324544
0.43,67.0,77.71556091308594,95.58049924507353
0.43,68.0,77.91014862060547,94.93190919186499
0.43,69.0,78.11949157714844,94.29670282710048
0.43,70.0,78.06964111328125,93.67506901351875
0.43,71.0,77.12488555908203,93.06713806441026
0.43,72.0,76.19924926757812,92.47312215077687
0.43,73.0,75.29289245605469,91.89322204500449
0.43,74.0,74.40641784667969,91.32751416604965
0.43,75.0,74.13507843017578,90.77623695280886
0.43,76.0,74.0296401977539,90.23951419347846
0.43,77.0,73.93727111816406,89.71750369214472
0.43,78.0,73.85830688476562,89.21042539972557
0.43,79.0,73.79296112060547,88.71832896606682
0.43,80.0,73.7681884765625,88.24146503964987
0.43,81.0,74.08467864990234,87.77989552621801
0.43,82.0,74.3994369506836,87.3337622867368
0.43,83.0,74.71278381347656,86.90322439447371
0.43,84.0,75.024658203125,86.48844982496217
0.43,85.0,75.33494567871094,86.08944238316188
0.43,86.0,75.64381408691406,85.706447918717
0.43,87.0,75.875244140625,85.33949607212215
0.43,88.0,75.46737670898438,84.98870846416158
0.43,89.0,75.06455993652344,84.6541677946219
0.43,90.0,74.66687774658203,84.33597477129793
0.43,91.0,74.27438354492188,84.03419888373573
0.43,92.0,74.21810913085938,83.74894180768047
0.43,93.0,74.53309631347656,83.48017401230666
0.43,94.0,74.84773254394531,83.22801710981254
0.43,95.0,75.16179656982422,82.9925401391595
0.43,96.0,75.67770385742188,82.77370258629095
0.43,97.0,76.39913940429688,82.57158057085228
0.43,98.0,76.71009826660156,82.38614598815295
0.43,99.0,76.95491027832031,82.21742266602469
0.43,100.0,77.17147064208984,82.06543632884522
0.43,101.0,77.03422546386719,81.93011324922755
0.43,102.0,77.34426879882812,81.81147643076275
0.43,103.0,77.65362548828125,81.70947007538355
0.43,104.0,77.96256256103516,81.62402791821627
0.43,105.0,78.27088165283203,81.55509125834052
0.43,106.0,78.57861328125,81.50268400488416
0.43,107.0,78.88562774658203,81.46659531577191
0.43,108.0,79.19224548339844,81.4468288977539
0.43,109.0,79.49805450439453,81.4432347606678
0.43,110.0,79.80318450927734,81.45574011483936
0.43,111.0,80.10783386230469,81.48424466672223
0.43,112.0,80.41193389892578,81.52859987548081
0.43,113.0,80.71524047851562,81.58869311215862
0.43,114.0,81.01800537109375,81.66434314562414
0.43,115.0,81.32000732421875,81.75538435536677
0.43,116.0,81.62161254882812,81.86179223144183
0.43,117.0,81.92247772216797,81.9832419042148
0.43,118.0,82.22267150878906,82.11965771722231
0.43,119.0,82.52220916748047,82.2707990419444
0.43,120.0,82.82118225097656,82.4365434222363
0.44,0.0,153.41586303710938,161.6454272184184
0.44,1.0,151.72384643554688,160.42914250729197
0.44,2.0,150.03416442871094,159.21799251537183
0.44,3.0,148.3470001220703,158.0119160854649
0.44,4.0,146.66201782226562,156.81102405642596
0.44,5.0,144.97970581054688,155.61541135118978
0.44,6.0,143.2998046875,154.4251373542371
0.44,7.0,141.62234497070312,153.24024362296282
0.44,8.0,139.9475555419922,152.06081097500106
0.44,9.0,138.27532958984375,150.8869286398759
0.44,10.0,136.6055908203125,149.71867498954498
0.44,11.0,134.93850708007812,148.55607763778968
0.44,12.0,133.27392578125,147.39925717460383
0.44,13.0,131.61204528808594,146.248277233443
0.44,14.0,129.9529266357422,145.1031893063519
0.44,15.0,128.29653930664062,143.96414755504233
0.44,16.0,126.64288330078125,142.83118039752384
0.44,17.0,124.99187469482422,141.70433016496003
0.44,18.0,123.34376525878906,140.58379257359292
0.44,19.0,121.6983642578125,139.46960774439356
0.44,20.0,120.05601501464844,138.3618162192879
0.44,21.0,118.41651153564453,137.26057990870868
0.44,22.0,116.77982330322266,136.1659431080327
0.44,23.0,115.14633178710938,135.07803734092008
0.44,24.0,113.51554870605469,133.99695367339513
0.44,25.0,111.88795471191406,132.92274101193144
0.44,26.0,110.28244018554688,131.85557469491005
0.44,27.0,108.74449157714844,130.79552266801795
0.44,28.0,107.21220397949219,129.74271414996682
0.44,29.0,105.68560791015625,128.6972206746323
0.44,30.0,104.16508483886719,127.65915311876387
0.44,31.0,102.65037536621094,126.62867097344107
0.44,32.0,101.14165496826172,125.60581321141152
0.44,33.0,99.63937377929688,124.59077937266265
0.44,34.0,98.14340209960938,123.5836753163115
0.44,35.0,96.65385437011719,122.58456902277709
0.44,36.0,95.17095947265625,121.59362952962421
0.44,37.0,93.69488525390625,120.61090024459854
0.44,38.0,92.22587585449219,119.63667328102198
0.44,39.0,90.76365661621094,118.67094407962718
0.44,40.0,89.30885314941406,117.71388445612523
0.44,41.0,87.86151885986328,116.76560304596342
0.44,42.0,86.42176055908203,115.82624378783937
0.44,43.0,84.98989868164062,114.89604676619645
0.44,44.0,83.56598663330078,113.97505209474572
0.44,45.0,82.15015411376953,113.06339396412748
0.44,46.0,80.74282836914062,112.16123909215473
0.44,47.0,79.34400177001953,111.26879669155905
0.44,48.0,77.95408630371094,110.38611212466901
0.44,49.0,76.66899108886719,109.51343025515182
0.44,50.0,76.27899169921875,108.65088874463936
0.44,51.0,75.89643859863281,107.79860417695583
0.44,52.0,75.52151489257812,106.95676696684507
0.44,53.0,75.15452575683594,106.1255705226125
0.44,54.0,74.79559326171875,105.30508597789805
0.44,55.0,74.44512939453125,104.49558902173814
0.44,56.0,74.103515625,103.69712978941365
0.44,57.0,73.77085876464844,102.90996994491107
0.44,58.0,73.44758605957031,102.13425600649373
0.44,59.0,73.45578002929688,101.37013031614639
0.44,60.0,73.78733825683594,100.61782291951312
0.44,61.0,74.11717224121094,99.8774786535358
0.44,62.0,74.67684936523438,99.14920791255723
0.44,63.0,75.37982177734375,98.43327371879897
0.44,64.0,76.08590698242188,97.72981229357549
0.44,65.0,76.7948226928711,97.03901941519453
0.44,66.0,77.43700408935547,96.36105606000798
0.44,67.0,77.613037109375,95.69610816113422
0.44,68.0,77.80379486083984,95.04433587147632
0.44,69.0,78.00942993164062,94.40591381105317
0.44,70.0,78.20401000976562,93.78106256229186
0.44,71.0,77.28176879882812,93.16989794355524
0.44,72.0,76.35025024414062,92.57262773763095
0.44,73.0,75.4381332397461,91.98940050183771
0.44,74.0,74.54568481445312,91.42036215847922
0.44,75.0,74.13461303710938,90.86571479386491
0.44,76.0,74.02549743652344,90.32562620873436
0.44,77.0,73.92960357666016,89.8002530576543
0.44,78.0,73.8470458984375,89.28970197568279
0.44,79.0,73.77792358398438,88.79421213893956
0.44,80.0,73.72254180908203,88.31384906966744
0.44,81.0,74.0147705078125,87.84882478226444
0.44,82.0,74.33050537109375,87.39921930518744
0.44,83.0,74.64456176757812,86.96516510308165
0.44,84.0,74.95708465576172,86.54687641045314
0.44,85.0,75.26815032958984,86.14436182489688
0.44,86.0,75.57752990722656,85.75780929728062
0.44,87.0,75.88560485839844,85.38733839740966
0.44,88.0,75.55870056152344,85.03302724621916
0.44,89.0,75.15562438964844,84.69494028663253
0.44,90.0,74.75767517089844,84.3732059994463
0.44,91.0,74.3649673461914,84.06786402495754
0.44,92.0,74.15563201904297,83.77901782740712
0.44,93.0,74.47106170654297,83.50673333162273
0.44,94.0,74.78598022460938,83.2510645342974
0.44,95.0,75.10031127929688,83.0120561415253
0.44,96.0,75.50955963134766,82.78970499951217
0.44,97.0,76.23152160644531,82.58406287781105
0.44,98.0,76.607666015625,82.39516302930045
0.44,99.0,76.85191345214844,82.22298426002914
0.44,100.0,77.09889221191406,82.06755446638915
0.44,101.0,76.974853515625,81.92880805823889
0.44,102.0,77.28520965576172,81.80679410965816
0.44,103.0,77.59519958496094,81.7013754235126
0.44,104.0,77.90431213378906,81.61260135064161
0.44,105.0,78.21299743652344,81.54039151990105
0.44,106.0,78.52090454101562,81.48465813709198
0.44,107.0,78.82848358154297,81.44533310851058
0.44,108.0,79.13529205322266,81.42238023974889
0.44,109.0,79.44145202636719,81.41561246545407
0.44,110.0,79.74710083007812,81.42500683623705
0.44,111.0,80.052001953125,81.4504408607237
0.44,112.0,80.35643005371094,81.49174673030545
0.44,113.0,80.66014099121094,81.54881051305254
0.44,114.0,80.96329498291016,81.62151540705275
0.44,115.0,81.26580047607422,81.70970910791446
0.44,116.0,81.56758117675781,81.81321917655636
0.44,117.0,81.86875915527344,81.93185347153603
0.44,118.0,82.16934204101562,82.06553152721153
0.44,119.0,82.46928405761719,82.21399287834159
0.44,120.0,82.76852416992188,82.37707164978463
0.45,0.0,153.72445678710938,161.9080986914336
0.45,1.0,152.0938720703125,160.69044751283445
0.45,2.0,150.40321350097656,159.4778099768115
0.45,3.0,148.71502685546875,158.2702704730898
0.45,4.0,147.029296875,157.06792793048172
0.45,5.0,145.34585571289062,155.87080863450666
0.45,6.0,143.6649932861328,154.67902123227637
0.45,7.0,141.986572265625,153.4926008497641
0.45,8.0,140.3105926513672,152.31163443537397
0.45,9.0,138.6372528076172,151.13619168650504
0.45,10.0,136.96661376953125,149.96630480919706
0.45,11.0,135.29832458496094,148.8021245333043
0.45,12.0,133.63270568847656,147.6436734061944
0.45,13.0,131.96978759765625,146.49104734803763
0.45,14.0,130.30947875976562,145.3442774393784
0.45,15.0,128.65194702148438,144.2035575692396
0.45,16.0,126.99700927734375,143.06886180699837
0.45,17.0,125.34496307373047,141.9403690264859
0.45,18.0,123.6956787109375,140.81806191856214
0.45,19.0,122.04913330078125,139.7020755818431
0.45,20.0,120.40544891357422,138.59252747487866
0.45,21.0,118.76472473144531,137.489431412018
0.45,22.0,117.12677001953125,136.39298689815396
0.45,23.0,115.4917984008789,135.30324015660156
0.45,24.0,113.85978698730469,134.22025974121792
0.45,25.0,112.23068237304688,133.1441667540302
0.45,26.0,110.62092590332031,132.07505560286546
0.45,27.0,109.0809326171875,131.0130673945351
0.45,28.0,107.54640197753906,129.9582339758624
0.45,29.0,106.01765441894531,128.9107537092038
