s,d_tag,range_residual_rms,position_median_3d,position_rmse_3d
0.986,115.0,39.130276531668414,72.82845306396484,86.4656808499404
0.986,116.0,39.130276531668414,73.17726135253906,85.9889845779679
0.986,117.0,39.130276531668414,73.52403259277344,85.52863247273541
0.986,118.0,39.130276531668414,73.86895751953125,85.08480661320357
0.986,119.0,39.130276531668414,74.2119140625,84.6576832889003
0.986,120.0,39.130276531668414,74.55332946777344,84.24741511242348
0.988,0.0,33.540237027144485,204.68304443359375,203.10583563440514
0.988,1.0,33.540237027144485,202.9388427734375,201.74001872769318
0.988,2.0,33.540237027144485,201.1961669921875,200.3776220196507
0.988,3.0,33.540237027144485,199.45555114746094,199.0187550050246
0.988,4.0,33.540237027144485,197.716796875,197.6633719072656
0.988,5.0,33.540237027144485,195.98001098632812,196.31153493872947
0.988,6.0,33.540237027144485,194.24514770507812,194.9633078459893
0.988,7.0,33.540237027144485,192.51226806640625,193.61865507680298
0.988,8.0,33.540237027144485,190.84780883789062,192.27768209350248
0.988,9.0,33.540237027144485,189.36911010742188,190.94038459359507
0.988,10.0,33.540237027144485,187.89404296875,189.6067991429896
0.988,11.0,33.540237027144485,186.42266845703125,188.2769838728303
0.988,12.0,33.540237027144485,184.9547882080078,186.95093565893166
0.988,13.0,33.540237027144485,183.49061584472656,185.62870366675517
0.988,14.0,33.540237027144485,182.0301055908203,184.31040181918652
0.988,15.0,33.540237027144485,180.5731658935547,182.9959336126079
0.988,16.0,33.540237027144485,179.11978149414062,181.68542525475178
0.988,17.0,33.540237027144485,177.67007446289062,180.37894681232896
0.988,18.0,33.540237027144485,176.22409057617188,179.07652104791683
0.988,19.0,33.540237027144485,174.78184509277344,177.77811069033498
0.988,20.0,33.540237027144485,173.34307861328125,176.48385969933625
0.988,21.0,33.540237027144485,171.90814208984375,175.19382123807907
0.988,22.0,33.540237027144485,170.4768524169922,173.9079486664569
0.988,23.0,33.540237027144485,169.0492401123047,172.62637467772703
0.988,24.0,33.540237027144485,167.62547302246094,171.34908743738615
0.988,25.0,33.540237027144485,166.20529174804688,170.0762007527802
0.988,26.0,33.540237027144485,164.78897094726562,168.80775053481696
0.988,27.0,33.540237027144485,163.37619018554688,167.54373845917073
0.988,28.0,33.540237027144485,161.69940185546875,166.28430684561005
0.988,29.0,33.540237027144485,159.95925903320312,165.0294185421951
0.988,30.0,33.540237027144485,158.2213897705078,163.77919587053785
0.988,31.0,33.540237027144485,156.4858856201172,162.53368040386275
0.988,32.0,33.540237027144485,154.75277709960938,161.29294486275586
0.988,33.0,33.540237027144485,153.0220947265625,160.05699058265154
0.988,34.0,33.540237027144485,151.2938232421875,158.82594148154766
0.988,35.0,33.540237027144485,149.56808471679688,157.5998505412521
0.988,36.0,33.540237027144485,147.84486389160156,156.37876569206895
0.988,37.0,33.540237027144485,146.12423706054688,155.16279882956803
0.988,38.0,33.540237027144485,144.40628051757812,153.95196973204014
0.988,39.0,33.540237027144485,142.69085693359375,152.7463494346919
0.988,40.0,33.540237027144485,140.97825622558594,151.54604936495375
0.988,41.0,33.540237027144485,139.26828002929688,150.35109951377143
0.988,42.0,33.540237027144485,137.56101989746094,149.16160882370167
0.988,43.0,33.540237027144485,135.85687255859375,147.97767594514045
0.988,44.0,33.540237027144485,134.1552734375,146.79928899691578
0.988,45.0,33.540237027144485,132.45677185058594,145.62664296283492
0.988,46.0,33.540237027144485,130.7610626220703,144.45971540536829
0.988,47.0,33.540237027144485,129.06846618652344,143.29869373096184
0.988,48.0,33.540237027144485,127.37893676757812,142.14357151090232
0.988,49.0,33.540237027144485,125.69239807128906,140.99448681597448
0.988,50.0,33.540237027144485,124.00907135009766,139.85151165611333
0.988,51.0,33.540237027144485,122.32893371582031,138.7147266537515
0.988,52.0,33.540237027144485,120.65196228027344,137.58429234472953
0.988,53.0,33.540237027144485,118.97850036621094,136.4602663667157
0.988,54.0,33.540237027144485,117.30825805664062,135.34271458273992
0.988,55.0,33.540237027144485,115.64142608642578,134.2317623203428
0.988,56.0,33.540237027144485,113.97808074951172,133.12751611471987
0.988,57.0,33.540237027144485,112.31843566894531,132.0300850540323
0.988,58.0,33.540237027144485,110.66226196289062,130.93958083072133
0.988,59.0,33.540237027144485,109.00971984863281,129.8561027517575
0.988,60.0,33.540237027144485,107.36105346679688,128.7797523268895
0.988,61.0,33.540237027144485,105.71617889404297,127.71072124262903
0.988,62.0,33.540237027144485,104.07520294189453,126.64903291799152
0.988,63.0,33.540237027144485,102.43826293945312,125.59483468678161
0.988,64.0,33.540237027144485,100.80524444580078,124.5482344126664
0.988,65.0,33.540237027144485,99.17652893066406,123.50941338745197
0.988,66.0,33.540237027144485,97.55189514160156,122.47849380733133
0.988,67.0,33.540237027144485,95.93905639648438,121.45551606581111
0.988,68.0,33.540237027144485,94.404296875,120.44075955630635
0.988,69.0,33.540237027144485,92.87527465820312,119.43421306309176
0.988,70.0,33.540237027144485,91.3524169921875,118.43611064488525
0.988,71.0,33.540237027144485,89.83548736572266,117.44657611947443
0.988,72.0,33.540237027144485,88.32492065429688,116.46571467737834
0.988,73.0,33.540237027144485,86.82083892822266,115.4937430664536
0.988,74.0,33.540237027144485,85.33055114746094,114.53075119263822
0.988,75.0,33.540237027144485,83.94488525390625,113.57691587779843
0.988,76.0,33.540237027144485,82.56948852539062,112.6324003881099
0.988,77.0,33.540237027144485,81.20451354980469,111.697362463265
0.988,78.0,33.540237027144485,79.85042572021484,110.77194953907555
0.988,79.0,33.540237027144485,78.50743103027344,109.85636929645909
0.988,80.0,33.540237027144485,77.17611694335938,108.95073517564028
0.988,81.0,33.540237027144485,76.60748291015625,108.05525207041072
0.988,82.0,33.540237027144485,76.17613220214844,107.17001041715214
0.988,83.0,33.540237027144485,75.75154876708984,106.2953441845526
0.988,84.0,33.540237027144485,75.33364868164062,105.43129890626645
0.988,85.0,33.540237027144485,74.92263793945312,104.57812850179286
0.988,86.0,33.540237027144485,74.51895904541016,103.73594125380316
0.988,87.0,33.540237027144485,74.12300109863281,102.90503055001733
0.988,88.0,33.540237027144485,73.7349624633789,102.08548520265994
0.988,89.0,33.540237027144485,73.35504913330078,101.27754737138187
0.988,90.0,33.540237027144485,72.9836196899414,100.48139500518242
0.988,91.0,33.540237027144485,73.3246841430664,99.6972027017935
0.988,92.0,33.540237027144485,73.68382263183594,98.92519565781762
0.988,93.0,33.540237027144485,74.04107666015625,98.16554198298148
0.988,94.0,33.540237027144485,74.39643096923828,97.41847553210839
0.988,95.0,33.540237027144485,74.7501449584961,96.68420223044455
0.988,96.0,33.540237027144485,75.101806640625,95.9629088909486
0.988,97.0,33.540237027144485,74.93828582763672,95.2547519729987
0.988,98.0,33.540237027144485,74.65711975097656,94.56001628430221
0.988,99.0,33.540237027144485,74.69934844970703,93.87880734622698
0.988,100.0,33.540237027144485,74.84538269042969,93.21141125152006
0.988,101.0,33.540237027144485,75.00639343261719,92.55800546144023
0.988,102.0,33.540237027144485,75.18242645263672,91.91872365199868
0.988,103.0,33.540237027144485,74.91384887695312,91.29390531923531
0.988,104.0,33.540237027144485,73.87971496582031,90.68362866478437
0.988,105.0,33.540237027144485,72.99954223632812,90.08812688400592
0.988,106.0,33.540237027144485,72.8108901977539,89.50760758955772
0.988,107.0,33.540237027144485,72.63529968261719,88.94224611809199
0.988,108.0,33.540237027144485,72.47296905517578,88.39228084227717
0.988,109.0,33.540237027144485,72.32443237304688,87.8578397184907
0.988,110.0,33.540237027144485,72.37176513671875,87.33910430400005
0.988,111.0,33.540237027144485,72.72224426269531,86.83629702186033
0.988,112.0,33.540237027144485,73.07084655761719,86.34957171379746
0.988,113.0,33.540237027144485,73.41758728027344,85.87907388899376
0.988,114.0,33.540237027144485,73.76254272460938,85.4249945127303
0.988,115.0,33.540237027144485,74.10563659667969,84.9875105714069
0.988,116.0,33.540237027144485,74.44683837890625,84.56672661277602
0.988,117.0,33.540237027144485,74.78617858886719,84.16278868953904
0.988,118.0,33.540237027144485,75.123779296875,83.7759025941753
0.988,119.0,33.540237027144485,75.34785461425781,83.40611827921408
0.988,120.0,33.540237027144485,75.00209045410156,83.05358774610522
0.99,0.0,27.950197522620293,198.8045654296875,198.52494136442908
0.99,1.0,27.950197522620293,197.06610107421875,197.17117602796307
0.99,2.0,27.950197522620293,195.32958984375,195.8209880860578
0.99,3.0,27.950197522620293,193.59510803222656,194.47438174795673
0.99,4.0,27.950197522620293,191.8624267578125,193.131401592931
0.99,5.0,27.950197522620293,190.1319580078125,191.79209324487283
0.99,6.0,27.950197522620293,188.54318237304688,190.4564931454163
0.99,7.0,27.950197522620293,187.0707550048828,189.12459724015278
0.99,8.0,27.950197522620293,185.60203552246094,187.79650514253453
0.99,9.0,27.950197522620293,184.13671875,186.47217243800748
0.99,10.0,27.950197522620293,182.67520141601562,185.1517219910471
0.99,11.0,27.950197522620293,181.21734619140625,183.83519496073106
0.99,12.0,27.950197522620293,179.7630615234375,182.52252643509513
0.99,13.0,27.950197522620293,178.31243896484375,181.21390804447103
0.99,14.0,27.950197522620293,176.86553955078125,179.90928703794032
0.99,15.0,27.950197522620293,175.42221069335938,178.6086853991149
0.99,16.0,27.950197522620293,173.9825897216797,177.31220809810304
0.99,17.0,27.950197522620293,172.54656982421875,176.01986859620422
0.99,18.0,27.950197522620293,171.11441040039062,174.7317195821211
0.99,19.0,27.950197522620293,169.68576049804688,173.447820638874
0.99,20.0,27.950197522620293,168.26107788085938,172.1682498313786
0.99,21.0,27.950197522620293,166.8399658203125,170.89298437728507
0.99,22.0,27.950197522620293,165.42254638671875,169.6221271403734
0.99,23.0,27.950197522620293,164.009033203125,168.35573734469224
0.99,24.0,27.950197522620293,162.59909057617188,167.09381136617537
0.99,25.0,27.950197522620293,160.98776245117188,165.83649232753328
0.99,26.0,27.950197522620293,159.24819946289062,164.58373153960267
0.99,27.0,27.950197522620293,157.51107788085938,163.3356876956166
0.99,28.0,27.950197522620293,155.77618408203125,162.09234323179797
0.99,29.0,27.950197522620293,154.0439453125,160.85382533530247
0.99,30.0,27.950197522620293,152.31399536132812,159.6201362316954
0.99,31.0,27.950197522620293,150.58645629882812,158.39137642245552
0.99,32.0,27.950197522620293,148.86154174804688,157.16759938637162
0.99,33.0,27.950197522620293,147.13925170898438,155.94887859287414
0.99,34.0,27.950197522620293,145.41944885253906,154.7352514680317
0.99,35.0,27.950197522620293,143.70237731933594,153.52681972541475
0.99,36.0,27.950197522620293,141.9879913330078,152.3236877815627
0.99,37.0,27.950197522620293,140.2763671875,151.12584651334464
0.99,38.0,27.950197522620293,138.56747436523438,149.93339667165552
0.99,39.0,27.950197522620293,136.86126708984375,148.74646135496803
0.99,40.0,27.950197522620293,135.1581573486328,147.56508759908286
0.99,41.0,27.950197522620293,133.457763671875,146.3893233278131
0.99,42.0,27.950197522620293,131.76039123535156,145.21929134286876
0.99,43.0,27.950197522620293,130.0659637451172,144.05511098187387
0.99,44.0,27.950197522620293,128.37457275390625,142.89676124741246
0.99,45.0,27.950197522620293,126.6861801147461,141.74440575380743
0.99,46.0,27.950197522620293,125.00105285644531,140.59812937722535
0.99,47.0,27.950197522620293,123.31907653808594,139.45796997886137
0.99,48.0,27.950197522620293,121.64036560058594,138.32412823916513
0.99,49.0,27.950197522620293,119.9648208618164,137.1965614888908
0.99,50.0,27.950197522620293,118.29263305664062,136.07549748439283
0.99,51.0,27.950197522620293,116.62405395507812,134.96095355463
0.99,52.0,27.950197522620293,114.95874786376953,133.85305609137208
0.99,53.0,27.950197522620293,113.29695129394531,132.75189058211186
0.99,54.0,27.950197522620293,111.63880920410156,131.65758143760655
0.99,55.0,27.950197522620293,109.98432922363281,130.57027860983524
0.99,56.0,27.950197522620293,108.33370971679688,129.49002284201282
0.99,57.0,27.950197522620293,106.68672943115234,128.4169767666059
0.99,58.0,27.950197522620293,105.04371643066406,127.35121527197924
0.99,59.0,27.950197522620293,103.40453338623047,126.2928918476808
0.99,60.0,27.950197522620293,101.76953125,125.24212877587358
0.99,61.0,27.950197522620293,100.13842010498047,124.19901572803425
0.99,62.0,27.950197522620293,98.55360412597656,123.16371139539235
0.99,63.0,27.950197522620293,97.00961303710938,122.13632240246962
0.99,64.0,27.950197522620293,95.4710693359375,121.11698970545999
0.99,65.0,27.950197522620293,93.93838500976562,120.10587370498372
0.99,66.0,27.950197522620293,92.41151428222656,119.10308117472235
0.99,67.0,27.950197522620293,90.89080810546875,118.10876211145387
0.99,68.0,27.950197522620293,89.37617492675781,117.1230197604745
0.99,69.0,27.950197522620293,87.86792755126953,116.14609351615103
0.99,70.0,27.950197522620293,86.36624145507812,115.17805933233335
0.99,71.0,27.950197522620293,84.87113189697266,114.21905352216854
0.99,72.0,27.950197522620293,83.39344787597656,113.26930109395263
0.99,73.0,27.950197522620293,82.02288818359375,112.32893243728438
0.99,74.0,27.950197522620293,80.66288757324219,111.3980536956885
0.99,75.0,27.950197522620293,79.31388854980469,110.47689149631022
0.99,76.0,27.950197522620293,77.97614288330078,109.56560178153543
0.99,77.0,27.950197522620293,77.00591278076172,108.66432059472189
0.99,78.0,27.950197522620293,76.57020568847656,107.77323560374347
0.99,79.0,27.950197522620293,76.14093017578125,106.89253785198244
0.99,80.0,27.950197522620293,75.7181396484375,106.02238947652755
0.99,81.0,27.950197522620293,75.30207824707031,105.16293626588457
0.99,82.0,27.950197522620293,74.89337158203125,104.31442853220258
0.99,83.0,27.950197522620293,74.49174499511719,103.47699868962425
0.99,84.0,27.950197522620293,74.0980224609375,102.65087980626372
0.99,85.0,27.950197522620293,73.712158203125,101.83618892613765
0.99,86.0,27.950197522620293,73.33477783203125,101.03318317049354
0.99,87.0,27.950197522620293,73.23126983642578,100.24203132294357
0.99,88.0,27.950197522620293,73.59028625488281,99.46288370228866
0.99,89.0,27.950197522620293,73.94754028320312,98.69602955539803
0.99,90.0,27.950197522620293,74.30268859863281,97.94159312601822
0.99,91.0,27.950197522620293,74.65621185302734,97.19976309288259
0.99,92.0,27.950197522620293,75.0076675415039,96.47080496677479
0.99,93.0,27.950197522620293,75.13356018066406,95.75483424480458
0.99,94.0,27.950197522620293,74.84724426269531,95.05213926938994
0.99,95.0,27.950197522620293,74.57621002197266,94.36287691175222
0.99,96.0,27.950197522620293,74.71471405029297,93.68723419742147
0.99,97.0,27.950197522620293,74.86824035644531,93.02546589341813
0.99,98.0,27.950197522620293,75.03679656982422,92.37773803452323
0.99,99.0,27.950197522620293,75.2204360961914,91.74420430434557
0.99,100.0,27.950197522620293,74.49254608154297,91.12516075088702
0.99,101.0,27.950197522620293,73.46771240234375,90.52074283175376
0.99,102.0,27.950197522620293,72.95375061035156,89.93119114425762
0.99,103.0,27.950197522620293,72.77153778076172,89.35661141687419
0.99,104.0,27.950197522620293,72.60260009765625,88.79727229147441
0.99,105.0,27.950197522620293,72.44693756103516,88.2533279958538
0.99,106.0,27.950197522620293,72.30517578125,87.7250008905671
0.99,107.0,27.950197522620293,72.61636352539062,87.21242923173278
0.99,108.0,27.950197522620293,72.96484375,86.71582765346243
0.99,109.0,27.950197522620293,73.31170654296875,86.23529086531221
0.99,110.0,27.950197522620293,73.65640258789062,85.77103479704702
0.99,111.0,27.950197522620293,73.99960327148438,85.32331948334084
0.99,112.0,27.950197522620293,74.34077453613281,84.89214204654044
0.99,113.0,27.950197522620293,74.68011474609375,84.47770080674397
0.99,114.0,27.950197522620293,75.01779174804688,84.08018807866542
0.99,115.0,27.950197522620293,75.34248352050781,83.69967296176401
0.99,116.0,27.950197522620293,75.3563003540039,83.3362681774868
0.99,117.0,27.950197522620293,75.01121520996094,82.99016319721272
0.99,118.0,27.950197522620293,74.67218780517578,82.6614335567455
0.99,119.0,27.950197522620293,74.33946990966797,82.3501806075357
0.99,120.0,27.950197522620293,74.01338195800781,82.05646338707116
0.992,0.0,22.36015801809625,192.94200134277344,193.98438443918624
0.992,1.0,22.36015801809625,191.2098846435547,192.64307791548077
0.992,2.0,22.36015801809625,189.47972106933594,191.30543518481122
0.992,3.0,22.36015801809625,187.75164794921875,189.97153364056942
0.992,4.0,22.36015801809625,186.24798583984375,188.64136981651188
0.992,5.0,22.36015801809625,184.78170776367188,187.3150233396937
0.992,6.0,22.36015801809625,183.31930541992188,185.99247086575843
0.992,7.0,22.36015801809625,181.86038208007812,184.6738150598238
0.992,8.0,22.36015801809625,180.40509033203125,183.3590867328369
0.992,9.0,22.36015801809625,178.95358276367188,182.04825296126847
0.992,10.0,22.36015801809625,177.50558471679688,180.74143630300995
0.992,11.0,22.36015801809625,176.06143188476562,179.43869187169472
0.992,12.0,22.36015801809625,174.62094116210938,178.13997744049482
0.992,13.0,22.36015801809625,173.18392944335938,176.84540388429664
0.992,14.0,22.36015801809625,171.750732421875,175.55501274529303
0.992,15.0,22.36015801809625,170.3212890625,174.26882968563254
0.992,16.0,22.36015801809625,168.8954620361328,172.98692034190043
0.992,17.0,22.36015801809625,167.47344970703125,171.70934630757583
0.992,18.0,22.36015801809625,166.0550994873047,170.4361305867245
0.992,19.0,22.36015801809625,164.64056396484375,169.1673080858119
0.992,20.0,22.36015801809625,163.22962951660156,167.9029725857318
0.992,21.0,22.36015801809625,161.82252502441406,166.64319691522064
0.992,22.0,22.36015801809625,160.2733154296875,165.38796127401474
0.992,23.0,22.36015801809625,158.53451538085938,164.13740551935442
0.992,24.0,22.36015801809625,156.798095703125,162.89152952386752
0.992,25.0,22.36015801809625,155.06399536132812,161.65040524423378
0.992,26.0,22.36015801809625,153.33236694335938,160.41411253377927
0.992,27.0,22.36015801809625,151.60330200195312,159.18270875200295
0.992,28.0,22.36015801809625,149.8766326904297,157.95625877913164
0.992,29.0,22.36015801809625,148.15264892578125,156.73482282983574
0.992,30.0,22.36015801809625,146.43124389648438,155.51846880877204
0.992,31.0,22.36015801809625,144.71246337890625,154.30724094926654
0.992,32.0,22.36015801809625,142.99636840820312,153.1012672934976
0.992,33.0,22.36015801809625,141.28285217285156,151.900544405295
0.992,34.0,22.36015801809625,139.57228088378906,150.70524314867083
0.992,35.0,22.36015801809625,137.86453247070312,149.51533026541125
0.992,36.0,22.36015801809625,136.15943908691406,148.33094201607094
0.992,37.0,22.36015801809625,134.4573974609375,147.15216534466967
0.992,38.0,22.36015801809625,132.75811767578125,145.97904253479334
0.992,39.0,22.36015801809625,131.06192016601562,144.8116975053293
0.992,40.0,22.36015801809625,129.36871337890625,143.65018953389864
0.992,41.0,22.36015801809625,127.67859649658203,142.4946065317035
0.992,42.0,22.36015801809625,125.99147033691406,141.3450661833479
0.992,43.0,22.36015801809625,124.30767059326172,140.20158478062936
0.992,44.0,22.36015801809625,122.62715148925781,139.06433285308998
0.992,45.0,22.36015801809625,120.94979858398438,137.93333704637905
0.992,46.0,22.36015801809625,119.2757797241211,136.80879534728388
0.992,47.0,22.36015801809625,117.60511779785156,135.69065950950713
0.992,48.0,22.36015801809625,115.93797302246094,134.57915450813695
0.992,49.0,22.36015801809625,114.27430725097656,133.47431430101074
0.992,50.0,22.36015801809625,112.61416625976562,132.37626887965985
0.992,51.0,22.36015801809625,110.95782470703125,131.285211050693
0.992,52.0,22.36015801809625,109.30510711669922,130.20105396318803
0.992,53.0,22.36015801809625,107.65608215332031,129.12405463109886
0.992,54.0,22.36015801809625,106.0110092163086,128.05430976737955
0.992,55.0,22.36015801809625,104.36981201171875,126.99194118132064
0.992,56.0,22.36015801809625,102.73892211914062,125.93700372110654
0.992,57.0,22.36015801809625,101.18058013916016,124.88965051071085
0.992,58.0,22.36015801809625,99.62744140625,123.85005424907976
0.992,59.0,22.36015801809625,98.07982635498047,122.81831649712309
0.992,60.0,22.36015801809625,96.53761291503906,121.79452471273083
0.992,61.0,22.36015801809625,95.00123596191406,120.77880819006495
0.992,62.0,22.36015801809625,93.47065734863281,119.77141721968769
0.992,63.0,22.36015801809625,91.94595336914062,118.77240331433266
0.992,64.0,22.36015801809625,90.4273910522461,117.78187599329533
0.992,65.0,22.36015801809625,88.91505432128906,116.80002190576636
0.992,66.0,22.36015801809625,87.4093017578125,115.82703210903533
0.992,67.0,22.36015801809625,85.90994262695312,114.86297458140069
0.992,68.0,22.36015801809625,84.41735076904297,113.90803325078745
0.992,69.0,22.36015801809625,82.93187713623047,112.96232692666834
0.992,70.0,22.36015801809625,81.47676849365234,112.02610692518284
0.992,71.0,22.36015801809625,80.12193298339844,111.0994636364753
0.992,72.0,22.36015801809625,78.77809143066406,110.18257664128436
0.992,73.0,22.36015801809625,77.44586181640625,109.2756110927205
0.992,74.0,22.36015801809625,76.96622467041016,108.37874849342006
0.992,75.0,22.36015801809625,76.53225708007812,107.49210090891563
0.992,76.0,22.36015801809625,76.10475158691406,106.61592777201491
0.992,77.0,22.36015801809625,75.68385314941406,105.75035553279479
0.992,78.0,22.36015801809625,75.26992797851562,104.89556283066744
0.992,79.0,22.36015801809625,74.86315155029297,104.05174493971737
0.992,80.0,22.36015801809625,74.4638671875,103.21910952102087
0.992,81.0,22.36015801809625,74.07240295410156,102.39782922351186
0.992,82.0,22.36015801809625,73.68919372558594,101.58804967090126
0.992,83.0,22.36015801809625,73.31423950195312,100.78999962018801
0.992,84.0,22.36015801809625,73.49717712402344,100.00384758223055
0.992,85.0,22.36015801809625,73.8541259765625,99.22981237542727
0.992,86.0,22.36015801809625,74.20927429199219,98.46810040249075
0.992,87.0,22.36015801809625,74.56246185302734,97.71883994239545
0.992,88.0,22.36015801809625,74.91404724121094,96.98234476085068
0.992,89.0,22.36015801809625,75.26362609863281,96.25873539905352
0.992,90.0,22.36015801809625,75.03935241699219,95.54819730278798
0.992,91.0,22.36015801809625,74.7581787109375,94.85097274804302
0.992,92.0,22.36015801809625,74.5879898071289,94.16724856936726
0.992,93.0,22.36015801809625,74.73403930664062,93.49715382533043
0.992,94.0,22.36015801809625,74.89523315429688,92.8410783021853
0.992,95.0,22.36015801809625,75.07134246826172,92.19905118309244
0.992,96.0,22.36015801809625,75.10913848876953,91.57131463543864
0.992,97.0,22.36015801809625,74.07481384277344,90.95808937877653
0.992,98.0,22.36015801809625,73.09952545166016,90.35955467516288
0.992,99.0,22.36015801809625,72.91072082519531,89.77590644992814
0.992,100.0,22.36015801809625,72.73504638671875,89.20736026248058
0.992,101.0,22.36015801809625,72.57261657714844,88.65404969511404
0.992,102.0,22.36015801809625,72.42375183105469,88.11617863650238
0.992,103.0,22.36015801809625,72.51079559326172,87.59396740072914
0.992,104.0,22.36015801809625,72.85936737060547,87.08760237990968
0.992,105.0,22.36015801809625,73.20608520507812,86.59717547807925
0.992,106.0,22.36015801809625,73.5509033203125,86.12290511331031
0.992,107.0,22.36015801809625,73.89385223388672,85.66496843171221
0.992,108.0,22.36015801809625,74.23491668701172,85.22350268650221
0.992,109.0,22.36015801809625,74.5744400024414,84.79871330004808
0.992,110.0,22.36015801809625,74.91180419921875,84.3906235535086
0.992,111.0,22.36015801809625,75.24772644042969,83.99948846570436
0.992,112.0,22.36015801809625,75.46600341796875,83.6254116441662
0.992,113.0,22.36015801809625,75.36363220214844,83.26845293330632
0.992,114.0,22.36015801809625,75.019287109375,82.92880099914775
0.992,115.0,22.36015801809625,74.68106079101562,82.60648903839214
0.992,116.0,22.36015801809625,74.34922790527344,82.30168814242968
0.992,117.0,22.36015801809625,74.09523010253906,82.01444173036691
0.992,118.0,22.36015801809625,74.42796325683594,81.74483032679345
0.992,119.0,22.36015801809625,74.6739501953125,81.49293908734516
0.992,120.0,22.36015801809625,74.48432922363281,81.25874652441269
0.994,0.0,16.77011851357213,187.09689331054688,189.48557003107123
0.994,1.0,16.77011851357213,185.42530822753906,188.15714011166304
0.994,2.0,16.77011851357213,183.9619903564453,186.8325202554416
0.994,3.0,16.77011851357213,182.5021514892578,185.5117604931019
0.994,4.0,16.77011851357213,181.04595947265625,184.19490144613124
0.994,5.0,16.77011851357213,179.59341430664062,182.8819632987354
0.994,6.0,16.77011851357213,178.14456176757812,181.57302034925232
0.994,7.0,16.77011851357213,176.69935607910156,180.26807294970456
0.994,8.0,16.77011851357213,175.25790405273438,178.96720304465006
0.994,9.0,16.77011851357213,173.820068359375,177.67039026839842
0.994,10.0,16.77011851357213,172.3858184814453,176.37776286815466
0.994,11.0,16.77011851357213,170.9554443359375,175.08931314653387
0.994,12.0,16.77011851357213,169.52871704101562,173.80510030095493
0.994,13.0,16.77011851357213,168.10568237304688,172.52516234052644
0.994,14.0,16.77011851357213,166.68630981445312,171.2496065232706
0.994,15.0,16.77011851357213,165.2707977294922,169.9784395794802
0.994,16.0,16.77011851357213,163.8590087890625,168.71172598362867
0.994,17.0,16.77011851357213,162.4510040283203,167.449496817324
0.994,18.0,16.77011851357213,161.04681396484375,166.19183663014257
0.994,19.0,16.77011851357213,159.556396484375,164.93874928477237
0.994,20.0,16.77011851357213,157.81817626953125,163.69038156111984
0.994,21.0,16.77011851357213,156.08241271972656,162.44670400049674
0.994,22.0,16.77011851357213,154.34921264648438,161.20786149991258
0.994,23.0,16.77011851357213,152.61849975585938,159.973807670584
0.994,24.0,16.77011851357213,150.89013671875,158.74470955751565
0.994,25.0,16.77011851357213,149.1644287109375,157.52060877072563
0.994,26.0,16.77011851357213,147.44122314453125,156.3015227552982
0.994,27.0,16.77011851357213,145.7208251953125,155.08754458168136
0.994,28.0,16.77011851357213,144.00286865234375,153.87873802324023
0.994,29.0,16.77011851357213,142.28787231445312,152.67523871153765
0.994,30.0,16.77011851357213,140.57546997070312,151.47702486680942
0.994,31.0,16.77011851357213,138.86590576171875,150.28417742521998
0.994,32.0,16.77011851357213,137.15921020507812,149.0968448379274
0.994,33.0,16.77011851357213,135.45526123046875,147.9150740818021
0.994,34.0,16.77011851357213,133.7543487548828,146.73890636305356
0.994,35.0,16.77011851357213,132.05621337890625,145.56847749641747
0.994,36.0,16.77011851357213,130.3613739013672,144.4038188228587
0.994,37.0,16.77011851357213,128.66937255859375,143.2450710866695
0.994,38.0,16.77011851357213,126.98075866699219,142.09226206060623
0.994,39.0,16.77011851357213,125.29497528076172,140.94547510695404
0.994,40.0,16.77011851357213,123.61248016357422,139.80489334470735
0.994,41.0,16.77011851357213,121.93331909179688,138.67051495811936
0.994,42.0,16.77011851357213,120.25741577148438,137.54246503353065
0.994,43.0,16.77011851357213,118.58488464355469,136.42085760845004
0.994,44.0,16.77011851357213,116.9157943725586,135.3057807223143
0.994,45.0,16.77011851357213,115.2502670288086,134.1973462270212
0.994,46.0,16.77011851357213,113.58816528320312,133.09563203060046
0.994,47.0,16.77011851357213,111.92984771728516,132.00073981800253
0.994,48.0,16.77011851357213,110.27505493164062,130.91281091818325
0.994,49.0,16.77011851357213,108.62411499023438,129.83193011784505
0.994,50.0,16.77011851357213,106.97688293457031,128.75822940932747
0.994,51.0,16.77011851357213,105.38558959960938,127.6917981410709
0.994,52.0,16.77011851357213,103.81877136230469,126.63278526782668
0.994,53.0,16.77011851357213,102.257080078125,125.58133180707036
0.994,54.0,16.77011851357213,100.70051574707031,124.53745279407919
0.994,55.0,16.77011851357213,99.14942169189453,123.50137192431305
0.994,56.0,16.77011851357213,97.60379028320312,122.47315952765936
0.994,57.0,16.77011851357213,96.06373596191406,121.45305162901424
0.994,58.0,16.77011851357213,94.52932739257812,120.44106361489631
0.994,59.0,16.77011851357213,93.00090789794922,119.43738553108068
0.994,60.0,16.77011851357213,91.47850036621094,118.44216267207172
0.994,61.0,16.77011851357213,89.96216583251953,117.4554603083654
0.994,62.0,16.77011851357213,88.45226287841797,116.47754947306369
0.994,63.0,16.77011851357213,86.94880676269531,115.50846745882961
0.994,64.0,16.77011851357213,85.45195007324219,114.54841276590217
0.994,65.0,16.77011851357213,83.96195983886719,113.59759278231867
0.994,66.0,16.77011851357213,82.47897338867188,112.6560419554251
0.994,67.0,16.77011851357213,81.00321960449219,111.72397715044207
