iteration,selected_variant,apparent_median,honest_median,gap,n_oob
249,Vicon_Ccm|p50|uniform|range_residual_LOO_on_train,78.22913126782207,100.40460956618313,22.175478298361057,4
250,V4_CV4|p10|uniform|fixed_0,68.64536229162002,101.0258565000451,32.38049420842508,11
251,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,94.70190288233229,73.9329757246602,-20.768927157672096,8
252,V4_CV4|p10|inverse_rms|fixed_0,79.76370946823755,87.34648540611583,7.5827759378782815,10
253,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.89345720170597,67.66806148385874,-13.225395717847235,8
254,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,119.58131845145046,49.251472893012306,10
255,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,92.0188867320883,71.30986664151149,-20.709020090576814,6
256,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,88.33483609381574,12.221538846144625,8
257,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.4787967614868,82.43511263885591,-2.043684122630893,7
258,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,73.76808451467896,-13.53143285124483,8
259,V4_CV4|p10|inverse_rms|fixed_0,87.34648540611583,74.57985327231646,-12.766632133799376,9
260,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.38562302832604,102.43352210930476,26.047899080978723,10
261,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,76.9833705396997,102.49106764762631,25.507697107926603,8
262,V4_CV4|p10|inverse_rms|fixed_0,87.29303864171446,84.39627058405937,-2.8967680576550947,9
263,V4_CV4|p20|uniform|range_residual_LOO_on_train,65.04665625738679,103.66362705383017,38.61697079644338,9
264,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,61.233437327129124,-26.066080038794667,8
265,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,83.63689552096125,14.98604690389007,7
266,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,63.31515990973165,-25.89436486973821,7
267,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,63.01304424357408,128.2010606054671,65.188016361893,11
268,V4_CV4|p10|uniform|fixed_0,94.81732115563045,70.57494209140027,-24.242379064230178,7
269,V4_CV4|p10|uniform|fixed_0,76.37340187155218,89.04339873547421,12.669996863922037,9
270,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.38562302832604,71.97110310638254,-4.414519921943494,10
271,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,79.95355004771884,-9.255974731751024,6
272,V4_CV4|p50|uniform|range_residual_LOO_on_train,73.9540414969698,87.80332267716564,13.849281180195845,9
273,V4_CV4|p10|uniform|fixed_0,76.37340187155218,83.41608100278798,7.042679131235801,10
274,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,81.5696558566738,0.8570029329516018,9
275,V4_CV4|p50|uniform|range_residual_LOO_on_train,73.9540414969698,110.0687778894786,36.1147363925088,8
276,Vicon_Ccm|p50|uniform|range_residual_LOO_on_train,78.22913126782207,71.52367963031138,-6.705451637510691,9
277,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,82.43511263885591,-4.864404727067878,7
278,V5_CV5|p50|inverse_rms|range_residual_LOO_on_train,53.759534144967496,89.54993929507435,35.79040515010686,10
279,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,77.30625819259011,81.5696558566738,4.263397664083698,11
280,V4_CV4|p10|inverse_rms|fixed_0,87.34648540611583,79.95355004771884,-7.392935358396997,10
281,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,123.46108920882999,42.07223763013995,7
282,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,102.10428839874079,64.80061829049538,-37.30367010824541,10
283,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,72.66581548622244,2.3359699277842907,10
284,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.31390555150557,80.1826238433814,-4.131281708124163,10
285,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,90.16874823293946,19.838902674501313,10
286,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,113.75189982763052,45.10105121055935,10
287,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,143.9000177641946,56.600500398270796,7
288,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.38562302832604,80.2266255931988,3.841002564872767,10
289,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,61.33404730220711,123.81588965138316,62.48184234917605,11
290,V4_CV4|p10|uniform|fixed_0,108.1976819587546,85.15289170043471,-23.044790258319892,8
291,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,88.54313786801382,12.429840620342702,9
292,V4_CV4|p10|inverse_rms|fixed_0,97.86635271552669,87.10319806223318,-10.763154653293512,8
293,V4_CV4|p20|uniform|range_residual_LOO_on_train,65.04665625738679,110.33427322330812,45.28761696592133,10
294,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,94.70190288233229,64.80061829049538,-29.901284591836912,10
295,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,112.43624101850114,36.32294377083002,8
296,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,117.7336924648644,37.0210395411422,4
297,V4_CV4|p20|uniform|range_residual_LOO_on_train,70.80294886170198,122.34369416717995,51.54074530547797,7
298,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,72.4575234109918,-14.841993954931993,8
299,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,74.8555008123661,-14.954624728040883,10
300,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,75.13114835241575,-14.678977187991237,11
301,V4_CV4|p50|uniform|range_residual_LOO_on_train,73.30708332181952,84.30210678616497,10.99502346434545,11
302,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.4787967614868,97.23204160444888,12.753244842962076,11
303,V4_CV4|p10|uniform|fixed_0,71.48441907770916,92.86541036792093,21.380991290211767,8
304,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,48.487796333267404,-48.061887184516415,5
305,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,79.25715274664819,88.49165761601175,9.234504869363562,9
306,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,71.27468771509248,-10.114163863597554,5
307,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,95.002423735969,24.672578177530852,10
308,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,115.34674725151775,46.69589863444658,9
309,V4_CV4|p10|uniform|fixed_0,97.92158882783778,56.64498665645398,-41.2766021713838,8
310,V4_CV4|p10|uniform|fixed_0,98.55368465618498,81.26238466539519,-17.291299990789796,9
311,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,78.76175836966412,117.7336924648644,38.97193409520028,8
312,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,52.09289093702275,-29.295960641667286,6
313,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.4787967614868,120.41214550686598,35.93334874537918,7
314,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,73.6492471278167,-15.560277651653166,8
315,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,78.76175836966412,102.46811760750279,23.70635923783867,9
316,V4_CV4|p10|inverse_rms|fixed_0,105.20651145384065,62.728256529149576,-42.47825492469107,10
317,V4_CV4|p10|inverse_rms|fixed_0,79.76370946823755,88.60892401853275,8.845214550295196,9
318,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,73.91502823600605,-2.1982690116650616,8
319,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,63.31515990973165,-33.23452360805217,7
320,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,75.13114835241575,-21.41853516536807,9
321,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,56.981303218215444,-30.318214147708346,8
322,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.31390555150557,101.42362907286095,17.109723521355377,8
323,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,72.4575234109918,-14.841993954931993,10
324,V4_CV4|p10|uniform|fixed_0,71.48441907770916,90.91349958021142,19.42908050250226,9
325,V4_CV4|p10|inverse_rms|fixed_0,87.29303864171446,84.63955792794202,-2.6534807137724385,10
326,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,102.5153725327519,21.307325232045642,10
327,V4_CV4|p50|uniform|range_residual_LOO_on_train,73.9540414969698,103.66736507576447,29.71332357879467,7
328,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,86.69243788077733,-9.857245637006486,8
329,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,79.76370946823755,-10.046416072169436,10
330,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,76.9833705396997,123.81588965138316,46.83251911168345,7
331,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,78.76175836966412,102.46811760750279,23.70635923783867,9
332,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,78.298096637257,-2.4145562864651993,8
333,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,53.76589430796273,102.46811760750279,48.70222329954006,9
334,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,54.128075667011224,-27.44158018966258,7
335,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,45.72614953366427,-41.57336783225952,8
336,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,94.70190288233229,63.39336128872018,-31.308541593612112,9
337,V4_CV4|p30|uniform|range_residual_LOO_on_train,53.22910357283927,88.78141584349548,35.55231227065621,11
338,V4_CV4|p20|uniform|range_residual_LOO_on_train,70.80294886170198,124.56242405672339,53.75947519502141,8
339,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,123.46108920882999,42.748436285107786,7
340,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.35445808137494,81.20804730070626,-3.1464107806686883,11
341,V4_CV4|p10|uniform|fixed_0,97.92158882783778,89.04339873547421,-8.878190092363567,11
342,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.4787967614868,82.43511263885591,-2.043684122630893,7
343,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,48.487796333267404,-40.721728446202455,5
344,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,91.8811822778953,82.43511263885591,-9.446069639039393,7
345,V4_CV4|p10|uniform|fixed_0,71.48441907770916,124.5556068152879,53.07118773757874,7
346,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,75.13114835241575,-14.678977187991237,13
347,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,123.81588965138316,53.48604409294501,9
348,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,63.31515990973165,-26.49496563067534,7
349,V4_CV4|p20|uniform|range_residual_LOO_on_train,70.80294886170198,101.22346127948451,30.420512417782533,12
350,V4_CV4|p50|uniform|range_residual_LOO_on_train,72.66012514666924,105.28026762093309,32.620142474263844,9
351,V4_CV4|p50|uniform|range_residual_LOO_on_train,73.30708332181952,125.35338944632863,52.046306124509115,8
352,V4_CV4|p10|uniform|fixed_0,71.48441907770916,124.5556068152879,53.07118773757874,9
353,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,123.81588965138316,53.48604409294501,7
354,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,81.65807615704982,-5.641441208873971,9
355,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,88.49165761601175,6.922001759337945,7
356,V4_CV4|p10|inverse_rms|fixed_0,87.34648540611583,88.60892401853275,1.262438612416915,9
357,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.86731500238986,78.70717152971301,-6.16014347267685,9
358,V4_CV4|p20|uniform|range_residual_LOO_on_train,65.04665625738679,90.679097403327,25.63244114594022,9
359,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,109.92933077550508,20.71980599603522,8
360,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,54.128075667011224,-27.44158018966258,7
361,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.84985245835901,92.0188867320883,7.169034273729295,8
362,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,99.30273904979396,28.972893491355805,7
363,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,81.49318494706858,-5.806332418855206,8
364,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,88.54313786801382,12.429840620342702,9
365,V4_CV4|p10|uniform|fixed_0,94.81732115563045,80.2639089065917,-14.553412249038757,12
366,V4_CV4|p10|inverse_rms|fixed_0,79.67790250766919,84.88284527182468,5.20494276415549,9
367,V4_CV4|p10|uniform|fixed_0,68.64536229162002,102.29004815673952,33.6446858651195,9
368,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,79.4880619281879,-17.061621589595916,6
369,V4_CV4|p10|uniform|fixed_0,91.93035994555234,90.91349958021142,-1.0168603653409178,9
370,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,88.49165761601175,7.102806037321713,9
371,V4_CV4|p10|uniform|fixed_0,71.48441907770916,80.74422083580585,9.259801758096685,8
372,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,110.34621391648574,41.69536529941456,8
373,V4_CV4|p10|inverse_rms|fixed_0,98.46695347646381,48.487796333267404,-49.97915714319641,7
374,V4_CV4|p10|uniform|fixed_0,98.55368465618498,75.91866337839772,-22.63502127778726,8
375,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,88.33483609381574,12.221538846144625,10
376,V4_CV4|p50|uniform|range_residual_LOO_on_train,73.30708332181952,109.26232661689428,35.955243295074766,8
377,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,94.70190288233229,56.258999361987684,-38.44290352034461,9
378,V4_CV4|p10|inverse_rms|fixed_0,87.34648540611583,88.60892401853275,1.262438612416915,9
379,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,62.4156489838087,-26.793875795661158,5
380,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,84.35445808137494,2.7848022247011386,8
381,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,76.9833705396997,131.05703978923663,54.07366924953692,5
382,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,102.39565772343528,26.282360475764165,9
383,V4_CV4|p10|inverse_rms|fixed_0,110.81472255874291,68.49775112806257,-42.31697143068034,10
384,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,117.7336924648644,36.34484088617437,8
385,V4_CV4|p10|inverse_rms|fixed_0,87.10319806223318,84.88284527182468,-2.220352790408498,9
386,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,90.46936610112452,3.1698487352007305,10
387,V4_CV4|p10|uniform|fixed_0,114.10531576076967,70.57494209140027,-43.530373669369396,9
388,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,68.49775112806257,-20.711773651407285,8
389,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,63.01304424357408,99.30273904979396,36.28969480621988,11
390,V4_CV4|p10|inverse_rms|fixed_0,107.12378141252064,62.86540444677017,-44.25837696575047,8
391,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,53.76589430796273,102.46811760750279,48.70222329954006,9
392,Vicon_Ccm|p10|uniform|fixed_0,53.671314061058006,129.89510384302994,76.22378978197193,11
393,Vicon_Ccm|p20|uniform|fixed_0,51.914336892732884,146.65539364806264,94.74105675532977,9
394,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,79.98261680108651,123.81588965138316,43.83327285029665,9
395,V4_CV4|p50|uniform|range_residual_LOO_on_train,73.30708332181952,103.66736507576447,30.360281753944946,9
396,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,128.2010606054671,59.550211988395915,7
397,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,79.25715274664819,103.34634373581645,24.08919098916826,10
398,V4_CV4|p10|uniform|fixed_0,76.37340187155218,90.91349958021142,14.540097708659246,9
399,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,62.70138169105185,-18.687469887638187,10
400,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,75.9620419641322,-13.848083576274789,10
401,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,74.57985327231646,-21.969830245467364,9
402,V4_CV4|p30|inverse_rms|fixed_0,44.62078201355334,133.06589980378874,88.4451177902354,10
403,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,68.94750659102405,-20.262018188445808,6
404,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,84.39627058405937,-4.813254195410494,7
405,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,131.05703978923663,62.40619117216545,9
406,V4_CV4|p20|uniform|range_residual_LOO_on_train,65.04665625738679,115.2223905000485,50.17573424266172,8
407,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,88.54313786801382,12.429840620342702,7
408,V4_CV4|p10|inverse_rms|fixed_0,81.87003618547425,84.8293985074233,2.959362321949058,10
409,V4_CV4|p50|uniform|range_residual_LOO_on_train,73.9540414969698,96.54179514904936,22.58775365207957,8
410,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,76.9833705396997,90.16874823293946,13.185377693239758,10
411,Vicon_Ccm|p50|uniform|range_residual_LOO_on_train,77.34984853165321,99.71906279576851,22.3692142641153,8
412,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,88.49165761601175,7.779004692289547,11
413,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,63.39336128872018,-23.90615607720361,7
414,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,102.10428839874079,66.20787529227057,-35.89641310647022,11
415,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,77.30625819259011,88.49165761601175,11.185399423421643,11
416,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,102.10428839874079,52.006865253074,-50.097423145666795,10
417,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,76.9833705396997,123.81588965138316,46.83251911168345,7
418,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,68.65084861707118,123.81588965138316,55.16504103431198,7
419,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,81.49318494706858,-5.806332418855206,10
420,V4_CV4|p20|uniform|range_residual_LOO_on_train,65.04665625738679,101.47952387114343,36.43286761375664,9
421,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.84985245835901,81.5696558566738,-3.280196601685205,7
422,V4_CV4|p10|uniform|fixed_0,94.81732115563045,68.19062379846557,-26.626697357164886,8
423,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,79.88317266555211,-1.6864831911216953,8
424,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,65.71716692980067,80.7126529237222,14.995485993921534,10
425,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,84.63955792794202,-4.5699668515278375,8
426,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,127.04443004049512,50.931132792824,7
427,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,84.84985245835901,54.128075667011224,-30.721776791347786,9
428,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.21725854673814,102.5153725327519,22.29811398601376,10
429,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.86731500238986,64.80061829049538,-20.06669671189448,8
430,V4_CV4|p10|uniform|fixed_0,94.81732115563045,95.96967804012826,1.1523568844978058,12
431,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,90.70210842214405,20.3722628637059,9
432,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,78.70717152971301,-8.592345836210782,9
433,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,92.0188867320883,88.49165761601175,-3.5272291160765548,7
434,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,88.54313786801382,12.429840620342702,9
435,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,97.55121698899528,16.16236541030524,4
436,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,103.34777237525388,27.23447512758277,8
437,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,94.70190288233229,74.32149396556323,-20.380408916769056,8
438,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,94.70190288233229,81.32829373708735,-13.373609145244941,7
439,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.20804730070626,85.03065673634278,3.8226094356365223,8
440,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,63.01304424357408,75.30437359833273,12.291329354758652,8
441,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,68.49775112806257,-21.31237441234441,8
442,V4_CV4|p10|uniform|fixed_0,71.48441907770916,89.04339873547421,17.55897965776505,7
443,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,84.86731500238986,73.9329757246602,-10.934339277729663,8
444,Vicon_Ccm|p20|uniform|fixed_0,51.914336892732884,156.543745283261,104.62940839052811,10
445,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,74.29047295384129,85.03065673634278,10.74018378250149,12
446,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.21725854673814,92.0188867320883,11.801628185350168,8
447,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,61.33404730220711,131.92793939593588,70.59389209372877,9
448,V4_CV4|p10|uniform|fixed_0,71.48441907770916,94.81732115563045,23.33290207792129,11
449,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,102.46811760750279,21.079266028812754,9
450,V4_CV4|p10|inverse_rms|fixed_0,87.34648540611583,84.58611116354065,-2.760374242575182,6
451,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,78.76175836966412,81.38885157869004,2.627093209025915,8
452,V4_CV4|p10|inverse_rms|fixed_0,106.50122139362378,75.13114835241575,-31.37007304120803,9
453,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,79.95355004771884,-16.596133470064984,8
454,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.21725854673814,88.43240107887212,8.215142532133981,8
455,Vicon_Ccm|p50|uniform|range_residual_LOO_on_train,78.22913126782207,90.92161420621129,12.692482938389219,6
456,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,84.35445808137494,2.9656065026849063,6
457,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,74.04555582637678,-15.764569714030202,10
458,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,84.58611116354065,-4.623413615929209,8
459,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,80.21725854673814,-1.1715930319519003,7
460,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,84.8293985074233,-11.720285010360513,8
461,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,76.9833705396997,119.58131845145046,42.59794791175075,8
462,V4_CV4|p10|uniform|fixed_0,71.48441907770916,94.81732115563045,23.33290207792129,9
463,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.7126529237222,123.46108920882999,42.748436285107786,9
464,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,94.64643345100848,18.533136203337364,6
465,V4_CV4|p10|inverse_rms|fixed_0,79.95355004771884,84.63955792794202,4.686007880223187,8
466,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.5696558566738,80.21725854673814,-1.352397309935668,11
467,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.89345720170597,81.20804730070626,0.31459009900028434,9
468,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,84.63955792794202,-4.5699668515278375,10
469,V4_CV4|p25|uniform|range_residual_LOO_on_train,76.11329724767111,94.85473522520657,18.741437977535455,8
470,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,102.10428839874079,80.01773263340019,-22.086555765340606,8
471,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,76.9833705396997,111.55931435058855,34.575943810888845,10
472,V4_CV4|p10|uniform|fixed_0,102.29004815673952,49.21150039034461,-53.078547766394905,6
473,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,89.28016767076812,1.9806503048443318,10
474,V4_CV4|p25|inverse_rms|range_residual_LOO_on_train,87.29951736592379,66.20787529227057,-21.09164207365322,9
475,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,70.32984555843815,99.49182138623951,29.161975827801356,10
476,V4_CV4|p10|uniform|fixed_0,101.6579523283923,66.67576066400633,-34.982191664385965,10
477,V4_CV4|p10|inverse_rms|fixed_0,89.81012554040699,83.30220070244616,-6.507924837960829,8
478,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,77.30625819259011,85.03065673634278,7.72439854375267,12
479,V4_CV4|p10|uniform|fixed_0,68.64536229162002,95.66672344610686,27.02136115448684,6
480,V4_CV4|p10|uniform|fixed_0,94.81732115563045,90.91349958021142,-3.9038215754190304,9
481,V4_CV4|p10|uniform|fixed_0,71.48441907770916,97.92158882783778,26.437169750128618,10
482,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,112.9646034081664,31.57575182947636,10
483,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,79.76370946823755,-16.78597404954627,10
484,V4_CV4|p10|inverse_rms|fixed_0,96.54968351778382,75.13114835241575,-21.41853516536807,9
485,V4_CV4|p20|uniform|range_residual_LOO_on_train,71.53426806647366,101.22346127948451,29.689193213010853,10
486,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,80.89345720170597,81.20804730070626,0.31459009900028434,9
487,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,78.76175836966412,52.22062438115235,-26.541133988511774,9
488,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,75.13114835241575,-14.07837642705411,9
489,Vicon_Ccm|p50|inverse_rms|range_residual_LOO_on_train,79.98261680108651,87.16950197155265,7.186885170466141,8
490,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,68.94750659102405,-20.262018188445808,8
491,V4_CV4|p10|uniform|fixed_0,94.81732115563045,90.91349958021142,-3.9038215754190304,9
492,V4_CV4|p50|uniform|range_residual_LOO_on_train,72.66012514666924,128.6555506144241,55.995425467754856,9
493,V4_CV4|p10|uniform|fixed_0,108.1976819587546,80.2639089065917,-27.933773052162906,12
494,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,91.34268807712047,81.5696558566738,-9.773032220446666,9
495,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,74.29047295384129,96.78797578878631,22.497502834945024,8
496,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,62.86540444677017,-26.34412033269969,8
497,V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,54.128075667011224,-27.260775911678813,7
498,V4_CV4|p10|inverse_rms|fixed_0,89.20952477946986,84.77595174302193,-4.433573036447925,7
499,V4_CV4|p10|inverse_rms|fixed_0,103.47456382042895,79.76370946823755,-23.710854352191404,10
