variant,case,fold,d_tag_fit_mm,d_tag_eval_mm,d_tag_fit_terms,layout_frame,delay_source,layout_json,source_v5_layout,tag_method,ID,capture,location,height,facing,frames_input,frames_solved,solve_fraction,point_estimator,solved_x_mm,solved_y_vertical_mm,solved_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_3d_mm,err_horizontal_xz_mm,err_vertical_y_mm,tag_truth_source,tag_truth_corrected,d3_std_mm,d3_p95_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge8_anchors_input,source_tr_all
deployable_v5_rigid_selfcal,loo_tag_delay,ID11,47.93694671853872,47.93694671853872,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID11_deployable_v5_rigid_selfcal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,1201,1201,1.0,mean,-89.9498764949871,1154.7777001378877,-970.2217448162965,-63.9057945,1133.4998500000002,-956.9902950000001,-26.044081994987096,21.277850137887526,-13.23144981629639,36.14017678004884,29.21241981080617,21.277850137887526,motive_iantenna,False,36.40179411522621,61.54824316188051,52.90894114008125,158.4641500230556,8.0,8.0,91.84013322231473,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
physical_sim3_vicon_delaycal,zero_tag,ID11,52.71418024241054,0.0,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID11_physical_sim3_vicon_delaycal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,1201,1201,1.0,mean,-128.40082660685925,1173.4075301853106,-1008.458379133119,-63.9057945,1133.4998500000002,-956.9902950000001,-64.49503210685926,39.90768018531048,-51.468084133118964,91.65803722844845,82.51407668270075,39.90768018531048,motive_iantenna,False,60.03694291331315,76.39812029845267,107.03456621807176,181.38675279625323,8.0,8.0,91.84013322231473,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
physical_sim3_vicon_delaycal,loo_tag_delay,ID11,52.71418024241054,52.71418024241054,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID11_physical_sim3_vicon_delaycal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,1201,1201,1.0,mean,-85.90285906705833,1088.8211057314213,-976.3737101073574,-63.9057945,1133.4998500000002,-956.9902950000001,-21.99706456705833,-44.67874426857884,-19.383415107357337,53.43947810569007,29.318724917558434,44.67874426857884,motive_iantenna,False,38.33069725254408,63.411346797873506,58.903494788212946,151.5304558952506,8.0,8.0,91.84013322231473,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
deployable_v5_rigid_selfcal,zero_tag,ID12,49.621032516254864,0.0,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID12_deployable_v5_rigid_selfcal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,1201,1201,1.0,mean,23.06346594986327,1746.9156325116278,-988.7265398632072,-43.6886845,1590.1300500000002,-956.35754,66.75215044986328,156.78558251162758,-32.36899986320725,173.45120531531592,74.18626383519724,156.78558251162758,motive_iantenna,False,41.637073940949016,74.12870437813046,71.2164539459922,160.9095041764147,8.0,8.0,91.3405495420483,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
deployable_v5_rigid_selfcal,loo_tag_delay,ID12,49.621032516254864,49.621032516254864,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID12_deployable_v5_rigid_selfcal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,1201,1201,1.0,mean,18.596659730035842,1663.73100656059,-960.0904157472378,-43.6886845,1590.1300500000002,-956.35754,62.28534423003585,73.6009565605898,-3.732875747237813,96.49092845357123,62.397103035304255,73.6009565605898,motive_iantenna,False,40.90821882235231,71.73805656443457,61.66302856851741,144.22671752339136,8.0,8.0,91.3405495420483,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
physical_sim3_vicon_delaycal,zero_tag,ID12,55.0069905440874,0.0,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID12_physical_sim3_vicon_delaycal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,1201,1201,1.0,mean,-1.8018003344056766,1701.0697794698463,-992.3112637935308,-43.6886845,1590.1300500000002,-956.35754,41.886884165594324,110.93972946984604,-35.9537237935308,123.9145063927789,55.20128005511665,110.93972946984604,motive_iantenna,False,46.15542584446622,88.23992057183784,82.55848406309781,161.1788173849091,8.0,8.0,91.3405495420483,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
physical_sim3_vicon_delaycal,loo_tag_delay,ID12,55.0069905440874,55.0069905440874,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID12_physical_sim3_vicon_delaycal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,1201,1201,1.0,mean,21.494426489419215,1614.0358736341639,-962.2934915363594,-43.6886845,1590.1300500000002,-956.35754,65.18311098941922,23.905823634163653,-5.9359515363594255,69.68186193356698,65.45283400205794,23.905823634163653,motive_iantenna,False,44.47761864590714,83.09163188014264,64.39739009331109,141.7520360538478,8.0,8.0,91.3405495420483,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
deployable_v5_rigid_selfcal,zero_tag,ID13,49.621032516254864,0.0,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID13_deployable_v5_rigid_selfcal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,mean,-146.06272688016776,1054.292060762979,-193.05500910691575,-189.628155,1139.0976,-197.96616,43.565428119832234,-84.8055392370211,4.911150893084255,95.46750973834415,43.841372359438196,84.8055392370211,motive_iantenna,False,90.77818115348263,155.0523863801927,80.15005470856778,151.67988970727222,8.0,8.0,91.66666666666666,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
deployable_v5_rigid_selfcal,loo_tag_delay,ID13,49.621032516254864,49.621032516254864,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID13_deployable_v5_rigid_selfcal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,mean,-173.0725332340956,1072.2034849368085,-189.33983875229455,-189.628155,1139.0976,-197.96616,16.55562176590439,-66.89411506319152,8.626321247705448,69.4501595420184,18.668209081867005,66.89411506319152,motive_iantenna,False,77.44961436589293,128.68572418163006,58.124383800564274,127.27513997343765,8.0,8.0,91.66666666666666,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
physical_sim3_vicon_delaycal,zero_tag,ID13,55.0069905440874,0.0,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID13_physical_sim3_vicon_delaycal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,mean,-134.34969542792226,959.7529533860885,-210.9340257498226,-189.628155,1139.0976,-197.96616,55.278459572077736,-179.34464661391155,-12.967865749822607,188.11798399896824,56.77916549903895,179.34464661391155,motive_iantenna,False,89.04738455083292,157.85035156516562,93.68740441478883,158.9550400586303,8.0,8.0,91.66666666666666,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
physical_sim3_vicon_delaycal,loo_tag_delay,ID13,55.0069905440874,55.0069905440874,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID13_physical_sim3_vicon_delaycal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,mean,-151.17194246433803,1006.3676221643633,-194.41830165296693,-189.628155,1139.0976,-197.96616,38.45621253566196,-132.72997783563676,3.5478583470330705,138.23427432329234,38.61952331967106,132.72997783563676,motive_iantenna,False,85.0823795059575,140.59310620639934,68.68098492591969,128.28199410674083,8.0,8.0,91.66666666666666,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
deployable_v5_rigid_selfcal,zero_tag,ID14,50.37703728252997,0.0,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID14_deployable_v5_rigid_selfcal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,mean,-197.6976232679891,1103.5532779868117,-162.44393322843857,-198.69532,1132.6278,-194.690585,0.9976967320109225,-29.074522013188243,32.24665177156143,43.43005617703918,32.26208222116811,29.074522013188243,motive_iantenna,False,63.358905208631235,102.84642385945794,62.19884368179734,156.625942681747,8.0,8.0,91.9233971690258,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv
deployable_v5_rigid_selfcal,loo_tag_delay,ID14,50.37703728252997,50.37703728252997,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID14_deployable_v5_rigid_selfcal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,mean,-169.12271745571937,1061.1742927049686,-163.21509664107452,-198.69532,1132.6278,-194.690585,29.57260254428064,-71.45350729503139,31.475488358925475,83.49160971879719,43.188484445218116,71.45350729503139,motive_iantenna,False,46.10512439884098,76.03222329757219,48.73491527719164,127.65458309370196,8.0,8.0,91.9233971690258,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv
physical_sim3_vicon_delaycal,zero_tag,ID14,56.17230901888516,0.0,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID14_physical_sim3_vicon_delaycal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,mean,-180.14243307966876,1040.9890320092375,-168.4893680093568,-198.69532,1132.6278,-194.690585,18.552886920331247,-91.63876799076252,26.20121699064319,97.09983101805156,32.1047252732268,91.63876799076252,motive_iantenna,False,67.03404498791744,115.08057817964539,64.86229229559844,148.38389871175065,8.0,8.0,91.9233971690258,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv
physical_sim3_vicon_delaycal,loo_tag_delay,ID14,56.17230901888516,56.17230901888516,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID14_physical_sim3_vicon_delaycal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,mean,-167.27341357316323,998.8392140901982,-177.72380352684834,-198.69532,1132.6278,-194.690585,31.421906426836784,-133.78858590980178,16.966781473151656,138.47235679657865,35.71005288507102,133.78858590980178,motive_iantenna,False,43.32667909266182,72.15450923831473,50.36453122184222,118.33130865588294,8.0,8.0,91.9233971690258,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv
deployable_v5_rigid_selfcal,zero_tag,ID15,50.37703728252997,0.0,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID15_deployable_v5_rigid_selfcal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,mean,-156.64974384010787,1044.2264632554159,-218.55063708861599,-200.165335,1132.2551,-184.312585,43.515591159892125,-88.02863674458422,-34.23805208861597,103.99467184393451,55.37012628500736,88.02863674458422,motive_iantenna,False,57.06575689152537,99.09078569296595,78.07155857916084,172.21388128646507,8.0,8.0,95.58701082431307,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv
deployable_v5_rigid_selfcal,loo_tag_delay,ID15,50.37703728252997,50.37703728252997,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID15_deployable_v5_rigid_selfcal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,mean,-177.04061247710388,1068.9427976474674,-207.97432825010225,-200.165335,1132.2551,-184.312585,23.12472252289612,-63.3123023525327,-23.661743250102234,71.43583494698733,33.085206443283646,63.3123023525327,motive_iantenna,False,62.97008094520794,107.67456145402441,61.309831171368685,141.69220603472894,8.0,8.0,95.58701082431307,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv
physical_sim3_vicon_delaycal,zero_tag,ID15,56.17230901888516,0.0,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID15_physical_sim3_vicon_delaycal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,mean,-135.35511629453018,955.2729308091821,-232.53340832312534,-200.165335,1132.2551,-184.312585,64.81021870546982,-176.982169190818,-48.22082332312533,194.5463966823807,80.7812617542639,176.982169190818,motive_iantenna,False,60.35837589026391,102.29419039601245,94.6670745171567,165.97624543793629,8.0,8.0,95.58701082431307,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv
physical_sim3_vicon_delaycal,loo_tag_delay,ID15,56.17230901888516,56.17230901888516,184,V5 anchors full-Sim3 transformed to Vicon frame,Vicon inter-anchor delaycal endpoint delays,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID15_physical_sim3_vicon_delaycal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,mean,-152.72225039957803,1011.0060700307586,-210.88871774035886,-200.165335,1132.2551,-184.312585,47.44308460042197,-121.24902996924152,-26.576132740358844,132.88515483799534,54.37956516777207,121.24902996924152,motive_iantenna,False,71.34932603951829,124.670020198117,76.67222751419301,132.62378709250748,8.0,8.0,95.58701082431307,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv
deployable_v5_rigid_selfcal,zero_tag,ID17,50.77618461959965,0.0,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID17_deployable_v5_rigid_selfcal_zero_tag.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,mean,-174.81166218152256,120.06421055988824,-314.27266613305216,-180.39839999999998,209.45865500000002,-328.203235,5.586737818477417,-89.39444444011178,13.930568866947851,90.64567880029038,15.009076867322072,89.39444444011178,motive_iantenna,False,74.2006123597149,130.47639317074817,69.6705301083769,115.1645168026446,8.0,8.0,92.49374478732277,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv
deployable_v5_rigid_selfcal,loo_tag_delay,ID17,50.77618461959965,50.77618461959965,184,"V5 self-cal anchors rigidly aligned to Vicon, scale fixed at 1",V5 layout d_anchor_mm,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220/ID17_deployable_v5_rigid_selfcal_loo_tag_delay.json,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v5-commonmode/layout.json,T4,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,mean,-152.72884502222203,198.1485032688754,-305.24539634217365,-180.39839999999998,209.45865500000002,-328.203235,27.66955497777795,-11.31015173112462,22.957838657826358,37.690664105161694,35.95367336597281,11.31015173112462,motive_iantenna,False,76.02249489482857,131.07362200693117,83.78334986535566,121.32432852053599,8.0,8.0,92.49374478732277,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv
