row_type,layout,method,d_tag_mm,capture_id,tag,n_points,frames_input,frames_solved,true_radius_mm,source_tr_all,alignment,status,n,radius_mm,radius_error_mm,radius_error_percent,center_x_mm,center_y_mm,center_z_mm,normal_x,normal_y,normal_z,in_plane_radial_rms_mm,in_plane_radial_p95_abs_mm,out_of_plane_rms_mm,out_of_plane_p95_abs_mm,n_tracks,radius_mm_median,radius_mm_mean,radius_mm_p25,radius_mm_p75,radius_error_mm_median,radius_error_percent_median,in_plane_radial_rms_mm_median,out_of_plane_rms_mm_median,note,radius_delta_mm,radius_delta_error_mm,radius_delta_error_percent,radius_BS2DCE_mm,radius_BSDC91_mm,n_pairs,radius_delta_mm_median,radius_delta_mm_mean,radius_delta_mm_p25,radius_delta_mm_p75,radius_delta_error_mm_median,radius_delta_error_percent_median
track,v5-commonmode,T4,49.6,R03,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture_20260528_130023/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,490.9615716305736,370.9615716305736,309.134643025478,1563.2789574850449,1098.2924067069366,-817.1295450418792,0.48041974418099564,0.16967827917360168,-0.8604685647818588,50.485802162836634,98.8839304374894,67.59605546726593,134.60999344914526,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R03,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture_20260528_130023/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,581.7314864652366,461.73148646523657,384.7762387210305,1543.2164447546652,1094.136510859423,-797.3451692615807,-0.4299942252378823,-0.02399899558206675,0.9025126118083477,45.33506067370346,85.471226919287,53.61320613453916,109.07229458335478,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R04,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture_20260528_130347/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,482.2514565989701,362.2514565989701,301.87621383247506,1469.5896714816777,1176.3581361284876,-829.5909117633024,0.0032131791999699864,0.4546623083589775,-0.8906581054687119,61.20418596082862,120.516819210283,88.5635249732635,190.44882565964616,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R04,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture_20260528_130347/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,585.0943133351572,465.09431333515715,387.57859444596426,1491.6012198129342,1146.863067121189,-801.8188501314722,-0.004898496159797887,-0.3337364873581583,0.9426536807020968,60.56868369486637,120.84325570878386,65.95633066632234,137.47880007222784,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R05,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture_20260528_130811/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,489.2280197252224,369.2280197252224,307.69001643768536,1378.4244181387583,1116.598410137389,-818.9955650253285,-0.40681015110150887,-0.029904159811456443,-0.9130231334346015,77.29340349899994,148.18493851819142,89.76143181270432,191.98147095548347,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R05,BSDC91,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture_20260528_130811/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,601.1688787594496,481.1688787594496,400.97406563287467,1421.7492090456346,1108.508741178208,-805.7114909147762,-0.3205621354722665,-0.02764762023152434,-0.9468239152012337,43.40082957953608,85.6953868156279,51.480703552940994,107.6778664779589,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R06,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture_20260528_131147/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,482.8857861538952,362.8857861538952,302.40482179491266,1546.5738293733232,951.5013868570206,-785.2787561506796,-0.031177505475781908,-0.8381454349650644,-0.5445550412947531,56.99581619717933,110.97085792738805,80.9447824483037,157.84867088074108,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R06,BSDC91,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture_20260528_131147/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,579.4897089789962,459.4897089789962,382.9080908158302,1547.2591826201933,966.9556885016118,-772.7526778168148,0.0388519082719921,-0.7585054347959219,-0.6505075207933217,57.802187590293315,110.6861565458384,56.715366180615504,109.8712939600298,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R07,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture_20260528_131506/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,479.9284444288055,359.9284444288055,299.94037035733794,1648.1340109776127,1171.9973590648585,-813.7476056215206,0.7902662606881933,0.05938571489099698,-0.6098791471142341,55.24769252870852,115.28436846961942,60.12051669193443,117.91505686952368,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R07,BSDC91,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture_20260528_131506/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,576.2400567840627,456.24005678406274,380.2000473200523,1630.5710145179116,1145.6189256330392,-788.8171357513588,-0.7479950338536955,0.02797685946181594,0.6631144129521409,47.261898266643364,90.39042099555337,45.416259366872815,85.17053727689797,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R08,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R08_BS2DCE_BSDC91_120s_20260528_131827/tag_capture_20260528_131827/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,479.8396099953861,359.8396099953861,299.86634166282175,1432.6570865841938,1246.0595847272891,-793.4015582156703,0.06416023662536989,-0.7885643559857379,0.6115960435655016,67.43587527753014,133.20157704316279,72.12893553580099,141.91358650227912,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R08,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R08_BS2DCE_BSDC91_120s_20260528_131827/tag_capture_20260528_131827/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,576.0429894701813,456.0429894701813,380.0358245584844,1464.5943854615848,1218.3815942929334,-801.4775771013857,0.041161287253358304,-0.7305375650514287,0.6816308491261056,44.12618623688528,95.38308795897306,63.78770456017611,132.99405295159826,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R09,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R09_BS2DCE_BSDC91_120s_20260528_132144/tag_capture_20260528_132144/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,497.01194484045544,377.01194484045544,314.1766207003795,1328.1084225988275,1042.952961861167,-803.2769759018696,-0.7692091875812472,-0.07306590321770556,-0.634805954231353,82.5166161364623,164.1830396443523,88.73022637323756,190.39180144595454,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R09,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R09_BS2DCE_BSDC91_120s_20260528_132144/tag_capture_20260528_132144/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,597.5405748129926,477.54057481299265,397.95047901082717,1357.5199643726448,1045.6041029834432,-761.7009567206543,0.711450724965257,0.054422115595682,0.7006255057307725,61.62655302816951,120.90447001055043,52.386610218276,100.80916257854696,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R10,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R10_BS2DCE_BSDC91_120s_20260528_132554/tag_capture_20260528_132555/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,479.7536284137909,359.7536284137909,299.79469034482577,1548.2123552734097,912.5708835681288,-685.8911153897307,-0.10706328929410541,0.9701673310277137,0.21751506129941678,56.11150856667742,115.0553485246585,53.69145082324937,100.19853205809143,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R10,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R10_BS2DCE_BSDC91_120s_20260528_132554/tag_capture_20260528_132555/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,571.9586477061874,451.95864770618743,376.63220642182284,1550.2748227804602,925.3249087699915,-702.8162408980425,-0.1213740641557936,0.9554877270891731,0.26890805107372895,56.09419582974016,100.97483609869397,41.4112407232627,78.59681983069028,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R11,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R11_BS2DCE_BSDC91_120s_20260528_132910/tag_capture_20260528_132910/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,457.9843169211853,337.9843169211853,281.6535974343211,1695.6480238641886,1179.4092823124286,-699.2959292765469,-0.963761246110849,-0.014118432058318198,0.26639243677529206,51.824010315703696,104.49421306898643,39.20886002757768,76.30844893268532,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R11,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R11_BS2DCE_BSDC91_120s_20260528_132910/tag_capture_20260528_132910/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,557.6579313100015,437.65793131000146,364.71494275833453,1689.3209354005473,1152.5671084623793,-710.7780023604628,0.9527633961508148,0.048605684447392716,-0.29979892994233,47.90625642154332,92.05164829903694,28.06042885231369,52.9708258620109,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R12,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R12_BS2DCE_BSDC91_120s_20260528_133222/tag_capture_20260528_133222/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,472.60077319553994,352.60077319553994,293.83397766294996,1443.743012318878,1287.9555682518649,-703.1580247592933,-0.07845031535582239,0.9666151754141759,-0.24392755211249528,64.09185940488736,128.38189959014727,56.50972225216961,109.51275079346769,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R12,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R12_BS2DCE_BSDC91_120s_20260528_133222/tag_capture_20260528_133222/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,585.4437608867406,465.4437608867406,387.8698007389505,1452.4124035825826,1274.184088089352,-738.453851342774,-0.07630106431143534,0.9531360840031948,-0.29276228062371024,59.3310610989658,114.91214621342766,48.8259190382633,97.65089697369827,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R13,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R13_BS2DCE_BSDC91_120s_20260528_133559/tag_capture_20260528_133559/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,468.8146634700828,348.8146634700828,290.678886225069,1300.7098076241434,1060.102717832647,-711.9028664069061,-0.9510332749163517,-0.08755713849348157,-0.2964278284856397,59.6796850749743,115.57706364019401,35.34850132510983,70.30483798047746,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R13,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R13_BS2DCE_BSDC91_120s_20260528_133559/tag_capture_20260528_133559/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,571.6888481500622,451.6888481500622,376.4073734583851,1312.5141441978315,1070.0481082918989,-701.259670856347,0.9587198130167709,0.06129102372280554,0.2776683823198068,48.60152732780461,95.10652724159539,37.2153980396493,74.1643298102722,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R14,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R14_BS2DCE_BSDC91_120s_20260528_134048/tag_capture_20260528_134048/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,466.9997437964899,346.9997437964899,289.1664531637416,1255.9767899919564,1013.3604500656888,-652.981705075908,0.14790785730570746,-0.9887879221339757,0.02053559809718708,55.850216844122336,108.2676207289922,44.09227371178888,85.55799577530179,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R14,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R14_BS2DCE_BSDC91_120s_20260528_134048/tag_capture_20260528_134048/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,574.812680949368,454.812680949368,379.0105674578067,1260.7972353076552,1008.4605999114063,-664.2787128032653,-0.16445841863760408,0.9859690362106082,-0.02860923230607726,46.42564507724068,92.15863804699896,38.065075346214975,71.75207661862265,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R15,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R15_BS2DCE_BSDC91_120s_20260528_134410/tag_capture_20260528_134410/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,436.77129793800896,316.77129793800896,263.97608161500744,1450.9227468860734,1280.8741099023655,-658.0071128072078,-0.9986247520825032,-0.05242134314833372,0.0007793014073426911,58.407766257760834,115.36402750193164,35.68585830845993,69.85208429983112,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R15,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R15_BS2DCE_BSDC91_120s_20260528_134410/tag_capture_20260528_134410/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,549.7926009362741,429.7926009362741,358.1605007802284,1450.0656243567832,1253.365959799102,-668.8564791525523,-0.9979821857850177,-0.06261487373570036,0.010532542087268452,53.03491327381539,105.44568619685303,33.26461630662212,62.747969557321895,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R16,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R16_BS2DCE_BSDC91_120s_20260528_134727/tag_capture_20260528_134728/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,472.8096640364436,352.8096640364436,294.008053363703,1469.8773349108176,1215.0901001864759,-643.0047951118758,-0.09886830383965153,0.9947202620410389,0.027507431375498624,60.04595767700579,123.40950633856511,50.379420344731685,98.88898420487655,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R16,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R16_BS2DCE_BSDC91_120s_20260528_134727/tag_capture_20260528_134728/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,569.6660692055126,449.6660692055126,374.7217243379271,1446.6793502933635,1202.0609595868832,-661.0207641770925,-0.10897590763336067,0.9940431997109342,0.0015390464361131617,50.14478069897093,98.9142186474881,42.82272000196317,81.00018461177388,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R17,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R17_BS2DCE_BSDC91_120s_20260528_135050/tag_capture_20260528_135050/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,467.6742560996508,347.6742560996508,289.728546749709,1407.3051342152523,1208.107714909769,-656.1285536532033,0.9974341961119507,0.07125997223921844,0.006858628359376756,54.34175230469157,108.32346812560428,35.45201642679866,70.7810519015428,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R17,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R17_BS2DCE_BSDC91_120s_20260528_135050/tag_capture_20260528_135050/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,559.9444670436136,439.9444670436136,366.6203892030113,1408.8794246408672,1196.7055355685093,-647.2406177084154,0.9973339886561347,0.07282870871353882,0.004571023776315176,47.52662652919292,95.64961703490567,28.475799002777897,55.430091107400564,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R01,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture_20260528_125256/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,452.696773827674,332.696773827674,277.2473115230617,1484.4072362661725,1047.7509403612892,-807.3318736348006,-0.10162282586359761,-0.06779952670236478,0.9925099623895128,63.269097307611304,138.8004636539353,151.0869783074329,363.63864952595446,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R01,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture_20260528_125256/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,587.233320879579,467.23332087957897,389.3611007329825,1507.1499507695783,1051.9161721673695,-794.6105610553356,0.04214513888724052,0.03440159133488718,-0.9985190623026694,47.76648066503311,98.25012043896703,92.67559572474246,188.40727468756845,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R02,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture_20260528_125658/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,447.5804046030133,327.5804046030133,272.983670502511,1491.1525003819495,1023.5104230432852,-833.115586686282,-0.18247408516125085,0.2951849437081049,0.9378534305810305,59.6341201099162,110.19099491264751,92.16444361723413,194.2238130879986,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R02,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture_20260528_125658/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,567.2189633557481,447.2189633557481,372.6824694631234,1482.1239842326497,1034.6469923287605,-803.7437308204675,0.14827536990341844,-0.2707852462684227,-0.9511518096935706,62.744164009460604,124.11694345776465,67.01855426176282,132.0571444847892,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R03,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture_20260528_130023/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,469.79468794379926,349.79468794379926,291.4955732864994,1563.09199879868,1099.1558148077904,-810.8401040461187,0.4502102954972865,0.13708772094544275,-0.8823364701712326,45.19400959318795,90.14719326139337,60.96892939166575,119.48482676847851,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R03,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture_20260528_130023/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,567.4417358134434,447.4417358134434,372.86811317786953,1551.5239867811758,1090.7599546684169,-787.4859354047234,-0.4032233418209467,-0.010317404606061564,0.9150434349105746,47.254144376891894,89.81681501101217,54.22551459874408,108.63757503156509,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R04,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture_20260528_130347/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,465.0197791920358,345.0197791920358,287.51648266002985,1477.046933407395,1172.1363163237722,-820.3911371019697,0.005771227066494499,0.4080523288750704,-0.9129402991640685,61.00367176946981,122.25234373563964,76.71659238583297,159.10089232621692,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R04,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture_20260528_130347/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,572.2646898528196,452.26468985281963,376.8872415440163,1500.1929998175226,1142.3494288802167,-795.4968534327085,-0.005834412689261161,-0.31944756574115696,0.9475859920717595,62.39116503965138,120.61818122985885,62.685292122169955,128.56733692772,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R05,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture_20260528_130811/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,477.4406407348929,357.4406407348929,297.8672006124107,1387.3995766365904,1125.9177751362172,-818.2146181097007,-0.3584931756368194,-0.03951257051719126,-0.9326957702235777,64.92988418407258,129.4037870466588,78.29703375587891,160.29830150153887,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R05,BSDC91,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture_20260528_130811/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,595.0861104320227,475.0861104320227,395.9050920266856,1423.670380449331,1123.1307604086794,-801.3469383942916,-0.28731373983547615,-0.02368133807458772,-0.9575437374494962,49.01835413690032,96.57225073547403,50.36096511479339,96.47711469683405,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,75.0,R06,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture_20260528_131147/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,461.20180417140597,341.20180417140597,284.33483680950496,1538.9446315245557,958.8614778909151,-785.4443786343678,0.000436167686236549,-0.8151352509392199,-0.5792705174907526,56.60882806312614,110.38071017330397,72.49541925960061,142.90277797453066,,,,,,,,,,,,,,,,,,,,,,
