sample_utc,pid,ppid,etime,pcpu,pmem,rss_kib,cmd
2026-06-06T22:07:14Z,60445,60189,00:06,97.2,1.6,1594048,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60446,60189,00:06,97.4,1.6,1595200,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60447,60189,00:06,97.4,1.6,1599268,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60448,60189,00:06,97.5,1.6,1593212,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60449,60189,00:06,97.8,1.6,1595604,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60450,60189,00:06,98.0,1.6,1596932,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60453,60189,00:06,98.2,1.6,1595188,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60454,60189,00:06,98.2,1.6,1599900,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60457,60189,00:06,98.5,1.6,1595156,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60458,60189,00:06,98.6,1.6,1595980,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60459,60189,00:06,98.8,1.6,1594100,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60460,60189,00:06,99.1,1.6,1599704,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60461,60189,00:06,99.3,1.6,1595168,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60462,60189,00:06,99.5,1.6,1599832,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60463,60189,00:06,99.6,1.6,1593280,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60466,60189,00:06,99.8,1.6,1596056,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60467,60189,00:06,100,1.6,1594844,python3 scripts/run_phase4_l2_singleI_full_factory.py --run-id phase4_L0_TRUEFULL_S00_5090D_FULLSEED_20260606T220704Z --phase2-run 20260604T163422Z --seed-id S00 --sensor-id L0 --workers 20
2026-06-06T22:07:14Z,60775,60170,00:00,0.0,0.0,2396,awk -v now=2026-06-06T22:07:14Z $0 ~ "run_phase4_l2_singleI_full_factory.py" || $0 ~ "run_phase4_lx_stress_candidates.py" {gsub(/;/;";";$0); print now ";" $1 ";" $2 ";" $3 ";" $4 ";" $5 ";" $6 ";" substr($0;index($0;$7))}
2026-06-06T22:07:24Z,60169,1,00:20,0.0,0.0,3684,bash -lc  set +e export OMP_NUM_THREADS=1 export OPENBLAS_NUM_THREADS=1 export MKL_NUM_THREADS=1 export NUMEXPR_NUM_THREADS=1 SIM_ROOT="/home/tomtgubbe/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/IMU-Fusion-Simulation" cd "$SIM_ROOT" MASTER_RUN="phase4_FULLSEED_FULLSTRESS_5090D_20260606T220704Z" MASTER_DIR="runs/phase4_algorithm_factory/${MASTER_RUN}" SENSORS=(L0 L1 L2 L3 L4 L5 L7 L8 L10 L11 L12 L13 L14 L15 L16 L17 L18 L19) SEEDS=(S00 S01 S02 S03 S04) PHASE2_RUN="20260604T163422Z" FULL_WORKERS=20 STRESS_WORKERS=20 FULL_STAMP="20260606T220704Z" echo "[master] start $(date -Is) run=${MASTER_RUN}" | tee -a "${MASTER_DIR}/logs/master.log" echo "[master] FULL sensors=${SENSORS[*]} seeds=${SEEDS[*]} workers=${FULL_WORKERS}" | tee -a "${MASTER_DIR}/logs/master.log" printf "stage;run_id;sensor_id;seed_id;status;start_utc;end_utc;log_path\n" > "${MASTER_DIR}/tables/job_status.csv" for sensor in "${SENSORS[@]}"; do   for seed in "${SEEDS[@]}"; do     start=$(date -u +%Y-%m-%dT%H:%M:%SZ)     run_id="phase4_${sensor}_TRUEFULL_${seed}_5090D_FULLSEED_${FULL_STAMP}"     log_path="${MASTER_DIR}/logs/${run_id}.log"     echo "[master] FULL launching ${run_id} at ${start}" | tee -a "${MASTER_DIR}/logs/master.log"     python3 scripts/run_phase4_l2_singleI_full_factory.py \       --run-id "${run_id}" \       --phase2-run "${PHASE2_RUN}" \       --seed-id "${seed}" \       --sensor-id "${sensor}" \       --workers "${FULL_WORKERS}" > "${log_path}" 2>&1     rc=$?     end=$(date -u +%Y-%m-%dT%H:%M:%SZ)     if [ "$rc" -eq 0 ]; then status=done; else status="failed_${rc}"; fi     printf "truefull;%s;%s;%s;%s;%s;%s;%s\n" "$run_id" "$sensor" "$seed" "$status" "$start" "$end" "$log_path" >> "${MASTER_DIR}/tables/job_status.csv"     echo "[master] FULL ${run_id} ${status} at ${end}" | tee -a "${MASTER_DIR}/logs/master.log"   done done stress_run="phase4_FULLSTRESS_L2_L16_L20_5seed_allP_allI_allT_${FULL_STAMP}" stress_log="${MASTER_DIR}/logs/${stress_run}.log" stress_start=$(date -u +%Y-%m-%dT%H:%M:%SZ) echo "[master] STRESS launching ${stress_run} at ${stress_start}" | tee -a "${MASTER_DIR}/logs/master.log" python3 scripts/run_phase4_lx_stress_candidates.py \   --run-id "${stress_run}" \   --workers "${STRESS_WORKERS}" \   --sensors "L2;L16;L20" \   --seeds "S00;S01;S02;S03;S04" \   --stress-cases "ST0_nominal;ST1_vibration_3x;ST2_bias_rw_2x;ST3_extrinsic_4x;ST4_harsh_combo" \   --p-ids "P0;P1;P2;P3;P4;P5" \   --i-ids "I0;I1;I2;I3;I4;I5;I6;I7;I8" \   --t-ids "T2;T3;T4;T5" > "${stress_log}" 2>&1 rc=$? stress_end=$(date -u +%Y-%m-%dT%H:%M:%SZ) if [ "$rc" -eq 0 ]; then stress_status=done; else stress_status="failed_${rc}"; fi printf "stress;%s;L2+L16+L20;S00-S04;%s;%s;%s;%s\n" "$stress_run" "$stress_status" "$stress_start" "$stress_end" "$stress_log" >> "${MASTER_DIR}/tables/job_status.csv" echo "[master] STRESS ${stress_run} ${stress_status} at ${stress_end}" | tee -a "${MASTER_DIR}/logs/master.log" echo "[master] complete $(date -Is) run=${MASTER_RUN}" | tee -a "${MASTER_DIR}/logs/master.log" 
