layout_id,capture_id,source_group,solver_version,layout_variant,source_path,anchor_count,mask,mask_anchor_count,grid_mm,n_points,n_valid,xdop_mean,xdop_median,xdop_p90,xdop_p95,xdop_max,ydop_mean,ydop_median,ydop_p90,ydop_p95,ydop_max,vdop_mean,vdop_median,vdop_p90,vdop_p95,vdop_max,hdop_mean,hdop_median,hdop_p90,hdop_p95,hdop_max,gdop_mean,gdop_median,gdop_p90,gdop_p95,gdop_max,cond_mean,cond_median,cond_p90,cond_p95,cond_max,axis_imbalance_p95,axis_dop_score,status,gpu_device
136815cfeded6aa0,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v1-old,default,outdoor_20260513/FULL-COMPARE-1000/v1-old/layout.json,8,dropG,7,25,1423565,1423565,0.702585757,0.695118368,0.80101335,0.834170878,0.992620289,0.526204526,0.516451955,0.587296307,0.612019718,0.6994223,1.20581603,1.17733145,1.52097476,1.63570833,2.14092016,0.880554795,0.86940515,0.941799283,0.976101279,1.14811432,1.50001037,1.47455728,1.75319719,1.85167956,2.31497407,7.99003363,7.39311075,12.0439425,13.8232374,24.1707745,2.67263992,1.41221065,ok,1
21d850e593ebb432,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-roto,default,outdoor_20260513/FULL-COMPARE-1000/v4-io-roto/layout.json,8,dropG,7,25,1335418,1335418,0.707307041,0.698076487,0.809690475,0.845483065,1.00586128,0.518525362,0.507326782,0.580719829,0.609980583,0.688906431,1.21334279,1.18000996,1.53137624,1.64571857,2.10938239,0.879972994,0.868580341,0.946164012,0.980690777,1.16116357,1.50564587,1.47297478,1.76606691,1.86481941,2.31405997,8.09072685,7.36416817,12.315403,14.0741081,24.0082092,2.69798518,1.42362212,ok,1
92f2b5d9018df4df,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v3-full,default,outdoor_20260513/FULL-COMPARE-1000/v3-full/layout.json,8,dropG,7,25,1512000,1512000,0.715309858,0.705158412,0.827582538,0.87000829,1.05769598,0.520028889,0.505635858,0.603228629,0.624148965,0.73541671,1.18204248,1.14203203,1.51010227,1.6333636,2.12203693,0.888193727,0.875260592,0.960062563,0.998849869,1.18351448,1.4861356,1.44789648,1.75371361,1.85865891,2.32942176,7.8085928,6.98999596,12.1014614,13.9937172,24.4109612,2.61694515,1.4248822,ok,0
5cfb884f33a3b279,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io,default,outdoor_20260513/FULL-COMPARE-1000/v4-io/layout.json,8,dropG,7,25,1368360,1368360,0.704576373,0.695757508,0.80820179,0.845963955,1.01144838,0.521230161,0.510182858,0.585268378,0.613713205,0.701198161,1.21320546,1.17474246,1.54626989,1.66920149,2.21999383,0.879463017,0.868002713,0.945268571,0.98202002,1.15512002,1.50598216,1.46935558,1.77713537,1.88189185,2.41801906,8.11366177,7.31015253,12.5191984,14.4137831,26.9767227,2.71983963,1.43866984,ok,0
ce0b54400ac800cc,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-td,default,outdoor_20260513/FULL-COMPARE-1000/v4-io-td/layout.json,8,dropG,7,25,1368360,1368360,0.704576373,0.695757508,0.80820179,0.845963955,1.01144838,0.521230161,0.510182858,0.585268378,0.613713205,0.701198161,1.21320546,1.17474246,1.54626989,1.66920149,2.21999383,0.879463017,0.868002713,0.945268571,0.98202002,1.15512002,1.50598216,1.46935558,1.77713537,1.88189185,2.41801906,8.11366177,7.31015253,12.5191984,14.4137831,26.9767227,2.71983963,1.43866984,ok,1
fff6325ba01f2d73,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v5,default,outdoor_20260513/FULL-COMPARE-1000/v5/layout.json,8,dropG,7,25,1368360,1368360,0.704576373,0.695757508,0.80820179,0.845963955,1.01144838,0.521230161,0.510182858,0.585268378,0.613713205,0.701198161,1.21320546,1.17474246,1.54626989,1.66920149,2.21999383,0.879463017,0.868002713,0.945268571,0.98202002,1.15512002,1.50598216,1.46935558,1.77713537,1.88189185,2.41801906,8.11366177,7.31015253,12.5191984,14.4137831,26.9767227,2.71983963,1.43866984,ok,0
2b2f48a609fa2cd5,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-wand,default,outdoor_20260513/FULL-COMPARE-1000/v4-io-wand/layout.json,8,dropG,7,25,1407770,1407770,0.703594387,0.695887923,0.804696381,0.841672063,1.00303817,0.522965431,0.512455761,0.585366488,0.612718701,0.699474692,1.21584463,1.17826807,1.54950178,1.67230666,2.22785521,0.879607081,0.868640065,0.943365991,0.979959488,1.14884257,1.50814271,1.47265124,1.77962065,1.88433838,2.39793515,8.1445179,7.3602562,12.5605268,14.4551725,26.0990143,2.72932204,1.43957102,ok,1
4007f54f3d3bcdd3,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v3-lite,default,outdoor_20260513/FULL-COMPARE-1000/v3-lite/layout.json,8,dropG,7,25,1445466,1445466,0.700624585,0.692019343,0.801364601,0.837447703,0.991799653,0.523948014,0.513796687,0.585502744,0.61303705,0.698896408,1.2121644,1.1728791,1.54804397,1.67547989,2.23914218,0.87772578,0.866866589,0.940757573,0.976285696,1.13341248,1.50409389,1.46699488,1.77619362,1.88625336,2.42086339,8.08043957,7.27389431,12.4722033,14.4675989,27.0976009,2.73308096,1.43975759,ok,0
70c3a0630e953979,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v2,default,outdoor_20260513/FULL-COMPARE-1000/v2/layout.json,8,dropG,7,25,1423565,1423565,0.700546443,0.691918671,0.801313996,0.837399602,0.991610408,0.523796618,0.513600826,0.585456967,0.613058209,0.698917389,1.21294212,1.17388964,1.54849625,1.67564833,2.25123644,0.87757796,0.866689324,0.940660894,0.976131022,1.1333847,1.50461972,1.46764302,1.77655685,1.88654315,2.42309999,8.08851337,7.28320169,12.4801531,14.4740372,26.9513073,2.73326139,1.4399068,ok,0
4007f54f3d3bcdd3,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v3-lite,default,outdoor_20260513/FULL-COMPARE-1000/v3-lite/layout.json,8,dropH,7,25,1445466,1445466,0.718368053,0.71199882,0.816586852,0.849346638,0.980482519,0.520673931,0.508630991,0.584421277,0.612945914,0.704011321,1.15327108,1.1307503,1.42210913,1.51829445,1.90232837,0.890172243,0.88002336,0.955526888,0.987658739,1.14204597,1.4626683,1.43959999,1.67708445,1.75950754,2.12996125,7.37765551,6.86793995,10.7258921,12.1479778,19.6032562,2.47704474,1.34177874,ok,1
70c3a0630e953979,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v2,default,outdoor_20260513/FULL-COMPARE-1000/v2/layout.json,8,dropH,7,25,1423565,1423565,0.718026161,0.711628437,0.816352546,0.849006355,0.979447126,0.520562649,0.508469224,0.584444284,0.61301142,0.703886211,1.15499282,1.13244951,1.42478132,1.52114987,1.90576446,0.889834166,0.879657149,0.955202341,0.987285554,1.14126956,1.46385217,1.44070506,1.67913747,1.76169968,2.13261175,7.39644051,6.8841567,10.7627525,12.1886749,19.6635075,2.48143807,1.34346469,ok,1
92f2b5d9018df4df,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v3-full,default,outdoor_20260513/FULL-COMPARE-1000/v3-full/layout.json,8,dropH,7,25,1512000,1512000,0.710165977,0.701780319,0.817222953,0.847844839,0.990461409,0.527377248,0.510870218,0.608565629,0.636356652,0.754403651,1.14507079,1.11505985,1.43524504,1.54183924,2.01798344,0.888041317,0.876481295,0.959056556,0.99100101,1.17084658,1.45636106,1.42774987,1.68026257,1.76807725,2.19937253,7.29644823,6.69277334,10.7825603,12.3045015,20.6736832,2.42291683,1.35299303,ok,1
5cfb884f33a3b279,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io,default,outdoor_20260513/FULL-COMPARE-1000/v4-io/layout.json,8,dropH,7,25,1368360,1368360,0.716781139,0.709366441,0.817730844,0.851418555,0.987901449,0.520675361,0.507980943,0.587031662,0.615445495,0.708650887,1.1621753,1.13755774,1.44155133,1.54069626,1.9291718,0.889004648,0.878224909,0.955788076,0.988724887,1.14859688,1.46938729,1.44426966,1.69240355,1.77683854,2.14537096,7.48932648,6.93704987,10.9990759,12.4718437,19.8702278,2.50338377,1.35659471,ok,1
ce0b54400ac800cc,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-td,default,outdoor_20260513/FULL-COMPARE-1000/v4-io-td/layout.json,8,dropH,7,25,1368360,1368360,0.716781139,0.709366441,0.817730844,0.851418555,0.987901449,0.520675361,0.507980943,0.587031662,0.615445495,0.708650887,1.1621753,1.13755774,1.44155133,1.54069626,1.9291718,0.889004648,0.878224909,0.955788076,0.988724887,1.14859688,1.46938729,1.44426966,1.69240355,1.77683854,2.14537096,7.48932648,6.93704987,10.9990759,12.4718437,19.8702278,2.50338377,1.35659471,ok,0
fff6325ba01f2d73,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v5,default,outdoor_20260513/FULL-COMPARE-1000/v5/layout.json,8,dropH,7,25,1368360,1368360,0.716781139,0.709366441,0.817730844,0.851418555,0.987901449,0.520675361,0.507980943,0.587031662,0.615445495,0.708650887,1.1621753,1.13755774,1.44155133,1.54069626,1.9291718,0.889004648,0.878224909,0.955788076,0.988724887,1.14859688,1.46938729,1.44426966,1.69240355,1.77683854,2.14537096,7.48932648,6.93704987,10.9990759,12.4718437,19.8702278,2.50338377,1.35659471,ok,1
2b2f48a609fa2cd5,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-wand,default,outdoor_20260513/FULL-COMPARE-1000/v4-io-wand/layout.json,8,dropH,7,25,1407770,1407770,0.718692124,0.711465299,0.818076193,0.852454543,0.995288491,0.521590173,0.509938359,0.585601211,0.613919735,0.706740618,1.16410971,1.13948846,1.44364679,1.54303956,1.93465877,0.891055882,0.880454659,0.956442595,0.98892808,1.15591192,1.47193491,1.44659877,1.69729507,1.78336036,2.15959692,7.52963209,6.97108364,11.0846386,12.5863705,20.1931705,2.51342231,1.36026946,ok,0
21d850e593ebb432,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-roto,default,outdoor_20260513/FULL-COMPARE-1000/v4-io-roto/layout.json,8,dropH,7,25,1335418,1335418,0.708986282,0.701512337,0.809238017,0.839074433,0.970527768,0.517244279,0.504338384,0.581094503,0.610123217,0.693688929,1.17938507,1.15440297,1.46722412,1.57106757,2.01993322,0.880478978,0.869544566,0.946234465,0.977455497,1.13946521,1.47829914,1.45322919,1.70610368,1.79439366,2.23598003,7.62898207,7.0686636,11.227746,12.7836418,22.495182,2.57500047,1.36910737,ok,0
136815cfeded6aa0,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v1-old,default,outdoor_20260513/FULL-COMPARE-1000/v1-old/layout.json,8,dropH,7,25,1423565,1423565,0.722119212,0.715494454,0.81956327,0.85030669,0.990299702,0.524782836,0.514992714,0.586355925,0.612675846,0.709715068,1.17833352,1.15568757,1.46005595,1.56155086,1.97443557,0.895599544,0.886242926,0.961251616,0.988729298,1.14909554,1.48563147,1.46267676,1.71790159,1.808038,2.21023226,7.75096893,7.2123332,11.4473066,13.0273247,21.2889442,2.54873905,1.37603987,ok,0
8a83c9a6e6976cc7,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v3-full,default,outdoor_20260513/FULL-COMPARE-500/v3-full/layout.json,8,all8,8,25,1484280,1484280,0.648087025,0.659636617,0.700866878,0.70950067,0.738426924,0.480752707,0.468282998,0.538980663,0.549803555,0.605181694,1.04701567,1.04095352,1.24701798,1.28027618,1.35411322,0.808800757,0.810038686,0.841622293,0.851995528,0.937427998,1.32639062,1.31564474,1.48867345,1.51640737,1.56547546,6.65846348,6.39378119,9.28272152,9.78777981,10.6458921,2.32860659,1.1378867,ok,1
a880c88dbf7036a1,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v3-lite,default,outdoor_20260513/FULL-COMPARE-500/v3-lite/layout.json,8,all8,8,25,1445466,1445466,0.645493686,0.656736791,0.695577264,0.703761041,0.732467353,0.47800985,0.466150284,0.535027146,0.545392394,0.586019993,1.06029522,1.05338168,1.25583625,1.28993201,1.36175084,0.80495441,0.806208551,0.835934401,0.844381094,0.905843258,1.3342185,1.32505035,1.49323726,1.52186453,1.57409585,6.77372503,6.53784943,9.3613472,9.88389874,10.8237906,2.36514485,1.1407251,ok,1
b8d7b47c1daf30d4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v2,default,outdoor_20260513/FULL-COMPARE-500/v2/layout.json,8,all8,8,25,1445466,1445466,0.645282805,0.656597376,0.695269465,0.703403115,0.731929421,0.477947176,0.466085434,0.534959435,0.545297623,0.585653007,1.06159496,1.05491257,1.25731802,1.29134881,1.36306167,0.804747403,0.80605185,0.835619211,0.84402895,0.905254543,1.33513427,1.32611728,1.49444282,1.52299094,1.57524657,6.78835535,6.554389,9.38251495,9.90465546,10.8457108,2.36815413,1.14151519,ok,0
c46f703d261789cb,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v1-old,default,outdoor_20260513/FULL-COMPARE-500/v1-old/layout.json,8,all8,8,25,1423565,1423565,0.646618843,0.657960236,0.697513461,0.70570159,0.734479308,0.477911443,0.465975821,0.535012364,0.545342922,0.588972867,1.06135464,1.05493224,1.25854361,1.29266393,1.36553776,0.805829108,0.807189703,0.836774707,0.845703363,0.915570915,1.3356241,1.3269366,1.49636018,1.52515852,1.57561195,6.79886389,6.56726408,9.41955948,9.947258,10.8419514,2.37036895,1.1435573,ok,0
c855e34a218d0254,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-roto,default,outdoor_20260513/FULL-COMPARE-500/v4-io-roto/layout.json,8,all8,8,25,1335418,1335418,0.644383609,0.656724095,0.69380796,0.701458275,0.72616607,0.477276415,0.465447724,0.533855081,0.543865919,0.58702904,1.07337451,1.06939316,1.26933563,1.3019762,1.37915373,0.803627849,0.805653214,0.833439052,0.84178412,0.906050086,1.34388649,1.33615565,1.50481915,1.53249741,1.58949351,6.92927456,6.70930529,9.5719099,10.0814533,11.1184387,2.39392865,1.14810731,ok,1
43a8b149d8ea5545,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io,default,outdoor_20260513/FULL-COMPARE-500/v4-io/layout.json,8,all8,8,25,1390080,1390080,0.646801054,0.658345401,0.69750911,0.705650449,0.736345828,0.476907045,0.464880884,0.534437001,0.544778526,0.583964288,1.06817472,1.06243491,1.26818705,1.30225003,1.38063097,0.80539608,0.807006061,0.836393833,0.844919384,0.907340467,1.34088969,1.33196163,1.50443184,1.5332309,1.58989394,6.88469648,6.64448071,9.56537819,10.0960226,11.1203947,2.390421,1.1497744,ok,0
891e606dde9b7a57,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-td,default,outdoor_20260513/FULL-COMPARE-500/v4-io-td/layout.json,8,all8,8,25,1390080,1390080,0.646801054,0.658345401,0.69750911,0.705650449,0.736345828,0.476907045,0.464880884,0.534437001,0.544778526,0.583964288,1.06817472,1.06243491,1.26818705,1.30225003,1.38063097,0.80539608,0.807006061,0.836393833,0.844919384,0.907340467,1.34088969,1.33196163,1.50443184,1.5332309,1.58989394,6.88469648,6.64448071,9.56537819,10.0960226,11.1203947,2.390421,1.1497744,ok,1
76f5afe080a70214,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v5,default,outdoor_20260513/FULL-COMPARE-500/v5/layout.json,8,all8,8,25,1390080,1390080,0.646801054,0.658345401,0.69750911,0.705650449,0.736345828,0.476907045,0.464880884,0.534437001,0.544778526,0.583964288,1.06817472,1.06243491,1.26818705,1.30225003,1.38063097,0.80539608,0.807006061,0.836393833,0.844919384,0.907340467,1.34088969,1.33196163,1.50443184,1.5332309,1.58989394,6.88469648,6.64448071,9.56537819,10.0960226,11.1203947,2.390421,1.1497744,ok,0
b022bebf946d2d28,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-wand,default,outdoor_20260513/FULL-COMPARE-500/v4-io-wand/layout.json,8,all8,8,25,1407770,1407770,0.646996796,0.65858829,0.698421299,0.706647992,0.737283528,0.476944119,0.464929342,0.534501672,0.54475683,0.583270967,1.06730533,1.06015563,1.26756883,1.30255032,1.37943411,0.805596232,0.807139635,0.836908638,0.845321774,0.909936965,1.34025514,1.33086646,1.50411212,1.53367448,1.58909929,6.87417269,6.62804031,9.56046009,10.1056023,11.1056623,2.39106744,1.15030129,ok,1
c46f703d261789cb,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v1-old,default,outdoor_20260513/FULL-COMPARE-500/v1-old/layout.json,8,dropA,7,25,1423565,1423565,0.712783575,0.703438938,0.817815602,0.853514016,1.04093516,0.522695482,0.511757016,0.59065783,0.615028441,0.716031969,1.16402745,1.13477397,1.45524263,1.56421351,2.04882526,0.887103856,0.876226425,0.95240885,0.98736763,1.18497801,1.46997631,1.44272268,1.70502317,1.7945466,2.25829482,7.5187273,6.91704655,11.2390108,12.770402,22.7954369,2.54331899,1.37110535,ok,1
a880c88dbf7036a1,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v3-lite,default,outdoor_20260513/FULL-COMPARE-500/v3-lite/layout.json,8,dropA,7,25,1445466,1445466,0.712309062,0.704540074,0.812327385,0.842935979,1.01116312,0.518952966,0.506763995,0.586307406,0.611406505,0.70220232,1.17482567,1.14900613,1.46870065,1.5797298,2.0801053,0.884360909,0.874269128,0.945653915,0.97736603,1.14419174,1.4768374,1.45417047,1.71111441,1.80524313,2.2888844,7.62087107,7.08918381,11.3094683,12.9588833,23.6611328,2.58376347,1.37673216,ok,0
b8d7b47c1daf30d4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v2,default,outdoor_20260513/FULL-COMPARE-500/v2/layout.json,8,dropA,7,25,1445466,1445466,0.712250769,0.704459488,0.812284946,0.842748106,1.00836778,0.518632472,0.506368637,0.585940719,0.611106992,0.701115608,1.17682433,1.15127468,1.47134924,1.58230972,2.08816719,0.884123206,0.874006867,0.945462704,0.977017522,1.14465368,1.47829938,1.45575786,1.71320295,1.80741763,2.29461408,7.64395905,7.11283875,11.3465443,13.0003891,23.8057613,2.58925155,1.37836694,ok,1
b022bebf946d2d28,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-wand,default,outdoor_20260513/FULL-COMPARE-500/v4-io-wand/layout.json,8,dropA,7,25,1407770,1407770,0.713905871,0.70537883,0.817031026,0.846517444,1.01525915,0.518651664,0.506964028,0.58622092,0.610933185,0.701879561,1.18151975,1.15522718,1.48214877,1.59438848,2.09632325,0.885529578,0.875167549,0.948318243,0.979158044,1.15140557,1.48303485,1.46040559,1.72327375,1.81862164,2.30091238,7.72422647,7.18255997,11.5305605,13.2168045,24.0148888,2.60975918,1.38794922,ok,0
43a8b149d8ea5545,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io,default,outdoor_20260513/FULL-COMPARE-500/v4-io/layout.json,8,dropA,7,25,1390080,1390080,0.714784026,0.706236243,0.81688714,0.844954789,1.00261927,0.516361892,0.504429519,0.582558274,0.608332276,0.692815125,1.18880427,1.16476178,1.49075663,1.60391915,2.11344314,0.884833992,0.874531329,0.947379053,0.976905584,1.1526618,1.48848331,1.46692252,1.72996783,1.82709658,2.31819248,7.80962467,7.28080797,11.6442957,13.3722343,24.3690529,2.636584,1.39379657,ok,1
891e606dde9b7a57,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-td,default,outdoor_20260513/FULL-COMPARE-500/v4-io-td/layout.json,8,dropA,7,25,1390080,1390080,0.714784026,0.706236243,0.81688714,0.844954789,1.00261927,0.516361892,0.504429519,0.582558274,0.608332276,0.692815125,1.18880427,1.16476178,1.49075663,1.60391915,2.11344314,0.884833992,0.874531329,0.947379053,0.976905584,1.1526618,1.48848331,1.46692252,1.72996783,1.82709658,2.31819248,7.80962467,7.28080797,11.6442957,13.3722343,24.3690529,2.636584,1.39379657,ok,0
76f5afe080a70214,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v5,default,outdoor_20260513/FULL-COMPARE-500/v5/layout.json,8,dropA,7,25,1390080,1390080,0.714784026,0.706236243,0.81688714,0.844954789,1.00261927,0.516361892,0.504429519,0.582558274,0.608332276,0.692815125,1.18880427,1.16476178,1.49075663,1.60391915,2.11344314,0.884833992,0.874531329,0.947379053,0.976905584,1.1526618,1.48848331,1.46692252,1.72996783,1.82709658,2.31819248,7.80962467,7.28080797,11.6442957,13.3722343,24.3690529,2.636584,1.39379657,ok,1
c855e34a218d0254,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-roto,default,outdoor_20260513/FULL-COMPARE-500/v4-io-roto/layout.json,8,dropA,7,25,1335418,1335418,0.712386072,0.704350471,0.812685072,0.841419816,0.98713702,0.515532911,0.501860201,0.584485114,0.610091984,0.693278491,1.20193267,1.17901254,1.50671685,1.61872482,2.12213969,0.882447481,0.871886134,0.944792092,0.973921299,1.14913929,1.49755096,1.47608411,1.74307215,1.83920014,2.32009888,7.95193243,7.42023659,11.8772507,13.6019325,24.219595,2.65324716,1.40243404,ok,0
8a83c9a6e6976cc7,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v3-full,default,outdoor_20260513/FULL-COMPARE-500/v3-full/layout.json,8,dropA,7,25,1484280,1484280,0.724967003,0.714821935,0.831778347,0.858138084,0.998539984,0.513963759,0.502356887,0.581615508,0.607392609,0.677357256,1.18485916,1.15975618,1.50015604,1.62349713,2.17831039,0.891889155,0.882012248,0.960373998,0.986789882,1.13521302,1.48992705,1.46360064,1.74408376,1.8547287,2.41867232,7.84985256,7.22820807,11.8737717,13.8675776,27.4373684,2.67289576,1.41548578,ok,1
8a83c9a6e6976cc7,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v3-full,default,outdoor_20260513/FULL-COMPARE-500/v3-full/layout.json,8,dropB,7,25,1484280,1484280,0.704340994,0.699169278,0.797321022,0.820388377,0.955593407,0.520542741,0.506563187,0.586752594,0.61163491,0.717486441,1.18259478,1.16610527,1.46632016,1.57065952,2.11655664,0.878541112,0.869208753,0.93820703,0.965416193,1.12935495,1.47964299,1.46470904,1.70467091,1.79010355,2.29709578,7.65331411,7.24608994,11.1970692,12.6773014,23.6890106,2.56796905,1.36163825,ok,0
c46f703d261789cb,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v1-old,default,outdoor_20260513/FULL-COMPARE-500/v1-old/layout.json,8,dropB,7,25,1423565,1423565,0.710613608,0.701964736,0.811214566,0.847567022,1.01711428,0.526236176,0.514566898,0.592535794,0.617155194,0.723055005,1.17170286,1.13966596,1.47457528,1.58736563,2.12555194,0.887272775,0.875909626,0.950832248,0.986244857,1.16264498,1.47631109,1.44700634,1.72162664,1.81530929,2.30865669,7.62591219,6.98088217,11.517004,13.1647415,23.2233124,2.57206881,1.38606845,ok,0
a880c88dbf7036a1,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v3-lite,default,outdoor_20260513/FULL-COMPARE-500/v3-lite/layout.json,8,dropB,7,25,1445466,1445466,0.7083534,0.699582815,0.805651069,0.836226046,0.992069304,0.522706091,0.510706544,0.588676035,0.613835096,0.719636321,1.18859267,1.15998149,1.49056911,1.60182667,2.15590692,0.883292735,0.872586548,0.94318831,0.973418355,1.14253914,1.48718596,1.46118414,1.7333262,1.82665658,2.33713841,7.79069567,7.1919136,11.7155342,13.346055,23.8347301,2.60953907,1.39079027,ok,1
b8d7b47c1daf30d4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v2,default,outdoor_20260513/FULL-COMPARE-500/v2/layout.json,8,dropB,7,25,1445466,1445466,0.708030045,0.699306071,0.805222273,0.835441887,0.989965439,0.522440016,0.510423005,0.588368416,0.613544226,0.7190606,1.19054234,1.16232014,1.49273276,1.60403299,2.15903687,0.882867813,0.872209311,0.942655385,0.972631335,1.14075863,1.48849416,1.46276832,1.73482704,1.82835913,2.34044147,7.81118774,7.2158165,11.7412395,13.3775282,23.897337,2.61437224,1.39191751,ok,0
c855e34a218d0254,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-roto,default,outdoor_20260513/FULL-COMPARE-500/v4-io-roto/layout.json,8,dropB,7,25,1335418,1335418,0.70674026,0.69938302,0.804807544,0.830769241,0.974469364,0.517421126,0.504386783,0.58497864,0.610912144,0.708321691,1.20676875,1.18577194,1.50289929,1.61058319,2.13231611,0.878895223,0.868782997,0.939180851,0.966177881,1.13566279,1.49906683,1.47929835,1.74058962,1.83136797,2.31041074,7.97353315,7.4664402,11.8485079,13.4398794,23.4743748,2.63635811,1.3932667,ok,1
b022bebf946d2d28,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-wand,default,outdoor_20260513/FULL-COMPARE-500/v4-io-wand/layout.json,8,dropB,7,25,1407770,1407770,0.712521493,0.704244256,0.810587585,0.84320724,0.999411166,0.522251248,0.510209918,0.587646961,0.612405419,0.709949017,1.19500518,1.16618776,1.50186443,1.61357689,2.17101836,0.886422694,0.875291944,0.948120415,0.980064154,1.14627385,1.49421048,1.4681685,1.74711967,1.84002042,2.35270834,7.91293478,7.29882956,11.9843788,13.6173706,24.0972061,2.63481811,1.40274579,ok,1
43a8b149d8ea5545,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io,default,outdoor_20260513/FULL-COMPARE-500/v4-io/layout.json,8,dropB,7,25,1390080,1390080,0.711015821,0.702694714,0.8080917,0.83803153,0.99013865,0.520548463,0.508313417,0.585154772,0.610399246,0.71247673,1.20231318,1.17679667,1.50658524,1.61793113,2.17570376,0.884123743,0.873259664,0.944919765,0.975173116,1.14471781,1.49872494,1.47523713,1.74820757,1.84140468,2.36106133,7.9782424,7.40544319,11.9943628,13.633626,24.410593,2.65061128,1.40280612,ok,0
891e606dde9b7a57,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-td,default,outdoor_20260513/FULL-COMPARE-500/v4-io-td/layout.json,8,dropB,7,25,1390080,1390080,0.711015821,0.702694714,0.8080917,0.83803153,0.99013865,0.520548463,0.508313417,0.585154772,0.610399246,0.71247673,1.20231318,1.17679667,1.50658524,1.61793113,2.17570376,0.884123743,0.873259664,0.944919765,0.975173116,1.14471781,1.49872494,1.47523713,1.74820757,1.84140468,2.36106133,7.9782424,7.40544319,11.9943628,13.633626,24.410593,2.65061128,1.40280612,ok,1
76f5afe080a70214,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v5,default,outdoor_20260513/FULL-COMPARE-500/v5/layout.json,8,dropB,7,25,1390080,1390080,0.711015821,0.702694714,0.8080917,0.83803153,0.99013865,0.520548463,0.508313417,0.585154772,0.610399246,0.71247673,1.20231318,1.17679667,1.50658524,1.61793113,2.17570376,0.884123743,0.873259664,0.944919765,0.975173116,1.14471781,1.49872494,1.47523713,1.74820757,1.84140468,2.36106133,7.9782424,7.40544319,11.9943628,13.633626,24.410593,2.65061128,1.40280612,ok,0
c46f703d261789cb,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v1-old,default,outdoor_20260513/FULL-COMPARE-500/v1-old/layout.json,8,dropC,7,25,1423565,1423565,0.721675634,0.713766634,0.82266587,0.855696797,0.989448547,0.515602469,0.504304647,0.577878118,0.606952786,0.695159137,1.16130614,1.13837337,1.43832099,1.53799319,1.93500698,0.889971137,0.879627347,0.956170321,0.987695098,1.15300655,1.46901071,1.44590843,1.692518,1.77743065,2.15725994,7.48760033,6.9614501,11.0053244,12.478838,20.1556244,2.53395853,1.35643754,ok,1
