layout_id,capture_id,source_group,solver_version,layout_variant,anchor_count,train_allowed,validation_allowed,label_quality,recommended_use,has_real_optitrack_label,has_proxy_evaluation_label,has_bound_dop,production_score_v2,score_v2_rank,score_confidence,optitrack_score,optitrack_rank,target_opti_all8_3d_median_mm,target_opti_all8_3d_p95_mm,target_opti_all8_3d_rms_mm,target_opti_all8_vertical_median_mm,target_opti_noG_3d_rms_mm,proxy_autopos_rms_mm,proxy_autopos_p95_mm,proxy_static_p95_mm,proxy_roto_abs_deltaR_p95_mm,feature_x_span_mm,feature_y_span_mm,feature_z_span_mm,feature_xy_hull_coverage_ratio,feature_paired_xy_offset_mean_mm,feature_paired_vertical_gap_mean_mm,feature_paired_vertical_gap_std_mm,feature_anchor_delay_span_mm,feature_risk_flag_count,dop_grid_mm,dop_gdop_mean,dop_gdop_p95,dop_vdop_mean,dop_vdop_p95,dop_cond_p95,dop_bad_gdop_ratio,source_path
962c234ac912e5c4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,consensus,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,44.277451,19,evaluation_matched,,,,,,,,44.2396757,88.5479767,80.587412,52.0558875,3168.632181728547,4774.595529659878,1748.182724622964,0.9492408726709154,163.42121297199196,1506.0610288869398,100.11135311697133,34.841688786988236,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_consensus.json
34560462b40941aa,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,first500,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,44.479247,21,evaluation_matched,,,,,,,,44.2396757,88.5479767,80.587412,52.0558875,3171.579563397533,4778.907804519742,1753.7913404057197,0.9481135674178072,163.91113671508413,1505.69648679433,100.4047531596907,33.805050790810405,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_first500.json
df79fcaf6187fc6f,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,last500_aligned,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,44.079945,17,evaluation_matched,,,,,,,,44.2396757,88.5479767,80.587412,52.0558875,3165.684800059561,4770.283254800013,1742.574108840209,0.9503720194656535,162.94375105970062,1506.42557097955,99.89510443037834,35.87832678316606,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_last500_aligned.json
a4ded69a125be721,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v1-old,us_height,8,false,false,unlabeled_geometry_only,candidate_generation_only,false,false,false,25.579359,2,geometry_only_low,,,,,,,,,,,,3114.9758592187095,4779.2100292203195,1855.0696442812505,0.9575472034484671,157.70101383080544,1520.9739698541534,74.16665834206691,0.0,0,,,,,,,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v1-old/layout_us_height.json
a1212b41889ca213,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v2,us_height,8,false,false,unlabeled_geometry_only,candidate_generation_only,false,false,false,31.656807,4,geometry_only_low,,,,,,,,,,,,3158.8006605375344,4785.172791641878,1964.7674592489366,0.9458157398339914,152.4518392698708,1522.9011139403617,103.29145561348388,0.0,0,,,,,,,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v2/layout_us_height.json
a150a9d2469318e1,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v3-full,us_height,8,false,false,unlabeled_geometry_only,candidate_generation_only,false,false,false,77.804254,7,geometry_only_low,,,,,,,,,,,,3267.5299060807242,5006.78625637042,2165.18862992306,0.8847120422896264,158.96491278278614,1564.9770940755693,152.49162370456006,316.35749527856797,0,,,,,,,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v3-full/layout_us_height.json
2b64302132c7dbdf,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v3-lite,us_height,8,false,false,unlabeled_geometry_only,candidate_generation_only,false,false,false,31.595038,3,geometry_only_low,,,,,,,,,,,,3156.7845632776616,4786.019267194504,1974.3637118892639,0.9460640754925176,152.95925568735143,1524.2217740549456,103.42040115230488,0.0,0,,,,,,,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v3-lite/layout_us_height.json
4a8f068eef5935ee,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v4-io,us_height,8,false,false,unlabeled_geometry_only,candidate_generation_only,false,false,false,31.850890,5,geometry_only_low,,,,,,,,,,,,3137.20694200678,4781.402544863474,1925.9017240257601,0.9458552411898575,154.63495716230864,1505.6378620523628,101.8722148750614,34.69060123878572,0,,,,,,,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io/layout_us_height.json
175c6752d9dd2ac4,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v4-io-roto,us_height,8,false,false,unlabeled_geometry_only,candidate_generation_only,false,false,false,6.927102,1,geometry_only_low,,,,,,,,,,,,3123.0153585249514,4754.6910687108375,1788.9588090081068,0.9674605606671658,121.90743880181792,1518.745390409404,106.6462941399024,42.08507303354472,0,,,,,,,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io-roto/layout_us_height.json
b2621c461433aed5,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v4-io-wand,us_height,8,false,false,unlabeled_geometry_only,candidate_generation_only,false,false,false,39.478788,6,geometry_only_low,,,,,,,,,,,,3108.0166406445433,4793.796116868657,1899.7322513793551,0.9555309834498357,170.18013976401357,1503.732731121081,87.4933502313045,69.78938574289,0,,,,,,,,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io-wand/layout_us_height.json
cef6a189867b2e95,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v1,default,8,false,false,unlabeled_geometry_only,candidate_generation_only,false,false,false,44.065847,5,geometry_only_low,,,,,,,,,,,,4604.627620411732,3038.1045568151044,1953.3643304346708,0.969965158785404,79.90188841603371,1547.3378157707916,184.2566597926084,0.0,0,,,,,,,,outdoor_v4_20260504/FULL-COMPARE/v1/layout.json
cbf1096ddf259e07,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v2,default,8,false,false,unlabeled_geometry_only,candidate_generation_only,false,false,false,18.199207,2,geometry_only_low,,,,,,,,,,,,4608.963025461279,3070.9612771382513,1904.9121179485496,0.9719320843543025,80.1045043897122,1581.4528223905866,141.39201740468843,0.0,0,,,,,,,,outdoor_v4_20260504/FULL-COMPARE/v2/layout.json
bcd7d23aab9bdac7,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v3-full,default,8,false,false,unlabeled_geometry_only,candidate_generation_only,false,false,false,42.939310,4,geometry_only_low,,,,,,,,,,,,4593.787147287493,3089.331641691168,2036.0529362857208,0.9858057228203657,146.91194457978392,1587.6794228222575,145.376430390817,90.48130972019953,0,,,,,,,,outdoor_v4_20260504/FULL-COMPARE/v3full/layout.json
ee1b62b82f6517d2,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v3-lite,default,8,false,false,unlabeled_geometry_only,candidate_generation_only,false,false,false,18.023965,1,geometry_only_low,,,,,,,,,,,,4608.7259671141255,3069.0898984495607,1914.2057600891965,0.9720670168821062,79.68053769310868,1583.7809286378729,142.08343891617537,0.0,0,,,,,,,,outdoor_v4_20260504/FULL-COMPARE/v3lite/layout.json
71be847711797af2,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v4,default,8,false,false,unlabeled_geometry_only,candidate_generation_only,false,false,false,21.810128,3,geometry_only_low,,,,,,,,,,,,4534.032533624279,3042.9202576337925,1872.4555990872154,0.9819695304705826,89.2894879515575,1567.0948929804836,153.44553211679784,65.91873754015629,0,,,,,,,,outdoor_v4_20260504/FULL-COMPARE/v4/layout.json
