layout_id,capture_id,source_group,solver_version,layout_variant,source_path,anchor_count,grid_mm,n_points,n_valid,xdop_mean,xdop_median,xdop_p90,xdop_p95,xdop_max,ydop_mean,ydop_median,ydop_p90,ydop_p95,ydop_max,vdop_mean,vdop_median,vdop_p90,vdop_p95,vdop_max,hdop_mean,hdop_median,hdop_p90,hdop_p95,hdop_max,gdop_mean,gdop_median,gdop_p90,gdop_p95,gdop_max,cond_mean,cond_median,cond_p90,cond_p95,cond_max,axis_imbalance_p95,axis_dop_score,status
bf5e9b3da4a91f48,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_last500_aligned.json,8,250,1976,1976,0.645897966,0.656270955,0.699948172,0.709130739,0.731267175,0.482732655,0.470601743,0.541310776,0.55536138,0.584472648,1.03956063,1.0275258,1.2479557,1.28722528,1.35944432,0.808262257,0.807525218,0.845134358,0.85241548,0.903474939,1.32030361,1.30573834,1.48519477,1.51880734,1.57252878,5.2496627,4.95811219,7.97938059,8.58562906,9.4707162,2.31781561,1.12857842,ok
1e9a31611a4bc5c2,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,consensus,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_consensus.json,8,250,1976,1976,0.6470815,0.658048192,0.701044659,0.711209126,0.734910526,0.481532732,0.469066577,0.541123059,0.553458067,0.583828014,1.0473604,1.03741796,1.25819188,1.29796143,1.37925958,0.808534614,0.808142315,0.843854129,0.853597817,0.897637762,1.32674516,1.31324894,1.4954089,1.52934152,1.5887436,5.35761493,5.0820081,8.18586097,8.8070314,9.75367385,2.34518476,1.13719505,ok
f961f8430cca0a69,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,first500,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_first500.json,8,250,1976,1976,0.647328793,0.658248674,0.701409654,0.711780396,0.735676924,0.48151911,0.469065441,0.541174004,0.553452729,0.583919105,1.04711715,1.03735224,1.2584979,1.29851873,1.38041423,0.808729684,0.808351624,0.844095701,0.853953024,0.897686231,1.32668341,1.31324387,1.49540533,1.53008827,1.58972477,5.35722478,5.08010029,8.18780984,8.81681011,9.77153654,2.34621433,1.13780345,ok
ae7bd10e25df5d89,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_last500_aligned.json,8,250,1976,1976,0.646835893,0.657967156,0.70055564,0.71065909,0.734144398,0.481547933,0.469025307,0.541138315,0.553561231,0.583738069,1.04759017,1.03754871,1.25813623,1.29796861,1.37807753,0.808341762,0.808002725,0.843564862,0.853162198,0.897583861,1.32679784,1.31348899,1.49532764,1.52865458,1.58773947,5.35785261,5.07970748,8.18018066,8.78449227,9.73540627,2.34476068,1.13663045,ok
c154e86f58c62fcf,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,consensus,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_consensus.json,8,250,1976,1976,0.644948889,0.656764525,0.697875698,0.706362498,0.725613446,0.48162733,0.469057217,0.540359788,0.551927668,0.58620733,1.05302084,1.04681873,1.26197573,1.29707827,1.37942286,0.806832723,0.807508034,0.841486486,0.851349904,0.900005032,1.33012541,1.31628539,1.49831694,1.52863345,1.58988584,5.40651659,5.14458119,8.18607694,8.79571188,9.79416044,2.35008742,1.13546332,ok
fb986c7dd6f2e63b,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,first500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_first500.json,8,250,1976,1976,0.645073742,0.65689444,0.697820953,0.706751089,0.726024004,0.481646904,0.469080681,0.540224445,0.551900413,0.586399772,1.05231137,1.04539331,1.26071849,1.29579404,1.37848801,0.806942084,0.807646708,0.841524629,0.851862949,0.900074908,1.32963105,1.31582586,1.49748748,1.52823039,1.58906177,5.39893578,5.1397229,8.17864581,8.78368256,9.77954955,2.34787655,1.13501789,ok
90ad2c644e87038c,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_last500_aligned.json,8,250,1976,1976,0.644826786,0.656770328,0.697825698,0.706212352,0.725201306,0.481609551,0.469062223,0.540360699,0.551987014,0.586015321,1.05371547,1.04733678,1.26325732,1.29760589,1.38031808,0.806726558,0.80733951,0.841542369,0.850847071,0.899903548,1.33061033,1.31726012,1.49882937,1.52934284,1.59067814,5.41394893,5.15366356,8.19963197,8.81037808,9.80819929,2.35079061,1.13582253,ok
005cce9f0f9294fe,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,consensus,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_consensus.json,8,250,1976,1976,0.6470815,0.658048192,0.701044659,0.711209126,0.734910526,0.481532732,0.469066577,0.541123059,0.553458067,0.583828014,1.0473604,1.03741796,1.25819188,1.29796143,1.37925958,0.808534614,0.808142315,0.843854129,0.853597817,0.897637762,1.32674516,1.31324894,1.4954089,1.52934152,1.5887436,5.35761493,5.0820081,8.18586097,8.8070314,9.75367385,2.34518476,1.13719505,ok
60199a8d9263348f,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,first500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_first500.json,8,250,1976,1976,0.647328793,0.658248674,0.701409654,0.711780396,0.735676924,0.48151911,0.469065441,0.541174004,0.553452729,0.583919105,1.04711715,1.03735224,1.2584979,1.29851873,1.38041423,0.808729684,0.808351624,0.844095701,0.853953024,0.897686231,1.32668341,1.31324387,1.49540533,1.53008827,1.58972477,5.35722478,5.08010029,8.18780984,8.81681011,9.77153654,2.34621433,1.13780345,ok
5bf668bcf4c8a159,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_last500_aligned.json,8,250,1976,1976,0.646835893,0.657967156,0.70055564,0.71065909,0.734144398,0.481547933,0.469025307,0.541138315,0.553561231,0.583738069,1.04759017,1.03754871,1.25813623,1.29796861,1.37807753,0.808341762,0.808002725,0.843564862,0.853162198,0.897583861,1.32679784,1.31348899,1.49532764,1.52865458,1.58773947,5.35785261,5.07970748,8.18018066,8.78449227,9.73540627,2.34476068,1.13663045,ok
fbaedd952d612dd2,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,consensus,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_consensus.json,8,250,2080,2080,0.647741236,0.658450519,0.702440354,0.712855204,0.736070802,0.481362718,0.468840953,0.540884021,0.553554432,0.583102478,1.04595422,1.03398731,1.25564449,1.29980964,1.37724965,0.808968386,0.808888593,0.84614048,0.853265352,0.899032459,1.32583461,1.31167006,1.49508227,1.52813005,1.5875323,5.3443736,5.04858563,8.19500318,8.79081668,9.73030602,2.34811532,1.13746492,ok
cb24f7f5220451ec,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,first500,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_first500.json,8,250,2080,2080,0.647933623,0.658843786,0.70264099,0.713053419,0.736661096,0.481322054,0.468778006,0.540887885,0.553593552,0.583274074,1.04595066,1.03353376,1.25638764,1.29995854,1.37814426,0.809100858,0.80904555,0.846381726,0.853408684,0.898818318,1.32592204,1.31152234,1.49507442,1.52864894,1.5882956,5.34621576,5.05244315,8.19745106,8.79684983,9.74460317,2.34821836,1.13775805,ok
e120b7881ec47f64,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_last500_aligned.json,8,250,1976,1976,0.647381096,0.658899721,0.702181264,0.712182013,0.735662821,0.481612091,0.469155636,0.540736621,0.553784764,0.582931772,1.04544885,1.03328554,1.25844457,1.29818571,1.3760926,0.808837367,0.808698276,0.845588992,0.853095482,0.899235522,1.32536233,1.31044616,1.4942283,1.52749449,1.58659608,5.33609081,5.03303871,8.15564524,8.79031363,9.71536585,2.34420626,1.13667887,ok
962c234ac912e5c4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,consensus,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_consensus.json,8,250,1976,1976,0.6470815,0.658048192,0.701044659,0.711209126,0.734910526,0.481532732,0.469066577,0.541123059,0.553458067,0.583828014,1.0473604,1.03741796,1.25819188,1.29796143,1.37925958,0.808534614,0.808142315,0.843854129,0.853597817,0.897637762,1.32674516,1.31324894,1.4954089,1.52934152,1.5887436,5.35761493,5.0820081,8.18586097,8.8070314,9.75367385,2.34518476,1.13719505,ok
34560462b40941aa,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,first500,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_first500.json,8,250,1976,1976,0.647328793,0.658248674,0.701409654,0.711780396,0.735676924,0.48151911,0.469065441,0.541174004,0.553452729,0.583919105,1.04711715,1.03735224,1.2584979,1.29851873,1.38041423,0.808729684,0.808351624,0.844095701,0.853953024,0.897686231,1.32668341,1.31324387,1.49540533,1.53008827,1.58972477,5.35722478,5.08010029,8.18780984,8.81681011,9.77153654,2.34621433,1.13780345,ok
df79fcaf6187fc6f,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v5,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v5/layout_last500_aligned.json,8,250,1976,1976,0.646835893,0.657967156,0.70055564,0.71065909,0.734144398,0.481547933,0.469025307,0.541138315,0.553561231,0.583738069,1.04759017,1.03754871,1.25813623,1.29796861,1.37807753,0.808341762,0.808002725,0.843564862,0.853162198,0.897583861,1.32679784,1.31348899,1.49532764,1.52865458,1.58773947,5.35785261,5.07970748,8.18018066,8.78449227,9.73540627,2.34476068,1.13663045,ok
a4ded69a125be721,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v1-old,us_height,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v1-old/layout_us_height.json,8,250,1976,1976,0.648757342,0.659209119,0.704156167,0.714909494,0.741811619,0.483712939,0.471968031,0.542355361,0.553968365,0.590117414,1.03351265,1.01541236,1.24100684,1.28745439,1.35778235,0.811164911,0.810880924,0.847707619,0.859050243,0.899575508,1.31730066,1.30136847,1.48335854,1.5209233,1.57279431,5.20939032,4.89650716,8.00150497,8.64717553,9.46653324,2.3240576,1.13198537,ok
a1212b41889ca213,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v2,us_height,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v2/layout_us_height.json,8,250,2223,2223,0.650836731,0.659698831,0.708093777,0.718971095,0.762450825,0.485641506,0.473870733,0.543549956,0.556285953,0.592088817,1.02550462,1.00953483,1.23642984,1.27842611,1.35730325,0.813961316,0.8130773,0.852369873,0.863294388,0.926669775,1.31291092,1.29225255,1.48159576,1.51444806,1.57241022,5.13714687,4.7766647,7.91472129,8.57475162,9.42973555,2.29814558,1.12839191,ok
a150a9d2469318e1,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v3-full,us_height,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v3-full/layout_us_height.json,8,250,2520,2520,0.657009533,0.664042028,0.719904425,0.734493256,0.780350916,0.489903503,0.47725865,0.550159327,0.56418367,0.61719745,0.999464531,0.98183922,1.2156885,1.26138782,1.34965841,0.821622219,0.818936203,0.866392798,0.8793944,0.974190859,1.29784793,1.27795375,1.46418865,1.50184988,1.56246361,4.90450812,4.50340575,7.64846816,8.32391421,9.20551663,2.23577513,1.12317083,ok
2b64302132c7dbdf,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v3-lite,us_height,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v3-lite/layout_us_height.json,8,250,2223,2223,0.651164032,0.65984527,0.708611811,0.719823364,0.763414698,0.485783781,0.473969276,0.543735747,0.55660543,0.592494327,1.02390738,1.00823663,1.23474286,1.27687449,1.35596066,0.814310276,0.813209948,0.852821677,0.864224932,0.927717183,1.31187651,1.29121355,1.48018004,1.51351889,1.5713915,5.12123017,4.75266537,7.89298229,8.54898212,9.41172159,2.29403887,1.12775038,ok
4a8f068eef5935ee,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v4-io,us_height,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io/layout_us_height.json,8,250,1976,1976,0.65193765,0.661662533,0.71001229,0.719804767,0.760727206,0.484414465,0.472420856,0.542589556,0.555729833,0.587761716,1.03110344,1.01320754,1.24330846,1.29207845,1.37886015,0.814151159,0.813105331,0.852149633,0.865942219,0.924936553,1.31746954,1.29669703,1.48814529,1.5271218,1.5899366,5.21419279,4.83488318,8.05101792,8.77212704,9.7398767,2.32501186,1.13828442,ok
175c6752d9dd2ac4,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v4-io-roto,us_height,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io-roto/layout_us_height.json,8,250,1976,1976,0.647503796,0.657958644,0.701062738,0.711996316,0.748222039,0.481770054,0.469568234,0.53914536,0.552252155,0.57974255,1.04788526,1.03796145,1.25655385,1.2958686,1.38253692,0.8089594,0.809261691,0.845508209,0.854618064,0.909013783,1.32731002,1.31324861,1.49511101,1.5277418,1.59196446,5.36451661,5.04840047,8.15961195,8.7702369,9.81308818,2.34651615,1.13612146,ok
b2621c461433aed5,outdoor_20260513,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000,v4-io-wand,us_height,outdoor_20260513/reports/us_height_alignment_from_fgh_20260523/FULL-COMPARE-1000/v4-io-wand/layout_us_height.json,8,250,2080,2080,0.651524232,0.660989051,0.708976958,0.720226374,0.756629403,0.483958872,0.471834683,0.541804257,0.554479845,0.585869882,1.03428347,1.01655428,1.24715321,1.29310454,1.37852954,0.813540874,0.812872116,0.850389673,0.864077921,0.925662676,1.31951598,1.30070726,1.48944598,1.52733967,1.58992387,5.24699209,4.89697674,8.09207628,8.76329817,9.73731754,2.33210377,1.1382488,ok
cef6a189867b2e95,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v1,default,outdoor_v4_20260504/FULL-COMPARE/v1/layout.json,8,250,2223,2223,0.489625238,0.478286645,0.548237846,0.56037422,0.596474499,0.64204359,0.652106959,0.695310956,0.70842883,0.754217016,1.00288944,0.991680991,1.19662952,1.23164439,1.32595839,0.809260786,0.80669051,0.847752348,0.859541337,0.923381237,1.29206701,1.27602476,1.43855114,1.46961598,1.54525365,4.78579728,4.47828019,7.18253111,7.70242374,8.94562339,2.19789623,1.09209414,ok
cbf1096ddf259e07,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v2,default,outdoor_v4_20260504/FULL-COMPARE/v2/layout.json,8,250,1976,1976,0.491119349,0.479519703,0.549203335,0.560834788,0.596130478,0.637907452,0.648581388,0.68905757,0.70162066,0.737194429,0.997685241,0.990541469,1.18293689,1.21726083,1.29007787,0.806819967,0.803993529,0.842637348,0.855465982,0.912218176,1.28629719,1.27150877,1.4273507,1.45782952,1.51132448,4.69121745,4.41171036,6.9555436,7.51720258,8.34204234,2.17044459,1.08114395,ok
bcd7d23aab9bdac7,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v3-full,default,outdoor_v4_20260504/FULL-COMPARE/v3full/layout.json,8,250,2223,2223,0.489894156,0.47859884,0.547687646,0.560235204,0.592078048,0.644745067,0.65366206,0.698252052,0.709989114,0.758568517,0.989577315,0.976867926,1.17497485,1.21157065,1.29397864,0.811493344,0.808566055,0.850116633,0.862463979,0.94020198,1.28294445,1.26656745,1.42596958,1.45448158,1.51690823,4.65100423,4.35387628,6.94525113,7.43818247,8.41376751,2.1626107,1.08046458,ok
ee1b62b82f6517d2,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v3-lite,default,outdoor_v4_20260504/FULL-COMPARE/v3lite/layout.json,8,250,1976,1976,0.491236796,0.47975484,0.549349492,0.561097358,0.596301334,0.638173693,0.648913125,0.689457783,0.701945718,0.737965703,0.996182917,0.988448737,1.18125234,1.21564467,1.28810863,0.807102775,0.804197252,0.843236085,0.855908377,0.912763677,1.28529911,1.27053084,1.4258848,1.45653804,1.50974895,4.67638701,4.39948836,6.93321988,7.49566143,8.31561793,2.16654856,1.08025806,ok
71be847711797af2,outdoor_v4_20260504,outdoor_v4_20260504/FULL-COMPARE,v4,default,outdoor_v4_20260504/FULL-COMPARE/v4/layout.json,8,250,1976,1976,0.488724968,0.477839278,0.545680886,0.557829591,0.586361237,0.641597341,0.652202162,0.692399864,0.705512141,0.744748931,1.00033857,0.993995729,1.1866704,1.21897193,1.29779152,0.8082742,0.806023871,0.845615856,0.856733368,0.930928569,1.28932561,1.27470891,1.43325379,1.46033116,1.51770516,4.74685065,4.47849237,7.06619779,7.58631159,8.45818146,2.18520486,1.08381098,ok
