layout_id,group_rank_v2,validation_rank,score_group,capture_id,source_group,solver_version,solver_family,layout_variant,production_score_v2,evaluation_score,geometry_score,dop_score,optitrack_validation_score,confidence,component_weights,score_basis,dop_binding,optitrack_eval_set,opti_err_3d_median_mm,opti_err_3d_p95_mm,opti_err_3d_rms_mm,opti_err_vertical_median_mm,eval_autopos_rms_mm,eval_static_p95_mm,eval_roto_abs_deltaR_p95_mm,dop_gdop_mean,dop_gdop_p95,dop_vdop_mean,dop_vdop_p95,dop_cond_p95,dop_bad_gdop_ratio,xy_hull_coverage_ratio,paired_xy_offset_mean_mm,paired_vertical_gap_std_mm,risk_flags,source_path
da054d9035b0d65b,7,,Outdoor_LOS/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS,Outdoor_LOS/solver/outputs/v1_to_v4_io_field_check,v3-full,v3-full,default,55.693672,61.917453,39.511840,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,77.5170288,,,,,,,,,0.8424337662901425,80.86960575268597,118.35207758107143,,Outdoor_LOS/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
f0347383d2e45b5d,8,,Outdoor_LOS/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS,Outdoor_LOS/solver/outputs/v1_to_v4_io_field_check,v3-full,v3-full,us_height,57.518122,61.917453,46.079860,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,77.5170288,,,,,,,,,0.845550866843415,126.08548577087626,118.43409087102299,,Outdoor_LOS/solver/outputs/v1_to_v4_io_field_check/v3-full/layout_us_height.json
0d3513b55bcb0d9e,9,,Outdoor_LOS/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS,Outdoor_LOS/solver/outputs/v1_to_v4_io_field_check,v1-old,v1-old,default,87.361325,100.000000,54.500771,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,83.3891736,,,,,,,,,0.8503005749390915,135.12323924966617,229.56184026753579,,Outdoor_LOS/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
be443b0fa3a15759,10,,Outdoor_LOS/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS,Outdoor_LOS/solver/outputs/v1_to_v4_io_field_check,v1-old,v1-old,us_height,87.473236,100.000000,54.903651,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,83.3891736,,,,,,,,,0.8617634222006016,164.83921893934857,229.91462768580809,,Outdoor_LOS/solver/outputs/v1_to_v4_io_field_check/v1-old/layout_us_height.json
5484092f61ff25fc,1,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v2,v2,default,6.197184,1.204110,19.179178,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,62.1041321,,,,,,,,,0.7986962091175163,72.95075124478521,267.6384980199759,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v2/layout.json
12888496e298b4ec,2,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v3-lite,v3-lite,default,6.469229,1.585034,19.168136,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,62.4296342,,,,,,,,,0.7982608781974647,73.50575858918101,266.44771331183773,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
b5d368d15c9d301e,3,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v2,v2,us_height,14.585953,1.204110,49.378745,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,62.1041321,,,,,,,,,0.8042024191648347,188.28996690659665,267.4524649414554,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v2/layout_us_height.json
1ce4bc0b1a8b43a9,4,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v3-lite,v3-lite,us_height,14.748716,1.585034,48.974290,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,62.4296342,,,,,,,,,0.8037758324330131,186.89808820805195,266.2283254917202,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout_us_height.json
493249c966b80ad2,5,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v4-io,v4-io,default,20.892219,24.509556,11.487142,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,101.197067,,,,,,,,,0.793188289095989,86.97155025745563,60.27151541286481,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
b7ec9554ec6c8102,6,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v4-io,v4-io,us_height,23.902872,24.509556,22.325494,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,101.197067,,,,,,,,,0.7950298217045477,120.44005585122397,59.63491273998301,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v4-io/layout_us_height.json
fbb5ac35d7225b7a,7,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v1-old,v1-old,default,61.019949,73.141573,29.503728,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,110.408037,,,,,,,,,0.8058956077214421,99.48374719216184,216.83383066476307,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
6b676497df3bfb40,8,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v3-full,v3-full,us_height,63.439807,71.121434,43.467578,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,153.24744,,,,,,,,,0.7700152186908178,114.1429496326104,102.65915132311153,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v3-full/layout_us_height.json
ee4335423ad1a73e,9,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v3-full,v3-full,default,63.472781,71.121434,43.586285,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,153.24744,,,,,,,,,0.7522637697619604,90.79510558720692,102.10348602668726,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
9b125fc84ecb0d4d,10,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v1-old,v1-old,us_height,64.289765,73.141573,41.275065,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,110.408037,,,,,,,,,0.8077633837786345,141.42950742456455,216.82871882040587,,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v1-old/layout_us_height.json
172b3b835dda9c0d,1,,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_3,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,v3-lite,v3-lite,default,15.356766,3.477793,46.242097,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,57.3584534,,,,,,,,,0.7984011796484404,80.94121301408299,262.4403312694407,,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json
291c54b10f65d118,2,,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_3,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,v2,v2,default,16.618000,4.358505,48.492688,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,58.5135883,,,,,,,,,0.7948401256851548,79.7746880085548,264.32176662559306,,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check/v2/layout.json
e0b44fd5cac62866,3,,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_3,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,v4-io,v4-io,default,27.352557,21.364650,42.921114,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,93.6642007,,,,,,,,,0.7976445027499385,95.24729867662046,59.29987847104196,,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
2b38dcbd8cbe88a3,4,,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_3,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,v1-old,v1-old,default,64.256794,68.276030,53.806781,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,100.553717,,,,,,,,,0.8069683082736242,93.93382861084945,219.37291398298794,,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
6d4f1bbc4dda2c76,5,,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,Outdoor_LOS_3,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,v3-full,v3-full,default,65.358956,73.718890,43.623129,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,154.463445,,,,,,,,,0.7765351723452789,39.24430465265516,145.4245145211087,,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json
554f4e554b20b5b2,1,,outdoor_20260513/FULL-COMPARE,outdoor_20260513,outdoor_20260513/FULL-COMPARE,v1,v1,default,8.312674,,8.312674,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9508905799094585,172.29576515836138,70.476031178025,,outdoor_20260513/FULL-COMPARE/v1/layout.json
10ae58e5b7260ee2,2,,outdoor_20260513/FULL-COMPARE,outdoor_20260513,outdoor_20260513/FULL-COMPARE,v4,v4,default,9.678169,,9.678169,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9492119218988655,162.29963212831018,100.14532825319719,,outdoor_20260513/FULL-COMPARE/v4/layout.json
062a9b97a6d2468b,3,,outdoor_20260513/FULL-COMPARE,outdoor_20260513,outdoor_20260513/FULL-COMPARE,v2,v2,default,14.984000,,14.984000,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9571044928303158,176.7490438915558,98.10171489754772,,outdoor_20260513/FULL-COMPARE/v2/layout.json
a46dcba7a6dc6a8d,4,,outdoor_20260513/FULL-COMPARE,outdoor_20260513,outdoor_20260513/FULL-COMPARE,v3-lite,v3-lite,default,15.004451,,15.004451,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.9566723270156186,176.815761471611,98.03317656883745,,outdoor_20260513/FULL-COMPARE/v3lite/layout.json
6b6a0714d7d56ce0,5,,outdoor_20260513/FULL-COMPARE,outdoor_20260513,outdoor_20260513/FULL-COMPARE,v3-full,v3-full,default,84.000000,,84.000000,,,geometry_only_low,geometry:0.25,xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,,,,,,,,,,0.8749558830461146,213.25175200688955,152.16541657834435,,outdoor_20260513/FULL-COMPARE/v3full/layout.json
21d850e593ebb432,1,,outdoor_20260513/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-roto,v4-io,default,15.519082,18.588164,7.539468,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,57.9149191,71.8738237,45.3576453,,,,,,,0.9637196775020843,131.96629467832548,107.92394809684507,,outdoor_20260513/FULL-COMPARE-1000/v4-io-roto/layout.json
70c3a0630e953979,2,,outdoor_20260513/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v2,v2,default,31.328537,34.176352,23.924217,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,40.4289375,71.042493,50.7005465,,,,,,,0.9571044928303158,176.7490438915558,98.10171489754772,,outdoor_20260513/FULL-COMPARE-1000/v2/layout.json
4007f54f3d3bcdd3,3,,outdoor_20260513/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v3-lite,v3-lite,default,31.666592,34.659134,23.885981,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,40.8239542,70.9136691,50.7465741,,,,,,,0.9566723270156186,176.815761471611,98.03317656883745,,outdoor_20260513/FULL-COMPARE-1000/v3-lite/layout.json
2b2f48a609fa2cd5,4,,outdoor_20260513/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-wand,v4-io,default,34.128600,38.896989,21.730789,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.2393043,77.3012852,49.7562002,,,,,,,0.9585327720409912,174.98306883160438,85.13328446018757,,outdoor_20260513/FULL-COMPARE-1000/v4-io-wand/layout.json
ce0b54400ac800cc,5,,outdoor_20260513/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-td,v4-io,default,37.565837,43.596916,21.885031,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.3361751,82.8099768,49.143585,,,,,,,0.9492119218988655,162.29963212831018,100.14532825319719,,outdoor_20260513/FULL-COMPARE-1000/v4-io-td/layout.json
5cfb884f33a3b279,6,,outdoor_20260513/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io,v4-io,default,42.632358,50.612099,21.885031,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.3361751,81.6471027,50.5072355,,,,,,,0.9492119218988655,162.29963212831018,100.14532825319719,,outdoor_20260513/FULL-COMPARE-1000/v4-io/layout.json
fff6325ba01f2d73,7,,outdoor_20260513/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v5,v5,default,42.632358,50.612099,21.885031,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.3361751,81.6471027,50.5072355,,,,,,,0.9492119218988655,162.29963212831018,100.14532825319719,,outdoor_20260513/FULL-COMPARE-1000/v5/layout.json
136815cfeded6aa0,8,,outdoor_20260513/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v1-old,v1-old,default,64.746960,82.534442,18.499505,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,64.2323233,79.5185437,54.1502159,,,,,,,0.9508905799094585,172.29576515836138,70.476031178025,,outdoor_20260513/FULL-COMPARE-1000/v1-old/layout.json
92f2b5d9018df4df,9,,outdoor_20260513/FULL-COMPARE-1000,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v3-full,v3-full,default,78.739788,76.716630,84.000000,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,66.4152128,84.0680539,48.3657104,,,,,,,0.8749558830461146,213.25175200688955,152.16541657834435,,outdoor_20260513/FULL-COMPARE-1000/v3-full/layout.json
c855e34a218d0254,1,,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-roto,v4-io,default,16.736560,19.971847,8.324812,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,56.8891195,74.4833828,46.0374134,,,,,,,0.9643587665378028,131.9837098304692,108.19651042415505,,outdoor_20260513/FULL-COMPARE-500/v4-io-roto/layout.json
b8d7b47c1daf30d4,2,,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v2,v2,default,31.241993,31.068669,31.692636,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,40.5636654,71.9501513,51.1028183,,,,,,,0.9571383101831666,176.46276905771072,98.21061532640839,,outdoor_20260513/FULL-COMPARE-500/v2/layout.json
a880c88dbf7036a1,3,,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v3-lite,v3-lite,default,31.790372,31.636221,32.191163,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,41.0286309,71.93879,51.1574338,,,,,,,0.9563355527666056,177.23036958869778,97.53972503866909,,outdoor_20260513/FULL-COMPARE-500/v3-lite/layout.json
891e606dde9b7a57,4,,outdoor_20260513/FULL-COMPARE-500,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-td,v4-io,default,33.638235,35.459276,28.903529,,,evaluation_matched,evaluation:0.65|geometry:0.25,eval_autopos_rms_mm|eval_autopos_p95_mm|eval_static_p95_mm|eval_static_max_mm|eval_roto_deltaR_rms_mm|eval_roto_abs_deltaR_p95_mm|eval_roto_turn_center_p95_mm|xy_hull_coverage_ratio|nearest_neighbor_min_mm|paired_xy_offset_mean_mm|paired_xy_offset_max_mm|paired_vertical_gap_std_mm|anchor_delay_span_mm|risk_flag_count,,,,,,,44.6911993,82.258194,49.7111625,,,,,,,0.9481135674178072,163.91113671508413,100.4047531596907,,outdoor_20260513/FULL-COMPARE-500/v4-io-td/layout.json
