L,A,R,I,T,kind,n,p50_mean,p95_mean,p95_std,rmse_mean,b0_uwb_p95_mean,b0_delta_p95_mean,b0_improved_seed_fraction,radius_abs_mean,thickness_p95_mean,experiment_short
L18,A0,R2,I0,T8,range_fusion,5,760.0777105861329,1203.3013264050753,9.953487811136908,826.777823742747,231.8021379954777,-971.4991884095977,0.0,154.2459890503137,284.6982513655245,X_A0_R2_L18_I0_T8
L12,A0,R4,I0,T8,range_fusion,5,750.1028235068591,1203.50967797784,14.83678478315391,809.9264527388939,231.8021379954777,-971.7075399823623,0.0,142.42537418818853,274.8427691514713,X_A0_R4_L12_I0_T8
L10,A0,R2,I0,T7,range_fusion,5,762.6611516604665,1204.1499593338926,20.140659892689186,828.8482818072786,231.8021379954777,-972.3478213384151,0.0,161.90826080188737,298.7331642189189,X_A0_R2_L10_I0_T7
L2,A0,R2,I0,T8,range_fusion,5,771.123691242747,1204.699105022096,16.3024011584434,828.7598733523613,231.8021379954777,-972.8969670266184,0.0,154.332140107515,285.60537687077306,X_A0_R2_L2_I0_T8
L8,A0,R4,I8,T9,range_fusion,5,695.0106357031245,1205.1118155289803,109.94266717135632,776.3822603380659,231.8021379954777,-973.3096775335027,0.0,143.11775401697565,290.0657025979547,X_A0_R4_L8_I8_T9
L7,A0,R3,I3,T8,range_fusion,5,758.2084107365555,1205.915301746864,14.842881772690093,814.5513554097952,231.8021379954777,-974.1131637513863,0.0,159.6810784963355,290.29166436302916,X_A0_R3_L7_I3_T8
L11,A0,R4,I0,T8,range_fusion,5,761.2132707724944,1206.1335101616273,5.775558557253415,832.2377223768754,231.8021379954777,-974.3313721661498,0.0,160.97993646109302,287.7130745670689,X_A0_R4_L11_I0_T8
L7,A0,R3,I4,T8,range_fusion,5,758.7115328465873,1206.300953416183,13.098159471771474,819.1876716396348,231.8021379954777,-974.4988154207052,0.0,158.9649462823814,288.10026357693323,X_A0_R3_L7_I4_T8
L3,A0,R3,I0,T8,range_fusion,5,757.2702126086863,1207.466098251295,5.600481134378614,821.0304756603597,231.8021379954777,-975.6639602558174,0.0,148.3749846204746,280.8402851412018,X_A0_R3_L3_I0_T8
L4,A0,R3,I0,T6,range_fusion,5,773.4964467363204,1207.632702527977,12.946560655592819,825.1980474247239,231.8021379954777,-975.8305645324992,0.0,171.1466942439622,295.72516642419134,X_A0_R3_L4_I0_T6
L7,A0,R2,I3,T8,range_fusion,5,759.1015373353866,1207.640998872091,14.325128166335277,816.1670939219669,231.8021379954777,-975.8388608766132,0.0,162.5349267131403,289.2932510607642,X_A0_R2_L7_I3_T8
L7,A0,R2,I4,T8,range_fusion,5,759.7036554587636,1207.7657276839468,13.557440409968676,819.6115945901025,231.8021379954777,-975.963589688469,0.0,159.92287086829364,289.533713316178,X_A0_R2_L7_I4_T8
L13,A0,R3,I0,T8,range_fusion,5,752.9380116147553,1208.7984904318487,1.9794308505112002,810.2027529021252,231.8021379954777,-976.9963524363709,0.0,141.16874044428891,276.3738570646494,X_A0_R3_L13_I0_T8
L10,A0,R3,I0,T6,range_fusion,5,764.5671641590532,1208.8340874366563,17.626984165553708,833.78266047897,231.8021379954777,-977.0319494411785,0.0,168.8373595451206,299.31668713344214,X_A0_R3_L10_I0_T6
L4,A0,R2,I0,T6,range_fusion,5,774.6233137600448,1209.513389380329,11.842699197906464,828.5155800519287,231.8021379954777,-977.7112513848513,0.0,170.00869177865144,296.7357118034796,X_A0_R2_L4_I0_T6
L3,A0,R2,I0,T8,range_fusion,5,758.5338047957779,1209.7278464783608,5.578601443836841,823.8207127784428,231.8021379954777,-977.9257084828832,0.0,152.1185224562343,285.37152070188296,X_A0_R2_L3_I0_T8
L13,A0,R2,I0,T8,range_fusion,5,754.1314104493,1210.5040540175773,1.9148956271702504,814.1829299611003,231.8021379954777,-978.7019160220996,0.0,144.10471223092662,279.5689232558377,X_A0_R2_L13_I0_T8
L12,A0,R3,I0,T8,range_fusion,5,757.4714945031285,1210.6981658449965,11.706190028815646,823.3860712665088,231.8021379954777,-978.896027849519,0.0,156.2271892432753,286.03631012169535,X_A0_R3_L12_I0_T8
L10,A0,R2,I0,T6,range_fusion,5,765.5555216749051,1211.3569829561218,17.267274652930677,836.4767035668525,231.8021379954777,-979.5548449606442,0.0,170.9297075018937,304.24919666099163,X_A0_R2_L10_I0_T6
L8,A0,R3,I0,T8,range_fusion,5,765.2938336714299,1211.5230498232115,8.697622433259806,833.3238616881256,231.8021379954777,-979.7209118277336,0.0,171.79132987670332,296.9674857786249,X_A0_R3_L8_I0_T8
L12,A0,R2,I0,T8,range_fusion,5,758.0574257692945,1212.0426415911272,11.159370389080982,825.5665281497004,231.8021379954777,-980.2405035956496,0.0,160.19098888583022,283.99441848210455,X_A0_R2_L12_I0_T8
L4,A0,R4,I0,T8,range_fusion,5,775.1188758945522,1212.427365822015,10.843275864924848,831.627087415875,231.8021379954777,-980.6252278265374,0.0,173.2151407266233,297.76194378958496,X_A0_R4_L4_I0_T8
L7,A0,R2,I6,T10,range_fusion,5,720.7550840149089,1212.7739538736357,111.05962305964125,801.2329027695318,231.8021379954777,-980.9718158781582,0.0,137.1598459280569,287.804608223305,X_A0_R2_L7_I6_T10
L8,A0,R2,I0,T8,range_fusion,5,765.8567696470365,1212.8163526262947,6.8149435465251145,834.4697633109284,231.8021379954777,-981.0142146308169,0.0,174.0821097647005,298.17151027916884,X_A0_R2_L8_I0_T8
L7,A0,R4,I1,T8,range_fusion,5,764.4664715352187,1213.1988052651998,25.74573471905735,829.4519157670884,231.8021379954777,-981.3966672697221,0.0,157.92481790191906,298.1361986917866,X_A0_R4_L7_I1_T8
L7,A0,R2,I7,T9,range_fusion,5,753.4225103514693,1213.252835486673,18.42078337825692,827.9632991606999,231.8021379954777,-981.4506974911952,0.0,148.63121233533508,289.378368312175,X_A0_R2_L7_I7_T9
L8,A0,R3,I4,T10,range_fusion,5,658.8957041245353,1213.657321199027,92.86807634569726,759.0691104881571,231.8021379954777,-981.8551832035494,0.0,186.55554855194202,296.7660439054781,X_A0_R3_L8_I4_T10
L7,A0,R3,I1,T8,range_fusion,5,765.6667689930372,1213.7409069488745,17.689217229187854,832.8147692928121,231.8021379954777,-981.9387689533969,0.0,171.84063444387036,300.7038270369881,X_A0_R3_L7_I1_T8
L7,A0,R2,I1,T6,range_fusion,5,765.2098106449878,1214.6286101038993,28.381112154303693,828.5570401081131,231.8021379954777,-982.8264721084217,0.0,152.9767362257587,299.5269285613789,X_A0_R2_L7_I1_T6
L7,A0,R2,I1,T8,range_fusion,5,766.0927769443717,1214.7002693167271,16.85706263928717,833.3784787210074,231.8021379954777,-982.8981313212495,0.0,172.75423508302842,301.84228535871324,X_A0_R2_L7_I1_T8
L7,A0,R3,I1,T6,range_fusion,5,764.6580655486505,1215.1576590550944,29.081245442136343,827.9779252630894,231.8021379954777,-983.3555210596166,0.0,150.3298839534673,297.4483169793399,X_A0_R3_L7_I1_T6
L7,A0,R3,I7,T9,range_fusion,5,754.5944084514509,1216.0847317431185,21.89192795995477,827.6330763945174,231.8021379954777,-984.2825937476409,0.0,148.86195093636397,293.14092204448826,X_A0_R3_L7_I7_T9
L4,A0,R4,I0,T10,range_fusion,5,756.6011572174594,1216.155913448748,43.50449127066334,815.2890388504642,231.8021379954777,-984.3537754532703,0.0,129.13940824323313,270.99368471798573,X_A0_R4_L4_I0_T10
L11,A0,R3,I0,T8,range_fusion,5,764.6834346161493,1216.2675877874285,3.84984611288872,841.8425904298683,231.8021379954777,-984.465449791951,0.0,171.07049677814638,292.0478369663328,X_A0_R3_L11_I0_T8
L10,A0,R4,I0,T8,range_fusion,5,766.8963782609998,1216.2779019342524,14.220865928629221,839.1371211810135,231.8021379954777,-984.4757639387747,0.0,174.60781567236987,306.64797034573513,X_A0_R4_L10_I0_T8
L7,A0,R4,I7,T7,range_fusion,5,756.5961964192054,1217.1246514921559,20.757965019202413,829.5609886488224,231.8021379954777,-985.3225134966782,0.0,141.7682143163983,294.44186417279445,X_A0_R4_L7_I7_T7
L11,A0,R2,I0,T8,range_fusion,5,764.965666687264,1217.1662349263322,3.0003882423999158,843.2545365917879,231.8021379954777,-985.3640969308547,0.0,173.15930493229433,293.6459125189565,X_A0_R2_L11_I0_T8
L7,A0,R2,I1,T7,range_fusion,5,766.2309456147607,1217.259125849553,31.73413831217941,833.0701184646484,231.8021379954777,-985.4569878540751,0.0,143.6140486622914,292.6799543548847,X_A0_R2_L7_I1_T7
L7,A0,R4,I5,T9,range_fusion,5,687.3174386807382,1217.416366704605,53.71517785649889,776.1363128073597,231.8021379954777,-985.6142287091272,0.0,110.61911675469662,281.9764566592273,X_A0_R4_L7_I5_T9
L7,A0,R2,I7,T8,range_fusion,5,763.2087310956798,1217.5150149213557,11.676617418103142,832.7351727913285,231.8021379954777,-985.7128769258782,0.0,164.85197639462572,294.44812127419357,X_A0_R2_L7_I7_T8
L7,A0,R3,I7,T8,range_fusion,5,763.1596835510206,1217.8868167467,12.206256186335773,831.214216530366,231.8021379954777,-986.0846787512224,0.0,161.70464084978386,295.16908553154343,X_A0_R3_L7_I7_T8
L4,A0,R3,I0,T8,range_fusion,5,775.842957561593,1218.065295596444,4.57226221470502,837.7634452548795,231.8021379954777,-986.2631576009665,0.0,184.09104884932592,301.8271562622646,X_A0_R3_L4_I0_T8
L7,A0,R4,I7,T6,range_fusion,5,754.453971921325,1218.3253429540223,11.086264595374807,834.3303257978187,231.8021379954777,-986.5232049585445,0.0,139.488118485083,287.56213792129296,X_A0_R4_L7_I7_T6
L4,A0,R2,I0,T8,range_fusion,5,775.9536845219147,1219.1702512864938,4.39023944982695,838.5037983250152,231.8021379954777,-987.3681132910162,0.0,186.42050040170335,302.23504677614267,X_A0_R2_L4_I0_T8
L7,A0,R3,I7,T7,range_fusion,5,756.053441658516,1220.4058255253667,12.901217741516364,834.0268838974156,231.8021379954777,-988.603687529889,0.0,141.86414807182842,288.9336497787191,X_A0_R3_L7_I7_T7
L7,A0,R3,I7,T6,range_fusion,5,758.5377014730136,1221.1939747375777,18.430954927112655,827.818088890328,231.8021379954777,-989.3918367420999,0.0,138.53187068356848,294.01739215371776,X_A0_R3_L7_I7_T6
L7,A0,R4,I7,T8,range_fusion,5,758.3359592247399,1221.253820734948,10.365855346881364,824.5440796541825,231.8021379954777,-989.4516827394704,0.0,145.5269477246689,294.7268200544256,X_A0_R4_L7_I7_T8
L7,A0,R3,I1,T7,range_fusion,5,765.2350640075734,1221.832796509239,26.314132139287302,833.1356194493819,231.8021379954777,-990.0306585137612,0.0,144.24602147457625,290.4486101365721,X_A0_R3_L7_I1_T7
L7,A0,R2,I7,T7,range_fusion,5,758.7049267499004,1222.9006253390567,19.587186901959186,833.0801391984542,231.8021379954777,-991.0984873435789,0.0,138.6444854575882,291.1702059983135,X_A0_R2_L7_I7_T7
L7,A0,R2,I7,T6,range_fusion,5,758.4228381862034,1223.6773845107145,14.738707139068097,823.9215567944811,231.8021379954777,-991.8752465152369,0.0,141.80421394419972,295.16334598125644,X_A0_R2_L7_I7_T6
L10,A0,R3,I0,T8,range_fusion,5,768.796423431046,1224.5379190528972,8.783934193565061,845.1762510517462,231.8021379954777,-992.7357810574194,0.0,181.27100445948386,307.8778307138192,X_A0_R3_L10_I0_T8
L7,A0,R4,I2,T8,range_fusion,5,761.9984295868112,1225.0048715603375,25.30661610267051,843.5059871568468,231.8021379954777,-993.2027335648597,0.0,152.07768651249344,295.19646287785616,X_A0_R4_L7_I2_T8
L7,A0,R2,I8,T10,range_fusion,5,726.3389699283297,1225.7728380308388,77.19478927151052,806.9243131488413,231.8021379954777,-993.9707000353612,0.0,159.74582895206316,289.564912446648,X_A0_R2_L7_I8_T10
L10,A0,R2,I0,T8,range_fusion,5,769.851939441213,1225.9261416574052,7.70619377463832,845.9973303784082,231.8021379954777,-994.1240036619276,0.0,181.1391564975814,307.4935587124124,X_A0_R2_L10_I0_T8
L7,A0,R2,I2,T6,range_fusion,5,759.4832056271497,1226.1512829799653,25.274632613643824,842.4742275907314,231.8021379954777,-994.3491449844875,0.0,150.8538446239786,297.69309429796937,X_A0_R2_L7_I2_T6
L7,A0,R2,I1,T9,range_fusion,5,762.5739262897971,1226.368717166647,46.79900744812594,838.6373252272627,231.8021379954777,-994.5665791711693,0.0,138.48480027776367,286.26617432584135,X_A0_R2_L7_I1_T9
L7,A0,R3,I1,T9,range_fusion,5,761.0830800122728,1226.739172009908,45.98799961987347,838.3695332726104,231.8021379954777,-994.9370340144303,0.0,139.76928567207347,286.4909055939992,X_A0_R3_L7_I1_T9
L7,A0,R4,I0,T9,range_fusion,5,787.4241573157921,1228.3250728026985,43.77995995837593,850.3181673168623,231.8021379954777,-996.522934807221,0.0,185.61980773129912,318.83756551543956,X_A0_R4_L7_I0_T9
L7,A0,R4,I4,T10,range_fusion,5,715.0263427883018,1228.5341886988795,94.85343645305291,797.5054261947776,231.8021379954777,-996.7320507034019,0.0,129.19793877424908,296.6853156446204,X_A0_R4_L7_I4_T10
L7,A0,R3,I2,T8,range_fusion,5,765.0109005108574,1229.8038631184368,20.7249620430784,846.1641576927477,231.8021379954777,-998.0017251229592,0.0,167.7141717796113,299.4657114466719,X_A0_R3_L7_I2_T8
L7,A0,R4,I1,T7,range_fusion,5,764.4882258195865,1229.974583430519,44.825681246659755,838.8148668798401,231.8021379954777,-998.1724454350413,0.0,137.62730353210893,289.40530358196463,X_A0_R4_L7_I1_T7
L7,A0,R4,I1,T6,range_fusion,5,765.4313729314243,1230.6591926607302,36.32907836098979,836.9155720122737,231.8021379954777,-998.8570546652525,0.0,137.08660918798176,291.74294224024004,X_A0_R4_L7_I1_T6
L8,A0,R4,I1,T10,range_fusion,5,674.1936268308264,1231.085128262071,92.84997769630569,769.0223340272184,231.8021379954777,-999.2829902665933,0.0,153.15243018075265,291.4658739056902,X_A0_R4_L8_I1_T10
L7,A0,R2,I2,T8,range_fusion,5,765.2533732966394,1231.0936885903536,22.465033650152986,848.7982394804097,231.8021379954777,-999.2915505948761,0.0,175.13360172780816,301.8721807813265,X_A0_R2_L7_I2_T8
L7,A0,R2,I2,T7,range_fusion,5,758.3987407096004,1232.2880984633327,35.30416423936099,838.2888579337038,231.8021379954777,-1000.4859604678552,0.0,144.7592887689651,293.562173616936,X_A0_R2_L7_I2_T7
L7,A0,R3,I6,T10,range_fusion,5,718.1294848454638,1233.252893660881,102.77842239513014,802.4180640966781,231.8021379954777,-1001.4507556654032,0.0,136.66755570749024,290.02768629022137,X_A0_R3_L7_I6_T10
L7,A0,R3,I8,T10,range_fusion,5,723.1504513349879,1236.430017679393,85.17379391802321,804.7221533864774,231.8021379954777,-1004.6278796839151,0.0,161.2279666715503,290.11050227918884,X_A0_R3_L7_I8_T10
L7,A0,R4,I0,T7,range_fusion,5,778.1749061219846,1238.6762281727017,46.21208422488299,849.6319730568582,231.8021379954777,-1006.874090177224,0.0,191.53669738933,322.971621117816,X_A0_R4_L7_I0_T7
L7,A0,R3,I0,T9,range_fusion,5,782.3238911512933,1240.5375143978033,49.127897487913216,849.7611286156844,231.8021379954777,-1008.7353764023258,0.0,202.45954946568207,318.7457555034016,X_A0_R3_L7_I0_T9
L7,A0,R4,I2,T6,range_fusion,5,767.4938411863715,1241.0081167642415,50.60485753245308,841.4682745349285,231.8021379954777,-1009.2059787687638,0.0,138.06809254082853,286.6038805548435,X_A0_R4_L7_I2_T6
L7,A0,R3,I2,T6,range_fusion,5,757.6655696231242,1242.5027098824735,28.858175275628074,843.2640609473935,231.8021379954777,-1010.7005718869957,0.0,147.7300220463511,292.92605237281794,X_A0_R3_L7_I2_T6
L7,A0,R4,I0,T6,range_fusion,5,780.0606654428931,1242.7616417009822,44.32431002743591,850.6601773126631,231.8021379954777,-1010.9595037055045,0.0,192.05796649161326,324.5189683412691,X_A0_R4_L7_I0_T6
L7,A0,R2,I0,T7,range_fusion,5,779.9059793100456,1243.4193896852867,37.80812279279748,849.8862827365695,231.8021379954777,-1011.617251689809,0.0,198.06323688261267,325.5423176753801,X_A0_R2_L7_I0_T7
L7,A0,R2,I0,T9,range_fusion,5,782.7937660409123,1245.7954387356547,53.69667630589298,854.7186992017516,231.8021379954777,-1013.9933007401771,0.0,206.11495812572093,320.06085197445657,X_A0_R2_L7_I0_T9
L7,A0,R3,I2,T7,range_fusion,5,762.5217901334562,1246.981571663521,48.581193134204874,839.4702732018446,231.8021379954777,-1015.1794336680432,0.0,146.39994661479577,285.97353918634803,X_A0_R3_L7_I2_T7
L7,A0,R3,I0,T7,range_fusion,5,780.4023154888191,1248.796386487153,40.6468038070206,851.5624170792344,231.8021379954777,-1016.9942484916753,0.0,212.40520887861967,322.24655959336144,X_A0_R3_L7_I0_T7
L7,A0,R4,I2,T7,range_fusion,5,771.7403732094126,1250.6313875255237,66.07020341574763,845.4664419187775,231.8021379954777,-1018.829249530046,0.0,131.33304958658746,287.1371656671029,X_A0_R4_L7_I2_T7
L7,A0,R2,I2,T9,range_fusion,5,769.6700273494441,1251.5951515923657,63.49059182799952,845.570492383066,231.8021379954777,-1019.7930135968882,0.0,147.8026240691376,283.7782068811013,X_A0_R2_L7_I2_T9
L7,A0,R2,I0,T6,range_fusion,5,783.3265618875964,1252.0508114677657,34.337929423301915,853.4881434355751,231.8021379954777,-1020.2486734722881,0.0,201.58683473965215,330.43500233853104,X_A0_R2_L7_I0_T6
L7,A0,R4,I7,T9,range_fusion,5,756.9807647031504,1252.9143096725556,35.30090274001079,842.7233264264657,231.8021379954777,-1021.1121716770779,0.0,148.82897051966546,290.805249741865,X_A0_R4_L7_I7_T9
L7,A0,R4,I0,T8,range_fusion,5,783.1932512657601,1253.9205658135372,32.45207293510879,853.8024652220608,231.8021379954777,-1022.1184278180593,0.0,200.47782698317457,327.6022001202774,X_A0_R4_L7_I0_T8
L7,A0,R3,I0,T6,range_fusion,5,783.640347671224,1254.4180790586247,34.85604949879799,853.8146665585497,231.8021379954777,-1022.6159410631471,0.0,211.3094885386632,326.9498375158033,X_A0_R3_L7_I0_T6
L7,A0,R2,I0,T8,range_fusion,5,784.0871440541556,1256.404514998117,25.468628667738027,858.6430452274869,231.8021379954777,-1024.6023770026393,0.0,214.0580914551581,331.2554768058649,X_A0_R2_L7_I0_T8
L7,A0,R3,I0,T8,range_fusion,5,783.4518798058656,1256.735291640152,26.112752046858386,857.7750008162435,231.8021379954777,-1024.9331536446743,0.0,215.69414024517414,330.60594866681316,X_A0_R3_L7_I0_T8
L7,A0,R3,I2,T9,range_fusion,5,771.5655157744058,1259.899215147552,62.61356924238336,845.1277071439717,231.8021379954777,-1028.0970771520745,0.0,142.41535615510577,284.2458615202992,X_A0_R3_L7_I2_T9
L7,A0,R4,I1,T9,range_fusion,5,764.3874192822351,1260.5183916007818,91.78970066321148,843.2451006844134,231.8021379954777,-1028.7162536053042,0.0,133.5346496281091,287.53952694977727,X_A0_R4_L7_I1_T9
L7,A0,R3,I0,T10,range_fusion,5,796.0287035708777,1262.1840197748988,70.48671567466594,867.2840243235075,231.8021379954777,-1030.3818817794213,0.0,203.4345763463519,325.39328339721106,X_A0_R3_L7_I0_T10
L8,A0,R4,I3,T10,range_fusion,5,716.8594903203053,1263.1698930814673,90.26111015718598,823.3254110480755,231.8021379954777,-1031.3677550859895,0.0,149.25627226057264,301.6738079630357,X_A0_R4_L8_I3_T10
L7,A0,R4,I0,T10,range_fusion,5,793.4509828844249,1264.9632959223868,72.29626593749106,864.3263073495916,231.8021379954777,-1033.161157926909,0.0,175.37382740762422,321.13465831696783,X_A0_R4_L7_I0_T10
L7,A0,R2,I0,T10,range_fusion,5,794.26412288588,1265.0427442144767,64.27622127265491,869.9977862569458,231.8021379954777,-1033.240606218999,0.0,206.2345858949628,328.7129585106396,X_A0_R2_L7_I0_T10
L7,A0,R4,I6,T10,range_fusion,5,711.2771582312323,1268.2916245820147,95.10167715683814,810.92552958008,231.8021379954777,-1036.489486586537,0.0,137.54815116431055,305.6608224470898,X_A0_R4_L7_I6_T10
L7,A0,R2,I5,T10,range_fusion,5,697.40462079988,1270.6577039065708,93.254100253632,807.2536230527684,231.8021379954777,-1038.855565911093,0.0,140.59472091952227,293.70696413432745,X_A0_R2_L7_I5_T10
L8,A0,R4,I7,T10,range_fusion,5,660.8996510432864,1271.4769846528816,75.73434830346807,755.2676355853462,231.8021379954777,-1039.674846657404,0.0,149.03451281518133,296.83696946995826,X_A0_R4_L8_I7_T10
L7,A0,R2,I7,T10,range_fusion,5,763.646321828346,1273.5189025073805,33.08926167667863,844.7223938648128,231.8021379954777,-1041.716764511903,0.0,160.6456566386593,293.63015414916947,X_A0_R2_L7_I7_T10
L7,A0,R2,I1,T10,range_fusion,5,771.47536251125,1277.1677400646458,109.9110162367419,855.1902045682422,231.8021379954777,-1045.365602069168,0.0,169.5076107385392,289.0482096068649,X_A0_R2_L7_I1_T10
L7,A0,R4,I2,T9,range_fusion,5,770.9094101817745,1278.7767567025032,69.62836323136642,851.7419056750098,231.8021379954777,-1046.9746187070255,0.0,135.30753874110974,286.9931831605547,X_A0_R4_L7_I2_T9
L7,A0,R3,I5,T10,range_fusion,5,694.6698457654818,1280.6894699535287,100.87038827940701,808.5603534377519,231.8021379954777,-1048.887331958051,0.0,139.0450731839346,300.3755025670513,X_A0_R3_L7_I5_T10
L7,A0,R3,I1,T10,range_fusion,5,771.5213970445551,1281.3341071509558,121.44764121675809,855.8530657724265,231.8021379954777,-1049.5319691554782,0.0,170.3949775391207,289.99458386812256,X_A0_R3_L7_I1_T10
L7,A0,R4,I8,T10,range_fusion,5,713.7208499243291,1284.5960566464173,90.87250083998248,827.0179590900177,231.8021379954777,-1052.7939186509395,0.0,172.6690540364353,309.64052365818515,X_A0_R4_L7_I8_T10
L8,A0,R2,I8,T10,range_fusion,5,709.4166754561363,1289.244040374444,149.69588654591874,816.0832724533778,231.8021379954777,-1057.4419023789665,0.0,168.26038668221457,317.89384967400383,X_A0_R2_L8_I8_T10
