version,ID,peer,path,tilt,facing,position_backend,status,N_frames,radius,radial_std,z_plane_std,circle_thickness_std_diagnostic,circle_thickness_rms_diagnostic,circle_thickness_p95_diagnostic,plane_tilt_deg,center_x,center_y,center_z,normal_x,normal_y,normal_z,turn_count,estimated_turns,turn_center_rms_3d_mm,turn_center_p95_3d_mm,turn_center_x_std_mm,turn_center_y_std_mm,turn_center_z_std_mm,turn_radius_std_mm,median_anchors,pct_ge7,pct_ge8
V-B_calibrated,R16,BS2DCE,captures/current,,,cuda:0,ok,1201,526.665514592698,70.80228308942887,62.12185634717081,44.8550607760947,94.27364107553637,163.03594145711583,87.15741648611835,1402.361167702289,1235.566572903028,648.9494556470858,-0.07586466954418777,0.9958841179475423,-0.04959209145414564,23,22.73073268301797,22.05795535309562,32.286767945364915,11.047840625164934,11.47638814032372,15.965813180440072,10.452454629403713,8.0,99.6669442131557,94.92089925062447
V-B_calibrated,R16,BSDC91,captures/current,,,cuda:1,ok,1200,612.116923667789,49.627294749945285,44.174128403065694,32.66425573549359,66.44243566298921,120.44596844544202,89.15019578483331,1387.9527313363317,1199.592451396497,649.8994951914034,0.11560880275475871,-0.9931840897567062,0.01483133776010514,23,22.732276117931487,13.968602275829253,27.715855876116326,8.81976959949559,5.592076399290945,9.743273078165954,7.415919636599634,8.0,100.0,95.0
V-B_calibrated,R17,BS2DCE,captures/current,,,cuda:0,ok,1201,537.6953597620637,57.86076497328002,49.33064072937047,36.25207893487424,76.06772294751283,131.00621997132862,89.4685013002607,1332.6883657980318,1209.9514303172455,651.4631702014455,-0.9939912361793263,-0.10906591230852658,0.00927626923948823,23,22.854712166099674,14.174649901424914,23.9099675913216,5.667656918849941,9.825320197597486,9.021873806252778,5.730437637570023,8.0,100.0,95.33721898417986
V-B_calibrated,R17,BSDC91,captures/current,,,cuda:1,ok,1200,604.6687698199463,53.1055080571342,33.31772602260307,34.00987482602291,62.70917711937928,115.59878847046892,89.85792032395062,1346.0838886959132,1207.9416937938558,638.7206925289607,-0.9947836988948453,-0.10197667981075365,-0.002479755605807564,23,22.705014212918233,17.24739809159668,29.858267580963904,5.929214623294381,13.152055831841183,10.142093989958315,8.077416349777689,8.0,99.33333333333333,91.75
V-C_calibrated_residual,R01,BS2DCE,captures/current,,,cuda:0,ok,1201,519.2821526683435,64.34706689970834,143.61720375490293,91.91285745174766,157.3588755379161,301.688329584488,10.010107628519108,1424.910784039766,1040.9180760716229,901.7558713292439,0.03501310162727448,0.17025903152476835,0.9847771041706271,31,31.548633522364387,22.92084247984982,42.563703309562364,9.257497064411872,9.20573935507187,19.29845326309454,7.710866125309706,8.0,99.91673605328893,95.42048293089093
V-C_calibrated_residual,R01,BSDC91,captures/current,,,cuda:1,ok,1200,621.6464005325603,55.62743960758731,111.7788002499128,79.75403015671988,124.82840442582696,276.18470123428745,1.5324421074229218,1432.393888981878,1029.576949952008,797.3411759794877,-0.001919657994422454,-0.026673984431267533,-0.999642342774527,31,31.513057499014465,22.558103826328118,39.12844115824092,11.55481308137357,10.739440489786414,16.64274704292835,7.12408409078405,8.0,99.66666666666667,94.16666666666667
V-C_calibrated_residual,R02,BS2DCE,captures/current,,,cuda:0,ok,1201,533.3526056566424,79.31203043366466,135.78503304118817,84.58336110607418,157.29745685298,296.8481522476682,29.085775932679248,1444.0391506614758,986.8054415979126,865.826543232387,0.0986675137049599,-0.47599985801441913,0.8738929321773546,28,28.422782614834514,33.75037660284525,47.309459397071734,18.6760204918223,16.14440758303084,23.913191437536312,10.335590057963335,8.0,99.83347210657784,91.59034138218152
V-C_calibrated_residual,R02,BSDC91,captures/current,,,cuda:1,ok,1200,619.0975343893076,55.16814790727409,96.83391659445589,62.563118916924985,111.42727484432187,213.69239391431358,23.17116364664287,1433.4021097808818,1026.77541514749,805.3557608770064,0.08613000681830078,-0.3839369177914236,0.9193334895903125,28,28.38447199512141,10.792077053538499,15.996171797486564,4.624397000347183,5.225294959106048,8.490808917340727,4.196888395234668,8.0,100.0,95.0
V-C_calibrated_residual,R03,BS2DCE,captures/current,,,cuda:0,ok,1200,557.894102710481,70.7756809856025,87.91390423612647,55.62359527406428,112.90580548008525,198.94302832210423,35.78946591502779,1523.537043809564,1101.7642546310772,819.5568536790735,0.5477266887555611,0.2049305041523013,0.8111713523619732,29,28.74713001771491,23.990143004959446,39.50845832675753,12.718742245018914,11.202288505214607,17.573383956562548,7.5251505400553835,8.0,100.0,95.33333333333334
V-C_calibrated_residual,R03,BSDC91,captures/current,,,cuda:1,ok,1200,624.8323484408937,50.29326316252522,65.6835149182508,41.746782492594,82.7172090635095,149.95698883170883,27.945480542069326,1473.5206604979758,1094.375453515877,803.8613294984856,-0.4603941565656311,-0.08747805374580264,-0.8833939159361851,29,28.714012821128804,14.97000417323776,24.45693350614675,9.475272036529725,8.461604038399626,8.409822228303382,6.322666008839833,8.0,100.0,94.0
V-C_calibrated_residual,R04,BS2DCE,captures/current,,,cuda:0,ok,1200,534.3777716728782,64.7532981083109,113.56448454556448,66.88395486011399,130.73301101724695,250.46644725146518,29.899289011674394,1422.1491375924359,1175.6828407113876,863.0208176702606,-0.00024776855546708464,-0.4984769207412518,-0.8669029346467011,28,28.5762823167047,24.834034183836536,41.80898366827982,13.699860527422816,7.160868391599854,20.01516583662881,7.177298659828141,8.0,99.75,91.91666666666667
V-C_calibrated_residual,R04,BSDC91,captures/current,,,cuda:1,ok,1200,623.9139476911417,63.98171968299271,85.87984766563167,65.90677264985902,107.09926517669902,209.2575382807658,23.998943539287563,1422.2196337872738,1145.7206816702171,807.6566307610208,-0.03400427753046899,0.4052958222335159,0.9135529571895049,28,28.560223254168125,18.592526812577955,29.500777162147028,9.406574485477597,10.396710288791004,12.724380688535593,6.2021996141426134,8.0,99.91666666666667,92.66666666666666
V-C_calibrated_residual,R05,BS2DCE,captures/current,,,cuda:0,ok,1200,553.844454913382,91.32852844231286,106.92081624456708,79.51055496618005,140.76175739285654,294.44401154947934,30.701520908354556,1316.3319947530513,1097.7244357222196,838.2283808632955,-0.510561139911237,-0.0021678822135090536,0.8598387190044692,29,28.845694098501635,34.49344622375702,57.98777905408162,10.967823159107148,21.12496551519252,25.801808061683484,12.750182774517961,8.0,100.0,96.91666666666666
V-C_calibrated_residual,R05,BSDC91,captures/current,,,cuda:1,ok,1201,638.4687420195937,53.41331367845792,68.53201589390716,45.25568398303699,86.88114974088762,156.42683977802537,24.821489277745908,1357.5904173290362,1079.1061582394723,799.0240236728449,0.41893776220864987,0.026775241130328253,-0.9076200955565175,29,28.84507905634595,15.493080410595937,24.79379582173008,9.33524010487752,9.12236343863374,8.845564762402455,5.751032758928258,8.0,99.83347210657784,93.67194004995837
V-C_calibrated_residual,R06,BS2DCE,captures/current,,,cuda:0,ok,1200,556.2524224614568,64.7898135720776,106.99046087771552,64.17248398612809,125.08378000029464,231.49122581776712,61.160692939738915,1504.7177019653243,924.7277404115044,774.204436443359,-0.052791095617238805,-0.8743837858675065,0.4823547400363529,24,23.73589587122679,19.204098846271812,34.793175004211015,9.220358330384242,11.572111146357528,12.880346209695675,5.963475180064589,8.0,99.83333333333333,96.0
V-C_calibrated_residual,R06,BSDC91,captures/current,,,cuda:1,ok,1201,630.8389293714703,60.82107980568242,70.67936096308053,46.53109193965835,93.25319531765798,159.840622399255,51.94736404695757,1492.9551473301901,957.7872751314741,778.9439743117198,-0.02174060579244633,-0.7871446550347586,0.6163851378075145,24,23.840678496530504,14.973618567296494,22.63586469567333,7.478543842629741,5.882938568785795,11.9758046568863,7.364188485415454,8.0,99.83347210657784,95.33721898417986
V-C_calibrated_residual,R07,BS2DCE,captures/current,,,cuda:0,ok,1200,548.5249152707707,62.480855893464344,75.48139583210309,51.695332116033406,98.01031509232423,179.2539204317855,55.200563749166335,1611.9473226066286,1172.9445111131015,821.8940758452698,0.8134106215304799,0.11250958442575865,0.5707054881405481,23,23.471335345244036,15.903606206500687,26.934899577559992,8.394329909200101,8.911856545752222,10.70211686957094,6.112480766521073,8.0,100.0,96.5
V-C_calibrated_residual,R07,BSDC91,captures/current,,,cuda:1,ok,1201,620.3171954949571,46.972959426062786,54.187336491196,32.78513818635621,71.70502886939862,120.22978615734378,50.06475620596904,1579.3263725374716,1141.6266372985901,793.4479206576694,-0.7663978903196038,-0.023899338419554828,-0.6419214090032894,23,23.4577577503527,11.694359588079736,17.606130110740068,6.625428051092535,6.082749415478775,7.878970979115981,5.248435237438977,8.0,100.0,95.1706910907577
V-C_calibrated_residual,R08,BS2DCE,captures/current,,,cuda:0,ok,1201,545.9281351187439,85.26325661238135,89.07042295366065,64.50973065218135,123.43220845840584,231.61317745299905,55.58255053978685,1365.3487179716408,1256.1010873563291,803.536608455673,0.0718607940065446,-0.8218055354469972,-0.5652182659764474,24,23.758409356026522,17.750418047888463,29.18082252821848,11.887131074755816,8.440138387008565,10.78130486143339,9.757715322777878,8.0,99.91673605328893,95.33721898417986
V-C_calibrated_residual,R08,BSDC91,captures/current,,,cuda:1,ok,1200,619.6985249010784,51.96580872495113,71.99253053954422,48.81690979622443,88.77813021289356,173.0206225396148,50.08605458657434,1398.4738099109788,1224.0542022576367,795.5652953612073,-0.06746161813034697,0.7640364801908939,0.6416363354866559,24,23.7861593921731,15.699095276353006,33.23594983428295,6.957972118339945,7.985238187350963,12.041590800245416,4.284385743500271,8.0,99.91666666666667,91.5
V-C_calibrated_residual,R09,BS2DCE,captures/current,,,cuda:0,ok,1200,573.0023156425167,82.01850229261541,115.67039840286877,73.17477394212965,141.86146856485604,283.16450678331915,55.82402219216886,1248.3351531400797,1025.4855668040282,793.8346986238217,-0.8240318707866492,-0.07364449405539253,0.56173656140862,24,23.83408621170552,19.083523476146592,24.065661429766276,7.749852730737748,12.351588186431854,12.938039688585999,6.923303427175372,8.0,99.91666666666667,96.25
V-C_calibrated_residual,R09,BSDC91,captures/current,,,cuda:1,ok,1200,647.4922336086546,64.83440236199827,63.2365292802757,43.98580895373335,90.58749886485525,166.28496789585878,49.58578494812506,1302.1865433664032,1027.9319646951997,757.1627730942922,0.7582882559996247,0.06851712818635414,-0.6483088183559922,24,23.73021355374334,12.686929078071945,22.69915842250275,7.021228085232589,7.518539810763505,7.882275432943602,5.876843666077795,8.0,99.33333333333333,92.91666666666667
V-C_calibrated_residual,R10,BS2DCE,captures/current,,,cuda:0,ok,1200,554.7126533614112,67.0171141588971,63.438894555923405,44.210691933694456,92.33185978218069,161.48563790024562,79.29561329053841,1519.9763807765,889.1780130091012,691.7953409531489,-0.11407613090392514,0.9759542012534864,-0.18574184615659262,23,22.952444156570742,16.01199284137833,23.92651017977805,9.49446275396258,7.775905910289025,10.836428994240928,8.704436165187538,8.0,100.0,95.16666666666667
V-C_calibrated_residual,R10,BSDC91,captures/current,,,cuda:1,ok,1200,619.6445766046115,56.04653838698764,47.39801777761725,35.812554215995554,73.41482843724594,132.83166952704943,75.17727052447047,1508.4230832999426,912.9365038012883,696.614707650541,-0.12402905748651022,0.9587325862983718,-0.2558292807100926,23,23.00025233702572,11.08754150293138,18.29812157150214,6.479770028697231,5.239084782645382,7.686744267841022,5.2284000370646,8.0,99.75,93.25
V-C_calibrated_residual,R11,BS2DCE,captures/current,,,cuda:0,ok,1201,526.5772754620573,57.82294795464738,48.455924208462,38.908106248418974,75.47750816589071,140.0456555137976,75.6779879205194,1656.6400913647253,1173.385785548242,706.480305962418,-0.9662956155079616,-0.07127577565467974,-0.24737127411021992,23,23.139148402900638,14.820552005141312,22.867842788871645,6.253884091581368,9.124600697190045,10.356804152218782,6.242959593130247,8.0,100.0,95.67027477102414
V-C_calibrated_residual,R11,BSDC91,captures/current,,,cuda:1,ok,1200,601.6435900688615,48.58875218988775,31.254627236708867,29.187158347328534,57.78228787393001,99.29489736829719,73.42270887271229,1632.4453311418329,1158.644974101905,712.3161114021498,0.9564761994987815,0.06125625501491749,0.2853085189998963,23,23.141167109405405,11.289172616415344,15.751323145849577,4.536607966629992,6.720919053405809,8.215036649940325,4.714887060354288,8.0,99.91666666666667,92.75
V-C_calibrated_residual,R12,BS2DCE,captures/current,,,cuda:0,ok,1200,532.466421869557,72.00209053503917,66.03902144092076,48.00017202296206,97.78229557490103,168.04885102823297,77.5264780234348,1368.6841534794607,1291.6315180516392,704.6666938404937,-0.0908041301788121,0.9721643965411579,0.21598841644920486,23,23.242336995834982,21.039628217919642,38.59883084811277,10.42438131906946,8.602092636731975,16.736887755184558,11.227485203787356,8.0,100.0,94.58333333333333
V-C_calibrated_residual,R12,BSDC91,captures/current,,,cuda:1,ok,1200,638.9853120891353,72.6661417266232,52.19128772524848,45.273122451633,89.52532088923816,154.83020733775592,76.1681762724938,1376.1881611523827,1265.0301115767206,736.2850766235064,-0.08571541950960145,0.9672109672452426,0.2390728167291627,23,23.246341128892954,17.90411388165092,28.88950849398506,10.597715958647376,5.686581694015236,13.801423298704565,8.084592274847441,8.0,99.83333333333333,92.33333333333333
V-C_calibrated_residual,R13,BS2DCE,captures/current,,,cuda:0,ok,1201,541.4778897705702,64.40753442629783,46.852300029872886,38.685630436779505,79.70533196180493,136.94572875950212,75.01313287073737,1235.6866031848756,1050.6891918345539,695.5939434806924,-0.9583926378164314,-0.12087520045680411,0.2585976366747969,23,23.059577388941978,13.946936662464083,21.695857659293768,5.951094581466575,9.388363424861655,8.933187084761139,6.657134799883385,8.0,99.6669442131557,92.5895087427144
V-C_calibrated_residual,R13,BSDC91,captures/current,,,cuda:1,ok,1200,619.3588415320701,48.01774484236729,38.894759911814006,33.47096189230356,61.7963866845096,116.92847401158204,75.32776909009745,1260.4308983732326,1056.472468688246,691.3638061676594,0.9638757245821035,0.08239059933754617,-0.2532891168252694,23,23.053786334602176,11.919007302793473,18.05082235129274,3.8220760896166293,8.325666196628385,8.037110729660206,4.085945585486437,8.0,99.91666666666667,93.58333333333333
V-C_calibrated_residual,R14,BS2DCE,captures/current,,,cuda:0,ok,1201,526.1170352871121,65.15914577235964,50.60974286125882,40.756786458293725,82.56980089240471,147.54074859406052,89.16499218255794,1195.6292996331645,1000.9146954162569,652.1168308393865,0.14306922963940452,-0.9896053858529863,-0.014573119815237567,23,22.602769393603197,24.547740377955495,44.56197272183085,13.950485848333772,10.139881647147094,18.235921358383198,8.589443309101284,8.0,99.91673605328893,95.33721898417986
V-C_calibrated_residual,R14,BSDC91,captures/current,,,cuda:1,ok,1200,612.1186789446044,45.67206588834635,40.51845908197567,29.54219440902487,61.05311737677312,109.20403551005704,89.65641034581269,1209.0538787563414,998.8097278560184,653.0108433380736,-0.16797477820960435,0.9857730535255965,0.005996734799517345,23,22.637742536937523,13.86643064071613,23.212305945801933,8.817646205251835,4.518135668947039,10.141664985434,5.941773473187289,8.0,99.91666666666667,95.16666666666667
V-C_calibrated_residual,R15,BS2DCE,captures/current,,,cuda:0,ok,1200,503.9156207972943,62.72401577502446,43.29777191304265,38.64180755347809,76.28558851251714,138.7198923457026,88.88147258838488,1396.0172269356071,1270.2874053177652,660.4598443241803,-0.997275032799274,-0.07114386428656916,0.019520746132798764,22,22.502856871373513,14.503014785101707,26.29504341951435,7.070129547665653,9.285466371434168,9.173161329140791,4.946359785910839,8.0,99.75,95.0
V-C_calibrated_residual,R15,BSDC91,captures/current,,,cuda:1,ok,1200,596.9381011498109,58.73387680116465,31.070392472251488,34.92472735035469,66.48108042258112,122.04371313978967,89.1568074542187,1390.2186392893911,1254.8603299285921,657.0914581700705,-0.9965024986232114,-0.08225698090426105,-0.014715954954164603,22,22.530992032645386,11.071794923588353,16.360399738140956,3.420062739157156,6.764728332647743,8.423991228626969,3.9293413091911136,8.0,99.75,91.75
V-C_calibrated_residual,R16,BS2DCE,captures/current,,,cuda:0,ok,1201,529.7632931450364,71.32575899759733,62.17834041442258,45.030156595597255,94.70629412159923,163.45741877365356,87.11196901880095,1410.9061749335583,1227.3014993430509,646.2271404124411,-0.07418799631219743,0.9959706635938069,-0.05038430771274599,23,22.72927516122834,22.39758030865957,32.68384444425085,11.316140113436095,11.56438312551943,16.20691103091786,10.60865642659284,8.0,99.6669442131557,94.92089925062447
V-C_calibrated_residual,R16,BSDC91,captures/current,,,cuda:1,ok,1200,614.0065489227123,50.13944615371352,44.05419613691147,32.77829906558923,66.74744893166644,121.31216649508755,89.07832587831089,1395.9069498344834,1191.3935329929288,647.3470145648489,0.11373270961527163,-0.993381158320678,0.01608555429684363,23,22.731618095950164,14.134421932436245,28.13337250416038,8.998430701351488,5.606160145494864,9.821511665652318,7.423677006081888,8.0,100.0,95.0
V-C_calibrated_residual,R17,BS2DCE,captures/current,,,cuda:0,ok,1201,541.2404942617729,58.05719574670429,49.310495331339425,36.25564229782101,76.20411749702909,129.807669773641,89.38135698624583,1341.1012079312716,1202.0483472227256,647.3520981485709,-0.9942515224241728,-0.10652385535185621,0.010797147687767688,23,22.806398228384037,14.028815510927112,23.666695027028435,5.83708641719915,9.701042406754397,8.80747784319076,5.831642356014692,8.0,100.0,95.33721898417986
V-C_calibrated_residual,R17,BSDC91,captures/current,,,cuda:1,ok,1200,607.4460614998004,53.2158510122472,33.49714569171398,34.11287898446243,62.89782221326087,115.64863507063454,89.93482835258273,1354.3904722228567,1199.9977547305718,635.0201785890144,-0.9951034713799508,-0.09883211741773566,-0.0011374595811031556,23,22.705110336730876,17.327499669171907,29.69684210897928,5.876064459532141,13.25850364409818,10.177109959854642,8.108079108005764,8.0,99.33333333333333,91.75
baseline_v4io,R01,BS2DCE,captures/current,,,cuda:0,ok,1201,502.76875061579324,55.18126060305391,121.20576801211509,76.90664687156028,133.15499407000172,266.34738284093606,6.111430259677731,1589.608276588995,1093.1836086055457,-953.7900162053796,0.026274196768459063,0.10316935940804867,-0.9943167251251008,31,31.54076341682498,18.903220637096222,30.25598073872911,8.765893942637263,8.462886676400558,14.858716677158531,6.479359928235843,8.0,99.91673605328893,95.42048293089093
baseline_v4io,R01,BSDC91,captures/current,,,cuda:1,ok,1200,612.3177719253306,51.935279044354196,89.66865912771284,64.5248538995862,103.60334926167624,222.11179603396823,0.8028054470760747,1589.020637411567,1091.4521172409134,-869.7226077910177,0.0050295927148391135,0.013077279406787212,-0.9999018391624448,31,31.518194955959473,19.279089811365488,31.297623055794286,10.658346383883446,10.812629743640695,12.39191017591511,6.440456868307963,8.0,99.66666666666667,94.16666666666667
baseline_v4io,R02,BS2DCE,captures/current,,,cuda:0,ok,1201,511.9863299982224,71.89567718028269,114.91576510459244,73.32747124797812,135.59135448558015,254.29487376257944,27.555564874169274,1608.2469933724358,1045.8489172981533,-917.9187899987816,0.07058154831892657,-0.4571924882046907,-0.8865626169459815,28,28.406432109763266,29.07860159933555,41.91529224571538,15.142451928021266,13.05841894383691,21.841843789353817,8.618838327833444,8.0,99.83347210657784,91.59034138218152
baseline_v4io,R02,BSDC91,captures/current,,,cuda:1,ok,1200,603.5232491149587,55.5733049634021,86.39866111837222,56.37275382480735,102.71752597645947,188.60466496857399,21.765778414108222,1587.7150519462893,1080.6219383585176,-880.2123783448229,0.09204533297000783,-0.35920758467551805,-0.928707471591578,28,28.39060240944113,10.772720812069164,17.27829904110745,4.9581918664161195,5.1353959759214005,8.330291681087854,4.268252738275053,8.0,100.0,95.0
baseline_v4io,R03,BS2DCE,captures/current,,,cuda:0,ok,1200,531.3607730296762,66.90754320263213,81.66248937586609,51.630075404824794,105.61226375041142,181.54492146384146,31.440136148631627,1667.804964476149,1147.0218743848102,-883.4311791208982,0.5036421160111824,0.13571633204436417,-0.8531856164963182,29,28.77170915751854,19.927515123276688,31.17139554436401,9.457823645861717,10.729422670193461,14.377665740420733,5.719463583423723,8.0,100.0,95.33333333333334
baseline_v4io,R03,BSDC91,captures/current,,,cuda:1,ok,1200,604.1968426176022,51.33387124962854,61.951453805533305,41.41168524018922,80.45197004541012,150.8792591730454,25.390386632705432,1629.2088310748409,1143.4665785866362,-869.1105896261424,-0.4269506943458135,-0.039603624429339845,0.9034072489911111,29,28.710984033868407,13.471989691698555,19.888318466639852,7.493187651690245,8.242473877294444,7.993135561455769,5.783356945342387,8.0,100.0,94.0
baseline_v4io,R04,BS2DCE,captures/current,,,cuda:0,ok,1200,513.3987493616803,60.78280055073963,103.79601380121987,64.19681486030606,120.28765850174335,235.66284644880295,26.02709396721207,1586.1344301200243,1217.5294515958867,-927.4400401645526,-0.009733701847642974,0.4386881451406333,-0.8985866493340594,28,28.589499834123412,21.583127723694,34.91024326178441,12.734173912343282,7.292118182110877,16.363075640813786,6.088545145549239,8.0,99.75,91.91666666666667
baseline_v4io,R04,BSDC91,captures/current,,,cuda:1,ok,1200,610.8536210760631,61.55138548841015,76.58556522379713,61.026402289719776,98.2625381743009,189.93653424586793,21.148215554528015,1585.012588533927,1193.5587775268202,-879.6992135599648,0.027835399780622362,-0.35970638462975846,0.9326502599450883,28,28.56070276956797,17.59566692855437,28.12244138978319,9.168679679460197,10.249047595188546,11.487679279746855,5.90784764002708,8.0,99.91666666666667,92.66666666666666
baseline_v4io,R05,BS2DCE,captures/current,,,cuda:0,ok,1200,538.9231156870973,80.2652996270915,91.61183543487161,67.5884695993621,121.89730270888604,230.70261055818114,28.247650896222293,1476.7064133196268,1152.8923982296913,-900.9138378768253,-0.4731971873565501,-0.009041082254840793,-0.8809101433798517,29,28.84872765373121,28.749511877518394,49.831043749389224,10.735758034954772,19.049729222693582,19.43977458851752,10.376472751062474,8.0,100.0,96.91666666666666
baseline_v4io,R05,BSDC91,captures/current,,,cuda:1,ok,1201,627.5681106163759,45.892676171771136,59.04262857295058,40.01617393384903,74.76852303720052,141.26963577994985,22.054276392812774,1519.4352914943488,1140.6956336999467,-878.840696658297,0.3753612163754266,0.009630851310909239,0.9268285731159711,29,28.8515798884771,13.87636267080265,20.184625581549845,8.61832322050649,8.34317781140349,7.452934888482427,5.474697832208191,8.0,99.83347210657784,93.67194004995837
baseline_v4io,R06,BS2DCE,captures/current,,,cuda:0,ok,1200,526.2842166697691,60.83570267471228,98.9227339172797,58.77344404935104,116.13731898169117,209.71184638025625,57.80647260555423,1652.5415974268217,981.4081810253349,-856.7571532474885,-0.06784172599380539,-0.8435296364489785,-0.5327806796857737,24,23.74779222250973,18.334227508108274,30.62235770920748,8.551625136960038,11.787423554014257,11.776468226725981,5.0382773923576005,8.0,99.83333333333333,96.0
baseline_v4io,R06,BSDC91,captures/current,,,cuda:1,ok,1201,604.8380881871192,58.64986448934806,65.25525279457148,41.57631779001778,87.7482508602381,149.59886067989675,49.99122893932543,1646.461350796683,1002.1731131378492,-846.8034162833317,-0.024330374318969766,-0.7655595074535341,-0.6429048712157971,24,23.842157347289564,13.760419311542856,21.21084773106392,6.958348325077782,4.964665901231055,11.158637550962967,6.412873687275052,8.0,99.83347210657784,95.33721898417986
baseline_v4io,R07,BS2DCE,captures/current,,,cuda:0,ok,1200,516.2478918282463,58.10541063426115,72.03206775787949,46.769359321424,92.56599371449285,169.17724229806905,52.03620931968832,1757.4480316826323,1206.525742291328,-889.6536723598635,0.7873648028031124,0.040382148361438275,-0.6151633518022108,23,23.445955982825577,15.40618282754315,24.961628494994336,8.235432989894749,8.436111767111017,10.44742976686693,5.700085107935085,8.0,100.0,96.5
baseline_v4io,R07,BSDC91,captures/current,,,cuda:1,ok,1201,594.6385211000851,45.80786442765141,50.03612991176902,31.812326002201722,67.83258898182348,114.62017451953085,48.030972676658244,1731.8939654454925,1181.791270586518,-860.4357500396114,-0.7429714574876987,0.028199790790794155,0.6687287829591009,23,23.46319619431741,11.173576439049977,19.527947005752743,6.448950006677222,5.857095147145069,7.391159355406913,4.907578818318821,8.0,100.0,95.1706910907577
baseline_v4io,R08,BS2DCE,captures/current,,,cuda:0,ok,1201,516.1388643585623,77.74853674443898,77.10980015880072,57.16412196229606,109.61477776372789,206.0174551740946,52.97307092279973,1531.2326906738024,1295.6853376163915,-874.5880029812465,0.05948115469174055,-0.7961336667327769,0.6021903162050688,24,23.757982912313814,16.899696096760113,28.40878633394724,10.660617574811019,8.033843439053832,10.946492596653616,8.4155273803656,8.0,99.91673605328893,95.33721898417986
baseline_v4io,R08,BSDC91,captures/current,,,cuda:1,ok,1200,603.1987531707376,47.438477243628476,63.381475827456846,42.550354946280635,79.15732603574457,154.1408245980013,47.80986327382155,1565.6328457792492,1268.0787296959966,-867.0838040903848,-0.04247090716746071,0.7397019629858209,-0.6715930523756896,24,23.781278326317622,13.605061180594737,27.76457194268131,5.740107315346847,6.560362801906732,10.82396522923655,3.9083055710559944,8.0,99.91666666666667,91.5
baseline_v4io,R09,BS2DCE,captures/current,,,cuda:0,ok,1200,542.2948953238126,80.31721687114026,105.64085048195963,67.60380733998959,132.7850818548334,255.18298612600938,51.99608689135187,1406.6388573805448,1087.7682350690743,-877.8570324076923,-0.7867690252211703,-0.04346469482272319,-0.6157152923685565,24,23.837303799055945,17.894666995734436,29.2561403780294,8.363087601137163,10.659165353793709,12.271211696043817,6.376663148296003,8.0,99.91666666666667,96.25
baseline_v4io,R09,BSDC91,captures/current,,,cuda:1,ok,1200,627.764396463527,65.79649692752969,58.74812015490238,40.84672485296335,88.23815493342627,154.60634677017117,46.83366482538991,1451.360810502785,1087.021963403165,-831.2061823243935,0.7282479322033376,0.04045478735359509,0.6841186734929391,24,23.724287175601837,12.757826759159135,18.215887154463285,7.934152335738105,6.775644660801192,7.808881142675437,5.007372807946433,8.0,99.33333333333333,92.91666666666667
baseline_v4io,R10,BS2DCE,captures/current,,,cuda:0,ok,1200,516.6922449638896,64.3310013850056,58.98063222889799,42.033016191932695,87.33259308118834,147.02301472703562,77.88856609124966,1664.911629128541,946.5841936707286,-775.6909743482703,-0.07372870923387037,0.974957586371301,0.20981368451975269,23,22.980198434991603,15.105793624384345,22.920699323993702,8.136810909721772,8.753706261280104,9.78376110880531,6.794442632522066,8.0,100.0,95.16666666666667
baseline_v4io,R10,BSDC91,captures/current,,,cuda:1,ok,1200,597.0942657200403,52.855376027799956,43.34847995259479,32.57858077980032,68.36938421210894,121.57917982708061,74.76400081593931,1650.802453888116,961.2213239383573,-769.2505425538791,-0.08011910850223944,0.9615193599007853,0.2627954508525422,23,23.002034470104213,10.754675174543525,16.916238988388127,6.127937464149916,4.924630730215362,7.688747852518538,5.036836443880488,8.0,99.75,93.25
baseline_v4io,R11,BS2DCE,captures/current,,,cuda:0,ok,1201,493.499867136089,54.4513981806767,48.31772594231445,37.341485756545225,72.83000094738429,134.0302756209754,74.43090751446826,1806.768990850265,1210.102920327473,-782.9695887640727,-0.9632234618016801,-0.012723488244034242,0.2684002151297408,23,23.119191083981075,13.081161450972791,22.555779279869867,5.723198421346665,8.726071454806828,8.36633117797051,5.457275587908697,8.0,100.0,95.67027477102414
baseline_v4io,R11,BSDC91,captures/current,,,cuda:1,ok,1200,575.4512934702155,47.43612599803952,30.69346862222969,29.74202601923147,56.510566147252895,98.45385305800069,72.80634939987782,1787.7333526434288,1190.3258314075686,-782.2089128516063,0.9549080200946876,0.027749245761509722,-0.29560218625461915,23,23.134452691544872,11.188429559035976,16.888243996254413,4.127726392193862,6.82120158114671,8.203906586041196,5.008774790274921,8.0,99.91666666666667,92.75
baseline_v4io,R12,BS2DCE,captures/current,,,cuda:0,ok,1200,497.30171598743294,64.09672944700874,59.39676737078525,43.47977138972053,87.44815621539223,153.24284063411932,75.99638729404829,1536.4805493038393,1339.7950239362142,-778.9874195383297,-0.0610993506813038,0.9683548215333502,-0.24198307577067701,23,23.228101580140883,19.921638372055927,37.07567299461832,9.198579228485364,8.52843052825772,16.048779079395647,10.041347575828786,8.0,100.0,94.58333333333333
