mode,position,anchor,dropped_frames,frames
B2_frame_greedy_tau4_t1.3_g2,ID22,H,5,1201
B2_frame_greedy_tau4_t1.3_g2,ID23,A,73,1201
B2_frame_greedy_tau4_t1.3_g2,ID23,B,1011,1201
B2_frame_greedy_tau4_t1.3_g2,ID23,C,1,1201
B2_frame_greedy_tau4_t1.3_g2,ID23,D,12,1201
B2_frame_greedy_tau4_t1.3_g2,ID23,E,5,1201
B2_frame_greedy_tau4_t1.3_g2,ID23,F,40,1201
B2_frame_greedy_tau4_t1.3_g2,ID23,G,297,1201
B2_frame_greedy_tau4_t1.3_g2,ID23,H,22,1201
B2_frame_greedy_tau4_t1.3_g2,ID24,A,273,1201
B2_frame_greedy_tau4_t1.3_g2,ID24,C,1142,1201
B2_frame_greedy_tau4_t1.3_g2,ID24,D,44,1201
B2_frame_greedy_tau4_t1.3_g2,ID24,E,463,1201
B2_frame_greedy_tau4_t1.3_g2,ID24,F,37,1201
B2_frame_greedy_tau4_t1.3_g2,ID24,G,1,1201
B2_frame_greedy_tau4_t1.3_g2,ID24,H,4,1201
B2_frame_greedy_tau4_t1.3_g3,ID01,A,813,1201
B2_frame_greedy_tau4_t1.3_g3,ID01,C,13,1201
B2_frame_greedy_tau4_t1.3_g3,ID01,E,363,1201
B2_frame_greedy_tau4_t1.3_g3,ID01,F,19,1201
B2_frame_greedy_tau4_t1.3_g3,ID01,G,78,1201
B2_frame_greedy_tau4_t1.3_g3,ID01,H,222,1201
B2_frame_greedy_tau4_t1.3_g3,ID02,A,438,1201
B2_frame_greedy_tau4_t1.3_g3,ID02,C,43,1201
B2_frame_greedy_tau4_t1.3_g3,ID02,D,69,1201
B2_frame_greedy_tau4_t1.3_g3,ID02,E,201,1201
B2_frame_greedy_tau4_t1.3_g3,ID02,F,26,1201
B2_frame_greedy_tau4_t1.3_g3,ID02,G,161,1201
B2_frame_greedy_tau4_t1.3_g3,ID02,H,6,1201
B2_frame_greedy_tau4_t1.3_g3,ID03,A,3,1201
B2_frame_greedy_tau4_t1.3_g3,ID03,B,38,1201
B2_frame_greedy_tau4_t1.3_g3,ID03,C,36,1201
B2_frame_greedy_tau4_t1.3_g3,ID03,D,85,1201
B2_frame_greedy_tau4_t1.3_g3,ID03,F,2,1201
B2_frame_greedy_tau4_t1.3_g3,ID03,H,43,1201
B2_frame_greedy_tau4_t1.3_g3,ID04,A,19,1201
B2_frame_greedy_tau4_t1.3_g3,ID04,C,102,1201
B2_frame_greedy_tau4_t1.3_g3,ID04,E,77,1201
B2_frame_greedy_tau4_t1.3_g3,ID04,F,575,1201
B2_frame_greedy_tau4_t1.3_g3,ID04,G,131,1201
B2_frame_greedy_tau4_t1.3_g3,ID04,H,573,1201
B2_frame_greedy_tau4_t1.3_g3,ID05,A,1089,1200
B2_frame_greedy_tau4_t1.3_g3,ID05,B,2,1200
B2_frame_greedy_tau4_t1.3_g3,ID05,C,11,1200
B2_frame_greedy_tau4_t1.3_g3,ID05,D,80,1200
B2_frame_greedy_tau4_t1.3_g3,ID05,F,27,1200
B2_frame_greedy_tau4_t1.3_g3,ID05,G,816,1200
B2_frame_greedy_tau4_t1.3_g3,ID05,H,11,1200
B2_frame_greedy_tau4_t1.3_g3,ID06,A,309,1201
B2_frame_greedy_tau4_t1.3_g3,ID06,B,77,1201
B2_frame_greedy_tau4_t1.3_g3,ID06,C,1083,1201
B2_frame_greedy_tau4_t1.3_g3,ID06,D,20,1201
B2_frame_greedy_tau4_t1.3_g3,ID06,F,35,1201
B2_frame_greedy_tau4_t1.3_g3,ID06,G,30,1201
B2_frame_greedy_tau4_t1.3_g3,ID06,H,7,1201
B2_frame_greedy_tau4_t1.3_g3,ID07,A,6,1201
B2_frame_greedy_tau4_t1.3_g3,ID07,B,9,1201
B2_frame_greedy_tau4_t1.3_g3,ID07,C,63,1201
B2_frame_greedy_tau4_t1.3_g3,ID07,D,11,1201
B2_frame_greedy_tau4_t1.3_g3,ID07,E,55,1201
B2_frame_greedy_tau4_t1.3_g3,ID07,F,17,1201
B2_frame_greedy_tau4_t1.3_g3,ID07,G,67,1201
B2_frame_greedy_tau4_t1.3_g3,ID07,H,2,1201
B2_frame_greedy_tau4_t1.3_g3,ID08,A,6,1201
B2_frame_greedy_tau4_t1.3_g3,ID08,B,1122,1201
B2_frame_greedy_tau4_t1.3_g3,ID08,C,689,1201
B2_frame_greedy_tau4_t1.3_g3,ID08,D,2,1201
B2_frame_greedy_tau4_t1.3_g3,ID08,E,51,1201
B2_frame_greedy_tau4_t1.3_g3,ID08,F,12,1201
B2_frame_greedy_tau4_t1.3_g3,ID08,G,43,1201
B2_frame_greedy_tau4_t1.3_g3,ID08,H,25,1201
B2_frame_greedy_tau4_t1.3_g3,ID09,A,24,1201
B2_frame_greedy_tau4_t1.3_g3,ID09,B,2,1201
B2_frame_greedy_tau4_t1.3_g3,ID09,C,3,1201
B2_frame_greedy_tau4_t1.3_g3,ID09,D,358,1201
B2_frame_greedy_tau4_t1.3_g3,ID09,E,87,1201
B2_frame_greedy_tau4_t1.3_g3,ID09,F,434,1201
B2_frame_greedy_tau4_t1.3_g3,ID09,G,125,1201
B2_frame_greedy_tau4_t1.3_g3,ID09,H,29,1201
B2_frame_greedy_tau4_t1.3_g3,ID10,A,1,1201
B2_frame_greedy_tau4_t1.3_g3,ID10,B,5,1201
B2_frame_greedy_tau4_t1.3_g3,ID10,C,8,1201
B2_frame_greedy_tau4_t1.3_g3,ID10,D,5,1201
B2_frame_greedy_tau4_t1.3_g3,ID10,E,17,1201
B2_frame_greedy_tau4_t1.3_g3,ID10,F,422,1201
B2_frame_greedy_tau4_t1.3_g3,ID10,G,757,1201
B2_frame_greedy_tau4_t1.3_g3,ID10,H,19,1201
B2_frame_greedy_tau4_t1.3_g3,ID11,B,7,1201
B2_frame_greedy_tau4_t1.3_g3,ID11,C,837,1201
B2_frame_greedy_tau4_t1.3_g3,ID11,F,45,1201
B2_frame_greedy_tau4_t1.3_g3,ID11,G,40,1201
B2_frame_greedy_tau4_t1.3_g3,ID11,H,16,1201
B2_frame_greedy_tau4_t1.3_g3,ID12,A,28,1201
B2_frame_greedy_tau4_t1.3_g3,ID12,B,77,1201
B2_frame_greedy_tau4_t1.3_g3,ID12,C,1152,1201
B2_frame_greedy_tau4_t1.3_g3,ID12,D,2,1201
B2_frame_greedy_tau4_t1.3_g3,ID12,E,93,1201
B2_frame_greedy_tau4_t1.3_g3,ID12,F,50,1201
B2_frame_greedy_tau4_t1.3_g3,ID12,G,49,1201
B2_frame_greedy_tau4_t1.3_g3,ID12,H,15,1201
B2_frame_greedy_tau4_t1.3_g3,ID13,A,21,1200
B2_frame_greedy_tau4_t1.3_g3,ID13,B,4,1200
B2_frame_greedy_tau4_t1.3_g3,ID13,C,125,1200
B2_frame_greedy_tau4_t1.3_g3,ID13,D,47,1200
B2_frame_greedy_tau4_t1.3_g3,ID13,E,13,1200
B2_frame_greedy_tau4_t1.3_g3,ID13,F,239,1200
B2_frame_greedy_tau4_t1.3_g3,ID13,G,45,1200
B2_frame_greedy_tau4_t1.3_g3,ID13,H,12,1200
B2_frame_greedy_tau4_t1.3_g3,ID14,A,3,1201
B2_frame_greedy_tau4_t1.3_g3,ID14,B,35,1201
B2_frame_greedy_tau4_t1.3_g3,ID14,C,5,1201
B2_frame_greedy_tau4_t1.3_g3,ID14,D,10,1201
B2_frame_greedy_tau4_t1.3_g3,ID14,E,738,1201
B2_frame_greedy_tau4_t1.3_g3,ID14,F,33,1201
B2_frame_greedy_tau4_t1.3_g3,ID14,G,421,1201
B2_frame_greedy_tau4_t1.3_g3,ID14,H,2,1201
B2_frame_greedy_tau4_t1.3_g3,ID15,A,149,1201
B2_frame_greedy_tau4_t1.3_g3,ID15,C,147,1201
B2_frame_greedy_tau4_t1.3_g3,ID15,D,1,1201
B2_frame_greedy_tau4_t1.3_g3,ID15,E,74,1201
B2_frame_greedy_tau4_t1.3_g3,ID15,F,18,1201
B2_frame_greedy_tau4_t1.3_g3,ID15,G,253,1201
B2_frame_greedy_tau4_t1.3_g3,ID15,H,1,1201
B2_frame_greedy_tau4_t1.3_g3,ID16,A,28,1201
B2_frame_greedy_tau4_t1.3_g3,ID16,B,61,1201
B2_frame_greedy_tau4_t1.3_g3,ID16,C,5,1201
B2_frame_greedy_tau4_t1.3_g3,ID16,D,4,1201
B2_frame_greedy_tau4_t1.3_g3,ID16,E,199,1201
B2_frame_greedy_tau4_t1.3_g3,ID16,F,102,1201
B2_frame_greedy_tau4_t1.3_g3,ID16,G,479,1201
B2_frame_greedy_tau4_t1.3_g3,ID16,H,4,1201
B2_frame_greedy_tau4_t1.3_g3,ID17,A,142,1199
B2_frame_greedy_tau4_t1.3_g3,ID17,B,98,1199
B2_frame_greedy_tau4_t1.3_g3,ID17,C,1,1199
B2_frame_greedy_tau4_t1.3_g3,ID17,D,84,1199
B2_frame_greedy_tau4_t1.3_g3,ID17,E,31,1199
B2_frame_greedy_tau4_t1.3_g3,ID17,F,37,1199
B2_frame_greedy_tau4_t1.3_g3,ID17,G,30,1199
B2_frame_greedy_tau4_t1.3_g3,ID17,H,3,1199
B2_frame_greedy_tau4_t1.3_g3,ID18,A,630,1199
B2_frame_greedy_tau4_t1.3_g3,ID18,B,28,1199
B2_frame_greedy_tau4_t1.3_g3,ID18,C,10,1199
B2_frame_greedy_tau4_t1.3_g3,ID18,D,36,1199
B2_frame_greedy_tau4_t1.3_g3,ID18,E,5,1199
B2_frame_greedy_tau4_t1.3_g3,ID18,F,38,1199
B2_frame_greedy_tau4_t1.3_g3,ID18,G,171,1199
B2_frame_greedy_tau4_t1.3_g3,ID18,H,30,1199
B2_frame_greedy_tau4_t1.3_g3,ID19,B,66,1201
B2_frame_greedy_tau4_t1.3_g3,ID19,D,3,1201
B2_frame_greedy_tau4_t1.3_g3,ID19,E,842,1201
B2_frame_greedy_tau4_t1.3_g3,ID19,G,888,1201
B2_frame_greedy_tau4_t1.3_g3,ID19,H,1,1201
B2_frame_greedy_tau4_t1.3_g3,ID20,A,3,1201
B2_frame_greedy_tau4_t1.3_g3,ID20,B,3,1201
B2_frame_greedy_tau4_t1.3_g3,ID20,C,5,1201
B2_frame_greedy_tau4_t1.3_g3,ID20,D,20,1201
B2_frame_greedy_tau4_t1.3_g3,ID20,E,9,1201
B2_frame_greedy_tau4_t1.3_g3,ID20,F,529,1201
B2_frame_greedy_tau4_t1.3_g3,ID20,G,3,1201
B2_frame_greedy_tau4_t1.3_g3,ID20,H,463,1201
B2_frame_greedy_tau4_t1.3_g3,ID21,A,20,1201
B2_frame_greedy_tau4_t1.3_g3,ID21,B,9,1201
B2_frame_greedy_tau4_t1.3_g3,ID21,C,2,1201
B2_frame_greedy_tau4_t1.3_g3,ID21,D,978,1201
B2_frame_greedy_tau4_t1.3_g3,ID21,E,60,1201
B2_frame_greedy_tau4_t1.3_g3,ID21,F,62,1201
B2_frame_greedy_tau4_t1.3_g3,ID21,G,315,1201
B2_frame_greedy_tau4_t1.3_g3,ID21,H,13,1201
B2_frame_greedy_tau4_t1.3_g3,ID22,A,1180,1201
B2_frame_greedy_tau4_t1.3_g3,ID22,C,3,1201
B2_frame_greedy_tau4_t1.3_g3,ID22,D,3,1201
B2_frame_greedy_tau4_t1.3_g3,ID22,E,37,1201
B2_frame_greedy_tau4_t1.3_g3,ID22,F,32,1201
B2_frame_greedy_tau4_t1.3_g3,ID22,G,675,1201
B2_frame_greedy_tau4_t1.3_g3,ID22,H,5,1201
B2_frame_greedy_tau4_t1.3_g3,ID23,A,73,1201
B2_frame_greedy_tau4_t1.3_g3,ID23,B,1011,1201
B2_frame_greedy_tau4_t1.3_g3,ID23,C,1,1201
B2_frame_greedy_tau4_t1.3_g3,ID23,D,12,1201
B2_frame_greedy_tau4_t1.3_g3,ID23,E,5,1201
B2_frame_greedy_tau4_t1.3_g3,ID23,F,40,1201
B2_frame_greedy_tau4_t1.3_g3,ID23,G,297,1201
B2_frame_greedy_tau4_t1.3_g3,ID23,H,22,1201
B2_frame_greedy_tau4_t1.3_g3,ID24,A,273,1201
B2_frame_greedy_tau4_t1.3_g3,ID24,C,1142,1201
B2_frame_greedy_tau4_t1.3_g3,ID24,D,44,1201
B2_frame_greedy_tau4_t1.3_g3,ID24,E,463,1201
B2_frame_greedy_tau4_t1.3_g3,ID24,F,37,1201
B2_frame_greedy_tau4_t1.3_g3,ID24,G,1,1201
B2_frame_greedy_tau4_t1.3_g3,ID24,H,4,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID01,A,593,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID01,C,7,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID01,E,322,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID01,F,16,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID01,G,78,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID01,H,85,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID02,A,173,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID02,C,21,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID02,D,15,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID02,E,52,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID02,F,20,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID02,G,78,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID02,H,2,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID03,B,2,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID03,C,6,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID03,D,44,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID03,H,34,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID04,A,16,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID04,C,58,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID04,E,24,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID04,F,293,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID04,G,65,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID04,H,281,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID05,A,957,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID05,B,1,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID05,C,2,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID05,D,47,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID05,F,4,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID05,G,639,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID05,H,6,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID06,A,235,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID06,B,74,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID06,C,964,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID06,D,18,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID06,F,23,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID06,G,17,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID06,H,5,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID07,A,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID07,C,2,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID07,D,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID07,E,3,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID07,F,2,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID07,G,67,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID07,H,2,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID08,A,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID08,B,929,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID08,C,500,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID08,D,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID08,E,24,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID08,F,4,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID08,G,24,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID08,H,16,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID09,A,2,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID09,B,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID09,C,2,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID09,D,123,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID09,E,9,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID09,F,216,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID09,G,23,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID09,H,17,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID10,A,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID10,B,3,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID10,C,4,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID10,E,7,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID10,F,337,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID10,G,656,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID10,H,9,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID11,B,6,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID11,C,788,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID11,F,42,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID11,G,40,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID11,H,13,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID12,A,16,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID12,B,30,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID12,C,988,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID12,D,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID12,E,63,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID12,F,32,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID12,G,44,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID12,H,9,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID13,A,6,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID13,B,2,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID13,C,64,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID13,D,27,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID13,E,7,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID13,F,154,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID13,G,45,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID13,H,4,1200
B2_frame_greedy_tau4_t1.5_g1.5,ID14,A,3,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID14,B,12,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID14,C,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID14,E,373,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID14,F,28,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID14,G,215,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID14,H,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID15,A,43,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID15,C,99,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID15,E,9,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID15,F,15,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID15,G,166,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID15,H,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID16,A,15,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID16,B,27,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID16,D,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID16,E,80,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID16,F,57,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID16,G,324,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID16,H,3,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID17,A,26,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID17,B,25,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID17,D,12,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID17,E,2,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID17,F,20,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID17,G,30,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID18,A,317,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID18,B,1,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID18,C,2,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID18,D,4,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID18,E,3,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID18,F,36,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID18,G,99,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID18,H,10,1199
B2_frame_greedy_tau4_t1.5_g1.5,ID19,B,22,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID19,E,179,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID19,G,229,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID20,A,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID20,B,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID20,C,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID20,D,7,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID20,E,2,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID20,F,195,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID20,G,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID20,H,133,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID21,A,4,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID21,B,5,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID21,D,739,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID21,E,34,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID21,F,37,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID21,G,175,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID21,H,6,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID22,A,1081,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID22,C,3,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID22,D,3,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID22,E,35,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID22,F,11,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID22,G,579,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID22,H,3,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID23,A,41,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID23,B,836,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID23,C,1,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID23,D,6,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID23,F,12,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID23,G,181,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID23,H,6,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID24,A,196,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID24,C,1124,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID24,D,19,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID24,E,344,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID24,F,18,1201
B2_frame_greedy_tau4_t1.5_g1.5,ID24,H,1,1201
B2_frame_greedy_tau4_t1.5_g2,ID01,A,593,1201
B2_frame_greedy_tau4_t1.5_g2,ID01,C,7,1201
B2_frame_greedy_tau4_t1.5_g2,ID01,E,322,1201
B2_frame_greedy_tau4_t1.5_g2,ID01,F,16,1201
B2_frame_greedy_tau4_t1.5_g2,ID01,G,78,1201
B2_frame_greedy_tau4_t1.5_g2,ID01,H,85,1201
B2_frame_greedy_tau4_t1.5_g2,ID02,A,173,1201
B2_frame_greedy_tau4_t1.5_g2,ID02,C,21,1201
B2_frame_greedy_tau4_t1.5_g2,ID02,D,15,1201
B2_frame_greedy_tau4_t1.5_g2,ID02,E,52,1201
B2_frame_greedy_tau4_t1.5_g2,ID02,F,20,1201
B2_frame_greedy_tau4_t1.5_g2,ID02,G,78,1201
B2_frame_greedy_tau4_t1.5_g2,ID02,H,2,1201
B2_frame_greedy_tau4_t1.5_g2,ID03,B,2,1201
B2_frame_greedy_tau4_t1.5_g2,ID03,C,6,1201
B2_frame_greedy_tau4_t1.5_g2,ID03,D,44,1201
B2_frame_greedy_tau4_t1.5_g2,ID03,H,34,1201
B2_frame_greedy_tau4_t1.5_g2,ID04,A,16,1201
B2_frame_greedy_tau4_t1.5_g2,ID04,C,71,1201
B2_frame_greedy_tau4_t1.5_g2,ID04,E,24,1201
B2_frame_greedy_tau4_t1.5_g2,ID04,F,293,1201
B2_frame_greedy_tau4_t1.5_g2,ID04,G,66,1201
B2_frame_greedy_tau4_t1.5_g2,ID04,H,281,1201
B2_frame_greedy_tau4_t1.5_g2,ID05,A,957,1200
B2_frame_greedy_tau4_t1.5_g2,ID05,B,1,1200
B2_frame_greedy_tau4_t1.5_g2,ID05,C,2,1200
B2_frame_greedy_tau4_t1.5_g2,ID05,D,47,1200
B2_frame_greedy_tau4_t1.5_g2,ID05,F,4,1200
B2_frame_greedy_tau4_t1.5_g2,ID05,G,639,1200
B2_frame_greedy_tau4_t1.5_g2,ID05,H,6,1200
B2_frame_greedy_tau4_t1.5_g2,ID06,A,235,1201
B2_frame_greedy_tau4_t1.5_g2,ID06,B,74,1201
B2_frame_greedy_tau4_t1.5_g2,ID06,C,964,1201
B2_frame_greedy_tau4_t1.5_g2,ID06,D,18,1201
B2_frame_greedy_tau4_t1.5_g2,ID06,F,23,1201
B2_frame_greedy_tau4_t1.5_g2,ID06,G,17,1201
B2_frame_greedy_tau4_t1.5_g2,ID06,H,5,1201
B2_frame_greedy_tau4_t1.5_g2,ID07,A,1,1201
B2_frame_greedy_tau4_t1.5_g2,ID07,C,2,1201
B2_frame_greedy_tau4_t1.5_g2,ID07,D,1,1201
B2_frame_greedy_tau4_t1.5_g2,ID07,E,3,1201
B2_frame_greedy_tau4_t1.5_g2,ID07,F,2,1201
B2_frame_greedy_tau4_t1.5_g2,ID07,G,67,1201
B2_frame_greedy_tau4_t1.5_g2,ID07,H,2,1201
B2_frame_greedy_tau4_t1.5_g2,ID08,A,1,1201
B2_frame_greedy_tau4_t1.5_g2,ID08,B,930,1201
B2_frame_greedy_tau4_t1.5_g2,ID08,C,500,1201
B2_frame_greedy_tau4_t1.5_g2,ID08,D,1,1201
B2_frame_greedy_tau4_t1.5_g2,ID08,E,24,1201
B2_frame_greedy_tau4_t1.5_g2,ID08,F,4,1201
B2_frame_greedy_tau4_t1.5_g2,ID08,G,24,1201
B2_frame_greedy_tau4_t1.5_g2,ID08,H,16,1201
B2_frame_greedy_tau4_t1.5_g2,ID09,A,2,1201
B2_frame_greedy_tau4_t1.5_g2,ID09,B,1,1201
B2_frame_greedy_tau4_t1.5_g2,ID09,C,2,1201
B2_frame_greedy_tau4_t1.5_g2,ID09,D,125,1201
B2_frame_greedy_tau4_t1.5_g2,ID09,E,9,1201
B2_frame_greedy_tau4_t1.5_g2,ID09,F,216,1201
B2_frame_greedy_tau4_t1.5_g2,ID09,G,23,1201
B2_frame_greedy_tau4_t1.5_g2,ID09,H,17,1201
B2_frame_greedy_tau4_t1.5_g2,ID10,A,1,1201
B2_frame_greedy_tau4_t1.5_g2,ID10,B,3,1201
B2_frame_greedy_tau4_t1.5_g2,ID10,C,4,1201
