method,registration,position,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm
B1_session_t2_g3,anchor_only_3d_rigid,ID21,-212.173354480532,1598.8530945244938,-211.77100341284768,-0.11988948053200943,0.20879452449389646,15.163741587152316,15.164215522389375,0.20879452449389646,15.165652889438473
B1_session_t2_g3,anchor_only_3d_rigid,ID22,-219.12051167741117,1539.0192808201584,-229.5748411310144,13.71715832258883,-60.30191917984166,5.599238868985594,14.815934272226206,60.30191917984166,62.095357033606646
B1_session_t2_g3,anchor_only_3d_rigid,ID23,-215.24250215269012,1617.586887391518,-242.44278588376824,15.634827847309879,17.922637391518265,-19.201305883768242,24.761623320312612,17.922637391518265,30.567285135008277
B1_session_t2_g3,anchor_only_3d_rigid,ID24,-202.50575017791766,1516.330232722617,-203.34210256800293,15.69672482208233,-83.25126727738302,22.729072431997082,27.622416689333054,83.25126727738302,87.71414599167805
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID01,-469.70367868582935,133.16640509504305,-336.8561533333045,72.51166566351162,-49.37639548903627,46.46790759712741,86.12321460414759,49.37639548903627,99.27354393413071
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID02,-534.4867956078267,1091.3496483330764,-193.29849361606125,8.743184392173248,-14.23935166692354,66.62286638393874,67.19411877930759,14.23935166692354,68.68630674611946
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID03,-552.0443544040852,1699.8698221107304,-223.5413071048988,1.9585155959148324,74.30837211073049,32.753792895101185,32.812295444766164,74.30837211073049,81.23041855180492
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID04,-296.5647308325522,118.09216313133004,474.68494073151146,24.6140841674478,-64.07162686866997,-5.248879268488565,25.16751622582915,64.07162686866997,68.83732448734077
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID05,-258.97828145100607,1051.0419961458674,449.65502579423014,-73.99639165407368,-52.54462041370948,-24.04900313971916,77.8063013504516,52.54462041370948,93.88694086111285
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID06,-174.45231656891917,1599.9748828441768,508.695149628654,18.77893843108083,-84.97766715582316,32.17216962865399,37.25180569064016,84.97766715582316,92.7841632093488
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID07,272.9406762158203,132.86494130629848,44.75474339195853,-79.20687378417972,-78.70041369370153,-9.04112260804147,79.7212064175939,78.70041369370153,112.02332733960539
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID08,364.54537230375445,1187.3874179911188,-93.53197927332826,-27.35516769624553,55.10701799111871,-22.00005027332827,35.10423637851543,55.10701799111871,65.33828007831372
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID09,395.57594401438973,1542.943822618595,-30.492701433361844,-13.23399598561025,-25.24152738140515,31.93308706663816,34.56675714255882,25.24152738140515,42.801815427606186
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID10,44.84331064705157,179.40936777593356,-983.064140779931,-20.655934352948435,-59.240362224066445,-44.87072077993105,49.39685422477682,59.240362224066445,77.13280575567344
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID11,-85.80206079582888,1099.073045617641,-927.7007821828142,-21.89626629582888,-34.42680438235925,29.28951281718571,36.56941397897891,34.42680438235925,50.22476379981461
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID12,15.126137703032327,1556.9101088654616,-909.817010611798,58.81482220303233,-33.21994113453866,46.540529388202,75.00136123103633,33.21994113453866,82.02907213598489
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID13,-196.21516550361082,1094.1396204761945,-188.82433696606336,-6.587010503610827,-44.957979523805534,9.141823033936646,11.267725403048034,44.957979523805534,46.34847957184153
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID14,-183.62403176032865,1027.0744786764208,-160.36340775311805,15.071288239671361,-105.55332132357921,34.327177246881945,37.489983021363265,105.55332132357921,112.013403079189
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID15,-205.37772466897036,1095.0114371922077,-194.48061812813307,-5.21238966897036,-37.24366280779236,-10.168033128133061,11.426193756277737,37.24366280779236,38.95700608486921
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID16,-200.45147404251531,1076.0181026421205,-184.8805754329835,-15.596819042515307,-46.03909735787943,0.8995795670165023,15.622740081124107,46.03909735787943,48.61757391284207
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID17,-172.7197653611778,254.87296433413377,-303.7937948694373,7.678634638822217,45.414309334133776,24.4094401305627,25.588712304530784,45.414309334133776,52.12716844123068
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID18,-325.2516841492478,274.7328095799353,-240.15363410265468,-29.82738414924779,67.8269595799353,-16.152224102654685,33.920011625133284,67.8269595799353,75.83576751446085
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID19,-173.78136105735666,264.2667968353645,-103.59028151666575,14.74919394264333,58.30622683536453,10.544813483334252,18.130962835878698,58.30622683536453,61.060198993558785
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID20,-69.30482052432114,269.43187145090684,-235.21218630969702,10.891170975678847,66.87174145090685,-14.519521309697012,18.150319674435902,66.87174145090685,69.29115317961701
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID21,-204.55663857978493,1557.0477387247367,-228.56574212964256,7.496826420215058,-41.596561275263184,-1.6309971296425658,7.672193820005906,41.596561275263184,42.29818516128631
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID22,-288.3876848351748,1463.4909012462529,-290.2213069115164,-55.55001483517481,-135.83029875374723,-55.04722691151642,78.20486774386949,135.83029875374723,156.73503564413525
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID23,-251.45293025676187,1567.8265055358656,-237.0825339077951,-20.575600256761874,-31.837744464134175,-13.8410539077951,24.797784159165296,31.837744464134175,40.35557051719199
B2_frame_greedy_tau2.5_t1.3_g1.5,anchor_only_3d_rigid,ID24,-201.18345185949693,1507.1165206303144,-199.18008347635305,17.019023140503066,-92.46497936968558,26.891091523646963,31.824172447844365,92.46497936968558,97.7882935827521
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID01,-469.70367868582935,133.16640509504305,-336.8561533333045,72.51166566351162,-49.37639548903627,46.46790759712741,86.12321460414759,49.37639548903627,99.27354393413071
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID02,-534.5914806754611,1091.4325775171446,-193.3646793919179,8.638499324538884,-14.156422482855305,66.5566806080821,67.1149417354013,14.156422482855305,68.59168828407275
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID03,-552.0443544040852,1699.8698221107304,-223.5413071048988,1.9585155959148324,74.30837211073049,32.753792895101185,32.812295444766164,74.30837211073049,81.23041855180492
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID04,-298.91665211974725,116.77098788395648,473.1317162282078,22.26216288025273,-65.39280211604353,-6.802103771792247,23.27815524969994,65.39280211604353,69.41247064049197
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID05,-259.0496477586921,1050.9533192275571,449.58437126797685,-74.06775796175972,-52.633297332019765,-24.119657665972454,77.89602464442922,52.633297332019765,94.01092831924554
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID06,-174.4086519963996,1600.0079328192971,508.67115219561424,18.822603003600392,-84.94461718070283,32.14817219561422,37.25312549773522,84.94461718070283,92.75442494741782
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID07,272.9406762158203,132.86494130629848,44.75474339195853,-79.20687378417972,-78.70041369370153,-9.04112260804147,79.7212064175939,78.70041369370153,112.02332733960539
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID08,364.4735867856425,1187.2744162045942,-93.50582446329418,-27.426953214357468,54.99401620459412,-21.973895463294184,35.143845043682035,54.99401620459412,65.26432151463382
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID09,395.95033550734297,1541.3595143166942,-31.374850556950378,-12.859604492657013,-26.825835683305968,31.050937943049625,33.608483673779205,26.825835683305968,43.00180967073845
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID10,44.84331064705157,179.40936777593356,-983.064140779931,-20.655934352948435,-59.240362224066445,-44.87072077993105,49.39685422477682,59.240362224066445,77.13280575567344
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID11,-85.80206079582888,1099.073045617641,-927.7007821828142,-21.89626629582888,-34.42680438235925,29.28951281718571,36.56941397897891,34.42680438235925,50.22476379981461
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID12,15.56249475307527,1556.772093345393,-909.4276994884677,59.25117925307527,-33.35795665460728,46.929840511532234,75.58513195938676,33.35795665460728,82.61879595763041
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID13,-196.21516550361082,1094.1396204761945,-188.82433696606336,-6.587010503610827,-44.957979523805534,9.141823033936646,11.267725403048034,44.957979523805534,46.34847957184153
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID14,-183.6762798212951,1026.9824950998816,-160.39526713064356,15.019040178704898,-105.64530490011839,34.29531786935644,37.43982365943717,105.64530490011839,112.08332098527742
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID15,-205.37772466897036,1095.0114371922077,-194.48061812813307,-5.21238966897036,-37.24366280779236,-10.168033128133061,11.426193756277737,37.24366280779236,38.95700608486921
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID16,-200.4934963847328,1075.7126255977266,-184.90753554172875,-15.638841384732785,-46.34457440227334,0.8726194582712594,15.663167769508966,46.34457440227334,48.91987736190304
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID17,-172.7197653611778,254.87296433413377,-303.7937948694373,7.678634638822217,45.414309334133776,24.4094401305627,25.588712304530784,45.414309334133776,52.12716844123068
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID18,-325.2822670577417,274.7286045962305,-240.1495972313303,-29.85796705774169,67.82275459623054,-16.148187231330297,33.94498707731801,67.82275459623054,75.84318155707734
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID19,-173.78136105735666,264.2667968353645,-103.59028151666575,14.74919394264333,58.30622683536453,10.544813483334252,18.130962835878698,58.30622683536453,61.060198993558785
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID20,-69.30482052432114,269.43187145090684,-235.21218630969702,10.891170975678847,66.87174145090685,-14.519521309697012,18.150319674435902,66.87174145090685,69.29115317961701
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID21,-204.58577411871397,1557.0665548362929,-228.58376730901136,7.467690881286018,-41.57774516370705,-1.6490223090113716,7.6475931948593825,41.57774516370705,42.27522412208154
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID22,-288.4207903049322,1463.4571299096067,-290.2400245806298,-55.58312030493221,-135.8640700903934,-55.065944580629775,78.24155874846537,135.8640700903934,156.78261082440517
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID23,-251.45293025676187,1567.8265055358656,-237.0825339077951,-20.575600256761874,-31.837744464134175,-13.8410539077951,24.797784159165296,31.837744464134175,40.35557051719199
B2_frame_greedy_tau2.5_t1.3_g2,anchor_only_3d_rigid,ID24,-200.8811208228101,1506.961450481324,-198.95437757423952,17.321354177189903,-92.62004951867607,27.116797425760495,32.176855240395774,92.62004951867607,98.0501075267304
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID01,-469.70367868582935,133.16640509504305,-336.8561533333045,72.51166566351162,-49.37639548903627,46.46790759712741,86.12321460414759,49.37639548903627,99.27354393413071
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID02,-534.5914806754611,1091.4325775171446,-193.3646793919179,8.638499324538884,-14.156422482855305,66.5566806080821,67.1149417354013,14.156422482855305,68.59168828407275
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID03,-552.0443544040852,1699.8698221107304,-223.5413071048988,1.9585155959148324,74.30837211073049,32.753792895101185,32.812295444766164,74.30837211073049,81.23041855180492
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID04,-298.91665211974725,116.77098788395648,473.1317162282078,22.26216288025273,-65.39280211604353,-6.802103771792247,23.27815524969994,65.39280211604353,69.41247064049197
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID05,-259.0496477586921,1050.9533192275571,449.58437126797685,-74.06775796175972,-52.633297332019765,-24.119657665972454,77.89602464442922,52.633297332019765,94.01092831924554
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID06,-174.4086519963996,1600.0079328192971,508.67115219561424,18.822603003600392,-84.94461718070283,32.14817219561422,37.25312549773522,84.94461718070283,92.75442494741782
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID07,272.9406762158203,132.86494130629848,44.75474339195853,-79.20687378417972,-78.70041369370153,-9.04112260804147,79.7212064175939,78.70041369370153,112.02332733960539
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID08,364.4735867856425,1187.2744162045942,-93.50582446329418,-27.426953214357468,54.99401620459412,-21.973895463294184,35.143845043682035,54.99401620459412,65.26432151463382
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID09,395.95033550734297,1541.3595143166942,-31.374850556950378,-12.859604492657013,-26.825835683305968,31.050937943049625,33.608483673779205,26.825835683305968,43.00180967073845
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID10,44.84331064705157,179.40936777593356,-983.064140779931,-20.655934352948435,-59.240362224066445,-44.87072077993105,49.39685422477682,59.240362224066445,77.13280575567344
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID11,-85.80206079582888,1099.073045617641,-927.7007821828142,-21.89626629582888,-34.42680438235925,29.28951281718571,36.56941397897891,34.42680438235925,50.22476379981461
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID12,15.56249475307527,1556.772093345393,-909.4276994884677,59.25117925307527,-33.35795665460728,46.929840511532234,75.58513195938676,33.35795665460728,82.61879595763041
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID13,-196.21516550361082,1094.1396204761945,-188.82433696606336,-6.587010503610827,-44.957979523805534,9.141823033936646,11.267725403048034,44.957979523805534,46.34847957184153
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID14,-183.6762798212951,1026.9824950998816,-160.39526713064356,15.019040178704898,-105.64530490011839,34.29531786935644,37.43982365943717,105.64530490011839,112.08332098527742
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID15,-205.37772466897036,1095.0114371922077,-194.48061812813307,-5.21238966897036,-37.24366280779236,-10.168033128133061,11.426193756277737,37.24366280779236,38.95700608486921
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID16,-200.4934963847328,1075.7126255977266,-184.90753554172875,-15.638841384732785,-46.34457440227334,0.8726194582712594,15.663167769508966,46.34457440227334,48.91987736190304
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID17,-172.7197653611778,254.87296433413377,-303.7937948694373,7.678634638822217,45.414309334133776,24.4094401305627,25.588712304530784,45.414309334133776,52.12716844123068
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID18,-325.2822670577417,274.7286045962305,-240.1495972313303,-29.85796705774169,67.82275459623054,-16.148187231330297,33.94498707731801,67.82275459623054,75.84318155707734
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID19,-173.78136105735666,264.2667968353645,-103.59028151666575,14.74919394264333,58.30622683536453,10.544813483334252,18.130962835878698,58.30622683536453,61.060198993558785
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID20,-69.30482052432114,269.43187145090684,-235.21218630969702,10.891170975678847,66.87174145090685,-14.519521309697012,18.150319674435902,66.87174145090685,69.29115317961701
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID21,-204.58577411871397,1557.0665548362929,-228.58376730901136,7.467690881286018,-41.57774516370705,-1.6490223090113716,7.6475931948593825,41.57774516370705,42.27522412208154
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID22,-288.4207903049322,1463.4571299096067,-290.2400245806298,-55.58312030493221,-135.8640700903934,-55.065944580629775,78.24155874846537,135.8640700903934,156.78261082440517
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID23,-251.45293025676187,1567.8265055358656,-237.0825339077951,-20.575600256761874,-31.837744464134175,-13.8410539077951,24.797784159165296,31.837744464134175,40.35557051719199
B2_frame_greedy_tau2.5_t1.3_g3,anchor_only_3d_rigid,ID24,-200.8811208228101,1506.961450481324,-198.95437757423952,17.321354177189903,-92.62004951867607,27.116797425760495,32.176855240395774,92.62004951867607,98.0501075267304
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID01,-470.36034485741084,140.85701504620215,-343.7926477854487,71.85499949193013,-41.685785537877166,39.53141314498322,82.01142345566642,41.685785537877166,91.99770808631332
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID02,-536.9643166618889,1089.3073095153295,-197.94668394964015,6.26566333811104,-16.281690484670435,61.97467605035985,62.29060128633849,16.281690484670435,64.38332434452421
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID03,-551.7581732082926,1698.4667687393683,-222.44778154233472,2.2446967917073835,72.90531873936834,33.84731845766527,33.9216690400297,72.90531873936834,80.41060334899996
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID04,-292.52583216266555,89.08285318993626,474.8329188726518,28.652982837334434,-93.08093681006375,-5.100901127348209,29.10348119705895,93.08093681006375,97.5247323258395
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID05,-244.91837903103965,1066.356535672459,459.3130957685478,-59.936489234107256,-37.23008088711799,-14.39093316540152,61.63993591074952,37.23008088711799,72.0108368368446
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID06,-176.21473059448454,1612.094652577059,506.98788986488603,17.01652440551547,-72.85789742294105,30.46490986488601,34.89516923471116,72.85789742294105,80.7833278146607
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID07,274.40190139562606,132.07556441879095,46.611172728890324,-77.74564860437397,-79.48979058120906,-7.184693271109673,78.0769216498366,79.48979058120906,111.42096975416791
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID08,370.1249477390061,1186.4563690148625,-92.59752491921836,-21.775592260993903,54.1759690148624,-21.065595919218367,30.297454509394797,54.1759690148624,62.07230758114425
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID09,400.39512026069406,1548.202702658759,-26.00372396771695,-8.414819739305926,-19.98264734124109,36.42206453228305,37.38149242658463,19.98264734124109,42.387287844390485
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID10,46.080865463122564,179.79547639353657,-982.3660276225813,-19.41837953687744,-58.85425360646343,-44.17260762258138,48.25238572357594,58.85425360646343,76.10595177507912
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID11,-86.10885718151019,1100.184196225152,-929.4650932001603,-22.20306268151019,-33.315653774848215,27.525201799839692,35.364003259825786,33.315653774848215,48.58544548531512
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID12,12.035709153330117,1561.6893979608772,-913.6863958510482,55.72439365333012,-28.44065203912305,42.671144148951726,70.18571500677267,28.44065203912305,75.72915739279283
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID13,-196.73695951658544,1093.4444143616233,-185.8326733601914,-7.108804516585451,-45.653185638376726,12.13348663980861,14.062595766551768,45.653185638376726,47.769969213152386
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID14,-184.94491610661294,1037.6468226303996,-162.52102556212935,13.750403893387073,-94.9809773696004,32.169559437870646,34.985056262038036,94.9809773696004,101.2192680458741
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID15,-202.90921701328773,1092.6710283538953,-193.04663441740922,-2.743882013287731,-39.5840716461048,-8.73404941740921,9.154917133900781,39.5840716461048,40.62894578760995
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID16,-196.96886790731276,1083.676588033044,-183.93011366692554,-12.114212907312748,-38.38061196695594,1.850041333074472,12.254664715845422,38.38061196695594,40.28955425734849
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID17,-173.53693050773143,254.30655425013154,-305.13193031171954,6.861469492268583,44.84789925013155,23.071304688280463,24.069999244138014,44.84789925013155,50.8989089348952
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID18,-326.9694564775268,275.65942971651396,-243.30510527296929,-31.545156477526803,68.75357971651397,-19.303695272969293,36.98282774996131,68.75357971651397,78.06909934294329
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID19,-202.54965080748752,218.5189381440849,-102.11461374766486,-14.019095807487531,12.558368144084909,12.020481252335145,18.466916818929334,12.558368144084909,22.332479200474403
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID20,-63.43260865142042,229.24115239768628,-240.22499440624665,16.763382848579568,26.68102239768629,-19.532329406246646,25.739520130767378,26.68102239768629,37.07289916836849
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID21,-205.26318849560482,1570.3438223476742,-221.91768282782232,6.790276504395166,-28.300477652325753,5.017062172177674,8.442675396202153,28.300477652325753,29.532961300814833
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID22,-280.61381466908676,1471.066434321378,-283.69964746197206,-47.77614466908676,-128.2547656786221,-48.52556746197206,68.09765559068762,128.2547656786221,145.21217447661257
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID23,-242.71154217074866,1577.1573594722183,-238.33333344664425,-11.834212170748657,-22.50689052778148,-15.09185344664425,19.17844149448238,22.50689052778148,29.569794375119066
B2_frame_greedy_tau2.5_t1.5_g1.5,anchor_only_3d_rigid,ID24,-202.4304186597551,1510.5172482256592,-201.86588783616685,15.772056340244887,-89.06425177434085,24.205287163833162,28.890373619658945,89.06425177434085,93.63276473546352
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID01,-470.36034485741084,140.85701504620215,-343.7926477854487,71.85499949193013,-41.685785537877166,39.53141314498322,82.01142345566642,41.685785537877166,91.99770808631332
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID02,-536.9639148163358,1089.3100532551784,-197.96955722887856,6.266065183664182,-16.278946744821496,61.951802771121436,62.26788449496143,16.278946744821496,64.3606521610727
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID03,-551.7581732082926,1698.4667687393683,-222.44778154233472,2.2446967917073835,72.90531873936834,33.84731845766527,33.9216690400297,72.90531873936834,80.41060334899996
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID04,-293.6160543318615,88.44271117858383,474.13741171911056,27.56276066813848,-93.72107882141617,-5.796408280889466,28.165655053767978,93.72107882141617,97.8618656068744
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID05,-244.91837903103965,1066.356535672459,459.3130957685478,-59.936489234107256,-37.23008088711799,-14.39093316540152,61.63993591074952,37.23008088711799,72.0108368368446
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID06,-176.17106602196475,1612.1277025521792,506.9638924318467,17.060188978035256,-72.82484744782073,30.440912431846698,34.895546960172936,72.82484744782073,80.75368476699992
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID07,274.40190139562606,132.07556441879095,46.611172728890324,-77.74564860437397,-79.48979058120906,-7.184693271109673,78.0769216498366,79.48979058120906,111.42096975416791
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID08,370.11020441703477,1186.4333282916605,-92.58529829039571,-21.790335582965213,54.15292829166037,-21.05336929039572,30.29955582671168,54.15292829166037,62.05322494325116
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID09,400.47813760113536,1548.0025311586498,-26.07788582143803,-8.331802398864625,-20.182818841350354,36.34790267856197,37.29060150150355,20.182818841350354,42.40206524129109
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID10,46.080865463122564,179.79547639353657,-982.3660276225813,-19.41837953687744,-58.85425360646343,-44.17260762258138,48.25238572357594,58.85425360646343,76.10595177507912
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID11,-86.10885718151019,1100.184196225152,-929.4650932001603,-22.20306268151019,-33.315653774848215,27.525201799839692,35.364003259825786,33.315653774848215,48.58544548531512
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID12,12.328592947245397,1561.6027891177682,-913.431817160074,56.0172774472454,-28.527260882231985,42.925722839925925,70.57303347548415,28.527260882231985,76.12067831657
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID13,-196.73695951658544,1093.4444143616233,-185.8326733601914,-7.108804516585451,-45.653185638376726,12.13348663980861,14.062595766551768,45.653185638376726,47.769969213152386
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID14,-184.95929885512408,1037.6037600780646,-162.52821835578675,13.736021144875934,-95.02403992193535,32.16236664421325,34.97279092450701,95.02403992193535,101.25544068411752
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID15,-202.90921701328773,1092.6710283538953,-193.04663441740922,-2.743882013287731,-39.5840716461048,-8.73404941740921,9.154917133900781,39.5840716461048,40.62894578760995
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID16,-196.96886790731276,1083.676588033044,-183.93011366692554,-12.114212907312748,-38.38061196695594,1.850041333074472,12.254664715845422,38.38061196695594,40.28955425734849
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID17,-173.53693050773143,254.30655425013154,-305.13193031171954,6.861469492268583,44.84789925013155,23.071304688280463,24.069999244138014,44.84789925013155,50.8989089348952
B2_frame_greedy_tau2.5_t1.5_g2,anchor_only_3d_rigid,ID18,-327.00003938602106,275.6552247328092,-243.30106840164467,-31.57573938602104,68.7493747328092,-19.299658401644677,37.00681197015077,68.7493747328092,78.07676132080735
