layout,tag_method,capture_id,status,beta_s,uwb_start_s,uwb_end_s,opti_match_start_s,opti_match_end_s,score_median_3d_mm,n_overlap,second_candidate_score_median_3d_mm,second_to_best_score_ratio,reference_layout,reference_tag_method,reference_beta_s,delta_vs_reference_s,abs_delta_vs_reference_s
v3-lite,T3,R15,ok,43.662452000000144,0.002548,119.936687,43.66500000000014,163.59913900000015,102.08080957155694,2400,113.4454314653216,1.1113296607017822,v4-io,T4,43.647452000000136,0.015000000000007674,0.015000000000007674
v3-lite,T3,R16,ok,44.509039000000136,0.000961,119.995993,44.51000000000013,164.50503200000014,107.30419115097848,2401,112.41663999182504,1.0476444469317445,v4-io,T4,44.509039000000136,0.0,0.0
v3-lite,T3,R17,ok,45.53338000000012,0.00162,119.998466,45.535000000000124,165.53184600000012,99.37384545535167,2401,109.22949186237052,1.099177468295186,v4-io,T4,45.54838000000013,-0.015000000000007674,0.015000000000007674
v3-lite,T4,R01,ok,37.69795600000013,0.002044,119.964982,37.70000000000013,157.66293800000014,115.08975069955044,2401,129.53451913650684,1.1255087299186655,v4-io,T4,37.70795600000014,-0.010000000000005116,0.010000000000005116
v3-lite,T4,R02,ok,46.52735800000012,0.002642,119.993719,46.53000000000012,166.5210770000001,120.25247977864957,2401,140.72426849039206,1.1702400545038671,v4-io,T4,46.52235800000014,0.004999999999981242,0.004999999999981242
v3-lite,T4,R03,ok,46.36258200000014,0.002418,119.96687,46.36500000000014,166.32945200000015,115.20020181251508,2251,151.91433095748374,1.3186984794064842,v4-io,T4,46.377582000000146,-0.015000000000007674,0.015000000000007674
v3-lite,T4,R04,ok,47.28321100000012,0.001789,119.957291,47.285000000000124,167.2405020000001,112.14177012625797,2400,137.82387459492637,1.229014616407013,v4-io,T4,47.29321100000013,-0.010000000000005116,0.010000000000005116
v3-lite,T4,R05,ok,48.70257800000013,0.002422,119.999166,48.70500000000013,168.70174400000013,117.20064924631914,2401,144.14926739490505,1.229935741157443,v4-io,T4,48.70257800000013,0.0,0.0
v3-lite,T4,R06,ok,45.52379100000014,0.001209,119.981659,45.52500000000014,165.50545000000014,118.80390843265263,2401,174.29640946075693,1.467093227488907,v4-io,T4,45.52379100000014,0.0,0.0
v3-lite,T4,R07,ok,45.24480400000012,0.000196,119.979094,45.245000000000125,165.22389800000013,96.36187360810354,2401,135.85646362819102,1.4098570164867175,v4-io,T4,45.229804000000115,0.015000000000007674,0.015000000000007674
v3-lite,T4,R08,ok,44.83747700000013,0.002523,119.970617,44.840000000000124,164.80809400000012,99.97181698689835,2401,147.69550552586273,1.4773714230403427,v4-io,T4,44.84747700000013,-0.010000000000005116,0.010000000000005116
v3-lite,T4,R09,ok,44.96743900000014,0.002561,119.954792,44.97000000000014,164.92223100000012,118.017901806662,2400,173.59129324234578,1.4708895056169073,v4-io,T4,44.96743900000014,0.0,0.0
v3-lite,T4,R10,ok,45.33070900000013,0.014291,119.936359,45.34500000000013,165.2670680000001,96.37194280176179,2400,123.3276157344473,1.2797045711544246,v4-io,T4,45.34070900000013,-0.010000000000005116,0.010000000000005116
v3-lite,T4,R11,ok,45.52248100000014,0.002519,119.997834,45.52500000000014,165.52031500000015,100.11274906801695,2401,109.66868573133979,1.0954517456795687,v4-io,T4,45.512481000000136,0.010000000000005116,0.010000000000005116
v3-lite,T4,R12,ok,46.92982500000012,0.000175,119.935075,46.93000000000012,166.86490000000012,108.29108132721868,2400,123.41061677099933,1.1396193967081607,v4-io,T4,46.934825000000124,-0.005000000000002558,0.005000000000002558
v3-lite,T4,R13,ok,44.93856400000013,0.001436,119.996075,44.940000000000126,164.93463900000012,97.35988788495133,2401,107.84350870909472,1.1076790560454601,v4-io,T4,44.91856400000012,0.020000000000010232,0.020000000000010232
v3-lite,T4,R14,ok,45.59368200000013,0.001318,119.996871,45.59500000000013,165.5905530000001,93.29814054132906,2401,102.89542611114759,1.1028668472290413,v4-io,T4,45.59368200000013,0.0,0.0
v3-lite,T4,R15,ok,43.66745200000015,0.002548,119.936687,43.670000000000144,163.60413900000015,98.15442773573176,2400,110.0354149575582,1.121043823451495,v4-io,T4,43.647452000000136,0.020000000000010232,0.020000000000010232
v3-lite,T4,R16,ok,44.51403900000014,0.000961,119.995993,44.515000000000136,164.51003200000014,109.38158349554134,2401,115.79306922249421,1.0586157698769667,v4-io,T4,44.509039000000136,0.005000000000002558,0.005000000000002558
v3-lite,T4,R17,ok,45.54338000000013,0.00162,119.998466,45.54500000000013,165.54184600000013,99.19697047432275,2401,109.74154702877283,1.1062993809592154,v4-io,T4,45.54838000000013,-0.005000000000002558,0.005000000000002558
v4-io,T1,R01,ok,37.69795600000013,0.002044,119.964982,37.70000000000013,157.66293800000014,108.94665971683206,2401,122.29471652647024,1.122519192826395,v4-io,T4,37.70795600000014,-0.010000000000005116,0.010000000000005116
v4-io,T1,R02,ok,46.51735800000014,0.002642,119.993719,46.52000000000014,166.51107700000014,116.3614072616713,2401,138.5801552790257,1.1909460236020462,v4-io,T4,46.52235800000014,-0.005000000000002558,0.005000000000002558
v4-io,T1,R03,ok,46.36758200000014,0.002418,119.96687,46.37000000000014,166.33445200000014,111.18625462320666,2251,148.89414792296782,1.3391416810247587,v4-io,T4,46.377582000000146,-0.010000000000005116,0.010000000000005116
v4-io,T1,R04,ok,47.29821100000013,0.001789,119.957291,47.30000000000013,167.25550200000012,107.37222907671205,2400,135.6124568815366,1.2630124013225834,v4-io,T4,47.29321100000013,0.005000000000002558,0.005000000000002558
v4-io,T1,R05,ok,48.692578000000125,0.002422,119.999166,48.69500000000013,168.69174400000014,114.80420691679444,2401,143.39564567314756,1.2490452181519365,v4-io,T4,48.70257800000013,-0.010000000000005116,0.010000000000005116
v4-io,T1,R06,ok,45.52379100000014,0.001209,119.981659,45.52500000000014,165.50545000000014,121.32861554116586,2401,181.9285937756742,1.4994697908997998,v4-io,T4,45.52379100000014,0.0,0.0
v4-io,T1,R07,ok,45.24480400000012,0.000196,119.979094,45.245000000000125,165.22389800000013,105.80025742324,2401,142.76915441980742,1.3494216167043735,v4-io,T4,45.229804000000115,0.015000000000007674,0.015000000000007674
v4-io,T1,R08,ok,44.832477000000125,0.002523,119.970617,44.83500000000012,164.80309400000013,96.34890989447344,2401,147.33690319361745,1.5292015587409222,v4-io,T4,44.84747700000013,-0.015000000000007674,0.015000000000007674
v4-io,T1,R09,ok,44.957439000000136,0.002561,119.954792,44.960000000000136,164.91223100000013,125.40413476849116,2400,185.59688380823633,1.479990146663562,v4-io,T4,44.96743900000014,-0.010000000000005116,0.010000000000005116
v4-io,T1,R10,ok,45.33570900000013,0.014291,119.936359,45.35000000000013,165.27206800000013,90.30887120765746,2400,121.92594542702219,1.3500993180023697,v4-io,T4,45.34070900000013,-0.005000000000002558,0.005000000000002558
v4-io,T1,R11,ok,45.51748100000014,0.002519,119.997834,45.52000000000014,165.51531500000013,93.25680588897082,2401,104.64780369368081,1.122146557520658,v4-io,T4,45.512481000000136,0.005000000000002558,0.005000000000002558
v4-io,T1,R12,ok,46.919825000000145,0.000175,119.935075,46.920000000000144,166.85490000000016,100.46733064869156,2400,117.26270796491764,1.1671725247180618,v4-io,T4,46.934825000000124,-0.014999999999979252,0.014999999999979252
v4-io,T1,R13,ok,44.91356400000014,0.001436,119.996075,44.91500000000014,164.90963900000014,100.17338876477048,2401,110.38822635072324,1.1019715686162868,v4-io,T4,44.91856400000012,-0.004999999999974136,0.004999999999974136
v4-io,T1,R14,ok,45.59868200000013,0.001318,119.996871,45.60000000000013,165.59555300000014,88.43160610238976,2401,98.63964525301641,1.1154342841948088,v4-io,T4,45.59368200000013,0.005000000000002558,0.005000000000002558
v4-io,T1,R15,ok,43.647452000000136,0.002548,119.936687,43.650000000000134,163.58413900000014,94.75356112175038,2400,106.20188427445214,1.1208220885544515,v4-io,T4,43.647452000000136,0.0,0.0
v4-io,T1,R16,ok,44.509039000000136,0.000961,119.995993,44.51000000000013,164.50503200000014,102.56992574900679,2401,108.64318590979941,1.059210924805134,v4-io,T4,44.509039000000136,0.0,0.0
v4-io,T1,R17,ok,45.55338000000013,0.00162,119.998466,45.555000000000135,165.55184600000013,102.10759670361267,2401,112.48871964310314,1.1016684681123552,v4-io,T4,45.54838000000013,0.005000000000002558,0.005000000000002558
v4-io,T2,R01,ok,37.69795600000013,0.002044,119.964982,37.70000000000013,157.66293800000014,108.82098263968058,2401,122.16965280654225,1.1226663263192607,v4-io,T4,37.70795600000014,-0.010000000000005116,0.010000000000005116
v4-io,T2,R02,ok,46.52235800000014,0.002642,119.993719,46.52500000000014,166.51607700000014,116.00336905470874,2401,138.137300189626,1.1908042095266957,v4-io,T4,46.52235800000014,0.0,0.0
v4-io,T2,R03,ok,46.36758200000014,0.002418,119.96687,46.37000000000014,166.33445200000014,111.06106243569175,2251,148.8101663730469,1.3398950371036944,v4-io,T4,46.377582000000146,-0.010000000000005116,0.010000000000005116
v4-io,T2,R04,ok,47.29321100000013,0.001789,119.957291,47.29500000000013,167.25050200000013,107.43302895437833,2400,135.41293516618487,1.2604404481948308,v4-io,T4,47.29321100000013,0.0,0.0
v4-io,T2,R05,ok,48.69757800000013,0.002422,119.999166,48.70000000000013,168.69674400000014,114.54453158294739,2401,143.1200782944929,1.2494710687332338,v4-io,T4,48.70257800000013,-0.005000000000002558,0.005000000000002558
v4-io,T2,R06,ok,45.52379100000014,0.001209,119.981659,45.52500000000014,165.50545000000014,121.32647207536883,2401,181.577966622605,1.4966063342698002,v4-io,T4,45.52379100000014,0.0,0.0
v4-io,T2,R07,ok,45.24480400000012,0.000196,119.979094,45.245000000000125,165.22389800000013,105.59022666834042,2401,142.78123811293182,1.352220206529233,v4-io,T4,45.229804000000115,0.015000000000007674,0.015000000000007674
v4-io,T2,R08,ok,44.83747700000013,0.002523,119.970617,44.840000000000124,164.80809400000012,96.50494799691626,2401,147.3635829083646,1.5270054641454602,v4-io,T4,44.84747700000013,-0.010000000000005116,0.010000000000005116
v4-io,T2,R09,ok,44.957439000000136,0.002561,119.954792,44.960000000000136,164.91223100000013,125.3920719174742,2400,184.85676963847277,1.4742301232579902,v4-io,T4,44.96743900000014,-0.010000000000005116,0.010000000000005116
v4-io,T2,R10,ok,45.33070900000013,0.014291,119.936359,45.34500000000013,165.2670680000001,90.45899205559654,2400,122.022058458439,1.3489212701313724,v4-io,T4,45.34070900000013,-0.010000000000005116,0.010000000000005116
v4-io,T2,R11,ok,45.51748100000014,0.002519,119.997834,45.52000000000014,165.51531500000013,92.96379439263828,2401,104.4150815236302,1.1231800746280505,v4-io,T4,45.512481000000136,0.005000000000002558,0.005000000000002558
v4-io,T2,R12,ok,46.92482500000015,0.000175,119.935075,46.925000000000146,166.85990000000015,100.4662667725487,2400,117.30707495513693,1.1676264951768844,v4-io,T4,46.934825000000124,-0.009999999999976694,0.009999999999976694
v4-io,T2,R13,ok,44.91356400000014,0.001436,119.996075,44.91500000000014,164.90963900000014,100.16255888886765,2401,110.38199675565066,1.1020285222357555,v4-io,T4,44.91856400000012,-0.004999999999974136,0.004999999999974136
v4-io,T2,R14,ok,45.59868200000013,0.001318,119.996871,45.60000000000013,165.59555300000014,88.23604144540629,2401,98.63964275577608,1.1179064828832643,v4-io,T4,45.59368200000013,0.005000000000002558,0.005000000000002558
v4-io,T2,R15,ok,43.647452000000136,0.002548,119.936687,43.650000000000134,163.58413900000014,94.56604972892924,2400,105.89514052951986,1.1198008252757212,v4-io,T4,43.647452000000136,0.0,0.0
v4-io,T2,R16,ok,44.504039000000134,0.000961,119.995993,44.50500000000013,164.50003200000015,102.41753666465556,2401,108.91478318808669,1.0634388087726128,v4-io,T4,44.509039000000136,-0.005000000000002558,0.005000000000002558
v4-io,T2,R17,ok,45.54338000000013,0.00162,119.998466,45.54500000000013,165.54184600000013,101.80215613220382,2401,112.11911105289572,1.1013431867522918,v4-io,T4,45.54838000000013,-0.005000000000002558,0.005000000000002558
v4-io,T3,R01,ok,37.69295600000013,0.002044,119.964982,37.69500000000013,157.65793800000014,109.68100953768933,2401,124.37323945263165,1.1339541820126453,v4-io,T4,37.70795600000014,-0.015000000000007674,0.015000000000007674
v4-io,T3,R02,ok,46.51735800000014,0.002642,119.993719,46.52000000000014,166.51107700000014,116.74670308445236,2401,139.27285514958504,1.1929489353445613,v4-io,T4,46.52235800000014,-0.005000000000002558,0.005000000000002558
v4-io,T3,R03,ok,46.36758200000014,0.002418,119.96687,46.37000000000014,166.33445200000014,108.78871864063287,2251,144.89962409876804,1.3319361226913804,v4-io,T4,46.377582000000146,-0.010000000000005116,0.010000000000005116
v4-io,T3,R04,ok,47.288211000000125,0.001789,119.957291,47.29000000000013,167.24550200000013,107.91201118317261,2400,136.98434217605774,1.2694077394548509,v4-io,T4,47.29321100000013,-0.005000000000002558,0.005000000000002558
v4-io,T3,R05,ok,48.69757800000013,0.002422,119.999166,48.70000000000013,168.69674400000014,108.0694413966113,2401,139.77713578517017,1.293401113013925,v4-io,T4,48.70257800000013,-0.005000000000002558,0.005000000000002558
v4-io,T3,R06,ok,45.50879100000013,0.001209,119.981659,45.51000000000013,165.49045000000012,121.13015189560029,2401,183.7596740949548,1.5170432069905573,v4-io,T4,45.52379100000014,-0.015000000000007674,0.015000000000007674
v4-io,T3,R07,ok,45.23480400000012,0.000196,119.979094,45.23500000000012,165.2138980000001,102.38787634578632,2401,141.0719790428003,1.3778191723243607,v4-io,T4,45.229804000000115,0.005000000000002558,0.005000000000002558
v4-io,T3,R08,ok,44.832477000000125,0.002523,119.970617,44.83500000000012,164.80309400000013,96.3171593227356,2401,147.2056317040758,1.5283427453547005,v4-io,T4,44.84747700000013,-0.015000000000007674,0.015000000000007674
v4-io,T3,R09,ok,44.96243900000014,0.002561,119.954792,44.96500000000014,164.91723100000013,124.91219885308095,2400,184.714571198292,1.4787552608496572,v4-io,T4,44.96743900000014,-0.005000000000002558,0.005000000000002558
v4-io,T3,R10,ok,45.325709000000124,0.014291,119.936359,45.340000000000124,165.2620680000001,88.56214005880688,2400,119.10507851041666,1.3448757949088483,v4-io,T4,45.34070900000013,-0.015000000000007674,0.015000000000007674
v4-io,T3,R11,ok,45.48748100000012,0.002519,119.997834,45.49000000000012,165.48531500000013,93.01414408973974,2401,102.88240129545797,1.1060941569939875,v4-io,T4,45.512481000000136,-0.02500000000001279,0.02500000000001279
v4-io,T3,R12,ok,46.92482500000015,0.000175,119.935075,46.925000000000146,166.85990000000015,98.67573786363982,2400,114.49561978535898,1.1603219014544455,v4-io,T4,46.934825000000124,-0.009999999999976694,0.009999999999976694
v4-io,T3,R13,ok,44.91356400000014,0.001436,119.996075,44.91500000000014,164.90963900000014,101.26869483453433,2401,113.85556057413658,1.124291774078537,v4-io,T4,44.91856400000012,-0.004999999999974136,0.004999999999974136
v4-io,T3,R14,ok,45.59368200000013,0.001318,119.996871,45.59500000000013,165.5905530000001,92.05108019063944,2401,102.80448040261356,1.1168199242171155,v4-io,T4,45.59368200000013,0.0,0.0
v4-io,T3,R15,ok,43.65245200000014,0.002548,119.936687,43.655000000000136,163.58913900000016,96.8381289612768,2400,108.67661345531167,1.1222502398695537,v4-io,T4,43.647452000000136,0.005000000000002558,0.005000000000002558
v4-io,T3,R16,ok,44.509039000000136,0.000961,119.995993,44.51000000000013,164.50503200000014,98.61474134041032,2401,105.39549466066394,1.0687600375774144,v4-io,T4,44.509039000000136,0.0,0.0
v4-io,T3,R17,ok,45.54338000000013,0.00162,119.998466,45.54500000000013,165.54184600000013,101.95666915752912,2401,112.6360551793672,1.1047443596390718,v4-io,T4,45.54838000000013,-0.005000000000002558,0.005000000000002558
v4-io,T4,R01,ok,37.70795600000014,0.002044,119.964982,37.710000000000136,157.67293800000016,107.20546492327934,2401,121.26074818218602,1.1311060333441512,v4-io,T4,37.70795600000014,0.0,0.0
v4-io,T4,R02,ok,46.52235800000014,0.002642,119.993719,46.52500000000014,166.51607700000014,110.93572178105359,2401,133.26534974860974,1.201284379900882,v4-io,T4,46.52235800000014,0.0,0.0
v4-io,T4,R03,ok,46.377582000000146,0.002418,119.96687,46.380000000000145,166.34445200000016,106.78418228218268,2250,143.15833179976013,1.3406323740107584,v4-io,T4,46.377582000000146,0.0,0.0
v4-io,T4,R04,ok,47.29321100000013,0.001789,119.957291,47.29500000000013,167.25050200000013,103.8333753066465,2400,131.55991423986984,1.2670291594715068,v4-io,T4,47.29321100000013,0.0,0.0
v4-io,T4,R05,ok,48.70257800000013,0.002422,119.999166,48.70500000000013,168.70174400000013,113.44679221003639,2401,141.66476535284247,1.2487331073280863,v4-io,T4,48.70257800000013,0.0,0.0
v4-io,T4,R06,ok,45.52379100000014,0.001209,119.981659,45.52500000000014,165.50545000000014,117.14211614527566,2401,173.9885377654211,1.4852774005691212,v4-io,T4,45.52379100000014,0.0,0.0
v4-io,T4,R07,ok,45.229804000000115,0.000196,119.979094,45.23000000000012,165.20889800000012,100.90395455080251,2401,139.32934744154846,1.380811565431757,v4-io,T4,45.229804000000115,0.0,0.0
v4-io,T4,R08,ok,44.84747700000013,0.002523,119.970617,44.85000000000013,164.81809400000014,95.03493331671363,2401,147.61907248456185,1.5533137903365093,v4-io,T4,44.84747700000013,0.0,0.0
v4-io,T4,R09,ok,44.96743900000014,0.002561,119.954792,44.97000000000014,164.92223100000012,122.72066283492791,2400,180.82587484913006,1.4734753762889932,v4-io,T4,44.96743900000014,0.0,0.0
v4-io,T4,R10,ok,45.34070900000013,0.014291,119.936359,45.35500000000013,165.27706800000013,90.12549456407979,2400,118.31384167170295,1.3127677384070393,v4-io,T4,45.34070900000013,0.0,0.0
v4-io,T4,R11,ok,45.512481000000136,0.002519,119.997834,45.515000000000136,165.51031500000013,93.09557430637584,2401,103.57154481607145,1.1125292001016007,v4-io,T4,45.512481000000136,0.0,0.0
v4-io,T4,R12,ok,46.934825000000124,0.000175,119.935075,46.93500000000012,166.86990000000011,103.03069638019758,2400,118.2188204091612,1.1474135821902758,v4-io,T4,46.934825000000124,0.0,0.0
v4-io,T4,R13,ok,44.91856400000012,0.001436,119.996075,44.920000000000115,164.91463900000014,99.08580849429886,2401,111.067715737418,1.1209245544361537,v4-io,T4,44.91856400000012,0.0,0.0
v4-io,T4,R14,ok,45.59368200000013,0.001318,119.996871,45.59500000000013,165.5905530000001,86.54816473244018,2401,97.20191333138142,1.1230961815525127,v4-io,T4,45.59368200000013,0.0,0.0
v4-io,T4,R15,ok,43.647452000000136,0.002548,119.936687,43.650000000000134,163.58413900000014,93.09666896465944,2400,104.90424972166646,1.1268313988923633,v4-io,T4,43.647452000000136,0.0,0.0
v4-io,T4,R16,ok,44.509039000000136,0.000961,119.995993,44.51000000000013,164.50503200000014,101.8016365731278,2401,108.60491721989378,1.0668287944651944,v4-io,T4,44.509039000000136,0.0,0.0
v4-io,T4,R17,ok,45.54838000000013,0.00162,119.998466,45.55000000000013,165.54684600000013,100.44378170631427,2401,111.46649056604478,1.1097400821880603,v4-io,T4,45.54838000000013,0.0,0.0
