capture_id,rank,coarse_beta_s,coarse_score_median_3d_mm,n_overlap,layout,tag_method
R02,4,38.097358,135.31177865738027,2401,v3-full,T4
R02,5,33.897358,146.5641285564203,2401,v3-full,T4
R03,1,46.39758200000001,114.99295025527266,2250,v3-full,T4
R03,2,50.597582,151.39781465794465,2208,v3-full,T4
R03,3,42.14758200000001,151.7906924286612,2293,v3-full,T4
R03,4,37.997582,185.04273987595897,2334,v3-full,T4
R03,5,54.797582000000006,185.3457004201628,2166,v3-full,T4
R04,1,47.298211,122.56770411478371,2400,v3-full,T4
R04,2,43.098211,149.42293799422345,2400,v3-full,T4
R04,3,34.698211,149.86696536672497,2400,v3-full,T4
R04,4,38.898211,155.7398541279581,2400,v3-full,T4
R04,5,30.498211,160.93596461180124,2400,v3-full,T4
R05,1,48.697578,140.9113080655545,2401,v3-full,T4
R05,2,44.547578,167.20836732966342,2401,v3-full,T4
R05,3,40.347578,179.06132081040647,2401,v3-full,T4
R05,4,36.147577999999996,191.49828283298325,2401,v3-full,T4
R05,5,31.947578000000004,207.5166330239058,2401,v3-full,T4
R06,1,45.498791,118.72885257872777,2401,v3-full,T4
R06,2,30.448791000000003,177.56106491215044,2401,v3-full,T4
R06,3,40.448791,178.14623569465385,2401,v3-full,T4
R06,4,35.398790999999996,184.98484138328578,2401,v3-full,T4
R06,5,25.398791000000003,207.55257987120743,2401,v3-full,T4
R07,1,45.249804,103.7984116662096,2401,v3-full,T4
R07,2,9.649804,140.12408796610052,2401,v3-full,T4
R07,3,40.199804,141.79285787479338,2401,v3-full,T4
R07,4,14.749804,141.99330565202536,2401,v3-full,T4
R07,5,4.549804,142.15572308069608,2401,v3-full,T4
R08,1,44.847477000000005,114.25927426869667,2401,v3-full,T4
R08,2,39.847477000000005,161.98395472836108,2401,v3-full,T4
R08,3,34.847477000000005,162.01821307949422,2401,v3-full,T4
R08,4,29.747477,167.33895302205244,2401,v3-full,T4
R08,5,9.597477000000001,169.3370735997996,2401,v3-full,T4
R09,1,44.947439,149.90975691896688,2400,v3-full,T4
R09,2,50.047439000000004,199.12346246020456,2400,v3-full,T4
R09,3,39.897439000000006,199.24179257819134,2400,v3-full,T4
R09,4,14.597439000000001,224.52024525269348,2400,v3-full,T4
R09,5,55.097439,227.69752132949412,2400,v3-full,T4
R10,1,45.335709,98.94258373219205,2400,v3-full,T4
R10,2,40.135709000000006,126.83697453237176,2400,v3-full,T4
R10,3,34.935709,128.29683991381899,2400,v3-full,T4
R10,4,19.285709,134.47487603961417,2400,v3-full,T4
R10,5,14.035709,135.75169261541245,2400,v3-full,T4
R11,1,45.497481,98.96560373488572,2401,v3-full,T4
R11,2,40.297481000000005,108.90500821314684,2401,v3-full,T4
R11,3,35.147481,114.66764348640572,2401,v3-full,T4
R11,4,4.047480999999999,119.28935200595325,2401,v3-full,T4
R11,5,29.947481000000003,119.51860605548325,2401,v3-full,T4
R12,1,46.949825000000004,113.14099036209939,2400,v3-full,T4
R12,2,41.799825000000006,129.14608134066867,2400,v3-full,T4
R12,3,36.599825,138.69049016403017,2400,v3-full,T4
R12,4,31.399825000000003,149.29868892968761,2400,v3-full,T4
R12,5,26.249825,158.87896097088657,2400,v3-full,T4
R13,1,44.89856400000001,116.29227908369448,2401,v3-full,T4
R13,2,39.698564000000005,126.71302785990328,2401,v3-full,T4
R13,3,50.098564,128.34240877497265,2401,v3-full,T4
R13,4,34.498564,129.57686157274512,2401,v3-full,T4
R13,5,29.298564,133.28845031044247,2401,v3-full,T4
R14,1,45.598682000000004,101.39598765038397,2401,v3-full,T4
R14,2,40.29868200000001,110.25145382178992,2401,v3-full,T4
R14,3,50.89868200000001,112.3492943573836,2401,v3-full,T4
R14,4,34.998682,120.62022896463729,2401,v3-full,T4
R14,5,29.698682,127.73872583622095,2401,v3-full,T4
R15,1,43.64745200000001,100.67415725569663,2400,v3-full,T4
R15,2,38.347452000000004,109.70341595346557,2400,v3-full,T4
R15,3,32.997452,114.14236100567634,2400,v3-full,T4
R15,4,27.647452,127.27236655962378,2400,v3-full,T4
R15,5,22.297452,135.8759686244405,2400,v3-full,T4
R16,1,44.54903900000001,122.38399033384378,2401,v3-full,T4
R16,2,39.249039,126.74158021281637,2401,v3-full,T4
R16,3,33.949039000000006,131.37013649880532,2401,v3-full,T4
R16,4,28.699039000000003,136.29693391136578,2401,v3-full,T4
R16,5,23.399039000000002,140.4653275908443,2401,v3-full,T4
R17,1,45.54838,114.89330670521431,2401,v3-full,T4
R17,2,40.24838,125.3792780933548,2401,v3-full,T4
R17,3,34.94838,135.9815778086534,2401,v3-full,T4
R17,4,29.648380000000003,146.53562992254265,2401,v3-full,T4
R17,5,24.348380000000002,159.4670354447234,2401,v3-full,T4
R01,1,37.697956000000005,116.65953081317757,2401,v3-lite,T1
R01,2,41.497956,129.1648037834699,2401,v3-lite,T1
R01,3,33.897956,130.63429268214654,2401,v3-lite,T1
R01,4,30.147956,141.57596386428068,2401,v3-lite,T1
R01,5,45.247956,141.69753811346055,2401,v3-lite,T1
R02,1,46.547358,125.07174567544091,2401,v3-lite,T1
R02,2,50.747358,143.07305215940988,2401,v3-lite,T1
R02,3,42.297358,143.20347803541557,2401,v3-lite,T1
R02,4,38.097358,145.79326772316702,2401,v3-lite,T1
R02,5,33.897358,156.14313608116746,2401,v3-lite,T1
R03,1,46.347582,119.32516141260565,2251,v3-lite,T1
R03,2,50.597582,154.6241531161257,2208,v3-lite,T1
R03,3,42.14758200000001,154.67322704348734,2293,v3-lite,T1
R03,4,37.947582000000004,187.15949976068583,2334,v3-lite,T1
R03,5,54.797582000000006,187.70986762511865,2166,v3-lite,T1
R04,1,47.298211,112.27885444423626,2400,v3-lite,T1
R04,2,34.648210999999996,138.39534053100311,2400,v3-lite,T1
R04,3,43.098211,138.73606568540748,2400,v3-lite,T1
R04,4,38.898211,144.46884376496018,2400,v3-lite,T1
R04,5,30.498211,146.23690953434632,2400,v3-lite,T1
R05,1,48.697578,115.01851364349254,2401,v3-lite,T1
R05,2,44.547578,143.7480550575706,2401,v3-lite,T1
R05,3,40.347578,154.08009514921721,2401,v3-lite,T1
R05,4,36.147577999999996,170.1376050942236,2401,v3-lite,T1
R05,5,31.947578000000004,185.2174328664073,2401,v3-lite,T1
R06,1,45.498791,121.41469605566677,2401,v3-lite,T1
R06,2,30.448791000000003,177.60539035648628,2401,v3-lite,T1
R06,3,40.498791,179.6832433207978,2401,v3-lite,T1
R06,4,35.398790999999996,185.7327156379895,2401,v3-lite,T1
R06,5,25.448791000000003,205.2864420499271,2401,v3-lite,T1
R07,1,45.249804,101.35437265446234,2401,v3-lite,T1
R07,2,9.649804,138.94835598755935,2401,v3-lite,T1
R07,3,4.499804,140.33058001250134,2401,v3-lite,T1
R07,4,40.149804,141.37598061213555,2401,v3-lite,T1
R07,5,14.749804,141.8857703920569,2401,v3-lite,T1
R08,1,44.847477000000005,99.423761287361,2401,v3-lite,T1
R08,2,39.79747700000001,147.25500961787913,2401,v3-lite,T1
R08,3,34.79747700000001,147.84353366875672,2401,v3-lite,T1
R08,4,29.747477,151.32549487543372,2401,v3-lite,T1
R08,5,9.597477000000001,151.84982385642277,2401,v3-lite,T1
R09,1,44.947439,120.09512704888388,2400,v3-lite,T1
R09,2,50.047439000000004,176.76756183044037,2400,v3-lite,T1
R09,3,39.847439,177.73303412210817,2400,v3-lite,T1
R09,4,14.697439000000001,203.9560584704413,2400,v3-lite,T1
R09,5,55.147439000000006,211.5916953039429,2400,v3-lite,T1
R10,1,45.335709,97.73298211232887,2400,v3-lite,T1
R10,2,40.135709000000006,124.81978638314888,2400,v3-lite,T1
R10,3,34.935709,126.50666358035497,2400,v3-lite,T1
R10,4,19.285709,132.0466846224512,2400,v3-lite,T1
R10,5,14.035709,135.20599972092913,2400,v3-lite,T1
R11,1,45.497481,99.62782887908301,2401,v3-lite,T1
R11,2,40.297481000000005,109.45326578990357,2401,v3-lite,T1
R11,3,35.097481,115.16446390698505,2401,v3-lite,T1
R11,4,29.947481000000003,117.99904305225276,2401,v3-lite,T1
R11,5,4.047480999999999,118.3198481116142,2401,v3-lite,T1
R12,1,46.89982500000001,107.01419541531479,2400,v3-lite,T1
R12,2,41.799825000000006,120.9191880807993,2400,v3-lite,T1
R12,3,36.599825,127.8778811840847,2400,v3-lite,T1
R12,4,31.449825000000004,139.78005283971584,2400,v3-lite,T1
R12,5,26.249825,149.9199064111055,2400,v3-lite,T1
R13,1,44.948564000000005,97.69756410172022,2401,v3-lite,T1
R13,2,39.698564000000005,107.97762457282255,2401,v3-lite,T1
R13,3,34.498564,109.69796132389497,2401,v3-lite,T1
R13,4,50.098564,110.15687660108067,2401,v3-lite,T1
R13,5,29.298564,113.8185635836629,2401,v3-lite,T1
R14,1,45.598682000000004,96.64475286629717,2401,v3-lite,T1
R14,2,40.29868200000001,104.77544038094656,2401,v3-lite,T1
R14,3,50.848682000000004,105.06031822488005,2401,v3-lite,T1
R14,4,34.998682,113.1704121112081,2401,v3-lite,T1
R14,5,29.648682,121.1778799298222,2401,v3-lite,T1
R15,1,43.64745200000001,100.27833259501051,2400,v3-lite,T1
R15,2,38.347452000000004,109.86472357476661,2400,v3-lite,T1
R15,3,32.997452,115.41052110130448,2400,v3-lite,T1
R15,4,27.647452,125.86529661043295,2400,v3-lite,T1
R15,5,22.247452,133.89297578488345,2400,v3-lite,T1
R16,1,44.499039,110.00956224918352,2401,v3-lite,T1
R16,2,39.249039,115.03234234580972,2401,v3-lite,T1
R16,3,33.949039000000006,118.12136460592765,2401,v3-lite,T1
R16,4,28.649039000000002,124.61143454422003,2401,v3-lite,T1
R16,5,23.399039000000002,127.19171993463924,2401,v3-lite,T1
R17,1,45.54838,100.80421770888647,2401,v3-lite,T1
R17,2,40.24838,110.81181576402116,2401,v3-lite,T1
R17,3,34.94838,121.87460217012004,2401,v3-lite,T1
R17,4,29.648380000000003,131.01006944010527,2401,v3-lite,T1
R17,5,24.398380000000003,144.39599976738174,2401,v3-lite,T1
R01,1,37.697956000000005,116.66187759080447,2401,v3-lite,T2
R01,2,41.497956,128.89342095933026,2401,v3-lite,T2
R01,3,33.897956,130.50935623001027,2401,v3-lite,T2
R01,4,30.147956,141.5679512701525,2401,v3-lite,T2
R01,5,45.247956,141.67980946785616,2401,v3-lite,T2
R02,1,46.547358,124.54887141397718,2401,v3-lite,T2
R02,2,50.747358,143.12108630813785,2401,v3-lite,T2
R02,3,42.297358,143.20347803541557,2401,v3-lite,T2
R02,4,38.097358,145.6533190585586,2401,v3-lite,T2
R02,5,33.897358,155.8149515566142,2401,v3-lite,T2
R03,1,46.347582,119.26534839435543,2251,v3-lite,T2
R03,2,42.14758200000001,154.4537474846119,2293,v3-lite,T2
R03,3,50.597582,154.52731406483986,2208,v3-lite,T2
R03,4,37.997582,186.21433540425147,2334,v3-lite,T2
R03,5,54.747582,187.38430527666134,2167,v3-lite,T2
R04,1,47.298211,112.33611660888809,2400,v3-lite,T2
R04,2,34.648210999999996,138.39534053047595,2400,v3-lite,T2
R04,3,43.098211,138.76892033156594,2400,v3-lite,T2
R04,4,38.898211,144.30885946775953,2400,v3-lite,T2
R04,5,30.498211,146.81309185720278,2400,v3-lite,T2
R05,1,48.697578,114.0798488317193,2401,v3-lite,T2
R05,2,44.547578,143.50093778686585,2401,v3-lite,T2
R05,3,40.347578,154.2166462114919,2401,v3-lite,T2
R05,4,36.147577999999996,170.02668832819185,2401,v3-lite,T2
R05,5,31.947578000000004,184.99369624031314,2401,v3-lite,T2
R06,1,45.498791,121.4364645859347,2401,v3-lite,T2
R06,2,30.448791000000003,177.58666528460284,2401,v3-lite,T2
R06,3,40.498791,180.0262810480438,2401,v3-lite,T2
R06,4,35.398790999999996,185.46088862452572,2401,v3-lite,T2
R06,5,25.448791000000003,205.45118003416565,2401,v3-lite,T2
R07,1,45.249804,101.04376102325438,2401,v3-lite,T2
R07,2,9.649804,138.94137153068561,2401,v3-lite,T2
R07,3,4.499804,140.3305797672862,2401,v3-lite,T2
R07,4,40.149804,141.3759806121339,2401,v3-lite,T2
R07,5,14.699804,141.68368453814725,2401,v3-lite,T2
R08,1,44.847477000000005,99.73506865389345,2401,v3-lite,T2
R08,2,39.79747700000001,147.53322315089827,2401,v3-lite,T2
R08,3,34.79747700000001,148.139827814208,2401,v3-lite,T2
R08,4,29.747477,151.10363635207625,2401,v3-lite,T2
R08,5,9.597477000000001,152.02108503836135,2401,v3-lite,T2
R09,1,44.947439,120.01607551671486,2400,v3-lite,T2
R09,2,50.047439000000004,176.64073282486598,2400,v3-lite,T2
R09,3,39.847439,177.60652875944834,2400,v3-lite,T2
R09,4,14.697439000000001,204.49915289847485,2400,v3-lite,T2
R09,5,55.147439000000006,211.4667610066811,2400,v3-lite,T2
R10,1,45.335709,97.71019319737235,2400,v3-lite,T2
R10,2,40.135709000000006,125.04180069279042,2400,v3-lite,T2
R10,3,34.935709,126.53721562199858,2400,v3-lite,T2
R10,4,19.285709,132.45360923987786,2400,v3-lite,T2
R10,5,14.035709,135.20598742928735,2400,v3-lite,T2
R11,1,45.497481,99.63209465914704,2401,v3-lite,T2
R11,2,40.297481000000005,109.35204573323496,2401,v3-lite,T2
R11,3,35.097481,114.8540040208528,2401,v3-lite,T2
R11,4,29.947481000000003,118.03732389477572,2401,v3-lite,T2
R11,5,4.047480999999999,118.13690165661588,2401,v3-lite,T2
R12,1,46.89982500000001,107.04557639306222,2400,v3-lite,T2
R12,2,41.799825000000006,120.93917379289942,2400,v3-lite,T2
R12,3,36.599825,127.83695236469958,2400,v3-lite,T2
R12,4,31.449825000000004,140.17040308363406,2400,v3-lite,T2
R12,5,26.249825,150.03983725311303,2400,v3-lite,T2
R13,1,44.948564000000005,97.66795460326482,2401,v3-lite,T2
R13,2,39.698564000000005,108.038258518964,2401,v3-lite,T2
R13,3,34.498564,109.67400187230913,2401,v3-lite,T2
R13,4,50.098564,110.15687635272795,2401,v3-lite,T2
R13,5,29.298564,113.52918248127459,2401,v3-lite,T2
R14,1,45.598682000000004,96.70378056110049,2401,v3-lite,T2
R14,2,40.29868200000001,104.69568482456962,2401,v3-lite,T2
R14,3,50.848682000000004,105.04744247803796,2401,v3-lite,T2
R14,4,34.998682,112.9997470742739,2401,v3-lite,T2
R14,5,29.648682,121.22864536450385,2401,v3-lite,T2
R15,1,43.64745200000001,100.06325055696445,2400,v3-lite,T2
R15,2,38.347452000000004,109.84309532519336,2400,v3-lite,T2
R15,3,32.997452,115.36217238001652,2400,v3-lite,T2
R15,4,27.647452,125.62576087743938,2400,v3-lite,T2
R15,5,22.247452,133.72141896235922,2400,v3-lite,T2
R16,1,44.499039,110.00956787519546,2401,v3-lite,T2
R16,2,39.249039,115.28989028987603,2401,v3-lite,T2
R16,3,33.949039000000006,117.97534479770243,2401,v3-lite,T2
R16,4,28.649039000000002,124.8248480868919,2401,v3-lite,T2
R16,5,23.399039000000002,127.21994436636034,2401,v3-lite,T2
R17,1,45.54838,100.67802403066788,2401,v3-lite,T2
R17,2,40.24838,110.54888512039646,2401,v3-lite,T2
R17,3,34.94838,121.87460217251251,2401,v3-lite,T2
R17,4,29.648380000000003,130.92783782387548,2401,v3-lite,T2
R17,5,24.398380000000003,144.46226047717178,2401,v3-lite,T2
R01,1,37.697956000000005,118.10449634153721,2401,v3-lite,T3
R01,2,41.497956,131.63368765546034,2401,v3-lite,T3
R01,3,33.897956,132.91381141615358,2401,v3-lite,T3
R01,4,45.247956,143.16299074508146,2401,v3-lite,T3
R01,5,30.147956,144.59437439366752,2401,v3-lite,T3
R02,1,46.547358,125.26922568807338,2401,v3-lite,T3
R02,2,42.297358,145.38251790359195,2401,v3-lite,T3
R02,3,50.747358,145.97654197781802,2401,v3-lite,T3
R02,4,38.097358,146.87645055695654,2401,v3-lite,T3
R02,5,29.647358,158.60185844438374,2401,v3-lite,T3
R03,1,46.347582,116.4360638852957,2251,v3-lite,T3
R03,2,42.14758200000001,150.71294454042533,2293,v3-lite,T3
R03,3,50.597582,150.99926158722872,2208,v3-lite,T3
R03,4,54.797582000000006,182.44147248721276,2166,v3-lite,T3
R03,5,37.997582,183.00874806888083,2334,v3-lite,T3
R04,1,47.298211,112.09902777203104,2400,v3-lite,T3
R04,2,34.648210999999996,138.40651823316838,2400,v3-lite,T3
R04,3,43.098211,139.38602768968042,2400,v3-lite,T3
R04,4,38.898211,144.84519883464407,2400,v3-lite,T3
R04,5,30.498211,147.18778431809096,2400,v3-lite,T3
R05,1,48.697578,109.34815750582395,2401,v3-lite,T3
R05,2,44.547578,140.6217638830951,2401,v3-lite,T3
R05,3,40.347578,152.82952002962307,2401,v3-lite,T3
R05,4,36.147577999999996,167.58349377933231,2401,v3-lite,T3
R05,5,31.947578000000004,184.8576708156286,2401,v3-lite,T3
R06,1,45.548791,124.55542744784135,2401,v3-lite,T3
R06,2,30.448791000000003,178.0657529527048,2401,v3-lite,T3
R06,3,40.498791,180.7915145543812,2401,v3-lite,T3
R06,4,35.398790999999996,188.7892355530822,2401,v3-lite,T3
R06,5,25.448791000000003,208.7472343209263,2401,v3-lite,T3
R07,1,45.249804,98.83478380658357,2401,v3-lite,T3
R07,2,9.649804,136.5002443514612,2401,v3-lite,T3
R07,3,4.499804,138.27658000776117,2401,v3-lite,T3
R07,4,40.149804,138.4248038686396,2401,v3-lite,T3
R07,5,14.699804,139.08636234037704,2401,v3-lite,T3
R08,1,44.847477000000005,100.03093030862374,2401,v3-lite,T3
R08,2,39.79747700000001,146.9219509801994,2401,v3-lite,T3
R08,3,34.747477,147.0110984419854,2401,v3-lite,T3
R08,4,29.747477,150.1191964701893,2401,v3-lite,T3
R08,5,9.597477000000001,152.2731087201758,2401,v3-lite,T3
R09,1,44.947439,118.7377046952646,2400,v3-lite,T3
R09,2,49.997439,175.40679523930282,2400,v3-lite,T3
R09,3,39.897439000000006,175.48889120419227,2400,v3-lite,T3
R09,4,14.597439000000001,202.70678353569127,2400,v3-lite,T3
R09,5,55.047439000000004,207.7277387045758,2400,v3-lite,T3
R10,1,45.335709,99.78747637866964,2400,v3-lite,T3
R10,2,40.135709000000006,126.23607619673732,2400,v3-lite,T3
R10,3,34.935709,127.56005586913851,2400,v3-lite,T3
R10,4,19.285709,133.931461654585,2400,v3-lite,T3
R10,5,13.985709,137.19611425719125,2400,v3-lite,T3
R11,1,45.497481,100.93368939931196,2401,v3-lite,T3
R11,2,40.297481000000005,109.19294184619973,2401,v3-lite,T3
R11,3,35.097481,115.4458506138446,2401,v3-lite,T3
R11,4,29.947481000000003,117.6350485076126,2401,v3-lite,T3
R11,5,4.047480999999999,119.704679442845,2401,v3-lite,T3
R12,1,46.89982500000001,107.42605612542366,2400,v3-lite,T3
R12,2,41.799825000000006,121.38535422830388,2400,v3-lite,T3
R12,3,36.599825,128.0630002650454,2400,v3-lite,T3
R12,4,31.399825000000003,137.34415719500115,2400,v3-lite,T3
R12,5,26.249825,146.46621023129836,2400,v3-lite,T3
R13,1,44.89856400000001,99.37336926480658,2401,v3-lite,T3
R13,2,39.698564000000005,108.9242487241242,2401,v3-lite,T3
R13,3,34.498564,111.26975367636757,2401,v3-lite,T3
R13,4,50.098564,111.71972513971126,2401,v3-lite,T3
R13,5,29.298564,114.1700239972748,2401,v3-lite,T3
R14,1,45.598682000000004,101.76368859384613,2401,v3-lite,T3
R14,2,40.29868200000001,109.44181973053786,2401,v3-lite,T3
R14,3,50.89868200000001,110.12689414073448,2401,v3-lite,T3
R14,4,34.998682,117.48014272750056,2401,v3-lite,T3
R14,5,29.648682,123.91979563631095,2401,v3-lite,T3
R15,1,43.64745200000001,102.6049279266229,2400,v3-lite,T3
R15,2,38.29745200000001,113.4454314653216,2400,v3-lite,T3
R15,3,32.997452,118.24116247932497,2400,v3-lite,T3
R15,4,27.597452,127.86816171796133,2400,v3-lite,T3
R15,5,22.247452,135.93609081820748,2400,v3-lite,T3
R16,1,44.499039,107.84545830974443,2401,v3-lite,T3
R16,2,39.249039,112.41663999182504,2401,v3-lite,T3
R16,3,33.949039000000006,116.90792039185897,2401,v3-lite,T3
R16,4,28.649039000000002,122.27521832937728,2401,v3-lite,T3
R16,5,23.349039,126.91318618265743,2401,v3-lite,T3
R17,1,45.54838,99.65851555063297,2401,v3-lite,T3
R17,2,40.24838,109.22949186237052,2401,v3-lite,T3
R17,3,34.94838,119.48470820401032,2401,v3-lite,T3
R17,4,29.648380000000003,130.3518427835025,2401,v3-lite,T3
R17,5,24.398380000000003,142.97451768250716,2401,v3-lite,T3
R01,1,37.697956000000005,115.08975069952895,2401,v3-lite,T4
R01,2,41.497956,129.53451913650684,2401,v3-lite,T4
R01,3,33.897956,130.18284428775107,2401,v3-lite,T4
R01,4,30.147956,142.61816835771913,2401,v3-lite,T4
R01,5,45.297956000000006,142.9591159606465,2401,v3-lite,T4
R02,1,46.547358,121.45449497396659,2401,v3-lite,T4
R02,2,50.747358,140.72426849039206,2401,v3-lite,T4
R02,3,42.297358,141.458414847287,2401,v3-lite,T4
R02,4,38.097358,143.09309106714215,2401,v3-lite,T4
R02,5,29.697358,153.20637371318827,2401,v3-lite,T4
R03,1,46.347582,116.97308728947608,2251,v3-lite,T4
R03,2,50.597582,151.91433095748374,2208,v3-lite,T4
R03,3,42.14758200000001,152.0125418940211,2293,v3-lite,T4
R03,4,37.997582,183.67834650177846,2334,v3-lite,T4
R03,5,54.797582000000006,185.1010734653186,2166,v3-lite,T4
R04,1,47.298211,112.62841760779642,2400,v3-lite,T4
R04,2,34.648210999999996,137.82387459492637,2400,v3-lite,T4
R04,3,43.098211,138.76266237844482,2400,v3-lite,T4
R04,4,38.898211,144.27810163486785,2400,v3-lite,T4
R04,5,30.498211,145.75560411516,2400,v3-lite,T4
R05,1,48.697578,117.35290161720809,2401,v3-lite,T4
R05,2,44.547578,144.14926739490505,2401,v3-lite,T4
R05,3,40.347578,154.8976738348784,2401,v3-lite,T4
R05,4,36.197578,170.97991014465362,2401,v3-lite,T4
R05,5,31.947578000000004,184.3000986015637,2401,v3-lite,T4
R06,1,45.498791,119.79331523474993,2401,v3-lite,T4
R06,2,30.448791000000003,174.29640946075693,2401,v3-lite,T4
R06,3,40.498791,176.28837080129907,2401,v3-lite,T4
R06,4,35.398790999999996,182.98127617277996,2401,v3-lite,T4
R06,5,25.448791000000003,201.53343141612842,2401,v3-lite,T4
R07,1,45.249804,96.7393928302708,2401,v3-lite,T4
R07,2,9.649804,135.85646362819102,2401,v3-lite,T4
R07,3,4.499804,137.17729888937814,2401,v3-lite,T4
R07,4,40.149804,138.03070109761651,2401,v3-lite,T4
R07,5,14.699804,138.62213341748657,2401,v3-lite,T4
R08,1,44.847477000000005,99.98845011907466,2401,v3-lite,T4
R08,2,39.79747700000001,147.69550552586273,2401,v3-lite,T4
R08,3,34.79747700000001,147.84212984934663,2401,v3-lite,T4
R08,4,29.747477,151.42544279210566,2401,v3-lite,T4
R08,5,9.597477000000001,153.3675949013919,2401,v3-lite,T4
R09,1,44.947439,119.5599740498968,2400,v3-lite,T4
R09,2,39.897439000000006,173.59129324234578,2400,v3-lite,T4
R09,3,50.047439000000004,175.46037265496142,2400,v3-lite,T4
R09,4,14.647439,201.4004229223068,2400,v3-lite,T4
R09,5,55.097439,206.63765727568295,2400,v3-lite,T4
R10,1,45.335709,96.51827930271344,2400,v3-lite,T4
R10,2,40.135709000000006,123.3276157344473,2400,v3-lite,T4
R10,3,34.935709,124.11696421988319,2400,v3-lite,T4
R10,4,19.285709,129.01984980229494,2400,v3-lite,T4
R10,5,14.035709,132.3370821744883,2400,v3-lite,T4
R11,1,45.497481,100.873738713199,2401,v3-lite,T4
R11,2,40.297481000000005,109.66868573133979,2401,v3-lite,T4
R11,3,35.097481,114.54456809180876,2401,v3-lite,T4
R11,4,29.947481000000003,118.94857941036614,2401,v3-lite,T4
R11,5,4.047480999999999,119.4683662592774,2401,v3-lite,T4
R12,1,46.949825000000004,109.79431431661651,2400,v3-lite,T4
R12,2,41.799825000000006,123.41061677099933,2400,v3-lite,T4
R12,3,36.599825,131.3355663916311,2400,v3-lite,T4
R12,4,31.449825000000004,140.22822874620084,2400,v3-lite,T4
R12,5,26.249825,150.05516420528699,2400,v3-lite,T4
R13,1,44.948564000000005,98.16809716599847,2401,v3-lite,T4
R13,2,39.698564000000005,107.84350870909472,2401,v3-lite,T4
R13,3,50.098564,110.32421839211916,2401,v3-lite,T4
R13,4,34.498564,110.38808135791038,2401,v3-lite,T4
R13,5,29.298564,113.94454276842313,2401,v3-lite,T4
R14,1,45.598682000000004,94.06852217288312,2401,v3-lite,T4
R14,2,40.29868200000001,102.89542611114759,2401,v3-lite,T4
R14,3,50.848682000000004,103.96901295849706,2401,v3-lite,T4
R14,4,34.998682,110.94792200244757,2401,v3-lite,T4
R14,5,29.698682,118.91672526460903,2401,v3-lite,T4
R15,1,43.64745200000001,100.19832220604407,2400,v3-lite,T4
R15,2,38.347452000000004,110.0354149575582,2400,v3-lite,T4
R15,3,32.997452,115.37167622832175,2400,v3-lite,T4
R15,4,27.597452,126.05432254154998,2400,v3-lite,T4
R15,5,0.8474520000000001,135.2146037011434,2400,v3-lite,T4
R16,1,44.499039,110.48970494145553,2401,v3-lite,T4
R16,2,39.249039,115.79306922249421,2401,v3-lite,T4
R16,3,33.949039000000006,119.97293821387187,2401,v3-lite,T4
R16,4,28.699039000000003,126.0164703028524,2401,v3-lite,T4
R16,5,23.399039000000002,128.89443919435257,2401,v3-lite,T4
R17,1,45.54838,99.5315348199574,2401,v3-lite,T4
R17,2,40.24838,109.74154702877283,2401,v3-lite,T4
R17,3,34.94838,120.84874043358667,2401,v3-lite,T4
R17,4,29.648380000000003,129.07942559489217,2401,v3-lite,T4
R17,5,24.398380000000003,141.99370130996198,2401,v3-lite,T4
R01,1,37.697956000000005,108.94665971688364,2401,v4-io,T1
R01,2,41.497956,122.29471652647024,2401,v4-io,T1
R01,3,33.897956,124.13944950256212,2401,v4-io,T1
R01,4,30.147956,135.1985464231258,2401,v4-io,T1
R01,5,45.247956,135.46618204944434,2401,v4-io,T1
R02,1,46.497358,118.41281405144704,2401,v4-io,T1
R02,2,42.297358,138.5801552790257,2401,v4-io,T1
R02,3,50.747358,139.84176477778948,2401,v4-io,T1
R02,4,38.097358,140.77523263894776,2401,v4-io,T1
R02,5,29.647358,152.54066005641235,2401,v4-io,T1
R03,1,46.347582,112.45984977163364,2251,v4-io,T1
R03,2,50.597582,148.89414792296782,2208,v4-io,T1
R03,3,42.14758200000001,149.80215836845434,2293,v4-io,T1
R03,4,37.997582,180.92273612455745,2334,v4-io,T1
R03,5,54.797582000000006,181.79614729372733,2166,v4-io,T1
R04,1,47.298211,107.37222907669961,2400,v4-io,T1
R04,2,43.098211,135.6124568815366,2400,v4-io,T1
R04,3,34.648210999999996,136.3992633084016,2400,v4-io,T1
R04,4,38.898211,141.02423727642326,2400,v4-io,T1
R04,5,30.498211,143.81641839556866,2400,v4-io,T1
R05,1,48.697578,114.96205741910869,2401,v4-io,T1
R05,2,44.547578,143.39564567314756,2401,v4-io,T1
R05,3,40.347578,155.64331314822368,2401,v4-io,T1
R05,4,36.147577999999996,169.3366516509434,2401,v4-io,T1
R05,5,31.947578000000004,187.30655306274696,2401,v4-io,T1
R06,1,45.498791,121.94420593353526,2401,v4-io,T1
R06,2,30.448791000000003,181.9285937756742,2401,v4-io,T1
R06,3,40.448791,182.44322969196858,2401,v4-io,T1
R06,4,35.398790999999996,187.588053485888,2401,v4-io,T1
R06,5,5.2987910000000005,212.65617067338948,2401,v4-io,T1
R07,1,45.249804,105.95162576846151,2401,v4-io,T1
R07,2,9.649804,142.76915441980742,2401,v4-io,T1
R07,3,14.749804,144.58475253668396,2401,v4-io,T1
