node,implementation,time_s,block,trace,min_eigenvalue,max_eigenvalue,max_abs
BSFC2CC,legacy,500.255,attitude,60729602.4016,3.94991799621,54004759.0521,40243654.9602
BSFC2CC,legacy,500.255,accel_bias,0.036003,0.012001,0.012001,0.012001
BSFC2CC,legacy,500.255,gyro_bias,3.83827087454e-05,1.27942362485e-05,1.27942362485e-05,1.27942362485e-05
BSFC2CC,legacy,500.255,position__velocity,,,,493110910056000.0
BSFC2CC,legacy,500.255,position__attitude,,,,925987852877.0
BSFC2CC,legacy,500.255,position__accel_bias,,,,1331.34961314
BSFC2CC,legacy,500.255,position__gyro_bias,,,,158800.046016
BSFC2CC,legacy,500.255,velocity__attitude,,,,20490025816.7
BSFC2CC,legacy,500.255,velocity__accel_bias,,,,5.49065833239
BSFC2CC,legacy,500.255,velocity__gyro_bias,,,,3555.14195165
BSFC2CC,legacy,500.255,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.255,attitude__gyro_bias,,,,8.48413507707
BSFC2CC,legacy,500.255,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.305,position,2.52207016891e+16,163972753.019,2.24267929842e+16,2.23887319355e+16
BSFC2CC,legacy,500.305,velocity,12312264247400.0,2679.95284841,10948888393200.0,10910163631100.0
BSFC2CC,legacy,500.305,attitude,60859013.8904,3.95047605138,54119842.7983,42269177.4661
BSFC2CC,legacy,500.305,accel_bias,0.0360036,0.0120012,0.0120012,0.0120012
BSFC2CC,legacy,500.305,gyro_bias,3.83828915158e-05,1.27942971719e-05,1.27942971719e-05,1.27942971719e-05
BSFC2CC,legacy,500.305,position__velocity,,,,494200781840000.0
BSFC2CC,legacy,500.305,position__attitude,,,,954298460858.0
BSFC2CC,legacy,500.305,position__accel_bias,,,,1331.62414606
BSFC2CC,legacy,500.305,position__gyro_bias,,,,158977.803113
BSFC2CC,legacy,500.305,velocity__attitude,,,,21111282887.3
BSFC2CC,legacy,500.305,velocity__accel_bias,,,,5.49125796883
BSFC2CC,legacy,500.305,velocity__gyro_bias,,,,3559.12400887
BSFC2CC,legacy,500.305,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.305,attitude__gyro_bias,,,,8.53495044863
BSFC2CC,legacy,500.305,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.355,position,2.52764297744e+16,164038857.126,2.24763489025e+16,2.2438179289e+16
BSFC2CC,legacy,500.355,velocity,12339449289200.0,2680.50931757,10973065469700.0,10934179049900.0
BSFC2CC,legacy,500.355,attitude,60987286.1934,3.95103269159,54233911.6806,44190743.2189
BSFC2CC,legacy,500.355,accel_bias,0.0360042,0.0120014,0.0120014,0.0120014
BSFC2CC,legacy,500.355,gyro_bias,3.83830742863e-05,1.27943580954e-05,1.27943580954e-05,1.27943580954e-05
BSFC2CC,legacy,500.355,position__velocity,,,,495290441928000.0
BSFC2CC,legacy,500.355,position__attitude,,,,980546773973.0
BSFC2CC,legacy,500.355,position__accel_bias,,,,1331.89870896
BSFC2CC,legacy,500.355,position__gyro_bias,,,,159155.759314
BSFC2CC,legacy,500.355,velocity__attitude,,,,21686810296.8
BSFC2CC,legacy,500.355,velocity__accel_bias,,,,5.49185764725
BSFC2CC,legacy,500.355,velocity__gyro_bias,,,,3563.09123372
BSFC2CC,legacy,500.355,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.355,attitude__gyro_bias,,,,8.56745526078
BSFC2CC,legacy,500.355,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.405,position,2.53322809501e+16,164104980.452,2.2526014285e+16,2.24877356687e+16
BSFC2CC,legacy,500.405,velocity,12366554282600.0,2681.06625216,10997171249800.0,10958127571700.0
BSFC2CC,legacy,500.405,attitude,61117061.8188,3.95158905121,54349316.9936,46013208.5437
BSFC2CC,legacy,500.405,accel_bias,0.0360048,0.0120016,0.0120016,0.0120016
BSFC2CC,legacy,500.405,gyro_bias,3.83832570567e-05,1.27944190189e-05,1.27944190189e-05,1.27944190189e-05
BSFC2CC,legacy,500.405,position__velocity,,,,496379790081000.0
BSFC2CC,legacy,500.405,position__attitude,,,,1004943413130.0
BSFC2CC,legacy,500.405,position__accel_bias,,,,1332.17330184
BSFC2CC,legacy,500.405,position__gyro_bias,,,,159333.913875
BSFC2CC,legacy,500.405,velocity__attitude,,,,22221214336.8
BSFC2CC,legacy,500.405,velocity__accel_bias,,,,5.49245736731
BSFC2CC,legacy,500.405,velocity__gyro_bias,,,,3567.04291679
BSFC2CC,legacy,500.405,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.405,attitude__gyro_bias,,,,8.58202794392
BSFC2CC,legacy,500.405,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.455,position,2.53882551711e+16,164171124.88,2.25757890913e+16,2.2537401043e+16
BSFC2CC,legacy,500.455,velocity,12393885464500.0,2681.62370212,11021478125000.0,10982278914500.0
BSFC2CC,legacy,500.455,attitude,61246827.3776,3.95214535825,54464713.2815,47709543.0275
BSFC2CC,legacy,500.455,accel_bias,0.0360054,0.0120018,0.0120018,0.0120018
BSFC2CC,legacy,500.455,gyro_bias,3.83834398272e-05,1.27944799424e-05,1.27944799424e-05,1.27944799424e-05
BSFC2CC,legacy,500.455,position__velocity,,,,497474934537000.0
BSFC2CC,legacy,500.455,position__attitude,,,,1027276620340.0
BSFC2CC,legacy,500.455,position__accel_bias,,,,1332.44792471
BSFC2CC,legacy,500.455,position__gyro_bias,,,,159512.266021
BSFC2CC,legacy,500.455,velocity__attitude,,,,22710122842.8
BSFC2CC,legacy,500.455,velocity__accel_bias,,,,5.49305713402
BSFC2CC,legacy,500.455,velocity__gyro_bias,,,,3571.02312631
BSFC2CC,legacy,500.455,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.455,attitude__gyro_bias,,,,8.57836188601
BSFC2CC,legacy,500.455,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.505,position,2.54443530854e+16,164237291.539,2.26256738977e+16,2.25871759922e+16
BSFC2CC,legacy,500.505,velocity,12421187661600.0,2682.18147586,11045759305700.0,11006402972800.0
BSFC2CC,legacy,500.505,attitude,61375519.6063,3.95270226237,54579154.8415,49258261.9575
BSFC2CC,legacy,500.505,accel_bias,0.036006,0.012002,0.012002,0.012002
BSFC2CC,legacy,500.505,gyro_bias,3.83836225976e-05,1.27945408659e-05,1.27945408659e-05,1.27945408659e-05
BSFC2CC,legacy,500.505,position__velocity,,,,498570670828000.0
BSFC2CC,legacy,500.505,position__attitude,,,,1047407286390.0
BSFC2CC,legacy,500.505,position__accel_bias,,,,1332.72257757
BSFC2CC,legacy,500.505,position__gyro_bias,,,,159690.817177
BSFC2CC,legacy,500.505,velocity__attitude,,,,23150257977.6
BSFC2CC,legacy,500.505,velocity__accel_bias,,,,5.4936569455
BSFC2CC,legacy,500.505,velocity__gyro_bias,,,,3574.99413999
BSFC2CC,legacy,500.505,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.505,attitude__gyro_bias,,,,8.55652486791
BSFC2CC,legacy,500.505,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.555,position,2.55005747643e+16,164303478.952,2.26756687676e+16,2.26370605753e+16
BSFC2CC,legacy,500.555,velocity,12448587782000.0,2682.73916111,11070127510200.0,11030613977200.0
BSFC2CC,legacy,500.555,attitude,61505936.2688,3.95325857673,54695130.2186,50665362.3461
BSFC2CC,legacy,500.555,accel_bias,0.0360066,0.0120022,0.0120022,0.0120022
BSFC2CC,legacy,500.555,gyro_bias,3.83838053681e-05,1.27946017894e-05,1.27946017894e-05,1.27946017894e-05
BSFC2CC,legacy,500.555,position__velocity,,,,499669586232000.0
BSFC2CC,legacy,500.555,position__attitude,,,,1065516050440.0
BSFC2CC,legacy,500.555,position__accel_bias,,,,1332.99726041
BSFC2CC,legacy,500.555,position__gyro_bias,,,,159869.566884
BSFC2CC,legacy,500.555,velocity__attitude,,,,23545688510.5
BSFC2CC,legacy,500.555,velocity__accel_bias,,,,5.49425680621
BSFC2CC,legacy,500.555,velocity__gyro_bias,,,,3578.97531422
BSFC2CC,legacy,500.555,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.555,attitude__gyro_bias,,,,8.51643868033
BSFC2CC,legacy,500.555,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.605,position,2.55569205659e+16,164369688.781,2.27257740195e+16,2.26870551104e+16
BSFC2CC,legacy,500.605,velocity,12476196500600.0,2683.29740935,11094681270600.0,11055008500300.0
BSFC2CC,legacy,500.605,attitude,61637312.5638,3.95381562287,54811959.0707,51911635.7625
BSFC2CC,legacy,500.605,accel_bias,0.0360072,0.0120024,0.0120024,0.0120024
BSFC2CC,legacy,500.605,gyro_bias,3.83839881385e-05,1.27946627128e-05,1.27946627128e-05,1.27946627128e-05
BSFC2CC,legacy,500.605,position__velocity,,,,500773871041000.0
BSFC2CC,legacy,500.605,position__attitude,,,,1081465684990.0
BSFC2CC,legacy,500.605,position__accel_bias,,,,1333.27197325
BSFC2CC,legacy,500.605,position__gyro_bias,,,,160048.51565
BSFC2CC,legacy,500.605,velocity__attitude,,,,23893513437.9
BSFC2CC,legacy,500.605,velocity__accel_bias,,,,5.49485671306
BSFC2CC,legacy,500.605,velocity__gyro_bias,,,,3582.98207446
BSFC2CC,legacy,500.605,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.605,attitude__gyro_bias,,,,8.45800965063
BSFC2CC,legacy,500.605,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.655,position,2.5613391099e+16,164435920.242,2.2775990195e+16,2.2737160135e+16
BSFC2CC,legacy,500.655,velocity,12503725701100.0,2683.85644903,11119164270300.0,11079337350100.0
BSFC2CC,legacy,500.655,attitude,61769209.999,3.95437222861,54929251.4518,52983902.6458
BSFC2CC,legacy,500.655,accel_bias,0.0360078,0.0120026,0.0120026,0.0120026
BSFC2CC,legacy,500.655,gyro_bias,3.8384170909e-05,1.27947236363e-05,1.27947236363e-05,1.27947236363e-05
BSFC2CC,legacy,500.655,position__velocity,,,,501877887823000.0
BSFC2CC,legacy,500.655,position__attitude,,,,1095182706890.0
BSFC2CC,legacy,500.655,position__accel_bias,,,,1333.54671609
BSFC2CC,legacy,500.655,position__gyro_bias,,,,160227.664754
BSFC2CC,legacy,500.655,velocity__attitude,,,,24191857014.1
BSFC2CC,legacy,500.655,velocity__accel_bias,,,,5.49545665921
BSFC2CC,legacy,500.655,velocity__gyro_bias,,,,3586.97302759
BSFC2CC,legacy,500.655,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.655,attitude__gyro_bias,,,,8.38130632429
BSFC2CC,legacy,500.655,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.705,position,2.56699863219e+16,164502171.505,2.28263172569e+16,2.27873756222e+16
BSFC2CC,legacy,500.705,velocity,12531540552800.0,2684.41551171,11143901231700.0,11103920319600.0
BSFC2CC,legacy,500.705,attitude,61902502.7204,3.9549286514,55047784.4222,53876081.6095
BSFC2CC,legacy,500.705,accel_bias,0.0360084,0.0120028,0.0120028,0.0120028
BSFC2CC,legacy,500.705,gyro_bias,3.83843536794e-05,1.27947845598e-05,1.27947845598e-05,1.27947845598e-05
BSFC2CC,legacy,500.705,position__velocity,,,,502988878865000.0
BSFC2CC,legacy,500.705,position__attitude,,,,1106662875950.0
BSFC2CC,legacy,500.705,position__accel_bias,,,,1333.82148892
BSFC2CC,legacy,500.705,position__gyro_bias,,,,160407.013405
BSFC2CC,legacy,500.705,velocity__attitude,,,,24440970054.2
BSFC2CC,legacy,500.705,velocity__accel_bias,,,,5.49605663899
BSFC2CC,legacy,500.705,velocity__gyro_bias,,,,3591.00114092
BSFC2CC,legacy,500.705,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.705,attitude__gyro_bias,,,,8.28620003096
BSFC2CC,legacy,500.705,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.755,position,2.57267070188e+16,164568446.254,2.28767559024e+16,2.28377022699e+16
BSFC2CC,legacy,500.755,velocity,12559329329500.0,2684.97512011,11168615152600.0,11128477811900.0
BSFC2CC,legacy,500.755,attitude,62035446.0771,3.95548540476,55166006.8807,54572488.619
BSFC2CC,legacy,500.755,accel_bias,0.036009,0.012003,0.012003,0.012003
BSFC2CC,legacy,500.755,gyro_bias,3.83845364499e-05,1.27948454833e-05,1.27948454833e-05,1.27948454833e-05
BSFC2CC,legacy,500.755,position__velocity,,,,504100520022000.0
BSFC2CC,legacy,500.755,position__attitude,,,,1115782862900.0
BSFC2CC,legacy,500.755,position__accel_bias,,,,1334.09629176
BSFC2CC,legacy,500.755,position__gyro_bias,,,,160586.563462
BSFC2CC,legacy,500.755,velocity__attitude,,,,24637862704.4
BSFC2CC,legacy,500.755,velocity__accel_bias,,,,5.49665664793
BSFC2CC,legacy,500.755,velocity__gyro_bias,,,,3595.02033555
BSFC2CC,legacy,500.755,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.755,attitude__gyro_bias,,,,8.17331701404
BSFC2CC,legacy,500.755,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.805,position,2.57835532692e+16,164634741.818,2.29273062027e+16,2.28881401431e+16
BSFC2CC,legacy,500.805,velocity,12586972452500.0,2685.53443283,11193199464200.0,11152909014800.0
BSFC2CC,legacy,500.805,attitude,62169326.882,3.95604838707,55285056.2127,55071238.0514
BSFC2CC,legacy,500.805,accel_bias,0.0360096,0.0120032,0.0120032,0.0120032
BSFC2CC,legacy,500.805,gyro_bias,3.83847192203e-05,1.27949064068e-05,1.27949064068e-05,1.27949064068e-05
BSFC2CC,legacy,500.805,position__velocity,,,,505210528557000.0
BSFC2CC,legacy,500.805,position__attitude,,,,1122561187340.0
BSFC2CC,legacy,500.805,position__accel_bias,,,,1334.37112459
BSFC2CC,legacy,500.805,position__gyro_bias,,,,160766.314479
BSFC2CC,legacy,500.805,velocity__attitude,,,,24782820311.9
BSFC2CC,legacy,500.805,velocity__accel_bias,,,,5.49725668432
BSFC2CC,legacy,500.805,velocity__gyro_bias,,,,3599.01461918
BSFC2CC,legacy,500.805,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.805,attitude__gyro_bias,,,,8.04377294282
BSFC2CC,legacy,500.805,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.855,position,2.58405248822e+16,164701057.765,2.2977967988e+16,2.29386890782e+16
BSFC2CC,legacy,500.855,velocity,12614739317700.0,2686.09469253,11217894166300.0,11177444751800.0
BSFC2CC,legacy,500.855,attitude,62308040.4388,3.95660522549,55408409.2364,55369094.2077
BSFC2CC,legacy,500.855,accel_bias,0.0360102,0.0120034,0.0120034,0.0120034
BSFC2CC,legacy,500.855,gyro_bias,3.83849019908e-05,1.27949673303e-05,1.27949673303e-05,1.27949673303e-05
BSFC2CC,legacy,500.855,position__velocity,,,,506324129401000.0
BSFC2CC,legacy,500.855,position__attitude,,,,1126984565160.0
BSFC2CC,legacy,500.855,position__accel_bias,,,,1334.64598742
BSFC2CC,legacy,500.855,position__gyro_bias,,,,160946.26521
BSFC2CC,legacy,500.855,velocity__attitude,,,,24875742817.0
BSFC2CC,legacy,500.855,velocity__accel_bias,,,,5.49785674832
BSFC2CC,legacy,500.855,velocity__gyro_bias,,,,3603.02194621
BSFC2CC,legacy,500.855,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.855,attitude__gyro_bias,,,,7.89663958935
BSFC2CC,legacy,500.855,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.905,position,2.58976222752e+16,164767394.678,2.302874163e+16,2.29893494347e+16
BSFC2CC,legacy,500.905,velocity,12642417708200.0,2686.65497013,11242509801900.0,11201911692400.0
BSFC2CC,legacy,500.905,attitude,62447616.0788,3.95716225645,55532527.9718,55450784.3171
BSFC2CC,legacy,500.905,accel_bias,0.0360108,0.0120036,0.0120036,0.0120036
BSFC2CC,legacy,500.905,gyro_bias,3.83850847613e-05,1.27950282538e-05,1.27950282538e-05,1.27950282538e-05
BSFC2CC,legacy,500.905,position__velocity,,,,507437401668000.0
BSFC2CC,legacy,500.905,position__attitude,,,,1128895284770.0
BSFC2CC,legacy,500.905,position__accel_bias,,,,1334.92088026
BSFC2CC,legacy,500.905,position__gyro_bias,,,,161126.416307
BSFC2CC,legacy,500.905,velocity__attitude,,,,24913039223.0
BSFC2CC,legacy,500.905,velocity__accel_bias,,,,5.49845683708
BSFC2CC,legacy,500.905,velocity__gyro_bias,,,,3607.01321409
BSFC2CC,legacy,500.905,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.905,attitude__gyro_bias,,,,7.73163339616
BSFC2CC,legacy,500.905,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.955,position,2.59548453877e+16,164833756.0,2.30796270744e+16,2.30401211797e+16
BSFC2CC,legacy,500.955,velocity,12670135683400.0,2687.21569567,11267160471700.0,11226419160800.0
BSFC2CC,legacy,500.955,attitude,62588449.0316,3.95771918622,55657764.8279,55314995.9364
BSFC2CC,legacy,500.955,accel_bias,0.0360114,0.0120038,0.0120038,0.0120038
BSFC2CC,legacy,500.955,gyro_bias,3.83852675317e-05,1.27950891772e-05,1.27950891772e-05,1.27950891772e-05
BSFC2CC,legacy,500.955,position__velocity,,,,508552821088000.0
BSFC2CC,legacy,500.955,position__attitude,,,,1128272822870.0
BSFC2CC,legacy,500.955,position__accel_bias,,,,1335.1958031
BSFC2CC,legacy,500.955,position__gyro_bias,,,,161306.766968
BSFC2CC,legacy,500.955,velocity__attitude,,,,24894381496.9
BSFC2CC,legacy,500.955,velocity__accel_bias,,,,5.49905695032
BSFC2CC,legacy,500.955,velocity__gyro_bias,,,,3611.00634542
BSFC2CC,legacy,500.955,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.955,attitude__gyro_bias,,,,7.54831570083
BSFC2CC,legacy,500.955,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,500.96,position,2.60121944487e+16,164900136.563,2.31306245245e+16,2.30910045278e+16
BSFC2CC,legacy,500.96,velocity,12698252170300.0,2687.77644788,11292165447000.0,11251281028700.0
BSFC2CC,legacy,500.96,attitude,62728767.1831,3.95827748617,55782544.2125,54961709.4214
BSFC2CC,legacy,500.96,accel_bias,0.036012,0.012004,0.012004,0.012004
BSFC2CC,legacy,500.96,gyro_bias,3.83854503022e-05,1.27951501007e-05,1.27951501007e-05,1.27951501007e-05
BSFC2CC,legacy,500.96,position__velocity,,,,509677498721000.0
BSFC2CC,legacy,500.96,position__attitude,,,,1125101125680.0
BSFC2CC,legacy,500.96,position__accel_bias,,,,1335.47075595
BSFC2CC,legacy,500.96,position__gyro_bias,,,,161487.317285
BSFC2CC,legacy,500.96,velocity__attitude,,,,24819803441.3
BSFC2CC,legacy,500.96,velocity__accel_bias,,,,5.49965708315
BSFC2CC,legacy,500.96,velocity__gyro_bias,,,,3615.05244667
BSFC2CC,legacy,500.96,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,500.96,attitude__gyro_bias,,,,7.34826302271
BSFC2CC,legacy,500.96,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,536.005,position,1.21954689045e+17,216549556.342,1.0844809307e+17,1.08128926063e+17
BSFC2CC,legacy,536.005,velocity,59537599184100.0,3089.4848341,52945111657400.0,52628755763800.0
BSFC2CC,legacy,536.005,attitude,293906685.329,4.36606492969,261364546.573,260616501.477
BSFC2CC,legacy,536.005,accel_bias,0.036432,0.012144,0.012144,0.012144
BSFC2CC,legacy,536.005,gyro_bias,3.85133896185e-05,1.28377965395e-05,1.28377965395e-05,1.28377965395e-05
BSFC2CC,legacy,536.005,position__velocity,,,,2385378763430000.0
BSFC2CC,legacy,536.005,position__attitude,,,,5307811214690.0
BSFC2CC,legacy,536.005,position__accel_bias,,,,1535.3118175
BSFC2CC,legacy,536.005,position__gyro_bias,,,,353191.24732
BSFC2CC,legacy,536.005,velocity__attitude,,,,117072683526.0
BSFC2CC,legacy,536.005,velocity__accel_bias,,,,5.92127406343
BSFC2CC,legacy,536.005,velocity__gyro_bias,,,,7896.75185358
BSFC2CC,legacy,536.005,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,536.005,attitude__gyro_bias,,,,16.9845405126
BSFC2CC,legacy,536.005,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,536.01,position,1.22224175051e+17,216631130.389,1.0868773659e+17,1.08367595511e+17
BSFC2CC,legacy,536.01,velocity,59669281161000.0,3090.08465116,53062212806900.0,52745184781200.0
BSFC2CC,legacy,536.01,attitude,294577765.022,4.36666919147,261961317.9,260561546.811
BSFC2CC,legacy,536.01,accel_bias,0.0364326,0.0121442,0.0121442,0.0121442
BSFC2CC,legacy,536.01,gyro_bias,3.85135723889e-05,1.2837857463e-05,1.2837857463e-05,1.2837857463e-05
BSFC2CC,legacy,536.01,position__velocity,,,,2390649901860000.0
BSFC2CC,legacy,536.01,position__attitude,,,,5310902062050.0
BSFC2CC,legacy,536.01,position__accel_bias,,,,1535.6078812
BSFC2CC,legacy,536.01,position__gyro_bias,,,,353586.084912
BSFC2CC,legacy,536.01,velocity__attitude,,,,117119848086.0
BSFC2CC,legacy,536.01,velocity__accel_bias,,,,5.92187995718
BSFC2CC,legacy,536.01,velocity__gyro_bias,,,,7905.5787223
BSFC2CC,legacy,536.01,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,536.01,attitude__gyro_bias,,,,16.6034289557
BSFC2CC,legacy,536.01,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,536.105,position,1.22494256844e+17,216712732.887,1.08927909929e+17,1.08606792365e+17
BSFC2CC,legacy,536.105,velocity,59800520387200.0,3090.68306428,53178919030300.0,52861218664500.0
BSFC2CC,legacy,536.105,attitude,295245349.228,4.36727463489,262554976.477,259459595.15
BSFC2CC,legacy,536.105,accel_bias,0.0364332,0.0121444,0.0121444,0.0121444
BSFC2CC,legacy,536.105,gyro_bias,3.85137551594e-05,1.28379183865e-05,1.28379183865e-05,1.28379183865e-05
BSFC2CC,legacy,536.105,position__velocity,,,,2395917908050000.0
BSFC2CC,legacy,536.105,position__attitude,,,,5301787400500.0
BSFC2CC,legacy,536.105,position__accel_bias,,,,1535.9039752
BSFC2CC,legacy,536.105,position__gyro_bias,,,,353981.363848
BSFC2CC,legacy,536.105,velocity__attitude,,,,116897107073.0
BSFC2CC,legacy,536.105,velocity__accel_bias,,,,5.92248580912
BSFC2CC,legacy,536.105,velocity__gyro_bias,,,,7914.36768107
BSFC2CC,legacy,536.105,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,536.105,attitude__gyro_bias,,,,16.185114638
BSFC2CC,legacy,536.105,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,536.155,position,1.22764934082e+17,216794355.963,1.0916861278e+17,1.08846516308e+17
BSFC2CC,legacy,536.155,velocity,59933148362900.0,3091.28134008,53296860194400.0,52978486148700.0
BSFC2CC,legacy,536.155,attitude,295914410.104,4.36788152296,263149966.829,257320425.585
BSFC2CC,legacy,536.155,accel_bias,0.0364338,0.0121446,0.0121446,0.0121446
BSFC2CC,legacy,536.155,gyro_bias,3.85139379298e-05,1.28379793099e-05,1.28379793099e-05,1.28379793099e-05
BSFC2CC,legacy,536.155,position__velocity,,,,2401219681380000.0
BSFC2CC,legacy,536.155,position__attitude,,,,5280443800190.0
BSFC2CC,legacy,536.155,position__accel_bias,,,,1536.20009949
BSFC2CC,legacy,536.155,position__gyro_bias,,,,354377.082233
BSFC2CC,legacy,536.155,velocity__attitude,,,,116405722603.0
BSFC2CC,legacy,536.155,velocity__accel_bias,,,,5.92309161764
BSFC2CC,legacy,536.155,velocity__gyro_bias,,,,7923.24044182
BSFC2CC,legacy,536.155,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,536.155,attitude__gyro_bias,,,,15.7290630859
BSFC2CC,legacy,536.155,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,536.205,position,1.23036210564e+17,216876005.281,1.0940984852e+17,1.09086770723e+17
BSFC2CC,legacy,536.205,velocity,60064577672400.0,3091.8785846,53413734138200.0,53094700720900.0
BSFC2CC,legacy,536.205,attitude,296583928.41,4.36849265852,263745393.809,254233190.646
BSFC2CC,legacy,536.205,accel_bias,0.0364344,0.0121448,0.0121448,0.0121448
BSFC2CC,legacy,536.205,gyro_bias,3.85141207003e-05,1.28380402334e-05,1.28380402334e-05,1.28380402334e-05
BSFC2CC,legacy,536.205,position__velocity,,,,2406503449860000.0
BSFC2CC,legacy,536.205,position__attitude,,,,5247610755220.0
BSFC2CC,legacy,536.205,position__accel_bias,,,,1536.49625407
BSFC2CC,legacy,536.205,position__gyro_bias,,,,354773.244255
BSFC2CC,legacy,536.205,velocity__attitude,,,,115659554732.0
BSFC2CC,legacy,536.205,velocity__accel_bias,,,,5.92369738151
BSFC2CC,legacy,536.205,velocity__gyro_bias,,,,7932.0256627
BSFC2CC,legacy,536.205,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,536.205,attitude__gyro_bias,,,,15.2371783273
BSFC2CC,legacy,536.205,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,536.255,position,1.23308084242e+17,216957673.396,1.09651615324e+17,1.09327553804e+17
BSFC2CC,legacy,536.255,velocity,60196265692300.0,3092.47727525,53530839122200.0,53211141241100.0
BSFC2CC,legacy,536.255,attitude,297249046.98,4.36909846037,264336886.414,250129138.732
BSFC2CC,legacy,536.255,accel_bias,0.036435,0.012145,0.012145,0.012145
BSFC2CC,legacy,536.255,gyro_bias,3.85143034707e-05,1.28381011569e-05,1.28381011569e-05,1.28381011569e-05
BSFC2CC,legacy,536.255,position__velocity,,,,2411798171010000.0
BSFC2CC,legacy,536.255,position__attitude,,,,5202362795780.0
BSFC2CC,legacy,536.255,position__accel_bias,,,,1536.79243894
BSFC2CC,legacy,536.255,position__gyro_bias,,,,355169.845538
BSFC2CC,legacy,536.255,velocity__attitude,,,,114639736904.0
BSFC2CC,legacy,536.255,velocity__accel_bias,,,,5.92430308591
BSFC2CC,legacy,536.255,velocity__gyro_bias,,,,7940.81638137
BSFC2CC,legacy,536.255,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,536.255,attitude__gyro_bias,,,,14.711411173
BSFC2CC,legacy,536.255,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,536.306,position,1.23580556359e+17,217039360.514,1.09893914302e+17,1.09568866649e+17
BSFC2CC,legacy,536.306,velocity,60329409641900.0,3093.07513501,53649237957900.0,53328884641600.0
BSFC2CC,legacy,536.306,attitude,297926422.21,4.36970925438,264939304.836,245108172.333
BSFC2CC,legacy,536.306,accel_bias,0.0364356,0.0121452,0.0121452,0.0121452
BSFC2CC,legacy,536.306,gyro_bias,3.85144862412e-05,1.28381620804e-05,1.28381620804e-05,1.28381620804e-05
BSFC2CC,legacy,536.306,position__velocity,,,,2417128258860000.0
BSFC2CC,legacy,536.306,position__attitude,,,,5145302827130.0
BSFC2CC,legacy,536.306,position__accel_bias,,,,1537.0886541
BSFC2CC,legacy,536.306,position__gyro_bias,,,,355566.886357
BSFC2CC,legacy,536.306,velocity__attitude,,,,113360492360.0
BSFC2CC,legacy,536.306,velocity__accel_bias,,,,5.92490873427
BSFC2CC,legacy,536.306,velocity__gyro_bias,,,,7949.69686415
BSFC2CC,legacy,536.306,attitude__accel_bias,,,,0.0
BSFC2CC,legacy,536.306,attitude__gyro_bias,,,,14.1475976566
BSFC2CC,legacy,536.306,accel_bias__gyro_bias,,,,0.0
BSFC2CC,legacy,536.405,position,1.23853630872e+17,217121071.153,1.10136748969e+17,1.09810712798e+17
BSFC2CC,legacy,536.405,velocity,60462425786000.0,3093.67136887,53767521437300.0,53446516839500.0
