sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
9380,,BSDC91,,cal_roto,5,success,100,4,4,68,93,0
23965,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11801,,BS2DCE,,cal_roto,5,success,100,4,4,63,91,0
9381,,BSDC91,,cal_roto,5,success,100,4,4,80,122,0
23966,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
11802,,BS2DCE,,cal_roto,5,success,100,4,4,18,23,0
9382,,BSDC91,,cal_roto,5,success,100,4,4,109,169,0
23967,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11803,,BS2DCE,,cal_roto,5,success,100,4,4,9,12,0
9383,,BSDC91,,cal_roto,5,success,100,4,4,187,287,0
