host_elapsed_s,host_epoch_s,listener_t_ms,seq,anchor,anchor_id,src,dst,code,q,level,cir,rxpacc,fp1,len
79.722,1777235286.895183,81989008,33558,A,0,0xa100,0xb101,0xe1,18438,7,2163,124,5189,20
79.992,1777235287.165773,81989279,33559,G,6,0xa106,0xb102,0xe1,17841,7,2026,122,5731,20
80.122,1777235287.295340,81989408,33560,A,0,0xa100,0xb101,0xe1,18932,7,2221,124,4205,20
80.393,1777235287.566432,81989679,33561,G,6,0xa106,0xb102,0xe1,17225,7,1799,117,4070,20
80.992,1777235288.165934,81990279,33562,E,4,0xa104,0xb102,0xe1,17991,7,2043,122,4777,20
81.122,1777235288.295526,81990409,33563,A,0,0xa100,0xb101,0xe1,19069,7,2237,124,2714,20
81.320,1777235288.493405,81990607,33564,D,3,0xa103,0xb103,0xe1,18647,7,1981,118,2631,20
81.392,1777235288.565883,81990679,33565,G,6,0xa106,0xb102,0xe1,17198,7,1827,118,5715,20
81.592,1777235288.766086,81990879,33566,G,6,0xa106,0xb102,0xe1,17524,7,1258,97,4998,20
81.722,1777235288.895686,81991009,33567,A,0,0xa100,0xb101,0xe1,18710,7,2090,121,5680,20
81.993,1777235289.166688,81991280,33568,G,6,0xa106,0xb102,0xe1,17157,7,1885,120,4664,20
82.123,1777235289.296252,81991410,33569,C,2,0xa102,0xb101,0xe1,17700,7,2010,122,7382,20
82.322,1777235289.495549,81991609,33570,C,2,0xa102,0xb101,0xe1,18173,7,2030,121,7184,20
82.520,1777235289.693703,81991807,33571,D,3,0xa103,0xb103,0xe1,15549,7,1624,117,3361,20
82.593,1777235289.766190,81991879,33572,E,4,0xa104,0xb102,0xe1,17285,7,1899,120,6595,20
82.735,1777235289.909075,81992009,33573,A,0,0xa100,0xb101,0xe1,17794,7,1955,120,2201,20
82.791,1777235289.964807,81992078,33574,E,4,0xa104,0xb102,0xe1,17539,7,1895,119,7166,20
82.993,1777235290.166252,81992279,33575,G,6,0xa106,0xb102,0xe1,17920,7,2035,122,3278,20
83.122,1777235290.295742,81992409,33576,A,0,0xa100,0xb101,0xe1,18572,7,2214,125,2519,20
84.319,1777235291.493104,81993606,33577,H,7,0xa107,0xb103,0xe1,16919,7,1767,117,5114,20
84.392,1777235291.565526,81993679,33578,E,4,0xa104,0xb102,0xe1,16970,7,2023,125,6618,20
84.592,1777235291.766026,81993879,33579,G,6,0xa106,0xb102,0xe1,18317,7,1979,119,3109,20
84.722,1777235291.895344,81994009,33580,A,0,0xa100,0xb101,0xe1,17277,7,1962,122,4737,20
84.991,1777235292.165123,81994279,33581,G,6,0xa106,0xb102,0xe1,17014,7,1777,117,5207,20
85.121,1777235292.294694,81994408,33582,A,0,0xa100,0xb101,0xe1,17613,7,2033,123,2936,20
85.392,1777235292.565716,81994679,33583,G,6,0xa106,0xb102,0xe1,18600,7,2147,123,5212,20
85.792,1777235292.965243,81995079,33584,E,4,0xa104,0xb102,0xe1,18545,7,2106,122,5101,20
85.921,1777235293.094782,81995208,33585,A,0,0xa100,0xb101,0xe1,18605,7,2218,125,2677,20
86.119,1777235293.292719,81995406,33586,D,3,0xa103,0xb103,0xe1,18516,7,1967,118,3312,20
86.192,1777235293.365245,81995479,33587,G,6,0xa106,0xb102,0xe1,18049,7,1983,120,4979,20
87.119,1777235294.292855,81996406,33588,H,7,0xa107,0xb103,0xe1,17475,7,2050,124,6910,20
87.192,1777235294.365421,81996479,33589,G,6,0xa106,0xb102,0xe1,18783,7,2133,122,3904,20
87.792,1777235294.965832,81997079,33590,G,6,0xa106,0xb102,0xe1,18392,7,2123,123,6154,20
87.921,1777235295.095024,81997209,33591,A,0,0xa100,0xb101,0xe1,17197,7,1858,119,5564,20
88.119,1777235295.293038,81997407,33592,D,3,0xa103,0xb103,0xe1,16485,7,1872,122,4292,20
88.191,1777235295.364985,81997479,33593,G,6,0xa106,0xb102,0xe1,11034,6,66,28,1119,20
88.527,1777235295.700207,81997814,33594,G,6,0xa106,0xb101,0xe1,17130,7,1882,120,5511,20
88.919,1777235296.092718,81998206,33595,D,3,0xa103,0xb103,0xe1,17292,7,1837,118,4366,20
88.992,1777235296.165257,81998279,33596,E,4,0xa104,0xb102,0xe1,17234,7,1862,119,6915,20
89.121,1777235296.294845,81998408,33597,A,0,0xa100,0xb101,0xe1,19059,7,2129,121,2497,20
89.391,1777235296.564574,81998678,33598,G,6,0xa106,0xb102,0xe1,18309,7,1945,118,5607,20
89.530,1777235296.703187,81998817,33599,H,7,0xa107,0xb101,0xe1,15658,7,672,75,3431,20
89.592,1777235296.765357,81998879,33600,G,6,0xa106,0xb102,0xe1,17723,7,1851,117,5957,20
89.721,1777235296.894939,81999009,33601,A,0,0xa100,0xb101,0xe1,17947,7,1939,119,5529,20
90.119,1777235297.292636,81999406,33602,D,3,0xa103,0xb103,0xe1,16938,7,1987,124,3436,20
90.191,1777235297.365136,81999479,33603,G,6,0xa106,0xb102,0xe1,17713,7,1850,117,3448,20
90.321,1777235297.494756,81999608,33604,C,2,0xa102,0xb101,0xe1,18119,7,2024,121,7309,20
90.529,1777235297.702939,81999817,33605,H,7,0xa107,0xb101,0xe1,15355,7,928,89,4385,20
90.591,1777235297.765074,81999879,33606,E,4,0xa104,0xb102,0xe1,17576,7,1899,119,5357,20
90.721,1777235297.894709,82000008,33607,A,0,0xa100,0xb101,0xe1,17546,7,1864,118,2514,20
90.919,1777235298.092667,82000206,33608,D,3,0xa103,0xb103,0xe1,17410,7,1881,119,2791,20
90.992,1777235298.165184,82000279,33609,G,6,0xa106,0xb102,0xe1,18056,7,2017,121,3716,20
91.121,1777235298.294746,82000409,33610,A,0,0xa100,0xb101,0xe1,19118,7,2031,118,5430,20
91.719,1777235298.892877,82001007,33611,D,3,0xa103,0xb103,0xe1,17023,7,1997,124,2260,20
91.918,1777235299.091902,82001206,33612,H,7,0xa107,0xb103,0xe1,16846,7,1913,122,136,20
91.991,1777235299.164404,82001278,33613,G,6,0xa106,0xb102,0xe1,18155,7,2028,121,3958,20
92.319,1777235299.492477,82001606,33614,H,7,0xa107,0xb103,0xe1,17707,7,1978,121,5569,20
92.391,1777235299.565037,82001679,33615,E,4,0xa104,0xb102,0xe1,16671,7,1771,118,6845,20
92.721,1777235299.895002,82002009,33616,A,0,0xa100,0xb101,0xe1,18067,7,1952,119,1586,20
92.991,1777235300.164885,82002279,33617,G,6,0xa106,0xb102,0xe1,17876,7,2030,122,3593,20
93.121,1777235300.294430,82002408,33618,A,0,0xa100,0xb101,0xe1,18378,7,2087,122,1691,20
93.719,1777235300.892725,82003007,33619,D,3,0xa103,0xb103,0xe1,15057,7,1390,110,2348,20
93.791,1777235300.965119,82003079,33620,E,4,0xa104,0xb102,0xe1,18583,7,2180,124,7753,20
93.921,1777235301.094733,82003209,33621,A,0,0xa100,0xb101,0xe1,19319,7,2230,123,3239,20
94.119,1777235301.292643,82003407,33622,D,3,0xa103,0xb103,0xe1,17045,7,1904,121,2187,20
94.192,1777235301.365186,82003479,33623,G,6,0xa106,0xb102,0xe1,17478,7,1643,111,3317,20
94.321,1777235301.494813,82003609,33624,A,0,0xa100,0xb101,0xe1,18340,7,2117,123,2670,20
94.592,1777235301.765276,82003880,33625,G,6,0xa106,0xb102,0xe1,17117,7,502,62,1755,20
94.721,1777235301.894947,82004009,33626,A,0,0xa100,0xb101,0xe1,18446,7,1993,119,5368,20
95.191,1777235302.364491,82004479,33627,G,6,0xa106,0xb102,0xe1,18246,7,2072,122,3250,20
95.320,1777235302.494121,82004608,33628,A,0,0xa100,0xb101,0xe1,18835,7,2104,121,5090,20
95.391,1777235302.565124,82004679,33629,E,4,0xa104,0xb102,0xe1,17638,7,1090,90,5134,20
95.722,1777235302.895170,82005009,33630,A,0,0xa100,0xb101,0xe1,16706,7,1805,119,5597,20
96.191,1777235303.364749,82005479,33631,G,6,0xa106,0xb102,0xe1,19423,7,2242,123,5928,20
96.321,1777235303.494339,82005608,33632,A,0,0xa100,0xb101,0xe1,18488,7,2134,123,2190,20
96.719,1777235303.892921,82006007,33633,H,7,0xa107,0xb103,0xe1,16665,7,1955,124,5366,20
96.919,1777235304.092188,82006206,33634,D,3,0xa103,0xb103,0xe1,18097,7,2123,124,2411,20
96.991,1777235304.164805,82006279,33635,E,4,0xa104,0xb102,0xe1,16556,7,1819,120,5397,20
97.121,1777235304.294151,82006408,33636,A,0,0xa100,0xb101,0xe1,19259,7,2223,123,2010,20
97.392,1777235304.565199,82006679,33637,G,6,0xa106,0xb102,0xe1,17949,7,1972,120,3569,20
97.921,1777235305.094403,82007209,33638,A,0,0xa100,0xb101,0xe1,18506,7,2171,124,1948,20
98.119,1777235305.292343,82007407,33639,D,3,0xa103,0xb103,0xe1,16725,7,1807,119,4005,20
98.191,1777235305.364830,82007479,33640,G,6,0xa106,0xb102,0xe1,18665,7,2085,121,3871,20
98.323,1777235305.497036,82007609,33641,C,2,0xa102,0xb101,0xe1,17207,7,1828,118,7011,20
98.591,1777235305.764405,82007879,33642,E,4,0xa104,0xb102,0xe1,16976,7,1773,117,6993,20
98.720,1777235305.893963,82008008,33643,A,0,0xa100,0xb101,0xe1,18519,7,2103,122,2554,20
98.991,1777235306.164965,82008279,33644,G,6,0xa106,0xb102,0xe1,18106,7,2090,123,3734,20
99.121,1777235306.294495,82008409,33645,A,0,0xa100,0xb101,0xe1,18652,7,1948,117,2683,20
99.518,1777235306.691586,82008806,33646,H,7,0xa107,0xb103,0xe1,18286,7,2009,120,6021,20
99.718,1777235306.891896,82009006,33647,D,3,0xa103,0xb103,0xe1,18428,7,1991,119,2422,20
99.791,1777235306.964398,82009079,33648,G,6,0xa106,0xb102,0xe1,18141,7,2094,123,5928,20
99.920,1777235307.093975,82009208,33649,C,2,0xa102,0xb101,0xe1,17831,7,1959,120,7133,20
100.318,1777235307.491635,82009606,33650,H,7,0xa107,0xb103,0xe1,17019,7,1808,118,4909,20
100.391,1777235307.564164,82009679,33651,E,4,0xa104,0xb102,0xe1,18146,7,2027,121,7227,20
100.520,1777235307.693693,82009808,33652,A,0,0xa100,0xb101,0xe1,19120,7,2207,123,4657,20
100.603,1777235307.777128,82009878,33653,G,6,0xa106,0xb102,0xe1,18323,7,2115,123,4728,20
100.723,1777235307.896302,82010011,33654,C,2,0xa102,0xb101,0xe1,17373,7,1877,119,7058,20
100.918,1777235308.092136,82010207,33655,D,3,0xa103,0xb103,0xe1,15209,7,706,78,1418,20
100.991,1777235308.164647,82010279,33656,G,6,0xa106,0xb102,0xe1,16869,7,1979,124,5170,20
101.120,1777235308.294127,82010409,33657,A,0,0xa100,0xb101,0xe1,16997,7,1994,124,4756,20
101.518,1777235308.691831,82010806,33658,H,7,0xa107,0xb103,0xe1,18730,7,2162,123,6867,20
102.118,1777235309.292057,82011407,33659,D,3,0xa103,0xb103,0xe1,17682,7,2008,122,5328,20
102.191,1777235309.364234,82011479,33660,G,6,0xa106,0xb102,0xe1,15666,7,221,43,1333,20
102.519,1777235309.692249,82011807,33661,D,3,0xa103,0xb103,0xe1,17758,7,1951,120,2736,20
102.590,1777235309.763813,82011878,33662,G,6,0xa106,0xb102,0xe1,17188,7,1826,118,4508,20
102.791,1777235309.964601,82012079,33663,G,6,0xa106,0xb102,0xe1,17772,7,1888,118,3666,20
102.920,1777235310.093802,82012208,33664,C,2,0xa102,0xb101,0xe1,17806,7,2022,122,7335,20
103.190,1777235310.363952,82012478,33665,G,6,0xa106,0xb102,0xe1,18012,7,2012,121,3835,20
103.391,1777235310.564723,82012679,33666,E,4,0xa104,0xb102,0xe1,17388,7,1816,117,6648,20
103.718,1777235310.891469,82013006,33667,D,3,0xa103,0xb103,0xe1,17568,7,1995,122,4676,20
104.119,1777235311.292212,82013407,33668,D,3,0xa103,0xb103,0xe1,18773,7,2097,121,4172,20
104.191,1777235311.364536,82013479,33669,G,6,0xa106,0xb102,0xe1,19014,7,2089,120,5593,20
104.518,1777235311.691398,82013806,33670,D,3,0xa103,0xb103,0xe1,18361,7,2154,124,3755,20
104.730,1777235311.903944,82014019,33671,H,7,0xa107,0xb101,0xe1,17382,7,1878,119,6221,20
104.919,1777235312.092258,82014207,33672,D,3,0xa103,0xb103,0xe1,17382,7,1878,119,2133,20
104.991,1777235312.164625,82014279,33673,E,4,0xa104,0xb102,0xe1,16833,7,1943,123,6093,20
105.120,1777235312.293617,82014408,33674,A,0,0xa100,0xb101,0xe1,17358,7,1844,118,3853,20
105.191,1777235312.364957,82014480,33675,E,4,0xa104,0xb102,0xe1,17112,7,1880,120,7261,20
105.321,1777235312.494493,82014609,33676,A,0,0xa100,0xb101,0xe1,18158,7,1929,118,4271,20
105.591,1777235312.764454,82014879,33677,G,6,0xa106,0xb102,0xe1,18713,7,2160,123,3688,20
105.720,1777235312.894072,82015009,33678,A,0,0xa100,0xb101,0xe1,16348,7,1887,123,3573,20
105.920,1777235313.093170,82015208,33679,A,0,0xa100,0xb101,0xe1,18031,7,1981,120,2290,20
106.190,1777235313.364109,82015479,33680,G,6,0xa106,0xb102,0xe1,18692,7,2088,121,4930,20
106.519,1777235313.692959,82015808,33681,A,0,0xa100,0xb101,0xe1,17976,7,1975,120,2059,20
106.718,1777235313.891954,82016007,33682,H,7,0xa107,0xb103,0xe1,18173,7,2030,121,6038,20
106.791,1777235313.964451,82016079,33683,E,4,0xa104,0xb102,0xe1,18149,7,1928,118,6832,20
106.920,1777235314.094078,82016209,33684,A,0,0xa100,0xb101,0xe1,18406,7,2056,121,1747,20
107.120,1777235314.293310,82016408,33685,A,0,0xa100,0xb101,0xe1,17798,7,1923,119,2432,20
107.391,1777235314.564312,82016679,33686,G,6,0xa106,0xb102,0xe1,17654,7,1972,121,5179,20
107.520,1777235314.693905,82016809,33687,A,0,0xa100,0xb101,0xe1,18438,7,2163,124,3699,20
107.590,1777235314.764092,82016879,33688,G,6,0xa106,0xb102,0xe1,19094,7,2063,119,3106,20
107.720,1777235314.893631,82017008,33689,C,2,0xa102,0xb101,0xe1,18457,7,2096,122,6964,20
107.991,1777235315.164551,82017279,33690,G,6,0xa106,0xb102,0xe1,17522,7,1830,117,3116,20
108.121,1777235315.294188,82017409,33691,A,0,0xa100,0xb101,0xe1,18719,7,2091,121,2878,20
108.518,1777235315.691829,82017807,33692,D,3,0xa103,0xb103,0xe1,16911,7,1858,120,4026,20
108.920,1777235316.093787,82018209,33693,A,0,0xa100,0xb101,0xe1,17886,7,1868,117,2440,20
109.118,1777235316.291654,82018407,33694,H,7,0xa107,0xb103,0xe1,16801,7,1971,124,5857,20
109.190,1777235316.364084,82018479,33695,G,6,0xa106,0xb102,0xe1,17349,7,1812,117,5498,20
109.920,1777235317.094047,82019209,33696,A,0,0xa100,0xb101,0xe1,18478,7,1963,118,1960,20
110.190,1777235317.363702,82019479,33697,G,6,0xa106,0xb102,0xe1,19250,7,2222,123,3475,20
110.518,1777235317.691770,82019807,33698,D,3,0xa103,0xb103,0xe1,16000,7,1817,122,3560,20
111.190,1777235318.363880,82020479,33699,G,6,0xa106,0xb102,0xe1,18515,7,2172,124,4022,20
111.320,1777235318.493501,82020609,33700,A,0,0xa100,0xb101,0xe1,17857,7,1897,118,5395,20
111.391,1777235318.564738,82020680,33701,E,4,0xa104,0xb102,0xe1,18413,7,2023,120,7123,20
111.718,1777235318.891711,82021007,33702,D,3,0xa103,0xb103,0xe1,17161,7,1917,121,3543,20
112.118,1777235319.291479,82021407,33703,D,3,0xa103,0xb103,0xe1,17474,7,2017,123,1906,20
112.190,1777235319.363974,82021479,33704,G,6,0xa106,0xb102,0xe1,18365,7,1951,118,4264,20
112.518,1777235319.691738,82021807,33705,D,3,0xa103,0xb103,0xe1,16536,7,1727,117,2916,20
112.920,1777235320.093320,82022208,33706,A,0,0xa100,0xb101,0xe1,19345,7,2233,123,2011,20
113.118,1777235320.291258,82022406,33707,H,7,0xa107,0xb103,0xe1,17555,7,1865,118,5676,20
113.335,1777235320.508169,82022623,33708,H,7,0xa107,0xb101,0xe1,18325,7,2081,122,6129,20
113.991,1777235321.164703,82023280,33709,G,6,0xa106,0xb102,0xe1,17596,7,1595,109,5512,20
114.121,1777235321.294281,82023409,33710,C,2,0xa102,0xb101,0xe1,17028,7,1809,118,6917,20
114.518,1777235321.691602,82023807,33711,D,3,0xa103,0xb103,0xe1,18589,7,2216,125,3297,20
114.990,1777235322.163835,82024279,33712,G,6,0xa106,0xb102,0xe1,17779,7,2019,122,3433,20
115.119,1777235322.293028,82024408,33713,A,0,0xa100,0xb101,0xe1,18582,7,1974,118,2497,20
115.317,1777235322.490959,82024606,33714,D,3,0xa103,0xb103,0xe1,17480,7,1985,122,4354,20
115.519,1777235322.693124,82024808,33715,A,0,0xa100,0xb101,0xe1,19525,7,2181,121,3951,20
115.718,1777235322.891174,82025006,33716,D,3,0xa103,0xb103,0xe1,17381,7,2039,124,3944,20
115.790,1777235322.963691,82025079,33717,G,6,0xa106,0xb102,0xe1,17574,7,1867,118,4095,20
115.920,1777235323.093313,82025209,33718,C,2,0xa102,0xb101,0xe1,17386,7,1847,118,6747,20
116.190,1777235323.364125,82025479,33719,E,4,0xa104,0xb102,0xe1,16517,7,1845,121,5861,20
117.118,1777235324.291567,82026407,33720,H,7,0xa107,0xb103,0xe1,17780,7,1857,117,4964,20
117.190,1777235324.363910,82026479,33721,G,6,0xa106,0xb102,0xe1,17771,7,1920,119,3441,20
117.325,1777235324.498851,82026614,33722,G,6,0xa106,0xb101,0xe1,17995,7,1977,120,3560,20
117.990,1777235325.163686,82027279,33723,E,4,0xa104,0xb102,0xe1,16859,7,1791,118,5793,20
118.317,1777235325.490769,82027606,33724,H,7,0xa107,0xb103,0xe1,17036,7,1903,121,4475,20
118.717,1777235325.890899,82028006,33725,H,7,0xa107,0xb103,0xe1,17621,7,1936,120,5391,20
118.790,1777235325.963361,82028079,33726,G,6,0xa106,0xb102,0xe1,17535,7,2024,123,3940,20
119.319,1777235326.493028,82028609,33727,A,0,0xa100,0xb101,0xe1,17985,7,1976,120,3420,20
119.517,1777235326.690609,82028806,33728,H,7,0xa107,0xb103,0xe1,15912,7,578,69,3543,20
120.117,1777235327.290321,82029406,33729,D,3,0xa103,0xb103,0xe1,13210,6,242,49,924,20
120.318,1777235327.491488,82029607,33730,H,7,0xa107,0xb103,0xe1,17101,7,1974,123,4728,20
120.614,1777235327.787533,82029903,33731,G,6,0xa106,0xb102,0xe1,18318,7,1946,118,6184,20
120.718,1777235327.891187,82030007,33732,H,7,0xa107,0xb103,0xe1,16963,7,1990,124,5283,20
120.790,1777235327.963628,82030079,33733,G,6,0xa106,0xb102,0xe1,17656,7,2038,123,3836,20
120.919,1777235328.092989,82030208,33734,A,0,0xa100,0xb101,0xe1,19834,7,2107,118,5380,20
121.117,1777235328.290911,82030406,33735,H,7,0xa107,0xb103,0xe1,18323,7,2115,123,6957,20
121.916,1777235329.089719,82031206,33736,H,7,0xa107,0xb103,0xe1,16730,7,718,75,65,20
122.319,1777235329.492614,82031608,33737,C,2,0xa102,0xb101,0xe1,18104,7,1989,120,7236,20
122.518,1777235329.691439,82031807,33738,D,3,0xa103,0xb103,0xe1,12237,6,1367,121,1003,20
122.728,1777235329.901742,82032017,33739,H,7,0xa107,0xb101,0xe1,17682,7,2008,122,5226,20
122.790,1777235329.963377,82032079,33740,E,4,0xa104,0xb102,0xe1,16998,7,937,85,4974,20
122.920,1777235330.093394,82032208,33741,A,0,0xa100,0xb101,0xe1,18696,7,2158,123,4568,20
123.117,1777235330.290525,82032406,33742,H,7,0xa107,0xb103,0xe1,18827,7,2138,122,6861,20
123.189,1777235330.362650,82032479,33743,G,6,0xa106,0xb102,0xe1,16984,7,421,57,1958,20
123.319,1777235330.492228,82032608,33744,A,0,0xa100,0xb101,0xe1,18061,7,2051,122,5028,20
123.590,1777235330.763181,82032879,33745,G,6,0xa106,0xb102,0xe1,18029,7,1883,117,4272,20
123.790,1777235330.963618,82033079,33746,G,6,0xa106,0xb102,0xe1,17630,7,2035,123,4954,20
123.919,1777235331.093106,82033209,33747,C,2,0xa102,0xb101,0xe1,17012,7,1838,119,7177,20
124.716,1777235331.889529,82034005,33748,H,7,0xa107,0xb103,0xe1,18352,7,2050,121,4638,20
124.917,1777235332.090553,82034206,33749,D,3,0xa103,0xb103,0xe1,16266,7,1817,121,2969,20
124.989,1777235332.162960,82034279,33750,G,6,0xa106,0xb102,0xe1,17647,7,2004,122,5456,20
125.519,1777235332.692472,82034808,33751,C,2,0xa102,0xb101,0xe1,17321,7,1967,122,7023,20
125.717,1777235332.890962,82035006,33752,D,3,0xa103,0xb103,0xe1,17559,7,1994,122,3913,20
125.789,1777235332.962552,82035078,33753,E,4,0xa104,0xb102,0xe1,16285,7,1730,118,5735,20
126.121,1777235333.294569,82035411,33754,A,0,0xa100,0xb101,0xe1,19086,7,2239,124,6059,20
126.319,1777235333.492456,82035608,33755,A,0,0xa100,0xb101,0xe1,18101,7,1923,118,1798,20
127.190,1777235334.363298,82036479,33756,G,6,0xa106,0xb102,0xe1,19333,7,2268,124,3947,20
127.319,1777235334.492826,82036609,33757,A,0,0xa100,0xb101,0xe1,18182,7,2031,121,4438,20
127.717,1777235334.890885,82037007,33758,D,3,0xa103,0xb103,0xe1,14806,7,705,79,2305,20
128.117,1777235335.290462,82037407,33759,D,3,0xa103,0xb103,0xe1,15201,7,799,83,2465,20
128.316,1777235335.489352,82037606,33760,H,7,0xa107,0xb103,0xe1,16639,7,1952,124,64,20
128.589,1777235335.762537,82037879,33761,G,6,0xa106,0xb102,0xe1,18782,7,2168,123,3621,20
129.119,1777235336.292372,82038408,33762,A,0,0xa100,0xb101,0xe1,19113,7,2135,121,2870,20
129.316,1777235336.490084,82038606,33763,D,3,0xa103,0xb103,0xe1,18132,7,1959,119,2108,20
129.389,1777235336.562726,82038679,33764,G,6,0xa106,0xb102,0xe1,17744,7,1885,118,2970,20
129.518,1777235336.692033,82038808,33765,A,0,0xa100,0xb101,0xe1,19145,7,2246,124,4364,20
129.716,1777235336.890076,82039006,33766,D,3,0xa103,0xb103,0xe1,16966,7,1864,120,3340,20
129.789,1777235336.962560,82039079,33767,G,6,0xa106,0xb102,0xe1,18158,7,2062,122,3761,20
129.918,1777235337.092139,82039208,33768,A,0,0xa100,0xb101,0xe1,17640,7,1874,118,1998,20
130.316,1777235337.490093,82039607,33769,H,7,0xa107,0xb103,0xe1,16802,7,1846,120,88,20
130.516,1777235337.689318,82039805,33770,D,3,0xa103,0xb103,0xe1,17534,7,2057,124,2564,20
130.717,1777235337.890458,82040007,33771,H,7,0xa107,0xb103,0xe1,17578,7,2029,123,4767,20
130.789,1777235337.962990,82040079,33772,E,4,0xa104,0xb102,0xe1,17981,7,1878,117,6888,20
130.919,1777235338.092571,82040209,33773,A,0,0xa100,0xb101,0xe1,18465,7,1995,119,2591,20
131.189,1777235338.362333,82040479,33774,G,6,0xa106,0xb102,0xe1,18600,7,2147,123,3685,20
131.788,1777235338.961892,82041078,33775,G,6,0xa106,0xb102,0xe1,17752,7,1983,121,3385,20
131.989,1777235339.162914,82041280,33776,G,6,0xa106,0xb102,0xe1,16213,7,285,48,1511,20
132.119,1777235339.292403,82041409,33777,A,0,0xa100,0xb101,0xe1,18224,7,1969,119,2990,20
132.389,1777235339.562156,82041678,33778,E,4,0xa104,0xb102,0xe1,16102,7,1889,124,5673,20
132.716,1777235339.889225,82042006,33779,H,7,0xa107,0xb103,0xe1,17445,7,1822,117,5065,20
132.788,1777235339.961722,82042078,33780,G,6,0xa106,0xb102,0xe1,17439,7,2013,123,5591,20
132.989,1777235340.162731,82042279,33781,G,6,0xa106,0xb102,0xe1,17984,7,1943,119,3547,20
133.118,1777235340.291400,82042409,33782,A,0,0xa100,0xb101,0xe1,4356,4,12,19,548,20
133.188,1777235340.362016,82042478,33783,G,6,0xa106,0xb102,0xe1,18604,7,2044,120,5201,20
133.519,1777235340.692899,82042809,33784,C,2,0xa102,0xb101,0xe1,16260,7,1050,92,5446,20
133.916,1777235341.089561,82043206,33785,H,7,0xa107,0xb103,0xe1,17501,7,1955,121,6613,20
133.988,1777235341.162109,82043278,33786,E,4,0xa104,0xb102,0xe1,17647,7,2004,122,6562,20
134.388,1777235341.561921,82043678,33787,G,6,0xa106,0xb102,0xe1,17379,7,2006,123,4274,20
134.518,1777235341.691521,82043808,33788,A,0,0xa100,0xb101,0xe1,17582,7,1964,121,5237,20
135.189,1777235342.362405,82044479,33789,G,6,0xa106,0xb102,0xe1,18779,7,1995,118,3324,20
135.318,1777235342.491937,82044608,33790,A,0,0xa100,0xb101,0xe1,18221,7,1903,117,3407,20
135.919,1777235343.092423,82045209,33791,A,0,0xa100,0xb101,0xe1,16955,7,1989,124,3691,20
136.189,1777235343.362496,82045479,33792,G,6,0xa106,0xb102,0xe1,18184,7,2099,123,4201,20
136.318,1777235343.491869,82045608,33793,A,0,0xa100,0xb101,0xe1,17762,7,2017,122,2307,20
136.515,1777235343.688988,82045805,33794,D,3,0xa103,0xb103,0xe1,16398,7,1742,118,3735,20
136.588,1777235343.761328,82045878,33795,G,6,0xa106,0xb102,0xe1,18262,7,2108,123,3698,20
136.716,1777235343.889922,82046006,33796,H,7,0xa107,0xb103,0xe1,17998,7,1912,118,4895,20
136.789,1777235343.962438,82046079,33797,G,6,0xa106,0xb102,0xe1,17113,7,1818,118,4384,20
136.918,1777235344.092039,82046209,33798,A,0,0xa100,0xb101,0xe1,18437,7,1992,119,4114,20
137.188,1777235344.361740,82046478,33799,E,4,0xa104,0xb102,0xe1,17788,7,1987,121,6354,20
137.516,1777235344.689937,82046806,33800,H,7,0xa107,0xb103,0xe1,17464,7,1824,117,4645,20
137.918,1777235345.091680,82047208,33801,A,0,0xa100,0xb101,0xe1,17770,7,1985,121,3720,20
138.117,1777235345.290865,82047408,33802,C,2,0xa102,0xb101,0xe1,17712,7,1946,120,7131,20
138.388,1777235345.561944,82047679,33803,G,6,0xa106,0xb102,0xe1,17770,7,1985,121,3182,20
138.518,1777235345.691495,82047808,33804,A,0,0xa100,0xb101,0xe1,17095,7,1847,119,3145,20
138.918,1777235346.092148,82048209,33805,A,0,0xa100,0xb101,0xe1,18191,7,2134,124,2810,20
139.316,1777235346.490006,82048607,33806,D,3,0xa103,0xb103,0xe1,16878,7,1793,118,4086,20
139.588,1777235346.761813,82048878,33807,G,6,0xa106,0xb102,0xe1,18659,7,2016,119,3417,20
139.789,1777235346.962224,82049079,33808,G,6,0xa106,0xb102,0xe1,17551,7,2059,124,4852,20
139.918,1777235347.091786,82049209,33809,C,2,0xa102,0xb101,0xe1,17947,7,1939,119,7170,20
140.316,1777235347.489548,82049606,33810,H,7,0xa107,0xb103,0xe1,17048,7,2000,124,6621,20
140.515,1777235347.688567,82049805,33811,D,3,0xa103,0xb103,0xe1,17517,7,2022,123,3670,20
140.587,1777235347.761048,82049878,33812,G,6,0xa106,0xb102,0xe1,17882,7,1932,119,3352,20
140.715,1777235347.888899,82050006,33813,H,7,0xa107,0xb103,0xe1,15451,7,383,57,57,20
140.788,1777235347.961291,82050078,33814,G,6,0xa106,0xb102,0xe1,18072,7,2086,123,6447,20
141.318,1777235348.491999,82050609,33815,C,2,0xa102,0xb101,0xe1,17012,7,1838,119,6634,20
141.589,1777235348.762250,82050879,33816,G,6,0xa106,0xb102,0xe1,18061,7,2051,122,3939,20
141.717,1777235348.890778,82051008,33817,A,0,0xa100,0xb101,0xe1,18104,7,1956,119,3697,20
141.915,1777235349.088731,82051206,33818,H,7,0xa107,0xb103,0xe1,17771,7,1856,117,6528,20
141.988,1777235349.161302,82051278,33819,E,4,0xa104,0xb102,0xe1,18872,7,1971,117,7178,20
142.117,1777235349.290901,82051408,33820,A,0,0xa100,0xb101,0xe1,19807,7,2140,119,5827,20
