version,solver,solver_family,eval_set,n_positions,height,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v2,T3+F5,external_position_filter,all8,24,high,8,49.18732265373645,140.02965890177506,85.43321334109717
v2,T3+F5,external_position_filter,all8,24,low,8,105.08175958031705,222.50198236313446,134.0757916488703
v2,T3+F5,external_position_filter,all8,24,mid,8,62.14432189302593,81.23388545952528,60.651488300240565
v2,T3+F5,external_position_filter,noG,24,high,8,113.18982976869378,184.2038489524863,126.24063123336236
v2,T3+F5,external_position_filter,noG,24,low,8,124.20802186771908,293.8130510108886,170.56711098724756
v2,T3+F5,external_position_filter,noG,24,mid,8,72.68016194236733,79.95804559226757,70.8932619504445
v2,T4+F0,external_position_filter,all8,24,high,8,79.03687154137745,157.45689977014,101.91953120116591
v2,T4+F0,external_position_filter,all8,24,low,8,119.30544854536842,202.25899644031296,128.81411835288998
v2,T4+F0,external_position_filter,all8,24,mid,8,68.06571737395966,84.91786729858629,64.8444880553866
v2,T4+F0,external_position_filter,noG,24,high,8,118.67034281212574,180.38428993033108,128.49424073006736
v2,T4+F0,external_position_filter,noG,24,low,8,120.41628012805677,299.5806715205609,172.01099298018525
v2,T4+F0,external_position_filter,noG,24,mid,8,69.86210295862065,92.35534160331126,75.0420995591909
v2,T4+F1,external_position_filter,all8,24,high,8,83.3533519581137,158.97858487328403,102.98442874735977
v2,T4+F1,external_position_filter,all8,24,low,8,120.84063851171888,204.88088738241098,130.9321582375588
v2,T4+F1,external_position_filter,all8,24,mid,8,61.2389895112107,77.32442102067081,60.50147985380904
v2,T4+F1,external_position_filter,noG,24,high,8,113.13342410424491,181.49652478690533,125.05216663771229
v2,T4+F1,external_position_filter,noG,24,low,8,123.36439155800628,293.0748108220811,170.0326963029368
v2,T4+F1,external_position_filter,noG,24,mid,8,72.91512440309359,81.02610624983538,71.52786998808081
v2,T4+F2,external_position_filter,all8,24,high,8,83.3533519581137,158.97858487328403,102.98442874735977
v2,T4+F2,external_position_filter,all8,24,low,8,120.84063851171888,204.88088738241098,130.9321582375588
v2,T4+F2,external_position_filter,all8,24,mid,8,61.2389895112107,77.32442102067081,60.50147985380904
v2,T4+F2,external_position_filter,noG,24,high,8,113.13342410424491,181.49652478690533,125.05216663771229
v2,T4+F2,external_position_filter,noG,24,low,8,123.35600267328095,293.2022845362215,170.10253349498308
v2,T4+F2,external_position_filter,noG,24,mid,8,72.91512440309359,81.02610624983538,71.52786998808081
v2,T4+F3,external_position_filter,all8,24,high,8,82.57025157909307,158.70286392535004,102.85844545774236
v2,T4+F3,external_position_filter,all8,24,low,8,121.46773082838862,205.1862321074732,131.30731542382765
v2,T4+F3,external_position_filter,all8,24,mid,8,61.96114443063807,78.34794816686355,61.189059789785155
v2,T4+F3,external_position_filter,noG,24,high,8,113.79402804163037,180.76141196104948,125.30665458015679
v2,T4+F3,external_position_filter,noG,24,low,8,123.4353133659881,293.9714987021898,170.59495491626677
v2,T4+F3,external_position_filter,noG,24,mid,8,72.50905242970853,83.59657249901203,72.2580738246608
v2,T4+F4,external_position_filter,all8,24,high,8,83.96725147968269,159.02149263961493,102.95192669107578
v2,T4+F4,external_position_filter,all8,24,low,8,120.0836015832365,203.89825978177723,130.33287694515934
v2,T4+F4,external_position_filter,all8,24,mid,8,61.089545037541974,76.73643600898056,60.390233614802455
v2,T4+F4,external_position_filter,noG,24,high,8,113.51289394042772,184.18004684182227,126.51345873162255
v2,T4+F4,external_position_filter,noG,24,low,8,124.1495944393869,294.49632680441647,170.72170898167366
v2,T4+F4,external_position_filter,noG,24,mid,8,72.90065576121363,81.17315670137714,71.50560536018364
v2,T4+F5,external_position_filter,all8,24,high,8,83.77602353055411,158.478484738589,102.6929969776361
v2,T4+F5,external_position_filter,all8,24,low,8,120.62501633566123,203.61284917523557,130.4393006256121
v2,T4+F5,external_position_filter,all8,24,mid,8,60.51312491749282,75.6172714022284,59.735133044878545
v2,T4+F5,external_position_filter,noG,24,high,8,113.18982976869378,184.2038489524863,126.24063123336236
v2,T4+F5,external_position_filter,noG,24,low,8,124.20802186771908,293.8130510108886,170.56711098724756
v2,T4+F5,external_position_filter,noG,24,mid,8,72.68016194236733,79.95804559226757,70.8932619504445
v2,T5a,native_range_filter,all8,24,high,8,140.67299803204742,252.51674510130735,168.13082376452434
v2,T5a,native_range_filter,all8,24,low,8,160.05093327330596,247.654921272153,164.42787241573657
v2,T5a,native_range_filter,all8,24,mid,8,51.003552884024614,163.3043084954439,90.2905551410995
v2,T5a,native_range_filter,noG,24,high,8,153.86640384678327,248.27618017083637,175.23988617925062
v2,T5a,native_range_filter,noG,24,low,8,154.51914856038974,266.2924289658156,170.55650747880665
v2,T5a,native_range_filter,noG,24,mid,8,67.36527118178392,234.37156796119453,123.81391877015318
v2,T5b,native_range_filter,all8,24,high,8,71.01345420582885,282.32202768001173,149.9316551807011
v2,T5b,native_range_filter,all8,24,low,8,97.97290899342642,206.88771353209557,130.96199775915085
v2,T5b,native_range_filter,all8,24,mid,8,57.671778181899946,69.88291665691116,54.999374614077695
v2,T5b,native_range_filter,noG,24,high,8,115.00075988574933,343.7229376899095,188.86986282321433
v2,T5b,native_range_filter,noG,24,low,8,120.99849644923705,265.21307878088965,159.94177427849684
v2,T5b,native_range_filter,noG,24,mid,8,67.33085605210044,105.22116639875892,72.29278280104674
v2,T5c,native_range_filter,all8,24,high,8,71.01345420582885,282.32202768001173,149.9316551807011
v2,T5c,native_range_filter,all8,24,low,8,97.97290899342642,206.88771353209557,130.96199775915085
v2,T5c,native_range_filter,all8,24,mid,8,57.671778181899946,69.88291665691116,54.999374614077695
v2,T5c,native_range_filter,noG,24,high,8,115.00075988574933,343.7229376899095,188.86986282321433
v2,T5c,native_range_filter,noG,24,low,8,120.99849644923705,265.21307878088965,159.94177427849684
v2,T5c,native_range_filter,noG,24,mid,8,67.33085605210044,105.22116639875892,72.29278280104674
v2,T5d,native_range_filter,all8,24,high,8,140.27269937920443,252.12921428361705,167.7842298681764
v2,T5d,native_range_filter,all8,24,low,8,159.76657560765887,247.31143719614383,164.12911967669743
v2,T5d,native_range_filter,all8,24,mid,8,51.08847040121711,163.09584153892035,90.21521220222759
v2,T5d,native_range_filter,noG,24,high,8,153.47085480828213,247.88392894042056,174.87071862095692
v2,T5d,native_range_filter,noG,24,low,8,154.21422520629727,265.8270703837481,170.27139683547674
v2,T5d,native_range_filter,noG,24,mid,8,67.32122558990386,233.9890807504349,123.62641323623517
v2,T5e,native_range_filter,all8,24,high,8,65.13820950860264,184.21798569888557,100.9443341441145
v2,T5e,native_range_filter,all8,24,low,8,153.0871186532751,295.8389404906118,177.2058478768633
v2,T5e,native_range_filter,all8,24,mid,8,59.22447917174077,121.96172092604606,75.07831743089106
v2,T5e,native_range_filter,noG,24,high,8,83.37328694584323,193.21632987129036,115.42845952594747
v2,T5e,native_range_filter,noG,24,low,8,151.3223977375818,243.46254438272993,163.44139881720295
v2,T5e,native_range_filter,noG,24,mid,8,66.81616287418029,206.83837348768193,113.10857832074464
v3-full,T1+F0,external_position_filter,all8,24,high,8,178.35457475622968,323.52499789859877,203.09428322273706
v3-full,T1+F0,external_position_filter,all8,24,low,8,155.9933589613698,266.0879528825455,174.69946858224043
v3-full,T1+F0,external_position_filter,all8,24,mid,8,60.60210221117434,113.09894986920669,73.62966733419394
v3-full,T1+F0,external_position_filter,noG,24,high,8,162.5944005989522,284.3695530512136,190.3655500696301
v3-full,T1+F0,external_position_filter,noG,24,low,8,160.23336409457127,317.85497231013835,198.4584953424097
v3-full,T1+F0,external_position_filter,noG,24,mid,8,75.77742381652565,154.26670707892606,96.69042116982435
v3-full,T1+F1,external_position_filter,all8,24,high,8,178.87418532346442,319.26302884704734,201.85288766316214
v3-full,T1+F1,external_position_filter,all8,24,low,8,160.57694850928334,263.75168256198185,175.0331994183166
v3-full,T1+F1,external_position_filter,all8,24,mid,8,59.87380155511366,115.24716988753124,73.39020241711931
v3-full,T1+F1,external_position_filter,noG,24,high,8,160.88310082437118,281.11053988235943,189.10464142828872
v3-full,T1+F1,external_position_filter,noG,24,low,8,165.95060909333483,315.7813593610872,197.99146018257662
v3-full,T1+F1,external_position_filter,noG,24,mid,8,74.83067571659427,156.88502957332472,96.46537949463755
v3-full,T1+F2,external_position_filter,all8,24,high,8,178.87418532346442,319.26302884704734,201.85288766316214
v3-full,T1+F2,external_position_filter,all8,24,low,8,160.57694850928334,263.75168256198185,175.0331994183166
v3-full,T1+F2,external_position_filter,all8,24,mid,8,59.87380155511366,115.24716988753124,73.39020241711931
v3-full,T1+F2,external_position_filter,noG,24,high,8,160.88310082437118,281.11053988235943,189.10464142828872
v3-full,T1+F2,external_position_filter,noG,24,low,8,165.95060909333483,315.7813593610872,197.99146018257662
v3-full,T1+F2,external_position_filter,noG,24,mid,8,74.83067571659427,156.88502957332472,96.46336550391149
v3-full,T1+F3,external_position_filter,all8,24,high,8,177.922381407459,320.15151651548024,201.75539111563359
v3-full,T1+F3,external_position_filter,all8,24,low,8,159.29282148607706,263.2337733730638,174.61022914572536
v3-full,T1+F3,external_position_filter,all8,24,mid,8,59.20304420507191,114.71173113588142,73.1985687770277
v3-full,T1+F3,external_position_filter,noG,24,high,8,161.58908881512627,281.5542019621128,189.31788795950234
v3-full,T1+F3,external_position_filter,noG,24,low,8,164.5964190989492,315.9794610123727,198.02835477409792
v3-full,T1+F3,external_position_filter,noG,24,mid,8,75.16863393472792,156.75837925557596,96.64912784824547
v3-full,T1+F4,external_position_filter,all8,24,high,8,178.75441466880986,318.88162510867164,201.6937261884562
v3-full,T1+F4,external_position_filter,all8,24,low,8,160.3253311849902,263.9161807706026,175.06072905711832
v3-full,T1+F4,external_position_filter,all8,24,mid,8,59.440142235576744,115.386501319097,73.34008762785665
v3-full,T1+F4,external_position_filter,noG,24,high,8,161.04717208398677,280.50925264870847,189.06977580086112
v3-full,T1+F4,external_position_filter,noG,24,low,8,165.54266194548325,314.61382337348414,197.34361632198608
v3-full,T1+F4,external_position_filter,noG,24,mid,8,74.74615290336038,156.73994260685532,96.44837036498205
v3-full,T1+F5,external_position_filter,all8,24,high,8,179.05201917416665,318.4335737726765,201.64787193139688
v3-full,T1+F5,external_position_filter,all8,24,low,8,161.0944421285309,264.3445230297124,175.5730782854483
v3-full,T1+F5,external_position_filter,all8,24,mid,8,59.7380420515057,115.03077281744802,73.01732225061649
v3-full,T1+F5,external_position_filter,noG,24,high,8,161.19238466957913,279.89668719947565,188.95000761238117
v3-full,T1+F5,external_position_filter,noG,24,low,8,166.5109224406465,315.04210219413653,197.6420947852136
v3-full,T1+F5,external_position_filter,noG,24,mid,8,74.17454466655732,157.18872546281622,96.44418769238311
v3-full,T2+F0,external_position_filter,all8,24,high,8,178.29839843697926,322.98594688695033,202.43808851760028
v3-full,T2+F0,external_position_filter,all8,24,low,8,155.57620380085285,265.4130806451167,174.07240003516182
v3-full,T2+F0,external_position_filter,all8,24,mid,8,60.55474216228315,115.057096825815,74.19716269442569
v3-full,T2+F0,external_position_filter,noG,24,high,8,162.77343586545277,285.2333880009928,190.6477743592925
v3-full,T2+F0,external_position_filter,noG,24,low,8,160.38649483148237,317.5827441227538,198.18164975538136
v3-full,T2+F0,external_position_filter,noG,24,mid,8,75.78140500391925,154.205704317005,96.72282518977562
v3-full,T2+F1,external_position_filter,all8,24,high,8,179.23131911757832,319.8904504554525,201.80888905420798
v3-full,T2+F1,external_position_filter,all8,24,low,8,160.10854528464716,263.74771807433336,175.02744005307724
v3-full,T2+F1,external_position_filter,all8,24,mid,8,59.68668284211446,116.89508612285421,73.8545178692311
v3-full,T2+F1,external_position_filter,noG,24,high,8,161.01826702908932,282.1259963284205,189.40902943876895
v3-full,T2+F1,external_position_filter,noG,24,low,8,165.94979604783848,315.709001564353,197.82821366292737
v3-full,T2+F1,external_position_filter,noG,24,mid,8,75.1346269624946,156.8697487928932,96.51686874989066
v3-full,T2+F2,external_position_filter,all8,24,high,8,179.23131911757832,319.8904504554525,201.80888905420798
v3-full,T2+F2,external_position_filter,all8,24,low,8,160.10854528464716,263.74771807433336,175.02744005307724
v3-full,T2+F2,external_position_filter,all8,24,mid,8,59.68668284211446,116.89508612285421,73.8545178692311
v3-full,T2+F2,external_position_filter,noG,24,high,8,161.01826702908932,282.1259963284205,189.40902943876895
v3-full,T2+F2,external_position_filter,noG,24,low,8,165.94979604783848,315.709001564353,197.82821366292737
v3-full,T2+F2,external_position_filter,noG,24,mid,8,75.1346269624946,156.8697487928932,96.5126439941928
v3-full,T2+F3,external_position_filter,all8,24,high,8,178.72048151870706,320.43444957051236,201.66983701867554
v3-full,T2+F3,external_position_filter,all8,24,low,8,158.75314324182347,263.1960363790415,174.65137331639446
v3-full,T2+F3,external_position_filter,all8,24,mid,8,59.19954852595181,116.8113404172099,73.90664297499931
v3-full,T2+F3,external_position_filter,noG,24,high,8,161.6484145489007,282.93216572831454,189.74349029876092
v3-full,T2+F3,external_position_filter,noG,24,low,8,164.48525209641014,316.1170687906152,197.9271931308916
v3-full,T2+F3,external_position_filter,noG,24,mid,8,75.43946147679289,156.7932909151722,96.70000040153457
v3-full,T2+F4,external_position_filter,all8,24,high,8,179.09499959347863,319.2892336621703,201.75897263126956
v3-full,T2+F4,external_position_filter,all8,24,low,8,159.97293374384256,263.55138506286914,174.994848601772
v3-full,T2+F4,external_position_filter,all8,24,mid,8,59.35449955079079,116.36175448785096,73.65871643001763
v3-full,T2+F4,external_position_filter,noG,24,high,8,161.0750329748888,281.1805201657238,189.28807450197834
v3-full,T2+F4,external_position_filter,noG,24,low,8,165.55337697023992,314.5988237754551,197.21913798360671
v3-full,T2+F4,external_position_filter,noG,24,mid,8,74.90422402304837,156.70357012227495,96.45153977460208
v3-full,T2+F5,external_position_filter,all8,24,high,8,179.54025652437136,318.76971711285836,201.6403241913532
v3-full,T2+F5,external_position_filter,all8,24,low,8,160.73675695181493,263.7707500109482,175.36578613487399
v3-full,T2+F5,external_position_filter,all8,24,mid,8,59.66297204708309,115.96133058191914,73.39046659422387
v3-full,T2+F5,external_position_filter,noG,24,high,8,161.1947728692498,280.21497050801077,189.04113009074683
v3-full,T2+F5,external_position_filter,noG,24,low,8,166.5980054377846,315.09271210996707,197.61888490326396
v3-full,T2+F5,external_position_filter,noG,24,mid,8,74.26218091306905,157.17173170012325,96.4480755051558
v3-full,T3+F0,external_position_filter,all8,24,high,8,90.14350236979371,180.70861156529736,117.92678902423418
v3-full,T3+F0,external_position_filter,all8,24,low,8,142.20225377369894,268.4985028156416,168.8852967397691
v3-full,T3+F0,external_position_filter,all8,24,mid,8,72.98733805022218,102.32264603212462,72.5323983895368
v3-full,T3+F0,external_position_filter,noG,24,high,8,148.25303340910267,246.8083755241859,167.54859074016656
v3-full,T3+F0,external_position_filter,noG,24,low,8,157.72237109088397,319.0361429504292,197.68963570341458
v3-full,T3+F0,external_position_filter,noG,24,mid,8,70.49332089146418,134.89351574998994,88.89790442109089
v3-full,T3+F1,external_position_filter,all8,24,high,8,91.43163306770674,166.43339143981504,111.25043203720041
v3-full,T3+F1,external_position_filter,all8,24,low,8,145.9271981444179,267.4071469862068,169.29052867314363
v3-full,T3+F1,external_position_filter,all8,24,mid,8,70.24329258927284,101.8502303848527,71.44560532925448
v3-full,T3+F1,external_position_filter,noG,24,high,8,137.23526154449,237.64399805473727,160.3625831495688
v3-full,T3+F1,external_position_filter,noG,24,low,8,163.76912605485052,316.4255586115754,197.0300260592371
v3-full,T3+F1,external_position_filter,noG,24,mid,8,71.5446375254316,137.29746209508377,88.48630626099421
v3-full,T3+F2,external_position_filter,all8,24,high,8,91.43163306770674,166.43339143981504,111.25043203720041
v3-full,T3+F2,external_position_filter,all8,24,low,8,145.9271981444179,267.4071469862068,169.29052867314363
v3-full,T3+F2,external_position_filter,all8,24,mid,8,70.24329258927284,101.8502303848527,71.44560532925448
v3-full,T3+F2,external_position_filter,noG,24,high,8,137.23526154449,237.64399805473727,160.3625831495688
v3-full,T3+F2,external_position_filter,noG,24,low,8,163.76912605485052,316.4255586115754,197.0300260592371
v3-full,T3+F2,external_position_filter,noG,24,mid,8,71.5446375254316,137.29746209508377,88.48914133800301
v3-full,T3+F3,external_position_filter,all8,24,high,8,90.94091629017484,168.2849894342278,112.14012241853366
v3-full,T3+F3,external_position_filter,all8,24,low,8,145.06891942174505,267.6763380123629,169.1564112297137
v3-full,T3+F3,external_position_filter,all8,24,mid,8,71.37269851669862,102.004824056552,71.65931191386265
v3-full,T3+F3,external_position_filter,noG,24,high,8,139.48455892259642,237.57546287162359,161.0937071174497
v3-full,T3+F3,external_position_filter,noG,24,low,8,162.54790256984853,316.9392634468383,197.2075004794029
v3-full,T3+F3,external_position_filter,noG,24,mid,8,71.23765996787151,136.76554243527838,88.48339004693183
v3-full,T3+F4,external_position_filter,all8,24,high,8,91.82779398977775,165.74089353844707,111.18994119969935
v3-full,T3+F4,external_position_filter,all8,24,low,8,145.7957842333991,267.2315728870102,169.40176122057954
v3-full,T3+F4,external_position_filter,all8,24,mid,8,70.49049964124424,101.55508339716984,71.12553755739556
v3-full,T3+F4,external_position_filter,noG,24,high,8,137.58931075975119,238.13342418617108,160.5358442364001
v3-full,T3+F4,external_position_filter,noG,24,low,8,163.22353902164528,315.7087152666215,196.53840343134704
v3-full,T3+F4,external_position_filter,noG,24,mid,8,71.86240783044562,137.41426007245548,88.50510762812316
v3-full,T3+F5,external_position_filter,all8,24,high,8,92.76590072941117,165.46933238238987,111.61638193469842
v3-full,T3+F5,external_position_filter,all8,24,low,8,146.6666539788027,267.6153514727852,169.54061971002503
v3-full,T3+F5,external_position_filter,all8,24,mid,8,70.13528880640544,101.33701170814177,70.86772394478189
v3-full,T3+F5,external_position_filter,noG,24,high,8,136.46413589410383,237.38969021299272,159.97433854192724
v3-full,T3+F5,external_position_filter,noG,24,low,8,164.07910315072655,315.815385152313,196.7136311801501
v3-full,T3+F5,external_position_filter,noG,24,mid,8,71.08944087412291,137.50404421395046,88.24891009305829
v3-full,T4+F0,external_position_filter,all8,24,high,8,128.51807073720417,203.7412601646904,139.06604553152832
v3-full,T4+F0,external_position_filter,all8,24,low,8,145.75314012620498,258.72514460406774,168.07159680474007
v3-full,T4+F0,external_position_filter,all8,24,mid,8,60.95383122639157,97.62778750863946,68.02183933002397
v3-full,T4+F0,external_position_filter,noG,24,high,8,148.25303340910267,246.8083755241859,167.54859074016656
v3-full,T4+F0,external_position_filter,noG,24,low,8,157.72237109088397,319.0361429504292,197.68963570341458
v3-full,T4+F0,external_position_filter,noG,24,mid,8,70.49332089146418,134.89351574998994,88.89790442109089
v3-full,T4+F1,external_position_filter,all8,24,high,8,132.47402253696725,201.70020136619624,139.6293776757847
v3-full,T4+F1,external_position_filter,all8,24,low,8,150.00319528701888,258.2972617794288,169.01246958564235
v3-full,T4+F1,external_position_filter,all8,24,mid,8,60.443006990977906,96.36451374919037,66.60462817539926
v3-full,T4+F1,external_position_filter,noG,24,high,8,137.23526154449,237.64399805473727,160.3625831495688
v3-full,T4+F1,external_position_filter,noG,24,low,8,163.76912605485052,316.4255586115754,197.0300260592371
v3-full,T4+F1,external_position_filter,noG,24,mid,8,71.5446375254316,137.29746209508377,88.48630626099421
v3-full,T4+F2,external_position_filter,all8,24,high,8,132.47402253696725,201.70020136619624,139.6293776757847
v3-full,T4+F2,external_position_filter,all8,24,low,8,150.00319528701888,258.2972617794288,169.01246958564235
v3-full,T4+F2,external_position_filter,all8,24,mid,8,60.443006990977906,96.36451374919037,66.60462817539926
v3-full,T4+F2,external_position_filter,noG,24,high,8,137.23526154449,237.64399805473727,160.3625831495688
v3-full,T4+F2,external_position_filter,noG,24,low,8,163.76912605485052,316.4255586115754,197.0300260592371
v3-full,T4+F2,external_position_filter,noG,24,mid,8,71.5446375254316,137.29746209508377,88.48914133800301
v3-full,T4+F3,external_position_filter,all8,24,high,8,131.44543213242775,202.39135428495766,139.29739388413958
v3-full,T4+F3,external_position_filter,all8,24,low,8,148.96541558791503,258.00873799682324,168.62703438193583
v3-full,T4+F3,external_position_filter,all8,24,mid,8,60.2209138003212,96.55285542668814,66.63658830249244
v3-full,T4+F3,external_position_filter,noG,24,high,8,139.48455892259642,237.57546287162359,161.0937071174497
v3-full,T4+F3,external_position_filter,noG,24,low,8,162.54790256984853,316.9392634468383,197.2075004794029
v3-full,T4+F3,external_position_filter,noG,24,mid,8,71.23765996787151,136.76554243527838,88.48339004693183
v3-full,T4+F4,external_position_filter,all8,24,high,8,132.69043464568867,201.52258292602,139.5489268957148
v3-full,T4+F4,external_position_filter,all8,24,low,8,149.57622189421215,258.41401888056225,168.88292186333277
v3-full,T4+F4,external_position_filter,all8,24,mid,8,60.00826056713503,96.40121836943649,66.46864011363314
v3-full,T4+F4,external_position_filter,noG,24,high,8,137.58931075975119,238.13342418617108,160.5358442364001
v3-full,T4+F4,external_position_filter,noG,24,low,8,163.22353902164528,315.7087152666215,196.53840343134704
v3-full,T4+F4,external_position_filter,noG,24,mid,8,71.86240783044562,137.41426007245548,88.50510762812316
v3-full,T4+F5,external_position_filter,all8,24,high,8,133.23920570456286,201.68657844928626,139.73883173182082
v3-full,T4+F5,external_position_filter,all8,24,low,8,150.2261184768374,258.7023666829621,169.11487309937093
v3-full,T4+F5,external_position_filter,all8,24,mid,8,59.6404301413379,96.66828591156447,66.22088346218608
v3-full,T4+F5,external_position_filter,noG,24,high,8,136.46413589410383,237.38969021299272,159.97433854192724
v3-full,T4+F5,external_position_filter,noG,24,low,8,164.07910315072655,315.815385152313,196.7136311801501
v3-full,T4+F5,external_position_filter,noG,24,mid,8,71.08944087412291,137.50404421395046,88.24891009305829
v3-full,T5a,native_range_filter,all8,24,high,8,187.39099921815156,282.4616924928194,206.16634089956776
v3-full,T5a,native_range_filter,all8,24,low,8,197.36353258201126,286.51561671686096,200.47611396449918
v3-full,T5a,native_range_filter,all8,24,mid,8,45.89262604789627,207.78321816579322,106.28348494118298
v3-full,T5a,native_range_filter,noG,24,high,8,190.99739323745536,274.7628006096733,207.5740434652477
v3-full,T5a,native_range_filter,noG,24,low,8,197.86387928916903,315.20370479653354,208.12827262724417
v3-full,T5a,native_range_filter,noG,24,mid,8,61.304247661075166,282.2735829713913,144.4428897135454
v3-full,T5b,native_range_filter,all8,24,high,8,122.80073833681251,281.6894631598745,169.53625872632526
v3-full,T5b,native_range_filter,all8,24,low,8,145.07853297410256,253.84468307986657,170.4028236958935
v3-full,T5b,native_range_filter,all8,24,mid,8,55.55350057828561,93.08049945090254,65.44067495761897
v3-full,T5b,native_range_filter,noG,24,high,8,152.92412868752632,198.91832282285304,155.4123991175858
v3-full,T5b,native_range_filter,noG,24,low,8,185.23946179943266,308.22460670780936,199.65681527086514
v3-full,T5b,native_range_filter,noG,24,mid,8,69.93420242081297,181.0079746700427,104.2111450275841
v3-full,T5c,native_range_filter,all8,24,high,8,122.80073833681251,281.6894631598745,169.53625872632526
v3-full,T5c,native_range_filter,all8,24,low,8,145.07853297410256,253.84468307986657,170.4028236958935
v3-full,T5c,native_range_filter,all8,24,mid,8,55.55350057828561,93.08049945090254,65.44067495761897
v3-full,T5c,native_range_filter,noG,24,high,8,152.92412868752632,198.91832282285304,155.4123991175858
v3-full,T5c,native_range_filter,noG,24,low,8,185.23946179943266,308.22460670780936,199.65681527086514
v3-full,T5c,native_range_filter,noG,24,mid,8,69.93420242081297,181.0079746700427,104.2111450275841
v3-full,T5d,native_range_filter,all8,24,high,8,187.01135782355527,282.00780678093065,205.74078507377752
v3-full,T5d,native_range_filter,all8,24,low,8,197.02407060489213,286.075347130529,200.13515133088814
v3-full,T5d,native_range_filter,all8,24,mid,8,45.95491549763932,207.466861270791,106.14460853502436
v3-full,T5d,native_range_filter,noG,24,high,8,190.5677180472062,274.33107304044285,207.16703476140555
v3-full,T5d,native_range_filter,noG,24,low,8,197.5282045704908,314.61831628896135,207.74656917660022
v3-full,T5d,native_range_filter,noG,24,mid,8,61.12341563899905,281.8556324333434,144.19882853763184
v3-full,T5e,native_range_filter,all8,24,high,8,87.35200749111061,215.0538097742323,121.71615585558348
v3-full,T5e,native_range_filter,all8,24,low,8,191.8755970277948,392.1568106469507,242.14510396348876
v3-full,T5e,native_range_filter,all8,24,mid,8,55.92839123940978,139.74186495157105,79.98756233981695
v3-full,T5e,native_range_filter,noG,24,high,8,102.15490268358985,237.45540941535046,143.31973928891227
v3-full,T5e,native_range_filter,noG,24,low,8,222.52049640870928,305.0050498764052,224.38348237948043
v3-full,T5e,native_range_filter,noG,24,mid,8,61.22766380097225,245.75092460953948,128.16992016267113
v3-lite,T1+F0,external_position_filter,all8,24,high,8,108.98748240425758,305.7693556359835,168.7447169585024
v3-lite,T1+F0,external_position_filter,all8,24,low,8,138.09772074261804,219.10750990915452,142.96746550312477
v3-lite,T1+F0,external_position_filter,all8,24,mid,8,69.59499728900447,85.02932824134578,65.61429414033788
v3-lite,T1+F0,external_position_filter,noG,24,high,8,115.31074594432508,316.9550836612426,178.15047534460646
v3-lite,T1+F0,external_position_filter,noG,24,low,8,126.77505531241127,290.6581840895385,169.41007697647007
v3-lite,T1+F0,external_position_filter,noG,24,mid,8,86.38907296693174,106.38595335932851,83.31263431124208
v3-lite,T1+F1,external_position_filter,all8,24,high,8,111.25060425647979,303.6386427501195,167.60701177197387
v3-lite,T1+F1,external_position_filter,all8,24,low,8,138.5794979878412,218.91909491431522,144.18150135053915
v3-lite,T1+F1,external_position_filter,all8,24,mid,8,60.8244588271987,78.0837052142205,61.329024215671105
v3-lite,T1+F1,external_position_filter,noG,24,high,8,113.73461169740955,310.7021448109893,175.31044439129806
v3-lite,T1+F1,external_position_filter,noG,24,low,8,127.21556178854584,283.8840188266484,167.8089938234999
v3-lite,T1+F1,external_position_filter,noG,24,mid,8,75.86507871613792,108.60084455016566,80.19285226370434
v3-lite,T1+F2,external_position_filter,all8,24,high,8,111.25060425647979,303.6386427501195,167.60701177197387
v3-lite,T1+F2,external_position_filter,all8,24,low,8,138.5794979878412,218.91909491431522,144.18150135053915
v3-lite,T1+F2,external_position_filter,all8,24,mid,8,60.8244588271987,78.0837052142205,61.329024215671105
v3-lite,T1+F2,external_position_filter,noG,24,high,8,113.73461169740955,310.7021448109893,175.31044439129806
v3-lite,T1+F2,external_position_filter,noG,24,low,8,127.21556178854584,284.09555054246164,167.91556452383938
v3-lite,T1+F2,external_position_filter,noG,24,mid,8,75.86507871613792,108.60084455016566,80.1862516452238
v3-lite,T1+F3,external_position_filter,all8,24,high,8,109.97983843725024,303.99070354514606,167.70665380528536
v3-lite,T1+F3,external_position_filter,all8,24,low,8,138.26944357702683,219.27386974194917,144.35890913215354
v3-lite,T1+F3,external_position_filter,all8,24,mid,8,61.55202803998448,78.74471614056559,61.91968884363594
v3-lite,T1+F3,external_position_filter,noG,24,high,8,114.30947662820458,311.57281976088575,175.79150378972375
v3-lite,T1+F3,external_position_filter,noG,24,low,8,127.52619741888572,284.9533839479982,168.2465106922369
v3-lite,T1+F3,external_position_filter,noG,24,mid,8,78.17440212194144,108.43247420258561,80.73490579562674
v3-lite,T1+F4,external_position_filter,all8,24,high,8,112.16063281172445,303.46431344577945,167.551601632585
v3-lite,T1+F4,external_position_filter,all8,24,low,8,139.0825380385382,217.6366792165682,143.50906722925856
v3-lite,T1+F4,external_position_filter,all8,24,mid,8,60.5780893294136,77.872828917753,61.149730485889116
v3-lite,T1+F4,external_position_filter,noG,24,high,8,113.31093562312824,310.4155908729351,175.18680929437565
v3-lite,T1+F4,external_position_filter,noG,24,low,8,127.31516983293344,285.97530891088434,168.73792946469771
v3-lite,T1+F4,external_position_filter,noG,24,mid,8,75.60700362149927,108.07150262771353,79.85675694781722
