version,solver,solver_family,eval_set,metric,point_mm,ci_low_mm,ci_high_mm,n_positions,n_boot,seed,source
v3-full,T4+F0,external_position_filter,noG,horizontal_median,73.68897688750094,63.14075022274935,93.70791231358965,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F1,external_position_filter,all8,median_3d,108.46246134074212,69.55064153402807,146.77696903795356,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F1,external_position_filter,all8,p95_3d,223.04628377809294,163.35137599921367,276.5924484225354,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F1,external_position_filter,all8,rms_3d,132.28473643363367,104.35008461234477,159.2151799961808,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F1,external_position_filter,all8,repeat_d3_std_median,30.47275430067718,27.132101622378908,33.08045008398276,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F1,external_position_filter,all8,vertical_abs_p95,217.80135471690198,151.48777241812778,244.7878867284024,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F1,external_position_filter,all8,horizontal_median,47.586043211991935,36.60672398946101,61.53241311792661,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F1,external_position_filter,noG,median_3d,118.57422728238298,74.646805579869,155.74913408956806,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F1,external_position_filter,noG,p95_3d,276.06482065613073,179.81089204141438,337.4513046583376,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F1,external_position_filter,noG,rms_3d,155.3134632917362,120.16972875108958,189.47596674160826,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F1,external_position_filter,noG,repeat_d3_std_median,31.685328213884617,25.4823621349592,37.26822951262275,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F1,external_position_filter,noG,vertical_abs_p95,253.37683637891922,126.08982335046952,329.3083952561655,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F1,external_position_filter,noG,horizontal_median,73.95119862879677,64.13483764348874,95.65582696713122,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F2,external_position_filter,all8,median_3d,108.46246134074212,69.55064153402807,146.77696903795356,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F2,external_position_filter,all8,p95_3d,223.04628377809294,162.612122256712,276.5924484225354,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F2,external_position_filter,all8,rms_3d,132.28473643363367,104.08967023226717,158.72549852548087,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F2,external_position_filter,all8,repeat_d3_std_median,30.47275430067718,27.132101622378908,33.08045008398276,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F2,external_position_filter,all8,vertical_abs_p95,217.80135471690198,151.48777241812778,244.7878867284024,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F2,external_position_filter,all8,horizontal_median,47.586043211991935,36.60672398946101,61.53241311792661,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F2,external_position_filter,noG,median_3d,118.57422728238298,74.646805579869,155.74913408956806,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F2,external_position_filter,noG,p95_3d,276.06482065613073,179.81089204141438,337.4513046583376,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F2,external_position_filter,noG,rms_3d,155.31400170626716,119.46896622483713,189.32246714269402,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F2,external_position_filter,noG,repeat_d3_std_median,31.685328213884617,25.4823621349592,37.26822951262275,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F2,external_position_filter,noG,vertical_abs_p95,253.37683637891922,126.08982335046952,329.3083952561655,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F2,external_position_filter,noG,horizontal_median,73.95119862879677,64.13483764348874,95.65582696713122,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F3,external_position_filter,all8,median_3d,108.5859684674336,70.7573546914372,145.50887422453238,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F3,external_position_filter,all8,p95_3d,222.76997941340022,161.1691546900335,276.3880325697942,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F3,external_position_filter,all8,rms_3d,132.00918600354493,104.04770139021322,158.8302462241331,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F3,external_position_filter,all8,repeat_d3_std_median,35.74385016205413,30.837352996245613,40.22160023764435,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F3,external_position_filter,all8,vertical_abs_p95,217.632461979672,151.14278550765138,244.06502833461548,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F3,external_position_filter,all8,horizontal_median,46.77445554761816,36.82364135598254,61.86780275091639,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F3,external_position_filter,noG,median_3d,118.95375183891093,74.03301655509237,158.09834295996245,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F3,external_position_filter,noG,p95_3d,276.8774666674945,179.8448108100438,337.73026881907094,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F3,external_position_filter,noG,rms_3d,155.63985247184584,119.95321002455258,188.93862423318458,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F3,external_position_filter,noG,repeat_d3_std_median,37.257331225726645,28.77211167267045,41.9687794038264,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F3,external_position_filter,noG,vertical_abs_p95,254.0814189682246,123.28833392991748,329.6008825422607,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F3,external_position_filter,noG,horizontal_median,73.64549092289221,63.8942266075505,95.88879905316874,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F4,external_position_filter,all8,median_3d,108.48362070454135,72.48244463407075,146.58144995895856,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F4,external_position_filter,all8,p95_3d,223.4971155818526,162.79346060760238,276.47687033801856,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F4,external_position_filter,all8,rms_3d,132.1784455617957,103.65390071379365,159.76918279427647,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F4,external_position_filter,all8,repeat_d3_std_median,21.93511983975965,18.64304852473962,24.611346259227908,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F4,external_position_filter,all8,vertical_abs_p95,218.23046669592705,150.8437132714884,244.2244713533209,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F4,external_position_filter,all8,horizontal_median,47.65871442496503,36.61608360522153,61.665005923434784,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F4,external_position_filter,noG,median_3d,118.51023644688772,73.7083146839104,155.78803887264124,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F4,external_position_filter,noG,p95_3d,276.20753259902597,179.17522997757857,336.31655602133134,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F4,external_position_filter,noG,rms_3d,155.16899967916947,119.03614904005873,189.21410120052894,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F4,external_position_filter,noG,repeat_d3_std_median,21.536747856333623,17.144467048879022,25.230880691845183,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F4,external_position_filter,noG,vertical_abs_p95,253.51250443679493,125.52040178871248,328.1286403092607,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F4,external_position_filter,noG,horizontal_median,74.11215887215835,64.29920986404277,95.4341290419656,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F5,external_position_filter,all8,median_3d,108.36302312064714,68.33338848562717,147.18941224269304,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F5,external_position_filter,all8,p95_3d,223.21362991280301,162.93961299915702,277.13218491074406,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F5,external_position_filter,all8,rms_3d,132.30266664445693,103.67836018441413,159.54894458593284,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F5,external_position_filter,all8,repeat_d3_std_median,19.141252451940616,17.12535901618586,21.89686266812644,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F5,external_position_filter,all8,vertical_abs_p95,218.06362251337046,150.96102585711404,244.99975286715636,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F5,external_position_filter,all8,horizontal_median,47.66021443312441,36.14498341796506,61.319541391654326,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F5,external_position_filter,noG,median_3d,118.4179403130712,74.24154680168263,156.03222203940447,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F5,external_position_filter,noG,p95_3d,275.78863001547853,179.6351286391783,336.65478951483215,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F5,external_position_filter,noG,rms_3d,155.00098044487757,120.1476345855581,189.8788593316339,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F5,external_position_filter,noG,repeat_d3_std_median,18.98474905616878,15.721825899894643,22.66772355356115,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F5,external_position_filter,noG,vertical_abs_p95,253.13338154540597,126.64638533346164,328.46855674054615,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T4+F5,external_position_filter,noG,horizontal_median,74.28114691690257,63.97329353909437,94.98522884438349,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5a,native_range_filter,all8,median_3d,167.3018920330859,98.94408701500922,197.71946148844032,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5a,native_range_filter,all8,p95_3d,285.6102247156485,201.2356594693019,290.67145054712284,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5a,native_range_filter,all8,rms_3d,177.00415396393603,145.23432647452015,206.06334625521603,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5a,native_range_filter,all8,repeat_d3_std_median,45.22787719375651,40.078660389365254,48.3936775858099,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5a,native_range_filter,all8,vertical_abs_p95,279.1460287229073,194.45425655106965,289.30141722044254,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5a,native_range_filter,all8,horizontal_median,51.568666408900306,36.25965751596993,67.56856938241327,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5a,native_range_filter,noG,median_3d,181.5569004138129,91.73136471107624,201.5395156805733,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5a,native_range_filter,noG,p95_3d,314.87663782596695,222.00653496761436,340.7858648733917,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5a,native_range_filter,noG,rms_3d,189.09266667969302,153.47767553347302,221.67472907201008,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5a,native_range_filter,noG,repeat_d3_std_median,37.70169719574808,33.059735709809146,41.114741887509936,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5a,native_range_filter,noG,vertical_abs_p95,275.9162941248015,190.519739348114,334.1139816944236,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5a,native_range_filter,noG,horizontal_median,71.76075222940847,58.496878752638814,87.90267362266644,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5b,native_range_filter,all8,median_3d,106.99113135715116,73.56524741205908,132.7432378075986,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5b,native_range_filter,all8,p95_3d,263.30949659699576,175.51638518253066,320.2771544784893,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5b,native_range_filter,all8,rms_3d,143.83108992305523,108.57954815441025,176.6506690301845,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5b,native_range_filter,all8,repeat_d3_std_median,32.19213649603131,29.463862810243537,38.19328073828692,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5b,native_range_filter,all8,vertical_abs_p95,242.50680012538393,161.61141258283496,320.0075327262507,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5b,native_range_filter,all8,horizontal_median,45.43022756333393,31.342806556212167,62.07935530839379,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5b,native_range_filter,noG,median_3d,125.17659707888669,86.25675067109067,172.75269947983216,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5b,native_range_filter,noG,p95_3d,234.79012351486944,197.5140873017371,347.50377440453286,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5b,native_range_filter,noG,rms_3d,157.98293202278563,126.75416013480022,190.4398443313743,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5b,native_range_filter,noG,repeat_d3_std_median,33.49817465789842,28.50677504659814,34.95562249677076,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5b,native_range_filter,noG,vertical_abs_p95,211.66780174601328,167.40647683808197,339.8121284328499,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5b,native_range_filter,noG,horizontal_median,78.51928350859104,61.85588701746025,91.16634774375134,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5c,native_range_filter,all8,median_3d,106.99113135715116,73.56524741205908,132.76830194855296,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
v3-full,T5c,native_range_filter,all8,p95_3d,263.30949659699576,178.71492710274455,320.2771544784893,24,10000,42,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/filtered_deployment/tables/filtered_static_abs_errors_per_session.csv
