version,solver,solver_family,eval_set,n_sessions,frames_solved_total,frames_input_total,err_3d_mean_mm,err_3d_median_mm,err_3d_p75_mm,err_3d_p90_mm,err_3d_p95_mm,err_3d_p99_mm,err_3d_max_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,d3_std_median_mm,radial_p95_median_mm,residual_rms_median_mm,filter_rejections_total
v3-full,T1+F1,external_position_filter,noG,24,28818,28818,148.3460124361426,141.33571887869005,178.65833413488934,264.2100828483495,302.3791114358939,329.62478662309485,336.44657036874264,167.59748720868393,76.38920905372734,97.30481440687379,34.45244647264726,61.970922037466615,83.56977063384127,0
v3-full,T1+F2,external_position_filter,noG,24,28818,28818,148.3450039234513,141.33571887869005,178.65833413488934,264.2100828483495,302.3791114358939,329.62478662309485,336.44657036874264,167.59710080954235,76.38920905372734,97.30481440687379,34.22935122577404,61.86679119522091,83.56977063384127,2
v3-full,T1+F3,external_position_filter,noG,24,28818,28818,148.4690792684472,140.2744332192731,178.5755307769388,265.5370108713903,302.89989604166874,329.26595785756354,335.8825933844838,167.72750312119277,75.93625390260594,96.47781684395716,40.4556736599585,73.44098852270392,83.56977063384127,4
v3-full,T1+F4,external_position_filter,noG,24,28818,28818,148.17811557196617,141.79417789546108,178.1091305054202,263.49531633339217,301.59438835376505,328.43634142180025,335.1317702460942,167.326199552937,76.4356218128517,97.62692392548092,20.765090520237166,36.0014689466936,83.56977063384127,2
v3-full,T1+F5,external_position_filter,noG,24,28818,28818,148.2261854448872,142.06509728637246,178.5294179190008,263.9370199895925,300.78102623424587,328.4763430645435,335.4981788291953,167.39771438846856,76.60765380711388,98.10569039519157,19.084246163610587,33.16363736224184,83.56977063384127,0
v3-full,T2+F0,external_position_filter,noG,24,28818,28818,148.83062774565335,136.3031356846284,177.7829973398609,270.09793548760894,304.7754172941627,330.1692901338766,336.5707649895952,168.30314423742286,75.31848752863664,93.16008848990953,65.09753960142827,117.86639474986245,83.56085514696792,0
v3-full,T2+F1,external_position_filter,noG,24,28818,28818,148.360678447617,141.1280898361535,178.60431764849238,263.7641926279402,303.65463341202536,330.1580371880126,336.6591595536218,167.65767554482844,76.40756366131917,97.03965898586421,34.563239851390136,61.94607882946426,83.56085514696792,0
v3-full,T2+F2,external_position_filter,noG,24,28818,28818,148.35859400890473,141.1280898361535,178.60431764849238,263.7641926279402,303.65463341202536,330.1580371880126,336.6591595536218,167.65686486069404,76.40756366131917,97.03965898586421,34.33914443739455,61.85883050708004,83.56085514696792,2
v3-full,T2+F3,external_position_filter,noG,24,28818,28818,148.5205801766208,140.08978833703125,178.4023520834757,265.22193476882455,304.59932432421084,330.10679068110926,336.35214112448216,167.85773338265355,75.91173224019039,96.21860811539227,40.663404289263795,73.51019716164721,83.56085514696792,4
v3-full,T2+F4,external_position_filter,noG,24,28818,28818,148.18133836329886,141.7875231924474,177.92510948689363,263.3451294898277,302.4265622696981,328.7464428628547,335.2301706132874,167.36015362141916,76.50307319036246,97.4957740719957,20.754959402995915,36.23047387275706,83.56085514696792,2
v3-full,T2+F5,external_position_filter,noG,24,28818,28818,148.23450292130346,142.18564365135603,178.47953111579227,263.8200712752737,301.13681827980736,328.72183738835787,335.68163546443674,167.42361821145425,76.76015724930653,97.64908589174968,19.081034240591453,33.35284509528098,83.56085514696792,0
v3-full,T3+F0,external_position_filter,noG,24,28818,28818,138.45547762886386,116.81234380834351,181.38723705783107,257.90526992489447,281.42652813784304,325.768583540538,338.672428004913,158.17349096696114,73.68897688750094,69.0705636345973,63.50063721975439,110.78309955571261,86.77803391394946,0
v3-full,T3+F1,external_position_filter,noG,24,28818,28818,136.24032848233085,118.57422728238299,173.86670131954395,251.62268334158634,276.06482065613073,323.6343858276081,337.4513046583376,155.3134632917362,73.95119862879677,72.83837990511643,31.685328213884617,56.71748274214907,86.77803391394946,0
v3-full,T3+F2,external_position_filter,noG,24,28818,28818,136.24174064384076,118.57422728238299,173.86670131954395,251.62268334158634,276.06482065613073,323.6343858276081,337.4513046583376,155.31400170626716,73.95119862879677,72.83837990511643,31.685328213884617,56.71748274214907,86.77803391394946,1
v3-full,T3+F3,external_position_filter,noG,24,28818,28818,136.52450662240145,118.95375183891093,174.54732248503223,252.03036747529848,276.8774666674945,324.0676081458895,337.73026881907094,155.63985247184587,73.64549092289221,72.57778749347642,37.257331225726645,64.14377640419166,86.77803391394946,2
v3-full,T3+F4,external_position_filter,noG,24,28818,28818,136.08992596747433,118.51023644688772,173.8401021363554,251.98962937940166,276.20753259902597,322.77426066823625,336.31655602133134,155.16899967916947,74.11215887215835,72.92332371566488,21.536747856333623,38.18742083110811,86.77803391394946,1
v3-full,T3+F5,external_position_filter,noG,24,28818,28818,135.91798074310984,118.41794031307121,173.56666535106945,251.14717986320352,275.78863001547853,322.96032379089104,336.65478951483215,155.00098044487757,74.28114691690257,73.23332000494361,18.98474905616878,34.36672529952061,86.77803391394946,0
v3-full,T4+F0,external_position_filter,noG,24,28818,28818,138.45547762886386,116.81234380834351,181.38723705783107,257.90526992489447,281.42652813784304,325.768583540538,338.672428004913,158.17349096696114,73.68897688750094,69.0705636345973,63.50063721975439,110.78309955571261,86.77803391394946,0
v3-full,T4+F1,external_position_filter,noG,24,28818,28818,136.24032848233085,118.57422728238299,173.86670131954395,251.62268334158634,276.06482065613073,323.6343858276081,337.4513046583376,155.3134632917362,73.95119862879677,72.83837990511643,31.685328213884617,56.71748274214907,86.77803391394946,0
v3-full,T4+F2,external_position_filter,noG,24,28818,28818,136.24174064384076,118.57422728238299,173.86670131954395,251.62268334158634,276.06482065613073,323.6343858276081,337.4513046583376,155.31400170626716,73.95119862879677,72.83837990511643,31.685328213884617,56.71748274214907,86.77803391394946,1
v3-full,T4+F3,external_position_filter,noG,24,28818,28818,136.52450662240145,118.95375183891093,174.54732248503223,252.03036747529848,276.8774666674945,324.0676081458895,337.73026881907094,155.63985247184587,73.64549092289221,72.57778749347642,37.257331225726645,64.14377640419166,86.77803391394946,2
v3-full,T4+F4,external_position_filter,noG,24,28818,28818,136.08992596747433,118.51023644688772,173.8401021363554,251.98962937940166,276.20753259902597,322.77426066823625,336.31655602133134,155.16899967916947,74.11215887215835,72.92332371566488,21.536747856333623,38.18742083110811,86.77803391394946,1
v3-full,T4+F5,external_position_filter,noG,24,28818,28818,135.91798074310984,118.41794031307121,173.56666535106945,251.14717986320352,275.78863001547853,322.96032379089104,336.65478951483215,155.00098044487757,74.28114691690257,73.23332000494361,18.98474905616878,34.36672529952061,86.77803391394946,0
v3-full,T5a,native_range_filter,noG,24,28818,28818,167.66865289266502,181.5569004138129,213.63596180378983,277.48481010599914,314.87663782596695,336.17409985729756,340.7858648733917,189.09266667969302,71.76075222940847,147.15010141503979,37.70169719574808,69.42469420119173,79.76557459857526,0
v3-full,T5b,native_range_filter,noG,24,28818,28818,141.11334602973457,125.17659707888669,183.15812683029083,226.321756547825,234.79012351486944,321.69174991811457,347.50377440453286,157.98293202278563,78.51928350859104,88.40931465395272,33.49817465789842,56.95151313826962,74.39345603773592,4217
v3-full,T5c,native_range_filter,noG,24,28818,28818,141.11334602973457,125.17659707888669,183.15812683029083,226.321756547825,234.79012351486944,321.69174991811457,347.50377440453286,157.98293202278563,78.51928350859104,88.40931465395272,33.49817465789842,56.95151313826962,74.39345603773592,4217
v3-full,T5d,native_range_filter,noG,24,28818,28818,167.3276684088331,181.11474417848888,213.2439367999229,277.02544124254257,314.4461612747888,335.5728806494262,340.1320998328502,188.74155119996473,71.79202944337678,146.78094412569476,37.82633603511073,69.45048247780525,79.61147299904643,0
v3-full,T5e,native_range_filter,noG,24,28818,28818,146.56222304618774,124.83785338603761,221.52603551365365,257.67271153458137,266.58456162923073,314.77122459984275,328.8550947436824,170.60287538519574,60.46161716376089,93.49826156130393,39.42459613445965,76.41412410049585,76.91582994998326,0
v3-lite,T1+F0,external_position_filter,noG,24,28818,28818,125.0525096225111,93.48961403309374,142.10684589510765,228.75732909385434,304.3182054394033,369.9088266958411,386.440630859645,149.86478470336905,66.79615149921382,58.300258165524596,56.26869450435089,97.2181928827535,82.63597839812772,0
v3-lite,T1+F1,external_position_filter,noG,24,28818,28818,123.19195020647383,91.96121899172388,143.55996754889418,221.39639068677252,297.41151700088307,364.92639920961784,382.0626712524146,147.56298528076988,65.33943172283158,58.21921702349766,30.52579631218071,55.17466430990178,82.63597839812772,0
v3-lite,T1+F2,external_position_filter,noG,24,28818,28818,123.21416539330399,91.96121899172388,143.55996754889418,221.8013579327888,297.51012781781844,364.9296008424566,382.0626712524146,147.6021947385892,65.33676938781089,58.21921702349766,30.504345597686164,55.18543182255766,82.63597839812772,6
v3-lite,T1+F3,external_position_filter,noG,24,28818,28818,123.62645547968032,92.07851692444308,143.58947336171946,222.75292276797722,298.36326945021426,365.68596817451294,382.79118305432644,148.01764104163863,65.5520723890443,59.90184542238865,35.57710433802076,62.88791396278191,82.63597839812772,13
v3-lite,T1+F4,external_position_filter,noG,24,28818,28818,123.24514776717949,91.70101751310855,143.18529057742725,224.1023231772387,298.9014358702941,365.00015077127796,381.84813457222356,147.8061891137625,65.39608048421283,58.12167108208757,21.863172654014257,40.67169400222072,82.63597839812772,6
v3-lite,T1+F5,external_position_filter,noG,24,28818,28818,122.9123924497152,91.22306522511263,142.8280969368398,221.46527546301374,298.18746226233475,364.4850524877151,381.2264861109388,147.40147357709992,65.18597195791881,57.974345633643566,18.472674697137897,35.94480880868922,82.63597839812772,0
v3-lite,T2+F0,external_position_filter,noG,24,28818,28818,125.20936733951673,93.44074522315901,142.9697413155231,229.20030582872909,303.8586022268175,369.76127729605577,386.44061382264397,149.97439957132042,66.4573846276014,58.38863647626296,56.19199882215463,97.3119788441164,82.71620515073369,0
v3-lite,T2+F1,external_position_filter,noG,24,28818,28818,123.2565122132313,91.9055257201182,143.5930033156538,221.48751639935833,297.42063700054587,364.9308414753571,382.070936489082,147.61574343204168,65.02869881700249,58.2628611527831,31.250805919567043,57.15476401389398,82.71620515073369,0
v3-lite,T2+F2,external_position_filter,noG,24,28818,28818,123.26733176528978,91.9055257201182,143.5930033156538,221.7062802308712,297.4675149644415,364.9308414753571,382.070936489082,147.63579845409967,65.02869881700249,58.2628611527831,31.250805919567043,57.15476401389398,82.71620515073369,5
v3-lite,T2+F3,external_position_filter,noG,24,28818,28818,123.69110572347802,91.8872300597979,143.7390803436665,222.69741067683958,298.235852699081,365.64395865865464,382.7755089655037,148.0556514857627,65.23087174990252,59.9671694114669,35.7243739221761,63.50513989967064,82.71620515073369,10
v3-lite,T2+F4,external_position_filter,noG,24,28818,28818,123.3422350453172,91.54381098251646,143.27612670334813,224.29821594164264,299.18416122169083,364.8956733406865,381.624201885637,147.87201018299893,65.20866681248873,58.20137576215768,22.228486233396904,41.27348995243818,82.71620515073369,5
v3-lite,T2+F5,external_position_filter,noG,24,28818,28818,123.01159151849754,90.99396437453689,142.93788444428864,221.73596472997139,298.28123384581596,364.5308270080658,381.27246024866133,147.48268139072863,65.03420129561681,58.02305140251781,18.681931906880106,36.63441200082657,82.71620515073369,0
v3-lite,T3+F0,external_position_filter,noG,24,28818,28818,112.9562634177067,91.11988582774336,141.29148963035684,184.24946593950597,257.2480058743767,305.2445631667253,315.9534943644457,131.8980470733443,67.84198512017721,46.527794231868484,58.46673154151906,101.7634809641466,84.41822647921111,0
v3-lite,T3+F1,external_position_filter,noG,24,28818,28818,110.76097031591149,81.70587837181249,141.26337392233523,185.63864344844265,254.08666491985522,298.54011046825923,308.5417644121996,129.24284505444268,66.33475400677696,48.560159837255696,31.796111605156348,56.30453459947227,84.41822647921111,0
v3-lite,T3+F2,external_position_filter,noG,24,28818,28818,110.76623076634861,81.70587837181249,141.26337392233523,185.63864344844265,254.22225213273117,298.57679877291974,308.5417644121996,129.25522197120557,66.33475400677696,48.560159837255696,31.796111605156348,56.30453459947227,84.41822647921111,4
v3-lite,T3+F3,external_position_filter,noG,24,28818,28818,111.19010955817446,83.46887604064531,142.09024817757273,184.22693023365306,254.33762028910317,299.2825442022676,309.2930448641221,129.63368768304792,66.56615919093443,49.033433021624546,37.47654591392192,65.59411920585599,84.41822647921111,3
v3-lite,T3+F4,external_position_filter,noG,24,28818,28818,111.18594411141656,81.66584847304189,141.10123586291505,187.84670345352427,256.1572427143016,299.8895268387262,309.7231578925668,129.9591417014189,66.44373641402888,48.28154442557059,22.90581397682196,42.210593707169295,84.41822647921111,4
v3-lite,T3+F5,external_position_filter,noG,24,28818,28818,110.98341552701606,80.53155784867147,142.24779264564353,188.19755729567774,254.86557537574575,299.3329738909794,309.494044108781,129.7167372086257,66.28886194720553,47.43578364726238,19.790977810279614,35.8128303476389,84.41822647921111,0
v3-lite,T4+F0,external_position_filter,noG,24,28818,28818,112.9562634177067,91.11988582774336,141.29148963035684,184.24946593950597,257.2480058743767,305.2445631667253,315.9534943644457,131.8980470733443,67.84198512017721,46.527794231868484,58.46673154151906,101.7634809641466,84.41822647921111,0
v3-lite,T4+F1,external_position_filter,noG,24,28818,28818,110.76097031591149,81.70587837181249,141.26337392233523,185.63864344844265,254.08666491985522,298.54011046825923,308.5417644121996,129.24284505444268,66.33475400677696,48.560159837255696,31.796111605156348,56.30453459947227,84.41822647921111,0
v3-lite,T4+F2,external_position_filter,noG,24,28818,28818,110.76623076634861,81.70587837181249,141.26337392233523,185.63864344844265,254.22225213273117,298.57679877291974,308.5417644121996,129.25522197120557,66.33475400677696,48.560159837255696,31.796111605156348,56.30453459947227,84.41822647921111,4
v3-lite,T4+F3,external_position_filter,noG,24,28818,28818,111.19010955817446,83.46887604064531,142.09024817757273,184.22693023365306,254.33762028910317,299.2825442022676,309.2930448641221,129.63368768304792,66.56615919093443,49.033433021624546,37.47654591392192,65.59411920585599,84.41822647921111,3
v3-lite,T4+F4,external_position_filter,noG,24,28818,28818,111.18594411141656,81.66584847304189,141.10123586291505,187.84670345352427,256.1572427143016,299.8895268387262,309.7231578925668,129.9591417014189,66.44373641402888,48.28154442557059,22.90581397682196,42.210593707169295,84.41822647921111,4
v3-lite,T4+F5,external_position_filter,noG,24,28818,28818,110.98341552701606,80.53155784867147,142.24779264564353,188.19755729567774,254.86557537574575,299.3329738909794,309.494044108781,129.7167372086257,66.28886194720553,47.43578364726238,19.790977810279614,35.8128303476389,84.41822647921111,0
v3-lite,T5a,native_range_filter,noG,24,28818,28818,140.3741548160773,139.48569886336082,185.41567006551603,252.12509379373859,261.33289814857255,279.3598069752975,284.6922089275724,158.41372135147085,68.14692990407377,109.40416040444597,37.27954240064891,69.32551952272482,81.53517890050276,0
v3-lite,T5b,native_range_filter,noG,24,28818,28818,119.47655821702479,94.7542976243941,134.21366472034174,204.04868698614098,278.5863182192408,414.3611731721539,452.0138529145345,149.50330478711794,62.83662718821259,48.79274205863055,36.2736629590393,64.05346781135876,75.77380272349848,4477
v3-lite,T5c,native_range_filter,noG,24,28818,28818,119.47655821702479,94.7542976243941,134.21366472034174,204.04868698614098,278.5863182192408,414.3611731721539,452.0138529145345,149.50330478711794,62.83662718821259,48.79274205863055,36.2736629590393,64.05346781135876,75.77380272349848,4477
v3-lite,T5d,native_range_filter,noG,24,28818,28818,140.1114770626158,139.10272530487117,185.12120049037134,251.73277869954237,260.9135944311743,278.8711015547144,284.1847101616715,158.12771575906268,68.13719582193654,109.0097858028198,37.36538301100782,69.7142740042229,81.54235046333295,0
v3-lite,T5e,native_range_filter,noG,24,28818,28818,113.09668142102642,79.47241640155335,168.02939942165116,216.55551081513667,226.0320522790207,245.91318404971213,251.44872847759464,132.45507554495236,52.60294849942383,57.798300195883144,38.602679307142964,72.59478229300174,75.53980260085206,0
v4-io,T1+F0,external_position_filter,noG,24,28818,28818,127.187363302793,97.50628258487141,153.9184059265174,258.2229283144919,329.2344222879244,367.5460358887055,376.54802891384105,154.8335516604521,66.87793869321295,56.22358267274723,55.755760594793784,95.99928652442992,81.4708348936488,0
v4-io,T1+F1,external_position_filter,noG,24,28818,28818,126.17170365844879,101.83963733440791,151.46680173922238,246.84096341710537,321.7819323719668,361.66986854629425,370.9594199485458,152.58251793822447,65.92299670309501,55.92597181341989,29.871268273797586,52.84595215627477,81.4708348936488,0
v4-io,T1+F2,external_position_filter,noG,24,28818,28818,126.18252998381588,101.83963733440791,151.46680173922238,247.04232056411786,321.82508033204084,361.66986854629425,370.9594199485458,152.6032344265861,65.92299670309501,55.92597181341989,29.871268273797586,52.84595215627477,81.4708348936488,5
v4-io,T1+F3,external_position_filter,noG,24,28818,28818,126.33540514072422,101.2193929172742,151.79998670928688,248.43649729780057,322.8888932445225,362.9593779115754,372.32222637642633,152.96470653344932,66.27491494800218,56.158967978860346,34.20185052732927,59.37234857482427,81.4708348936488,7
v4-io,T1+F4,external_position_filter,noG,24,28818,28818,126.10199301201199,101.26015628366217,151.2860032097276,248.04502064516407,322.5407982966312,361.5661649872787,370.6730015250956,152.64453682100026,65.8828831338224,54.892671026816515,19.843242854713267,37.06711591931086,81.4708348936488,5
v4-io,T1+F5,external_position_filter,noG,24,28818,28818,125.87207828637587,101.38454805910465,150.92070432699637,245.59174270814,321.561351615274,361.1787988287748,370.3346234535802,152.27993503597267,65.39615464322941,54.71969074257879,17.35203088393887,32.51275620617377,81.4708348936488,0
v4-io,T2+F0,external_position_filter,noG,24,28818,28818,127.28892460133734,98.15416288703537,153.88620687926002,257.35072680553384,328.83879350369244,367.53584723443635,376.6046914898928,154.8189176405446,66.92277657979302,57.258432192425076,55.91766692775114,96.10377676133352,81.47518828742265,0
v4-io,T2+F1,external_position_filter,noG,24,28818,28818,126.2942845565487,102.43293160676583,151.44771448632304,246.80577209096444,321.5400549986496,361.74782171922664,371.1401509393351,152.6560532460401,65.77756633712062,55.83369283463833,30.10759975321662,53.69279868909186,81.47518828742265,0
v4-io,T2+F2,external_position_filter,noG,24,28818,28818,126.2937528538132,102.43293160676583,151.44771448632304,246.95452700400398,321.57193105144387,361.74782171922664,371.1401509393351,152.66627769081092,65.77756633712062,55.83369283463833,30.10759975321662,53.69279868909186,81.47518828742265,5
v4-io,T2+F3,external_position_filter,noG,24,28818,28818,126.38585784991034,101.30381904195457,151.7017133660035,248.47244922738133,322.635616797812,362.96509030063345,372.41659326932955,152.97625692208265,66.05229985483396,56.144391313691585,34.453943487382986,59.466394597881674,81.47518828742265,7
v4-io,T2+F4,external_position_filter,noG,24,28818,28818,126.1817893088734,101.38784161691572,151.23082093039247,248.04082240094502,322.44157633624394,361.7790933748435,370.9810201470443,152.7000409387065,65.67893546799075,55.25808232621398,20.337364103967523,37.53128214771256,81.47518828742265,5
v4-io,T2+F5,external_position_filter,noG,24,28818,28818,125.92543030437075,101.3863416205246,150.85863199070485,245.609393967558,321.4890630837715,361.24872561602893,370.4508791957563,152.31125951311586,65.22382656500648,55.174106745254676,18.131024539013644,33.22353227345083,81.47518828742265,0
v4-io,T3+F0,external_position_filter,noG,24,28818,28818,115.43296286439734,83.90113746495811,146.76659582697556,205.33331494978455,291.14449217145807,331.68538200808734,339.6097609879332,138.7418595014687,67.89402573082305,43.87462864978551,56.21513805945555,97.38508263572132,82.92363701917819,0
v4-io,T3+F1,external_position_filter,noG,24,28818,28818,113.61832256171955,80.011634599129,142.27466650297416,198.59604605355253,283.1082196669352,324.5833587143664,332.7780014664388,135.96393226290533,67.72138696484873,42.17111007965855,31.475016536476605,56.18790061755364,82.92363701917819,0
v4-io,T3+F2,external_position_filter,noG,24,28818,28818,113.61197576417369,80.011634599129,142.27466650297416,198.59604605355253,283.1238536094768,324.5875890752894,332.7780014664388,135.96028086598423,67.72138696484873,42.14550547567433,31.475016536476605,56.18790061755364,82.92363701917819,4
v4-io,T3+F3,external_position_filter,noG,24,28818,28818,113.87992906500857,80.20554830392447,142.4913311278488,198.80106237181303,283.9728153691814,325.44094299152545,333.59343250198265,136.30050671736907,68.07842010787613,41.602013668299136,36.94111827003754,64.81593743424028,82.92363701917819,6
v4-io,T3+F4,external_position_filter,noG,24,28818,28818,113.78619289354448,80.00233259925798,143.40790070416546,198.2720884604369,283.9596969246894,325.3948779857326,333.5028843720849,136.29281016967738,68.7328362433956,41.399674950730954,21.469626703122124,38.12062933901522,82.92363701917819,4
v4-io,T3+F5,external_position_filter,noG,24,28818,28818,113.59495483544585,80.05276842394332,142.7444118489062,197.86775383472505,282.83578664106454,324.7691164149998,333.0646639572057,135.99430015864965,68.52597683873496,42.41234796628213,18.872321208610483,34.197555578062214,82.92363701917819,0
v4-io,T4+F0,external_position_filter,noG,24,28818,28818,115.43296286439734,83.90113746495811,146.76659582697556,205.33331494978455,291.14449217145807,331.68538200808734,339.6097609879332,138.7418595014687,67.89402573082305,43.87462864978551,56.21513805945555,97.38508263572132,82.92363701917819,0
v4-io,T4+F1,external_position_filter,noG,24,28818,28818,113.61832256171955,80.011634599129,142.27466650297416,198.59604605355253,283.1082196669352,324.5833587143664,332.7780014664388,135.96393226290533,67.72138696484873,42.17111007965855,31.475016536476605,56.18790061755364,82.92363701917819,0
v4-io,T4+F2,external_position_filter,noG,24,28818,28818,113.61197576417369,80.011634599129,142.27466650297416,198.59604605355253,283.1238536094768,324.5875890752894,332.7780014664388,135.96028086598423,67.72138696484873,42.14550547567433,31.475016536476605,56.18790061755364,82.92363701917819,4
v4-io,T4+F3,external_position_filter,noG,24,28818,28818,113.87992906500857,80.20554830392447,142.4913311278488,198.80106237181303,283.9728153691814,325.44094299152545,333.59343250198265,136.30050671736907,68.07842010787613,41.602013668299136,36.94111827003754,64.81593743424028,82.92363701917819,6
v4-io,T4+F4,external_position_filter,noG,24,28818,28818,113.78619289354448,80.00233259925798,143.40790070416546,198.2720884604369,283.9596969246894,325.3948779857326,333.5028843720849,136.29281016967738,68.7328362433956,41.399674950730954,21.469626703122124,38.12062933901522,82.92363701917819,4
v4-io,T4+F5,external_position_filter,noG,24,28818,28818,113.59495483544585,80.05276842394332,142.7444118489062,197.86775383472505,282.83578664106454,324.7691164149998,333.0646639572057,135.99430015864965,68.52597683873496,42.41234796628213,18.872321208610483,34.197555578062214,82.92363701917819,0
v4-io,T5a,native_range_filter,noG,24,28818,28818,146.94971794791977,150.58608984755915,194.26150277953394,261.1889262661129,272.137207502496,298.77682917159586,306.4525730846232,166.7413388247436,67.33876818080736,115.74637972484436,37.71804228134803,69.24780109582895,82.27865095654161,0
v4-io,T5b,native_range_filter,noG,24,28818,28818,119.4258541668832,96.65929949543045,151.06238587137764,225.98286119548084,307.16341482239545,334.5326295640505,339.86029234895693,143.58744912941233,58.47596981419332,48.41869873377979,31.89429698016575,54.17261661233299,73.20351862889399,3345
v4-io,T5c,native_range_filter,noG,24,28818,28818,119.4258541668832,96.65929949543045,151.06238587137764,225.98286119548084,307.16341482239545,334.5326295640505,339.86029234895693,143.58744912941233,58.47596981419332,48.41869873377979,31.89429698016575,54.17261661233299,73.20351862889399,3345
v4-io,T5d,native_range_filter,noG,24,28818,28818,146.65444196382518,150.16658919482722,193.90794490926547,260.7844236253929,271.7299936580593,298.28771854009227,305.9395567420521,166.42392586729545,67.05751654949262,115.32312601975127,37.814137563418996,70.16426445472464,82.19286502653156,0
v4-io,T5e,native_range_filter,noG,24,28818,28818,116.28273605856009,86.78196488366267,177.01554760110838,217.12917867980514,230.79167351532206,257.6637255180976,265.2181229977554,136.1123947438441,56.03613006854002,62.21243105540027,38.46164994890558,72.36886256109483,74.14544288240299,0
