layout,tag_method,capture_id,tag,status,n_overlap,uwb_duration_s,overlap_duration_s,beta_s,layout_anchor_fit_det,layout_anchor_rms_3d_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge7_anchors_input,pct_frames_ge8_anchors_input,err3d_mean_mm,err3d_rmse_mm,err3d_p50_mm,err3d_p90_mm,err3d_p95_mm,err3d_max_mm,err_horizontal_xz_mean_mm,err_horizontal_xz_rmse_mm,err_horizontal_xz_p50_mm,err_horizontal_xz_p90_mm,err_horizontal_xz_p95_mm,err_horizontal_xz_max_mm,err_vertical_y_mean_mm,err_vertical_y_rmse_mm,err_vertical_y_p50_mm,err_vertical_y_p90_mm,err_vertical_y_p95_mm,err_vertical_y_max_mm,signed_bias_x_mm,signed_bias_y_vertical_mm,signed_bias_z_mm,signed_std_x_mm,signed_std_y_vertical_mm,signed_std_z_mm,turn_center_abs_error_3d_mm,turn_center_abs_error_horizontal_xz_mm,turn_center_abs_error_vertical_y_mm,radius_uwb_mm,radius_opti_mm,radius_error_mm,axis_angle_abs_deg,uwb_circle_thickness_rms_mm,opti_circle_thickness_rms_mm,experiment,layout_solver,layout_variant,delay_mode,scale_mode,scale_factor,scale_source,alignment_frame,layout_key,opti_marker,time_offset_source
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T1,R11,BS2DCE,ok,1201,119.99531499999999,119.99531499999999,45.512481000000136,-0.9999999999999999,60.31811978232067,197.91448429441095,336.8811993483416,8.0,8.0,100.0,95.67027477102414,328.38921288157445,341.89148773498334,322.57633791332836,456.37070454715285,489.96067551536,762.778826077928,165.71978605552377,195.59554491788992,145.5042303353413,291.95091549122435,357.5979223659507,547.3932390677745,253.94162589759682,280.4142867150566,267.1872358612413,394.56975105498157,434.2591825758447,617.3932938152761,66.4360700640983,-64.98683007980104,73.55964753161419,143.9549845757179,272.8935534480764,87.94032347959052,110.00994701157506,102.81662516999029,39.127100967785395,690.0607116583674,426.84231772443434,263.21839393393304,6.097016201971792,127.09087160359778,2.1851635166104244,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T1,R11,BSDC91,ok,1200,119.889927,119.889927,45.512481000000136,-0.9999999999999999,60.31811978232067,140.60697276833193,244.32777361204396,8.0,8.0,99.91666666666667,92.75,225.25463256073328,234.4659128688836,219.1952810765604,310.62894538047027,337.3231870896322,618.0010480082253,128.09099515678113,143.36997246721603,120.72122758652344,211.0117971006573,231.82867995291974,577.2680956038249,171.6232232511088,185.5244331407285,177.22816202055355,253.9869889307016,281.568228461611,424.6637091296076,25.62289813767804,-37.17683477656167,62.68583915725942,117.84829577128838,181.8371584917629,45.76023782770508,87.0961582002542,81.73763230166452,30.078235303315182,747.1938181695913,553.6302994130274,193.5635187565639,4.610419767597012,78.03877556516234,1.6139817612913656,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandCantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T2,R11,BS2DCE,ok,1201,119.99531499999999,119.99531499999999,45.512481000000136,-0.9999999999999999,60.31811978232067,197.82857924784008,336.8694606867362,8.0,8.0,100.0,95.67027477102414,328.41269236179767,341.9010986891794,322.648108357424,456.40783651824637,490.8741656480902,751.7713790141024,165.68083461327657,195.55980243743062,145.5042303353413,291.649248695798,357.43219038438286,547.4071966503333,253.91955389748165,280.450931457717,267.2841572890827,394.61616529426414,433.5278463578187,617.3991309991983,66.6731903207592,-64.92632821211416,73.35073195226816,143.92127066051927,272.9456501597175,87.9109871146188,109.89301973678373,102.79049377705394,38.86631158134992,690.0144827761915,426.84231772443434,263.17216505175713,6.1167046829037135,127.11640993668675,2.1851635166104244,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T2,R11,BSDC91,ok,1200,119.889927,119.889927,45.512481000000136,-0.9999999999999999,60.31811978232067,140.66013848873078,244.12006126803263,8.0,8.0,99.91666666666667,92.75,225.20482441765606,234.4024689557339,219.19528107655992,311.91737121056434,337.32314906754755,618.0083707259561,128.335071972285,143.58211589045888,121.51763993158076,210.92209307985294,232.4078756186265,577.2601532683881,171.3666794789614,185.28004061140166,177.5227050478669,253.7132395696047,281.8445834469586,419.7041654247405,25.340346833412866,-36.707675684408244,62.9503403650239,118.04607799088166,181.6830957580106,45.71020156801815,87.20749060264048,81.90161889725461,29.954486128433132,747.3106178641711,553.6302994130274,193.68031845114376,4.606957913785449,77.93430285656255,1.6139817612913656,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandCantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T3,R11,BS2DCE,ok,1201,119.99531499999999,119.99531499999999,45.512481000000136,-0.9999999999999999,60.31811978232067,236.68392556047712,357.2890483645472,8.0,8.0,100.0,95.67027477102414,422.26138493139507,439.8536670661172,410.51837857558615,588.2769435461844,632.0413321075805,811.3816629408665,162.736238849566,192.92639495344253,142.65482798761693,297.5247069791806,377.2864140905923,560.4209565464303,363.0666569797483,395.28553548261664,353.90017391108324,574.6582504366345,615.0333200962141,740.0340214594138,47.00547961997714,-303.30282240529397,74.2660387329124,136.14268721891654,253.59732029307946,104.81117620925117,192.39913735130602,78.63732918880375,175.5949843007437,578.4803682439203,426.84231772443434,151.638050519486,8.40198173558651,210.5705817681104,2.1851635166104244,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T3,R11,BSDC91,ok,1200,119.889927,119.889927,45.512481000000136,-0.9999999999999999,60.31811978232067,152.98141759472145,252.58821679028762,8.0,8.0,99.91666666666667,92.75,248.56033455192156,260.90229474910944,242.99284401588648,343.36524832462743,391.6247283192408,658.4873621494717,136.0734665421332,153.09988598438807,136.77506056740867,224.21565734107756,246.5505467913303,401.04476806687904,187.5862458871459,211.25915913142927,190.23288974634713,301.98771557396327,351.92432208213813,607.4460751204339,8.676424470114107,-93.97243090028509,44.64663576284906,131.3014889477092,189.28674660765552,64.41052444466705,92.95439555931556,80.713650107673,46.10668433203409,733.862086815905,553.6302994130274,180.23178740287756,5.5410343317986115,96.57156925861433,1.6139817612913656,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandCantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T4,R11,BS2DCE,ok,1201,119.99531499999999,119.99531499999999,45.512481000000136,-0.9999999999999999,60.31811978232067,196.0065136326955,343.7966735607588,8.0,8.0,100.0,95.67027477102414,291.7691576757751,315.1101954613986,293.2177980346639,387.63332627308944,414.6072593805396,1075.3952047729392,136.82235972607882,170.33491211953282,105.75283919653943,266.89616627066533,302.469922622951,639.34795628,236.93783625004644,265.10460764941797,248.79443707593464,342.319948230534,363.2354065473735,938.5647928522623,64.95135694302333,-53.9390611699343,35.60414584975709,135.25494051969008,259.6674280741082,72.48003694087231,100.43983089283005,87.79236345583327,48.792013164237915,658.0373101850795,426.84231772443434,231.19499246064515,7.479983428786672,106.83199029449415,2.1851635166104244,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T4,R11,BSDC91,ok,1200,119.889927,119.889927,45.512481000000136,-0.9999999999999999,60.31811978232067,140.2880139558691,245.99172911919436,8.0,8.0,99.91666666666667,92.75,213.87499134772744,226.37051298911496,209.809507406368,291.57223309402207,317.90627375696084,882.0649221050827,116.12645194445392,133.90825130067972,104.11684351332553,203.03474625704314,228.36724395639823,604.760865185741,165.9637353756455,182.51627156105582,169.1026161202558,249.80907321572863,271.49347885117976,771.9436892902835,26.829967009737086,-41.351772862485284,49.37843448813705,113.5468902557467,177.84425043706952,43.505952975101756,80.67064359928794,73.22982471683743,33.83999868003252,732.7690224445332,553.6302994130274,179.13872303150583,4.562086446153629,82.08110203697248,1.6139817612913656,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandCantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T1,R14,BS2DCE,ok,1201,119.995553,119.995553,45.59368200000013,-0.9999999999999999,60.31811978232067,193.49839935798366,292.34883881943193,8.0,8.0,99.91673605328893,95.33721898417986,326.48520542370204,340.0450459976551,325.48712090109433,450.9832165416479,488.1117817215889,657.6380448803797,133.55577249619708,145.99764031169354,128.38715024085812,213.98333958600023,239.64355492666306,477.5910194511279,288.74706191607294,307.1079978296963,300.0258304946753,412.7035368934571,439.46081130840594,615.8807020184306,-22.738502373801726,-42.689382372334535,-26.66396703059633,99.18459804992327,304.25321101472326,101.32353763334642,30.10389057752558,27.579107565000697,12.068017808312788,709.4213666316914,426.6869781141473,282.7343885175441,4.7635333377157,135.4162972465829,2.261913706574436,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T1,R14,BSDC91,ok,1200,119.898017,119.898017,45.59368200000013,-0.9999999999999999,60.31811978232067,144.60677762400948,223.11028215696842,8.0,8.0,99.91666666666667,95.16666666666667,246.43823776144671,255.47669371924002,246.21649517631806,322.0063386875685,353.17556336572227,538.0970961498169,111.99089515412675,121.88675089070578,110.10819987669818,174.42936545237012,193.37895350256628,310.7832814875085,210.7799359501009,224.52608087039997,211.50959274384468,301.50270316721856,324.2831246738895,520.3755853985533,-37.12275787587348,-27.38050717707205,-22.794293639741618,71.34381829081488,222.94324066500172,88.76693406722275,40.28704209590041,33.331815639974614,22.6282086560027,764.390595982463,553.6911689203672,210.69942706209576,3.4519348889376307,89.69147553333343,2.4609424089699834,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandCantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T2,R14,BS2DCE,ok,1201,119.995553,119.995553,45.59368200000013,-0.9999999999999999,60.31811978232067,193.5506094201472,292.3488388187873,8.0,8.0,99.91673605328893,95.33721898417986,326.3257683834592,339.83465728672036,325.4209874773801,450.9832165416479,486.47369737423026,657.6772912726528,133.1087057763088,145.48795640278908,127.65124302451527,212.97002344545038,238.94630635983262,478.25850860134653,288.9264644324959,307.1169953534366,300.27787077211633,412.70353960019156,439.0400321648385,615.9036519745792,-22.310805862200365,-42.540094950464166,-26.269718441009104,98.90857045435504,304.2832263108809,101.05750366246575,29.46956884360195,27.05854001197082,11.674369372620049,709.3278878883482,426.6869781141473,282.6409097742009,4.704870315233153,135.16592980438395,2.261913706574436,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T2,R14,BSDC91,ok,1200,119.898017,119.898017,45.59368200000013,-0.9999999999999999,60.31811978232067,144.60738155896306,223.4238728424683,8.0,8.0,99.91666666666667,95.16666666666667,246.8186793772577,256.0027139148109,246.34810778136352,321.87107365906274,353.97476769878637,539.4400739975091,111.9700306209649,121.8822417371087,110.18439380640856,174.93341794946826,193.37895350258498,308.62170249187466,211.22555277466495,225.12687240950493,211.50171372883153,301.4991213279711,326.6759864677018,521.2271491006961,-37.094745216604196,-27.42858224095707,-22.647798486824552,71.4232876935074,223.5428916579819,88.74607721170963,40.55243497941873,33.30292119987974,23.139045406295054,764.87819935511,553.6911689203672,211.18703043474284,3.4755004799514366,89.95153644704793,2.4609424089699834,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandCantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T3,R14,BS2DCE,ok,1201,119.995553,119.995553,45.59368200000013,-0.9999999999999999,60.31811978232067,220.85549770094264,333.272246854317,8.0,8.0,99.91673605328893,95.33721898417986,306.00328427948153,317.64015121088187,292.3860261238767,418.702835735561,468.9659945419942,711.1391045141035,184.98109392009738,197.5884773373654,176.49492980741545,280.4595925882833,301.22202881892144,388.0091956722009,220.26078754872677,248.70476329329392,220.01342384188422,366.82829372052663,414.3141554647636,652.8392282485116,106.03016150349418,-61.09607269803521,-33.92132543186258,108.80842193345136,241.18408659494474,121.78295866457128,128.75428461430857,110.69671824718098,65.75638657838954,615.0864685406364,426.6869781141473,188.39949042648908,2.136922982083579,151.40990198013606,2.261913706574436,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T3,R14,BSDC91,ok,1200,119.898017,119.898017,45.59368200000013,-0.9999999999999999,60.31811978232067,160.59179669034637,256.57803460774903,8.0,8.0,99.91666666666667,95.16666666666667,233.74334207374122,252.04792404476996,221.42084552096836,348.0460566154087,426.8575306942158,656.6770888128976,136.1452180563251,149.15009548827015,127.9278822158972,221.73266336061235,244.15659199254307,401.44368306213994,171.9441664396156,203.18072012648744,163.43475881860414,303.6238175408067,374.03884643012765,603.0678672961213,38.210879377305645,-91.9559652522963,-38.75186138775664,84.85646182277097,181.2564032581237,109.99744173174355,97.8016548516738,42.10304419560911,88.27512311624673,715.0118839690936,553.6911689203672,161.32071504872636,3.6440446893089042,101.55778433380374,2.4609424089699834,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandCantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T4,R14,BS2DCE,ok,1201,119.995553,119.995553,45.59368200000013,-0.9999999999999999,60.31811978232067,191.93159965466114,306.55399107205193,8.0,8.0,99.91673605328893,95.33721898417986,302.66392542601415,316.2505928882873,292.84234801764234,423.4481905106887,465.6842382952787,705.7507491976572,116.80602831663747,130.7988277537951,107.23139275356517,204.248612293142,226.47037825073764,325.4543229813294,264.16137816851267,287.9342010953653,266.65266500183156,406.42958149771357,453.3057346085038,702.0458167870077,-13.82535786108751,-114.99842016354079,-50.028951060043,93.94425058249456,264.0824405558164,74.83840307068152,91.29729586803965,58.28243819456337,70.27342051525079,608.7776474667925,426.6869781141473,182.0906693526452,4.057358862669142,163.9385470816579,2.261913706574436,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T4,R14,BSDC91,ok,1200,119.898017,119.898017,45.59368200000013,-0.9999999999999999,60.31811978232067,145.00911264041883,227.81079375823174,8.0,8.0,99.91666666666667,95.16666666666667,219.91208595109813,230.15837552934076,214.07227372973264,305.8221410934167,343.926721638418,528.3162863155942,101.36564230446561,112.59436773897038,100.263559801578,169.42678691669843,184.9895635539285,294.46614520548695,184.41123744200632,200.7371071321059,181.63093511473573,285.2309330576129,319.62015676959186,504.78163532629526,-18.388096081266596,-42.289504686463694,-35.19167001195094,75.19067805301036,196.31377916416076,73.86837173931528,37.71083075101351,21.35320771947417,31.08290970968733,717.248689443649,553.6911689203672,163.55752052328182,3.655917750621862,102.45451047531958,2.4609424089699834,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandCantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T1,R13,BS2DCE,ok,1201,119.994639,119.994639,44.91856400000012,-0.9999999999999999,60.31811978232067,202.13904687422502,279.22671563355505,8.0,8.0,99.6669442131557,92.5895087427144,302.85009471918175,311.3517545764904,303.6835901592074,385.56797842347623,420.7854455338337,634.7104025346292,152.56401399085019,175.3771617493436,131.97821506841612,280.00003987447667,318.52406813008383,413.67756605649,238.71990626449062,257.2601139209179,245.82035671224185,350.25210203217165,373.83578228869743,540.9478447467609,31.500509898357144,-20.691927585803672,-47.184274967850094,150.80793013874137,256.53344003464804,69.41489682725445,74.90913337924235,56.93710436088983,48.677966377266216,694.2249086655753,426.61967413645596,267.60523452911934,5.836248190042949,85.12330025913175,1.2037858377150297,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T1,R13,BSDC91,ok,1200,119.88962000000001,119.88962000000001,44.91856400000012,-0.9999999999999999,60.31811978232067,150.26384698405298,245.7690285879374,8.0,8.0,99.91666666666667,93.58333333333333,232.69764711856288,240.0181524637177,229.21396978203063,307.997792879323,335.57915188499237,477.8980113676955,131.6760874622985,145.41112038496115,130.15792785778123,213.0427102676835,230.2251628196452,466.80188943962645,170.35576555607415,190.95632898777347,174.1407382693062,276.11606723975734,304.0771760746013,391.0734288275845,30.31378588738448,-23.704925567866383,-37.77648174161231,126.47107857678915,189.55827521035837,53.09567243277882,51.233534022016926,40.89878792027217,30.8571572740874,765.2015488282663,553.772122596342,211.42942623192425,4.899421626328784,72.93569758109399,1.8327750005908494,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandCantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T2,R13,BS2DCE,ok,1201,119.994639,119.994639,44.91856400000012,-0.9999999999999999,60.31811978232067,202.18213974485369,279.23390805300494,8.0,8.0,99.6669442131557,92.5895087427144,302.91963396638687,311.37772512894094,304.85430557165574,386.18297707491087,420.72570007091593,634.0457757653493,152.5477703330536,175.40483099344715,132.0267196466238,280.30695253764503,318.50423540847066,413.75587792939916,238.77757112887696,257.2726821305257,245.67998590564486,350.28237663403934,373.6667121851597,540.3181506589149,31.85443110766571,-19.379015341664307,-47.4526007571537,150.54364871254634,256.6486537544429,69.71318002266413,74.97646270427514,57.38799139159513,48.250268431209406,694.0219597672085,426.61967413645596,267.40228563075254,5.896916322664084,85.00729149626713,1.2037858377150297,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T2,R13,BSDC91,ok,1200,119.88962000000001,119.88962000000001,44.91856400000012,-0.9999999999999999,60.31811978232067,150.3035176410201,245.62477596640707,8.0,8.0,99.91666666666667,93.58333333333333,232.71454828104058,240.05101916341215,229.15864209614506,307.0586027568711,335.6017573348755,477.9531544738117,131.55886010985714,145.333850212022,130.0529582745973,213.05475619928131,230.22522968582902,466.88592770992443,170.44341629569757,191.05644135684724,174.86825840164443,276.9454369183706,305.79958820339357,391.0734288275845,30.25216408465877,-23.144280465280534,-37.341682535793694,126.45094269457354,189.72849940179754,53.27459471599725,51.012219221278656,40.71936295615848,30.72751194490729,765.3072346353437,553.772122596342,211.53511203900166,4.8738790552334965,72.97079041736667,1.8327750005908494,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandCantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T3,R13,BS2DCE,ok,1201,119.994639,119.994639,44.91856400000012,-0.9999999999999999,60.31811978232067,226.9466510477879,313.0599988810734,8.0,8.0,99.6669442131557,92.5895087427144,354.91000466001907,372.5763492726034,341.81987642814005,514.8416542756707,588.5082441029098,839.6480140099914,188.29203396413115,216.49304283473882,167.47500499301663,340.2502821108985,368.20037741143153,584.7048054437703,260.3405935836245,303.22252297851645,249.7698925316003,488.0014199129463,568.7756309243368,801.6738117030203,3.769597705285439,-40.97960194133927,-30.064712718630574,191.73751946697092,300.5657850483675,96.05288659951162,32.437703243897936,30.746556979425375,10.337012414142464,643.208826490272,426.61967413645596,216.58915235381608,7.467921687028351,165.5879461737354,1.2037858377150297,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T3,R13,BSDC91,ok,1200,119.88962000000001,119.88962000000001,44.91856400000012,-0.9999999999999999,60.31811978232067,157.68732308072978,248.4598992053032,8.0,8.0,99.91666666666667,93.58333333333333,251.6094804559373,262.4202123202335,240.8944097441535,346.4245947340145,407.21967461876744,539.2376922004448,158.74614243820275,173.0631634727494,160.8993758156862,243.05935029016283,265.1547923641637,519.1118112460498,171.02422775403554,197.2650736521821,167.6288573214049,300.76923178348926,330.6708327509748,446.3551333477917,47.4154019877827,-7.038460124837822,-33.18762418945355,147.8303804430137,197.22165959798647,69.06217920044368,45.77055414760198,38.13727758223848,25.30793720542738,775.0072888615978,553.772122596342,221.23516626525577,6.412334621234585,90.33203509301013,1.8327750005908494,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandCantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T4,R13,BS2DCE,ok,1201,119.994639,119.994639,44.91856400000012,-0.9999999999999999,60.31811978232067,213.71930217594308,295.13260159276325,8.0,8.0,99.6669442131557,92.5895087427144,312.2916384575713,328.4728666878555,309.20253481514817,429.162283291968,519.9769204283065,775.2770696003366,155.51551063160196,170.1593550696754,144.5117112192029,248.79396433880362,279.2665796868468,412.9925371869969,252.77708137303503,280.96301897653694,262.5587276474607,392.0550780202735,471.50422272843775,760.4446830585555,35.88289771003616,-137.6247115152772,-91.7834926807402,123.25196579630847,245.05031427598126,63.776190804483505,140.07083214670385,91.72912397817711,105.85653419825485,600.1049617204598,426.61967413645596,173.4852875840038,8.75035746342381,165.57499836506773,1.2037858377150297,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T4,R13,BSDC91,ok,1200,119.88962000000001,119.88962000000001,44.91856400000012,-0.9999999999999999,60.31811978232067,151.51379564336463,248.39006410362117,8.0,8.0,99.91666666666667,93.58333333333333,223.35611107546444,232.7265974012482,219.6632544125324,302.3488710116545,333.8319882255142,565.9847079994827,129.19616240195523,144.1065823090197,122.27620208319694,215.8785848117022,243.09178400129767,516.5145076575103,162.9561340685294,182.74288515063012,164.61662035054113,270.3889056072382,294.97874354536356,507.1603549584529,25.144253991001065,-32.81353341718646,-48.16792831673624,121.81268520701236,179.84768116809343,54.688679010630345,68.05091170176024,49.32026095896698,46.88750838315218,744.3970691585599,553.772122596342,190.62494656221793,4.820327743142188,84.41078189467635,1.8327750005908494,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandCantenna,fixed FULL v4-io/T4 capture-level offset
scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,T1,R15,BS2DCE,ok,1200,119.88915999999999,119.88915999999999,43.647452000000136,-0.9999999999999999,60.31811978232067,172.7891362683323,346.9244608189067,8.0,8.0,99.75,95.0,308.6113561253001,320.1162899928515,302.2944438502903,412.61063543547317,456.36170209707325,688.4761269031098,143.47596501131318,162.5991350919302,129.54416669982646,248.88053145986558,293.8315045114216,438.5060130974492,253.5695403703595,275.7461883438167,246.1662947611965,385.632769281091,436.8711122656663,682.0818347313659,76.81363462536137,-136.75593707570923,24.16140790713925,124.71509537862174,239.54455129279535,66.46170425054832,91.69497232863014,70.20679643537754,58.982825336107,648.2404657938686,426.7388268270694,221.5016389667992,2.2996372712480246,106.06927424069117,1.8093720695149111,scale_to_vicon,v2,solver_similarity_scale_to_vicon,solver_delay,full_similarity,0.9384686781209736,all_anchor_similarity,OptiTrack,scale_to_vicon/v2/solver_similarity_scale_to_vicon/solver_delay,WandBantenna,fixed FULL v4-io/T4 capture-level offset
