capture,tag,sweep,x,y,z,n_anchor
ID30,BS2DCE,3055,2520.2360320680973,1764.3727175598071,910.9443161047791,8
ID30,BS2DCE,3056,2577.186831979355,1780.8302567151632,922.5967951945065,8
ID30,BS2DCE,3057,2644.85777468259,1777.7717163084362,1004.2445042098751,8
ID30,BS2DCE,3058,2663.414705418663,1678.3851144173475,1021.5119934971252,8
ID30,BS2DCE,3059,2696.4778165837015,1616.2406465710392,1049.6639519865248,8
ID30,BS2DCE,3060,2728.3277922397283,1638.230953042337,981.225885452063,8
ID30,BS2DCE,3061,2690.793385606106,1562.4996223064477,952.1198433037432,8
ID30,BS2DCE,3062,2709.5926490583947,1537.568698018328,1051.5914584431075,8
ID30,BS2DCE,3063,2726.762431251602,1436.6915034173626,994.2716925226201,8
ID30,BS2DCE,3064,2739.5450579999488,1498.408356086727,1144.6833407824245,8
ID30,BS2DCE,3065,2747.61754501708,1468.508209721717,1035.2609037275733,8
ID30,BS2DCE,3066,2642.547554285049,1399.8779387201012,1002.0320761585174,8
ID30,BS2DCE,3067,2617.558479948054,1391.8256988428852,1186.5222509000666,8
ID30,BS2DCE,3068,2531.295261891417,1433.9122898567268,1116.0428573156532,8
ID30,BS2DCE,3069,2586.8269798846814,1357.4122623838084,976.476439536981,8
ID30,BS2DCE,3070,2530.981880493825,1491.3885570033688,755.674887814008,8
ID30,BS2DCE,3071,2478.998717759462,1295.4736826560934,873.0664165782908,8
ID30,BS2DCE,3072,2500.140024814754,1224.1700617212643,922.4303555661381,8
ID30,BS2DCE,3073,2442.012240354395,1102.8001338180188,956.548958862394,8
ID30,BS2DCE,3074,2342.797865317929,1145.7510755088417,1000.8428929850954,8
ID30,BS2DCE,3075,2344.2905857983988,1073.1946639948621,1004.2991287769921,8
ID30,BS2DCE,3076,2293.7305234842197,1087.6216461891722,946.9063263350808,8
ID30,BS2DCE,3077,2278.8514420926035,1148.6980244769454,935.9809953656053,8
ID30,BS2DCE,3078,2250.793487937201,1125.3329396208737,1087.3384537026134,8
ID30,BS2DCE,3079,2178.4954401456885,1094.3165747870898,1163.0170121409462,8
ID30,BS2DCE,3080,2079.0174862153367,1165.9056155965486,1104.1667442092198,8
ID30,BS2DCE,3081,2057.306684525202,1166.2976277053456,1058.3598921580954,8
ID30,BS2DCE,3082,2005.613549457473,1202.9717209379999,1012.1169174268515,8
ID30,BS2DCE,3083,2002.4432428765558,1204.2673034743827,1103.4289581101543,8
ID30,BS2DCE,3084,1947.6215068025876,1305.2606720532774,1213.9215861140176,8
ID30,BS2DCE,3085,1906.0461571865512,1293.5899501084455,1188.9862006024723,8
ID30,BS2DCE,3086,1915.1261595882515,1383.2000027139386,1398.2627506473493,8
ID30,BS2DCE,3087,1879.057396203196,1277.6888383984394,1291.3971666147872,8
ID30,BS2DCE,3088,1877.0721492214113,1353.5192864373769,1080.8152701199551,6
ID30,BS2DCE,3089,1838.2542666363395,1311.1781784472403,982.3971567371465,7
ID30,BS2DCE,3090,1842.3445003015013,1294.0595133724792,1043.382170066797,8
ID30,BS2DCE,3091,1812.1370868526196,1447.059391214675,850.2738857972963,8
ID30,BS2DCE,3092,1815.9060696216038,1500.7784807838318,761.7417372395464,8
ID30,BS2DCE,3093,1767.6566266478335,1530.7142625337715,1024.4628562321425,8
ID30,BS2DCE,3094,1848.0708238956017,1543.9401979959785,844.6366490464876,8
ID30,BS2DCE,3095,1822.5040036576654,1665.730454277405,806.9974872575709,8
ID30,BS2DCE,3096,1752.7295804260837,1671.173565850391,1086.027811687508,8
ID30,BS2DCE,3097,1754.5214056142372,1758.5838006356298,1060.8075412302921,8
ID30,BS2DCE,3098,1767.8879886634918,1830.0914935283818,1067.743114493845,8
ID30,BS2DCE,3099,1811.1223417920155,1947.4363914179946,850.7264286432674,8
ID30,BS2DCE,3100,2131.036049156236,2058.4714874862048,1521.6847975771925,8
ID30,BS2DCE,3101,1975.8164123716888,2160.6139155639653,1276.6916946694948,8
ID30,BS2DCE,3102,2006.7031869644952,2123.9192322691106,1344.0801033455923,8
ID30,BS2DCE,3103,2079.8418533214362,2045.3693412143855,1278.6318080968822,8
ID30,BS2DCE,3104,2088.171684598395,2020.7086967084113,1176.1727800222498,8
ID30,BS2DCE,3105,2113.6349964312776,1970.8266970492375,1086.2536609455476,8
ID30,BS2DCE,3106,2133.4057199774447,1996.6293209479581,867.1567962177677,8
ID30,BS2DCE,3107,2177.759540040634,1953.2018807176064,894.6019192079533,8
ID30,BS2DCE,3108,2230.8237957625784,1973.2054619249952,795.5822463801171,8
ID30,BS2DCE,3109,2283.831283677541,1968.4903805280628,758.467390851963,8
ID30,BS2DCE,3110,2330.999813004174,1937.8798258609895,767.697079786445,8
ID30,BS2DCE,3111,2323.1899366796024,1895.6194757293729,914.5911533600464,8
ID30,BS2DCE,3112,2331.573539260539,1833.3645334404737,894.3723823685152,8
ID30,BS2DCE,3113,2427.773909189798,1855.6424809589869,886.6068781854935,8
ID30,BS2DCE,3114,2463.6439866151354,1856.337673566775,877.6392244823643,8
ID30,BS2DCE,3115,2488.663916221474,1754.859196469334,978.2216235316083,8
ID30,BS2DCE,3116,2548.2417079724873,1826.7611925504934,760.6051084618102,8
ID30,BS2DCE,3117,2669.890864081455,1817.2611343682645,802.0491079964814,8
ID30,BS2DCE,3118,2699.223428833196,1713.3528676088551,1056.7983247463615,8
ID30,BS2DCE,3119,2686.9939423397445,1650.984088339345,1025.1518993388022,8
ID30,BS2DCE,3120,2684.6453186244175,1601.665085372265,1033.6775499877563,8
ID30,BS2DCE,3121,2668.746060629048,1589.920246687991,963.649519946147,8
ID30,BS2DCE,3122,2700.281325843783,1532.1974462521316,1028.948479797598,8
ID30,BS2DCE,3123,2674.0500667606,1452.4711911306713,1061.3698942263256,8
ID30,BS2DCE,3124,2793.173322492838,1503.5660486365723,1129.162479170712,6
ID30,BS2DCE,3125,2707.1994405076894,1460.2098917988922,992.9474763651821,8
ID30,BS2DCE,3126,2664.729613509122,1380.2238876952242,1050.3683669338925,8
ID30,BS2DCE,3127,2642.30417309303,1403.0933055799023,1142.3928330985107,8
ID30,BS2DCE,3128,2588.9209769868135,1466.2143673643739,1105.3410741101143,8
ID30,BS2DCE,3129,2525.5502923546387,1445.469751186842,1070.5540126961962,8
ID30,BS2DCE,3130,2577.3602546490524,1292.6640151069937,1031.2476883474724,8
ID30,BS2DCE,3131,2514.505516045933,1363.5605035611757,735.8468775755285,8
ID30,BS2DCE,3132,2473.729182488234,1216.3822141136143,941.8160347565225,8
ID30,BS2DCE,3133,2485.040784370862,1197.859500572851,854.1195545373232,8
ID30,BS2DCE,3134,2412.6099023825705,1142.469446002895,992.6580713417209,8
ID30,BS2DCE,3135,2345.372341255779,1141.1239418918133,944.3448742773095,8
ID30,BS2DCE,3136,2337.27961397703,1132.2863444732973,988.700783542217,8
ID30,BS2DCE,3137,2280.208195385859,1140.5460376829901,964.057418755476,8
ID30,BS2DCE,3138,2251.0436077916324,1033.469555003969,1115.7034174773669,8
ID30,BS2DCE,3139,2201.3598683388263,1065.8852592100288,1140.2841487927305,8
ID30,BS2DCE,3140,2137.3017776266925,1086.0916892734567,1103.3813587072468,8
ID30,BS2DCE,3141,2077.4703286087097,1174.1530089082116,1066.390091031919,8
ID30,BS2DCE,3142,1998.1429108522373,1180.8441346667523,1096.5542322434344,8
ID30,BS2DCE,3143,1970.1594561947124,1300.095104914407,1168.5168619160252,7
ID30,BS2DCE,3144,1928.1376546646004,1302.0597513575906,1142.4538995154678,6
ID30,BS2DCE,3145,2029.5387682320177,1660.5176272678825,1866.3903261126604,8
ID30,BS2DCE,3146,1931.1905337246749,1405.6491879773835,1477.0718340568292,8
ID30,BS2DCE,3147,1949.8550225782453,1284.2684922988458,1253.9262011769506,8
ID30,BS2DCE,3148,1871.733858517921,1326.094976761071,1069.0716274354513,8
ID30,BS2DCE,3149,1875.4607296368895,1348.2011779786835,1047.286543115526,8
ID30,BS2DCE,3150,1796.9992536093932,1236.7648582843465,1113.6547619822984,8
ID30,BS2DCE,3151,1848.2619818620376,1396.623351001888,846.423362275206,8
ID30,BS2DCE,3152,1871.8440151256468,1524.4616067779584,609.4929174769053,8
ID30,BS2DCE,3153,1783.5394255984643,1463.080156247771,1001.7940762223378,8
ID30,BS2DCE,3154,1777.190448317034,1575.8404037899377,878.4301521400307,8
ID30,BS2DCE,3155,1808.1989134893483,1574.259402620231,887.4208016636286,8
ID30,BS2DCE,3156,1795.0012863807947,1664.1824258024355,1070.6743556152649,8
ID30,BS2DCE,3157,1746.3172786637015,1800.5545142767132,1012.367113993525,8
ID30,BS2DCE,3158,1757.6531953053207,1851.5585431832424,1022.3274748759075,8
ID30,BS2DCE,3159,1798.0094776330168,1895.327152911062,939.0675289097135,8
ID30,BS2DCE,3160,2020.0976674040185,2133.5762246061304,1523.2840332820545,8
ID30,BS2DCE,3161,1984.922732269356,2096.6062112940745,1388.406457346443,8
ID30,BS2DCE,3162,2015.5806897884945,2131.582406537082,1236.4750106361414,8
ID30,BS2DCE,3163,2055.029338440242,2055.816959873026,1267.4397192531922,8
ID30,BS2DCE,3164,1996.383694027088,1985.8401230874244,1147.3281723967054,8
ID30,BS2DCE,3165,2081.1568195383816,1954.5044677517897,1022.7185232160775,8
ID30,BS2DCE,3166,2128.46907177171,1969.4580545733486,942.1991355304484,8
ID30,BS2DCE,3167,2178.5938591192025,1973.6617471765453,874.5921803947069,8
ID30,BS2DCE,3168,2252.678890946553,1885.0275077272008,1044.9564634941485,8
ID30,BS2DCE,3169,2255.7761581287104,1968.07995811624,822.0333561535241,8
ID30,BS2DCE,3170,2364.6376625004586,1897.3614179356423,610.4668923038091,8
ID30,BS2DCE,3171,2367.9151906200277,1894.094265159215,663.3847648961603,8
ID30,BS2DCE,3172,2323.2960604538007,1856.4900142794697,927.9544391861236,8
ID30,BS2DCE,3173,2377.6392849155413,1846.6290543147663,872.0535411134093,8
ID30,BS2DCE,3174,2438.9216923097665,1856.1258675943707,865.2065166012881,8
ID30,BS2DCE,3175,2477.69536470892,1835.3040006775675,888.3314175664794,8
ID30,BS2DCE,3176,2527.1856360676425,1801.9388309312667,848.2420803937024,8
ID30,BS2DCE,3177,2622.790420643342,1815.8785358829487,805.8448382694856,8
ID30,BS2DCE,3178,2672.3314614858054,1816.0527506298451,821.1077528083676,8
ID30,BS2DCE,3179,2729.4377676145673,1740.5078487584044,975.7437352426228,8
ID30,BS2DCE,3180,2726.1211705740275,1548.95363589055,1115.1996949061406,8
ID30,BS2DCE,3181,2683.4980852681897,1567.948711708862,1024.5984574963134,8
ID30,BS2DCE,3182,2695.01558610077,1514.9817478714042,970.8477490796339,8
ID30,BS2DCE,3183,2737.206494276422,1475.2026181502986,1087.3099883852842,8
ID30,BS2DCE,3184,2727.8138614391873,1502.229946352313,1025.072433317885,8
ID30,BS2DCE,3185,2767.8070780958756,1481.903022371059,980.7277752774173,8
ID30,BS2DCE,3186,2668.828893071309,1365.0786903920841,1111.3227792561859,8
ID30,BS2DCE,3187,2610.58119216384,1417.0897384857165,1130.7300762194232,8
ID30,BS2DCE,3188,2551.723149815932,1440.4976639398378,1165.11728602772,7
ID30,BS2DCE,3189,2549.6009959817584,1401.533872431549,1105.978310558526,8
ID30,BS2DCE,3190,2564.8574916492585,1241.4059567113625,999.2402790088729,8
ID30,BS2DCE,3191,2480.141322507679,1277.2437458704449,896.9897831856364,8
ID30,BS2DCE,3192,2513.025358826362,1252.3587573248196,873.7437572165875,8
ID30,BS2DCE,3193,2486.5371786877786,1139.2964784760015,1018.637030908379,8
ID30,BS2DCE,3194,2402.167611097842,1155.4562893963075,1032.6167948824527,8
ID30,BS2DCE,3195,2340.696458166793,1077.880366500915,973.44380655115,8
ID30,BS2DCE,3196,2322.8013891992173,1057.5069024560714,1047.460438508149,8
ID30,BS2DCE,3197,2296.5778516624323,1084.5829077137637,995.1806900074522,7
ID30,BS2DCE,3198,2230.741870349248,1101.9214550730912,1016.3054760900553,8
ID30,BS2DCE,3199,2201.085029142113,1106.9935824422369,1085.388644673138,8
ID30,BS2DCE,3200,2150.5183083729403,1107.3753471989432,1123.232915316824,7
ID30,BS2DCE,3201,2095.898859462209,1153.887660760859,1102.5504507572243,8
ID30,BS2DCE,3202,2063.244800575082,1194.474813219743,1055.5836259356793,8
ID30,BS2DCE,3203,1972.4490151906234,1253.9713640896596,1063.229822783228,7
ID30,BS2DCE,3204,1962.6324193978483,1277.2842295004768,1236.6950946992088,6
ID30,BS2DCE,3205,1924.4817784885824,1296.0721197089154,1112.5680131017361,8
ID30,BS2DCE,3206,1935.3037649751525,1373.2216321794003,1239.6583698338488,8
ID30,BS2DCE,3207,1970.1867896610395,1333.406836455421,1280.0388685329153,8
ID30,BS2DCE,3208,1862.2417216643335,1309.9315247160487,1177.7224328533523,8
ID30,BS2DCE,3209,1884.5573637619016,1315.7729114953768,959.2568219158667,7
ID30,BS2DCE,3210,1799.5299497565961,1278.9539580738347,1142.720131494118,8
ID30,BS2DCE,3211,1830.8617556773029,1353.7395738905145,966.2418445024243,8
ID30,BS2DCE,3212,1859.4456456837265,1485.9466325480162,682.9201103589226,7
ID30,BS2DCE,3213,1813.6318465342208,1571.2242048496287,863.8419965759663,8
ID30,BS2DCE,3214,1775.5045716779107,1532.6014337035147,1034.2941696368682,8
ID30,BS2DCE,3215,1891.0455602283782,1570.6231088393106,791.0569782991572,8
ID30,BS2DCE,3216,1860.5126057166472,1676.1735317914322,893.6737592360198,8
ID30,BS2DCE,3217,1757.6912084814614,1712.3683971761666,1098.5442968045952,8
ID30,BS2DCE,3218,1742.453552135983,1776.4357845628465,1090.9867250746256,7
ID30,BS2DCE,3219,1814.3610306607409,1917.788767780936,903.3630180452162,8
ID30,BS2DCE,3220,1903.2714884348345,1941.2041834686713,1047.0152124391761,8
ID30,BS2DCE,3221,1962.9703720613384,2082.0783588605527,1272.5773180731917,7
ID30,BS2DCE,3222,2039.1589045499768,2090.071066233988,1261.5320453137947,8
ID30,BS2DCE,3223,2075.0408109471227,2056.377524354162,1113.6531874754253,8
ID30,BS2DCE,3224,2023.3005552711802,1998.0347746737486,1197.343572872107,7
ID30,BS2DCE,3225,2053.6521810756367,1985.552489949215,1031.2842380069812,8
ID30,BS2DCE,3226,2124.948415252071,1968.6166113823137,934.4058623114547,8
ID30,BS2DCE,3227,2136.6940020866327,1958.6971990816744,939.9937780208936,7
ID30,BS2DCE,3228,2242.1789553509757,1917.5522558645966,940.8290220757897,8
ID30,BS2DCE,3229,2271.0451807951895,1932.1676994464262,759.7927634917776,8
ID30,BS2DCE,3230,2301.644665125554,1908.0417059692782,701.040082874964,7
ID30,BS2DCE,3231,2377.2029286832358,1887.1845313203135,784.7645128159878,8
ID30,BS2DCE,3232,2364.3528838535963,1846.1658554876815,946.3769491357086,8
ID30,BS2DCE,3233,2380.9455090352867,1881.9641314108192,852.2381595066361,7
ID30,BS2DCE,3234,2416.7868163267126,1840.4218096418301,875.3512593275789,8
ID30,BS2DCE,3235,2449.686840826625,1777.1070914079382,941.5914120082404,8
ID30,BS2DCE,3236,2464.7209289109514,1828.2520106205743,981.1233230219967,7
ID30,BS2DCE,3237,2598.0574131069047,1752.8914125803203,903.0962801345811,8
ID30,BS2DCE,3238,2640.85440474655,1690.7947144261134,1181.9035635723965,8
ID30,BS2DCE,3239,2722.3732845115624,1693.5416575093204,1017.8144983843029,7
ID30,BS2DCE,3240,2665.6412206885802,1610.8041687042912,1041.2629549104097,8
ID30,BS2DCE,3241,2698.640276305266,1579.047739364271,998.2184248945065,8
ID30,BS2DCE,3242,2687.7611173383016,1492.9695043015809,1018.7558202988384,7
ID30,BS2DCE,3243,2746.8541385270405,1572.4211716730808,1061.8575633474527,8
ID30,BS2DCE,3244,2736.6876672415665,1494.2752248810696,1108.3797328636342,8
ID30,BS2DCE,3245,2743.018441126752,1522.007746662061,1002.8231992114346,8
ID30,BS2DCE,3246,2707.276151198412,1458.066596552627,1057.5276957146793,8
ID30,BS2DCE,3247,2639.091905826957,1385.226392356742,1070.0308976121062,8
ID30,BS2DCE,3248,2592.8337044629325,1427.9950956910163,1180.8535455272354,7
ID30,BS2DCE,3249,2501.6408493008885,1430.3291621086232,1136.5348906641123,8
ID30,BS2DCE,3250,2543.1071501965203,1399.2011418139286,1110.8647686881618,8
ID30,BS2DCE,3251,2542.525856638912,1250.1749179846838,1036.0719316534276,7
ID30,BS2DCE,3252,2504.589644691052,1256.0573486615506,957.9374815751025,8
ID30,BS2DCE,3253,2547.0068949060774,1277.5582804480757,833.6375369510965,8
ID30,BS2DCE,3254,2444.653541218552,1223.5912512457355,1016.3424479339459,7
ID30,BS2DCE,3255,2417.80096929146,1131.4098149419367,979.4267643191572,8
ID30,BS2DCE,3256,2361.353355387391,1061.1838000620203,1043.864083658335,8
ID30,BS2DCE,3257,2318.891329674971,1090.5934109603263,953.9775426317623,7
ID30,BS2DCE,3258,2255.697655976477,1134.3342517739118,973.4203871268386,8
ID30,BS2DCE,3259,2198.0534847651734,1090.5100325988158,1071.5607694563357,8
ID30,BS2DCE,3260,2124.5434242571077,1134.2316816333189,1022.4593550470688,7
ID30,BS2DCE,3261,2102.5354381010284,1152.2490377217673,1073.0926274361539,8
ID30,BS2DCE,3262,2042.4393109311654,1214.624133522598,916.1627021002929,8
ID30,BS2DCE,3263,1991.6888740646334,1212.3100142939,1139.1939081838907,7
ID30,BS2DCE,3264,1941.560755589273,1288.6115487056238,1148.1498654109807,8
ID30,BS2DCE,3265,1886.2006443403411,1278.816452362541,1173.1686065497752,8
ID30,BS2DCE,3266,1917.3186178340504,1438.395904831515,1473.0782623955713,7
ID30,BS2DCE,3267,1958.0826498013282,1308.0549179905095,1350.6681866827,8
ID30,BS2DCE,3268,1907.6290616603214,1336.2579103973596,1157.4321034632835,8
ID30,BS2DCE,3269,1872.5266809170948,1269.0888851695336,1139.64017768279,7
ID30,BS2DCE,3270,1858.8559046861387,1369.4146002124455,928.8238490987501,8
ID30,BS2DCE,3271,1837.3051755334889,1342.3924894921781,975.3203761425266,8
ID30,BS2DCE,3272,1827.8303301246494,1495.6881765708727,773.9839936016203,7
ID30,BS2DCE,3273,1810.1915019126598,1517.6510408199358,830.8717248515316,8
ID30,BS2DCE,3274,1770.1203132062508,1500.672024520895,1011.6577476815849,8
ID30,BS2DCE,3275,1811.851063317002,1544.8871100785348,901.0756168620951,7
ID30,BS2DCE,3276,1851.1912952777477,1690.4905569804457,910.3985021335133,8
ID30,BS2DCE,3277,1756.8967197817717,1711.0733332301807,1107.1652310612878,8
ID30,BS2DCE,3278,1732.1348966415408,1828.7268438671358,1069.3598135309282,7
ID30,BS2DCE,3279,1778.4034108624464,1913.0814071191523,985.5110934153441,8
ID30,BS2DCE,3280,1819.4161780807808,2033.7314421553235,1050.817304313512,6
ID30,BS2DCE,3281,2023.6748559480452,2020.7508448006836,1372.7550806038976,7
ID30,BS2DCE,3282,2044.2479003897893,2029.5098503816423,1307.272836526369,8
ID30,BS2DCE,3283,2035.396041911031,2061.604508962976,1257.8781889568795,8
ID30,BS2DCE,3284,2106.2013278956947,2054.374778778173,1312.8838929843757,7
ID30,BS2DCE,3285,2055.977311307404,2021.1754079277382,1114.39085396138,8
ID30,BS2DCE,3286,2138.62752528885,1966.828122780112,1010.1731310412466,8
ID30,BS2DCE,3287,2161.3547583264617,1983.454471400796,930.7277167857657,7
ID30,BS2DCE,3288,2206.2360140108085,1991.3641839292047,646.5255937810977,8
ID30,BS2DCE,3289,2246.784409050302,1929.6556638144946,892.1160593026453,8
ID30,BS2DCE,3290,2292.311645157349,1985.7379524060657,690.3639056203319,7
ID30,BS2DCE,3291,2377.131378019751,1960.6574134694292,670.6319598821422,8
ID30,BS2DCE,3292,2332.817358588207,1842.971771192164,905.4524155476163,8
ID30,BS2DCE,3293,2346.7956660213736,1884.4496854919976,969.6430769950628,7
ID30,BS2DCE,3294,2361.2718285908527,1841.3365307778633,817.2328072875732,8
ID30,BS2DCE,3295,2469.7586624282694,1802.214326136692,886.129389293983,8
ID30,BS2DCE,3296,2497.1176452276522,1796.973796664967,874.2695757669501,7
ID30,BS2DCE,3297,2569.8555629417165,1813.4821111334734,853.6180742935139,8
ID30,BS2DCE,3298,2673.0676344848803,1788.9369588870416,966.6422207129895,8
ID30,BS2DCE,3299,2700.5603273103757,1701.7041880185866,1042.5706690413965,8
ID30,BS2DCE,3300,2686.1631559351626,1653.6550522493126,1073.6082681523449,8
ID30,BS2DCE,3301,2686.5590604535346,1627.4713932980362,1026.2253369766752,8
ID30,BS2DCE,3302,2687.991037648763,1581.1468668829395,994.8774453716892,8
ID30,BS2DCE,3303,2678.8665131566986,1491.4466709021744,1048.8146069742156,8
ID30,BS2DCE,3304,2711.7479441624564,1423.1084650337148,1025.0482637680846,6
ID30,BS2DCE,3305,2746.3709977788617,1521.7659483330044,1154.7027535015193,8
ID30,BS2DCE,3306,2765.9575333598327,1460.1217706433774,930.8349911368731,8
ID30,BS2DCE,3307,2648.377151635221,1373.0263266626823,1051.465197222776,8
ID30,BS2DCE,3308,2594.019556503136,1416.2190931334471,1165.204580489122,8
ID30,BS2DCE,3309,2543.547432984525,1437.92350703519,1186.013571822054,8
ID30,BS2DCE,3310,2549.8125493623684,1378.2409067062765,1043.0622767180753,8
ID30,BS2DCE,3311,2562.292267592168,1192.7260896745556,1031.4986876354565,8
ID30,BS2DCE,3312,2497.143873950554,1239.527464068473,870.6655998745644,8
ID30,BS2DCE,3313,2507.329227041521,1270.3245849144016,744.7139504752187,8
ID30,BS2DCE,3314,2484.684254593508,1106.6894829400755,990.8239771362367,8
ID30,BS2DCE,3315,2395.064658990136,1143.2285717883526,1023.1076318048958,8
ID30,BS2DCE,3316,2341.2894900709603,1115.4680785447467,973.9625388121367,6
ID30,BS2DCE,3317,2318.091302700077,1131.410260414759,985.6258037764634,8
ID30,BS2DCE,3318,2290.415005423439,1058.4877622931529,1041.8419847191487,8
ID30,BS2DCE,3319,2216.6901805854413,1093.5657389054884,1029.4698787898292,8
ID30,BS2DCE,3320,2213.298532315364,1072.9304084625592,966.4776743450435,8
ID30,BS2DCE,3321,2164.681729544969,1151.172927980029,1048.956829307515,8
ID30,BS2DCE,3322,2066.8701743965703,1167.4266092206074,1035.944981755732,8
ID30,BS2DCE,3323,2012.9982186553782,1186.0888815711771,1121.7838745765657,8
ID30,BS2DCE,3324,1995.3339228305003,1228.0276478269275,1175.891931738028,7
ID30,BS2DCE,3325,1959.3590139786616,1273.813624258852,1246.3658762136201,8
ID30,BS2DCE,3326,1887.8221348151696,1311.7565933014555,1093.211176120979,7
ID30,BS2DCE,3327,1959.4720067137057,1380.6305119008057,1485.455562734986,8
ID30,BS2DCE,3328,1914.4797771709673,1287.3419327698991,1203.482151066806,8
ID30,BS2DCE,3329,1869.099955688212,1340.2064352181708,1110.26132685307,8
ID30,BS2DCE,3330,1849.4968577446332,1320.9024861386936,1046.7284465852683,8
ID30,BS2DCE,3331,1838.044142232216,1232.8705947116507,1165.8058596414378,8
ID30,BS2DCE,3332,1842.390732065812,1458.9407448289958,832.7577966457355,8
ID30,BS2DCE,3333,1822.991514531248,1499.5376849414592,770.146459617328,8
ID30,BS2DCE,3334,1817.450838513318,1566.1977730440392,853.361586830712,8
ID30,BS2DCE,3335,1790.5001308592732,1514.1003383660347,1026.9622665943157,8
ID30,BS2DCE,3336,1835.3407914636718,1601.6936429140196,805.4193012578098,8
ID30,BS2DCE,3337,1804.3705139704182,1662.488375266619,1017.2424922793364,8
ID30,BS2DCE,3338,1745.5143145401244,1790.853237801474,1074.2204936013309,8
ID30,BS2DCE,3339,1768.697237611028,1882.3215880875703,1026.7081703516972,8
ID30,BS2DCE,3340,1822.747567487816,1979.3220452157193,761.3500135724962,8
ID30,BS2DCE,3341,2066.967919526366,2181.660771008354,1519.7815679243615,8
ID30,BS2DCE,3342,1948.4581338980963,2178.346258330523,1317.4449169633488,8
ID30,BS2DCE,3343,2030.61070274278,2102.5779957689238,1177.5639152988363,8
ID30,BS2DCE,3344,2100.200713494656,2055.163901622905,1286.6143825887973,8
ID30,BS2DCE,3345,2082.7950054111075,2061.151130815371,1155.06671222862,8
ID30,BS2DCE,3346,2119.9629782610536,1978.2394087038174,1046.4159398636252,8
ID30,BS2DCE,3347,2158.7424561771804,1964.1076370981582,904.0139255966192,8
ID30,BS2DCE,3348,2145.7591636210327,1976.93198354222,826.7814112148956,8
ID30,BS2DCE,3349,2245.262316235476,1911.508952148243,965.1734686856756,8
ID30,BS2DCE,3350,2275.5654738124385,1983.8087617154908,770.5470294760454,8
ID30,BS2DCE,3351,2344.4564690130132,1945.1614268446688,748.4566764142951,8
ID30,BS2DCE,3352,2313.4592361428336,1888.007178919213,880.1592543266026,8
ID30,BS2DCE,3353,2362.717166035317,1894.0664629622763,945.4464599592848,8
ID30,BS2DCE,3354,2402.5009757217435,1867.5000875222188,834.9889485912672,8
ID30,BS2DCE,3355,2363.7102492014697,1837.364881522212,945.5503539003593,7
ID30,BS2DCE,3356,2500.423097048667,1762.0112056018895,940.6074003044589,8
ID30,BS2DCE,3357,2544.334512509966,1814.7914637840565,874.3212184218688,8
ID30,BS2DCE,3358,2632.3271782655047,1764.4237496958954,920.4032442644384,8
ID30,BS2DCE,3359,2707.2268702224956,1736.7915174097734,888.6524746969345,8
ID30,BS2DCE,3360,2666.4097093212654,1646.9922479325037,1063.8561910112471,8
ID30,BS2DCE,3361,2698.9356217013774,1643.2937484879867,1054.4373816985478,8
ID30,BS2DCE,3362,2690.833013994807,1582.4632211035355,994.0075818725459,8
ID30,BS2DCE,3363,2696.0958385171652,1511.5035874707817,1025.196551677043,8
ID30,BS2DCE,3364,2726.806246192635,1492.2930250374802,1002.5599788368258,8
ID30,BS2DCE,3365,2779.5732924328613,1521.7177331095377,1102.6505502791895,8
ID30,BS2DCE,3366,2742.4949655734567,1496.9442274831592,1052.693421770332,8
ID30,BS2DCE,3367,2678.869626922341,1450.5179099608672,1054.6014529906706,8
ID30,BS2DCE,3368,2618.162570885501,1398.934571143327,1115.6182023781219,8
ID30,BS2DCE,3369,2502.3765703872027,1393.290315055795,1119.9849497597465,8
ID30,BS2DCE,3370,2528.838663766293,1421.0565250618592,1046.7291266574878,8
ID30,BS2DCE,3371,2569.4831651497057,1276.4450072825266,1002.8519349227897,8
ID30,BS2DCE,3372,2538.1382156505933,1244.650345596491,906.1475236457862,8
ID30,BS2DCE,3373,2508.3475224259087,1271.8259580448846,819.1817804159523,8
ID30,BS2DCE,3374,2476.6013444758437,1153.7048285564006,982.0345787050514,8
ID30,BS2DCE,3375,2406.889500092292,1106.3389576727948,949.4547811120724,8
ID30,BS2DCE,3376,2311.733401731695,1082.9484590830532,1003.7934697116175,8
ID30,BS2DCE,3377,2352.0970780562225,1081.4825445136253,918.9415484872457,8
ID30,BS2DCE,3378,2281.0677732820177,1103.854834358745,987.073186723444,7
ID30,BS2DCE,3379,2245.3645630004344,1085.988704067856,1059.3447439518743,8
ID30,BS2DCE,3380,2195.305171548868,1099.9616338491232,1079.9045307947272,8
ID30,BS2DCE,3381,2129.034133505777,1090.4903615437363,1163.5141449084715,8
ID30,BS2DCE,3382,2118.514332196907,1107.6063412824326,1038.2501113072378,8
ID30,BS2DCE,3383,2021.2510176422047,1228.358512830852,1085.2289896561715,8
ID30,BS2DCE,3384,1991.0321562669792,1205.8640866568294,1111.7365672067622,8
ID30,BS2DCE,3385,1920.2754372063216,1321.353173454267,1174.3537732113266,8
ID30,BS2DCE,3386,1911.6072497103128,1282.3344503213457,1115.9301747506256,8
ID30,BS2DCE,3387,1946.08939376053,1392.6456430569972,1269.1993616192678,8
ID30,BS2DCE,3388,1961.3347081677048,1279.041838788825,1315.31719418405,8
