capture,tag,sweep,radial_signed,z_plane,total
ID28,BS2DCE,169,-79.05787618121303,-142.31446532206917,162.79912415670557
ID28,BS2DCE,170,-26.621303602127853,157.2319306932573,159.46966430956684
ID28,BS2DCE,171,-17.168144794141483,206.86166858367574,207.5728670247995
ID28,BS2DCE,172,97.71921601965727,69.52781290861121,119.92982092603692
ID28,BS2DCE,173,-113.75931661653362,31.668882190947496,118.08513969287098
ID28,BS2DCE,174,-108.93756087383065,-208.27460319961116,235.04404376008986
ID28,BS2DCE,175,-155.511469567198,-115.44133532437087,193.67632552385794
ID28,BS2DCE,176,-168.36716586574374,-166.8911153307855,237.06570169051534
ID28,BS2DCE,177,-139.56076108996973,-73.11652806353678,157.55390414736655
ID28,BS2DCE,178,-91.72848619733423,-73.78548175279299,117.72175881096189
ID28,BS2DCE,179,-12.134949151171213,-33.256476512776295,35.40127428421684
ID28,BS2DCE,180,-24.128945850570233,-47.08426266140726,52.90684093978906
ID28,BS2DCE,181,37.19095823856384,-49.722332488564184,62.09249328868929
ID28,BS2DCE,182,44.78366025453187,9.90882295677421,45.86677444710967
ID28,BS2DCE,183,-37.89494716476571,-122.54403216406715,128.26950861232888
ID28,BS2DCE,184,-63.8613498442686,-151.82715518457627,164.71113215376025
ID28,BS2DCE,185,-27.081765670693358,-105.20464825068858,108.63443305597657
ID28,BS2DCE,186,76.9344937562235,24.309404806931802,80.68372507261716
ID28,BS2DCE,187,275.5763311223846,271.24231444369275,386.67131703766864
ID28,BS2DCE,188,252.44375550624972,191.34189558094653,316.7642194102879
ID28,BS2DCE,189,299.6472901385119,299.771173665284,423.85286957624265
ID28,BS2DCE,190,-109.04581059595091,-214.60536665295973,240.72069334558523
ID28,BS2DCE,191,-110.74268646340403,-19.827178363981165,112.50359819583075
ID28,BS2DCE,192,-372.66481458090004,218.03794159921082,431.76337038178383
ID28,BS2DCE,193,-198.05423300192206,204.53265751703526,284.7087761221288
ID28,BS2DCE,194,-301.55208717085486,80.35978326369053,312.07588186735313
ID28,BS2DCE,195,-193.75480146372468,-60.0281554855073,202.84058405861387
ID28,BS2DCE,196,-136.97170776653485,-94.6138021749675,166.47228084724767
ID28,BS2DCE,197,-167.92324560616584,0.30288336068662786,167.9235187614852
ID28,BS2DCE,198,-114.58644125938326,-4.8717895390059445,114.6899596904736
ID28,BS2DCE,199,-98.0773334454143,-57.89039434294705,113.88793216554991
ID28,BS2DCE,200,-41.11340652021926,-123.2215165227587,129.89940080641367
ID28,BS2DCE,201,-6.1783137553103415,-263.30383479193165,263.3763105842967
ID28,BS2DCE,202,-32.2433781180855,-132.5651425358923,136.43002766263473
ID28,BS2DCE,203,0.022704914457278846,-137.89769408768205,137.897695956869
ID28,BS2DCE,204,-36.82132788873355,-168.41564399026274,172.39384944987032
ID28,BS2DCE,205,15.4403302878913,-151.3761519355572,152.161569307812
ID28,BS2DCE,206,33.56165810660997,-165.46549407452176,168.83487383888016
ID28,BS2DCE,207,32.57586830762415,-24.754878521781013,40.914437630545606
ID28,BS2DCE,208,99.62311386867538,-202.98935285603122,226.11820402126276
ID28,BS2DCE,209,34.40558541720708,56.623664099570156,66.25695166517761
ID28,BS2DCE,210,-53.68056425926204,286.30605030244357,291.294966346791
ID28,BS2DCE,211,-37.50254900104903,279.67278069251546,282.1760185449145
ID28,BS2DCE,212,-61.57569405666737,168.8035225719427,179.68359783590896
ID28,BS2DCE,213,-8.787445319759684,74.07801817325564,74.59739922896078
ID28,BS2DCE,214,37.99172604610493,121.86888507997338,127.65342298034176
ID28,BS2DCE,215,-0.9536919231901493,33.015653231267045,33.029424557076865
ID28,BS2DCE,216,4.237584389848735,136.28364671586684,136.34951222368304
ID28,BS2DCE,217,71.36537714336595,-264.16699675839686,273.6370209441071
ID28,BS2DCE,218,93.41202898171952,-65.01213051227597,113.80854217600194
ID28,BS2DCE,219,44.85982745756081,-21.96124926179574,49.946977773042995
ID28,BS2DCE,220,27.631109774050458,-74.53149788986502,79.48850486109662
ID28,BS2DCE,221,63.85605812891828,91.94878899697207,111.94720165226768
ID28,BS2DCE,222,76.43246399136018,35.38967080061496,84.22796656198267
ID28,BS2DCE,223,215.0971529885532,-66.91040738634904,225.26381831174808
ID28,BS2DCE,224,39.458842576099585,75.70043513287747,85.36718419130621
ID28,BS2DCE,225,83.62611750744094,75.45893987351279,112.63826674892836
ID28,BS2DCE,226,13.114751921029665,139.84445102363756,140.45806206855025
ID28,BS2DCE,227,-10.165295744659204,-67.81018890981223,68.56788575974038
ID28,BS2DCE,228,54.3714830525459,-118.0342851795429,129.955187073002
ID28,BS2DCE,229,8.884572361065864,-78.90716334961849,79.40576839199021
ID28,BS2DCE,230,-71.38308723688561,54.42450053985373,89.76397608440348
ID28,BS2DCE,231,97.367489038624,199.24074672795194,221.75956141370423
ID28,BS2DCE,232,-63.085313550055275,-10.289729891527857,63.91897470195677
ID28,BS2DCE,233,-116.92900053407914,-6.096656506814946,117.08783193167756
ID28,BS2DCE,234,-143.25323625448237,-76.367437689268,162.33753489753002
ID28,BS2DCE,235,-64.98707268599986,-222.48397213115405,231.7810118874097
ID28,BS2DCE,236,-159.88004885590675,-208.79103818249126,262.97400564977835
ID28,BS2DCE,237,-122.0332463950333,-140.5559281575324,186.1399531694803
ID28,BS2DCE,238,-130.71855985269502,-93.0215082575232,160.4379720903598
ID28,BS2DCE,239,14.404395654326834,-10.501357562886835,17.825967710898343
ID28,BS2DCE,240,-83.82168791102129,-112.64544185414638,140.41036619412588
ID28,BS2DCE,241,2.7547433856479415,-50.97471651970537,51.0490973023529
ID28,BS2DCE,242,-39.90563038729999,-242.79851327795973,246.05604521449047
ID28,BS2DCE,243,36.41059215129843,-15.103855756402975,39.41900150331591
ID28,BS2DCE,244,-85.21784441531162,-260.7534389061714,274.3254215492737
ID28,BS2DCE,245,-41.147711279046064,-164.14257476626904,169.22150866365646
ID28,BS2DCE,246,-56.656710978956426,-143.96519389894127,154.71250742364936
ID28,BS2DCE,247,209.09297379176923,243.44435483555313,320.91280060225733
ID28,BS2DCE,248,370.982395347878,344.87684715750044,506.52539656304225
ID28,BS2DCE,249,479.7147590526003,486.13140161370166,682.971441341288
ID28,BS2DCE,250,-63.91475549655405,-245.8078061565305,253.98144329393585
ID28,BS2DCE,251,-92.35244346336606,-31.76129977677752,97.66142522595374
ID28,BS2DCE,252,-243.5240362353638,64.58002294701055,251.94153208274176
ID28,BS2DCE,253,-200.25049937953355,173.6200239644519,265.0361771969431
ID28,BS2DCE,254,-436.12783535977775,-243.48015120166454,499.48981251351944
ID28,BS2DCE,255,-250.62657312061373,-6.808602481079162,250.71903841138132
ID28,BS2DCE,256,-124.9624067667981,-18.493154518892492,126.32339398943625
ID28,BS2DCE,257,-159.15106778321973,-40.78486805086056,164.29384601519652
ID28,BS2DCE,258,-93.30103581887096,33.48801179209835,99.1288566395374
ID28,BS2DCE,259,-138.99983747949443,-49.88252451885906,147.67945378995833
ID28,BS2DCE,260,-43.721700299351426,-107.39700358676711,115.95560985343647
ID28,BS2DCE,261,-28.050107299337867,-241.3904887555047,243.0147661791888
ID28,BS2DCE,262,-30.771956496943744,-205.94773156047467,208.23395842550545
ID28,BS2DCE,263,-19.97117338962039,-103.84471759399837,105.74768620984365
ID28,BS2DCE,264,-49.62603303691708,-102.2893744166434,113.69194902687458
ID28,BS2DCE,265,-11.320430788057195,-165.38901654710244,165.7759902628994
ID28,BS2DCE,266,66.73323358484294,-96.21222089207171,117.0902041747046
ID28,BS2DCE,267,30.59693154978271,-123.10844410082612,126.85370010050286
ID28,BS2DCE,268,-7.5747298662467415,-70.87158817927194,71.27523092631078
ID28,BS2DCE,269,12.150578330603025,21.791307547060843,24.94990257252943
ID28,BS2DCE,270,26.857843322046335,179.32736767132954,181.32746218882508
ID28,BS2DCE,271,-59.49019702979905,327.4109673488388,332.77173119564515
ID28,BS2DCE,272,-70.72674971448322,169.4182503869143,183.5887161274852
ID28,BS2DCE,273,31.572130401535162,-15.635082428905728,35.23145215074476
ID28,BS2DCE,274,20.857554638541558,199.52937686065414,200.6165741306054
ID28,BS2DCE,275,-1.774051200433803,98.26465053770588,98.28066342347928
ID28,BS2DCE,276,53.97084265318557,33.410018709875665,63.47504396917861
ID28,BS2DCE,277,25.40337511011677,123.59709296069232,126.1807150689808
ID28,BS2DCE,278,68.85025828667989,80.21937937131678,105.71427005310956
ID28,BS2DCE,279,18.68307446489473,40.266827346499596,44.39002879041203
ID28,BS2DCE,280,80.66891590140148,-102.78866578915968,130.66362847947758
ID28,BS2DCE,281,84.90951646225386,10.951647631409847,85.61287620268533
ID28,BS2DCE,282,51.26869367521948,-5.727268486017184,51.58760079199667
ID28,BS2DCE,283,190.73927368706057,127.61679686174413,229.49404647597956
ID28,BS2DCE,284,82.1952300971895,-5.617474024526768,82.38696416998359
ID28,BS2DCE,285,88.27001463858193,71.3519459958857,113.50196333850467
ID28,BS2DCE,286,50.763854194096496,83.86607090806308,98.03309003696535
ID28,BS2DCE,287,99.9278617546002,58.33232548703343,115.70755269891288
ID28,BS2DCE,288,19.86536823146963,-9.260102868739121,21.91762669888128
ID28,BS2DCE,289,93.92271423832591,-23.545057460081612,96.82895218214836
ID28,BS2DCE,290,-11.678674833426271,437.4080682929153,437.5639492161169
ID28,BS2DCE,291,-64.00092395709555,394.6271377889005,399.7833114911399
ID28,BS2DCE,292,-47.15774069904404,135.8811579167526,143.83164319660585
ID28,BS2DCE,293,-66.33752078119335,67.99514318744689,94.99476912165566
ID28,BS2DCE,294,-96.31480902776269,-39.91521075817775,104.25817228363513
ID28,BS2DCE,295,-96.09274254430716,-141.64585221098815,171.164723638557
ID28,BS2DCE,296,-133.1640016591653,-200.08180939542913,240.34429843212635
ID28,BS2DCE,297,-121.54064460565354,-139.12703290098491,184.73889567438016
ID28,BS2DCE,298,-103.7436982486322,-86.00201863454001,134.75571281218106
ID28,BS2DCE,299,35.56534643572917,5.262196241691033,35.95253226658034
ID28,BS2DCE,300,-70.96442947544455,-108.16624018299015,129.36725152100766
ID28,BS2DCE,301,13.12050128403314,-51.05894811632849,52.71777439052449
ID28,BS2DCE,302,48.63146545594367,-91.06764158294631,103.2392114260498
ID28,BS2DCE,303,8.059978771301985,-111.97381991838664,112.26352749183111
ID28,BS2DCE,304,-59.266647375505556,-156.15314965813144,167.02197950954633
ID28,BS2DCE,305,-56.37422263765137,-195.1476065445578,203.1271555407327
ID28,BS2DCE,306,-64.17919818011518,-222.0751767831859,231.16304553783195
ID28,BS2DCE,307,88.92066507088776,133.60441938558023,160.48995468878107
ID28,BS2DCE,308,320.0953573962103,420.3533998580302,528.3540655647619
ID28,BS2DCE,309,379.6724042961276,406.0395427399187,555.8949944480922
ID28,BS2DCE,310,-69.45500895604681,-74.66366205792545,101.97382360676998
ID28,BS2DCE,311,-112.98456991580719,-108.00650454784272,156.30392849734486
ID28,BS2DCE,312,-177.21033835323573,6.355212518847487,177.32425876181748
ID28,BS2DCE,313,-357.47319552542024,168.26441233595025,395.09492274378573
ID28,BS2DCE,314,-325.8545010513136,60.36054124059294,331.3978738529532
ID28,BS2DCE,315,-313.592484845484,-119.2513552203162,335.5013148609811
ID28,BS2DCE,316,-149.89755397119615,-57.607121720323384,160.58598058189207
ID28,BS2DCE,317,-158.7041224663255,-52.732213218214085,167.2354172975857
ID28,BS2DCE,318,-115.84899972343754,36.012273676535806,121.31724771142291
ID28,BS2DCE,319,-127.28050471014518,27.86349724183871,130.29467125640727
ID28,BS2DCE,320,-53.054854505310175,-127.55433484176498,138.14820275162734
ID28,BS2DCE,321,-95.20262772607964,-203.30719072816862,224.49355030318898
ID28,BS2DCE,322,-10.317060374203606,-88.27008442983957,88.87097130118455
ID28,BS2DCE,323,-30.718878751353543,-148.89440287170325,152.03023619747958
ID28,BS2DCE,324,-40.5547278416696,-85.66823645310276,94.78255476244885
ID28,BS2DCE,325,-19.823663269045994,-171.83639028902735,172.97607537739853
ID28,BS2DCE,326,19.888784715333202,-93.48858432528328,95.58074678824431
ID28,BS2DCE,327,3.111174758048378,-82.14964163497645,82.20853379747247
ID28,BS2DCE,328,49.969171852255556,-137.4601146445348,146.26073038819715
ID28,BS2DCE,329,44.32004560159254,-10.162013939669173,45.47013271849195
ID28,BS2DCE,330,55.937962468826015,119.29387672235814,131.75767404069094
ID28,BS2DCE,331,-157.80118110761566,326.93974067015705,363.0300356560433
ID28,BS2DCE,332,-53.82319638167104,254.97890118242935,260.59772930119516
ID28,BS2DCE,333,-15.17611107098412,191.62720944477715,192.22721385597652
ID28,BS2DCE,334,18.174415597142968,88.90231815735405,90.74101363798553
ID28,BS2DCE,335,59.57846555470479,72.24340845413383,93.64135637059066
ID28,BS2DCE,336,-4.68582360560066,51.146576715005686,51.36077542762342
ID28,BS2DCE,337,67.31536917289674,283.61867307760497,291.4977026413497
ID28,BS2DCE,338,-3.2578949111548923,224.09337541557178,224.11705598725976
ID28,BS2DCE,339,5.730752599741379,49.74082537737916,50.06986353668611
ID28,BS2DCE,340,29.375757895154663,-79.248107767295,84.51744042865676
ID28,BS2DCE,341,55.577945781183246,-7.626370393964531,56.098748494436876
ID28,BS2DCE,342,85.92297647656818,6.005608984188752,86.13260257221918
ID28,BS2DCE,343,119.62003422583183,-84.08940701608196,146.21894870537633
ID28,BS2DCE,344,178.2285274475359,76.76537798863986,194.05754624300445
ID28,BS2DCE,345,60.45915990269003,98.6957822771604,115.7418137728958
ID28,BS2DCE,346,66.40918126409275,93.1800724758031,114.42335977746434
ID28,BS2DCE,347,56.631673458885814,83.77472389952041,101.1204766760657
ID28,BS2DCE,348,25.265214682550265,-59.92048813100746,65.02919321976522
ID28,BS2DCE,349,50.9973405227467,-127.72260901306662,137.52742851336117
ID28,BS2DCE,350,-156.5464411527342,-363.6357554137656,395.90118824389305
ID28,BS2DCE,351,43.41701919269627,371.36091799028713,373.8903167590299
ID28,BS2DCE,352,44.995935750880506,180.21275837166735,185.7451816710795
ID28,BS2DCE,353,13.71574872173477,8.745192775832608,16.266534962438797
ID28,BS2DCE,354,-81.67929495491643,-75.7280853136911,111.3833476315464
ID28,BS2DCE,355,-106.46033421313882,-189.14048619219125,217.04360455399672
ID28,BS2DCE,356,-113.38280693947621,-189.2879239452431,220.64808873175105
ID28,BS2DCE,357,-159.42780294935915,-115.34650178417148,196.77916512452623
ID28,BS2DCE,358,-129.36142453565202,-68.18853930828038,146.23287951377452
ID28,BS2DCE,359,-80.70388199110869,-27.753842166786697,85.34279303757116
ID28,BS2DCE,360,-41.84599546748876,-109.79536293844312,117.49940025144613
ID28,BS2DCE,361,-15.909531338234444,-29.000286851326518,33.07763330199858
ID28,BS2DCE,362,-8.910125111976583,-105.64524825988403,106.02032262450254
ID28,BS2DCE,363,35.46071719748949,-101.75053551984058,107.75265167379717
ID28,BS2DCE,364,-92.71371565959663,-148.7552546915744,175.28251159132705
ID28,BS2DCE,365,-80.26956772315015,-147.0784450310577,167.55677394607252
ID28,BS2DCE,366,-33.721539747130294,-197.26182196717062,200.12338356305344
ID28,BS2DCE,367,123.24155299910325,163.3042484586298,204.5892420198791
ID28,BS2DCE,368,291.1518779065361,398.63617495065125,493.6397633778996
ID28,BS2DCE,369,71.831438086545,71.86802827841335,101.61087041359289
ID28,BS2DCE,370,43.19236002355518,84.39848794672609,94.80867435049431
