version,ID,tilt,facing,inner_radius_mm,outer_radius_mm,deltaR_mm,deltaR_error_mm,abs_deltaR_error_mm,inner_radius_bias_mm,outer_radius_bias_mm,inner_outer_center_sep_mm,inner_turn_center_rms_3d_mm,outer_turn_center_rms_3d_mm,inner_turn_center_p95_3d_mm,outer_turn_center_p95_3d_mm,inner_turn_count,outer_turn_count,inner_circle_thickness_rms_diagnostic,outer_circle_thickness_rms_diagnostic
v4-io-roto,ID27,small,CDHG,455.4319801472009,566.1707717154396,110.73879156823875,-9.261208431761247,9.261208431761247,15.431980147200875,6.170771715439628,57.16970386945626,21.94622787033378,27.371848476563173,39.586882907679694,47.996325532851124,48,48,129.07893332783004,143.85152054085646
v4-io-roto,ID28,small,ADHE,463.0183231591519,588.4451224428914,125.42679928373946,5.426799283739456,5.426799283739456,23.01832315915192,28.445122442891375,34.21793629321497,23.00742306821224,18.41387338731797,34.90070411602649,31.307442190627853,47,47,116.81058066139379,126.21032330346083
v4-io-roto,ID29,mid,ABEF,450.2488013140885,576.0200538712077,125.77125255711917,5.771252557119169,5.771252557119169,10.248801314088496,16.020053871207665,50.74524216844249,22.196026398722797,14.972528768879664,35.106812148108446,20.888747738030048,47,47,155.68514991600705,121.84488533922628
v4-io-roto,ID30,mid,BCGF,470.9347228727146,548.4251074092787,77.49038453656408,-42.50961546343592,42.50961546343592,30.934722872714588,-11.574892590721333,23.699933773511958,28.41040010701177,17.085206547822825,43.30642472049614,25.860837675430485,46,46,99.06650728707459,86.91085974274023
v4-io-roto,ID31,mid,CDHG,422.87148116693817,541.1445457558358,118.27306458889763,-1.7269354111023745,1.7269354111023745,-17.128518833061833,-18.855454244164207,23.624671704907026,18.780835741405706,14.651003789917624,32.16622091507241,26.445085490005123,46,46,100.46945318316536,94.59730993578033
v4-io-roto,ID32,mid,ADHE,484.0785233924161,561.7574455130941,77.67892212067801,-42.32107787932199,42.32107787932199,44.078523392416116,1.757445513094126,46.066381132576495,21.401863239414908,18.25436729301297,32.912043215445706,31.458553025644065,46,46,93.81122970900316,103.55933564856367
v4-io-roto,ID33,high,ABEF,443.79693491855244,547.1241824554413,103.32724753688888,-16.672752463111124,16.672752463111124,3.796934918552438,-12.875817544558686,54.65155951116755,27.62890975390414,18.965514138486235,42.84458987902661,29.507425689161188,45,45,138.74174151969927,115.68821777694514
v4-io-roto,ID34,high,BCGF,466.8111559559144,526.6625505783239,59.85139462240954,-60.14860537759046,60.14860537759046,26.811155955914387,-33.33744942167607,32.40939252899123,22.28346058044005,11.97080962594391,41.058028769621785,19.954137513358678,44,44,84.9770488499689,70.31780961728583
v4-io-roto,ID35,high,CDHG,445.99789939737417,535.1784407945695,89.18054139719533,-30.819458602804673,30.819458602804673,5.997899397374169,-24.821559205430503,27.698673393760316,21.706328031123352,16.9655626124658,35.7254470787081,25.96583063562153,45,45,101.26701994855549,96.22586751121447
v4-io-roto,ID36,high,ADHE,450.1418851163787,528.3495871359976,78.20770201961886,-41.792297980381136,41.792297980381136,10.141885116378717,-31.65041286400242,37.70353818015872,17.736894377856107,15.800865341719236,27.70636564399455,24.515134237981,44,44,80.79645497825871,74.7567133895549
v4-io-roto,ID37,high-extra,suspect,450.891708550578,533.8777770940126,82.98606854343456,-37.013931456565444,37.013931456565444,10.891708550578016,-26.122222905987428,18.792717653023786,17.722851148244025,22.27788390860584,24.350753374283162,36.23837847762731,43,43,104.82841086249658,103.98811844206342
v4-io-roto,ID38,vertical,ABEF,429.637495344356,508.2772031594854,78.63970781512938,-41.360292184870616,41.360292184870616,-10.362504655643988,-51.722796840514604,23.87170116539789,14.36620136671553,13.02717796259457,21.428978441869155,21.221506186863316,42,43,63.97487724640299,71.43427358348579
v4-io-roto,ID39,vertical,BCGF,433.9506261396186,534.714523508121,100.76389736850246,-19.236102631497545,19.236102631497545,-6.049373860381422,-25.285476491878967,28.003360841410647,15.502819908198395,16.98002518079491,24.916758415376687,26.787816771158006,43,43,90.82366506623609,93.6251442483586
v4-io-roto,ID40,vertical,CDHG,428.26922850148185,515.2264990155363,86.95727051405447,-33.04272948594553,33.04272948594553,-11.730771498518152,-44.77350098446368,22.817348501811168,14.63347041834977,15.154645858176654,28.838332774439383,25.363308441831975,44,44,66.75396614635532,66.96185689358983
v4-io-roto,ID41,vertical,ADHE,427.1322991419402,520.8311120333407,93.69881289140045,-26.30118710859955,26.30118710859955,-12.867700858059777,-39.16888796665933,16.569917820928215,24.664445676886256,14.417508973363958,45.794081675589304,22.764425767391636,43,43,93.66344117138806,93.09398548260044
v4-io-td,ID25,planar,none,463.5011778172147,594.3594981000573,130.8583202828426,10.858320282842612,10.858320282842612,23.501177817214682,34.359498100057294,53.35198580310699,24.288372401972758,15.338006499150039,39.811192262019965,23.301293685820735,48,47,155.21723671176647,142.2923976741793
v4-io-td,ID26,small,BCGF,459.35193433764294,587.0873623937753,127.73542805613232,7.735428056132321,7.735428056132321,19.351934337642945,27.087362393775265,29.379740192190717,25.021226012007855,19.29552410615649,45.80905684255969,29.177419776573352,48,48,160.56869294758064,144.62519967081772
v4-io-td,ID27,small,CDHG,461.29503443595917,567.6112652721919,106.3162308362327,-13.683769163767295,13.683769163767295,21.295034435959167,7.611265272191872,60.38349044726234,27.40154892218861,25.829176742244425,52.221190010358434,42.13231109538894,48,48,143.16230397441856,152.94998386202158
v4-io-td,ID28,small,ADHE,466.88893699121763,594.1084828207806,127.219545829563,7.219545829563003,7.219545829563003,26.888936991217633,34.10848282078064,42.22431557462529,23.471236169904614,21.26679844607337,34.3633513510144,37.573312979454926,47,47,116.76624201092856,135.8660378714195
v4-io-td,ID29,mid,ABEF,453.75371636437285,577.034801945244,123.28108558087115,3.2810855808711494,3.2810855808711494,13.753716364372849,17.034801945244,62.650947297497474,25.383851522828543,14.682265057336291,40.675036297261634,22.947172844198647,47,47,175.90182251212093,132.60680145919918
v4-io-td,ID30,mid,BCGF,484.5371826809065,560.8372881013147,76.30010542040822,-43.699894579591785,43.699894579591785,44.53718268090648,0.837288101314698,28.104760595050983,31.74510736733736,20.885289215422137,51.90066863317135,36.732342773594866,46,46,102.83469942478024,95.68923437778321
v4-io-td,ID31,mid,CDHG,429.5625266545205,546.4703893415601,116.9078626870396,-3.0921373129604035,3.0921373129604035,-10.437473345479475,-13.529610658439879,26.906145418623154,20.533084198300894,16.437229891501218,34.073217517733184,25.803310650604075,46,46,100.72003604765993,99.18429821069229
v4-io-td,ID32,mid,ADHE,492.544565842494,567.7409724239418,75.19640658144777,-44.803593418552225,44.803593418552225,52.54456584249402,7.740972423941798,54.07472082010385,21.406068816621346,18.330925387288637,32.891942838305205,29.77205753358906,46,46,94.70213607061098,106.670594578739
v4-io-td,ID33,high,ABEF,451.60518858424456,549.5944716510783,97.9892830668337,-22.010716933166293,22.010716933166293,11.605188584244559,-10.405528348921735,47.94248487332663,33.655827463324734,20.23735316160997,50.996722218616014,36.50613500803848,45,45,145.14590423378942,118.52144078904955
v4-io-td,ID34,high,BCGF,475.31417654017724,534.775877697616,59.46170115743877,-60.53829884256123,60.53829884256123,35.31417654017724,-25.22412230238399,35.033322320551065,25.49122622143448,14.093222886825728,44.47247068862371,22.44458767116558,44,44,89.38931154173007,74.7064406456357
v4-io-td,ID35,high,CDHG,459.63947494853306,543.1730988146215,83.53362386608848,-36.466376133911524,36.466376133911524,19.639474948533064,-16.82690118537846,32.37916103806643,23.732865787581336,19.053556901215888,48.29514193771449,29.94808852662094,45,45,110.11885324467679,98.18991849800383
v4-io-td,ID36,high,ADHE,457.5313013337141,530.5269229722821,72.99562163856802,-47.004378361431975,47.004378361431975,17.53130133371411,-29.473077027717864,36.554096319246504,21.50779962367473,16.22492031395802,35.20843435024775,25.675354352652974,44,44,87.5234153291382,76.48584538476776
v4-io-td,ID37,high-extra,suspect,454.9382010490782,535.637121960567,80.69892091148881,-39.30107908851119,39.30107908851119,14.938201049078202,-24.362878039432985,26.367919019624935,18.91895977250006,27.69215240294653,27.341254299307302,51.00460562313918,43,43,103.26775472644357,108.08956765880947
v4-io-td,ID38,vertical,ABEF,438.88557880834736,517.7181283675117,78.8325495591643,-41.167450440835694,41.167450440835694,-1.1144211916526388,-42.28187163248833,27.688305555789242,15.957768330379036,15.264438565783394,25.295201750040757,26.170278735110774,42,43,71.46387546298543,78.18677563985415
v4-io-td,ID39,vertical,BCGF,441.55334314319254,539.1747575418091,97.62141439861654,-22.378585601383463,22.378585601383463,1.553343143192535,-20.825242458190928,27.905389629612365,17.98820073813146,16.940959095697256,35.236785645571096,29.868203350404748,43,43,98.11015170795098,92.86339105100079
v4-io-td,ID40,vertical,CDHG,438.17398775734716,522.5797143270838,84.40572656973666,-35.59427343026334,35.59427343026334,-1.826012242652837,-37.42028567291618,11.636599329545293,14.947705164757627,14.870306226317991,29.049976349917152,24.407160677170324,44,44,69.5299934350919,63.92206540507657
v4-io-td,ID41,vertical,ADHE,425.75693556176606,522.2428002087074,96.48586464694137,-23.514135353058634,23.514135353058634,-14.243064438233944,-37.75719979129258,19.25479904060144,26.566289336884974,17.831743154743638,49.091526030111055,33.67145494608335,43,43,92.31909937529596,97.71718366525474
v4-io-wand,ID25,planar,none,461.9640396191826,593.5596926867411,131.5956530675585,11.595653067558487,11.595653067558487,21.964039619182586,33.55969268674107,54.64963813526932,23.77464304242768,16.02167284763963,38.94391269595028,24.180307466303315,48,47,153.2954070640145,140.30644347965148
v4-io-wand,ID26,small,BCGF,462.40419740876445,585.6895447463609,123.28534733759642,3.28534733759642,3.28534733759642,22.404197408764446,25.689544746360866,31.49793376253814,24.86286809862611,18.977448881234242,44.9085741932737,28.178735056634494,47,48,157.19414291442146,142.94006125354164
v4-io-wand,ID27,small,CDHG,461.1229778065008,568.5215350977321,107.39855729123133,-12.601442708768673,12.601442708768673,21.122977806500785,8.521535097732112,64.86590757492755,27.44038380540748,27.474383270584525,47.300224539848124,43.27266155335808,48,48,140.96454415274638,152.1694559016551
v4-io-wand,ID28,small,ADHE,465.71380281843034,592.9062830200315,127.1924802016012,7.1924802016011995,7.1924802016011995,25.713802818430338,32.90628302003154,48.811706763031786,23.616762024014907,19.708199821708874,34.513985625213,34.34367534082599,47,47,114.58464455491902,129.63399177447693
v4-io-wand,ID29,mid,ABEF,454.7688460543928,578.4788818368563,123.71003578246354,3.7100357824635353,3.7100357824635353,14.768846054392782,18.478881836856317,65.22183068989088,24.854514463470025,14.832650931047096,39.679155768551546,24.34072822540424,47,47,168.5596476278323,129.7969865039147
v4-io-wand,ID30,mid,BCGF,485.9207951762544,560.9347407521283,75.01394557587389,-44.98605442412611,44.98605442412611,45.92079517625439,0.9347407521282776,26.22743543884373,34.64061915337694,21.232278420789637,57.160355436911914,36.39603734135946,46,46,105.60516103710592,95.29802069394933
v4-io-wand,ID31,mid,CDHG,426.63705977427395,546.1163996129457,119.4793398386717,-0.5206601613282942,0.5206601613282942,-13.36294022572605,-13.883600387054344,31.145752403963158,21.441150436646417,15.951868856352958,35.083180954444444,27.37581043020603,46,46,100.25995243701398,96.5116813803532
v4-io-wand,ID32,mid,ADHE,492.8710327791189,565.6930387764133,72.82200599729447,-47.17799400270553,47.17799400270553,52.87103277911888,5.693038776413346,49.903316160026854,21.638658901553246,17.4022823822899,33.42704161913333,28.8987281327707,46,46,94.53805916112312,104.72056425277918
v4-io-wand,ID33,high,ABEF,451.30266151601353,549.3411755243228,98.03851400830928,-21.961485991690722,21.961485991690722,11.30266151601353,-10.658824475677193,51.860844019420774,34.31662752739824,19.20335852243803,56.520341351848835,32.372372455505854,45,45,144.7612817417767,116.88619308441591
v4-io-wand,ID34,high,BCGF,476.2149046615078,534.7047601907301,58.489855529222325,-61.510144470777675,61.510144470777675,36.214904661507774,-25.2952398092699,35.74985530380541,24.236809683944216,13.776320689117247,43.6050387823406,23.504275099570325,44,44,88.61915305255566,72.85510136122393
v4-io-wand,ID35,high,CDHG,455.63297862125506,541.2276872893615,85.59470866810642,-34.40529133189358,34.40529133189358,15.632978621255063,-18.772312710638516,28.51682044643605,22.580739147404245,18.54839562875588,45.08844629689208,29.324967032841467,45,45,106.72246045790207,95.84534651594498
v4-io-wand,ID36,high,ADHE,459.8753240898472,532.0743052427141,72.1989811528669,-47.80101884713309,47.80101884713309,19.875324089847197,-27.925694757285896,36.27630034462765,20.27521747648901,16.532252057506653,33.827187697161875,25.9931433362148,44,44,85.77424521376375,75.72541822382298
v4-io-wand,ID37,high-extra,suspect,453.41108527638386,535.8842040468501,82.47311877046621,-37.526881229533785,37.526881229533785,13.411085276383858,-24.115795953149927,26.602494836205395,18.507419225477513,26.394419659697647,26.687149750528487,47.03717471627264,43,43,102.4650483944758,105.9445589641142
v4-io-wand,ID38,vertical,ABEF,439.2692683457815,517.4789936403246,78.20972529454309,-41.79027470545691,41.79027470545691,-0.7307316542185163,-42.521006359675425,23.895154473011132,15.662184192734477,13.909198933790739,24.495859533673624,23.84566787494756,42,43,69.38012422526886,74.49074101803488
v4-io-wand,ID39,vertical,BCGF,439.50620682619297,539.1263416113588,99.62013478516587,-20.379865214834126,20.379865214834126,-0.4937931738070347,-20.87365838864116,26.57921700470192,17.92379565443982,16.944899529512963,35.09572522054268,28.89109401269185,43,43,94.83813367773777,90.51364677143816
v4-io-wand,ID40,vertical,CDHG,441.4378113073089,523.0760126809358,81.63820137362694,-38.36179862637306,38.36179862637306,1.4378113073088912,-36.92398731906417,12.637628233464833,15.37492913199561,15.055787539016666,30.591844152530882,24.013627661778788,44,44,69.05837055854015,63.776261773550424
v4-io-wand,ID41,vertical,ADHE,424.6130714458526,522.8312976235596,98.21822617770704,-21.781773822292962,21.781773822292962,-15.386928554147403,-37.168702376440365,22.85682817674747,25.43864882755626,17.084044420839803,45.77947842080101,31.02950892388176,43,43,91.53424179128187,94.44178539570646
v5,ID25,planar,none,465.12353862777525,595.1753441777324,130.05180554995718,10.05180554995718,10.05180554995718,25.123538627775247,35.17534417773243,53.319536474475925,25.17011135923166,15.539107152138598,40.833384371773874,22.697022998044314,48,47,158.3486076160286,144.3004132228468
v5,ID26,small,BCGF,461.5953680120262,588.1262585589184,126.53089054689218,6.530890546892181,6.530890546892181,21.5953680120262,28.12625855891838,29.861078619259803,26.998030129220957,19.790736772406607,49.23111202498008,29.546534199119574,48,48,163.94728689694324,146.82997852724893
v5,ID27,small,CDHG,464.5166564090367,569.3189317418768,104.80227533284005,-15.197724667159946,15.197724667159946,24.516656409036727,9.318931741876781,62.09211317117517,29.47641260133489,26.603422517229742,52.93604344509067,43.32267707331471,48,48,147.54993412923596,155.36742786540077
v5,ID28,small,ADHE,469.91098739535124,595.2541766627733,125.34318926742202,5.343189267422019,5.343189267422019,29.910987395351242,35.25417666277326,43.89387351045923,24.176703203086237,21.54310482654305,34.774749295697895,37.25178319378956,47,47,117.60541944157278,135.6444594065273
v5,ID29,mid,ABEF,455.7462760382751,577.6734825663794,121.92720652810436,1.9272065281043638,1.9272065281043638,15.746276038275084,17.673482566379448,63.743253714060316,26.15997777055343,15.022771667000072,43.74741367755414,23.575345747785477,47,47,178.88528801128803,135.30052795078382
v5,ID30,mid,BCGF,490.2723549846987,564.8570775595693,74.58472257487063,-45.415277425129375,45.415277425129375,50.27235498469872,4.857077559569348,27.368214920099668,32.51790691842715,21.182201263383636,52.29638081288873,37.92069326370462,46,46,104.35539755475907,96.53446433228305
v5,ID31,mid,CDHG,432.44610685355286,549.2979264502276,116.85181959667472,-3.1481804033252843,3.1481804033252843,-7.5538931464471375,-10.702073549772422,27.85902383909417,21.628403733830552,16.702297825021667,36.42710266007046,26.892881438655046,46,46,101.81095112523258,99.1488614525639
v5,ID32,mid,ADHE,497.38755951932285,570.8643873358897,73.47682781656681,-46.52317218343319,46.52317218343319,57.38755951932285,10.86438733588966,54.66397526749818,21.752995354048508,18.25673460024851,33.077765563715495,29.142767900730032,46,46,95.51048684580086,106.79091278281274
v5,ID33,high,ABEF,453.88485179800665,551.4955273464697,97.610675548463,-22.389324451536993,22.389324451536993,13.88485179800665,-8.504472653530343,47.45127031573579,34.49570649309741,20.577395265327542,51.017814543290136,36.38632650296104,45,45,146.74683906087571,119.33493053223526
v5,ID34,high,BCGF,480.42420992407426,538.7351522195038,58.31094229542953,-61.68905770457047,61.68905770457047,40.42420992407426,-21.26484778049621,33.85438627935363,25.984969260904222,14.564227845519554,44.8290544988748,23.36315491305444,44,44,89.75765859078518,74.73709276718189
v5,ID35,high,CDHG,463.0021760674606,546.199930815062,83.19775474760138,-36.80224525239862,36.80224525239862,23.002176067460596,-13.800069184938025,32.28966072654402,23.83214305223339,19.24699946648116,48.219635318856206,29.820762140272418,45,45,111.29850026374935,98.25788428779408
v5,ID36,high,ADHE,462.6213542056542,533.8141019374544,71.19274773180024,-48.80725226819976,48.80725226819976,22.6213542056542,-26.18589806254556,36.03740119817901,21.88237110905284,16.417932537226367,36.78392459769322,25.712456203720137,44,44,88.03347501222176,76.16420407436509
v5,ID37,high-extra,suspect,458.48483751211097,537.9711887724194,79.48635126030842,-40.513648739691575,40.513648739691575,18.48483751211097,-22.028811227580604,25.554689778663096,19.01830216604046,28.077740941479508,27.28137739340583,52.40247491665661,43,43,104.1363315934456,108.14587605195676
v5,ID38,vertical,ABEF,443.4162805513915,521.4678050459858,78.05152449459428,-41.948475505405725,41.948475505405725,3.4162805513914805,-38.532194954014244,25.966984215661057,16.267117214441242,15.331059044333992,25.36204218653742,26.361902617644628,42,43,72.24605329601695,78.03946072268879
v5,ID39,vertical,BCGF,445.20889251389605,542.5189088225296,97.31001630863358,-22.68998369136642,22.68998369136642,5.208892513896046,-17.481091177470375,27.452387726751503,18.366461115956593,16.88210106223777,37.23908577533092,29.548519951815425,43,43,99.7668345755313,93.028640201008
v5,ID40,vertical,CDHG,442.5862912180245,526.135277186965,83.54898596894054,-36.45101403105946,36.45101403105946,2.586291218024485,-33.86472281303497,12.79105086299649,15.304925392971217,15.198561971143768,30.87902819645271,24.738068293009455,44,44,70.13833769260346,63.392483397864645
v5,ID41,vertical,ADHE,428.978786749298,524.6634781626964,95.68469141339835,-24.315308586601645,24.315308586601645,-11.021213250701976,-35.33652183730362,18.86821675034293,26.72407850746979,18.229613946697015,48.66995369553878,33.85668526959059,43,43,92.79829040392657,96.96510487602306
