version,eval_set,anchor,n_pairs,rms,p50_abs,p95_abs,max_abs
v2,solve,A,7,26.648934055128013,15.360891294768408,45.5439779799521,50.694704159891444
v2,solve,B,7,23.655858926597254,13.412559107413927,39.823832732787416,42.52306809251331
v2,solve,C,7,42.942136112773866,33.848140261587105,65.61121217153955,66.53960046165457
v2,solve,D,7,49.342245743179895,42.52306809251331,82.25920597042307,88.99617975989531
v2,solve,E,7,58.52742861017177,63.142970183381294,88.68157236968727,88.99617975989531
v2,solve,F,7,33.76148895852406,42.96373948449855,44.64208807180921,45.037077218848935
v2,solve,G,7,33.38882996653121,25.4979020070341,57.08920097371646,63.142970183381294
v2,solve,H,7,43.98552050080671,33.848140261587105,76.7716531694087,87.94748845920185
v3-full,all1000,A,7,24.895986762066,6.059690156857869,49.337648630499615,60.85239843664567
v3-full,all1000,B,7,32.462523010871394,5.12231610489107,59.581406023364615,60.85239843664567
v3-full,all1000,C,7,95.05348830572723,6.715730502412043,183.48745300626712,194.4024073630262
v3-full,all1000,D,7,60.59117928370777,8.397133207710795,117.35442804652811,158.01922617382934
v3-full,all1000,E,7,102.86392927063221,8.397133207710795,192.8622759671045,194.4024073630262
v3-full,all1000,F,7,8.706372594899053,6.715730502412043,15.341475373378982,18.27155609292049
v3-full,all1000,G,7,21.766616227662947,2.380191693290726,42.04917539073123,56.61575705904215
v3-full,all1000,H,7,71.56696225233348,2.308333064225735,133.4254834927104,189.2686360432872
v3-full,holdout_last500,A,7,26.469952864580875,4.645897053409499,52.63343258837224,62.299503624530644
v3-full,holdout_last500,B,7,31.788972771485195,6.317015711853401,58.729602584820476,62.299503624530644
v3-full,holdout_last500,C,7,95.41330980478448,6.453466351467796,184.51174756894372,196.6413017361756
v3-full,holdout_last500,D,7,60.480575914097734,7.4233495856396985,118.37039820964932,156.20945451206944
v3-full,holdout_last500,E,7,103.77553543483113,7.4233495856396985,194.79203152046748,196.6413017361756
v3-full,holdout_last500,F,7,8.95041973331533,6.612449783256125,15.259129556874262,17.83223296640881
v3-full,holdout_last500,G,7,19.883876742803423,4.645897053409499,39.301674555506196,50.39983349216345
v3-full,holdout_last500,H,7,72.10114509654883,3.151577679019283,135.7365620737132,190.47706768381522
v3-full,solve,A,7,24.150252078943055,7.483292762069823,46.435300063853774,60.9961013039283
v3-full,solve,B,7,34.01745194017119,7.20894969982146,62.98210869396616,63.83325471826811
v3-full,solve,C,7,94.78216685028306,7.802522955242239,182.55039712557047,192.16454497941777
v3-full,solve,D,7,61.02052421202914,8.325041909983156,115.82019897771937,160.11738546659353
v3-full,solve,E,7,102.05510234602279,11.42485640601899,190.9490779973582,192.16454497941777
v3-full,solve,F,7,9.059276294591628,7.23260690131292,16.336111848575946,19.7694275365443
v3-full,solve,G,7,24.401242798809097,2.2283911354838892,47.15926531764331,63.83325471826811
v3-full,solve,H,7,71.11871570269471,1.5446173013383486,132.64507371702635,188.11298837255254
v3-lite,all1000,A,7,28.921191414458047,25.99615550175986,46.148063222022834,51.046166447245014
v3-lite,all1000,B,7,24.220384125514787,15.522233837238673,43.16917032034734,46.79060515913716
v3-lite,all1000,C,7,42.26393554115011,33.632669456302665,65.02579332017345,65.36171082868441
v3-lite,all1000,D,7,49.905849865728584,43.5304091219441,80.24313630814844,87.10077224007728
v3-lite,all1000,E,7,59.01686859136781,61.8452859205936,90.01175544749022,91.25931967923862
v3-lite,all1000,F,7,33.22245150275323,41.86687995878401,44.04275070449894,44.26232566845101
v3-lite,all1000,G,7,33.60540829353963,27.796853327567987,56.57039784495081,61.8452859205936
v3-lite,all1000,H,7,44.51072093213171,33.632669456302665,79.1953737096405,91.25931967923862
v3-lite,holdout_last500,A,7,30.53841594054351,29.210646431016357,45.286977487056575,49.19585603105679
v3-lite,holdout_last500,B,7,25.112432206471528,16.716933444201004,45.726458655585375,49.82368627181222
v3-lite,holdout_last500,C,7,42.43477020043699,34.47252056909201,66.05008788285004,67.60060520183379
v3-lite,holdout_last500,D,7,50.68409326618208,41.63823854408474,79.01855627417069,86.12698861800618
v3-lite,holdout_last500,E,7,59.18704064313943,59.53135996682522,90.5655225092385,92.46775131976665
v3-lite,holdout_last500,F,7,32.18601000740309,36.982958516673534,44.26312863030944,45.102581259505314
v3-lite,holdout_last500,G,7,34.14112128330208,29.210646431016357,55.202726354629235,59.53135996682522
v3-lite,holdout_last500,H,7,44.03976146316177,34.47252056909201,79.48618273315365,92.46775131976665
v3-lite,solve,A,7,27.534825706902446,16.21196464843615,47.05960289263474,52.28677903356947
v3-lite,solve,B,7,24.109600828689572,14.354836545403941,40.512557931759595,42.93385766089068
v3-lite,solve,C,7,42.63412723827446,32.86556019141108,65.3752560986779,66.34014509307872
v3-lite,solve,D,7,49.65553188523816,42.93385766089068,82.99199033479343,90.12849543838547
v3-lite,solve,E,7,59.390067357420186,63.123848445075964,90.12104840942102,90.12849543838547
v3-lite,solve,F,7,34.13929954348787,43.350830670811774,45.383240870210194,45.880748571922595
v3-lite,solve,G,7,33.72732029081812,25.603253434906946,58.22455119958339,64.22547761388432
v3-lite,solve,H,7,44.87543067297971,32.86556019141108,78.75860411602359,90.10367200850396
v4-io,all1000,A,7,17.455215225273985,14.826621204610547,25.26097084037883,26.24389138166771
v4-io,all1000,B,7,15.503838266331794,12.782222210365944,25.031619479492743,26.24389138166771
v4-io,all1000,C,7,49.00980083237795,13.960080841598483,89.40193085296013,90.10126695880808
v4-io,all1000,D,7,44.27183455991736,17.727190315645203,82.22484605228009,87.77014660598161
v4-io,all1000,E,7,77.2045763678173,27.101460943153143,143.85234933382011,166.88852749453963
v4-io,all1000,F,7,20.694943768509972,16.653022951583807,34.360225698074366,38.12665506805661
v4-io,all1000,G,7,21.55592681652817,17.727190315645203,34.81909683058556,38.12665506805661
v4-io,all1000,H,7,64.51372158753485,13.960080841598483,123.71221611938907,166.88852749453963
v4-io,holdout_last500,A,7,19.03008517406184,18.252337838439416,26.31756228984345,27.69099656955268
v4-io,holdout_last500,B,7,16.000313187232322,12.116468785708093,26.954517444814744,27.69099656955268
v4-io,holdout_last500,C,7,49.30219639044308,14.79993195438783,90.42622541563674,92.34016133195746
v4-io,holdout_last500,D,7,44.43073587577972,23.072675854278714,80.66587080242684,85.96037494422171
v4-io,holdout_last500,E,7,77.74261764860549,24.787534989384767,145.36991979413455,168.09695913506766
v4-io,holdout_last500,F,7,20.225454976930617,14.760852373724447,34.8697253665291,38.96691065911091
v4-io,holdout_last500,G,7,21.838219038537808,23.072675854278714,34.71309795819305,38.96691065911091
v4-io,holdout_last500,H,7,64.73177264260966,13.017467592961111,124.00302514290223,168.09695913506766
v4-io,solve,A,7,16.63779485089131,13.783347347748531,25.733746623374007,26.387594248950336
v4-io,solve,B,7,16.16416239318282,13.693828666939226,24.78378559660377,26.387594248950336
v4-io,solve,C,7,49.0267106518279,13.192971576706896,89.26683550168195,89.8683058987458
v4-io,solve,D,7,44.91031716737985,16.47344450045148,84.60187451670748,89.8683058987458
v4-io,solve,E,7,77.02162459369222,29.48165263644387,142.37203724922333,165.73287982380498
v4-io,solve,F,7,21.39558587456783,16.47344450045148,34.658308162357926,38.08671896582018
v4-io,solve,G,7,22.174929965145292,19.505489307745847,35.50519906700728,38.08671896582018
v4-io,solve,H,7,64.32686650169039,13.693828666939226,123.27544652577217,165.73287982380498
v4-io-roto,all1000,A,7,27.51645531631319,23.054142948979916,46.80475822427051,52.20650420880884
v4-io-roto,all1000,B,7,61.79677053487113,11.782748465121585,119.7442165407397,143.41472850601895
v4-io-roto,all1000,C,7,26.67119232600741,15.547804380699745,48.88685000190596,59.66705155385989
v4-io-roto,all1000,D,7,87.24952832261263,69.98737198896742,135.66311247012388,143.41472850601895
v4-io-roto,all1000,E,7,74.02263489359764,47.22952339207495,130.04987915469525,141.96534445649195
v4-io-roto,all1000,F,7,52.05529719653258,23.054142948979916,100.52480818258823,117.57600838636881
v4-io-roto,all1000,G,7,42.08898975205235,34.20068426034777,67.2127627044073,69.98737198896742
v4-io-roto,all1000,H,7,60.99931250870604,19.84470923267486,118.7296477060708,141.96534445649195
v4-io-roto,holdout_last500,A,7,30.202857348369342,24.03348379209865,52.55545358346233,59.815871963319296
v4-io-roto,holdout_last500,B,7,62.804834732667516,13.071798517253228,121.6676472922149,146.447809618694
v4-io-roto,holdout_last500,C,7,27.62570706989832,16.387655493489092,50.5327553083938,61.90594592700927
v4-io-roto,holdout_last500,D,7,88.78627408581967,75.33285752760094,137.21861807563863,146.447809618694
v4-io-roto,holdout_last500,E,7,74.2697046994277,44.91559743830658,130.60364621644354,143.17377609701998
v4-io-roto,holdout_last500,F,7,51.87999113067903,23.995310531624455,99.45236545540297,115.68383780850945
v4-io-roto,holdout_last500,G,7,43.16909675680679,35.61447736379614,71.20667925876704,75.33285752760094
v4-io-roto,holdout_last500,H,7,61.72083963071389,22.13192765080953,119.37582382704308,143.17377609701998
v4-io-roto,solve,A,7,24.36223266286077,22.0108690921179,39.139816917736965,42.19670229632993
v4-io-roto,solve,B,7,60.71665760397079,19.00024612434754,117.31797522893916,139.55798100777247
v4-io-roto,solve,C,7,25.814282340776145,14.780695115808157,47.00303545093568,57.42918917025145
v4-io-roto,solve,D,7,85.65935476877925,66.3767431857218,132.90951568601164,139.55798100777247
v4-io-roto,solve,E,7,74.29742154752165,49.60971508536568,130.14924274467347,140.8096967857573
v4-io-roto,solve,F,7,51.78851035654859,22.0108690921179,100.38712243612468,117.39642993523648
v4-io-roto,solve,G,7,41.80015679630153,32.00708436768673,64.67334171146445,66.3767431857218
v4-io-roto,solve,H,7,60.478363830672215,17.91436942354926,118.19417627352854,140.8096967857573
v4-io-td,all1000,A,7,17.455215225273985,14.826621204610547,25.26097084037883,26.24389138166771
v4-io-td,all1000,B,7,15.503838266331794,12.782222210365944,25.031619479492743,26.24389138166771
v4-io-td,all1000,C,7,49.00980083237795,13.960080841598483,89.40193085296013,90.10126695880808
v4-io-td,all1000,D,7,44.27183455991736,17.727190315645203,82.22484605228009,87.77014660598161
v4-io-td,all1000,E,7,77.2045763678173,27.101460943153143,143.85234933382011,166.88852749453963
v4-io-td,all1000,F,7,20.694943768509972,16.653022951583807,34.360225698074366,38.12665506805661
v4-io-td,all1000,G,7,21.55592681652817,17.727190315645203,34.81909683058556,38.12665506805661
v4-io-td,all1000,H,7,64.51372158753485,13.960080841598483,123.71221611938907,166.88852749453963
v4-io-td,holdout_last500,A,7,19.03008517406184,18.252337838439416,26.31756228984345,27.69099656955268
v4-io-td,holdout_last500,B,7,16.000313187232322,12.116468785708093,26.954517444814744,27.69099656955268
v4-io-td,holdout_last500,C,7,49.30219639044308,14.79993195438783,90.42622541563674,92.34016133195746
v4-io-td,holdout_last500,D,7,44.43073587577972,23.072675854278714,80.66587080242684,85.96037494422171
v4-io-td,holdout_last500,E,7,77.74261764860549,24.787534989384767,145.36991979413455,168.09695913506766
v4-io-td,holdout_last500,F,7,20.225454976930617,14.760852373724447,34.8697253665291,38.96691065911091
v4-io-td,holdout_last500,G,7,21.838219038537808,23.072675854278714,34.71309795819305,38.96691065911091
v4-io-td,holdout_last500,H,7,64.73177264260966,13.017467592961111,124.00302514290223,168.09695913506766
v4-io-td,solve,A,7,16.63779485089131,13.783347347748531,25.733746623374007,26.387594248950336
v4-io-td,solve,B,7,16.16416239318282,13.693828666939226,24.78378559660377,26.387594248950336
v4-io-td,solve,C,7,49.0267106518279,13.192971576706896,89.26683550168195,89.8683058987458
v4-io-td,solve,D,7,44.91031716737985,16.47344450045148,84.60187451670748,89.8683058987458
v4-io-td,solve,E,7,77.02162459369222,29.48165263644387,142.37203724922333,165.73287982380498
v4-io-td,solve,F,7,21.39558587456783,16.47344450045148,34.658308162357926,38.08671896582018
v4-io-td,solve,G,7,22.174929965145292,19.505489307745847,35.50519906700728,38.08671896582018
v4-io-td,solve,H,7,64.32686650169039,13.693828666939226,123.27544652577217,165.73287982380498
v4-io-wand,all1000,A,7,19.28802013393083,16.518652922572983,31.62268886820583,36.065182688131245
v4-io-wand,all1000,B,7,17.16760502882213,13.408824577425548,27.43109551240877,29.040332351330107
v4-io-wand,all1000,C,7,43.82761344282453,11.194920319092944,83.31488511638179,92.40942339941284
v4-io-wand,all1000,D,7,47.21878320044764,23.676209554925663,86.01801624969902,92.40942339941284
v4-io-wand,all1000,E,7,72.58606946933912,26.689571346380035,136.25325655884518,164.1740524124789
v4-io-wand,all1000,F,7,28.218865904891217,18.090350366923758,49.92118993555212,58.79085178295554
v4-io-wand,all1000,G,7,29.071694997299115,19.06583499827775,51.973151054508236,58.79085178295554
v4-io-wand,all1000,H,7,63.48358720852519,11.194920319092944,123.63393639413415,164.1740524124789
v4-io-wand,holdout_last500,A,7,20.96852104865793,19.069691210042492,33.09340913984696,37.478975791579614
v4-io-wand,holdout_last500,B,7,18.089077580934052,14.60352418438788,27.874992448950795,28.374578926672257
v4-io-wand,holdout_last500,C,7,43.78247084596807,12.034771431882291,82.71971326509468,90.59965173765295
v4-io-wand,holdout_last500,D,7,47.38423638256158,26.709290667600726,84.45904099984575,90.59965173765295
v4-io-wand,holdout_last500,E,7,73.02325132242458,24.37564539261166,136.8070236205935,165.38248405300692
v4-io-wand,holdout_last500,F,7,28.389208299819302,19.069691210042492,50.167425085037735,59.631107374009844
v4-io-wand,holdout_last500,G,7,29.927309737852752,24.37564539261166,52.985467899280756,59.631107374009844
v4-io-wand,holdout_last500,H,7,63.91988720229721,12.034771431882291,124.28011251510642,165.38248405300692
v4-io-wand,solve,A,7,18.016147330428414,17.047076510061743,30.13027980352789,33.871582795470204
v4-io-wand,solve,B,7,17.185033344094737,12.241427285590817,27.386529012231126,29.95193880790339
v4-io-wand,solve,C,7,44.23064194759352,10.7472851063485,84.11223790623418,94.50758269217704
v4-io-wand,solve,D,7,47.705732593824294,19.819462056679185,88.39504471412641,94.50758269217704
v4-io-wand,solve,E,7,72.54073212731389,29.06976303967076,136.3526201488234,163.01840474174423
v4-io-wand,solve,F,7,28.302738295510647,17.047076510061743,49.956007880866565,58.75091568071912
v4-io-wand,solve,G,7,28.85747625793439,15.455206195032133,51.287115815144425,58.75091568071912
v4-io-wand,solve,H,7,63.13434105255232,10.427811054201356,123.09846496159189,163.01840474174423
v5,all1000,A,7,17.455215225273985,14.826621204610547,25.26097084037883,26.24389138166771
v5,all1000,B,7,15.503838266331794,12.782222210365944,25.031619479492743,26.24389138166771
v5,all1000,C,7,49.00980083237795,13.960080841598483,89.40193085296013,90.10126695880808
v5,all1000,D,7,44.27183455991736,17.727190315645203,82.22484605228009,87.77014660598161
v5,all1000,E,7,77.2045763678173,27.101460943153143,143.85234933382011,166.88852749453963
v5,all1000,F,7,20.694943768509972,16.653022951583807,34.360225698074366,38.12665506805661
v5,all1000,G,7,21.55592681652817,17.727190315645203,34.81909683058556,38.12665506805661
v5,all1000,H,7,64.51372158753485,13.960080841598483,123.71221611938907,166.88852749453963
v5,holdout_last500,A,7,19.03008517406184,18.252337838439416,26.31756228984345,27.69099656955268
v5,holdout_last500,B,7,16.000313187232322,12.116468785708093,26.954517444814744,27.69099656955268
v5,holdout_last500,C,7,49.30219639044308,14.79993195438783,90.42622541563674,92.34016133195746
v5,holdout_last500,D,7,44.43073587577972,23.072675854278714,80.66587080242684,85.96037494422171
v5,holdout_last500,E,7,77.74261764860549,24.787534989384767,145.36991979413455,168.09695913506766
v5,holdout_last500,F,7,20.225454976930617,14.760852373724447,34.8697253665291,38.96691065911091
v5,holdout_last500,G,7,21.838219038537808,23.072675854278714,34.71309795819305,38.96691065911091
v5,holdout_last500,H,7,64.73177264260966,13.017467592961111,124.00302514290223,168.09695913506766
v5,solve,A,7,16.63779485089131,13.783347347748531,25.733746623374007,26.387594248950336
v5,solve,B,7,16.16416239318282,13.693828666939226,24.78378559660377,26.387594248950336
v5,solve,C,7,49.0267106518279,13.192971576706896,89.26683550168195,89.8683058987458
v5,solve,D,7,44.91031716737985,16.47344450045148,84.60187451670748,89.8683058987458
v5,solve,E,7,77.02162459369222,29.48165263644387,142.37203724922333,165.73287982380498
v5,solve,F,7,21.39558587456783,16.47344450045148,34.658308162357926,38.08671896582018
v5,solve,G,7,22.174929965145292,19.505489307745847,35.50519906700728,38.08671896582018
v5,solve,H,7,64.32686650169039,13.693828666939226,123.27544652577217,165.73287982380498
