case,case_label,source_root,filter_id,filter_family,filter_deployability,filter_kind,capture_id,tag,n_samples,filter_rejections,err3d_p50_mm,err3d_p95_mm,err3d_rmse_mm,err_horizontal_xz_p50_mm,err_horizontal_xz_p95_mm,err_vertical_y_p50_mm,err_vertical_y_p95_mm,note,turn_center_abs_error_3d_mm,turn_center_abs_error_horizontal_xz_mm,turn_center_abs_error_vertical_y_mm,filtered_radius_mm,opti_radius_mm,radius_error_mm,radius_error_abs_mm,circle_thickness_rms_mm,circle_thickness_p95_mm,turn_count,turn_center_repeatability_rms_mm,turn_center_repeatability_p95_mm
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R08,BS2DCE,1201,17,106.57045325527119,225.03741174844646,125.88653447764423,75.06186272007886,139.25464625003607,63.40278072904346,186.13938330180827,original self-cal layout and solver residual delay corrections,88.28876559537194,86.14901829983637,19.319750938585912,498.1516340917232,426.4998438737726,71.65179021795063,71.65179021795063,61.11639932771151,104.73166902754014,24,15.451779805001037,23.458722063112837
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R08,BSDC91,1200,1,67.58829226263651,115.12035195857534,73.95856617874352,58.48295368330258,103.62145770628435,24.047438747927345,67.8419274886741,original self-cal layout and solver residual delay corrections,41.1695607766654,39.081767428497656,12.944040683201138,593.7087288469379,553.6862544616728,40.02247438526513,40.02247438526513,42.67902306584925,76.3545097218136,24,13.169824549485172,22.173330808534825
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R09,BS2DCE,1200,50,139.25096092940956,232.89640051534658,151.75959190726437,102.65503631439796,204.76029074591898,76.26655809962466,147.46115644192204,original self-cal layout and solver residual delay corrections,75.04200003401029,74.96523488994434,3.393424081936928,518.0062103286134,426.5535566940207,91.4526536345927,91.4526536345927,81.86762916336033,126.36626687648781,24,15.114948619544041,28.493034851340088
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R09,BSDC91,1200,4,99.63303046714921,140.1438830824684,101.83215714407156,84.265909550726,132.7048677483989,42.658233284039966,82.23333184013282,original self-cal layout and solver residual delay corrections,54.549451125256816,35.29047290752615,41.595975046029935,612.817444680597,553.6949651923159,59.1224794882811,59.1224794882811,58.33472270229716,88.64550046249337,24,13.682668685300122,20.407440247497128
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R10,BS2DCE,1200,23,86.01935756710643,207.70101620777814,109.29735359085733,45.14093144507966,110.12737754114367,65.86369760480704,179.04445678823475,original self-cal layout and solver residual delay corrections,65.46615215181434,45.2425145179124,47.31735366291093,498.5278484603909,426.71442181080937,71.81342664958152,71.81342664958152,47.310994174917084,82.75781167763357,23,14.45080654002358,21.643442712189724
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R10,BSDC91,1200,0,50.04558102471142,157.25844005202208,76.06034980566656,32.613427426958495,125.20616394493668,34.63559161426349,103.36063608503157,original self-cal layout and solver residual delay corrections,65.10921682953031,35.76225393022728,54.408375366157884,587.3732865035958,553.8753944619384,33.49789204165734,33.49789204165734,37.88010089837266,63.49225207827208,23,10.144917436860382,15.712861401249208
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R11,BS2DCE,1201,13,81.8664900051474,189.6889566170939,104.5566316770841,48.94698385664185,182.7434583642189,44.324139064060546,91.82109044633694,original self-cal layout and solver residual delay corrections,90.75317469500091,83.92322919242704,34.5402709765965,478.67440415439347,426.8423177244342,51.83208642995925,51.83208642995925,29.848893725648935,52.06477391219297,23,12.53621622725653,21.337668129163504
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R11,BSDC91,1200,3,68.09729958358204,114.63161911715757,74.11318006864919,43.34088320842088,95.31573253495448,38.431648441852644,87.79243461512856,original self-cal layout and solver residual delay corrections,69.09838927192008,58.57191792332681,36.659484867587366,567.0160878184295,553.6302994130274,13.385788405402081,13.385788405402081,26.837695513299117,48.90605559625724,23,10.430259056830083,15.898015369829263
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R12,BS2DCE,1200,2,101.4226318010098,164.6100059306045,108.91194170674463,69.83727688701975,114.92752689162467,62.06276595481904,145.66085917663776,original self-cal layout and solver residual delay corrections,88.20237128659619,74.4535944412942,47.289751271812065,474.84615767260385,426.60555995623366,48.24059771637019,48.24059771637019,44.3227337090003,77.04988119023686,23,19.851968033247903,37.167607091697946
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R12,BSDC91,1200,1,76.08808734883658,110.0173637003713,78.93289773895278,51.015017185364954,85.08520344212565,50.62103739830914,94.3956267902158,original self-cal layout and solver residual delay corrections,57.4000516027743,40.02659863430476,41.14167383285985,590.7604358687864,553.7074846405566,37.05295122822986,37.05295122822986,35.239210471907775,56.06623410987171,23,11.16072201614322,16.683064876190162
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R13,BS2DCE,1201,2,90.79232250557037,164.71793121894376,103.49616864030625,62.488945642833094,137.19644363113676,47.073280317894955,138.7383597418817,original self-cal layout and solver residual delay corrections,60.93294228921896,41.25689627532264,44.84074002231182,486.7422355022176,426.619674136456,60.12256136576161,60.12256136576161,44.00505172222717,74.69820558186565,23,12.51355119607955,24.2940900103377
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R13,BSDC91,1200,1,73.77587966684317,121.21521786113578,80.87814750653448,46.502705049760635,95.42993123946931,49.85433921774779,99.9182108975299,original self-cal layout and solver residual delay corrections,62.47636487852315,20.21297842481133,59.116255561668254,580.6830456503925,553.772122596342,26.9109230540505,26.9109230540505,33.768808442487185,61.28397737231464,23,10.59159257013191,17.018422347868377
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R14,BS2DCE,1201,3,86.57346225962615,172.19357976437695,102.60841175375677,34.3611384268342,71.33624881077179,75.35720494554062,169.82558914348283,original self-cal layout and solver residual delay corrections,54.450365841073676,17.941362469520005,51.40962801814521,472.8258151293795,426.68697811414734,46.138837015232184,46.138837015232184,44.1023302315597,75.66405325254398,23,26.762006525757936,49.8976011278795
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R14,BSDC91,1200,0,60.810075044941655,108.8520882266865,67.91486206268951,36.37677717570189,77.21857049152605,37.352726047578926,90.70169192317223,original self-cal layout and solver residual delay corrections,47.69776265972586,11.08511306187539,46.391775468815354,583.2078989858662,553.6911689203672,29.51673006549902,29.51673006549902,31.459842403350883,54.99135642647402,23,18.073889287643233,18.248585876805553
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R15,BS2DCE,1200,5,86.79001618204029,154.21801476773692,96.33153683953442,62.4632951347793,146.04442588595722,39.84441241589013,101.5832842257205,original self-cal layout and solver residual delay corrections,84.87640888102715,70.71994037081109,46.93287566821607,447.79624371418,426.7388268270692,21.057416887110776,21.057416887110776,35.698259036889326,62.128954593327755,22,14.428489260875464,22.323996727296162
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R15,BSDC91,1200,4,69.76500488464461,109.19074524631253,74.16770947985134,44.82587670211499,98.97412835841075,39.46295610447444,88.0813584784609,original self-cal layout and solver residual delay corrections,61.16723312268453,37.469262355335275,48.34754167930248,556.8521372669937,553.7239696599694,3.128167607024352,3.128167607024352,25.77622521351432,48.45024744105244,22,9.201046613547064,15.491168551516697
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R16,BS2DCE,1201,5,103.4973757949001,161.80183343437028,110.25773668693749,55.68679244433465,106.53964654553086,81.52443986005164,151.6524971909791,original self-cal layout and solver residual delay corrections,81.20556759172187,50.270297552478766,63.77492761171084,470.70892906316,426.7546691537481,43.95425990941186,43.95425990941186,35.792826070668156,63.012991989243105,23,21.249330375939635,31.026525300982247
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R16,BSDC91,1200,2,80.30181491100033,120.83649678687532,83.73082538855,38.55225436333161,83.83994702890384,64.08586302459275,109.40580735055337,original self-cal layout and solver residual delay corrections,74.19783760692428,22.415351820353216,70.73097700663618,578.1799047326919,553.8570986645638,24.322806068128102,24.322806068128102,29.21476224605828,49.47541568819099,23,12.351754028258114,23.98016256339812
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R17,BS2DCE,1201,21,112.72257107245824,214.69854238203146,125.67218918723731,56.10629827570205,143.928322155143,80.9664115964996,199.23832544582217,original self-cal layout and solver residual delay corrections,81.56818512726822,55.37922842585049,59.88747685379451,480.3897198975361,426.77989847218157,53.60982142535454,53.60982142535454,32.22295035018475,55.22482641539235,23,11.490335949564825,19.173606674546253
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F4,fixed_lag_smoother,fixed_lag,F4_FIXED_LAG_5,R17,BSDC91,1200,1,76.95801707034312,124.54321666178619,81.11539187760562,44.65462691382935,120.5109422177602,51.5777461584762,86.47075866363589,original self-cal layout and solver residual delay corrections,78.28371342498113,44.77833848215552,64.21246133253328,566.2345093958331,553.9448837938895,12.289625601943612,12.289625601943612,29.148400332053374,60.115881017900385,23,11.967830510315693,23.989580154948744
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R01,BS2DCE,1201,161,85.4487879739794,183.9221411486365,107.69307980528151,54.700752048727786,89.80861540722542,57.094168680984694,178.86044296692694,original self-cal layout and solver residual delay corrections,37.484655766885524,15.2479406150457,34.24324349359949,473.1518895045391,426.48582848840823,46.66606101613087,46.66606101613087,73.94023073617916,134.07977827091779,31,23.309227188948274,45.67199521101943
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R01,BSDC91,1200,43,71.72371565429441,146.55334968516684,85.73567482137177,44.21443459739524,79.60758109533653,51.95784785267642,127.63958060318365,original self-cal layout and solver residual delay corrections,57.57668237374904,19.53145384875301,54.162687006107944,593.7703909789672,553.5374362567889,40.232954722178306,40.232954722178306,45.8901883717909,88.0771167149426,31,15.562569884082867,28.14991366845591
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R02,BS2DCE,1201,97,75.93244805534084,150.72083835664733,89.72348504029316,54.05873281698527,117.67889146794629,41.631521995326466,107.03707574646137,original self-cal layout and solver residual delay corrections,47.14459748855526,23.493249499504728,40.873956259602664,474.8887346566431,426.5872672453299,48.30146741131324,48.30146741131324,56.422317369720055,102.03356257730952,28,22.481473570238833,38.933385003460955
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R02,BSDC91,1200,9,85.17180835649896,142.3179994286805,92.08464573592885,45.908816757680796,79.82153033103269,63.298471227985885,133.11704702785246,original self-cal layout and solver residual delay corrections,58.56295022742194,12.327919303970406,57.25069034495823,579.7529779276372,553.7579522299013,25.995025697735855,25.995025697735855,43.26972357717205,69.55074220160417,28,10.98683866322269,18.807336549790502
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R03,BS2DCE,1050,8,108.96159438643471,236.19639692360477,134.27671476795243,79.0233737377628,146.75586547452878,61.796625231913026,190.40641095516332,original self-cal layout and solver residual delay corrections,88.32549358827545,60.49854570703397,64.35307906344815,507.3555766085119,426.57234620164684,80.78323040686507,80.78323040686507,41.95699748834381,71.76663405657924,25,17.169503353625608,27.796228683935627
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R03,BSDC91,1200,4,68.85880608228857,145.53244020197036,81.88892492290887,43.311950924772454,95.5682810460852,51.75698655226989,109.7225643189603,original self-cal layout and solver residual delay corrections,64.35295028605425,27.798001951646736,58.0394115926033,586.7487777259205,553.5575033917082,33.19127433421227,33.19127433421227,34.201640271964656,60.51070488142888,29,12.78227829362235,19.268134949615565
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R04,BS2DCE,1200,22,104.52291468343486,199.33370343327468,117.43373941668061,70.85480873790424,135.6510528247664,58.537829628645795,158.90887627214875,original self-cal layout and solver residual delay corrections,74.27909967449594,68.1294866549852,29.59320355388877,493.26248859063344,426.43337333690476,66.82911525372867,66.82911525372867,61.24099756063624,107.72820810603379,28,19.853295386186893,35.964451527669794
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R04,BSDC91,1200,16,71.51021622001281,131.4665660587642,80.32876302877919,49.07767068385338,98.28692229970741,40.155180501788436,101.66083877690028,original self-cal layout and solver residual delay corrections,56.55696042415966,42.109947215582494,37.75502771712422,594.584805160305,553.4706845883857,41.11412057191933,41.11412057191933,45.41068639880408,71.3258468188767,28,12.88274003310492,21.766017318312198
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R05,BS2DCE,1200,61,89.64559070025629,217.19205551419282,119.44957650039807,73.75184781655804,200.07091441093283,41.49360941011844,119.85470406576891,original self-cal layout and solver residual delay corrections,86.63947684146288,76.71322974095663,40.267596527153046,506.12872182147817,426.4908337551261,79.63788806635205,79.63788806635205,43.560760603782896,74.55231746726821,29,20.656465293411202,34.66261938888478
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R05,BSDC91,1201,1,79.865920107272,124.6582069399961,81.77689821546295,60.90733542252111,110.88892966133176,35.29886958271368,81.22777539641356,original self-cal layout and solver residual delay corrections,55.2360094636657,36.94257294522607,41.064133324067825,611.251384365433,553.5314134827562,57.71997088267676,57.71997088267676,26.94412689465717,45.964175802728384,29,11.795846804029646,18.689873197915304
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R06,BS2DCE,1200,10,124.36721302764275,188.36478137958485,126.37629671776712,58.55725321546802,141.35967424222477,84.4865137000354,176.72619971985927,original self-cal layout and solver residual delay corrections,62.54099467655895,50.82957231991501,36.438037720326065,505.47067126069385,426.6440400664725,78.82663119422136,78.82663119422136,68.33219764323431,115.03501037376637,24,15.159244701400205,22.80474206376414
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R06,BSDC91,1201,0,81.43850060770873,132.75737447254534,86.63556357042484,47.23458096478755,122.12455478711588,44.95288182102786,101.08696179835624,original self-cal layout and solver residual delay corrections,60.85682196844921,43.078892105723234,42.98560032200294,590.0660032852418,553.9352277035896,36.13077558165219,36.13077558165219,56.2282449807923,83.35868572270152,24,11.742275235234523,17.079714260457887
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R07,BS2DCE,1200,6,111.35251731350635,191.04587134613524,122.14983458872764,69.22715688085054,157.825515203909,72.39159579150396,134.3638816217194,original self-cal layout and solver residual delay corrections,93.94249203144695,93.52715290989156,8.824028425171718,499.1219266372786,426.63347228151616,72.48845435576243,72.48845435576243,42.11326401541884,71.25240659102658,23,13.775301635069717,25.02609938464416
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R07,BSDC91,1201,0,68.52889967431476,135.62943863277064,82.6509159407871,38.12567722029882,127.06706966645564,42.56998688034412,85.78521438367716,original self-cal layout and solver residual delay corrections,64.93051453887927,61.70469648438665,20.21143612050696,585.1246551129631,553.710088338652,31.414566774311083,31.414566774311083,42.43328620732892,62.934394356411204,23,9.102730755297074,14.074531950860049
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R08,BS2DCE,1201,17,104.09071611602613,214.3709166612448,121.18203064778585,67.84378509151135,134.95652072933441,67.42796425297865,178.5757644120456,original self-cal layout and solver residual delay corrections,83.84068395675013,81.88181734631642,18.01744361445685,495.47980564884114,426.4998438737726,68.97996177506855,68.97996177506855,59.43994622745909,99.51699007837334,24,14.890847892014673,23.839359711391168
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R08,BSDC91,1200,1,64.24144669062028,101.68213141225664,67.4104468311046,53.631570102727835,87.90408460696229,26.139538516968287,66.09254786040157,original self-cal layout and solver residual delay corrections,39.20276204884764,38.10208564732735,9.224295180787522,590.0179216784801,553.6862544616728,36.33166721680732,36.33166721680732,41.24840816870204,73.66133820648959,24,11.333538937782503,20.857538001117216
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R09,BS2DCE,1200,50,133.04039067515225,230.3535217375657,147.34444817502708,96.74664761126755,202.601790188889,77.1679255551694,140.46926005602452,original self-cal layout and solver residual delay corrections,72.79155544204794,72.77123892936484,1.7196884479560595,516.2709808162301,426.5535566940207,89.71742412220942,89.71742412220942,77.89024666577842,120.39337233647707,24,15.088196650203134,26.767345695530317
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R09,BSDC91,1200,4,95.42340561741737,139.53465915630622,99.98055671950962,80.49870478921198,132.1262158945494,41.886184702526066,82.35750675692583,original self-cal layout and solver residual delay corrections,55.6743327543266,37.64759496321206,41.01572772882878,613.163226174643,553.6949651923159,59.46826098232714,59.46826098232714,58.68592661003522,87.86289488792909,24,12.845205640897182,22.446359733441465
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R10,BS2DCE,1200,23,85.77774905389253,201.6177798432998,107.20236634224875,41.15025729194802,102.31863813519395,64.81168867672511,178.4328138815688,original self-cal layout and solver residual delay corrections,66.58657125954798,45.10772413981805,48.980248009059096,496.7922498922581,426.71442181080937,70.07782808144873,70.07782808144873,46.49217773600073,82.13134295958315,23,14.32903532097364,21.823301281533414
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R10,BSDC91,1200,0,44.92262730018455,144.7502466337214,69.01031418285633,27.863872459816115,108.37396927842397,31.62678176526697,103.45218849904496,original self-cal layout and solver residual delay corrections,61.94158770833287,37.82268912328205,49.05307814309572,584.8359391389146,553.8753944619384,30.960544676976156,30.960544676976156,34.244597688466996,58.39803972927348,23,10.295016213093295,16.019225205488723
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R11,BS2DCE,1201,13,79.36765421097437,185.29760395255084,102.26297332433717,50.19801369873694,179.95515394208925,40.78836664229925,89.4608659838591,original self-cal layout and solver residual delay corrections,89.19254607425007,82.22765086002242,34.55320114330186,479.7426944492808,426.8423177244342,52.90037672484658,52.90037672484658,28.512399082112605,49.51786626833252,23,12.124092400595968,21.510307363450163
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R11,BSDC91,1200,3,67.33642705801832,114.04141768935027,74.25664915732939,40.30366263959439,95.48273835139189,41.51961055073059,82.53338708893976,original self-cal layout and solver residual delay corrections,68.3342389199228,59.604304965633816,33.41997962789344,567.9857240095253,553.6302994130274,14.355424596497869,14.355424596497869,25.782256127956504,43.94633838751486,23,10.167242349662484,15.055351728547992
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R12,BS2DCE,1200,2,99.05140018960267,160.8617494368074,107.16446458356924,68.46036128141648,110.90626907431492,61.1589842034183,144.84823834752018,original self-cal layout and solver residual delay corrections,87.98145860211758,74.24246453902015,47.21009973436264,473.32228729786505,426.60555995623366,46.71672734163138,46.71672734163138,43.1739515180786,74.05073589788391,23,19.74257395943453,37.547979985075294
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R12,BSDC91,1200,1,71.18338663053432,102.05314342615202,73.07133531536104,44.81354295320385,77.89573663107196,46.72358847095492,88.73982977891828,original self-cal layout and solver residual delay corrections,53.49355366843633,40.17417962810457,35.321318991321164,587.9311916208912,553.7074846405566,34.22370698033467,34.22370698033467,35.374388497416426,57.60319176612855,23,10.72295771479828,17.08023205067532
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R13,BS2DCE,1201,2,91.36761870330446,164.97784993718238,104.32080326386588,62.754261908937345,139.49525267848105,49.229379348861585,136.32847842706872,original self-cal layout and solver residual delay corrections,60.860271847097266,41.168605987108585,44.82319232697273,487.8721484605886,426.619674136456,61.252474324132606,61.252474324132606,40.7107032616319,67.46285236278742,23,12.147517607017987,22.982601864227075
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R13,BSDC91,1200,1,74.21773692925714,119.09451598105929,80.7979067592396,46.886660653353125,92.42657479341028,52.690013395950814,95.78445683913513,original self-cal layout and solver residual delay corrections,59.935748826789045,18.93607960038813,56.86579707342287,582.0673001302753,553.772122596342,28.29517753393327,28.29517753393327,30.89665929623375,56.57974925995517,23,10.869700390524251,17.35098317520653
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R14,BS2DCE,1201,3,86.82666622929081,172.6875184559109,103.10397028815653,32.99737913526318,64.798272871968,78.3185713920409,169.67264862925742,original self-cal layout and solver residual delay corrections,57.07737340044874,20.48469824944496,53.2747941518636,471.25201926380214,426.68697811414734,44.5650411496548,44.5650411496548,45.33644488218009,79.98957265401158,23,23.25549636295363,44.14435891737198
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R14,BSDC91,1200,0,54.18583611871129,101.13498197234233,62.50253870683183,28.661450849233937,62.13087347580439,36.43477914705713,92.29056505507755,original self-cal layout and solver residual delay corrections,43.93849959866954,9.040145384170092,42.99845948886252,581.0404592538102,553.6911689203672,27.349290333443037,27.349290333443037,28.46706426896858,49.51007302217648,23,13.480977147549636,17.600875673323976
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R15,BS2DCE,1200,5,86.85074639647061,151.2725733652933,95.01155560370965,62.88756974231177,142.97642188618866,39.91858996549672,98.75261543584588,original self-cal layout and solver residual delay corrections,84.02164775240092,69.10247992160876,47.79628186074933,448.8735270101727,426.7388268270692,22.13470018310352,22.13470018310352,35.1827191307739,62.64582292567738,22,13.88233350839079,21.98978692803981
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R15,BSDC91,1200,4,68.58614875008993,107.70363289806505,73.18707317112022,44.472230369121284,97.3345260976098,38.33305123061842,84.893119102816,original self-cal layout and solver residual delay corrections,61.161750605552115,40.51168781845009,45.82098741009622,558.0292064394165,553.7239696599694,4.305236779447114,4.305236779447114,23.900095343169923,43.36944030649243,22,9.200111546784035,16.153952559752902
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R16,BS2DCE,1201,5,103.44396272084107,159.34417966346345,109.47035152868428,53.85758883071725,106.5295937150091,82.0911461457631,149.06716196583113,original self-cal layout and solver residual delay corrections,83.38665145742017,50.02695304160357,66.71309924336049,468.98029778760514,426.7546691537481,42.22562863385701,42.22562863385701,36.170929132210645,63.056034699447906,23,20.663025975951427,31.7080022284889
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R16,BSDC91,1200,2,76.82806493067773,111.53476216103614,79.75877261882651,35.550732562815696,76.49885181170833,61.54573360607765,105.0572509495073,original self-cal layout and solver residual delay corrections,70.305929985204,22.51668292639943,66.60272352596701,576.0115360697642,553.8570986645638,22.154437405200497,22.154437405200497,27.67419772145973,45.50254459931563,23,12.63582516833403,26.048106754480248
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R17,BS2DCE,1201,21,117.00924431634736,208.62498436580736,126.64641606510874,55.150659885716195,144.9802109052529,80.7143329622022,193.47972685017453,original self-cal layout and solver residual delay corrections,84.006910639078,57.819811519501116,60.94284560940196,481.37389078227045,426.77989847218157,54.59399231008888,54.59399231008888,32.10249369088915,52.73680338461962,23,11.817259139721296,21.176200522496156
full_original_v4io_T4,FULL original v4-io/T4,FULL_US,F5,rts_offline_smoother,offline_upper_bound,F5_RTS_OFFLINE,R17,BSDC91,1200,1,76.62240443631002,125.69898349153756,80.38692013265741,43.75050308488367,121.64729232781104,52.222875540702375,85.67862392618017,original self-cal layout and solver residual delay corrections,75.43347475392143,41.981788472057985,62.67167262917019,567.7775706681764,553.9448837938895,13.832686874286878,13.832686874286878,26.953660447723667,55.431227245170774,23,12.804831329544792,26.169753227401205
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon_US,F0,passthrough,baseline,F0,R01,BS2DCE,1201,0,120.55018247855074,451.5609895314817,189.1849431946627,62.72851955069449,181.62130495700262,94.01722400546441,403.4536213118656,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,95.63722539050002,25.789054030640706,92.09453606266766,449.91859413206816,426.48582848840823,23.432765643659934,23.432765643659934,149.67307012184887,355.30533688869417,31,16.130315614971277,23.70166674423062
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon_US,F0,passthrough,baseline,F0,R01,BSDC91,1200,0,123.50180393952101,240.35170668456115,146.08897826578894,61.764264083449106,156.61459591661998,88.89738269693794,207.86385544072175,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,87.80864668388432,38.417670385654795,78.9584766481371,582.8514525606763,553.5374362567889,29.314016303887456,29.314016303887456,103.06134027389308,189.67374058581916,31,13.854391923389858,22.00081640967197
