d_tag_mm,position_id,err_3d_mm,rmse_component_mm
48.0,ID06,130.64535875027786,130.64535875027786
48.0,ID07,142.88125931010143,142.88125931010143
48.0,ID08,85.68210338529273,85.68210338529273
48.0,ID09,63.871786217159595,63.871786217159595
48.0,ID10,68.48231743546685,68.48231743546685
48.0,ID11,36.049932657864716,36.049932657864716
48.0,ID12,98.59049534428533,98.59049534428533
48.0,ID13,70.1468655656012,70.1468655656012
48.0,ID14,81.36956014858913,81.36956014858913
48.0,ID15,73.28235513300368,73.28235513300368
48.0,ID16,20.697267199908545,20.697267199908545
48.0,ID17,37.72684856850446,37.72684856850446
48.0,ID18,28.766339393382115,28.766339393382115
48.0,ID19,90.98741005871325,90.98741005871325
48.0,ID20,37.92420111308562,37.92420111308562
48.0,ID21,35.24931594059952,35.24931594059952
48.0,ID22,32.25113997560898,32.25113997560898
48.0,ID23,76.41273641314169,76.41273641314169
48.0,ID24,47.06474242391334,47.06474242391334
50.0,ID01,159.63559949161373,159.63559949161373
50.0,ID02,63.197967553398215,63.197967553398215
50.0,ID03,88.67005542544399,88.67005542544399
50.0,ID04,155.1011506231302,155.1011506231302
50.0,ID05,33.675807723489605,33.675807723489605
50.0,ID06,126.55896719275626,126.55896719275626
50.0,ID07,140.79192275450535,140.79192275450535
50.0,ID08,88.62200843622287,88.62200843622287
50.0,ID09,66.80296600252909,66.80296600252909
50.0,ID10,65.1476943225372,65.1476943225372
50.0,ID11,33.22991383008033,33.22991383008033
50.0,ID12,96.00590943267602,96.00590943267602
50.0,ID13,69.29087717046522,69.29087717046522
50.0,ID14,83.15839784351675,83.15839784351675
50.0,ID15,71.72814976987841,71.72814976987841
50.0,ID16,21.828080801868172,21.828080801868172
50.0,ID17,37.64883539103547,37.64883539103547
50.0,ID18,29.36760324966132,29.36760324966132
50.0,ID19,86.93383218192436,86.93383218192436
50.0,ID20,35.553070004967616,35.553070004967616
50.0,ID21,35.02709196251525,35.02709196251525
50.0,ID22,34.94608358887096,34.94608358887096
50.0,ID23,73.56925518686313,73.56925518686313
50.0,ID24,44.50876752538404,44.50876752538404
52.0,ID01,158.91199843077644,158.91199843077644
52.0,ID02,62.99507432338857,62.99507432338857
52.0,ID03,85.18276274017813,85.18276274017813
52.0,ID04,151.28586165133626,151.28586165133626
52.0,ID05,32.42083954005252,32.42083954005252
52.0,ID06,122.42568969488191,122.42568969488191
52.0,ID07,138.74490020646206,138.74490020646206
52.0,ID08,91.69539818436444,91.69539818436444
52.0,ID09,69.74386445584948,69.74386445584948
52.0,ID10,61.833185595346436,61.833185595346436
52.0,ID11,30.514017220769567,30.514017220769567
52.0,ID12,93.48430173825409,93.48430173825409
52.0,ID13,68.47160456647303,68.47160456647303
52.0,ID14,84.91363520205519,84.91363520205519
52.0,ID15,70.18380342636364,70.18380342636364
52.0,ID16,23.099771386715748,23.099771386715748
52.0,ID17,37.83642567871239,37.83642567871239
52.0,ID18,30.302755555868316,30.302755555868316
52.0,ID19,82.87038562961784,82.87038562961784
52.0,ID20,33.40685968230989,33.40685968230989
52.0,ID21,35.01984067902133,35.01984067902133
52.0,ID22,37.61842905053198,37.61842905053198
52.0,ID23,70.84814713109758,70.84814713109758
52.0,ID24,42.00426060779036,42.00426060779036
54.0,ID01,158.20115802928854,158.20115802928854
54.0,ID02,62.835992245701085,62.835992245701085
54.0,ID03,81.86663812812067,81.86663812812067
54.0,ID04,147.5464246118566,147.5464246118566
54.0,ID05,31.16342578656825,31.16342578656825
54.0,ID06,118.24350865641678,118.24350865641678
54.0,ID07,136.73364897688134,136.73364897688134
54.0,ID08,94.86814455273444,94.86814455273444
54.0,ID09,72.6907809264423,72.6907809264423
54.0,ID10,58.5395483863732,58.5395483863732
54.0,ID11,27.92016171670604,27.92016171670604
54.0,ID12,91.0214933219179,91.0214933219179
54.0,ID13,67.70521271169503,67.70521271169503
54.0,ID14,86.61875666092303,86.61875666092303
54.0,ID15,68.66444211181589,68.66444211181589
54.0,ID16,24.491594858536665,24.491594858536665
54.0,ID17,38.278681801384,38.278681801384
54.0,ID18,31.534951046532097,31.534951046532097
54.0,ID19,78.79543784241243,78.79543784241243
54.0,ID20,31.518725056630483,31.518725056630483
54.0,ID21,35.20892811985322,35.20892811985322
54.0,ID22,40.26368084466333,40.26368084466333
54.0,ID23,68.26040338436755,68.26040338436755
54.0,ID24,39.54486552412799,39.54486552412799
56.0,ID01,157.50112243891405,157.50112243891405
56.0,ID02,62.72125571938846,62.72125571938846
56.0,ID03,78.71154602184343,78.71154602184343
56.0,ID04,143.88962193682818,143.88962193682818
56.0,ID05,29.896422852724047,29.896422852724047
56.0,ID06,114.00613578904813,114.00613578904813
56.0,ID07,134.75913462056798,134.75913462056798
56.0,ID08,98.12666654591803,98.12666654591803
56.0,ID09,75.62243694833234,75.62243694833234
56.0,ID10,55.26617291709659,55.26617291709659
56.0,ID11,25.481188712405768,25.481188712405768
56.0,ID12,88.61770218424299,88.61770218424299
56.0,ID13,66.99327032382509,66.99327032382509
56.0,ID14,88.28121939791421,88.28121939791421
56.0,ID15,67.18211250722193,67.18211250722193
56.0,ID16,25.988078387487842,25.988078387487842
56.0,ID17,38.957458252335094,38.957458252335094
56.0,ID18,33.02541172422774,33.02541172422774
56.0,ID19,74.7224665731393,74.7224665731393
56.0,ID20,29.89808504648001,29.89808504648001
56.0,ID21,35.59011065146617,35.59011065146617
56.0,ID22,42.88093158880924,42.88093158880924
56.0,ID23,65.81659283133477,65.81659283133477
56.0,ID24,37.14870833275388,37.14870833275388
58.0,ID01,156.8097347262667,156.8097347262667
58.0,ID02,62.654567048058745,62.654567048058745
58.0,ID03,75.71818454768078,75.71818454768078
58.0,ID04,140.33021055030994,140.33021055030994
58.0,ID05,28.631434573932154,28.631434573932154
58.0,ID06,109.72190941325564,109.72190941325564
58.0,ID07,132.81161113716158,132.81161113716158
58.0,ID08,101.45241867648595,101.45241867648595
58.0,ID09,78.52389655025294,78.52389655025294
58.0,ID10,52.01507217983707,52.01507217983707
58.0,ID11,23.219764921185796,23.219764921185796
58.0,ID12,86.277411055975,86.277411055975
58.0,ID13,66.3356260766117,66.3356260766117
58.0,ID14,89.88513894982539,89.88513894982539
58.0,ID15,65.74834447040524,65.74834447040524
58.0,ID16,27.55686647454329,27.55686647454329
58.0,ID17,39.8601059590412,39.8601059590412
58.0,ID18,34.74307790453308,34.74307790453308
58.0,ID19,70.64898122933427,70.64898122933427
58.0,ID20,28.572175165055423,28.572175165055423
58.0,ID21,36.14212575718315,36.14212575718315
58.0,ID22,45.471083029123115,45.471083029123115
58.0,ID23,63.520432058599965,63.520432058599965
58.0,ID24,34.8258087919281,34.8258087919281
60.0,ID01,156.13250476911352,156.13250476911352
60.0,ID02,62.67259224663258,62.67259224663258
60.0,ID03,72.8966352051044,72.8966352051044
60.0,ID04,136.8649489527353,136.8649489527353
60.0,ID05,27.427145484808793,27.427145484808793
60.0,ID06,105.39137491763141,105.39137491763141
60.0,ID07,130.89830455201695,130.89830455201695
60.0,ID08,104.81819288363832,104.81819288363832
60.0,ID09,81.42181053661494,81.42181053661494
60.0,ID10,48.7827118744578,48.7827118744578
60.0,ID11,21.150918129790266,21.150918129790266
60.0,ID12,84.00400495134186,84.00400495134186
60.0,ID13,65.72654645700273,65.72654645700273
60.0,ID14,91.4440158999339,91.4440158999339
60.0,ID15,64.34844122186874,64.34844122186874
60.0,ID16,29.202086194749736,29.202086194749736
60.0,ID17,40.96586203451169,40.96586203451169
60.0,ID18,36.65173682028707,36.65173682028707
60.0,ID19,66.57707236641717,66.57707236641717
60.0,ID20,27.56060033965901,27.56060033965901
60.0,ID21,36.854751211048914,36.854751211048914
60.0,ID22,48.03502160446438,48.03502160446438
60.0,ID23,61.37703660039467,61.37703660039467
60.0,ID24,32.58662592203292,32.58662592203292
62.0,ID01,155.4711139297359,155.4711139297359
62.0,ID02,62.76546753498181,62.76546753498181
62.0,ID03,70.24696093119346,70.24696093119346
62.0,ID04,133.48098506850633,133.48098506850633
62.0,ID05,26.315625442374117,26.315625442374117
62.0,ID06,101.04281484793815,101.04281484793815
62.0,ID07,129.01976670565125,129.01976670565125
62.0,ID08,108.18172206276466,108.18172206276466
62.0,ID09,84.30488814087525,84.30488814087525
62.0,ID10,45.571024761459476,45.571024761459476
62.0,ID11,19.29751066115228,19.29751066115228
62.0,ID12,81.79829141607806,81.79829141607806
62.0,ID13,65.16557083993135,65.16557083993135
62.0,ID14,92.95217387987283,92.95217387987283
62.0,ID15,62.996855567273556,62.996855567273556
62.0,ID16,30.9092790834682,30.9092790834682
62.0,ID17,42.24952032644192,42.24952032644192
62.0,ID18,38.72313280787802,38.72313280787802
62.0,ID19,62.519389429503036,62.519389429503036
62.0,ID20,26.864424037766728,26.864424037766728
62.0,ID21,37.726747944918465,37.726747944918465
62.0,ID22,50.56956010322574,50.56956010322574
62.0,ID23,59.39352028056339,59.39352028056339
62.0,ID24,30.4370368183698,30.4370368183698
64.0,ID01,154.82542570999607,154.82542570999607
64.0,ID02,62.96360073335091,62.96360073335091
64.0,ID03,67.7752131348537,67.7752131348537
64.0,ID04,130.17577624980322,130.17577624980322
64.0,ID05,25.3365175577901,25.3365175577901
64.0,ID06,96.6855658045572,96.6855658045572
64.0,ID07,127.17801849338669,127.17801849338669
64.0,ID08,111.52188671330323,111.52188671330323
64.0,ID09,87.1777929315091,87.1777929315091
64.0,ID10,42.38277525293041,42.38277525293041
64.0,ID11,17.679378828333505,17.679378828333505
64.0,ID12,79.6604924228904,79.6604924228904
64.0,ID13,64.65301156798215,64.65301156798215
64.0,ID14,94.41119778484143,94.41119778484143
64.0,ID15,61.719411247090086,61.719411247090086
64.0,ID16,32.667147557008896,32.667147557008896
64.0,ID17,43.69728514633107,43.69728514633107
64.0,ID18,40.927225658586494,40.927225658586494
64.0,ID19,58.47952023352954,58.47952023352954
64.0,ID20,26.486391911589376,26.486391911589376
64.0,ID21,38.73106993451784,38.73106993451784
64.0,ID22,53.07138241387212,53.07138241387212
64.0,ID23,57.576815891375766,57.576815891375766
64.0,ID24,28.376784171615327,28.376784171615327
66.0,ID01,154.19704093011893,154.19704093011893
66.0,ID02,63.285937950387336,63.285937950387336
66.0,ID03,65.48493592922416,65.48493592922416
66.0,ID04,126.9562015085949,126.9562015085949
66.0,ID05,24.514434585776158,24.514434585776158
66.0,ID06,92.3129351560553,92.3129351560553
66.0,ID07,125.37718693207418,125.37718693207418
66.0,ID08,114.82447939916196,114.82447939916196
66.0,ID09,90.04457161913201,90.04457161913201
66.0,ID10,39.22224338780663,39.22224338780663
66.0,ID11,16.321602045663866,16.321602045663866
66.0,ID12,77.59296437462925,77.59296437462925
66.0,ID13,64.19335884709773,64.19335884709773
66.0,ID14,95.8442078782663,95.8442078782663
66.0,ID15,60.53447343808739,60.53447343808739
66.0,ID16,34.45804833296073,34.45804833296073
66.0,ID17,45.28206175101641,45.28206175101641
66.0,ID18,43.239886864802564,43.239886864802564
66.0,ID19,54.46266342474832,54.46266342474832
66.0,ID20,26.395620412595424,26.395620412595424
66.0,ID21,39.82550205673338,39.82550205673338
66.0,ID22,55.54869203125319,55.54869203125319
66.0,ID23,55.92388626633742,55.92388626633742
66.0,ID24,26.426656638387563,26.426656638387563
68.0,ID01,153.58149709482427,153.58149709482427
68.0,ID02,63.733282256582626,63.733282256582626
68.0,ID03,63.38596312082828,63.38596312082828
68.0,ID04,123.83128770982644,123.83128770982644
68.0,ID05,23.88247878290053,23.88247878290053
68.0,ID06,87.93631966854113,87.93631966854113
68.0,ID07,123.61624242025232,123.61624242025232
68.0,ID08,118.06984726343806,118.06984726343806
68.0,ID09,92.9261513520707,92.9261513520707
68.0,ID10,36.09097013569321,36.09097013569321
68.0,ID11,15.235128632583711,15.235128632583711
68.0,ID12,75.60146244696618,75.60146244696618
68.0,ID13,63.79678162108124,63.79678162108124
68.0,ID14,97.24886601614791,97.24886601614791
68.0,ID15,59.4371118092031,59.4371118092031
68.0,ID16,36.267861596787036,36.267861596787036
68.0,ID17,46.980041011569426,46.980041011569426
68.0,ID18,45.648334816586164,45.648334816586164
68.0,ID19,50.47201302311272,50.47201302311272
68.0,ID20,26.590481700769136,26.590481700769136
68.0,ID21,41.00408848218143,41.00408848218143
68.0,ID22,58.0003550632359,58.0003550632359
68.0,ID23,54.43676312173552,54.43676312173552
68.0,ID24,24.592877652297673,24.592877652297673
70.0,ID01,152.9863575245301,152.9863575245301
70.0,ID02,64.31479960082811,64.31479960082811
70.0,ID03,61.47719178699118,61.47719178699118
70.0,ID04,120.78280368670372,120.78280368670372
70.0,ID05,23.47637865145445,23.47637865145445
70.0,ID06,83.55449019128132,83.55449019128132
70.0,ID07,121.90544632908104,121.90544632908104
70.0,ID08,121.20946986932701,121.20946986932701
70.0,ID09,95.8259713658452,95.8259713658452
70.0,ID10,32.9974556264844,32.9974556264844
70.0,ID11,14.432611797667986,14.432611797667986
70.0,ID12,73.69108851298544,73.69108851298544
70.0,ID13,63.469773897282536,63.469773897282536
70.0,ID14,98.62595531389577,98.62595531389577
70.0,ID15,58.452621596499746,58.452621596499746
70.0,ID16,38.09572105530247,38.09572105530247
70.0,ID17,48.77326515485772,48.77326515485772
70.0,ID18,48.139772414660776,48.139772414660776
70.0,ID19,46.514111590888895,46.514111590888895
70.0,ID20,27.05168185415586,27.05168185415586
70.0,ID21,42.251925629279235,42.251925629279235
70.0,ID22,60.42448609742878,60.42448609742878
70.0,ID23,53.12176152049079,53.12176152049079
70.0,ID24,22.91381866253143,22.91381866253143
72.0,ID01,152.41329651983034,152.41329651983034
72.0,ID02,65.05439175989933,65.05439175989933
72.0,ID03,59.742625947846726,59.742625947846726
72.0,ID04,117.8255916936029,117.8255916936029
72.0,ID05,23.312808931840042,23.312808931840042
72.0,ID06,79.19113490811272,79.19113490811272
72.0,ID07,120.2366397927365,120.2366397927365
72.0,ID08,124.25106329231102,124.25106329231102
72.0,ID09,98.76223714234467,98.76223714234467
72.0,ID10,29.955565801372792,29.955565801372792
72.0,ID11,13.893139088925446,13.893139088925446
72.0,ID12,71.85582084146324,71.85582084146324
72.0,ID13,63.206538937281614,63.206538937281614
72.0,ID14,99.98424281176561,99.98424281176561
72.0,ID15,57.595996805913614,57.595996805913614
72.0,ID16,39.93409084482286,39.93409084482286
72.0,ID17,50.64667835278016,50.64667835278016
72.0,ID18,50.70217916550566,50.70217916550566
72.0,ID19,42.60496884131535,42.60496884131535
72.0,ID20,27.735860564923964,27.735860564923964
72.0,ID21,43.55900778179039,43.55900778179039
72.0,ID22,62.82564080774198,62.82564080774198
72.0,ID23,51.97176798343664,51.97176798343664
72.0,ID24,21.41886056471706,21.41886056471706
74.0,ID01,151.87021669130993,151.87021669130993
74.0,ID02,65.94799715691838,65.94799715691838
74.0,ID03,58.19581911329944,58.19581911329944
74.0,ID04,114.9601783426649,114.9601783426649
74.0,ID05,23.401670214393114,23.401670214393114
74.0,ID06,74.84005764746398,74.84005764746398
74.0,ID07,118.61050514481725,118.61050514481725
74.0,ID08,127.18327150535856,127.18327150535856
74.0,ID09,101.72393057881978,101.72393057881978
74.0,ID10,26.976525167194364,26.976525167194364
74.0,ID11,13.600589444643699,13.600589444643699
74.0,ID12,70.100440690387,70.100440690387
74.0,ID13,62.99220083795148,62.99220083795148
74.0,ID14,101.34067041690078,101.34067041690078
74.0,ID15,56.9156812234988,56.9156812234988
74.0,ID16,41.77939056391756,41.77939056391756
74.0,ID17,52.586299671499646,52.586299671499646
74.0,ID18,53.32200313590934,53.32200313590934
74.0,ID19,38.767280670864416,38.767280670864416
74.0,ID20,28.61016845792704,28.61016845792704
74.0,ID21,44.91410471865293,44.91410471865293
74.0,ID22,65.20935260785542,65.20935260785542
74.0,ID23,50.99202518428927,50.99202518428927
74.0,ID24,20.14105085192364,20.14105085192364
76.0,ID01,151.35524242916478,151.35524242916478
76.0,ID02,67.00636034575945,67.00636034575945
76.0,ID03,56.848106415732076,56.848106415732076
76.0,ID04,112.18127072339034,112.18127072339034
76.0,ID05,23.726412632255094,23.726412632255094
76.0,ID06,70.51094859277659,70.51094859277659
76.0,ID07,117.0317775442435,117.0317775442435
76.0,ID08,129.99952866415958,129.99952866415958
76.0,ID09,104.7052881115116,104.7052881115116
76.0,ID10,24.090673772046085,24.090673772046085
76.0,ID11,13.544906469187747,13.544906469187747
76.0,ID12,68.43223605914166,68.43223605914166
76.0,ID13,62.82918119329551,62.82918119329551
76.0,ID14,102.71097531769168,102.71097531769168
76.0,ID15,56.39031018679689,56.39031018679689
76.0,ID16,43.62609626137813,43.62609626137813
76.0,ID17,54.57407325431744,54.57407325431744
76.0,ID18,55.9954898584654,55.9954898584654
76.0,ID19,35.015692333336126,35.015692333336126
76.0,ID20,29.630724087316516,29.630724087316516
76.0,ID21,46.31656488787043,46.31656488787043
76.0,ID22,67.5750878621033,67.5750878621033
76.0,ID23,50.190919598283536,50.190919598283536
76.0,ID24,19.11160867638707,19.11160867638707
78.0,ID01,150.86326420011375,150.86326420011375
78.0,ID02,68.20793700835574,68.20793700835574
78.0,ID03,55.691411698480856,55.691411698480856
78.0,ID04,109.50208992005051,109.50208992005051
78.0,ID05,24.26435727885623,24.26435727885623
78.0,ID06,66.22353731699256,66.22353731699256
78.0,ID07,115.50672889244392,115.50672889244392
78.0,ID08,132.66978074221055,132.66978074221055
78.0,ID09,107.7068679860768,107.7068679860768
78.0,ID10,21.339106767506753,21.339106767506753
78.0,ID11,13.689699387760848,13.689699387760848
78.0,ID12,66.85095842363992,66.85095842363992
78.0,ID13,62.74921050861025,62.74921050861025
78.0,ID14,104.0856268263864,104.0856268263864
78.0,ID15,56.01581140620982,56.01581140620982
78.0,ID16,45.46297419696735,45.46297419696735
78.0,ID17,56.59719443513327,56.59719443513327
78.0,ID18,58.71681106881591,58.71681106881591
78.0,ID19,31.38770081837237,31.38770081837237
78.0,ID20,30.77132116627425,30.77132116627425
78.0,ID21,47.75480041949967,47.75480041949967
78.0,ID22,69.92647353525575,69.92647353525575
78.0,ID23,49.566337752914,49.566337752914
78.0,ID24,18.367398936234125,18.367398936234125
80.0,ID01,150.3971231105035,150.3971231105035
80.0,ID02,69.54186104376988,69.54186104376988
80.0,ID03,54.72907590233019,54.72907590233019
80.0,ID04,106.92098171467711,106.92098171467711
80.0,ID05,24.995918872320292,24.995918872320292
80.0,ID06,61.972171247852586,61.972171247852586
80.0,ID07,114.04182643770139,114.04182643770139
80.0,ID08,135.14322814710607,135.14322814710607
80.0,ID09,110.71529716046814,110.71529716046814
80.0,ID10,18.786942545057027,18.786942545057027
80.0,ID11,14.006720634050216,14.006720634050216
80.0,ID12,65.37045661737055,65.37045661737055
80.0,ID13,62.744379602700874,62.744379602700874
80.0,ID14,105.47386438615712,105.47386438615712
80.0,ID15,55.807121734342935,55.807121734342935
80.0,ID16,47.29753966067039,47.29753966067039
80.0,ID17,58.64990928033602,58.64990928033602
80.0,ID18,61.480944435144984,61.480944435144984
80.0,ID19,27.92061265424866,27.92061265424866
80.0,ID20,31.994896044457025,31.994896044457025
80.0,ID21,49.2225554061485,49.2225554061485
80.0,ID22,72.26478118542846,72.26478118542846
80.0,ID23,49.10755021960511,49.10755021960511
80.0,ID24,17.943601869259428,17.943601869259428
82.0,ID01,149.96139048973913,149.96139048973913
82.0,ID02,71.00493559990338,71.00493559990338
82.0,ID03,53.955299028397924,53.955299028397924
82.0,ID04,104.43487615057639,104.43487615057639
82.0,ID05,25.905104363703234,25.905104363703234
82.0,ID06,57.75645530958677,57.75645530958677
82.0,ID07,112.63959332283005,112.63959332283005
82.0,ID08,137.4618773642017,137.4618773642017
82.0,ID09,113.74659050226695,113.74659050226695
82.0,ID10,16.523705014344976,16.523705014344976
82.0,ID11,14.469617812637578,14.469617812637578
82.0,ID12,63.99880371953707,63.99880371953707
82.0,ID13,62.80988461654784,62.80988461654784
82.0,ID14,106.8918171324109,106.8918171324109
82.0,ID15,55.75112657393825,55.75112657393825
82.0,ID16,49.13210852333326,49.13210852333326
82.0,ID17,60.72749242371269,60.72749242371269
82.0,ID18,64.28602243034062,64.28602243034062
82.0,ID19,24.675600904101493,24.675600904101493
82.0,ID20,33.26001630923314,33.26001630923314
82.0,ID21,50.72157213805844,50.72157213805844
82.0,ID22,74.58817624152243,74.58817624152243
82.0,ID23,48.821703888592275,48.821703888592275
82.0,ID24,17.872409837438855,17.872409837438855
84.0,ID01,149.55586294927338,149.55586294927338
84.0,ID02,72.59640910909741,72.59640910909741
84.0,ID03,53.35674659809496,53.35674659809496
84.0,ID04,102.04765590227021,102.04765590227021
84.0,ID05,26.968944376787515,26.968944376787515
84.0,ID06,53.59053680216221,53.59053680216221
84.0,ID07,111.30198261535398,111.30198261535398
84.0,ID08,139.60778016764897,139.60778016764897
84.0,ID09,116.79025414926623,116.79025414926623
84.0,ID10,14.68204407215583,14.68204407215583
84.0,ID11,15.066136021021245,15.066136021021245
84.0,ID12,62.741213256074595,62.741213256074595
84.0,ID13,62.95122584544025,62.95122584544025
84.0,ID14,108.34307663491695,108.34307663491695
84.0,ID15,55.86589577891866,55.86589577891866
84.0,ID16,50.93806479854724,50.93806479854724
84.0,ID17,62.82552091707903,62.82552091707903
84.0,ID18,67.12254133446311,67.12254133446311
84.0,ID19,21.74395446355159,21.74395446355159
84.0,ID20,34.54669076004646,34.54669076004646
84.0,ID21,52.25292720050701,52.25292720050701
84.0,ID22,76.90529507945296,76.90529507945296
84.0,ID23,48.706237097591796,48.706237097591796
84.0,ID24,18.158207111265263,18.158207111265263
86.0,ID01,149.1810497848338,149.1810497848338
86.0,ID02,74.32023375285142,74.32023375285142
86.0,ID03,52.92612299690428,52.92612299690428
86.0,ID04,99.75546850937717,99.75546850937717
86.0,ID05,28.162016841423075,28.162016841423075
86.0,ID06,49.49692324290409,49.49692324290409
86.0,ID07,110.02874795935017,110.02874795935017
86.0,ID08,141.58055232793004,141.58055232793004
86.0,ID09,119.84055174844136,119.84055174844136
86.0,ID10,13.42211426298098,13.42211426298098
86.0,ID11,15.793188210065894,15.793188210065894
86.0,ID12,61.60746346648813,61.60746346648813
86.0,ID13,63.190325205049604,63.190325205049604
86.0,ID14,109.83554089385512,109.83554089385512
86.0,ID15,56.14907251023126,56.14907251023126
86.0,ID16,52.72436754826833,52.72436754826833
86.0,ID17,64.93802832560682,64.93802832560682
86.0,ID18,69.99017517452957,69.99017517452957
86.0,ID19,19.251052060340058,19.251052060340058
86.0,ID20,35.83907348776717,35.83907348776717
86.0,ID21,53.80864190979167,53.80864190979167
86.0,ID22,79.2128208317179,79.2128208317179
86.0,ID23,48.7415757085776,48.7415757085776
86.0,ID24,18.76755463536906,18.76755463536906
88.0,ID01,148.84205571732977,148.84205571732977
88.0,ID02,76.15456276867435,76.15456276867435
88.0,ID03,52.66554839596039,52.66554839596039
88.0,ID04,97.54905863582601,97.54905863582601
88.0,ID05,29.458951524407773,29.458951524407773
88.0,ID06,45.494575726488335,45.494575726488335
88.0,ID07,108.82440031056956,108.82440031056956
88.0,ID08,143.37448986565934,143.37448986565934
88.0,ID09,122.90206362313626,122.90206362313626
88.0,ID10,12.90951930738888,12.90951930738888
88.0,ID11,16.64228433563052,16.64228433563052
88.0,ID12,60.614128627810196,60.614128627810196
88.0,ID13,63.51698440298196,63.51698440298196
88.0,ID14,111.39172594987744,111.39172594987744
88.0,ID15,56.59139347322858,56.59139347322858
88.0,ID16,54.47658466992036,54.47658466992036
88.0,ID17,67.05860121907921,67.05860121907921
88.0,ID18,72.87997596591127,72.87997596591127
88.0,ID19,17.363996973045605,17.363996973045605
88.0,ID20,37.13464480322265,37.13464480322265
88.0,ID21,55.367250535980155,55.367250535980155
88.0,ID22,81.51280171046224,81.51280171046224
88.0,ID23,48.909464422154095,48.909464422154095
88.0,ID24,19.679578504214255,19.679578504214255
90.0,ID01,148.53512436758916,148.53512436758916
90.0,ID02,78.07758600351632,78.07758600351632
90.0,ID03,52.57397650392448,52.57397650392448
90.0,ID04,95.43933094837466,95.43933094837466
90.0,ID05,30.832338412635494,30.832338412635494
90.0,ID06,41.59029194317364,41.59029194317364
90.0,ID07,107.6905487390452,107.6905487390452
90.0,ID08,145.0407412889116,145.0407412889116
90.0,ID09,125.96717300616817,125.96717300616817
90.0,ID10,13.223677590312297,13.223677590312297
90.0,ID11,17.594332202165887,17.594332202165887
90.0,ID12,59.765519669089656,59.765519669089656
90.0,ID13,63.91753286367024,63.91753286367024
90.0,ID14,112.99356811834059,112.99356811834059
90.0,ID15,57.20440295924116,57.20440295924116
90.0,ID16,56.209293310433026,56.209293310433026
90.0,ID17,69.18566561210429,69.18566561210429
90.0,ID18,75.78493947991697,75.78493947991697
90.0,ID19,16.26314591547158,16.26314591547158
90.0,ID20,38.429056442131724,38.429056442131724
90.0,ID21,56.930313929851295,56.930313929851295
90.0,ID22,83.81106714654551,83.81106714654551
90.0,ID23,49.20293462488071,49.20293462488071
90.0,ID24,20.85710482675398,20.85710482675398
92.0,ID01,148.25638289412106,148.25638289412106
92.0,ID02,80.09009261248809,80.09009261248809
92.0,ID03,52.647851919129884,52.647851919129884
92.0,ID04,93.41599041721872,93.41599041721872
92.0,ID05,32.269001738254,32.269001738254
92.0,ID06,37.80867082772712,37.80867082772712
92.0,ID07,106.63259055040781,106.63259055040781
92.0,ID08,146.54147857281302,146.54147857281302
92.0,ID09,129.03109650601408,129.03109650601408
92.0,ID10,14.303760820455324,14.303760820455324
92.0,ID11,18.63606238216556,18.63606238216556
92.0,ID12,59.07034759813036,59.07034759813036
92.0,ID13,64.39893717372884,64.39893717372884
92.0,ID14,114.67178325729981,114.67178325729981
92.0,ID15,57.98106891449238,57.98106891449238
92.0,ID16,57.94983601815912,57.94983601815912
92.0,ID17,71.31007314700572,71.31007314700572
92.0,ID18,78.70921865159868,78.70921865159868
92.0,ID19,16.084346536600727,16.084346536600727
92.0,ID20,39.71795160252043,39.71795160252043
92.0,ID21,58.5075682064645,58.5075682064645
92.0,ID22,86.11064574153681,86.11064574153681
92.0,ID23,49.62619161009919,49.62619161009919
92.0,ID24,22.245185970510807,22.245185970510807
94.0,ID01,148.01480845537964,148.01480845537964
94.0,ID02,82.20051014892475,82.20051014892475
94.0,ID03,52.875434715488986,52.875434715488986
94.0,ID04,91.49378991701248,91.49378991701248
94.0,ID05,33.76991670691606,33.76991670691606
94.0,ID06,34.17916732990258,34.17916732990258
94.0,ID07,105.65256782910706,105.65256782910706
94.0,ID08,147.87952723983946,147.87952723983946
94.0,ID09,132.07737735698515,132.07737735698515
94.0,ID10,15.97855253221262,15.97855253221262
94.0,ID11,19.778131500268483,19.778131500268483
94.0,ID12,58.5371899181105,58.5371899181105
94.0,ID13,64.98217300555082,64.98217300555082
94.0,ID14,116.40148423253626,116.40148423253626
94.0,ID15,58.88991941719551,58.88991941719551
94.0,ID16,59.711208747506504,59.711208747506504
94.0,ID17,73.43245876407738,73.43245876407738
94.0,ID18,81.65341062208812,81.65341062208812
94.0,ID19,16.827300397876634,16.827300397876634
94.0,ID20,40.99759986636921,40.99759986636921
94.0,ID21,60.09182997552188,60.09182997552188
94.0,ID22,88.41540206495367,88.41540206495367
94.0,ID23,50.16239961602934,50.16239961602934
94.0,ID24,23.815292661058322,23.815292661058322
96.0,ID01,147.80940974272548,147.80940974272548
96.0,ID02,84.39069537909809,84.39069537909809
96.0,ID03,53.24783722136217,53.24783722136217
96.0,ID04,89.67149396424554,89.67149396424554
96.0,ID05,35.32109553135094,35.32109553135094
96.0,ID06,30.730180631157975,30.730180631157975
96.0,ID07,104.75723889146451,104.75723889146451
96.0,ID08,149.07278642914957,149.07278642914957
96.0,ID09,135.10669039988716,135.10669039988716
96.0,ID10,18.07526795354587,18.07526795354587
96.0,ID11,21.036977950610773,21.036977950610773
