alpha,d_tag_mm,median_3d_mm,rmse_3d_mm,p95_3d_mm,signed_vertical_slope
0.2,106.0,84.3686004486723,94.37036415631279,144.1016357168294,-49.48266580088831
0.2,108.0,86.3429585768414,95.97379657123012,145.07137192601203,-52.41596703592147
0.2,110.0,88.07713797058493,97.60769641704681,146.02107113572026,-55.33329386685824
0.2,112.0,89.96988393133482,99.27246451816924,146.9614965272171,-58.236179548689755
0.2,114.0,91.1040066448708,100.96525349606291,147.89896468997927,-61.12769890960906
0.2,116.0,92.94170665133785,102.68243094585362,149.68849478432776,-64.00698922707338
0.2,118.0,94.78818315028829,104.41900218904085,151.65073575764083,-66.87066534812058
0.2,120.0,96.64083280296451,106.17327312635392,153.6209750743613,-69.71640259116384
0.2,122.0,99.10165423616637,107.94332452503427,155.8370805652572,-72.54752418884179
0.2,124.0,101.66777219503513,109.7288953930949,158.01164865312123,-75.36469975594345
0.2,126.0,104.27495328016411,111.53001318738326,160.13581008185847,-78.168061211099
0.2,128.0,106.77365475434684,113.34608162205927,162.24344743808007,-80.95444066311215
0.2,130.0,108.97529940025967,115.17470113608505,165.04323831064403,-83.7235326092659
0.2,132.0,111.23672194767323,117.0126246817673,167.83193739516474,-86.47691207882251
0.2,134.0,113.551507100464,118.8583253329904,170.60995510562415,-89.21715129860645
0.2,136.0,115.91725842401718,120.71050180426307,173.37780013193213,-91.94175997218252
0.2,138.0,118.32486592312279,122.57017965409074,176.1367899268958,-94.65095093341495
0.2,140.0,120.77488343116369,124.43571738628006,178.88582594102303,-97.34212734879856
0.25,0.0,78.2089081948427,117.59038871155603,189.15696920250707,147.4471025016283
0.25,2.0,76.86288515261,115.01996112710057,183.98749099968433,142.6873811430278
0.25,4.0,75.5625492947976,112.49919607627142,178.94263449186982,137.97327154468286
0.25,6.0,74.31969114576962,110.02828938156448,174.00896676601155,133.30078466393832
0.25,8.0,73.1429427249833,107.60952601031256,169.18477371508058,128.67071561040996
0.25,10.0,72.04289871032373,105.24450534767743,164.4567796023103,124.08351288164992
0.25,12.0,71.03790196467651,102.93852422327798,159.84699052289253,119.54102770723979
0.25,14.0,70.86558312313315,100.69673599505451,155.45418997550252,115.04539575621001
0.25,16.0,71.30338834789964,98.5212088731395,152.64665698424457,110.59521730679255
0.25,18.0,71.74024938009191,96.41557196952364,149.8967126792313,106.19107176060128
0.25,20.0,71.3562082486099,94.38511275086005,147.20728639606048,101.8348307077135
0.25,22.0,70.51012300564835,92.43406844236898,144.5847453000228,97.52725032180268
0.25,24.0,68.7927298222194,90.5657138032403,142.02205297434944,93.26909629275315
0.25,26.0,68.1935064607906,88.78320339266101,139.52315881087029,89.05912138810461
0.25,28.0,68.52816230964771,87.09052190859036,137.25674091010282,84.8985951020709
0.25,30.0,69.03186404089261,85.49275287835194,135.2806418085806,80.78984244822361
0.25,32.0,68.43748534792874,83.99115640679452,133.36587144907605,76.73420010606334
0.25,34.0,67.36914294075862,82.58391816689901,131.5098911369598,72.72803902835702
0.25,36.0,66.34739244046652,81.27552546507864,129.71057136403036,68.76528675106256
0.25,38.0,64.66367231523725,80.0697317023525,127.96889010837035,64.8509703021114
0.25,40.0,63.57989685271531,78.96475528990543,126.27437258092773,60.98692561900806
0.25,42.0,62.03363418799016,77.95859075367935,124.6213468293991,57.16950869614962
0.25,44.0,61.89145890785697,77.05180105098219,123.01487608714655,53.39404630448805
0.25,46.0,62.530208264228314,76.24506621904067,121.4583095909813,49.66605013370584
0.25,48.0,62.384271641677046,75.54606379173283,120.58329674690675,45.98671052303166
0.25,50.0,60.801600162108,74.95063542825352,120.15363836700327,42.35246871881855
0.25,52.0,59.113067554520924,74.45654855600978,119.78806880426475,38.75812316951219
0.25,54.0,57.824155240892,74.06134978011784,119.48499829566457,35.198542655175515
0.25,56.0,57.07949760209178,73.76518939262962,119.22750506385474,31.674192109652402
0.25,58.0,57.16588039079964,73.56987222109387,119.01967070725046,28.182248395598343
0.25,60.0,58.14759581479346,73.47313260666837,118.85621703326525,24.71909686383915
0.25,62.0,58.05614743661639,73.47576525357263,119.12491914788605,21.28677061113027
0.25,64.0,57.994576820422154,73.57492286990137,119.63374438009983,17.87974962943458
0.25,66.0,58.019775587882656,73.76730280470377,120.15994158987043,14.50181130788036
0.25,68.0,59.14901835115438,74.05121519180443,120.70427396046894,11.147492412178007
0.25,70.0,60.33086025884744,74.42232168271137,121.2680652802587,7.8165376809148785
0.25,72.0,61.53277923932894,74.87969204912886,122.7062772927583,4.512220833940749
0.25,74.0,62.766886222248004,75.42198646024337,122.58896480466538,1.2328509805248586
0.25,76.0,64.02505925055058,76.04847410247949,122.05409094855261,-2.0202287725508876
0.25,78.0,65.31081620856483,76.75563061869164,122.02796479924123,-5.24759651786513
0.25,80.0,65.97427399639616,77.5414021556311,122.83313057185335,-8.452771939587707
0.25,82.0,66.29960273182229,78.4041253104482,123.69529788726548,-11.636480216157734
0.25,84.0,66.74151157505577,79.34311174378396,125.01687806341475,-14.800497034295502
0.25,86.0,67.30438827641254,80.35483554332036,127.42484335004593,-17.9464090592622
0.25,88.0,68.00628073466767,81.43616774334012,129.83556838085144,-21.076294945873084
0.25,90.0,68.83033035359404,82.58151261688505,132.24190216953934,-24.19016176377018
0.25,92.0,69.95694349755286,83.7867808746442,134.62022290170518,-27.288192805387908
0.25,94.0,71.52264973623846,85.04969310701665,136.97182445161368,-30.37098005331949
0.25,96.0,73.19719242613954,86.36741078227615,139.13144438878095,-33.439340647401536
0.25,98.0,74.99032740673528,87.73929696411408,140.11896621513313,-36.489900273366
0.25,100.0,76.91098633695259,89.16108868183797,141.1642869893713,-39.520894739248064
0.25,102.0,78.94661670920222,90.63133726623863,142.2435252777895,-42.536458792715116
0.25,104.0,81.09554145917642,92.14694692362481,143.28466673150544,-45.53703017213541
0.25,106.0,82.98946378859725,93.70116630395447,144.27917406537182,-48.52165275503361
0.25,108.0,84.6544019971553,95.29329272869799,145.2320091014866,-51.48783510703947
0.25,110.0,86.765798202969,96.9206701098519,146.16388977251313,-54.43411695431895
0.25,112.0,88.9942478844008,98.57792146853419,147.0822735131446,-57.36654889966151
0.25,114.0,89.97517353984807,100.26250295458871,147.99349449044462,-60.28282110782499
0.25,116.0,91.06112131599372,101.9735803241064,149.1510544891618,-63.186002260707724
0.25,118.0,92.93568587572483,103.70774872977198,151.1188887983427,-66.07303530778688
0.25,120.0,95.13092801760202,105.46134395914936,153.05881042473746,-68.94144912677312
0.25,122.0,97.64193631920668,107.23150483969238,155.0389072121416,-71.79113769282426
0.25,124.0,100.19415621504294,109.01657334322564,157.22750140735235,-74.62619916784064
0.25,126.0,102.78963635397642,110.8167262774711,159.37131951932543,-77.4479196379863
0.25,128.0,105.42030105095083,112.6320365128938,161.4625519507298,-80.25523516434751
0.25,130.0,107.95664562668803,114.45987578798672,163.50620085296885,-83.04630852162452
0.25,132.0,110.19261681332486,116.29841629033508,166.1880118261589,-85.81851035776133
0.25,134.0,112.48376018359954,118.14593666135094,168.97182122608646,-88.57481527801657
0.25,136.0,114.82933624555983,120.00101875670747,171.74598338875188,-91.31823543648937
0.25,138.0,117.22024183636191,121.86225634935145,174.51027476438415,-94.04528938629875
0.25,140.0,119.65379046364907,123.72917380656786,177.26325459117828,-96.75458425999669
0.3,0.0,79.38010826117699,119.15628357955875,192.5545823573409,150.9913271066101
0.3,2.0,78.00597493839996,116.54221880105656,187.20068456634112,146.1809106400855
0.3,4.0,76.66806859214762,113.97856063874664,181.99085662888072,141.41911031142317
0.3,6.0,75.38673293947059,111.4664084555034,176.90821821973597,136.70188896421809
0.3,8.0,74.1627649142859,109.00503440018556,171.9344792199414,132.02622684649745
0.3,10.0,73.0140622873905,106.59738091433715,167.07409279098167,127.39325907364693
0.3,12.0,71.94970924094285,104.2471375347366,162.32941196078315,122.80462624755758
0.3,14.0,70.99600322075962,101.95899407017139,157.71661234338094,118.26170934350618
0.3,16.0,71.11376888813021,99.73543428104743,154.623777264394,113.76236155603236
0.3,18.0,71.54613795858685,97.58076787992704,151.83100361766313,109.3093051473947
0.3,20.0,71.36785979452284,95.49911344880519,149.1023165043393,104.90404421456921
0.3,22.0,70.77358461537528,93.4937100483836,146.43397565255435,100.54441967063445
0.3,24.0,69.47387304743177,91.57018406513482,143.82645223320196,96.23443012585273
0.3,26.0,68.52013273578255,89.73243653351281,141.28905249581325,91.97365557215309
0.3,28.0,68.76044411863342,87.98213854875154,139.16823052438045,87.76036810894594
0.3,30.0,69.19130390099508,86.32527868317355,137.16714986999895,83.59692035642072
0.3,32.0,69.18241265433355,84.76530033173879,135.23216422564184,79.4853595105185
0.3,34.0,68.09683711679025,83.29995570623899,133.35690508069158,75.42288799765267
0.3,36.0,67.03756723464444,81.93202981243223,131.54059285361012,71.40575998606396
0.3,38.0,65.72039476516773,80.66518001544328,129.7734328166408,67.43637082519673
0.3,40.0,64.2520227786596,79.49856118781084,128.04597017968862,63.51297149401111
0.3,42.0,63.036361836104724,78.4336559665408,126.3675295874709,59.63737013789106
0.3,44.0,61.509746511256886,77.46772063766332,124.73948038354888,55.80468770340513
0.3,46.0,61.61186585251298,76.60196010650915,123.37959992798905,52.017546869884086
0.3,48.0,62.5139638325241,75.84292007490652,122.85410752497233,48.27938176658991
0.3,50.0,61.60327606362852,75.19137725798404,122.39239509710347,44.5887306694519
0.3,52.0,59.867696162904295,74.64320182206616,121.99275354667947,40.93957527517264
0.3,54.0,58.32774812509612,74.1963700998368,121.64871199904925,37.32712539609723
0.3,56.0,58.26095417836333,73.84637699446026,121.34821744750522,33.74795876173483
0.3,58.0,57.52151196352707,73.59797212372354,121.09224429781447,30.201195486594397
0.3,60.0,57.229680401668105,73.45178603340874,120.87884776598469,26.687036713930613
0.3,62.0,57.98577884965536,73.40664539731519,120.87896354697446,23.20118741802079
0.3,64.0,57.857237163031726,73.46111670794903,121.34734987558471,19.742468581237862
0.3,66.0,57.82126784791418,73.61145404966749,121.83092234335945,16.312349814619182
0.3,68.0,58.76969348463764,73.85473936915226,122.33198219644687,12.909363808242329
0.3,70.0,59.938736207838254,74.18929756377584,122.8528459921691,9.531625990758995
0.3,72.0,61.12947052820675,74.61159979852155,123.3902579652593,6.178921352548553
0.3,74.0,62.34444792153929,75.12055509684652,123.50671031466162,2.852819369605939
0.3,76.0,63.59135741443899,75.71479883983102,123.37148991519932,-0.4468038724286261
0.3,78.0,64.86549524867768,76.39232316368448,123.29042211657759,-3.72046829414296
0.3,80.0,65.52596912976902,77.14974947593315,124.04605941256602,-6.969620645382032
0.3,82.0,65.79029473932025,77.98480938246435,124.85616643032157,-10.198587194032822
0.3,84.0,66.16643317268829,78.8954548236499,125.70009263968358,-13.405937414609525
0.3,86.0,66.66357284574231,79.88053744255174,127.29041597732204,-16.589859750895
0.3,88.0,67.29447712224098,80.93872689828542,129.71012309119425,-19.756641851309222
0.3,90.0,68.06070760519188,82.06304024172671,132.13330874240958,-22.907095625663402
0.3,92.0,69.24458352079091,83.24923120210339,134.53239020180007,-26.03989035239936
0.3,94.0,70.76801505234877,84.49380401754632,136.90161087595342,-29.158386838085757
0.3,96.0,72.40359827325975,85.79317000388401,139.23907056895015,-32.26373213241122
0.3,98.0,74.14575278502092,87.14640375051223,140.58909678800964,-35.35249055324196
0.3,100.0,76.01587704444799,88.55216523537459,141.50324110020986,-38.420705341648166
0.3,102.0,78.00410293154576,90.00513616336096,142.46653135507032,-41.47222313439804
0.3,104.0,79.84216730502489,91.50561652033839,143.49779750407015,-44.50772379010905
0.3,106.0,81.39954401745484,93.04758815315752,144.48058506631898,-47.524230971646816
0.3,108.0,83.29944566942623,94.62612878581864,145.4158831979791,-50.52625656584493
0.3,110.0,85.69011088888959,96.24307178145348,146.32873786901988,-53.50905115251999
0.3,112.0,88.02809863686088,97.89298446955553,147.2263711133936,-56.47025256119961
0.3,114.0,88.97913001174248,99.57084607439492,148.1121730946326,-59.41337585476617
0.3,116.0,89.99533992705074,101.27407785017347,148.99458461739235,-62.34091762470723
0.3,118.0,91.23761825876089,103.00301626865445,150.59185634217997,-65.25408313614756
0.3,120.0,93.68371459821482,104.75306642881009,152.5340534521372,-68.1482995900716
0.3,122.0,96.17813526237373,106.52230444579688,154.44811178330852,-71.02364417978697
0.3,124.0,98.7180827079971,108.3071592464067,156.44174052876437,-73.87708997238549
0.3,126.0,101.29832170699049,110.10673494241713,158.59755566336213,-76.71737571743982
0.3,128.0,103.91948629806646,111.92184738013397,160.71137249594747,-79.54491134132617
0.3,130.0,106.57488815020102,113.75018096327072,162.7707042478415,-82.3569716622825
0.3,132.0,109.13296657804607,115.5885190731431,164.77313528836785,-85.15229567882518
0.3,134.0,111.40100301800436,117.4366984023108,167.3339460114315,-87.9282058706238
0.3,136.0,113.72245142489942,119.29333826473759,170.11410610966425,-90.6888856545955
0.3,138.0,116.0954081139844,121.15765005962001,172.88461802444573,-93.43532566865959
0.3,140.0,118.51400504593144,123.02633125768087,175.6423818993403,-96.16243368987776
0.35,0.0,80.56910403171898,120.72697462978967,195.886012926767,154.50927777761848
0.35,2.0,79.17113353251395,118.0688382173565,190.34110114920372,149.6467721912396
0.35,4.0,77.80224162411646,115.46306597243729,184.95347404256077,144.83648315942392
0.35,6.0,76.47842126780913,112.90862453076856,179.71056277751677,140.0736408146628
0.35,8.0,75.21321997444721,110.40621829175608,174.5963792330245,135.35255535950367
0.35,10.0,74.01370562294426,107.95781452701031,169.60649406501236,130.67615251103004
0.35,12.0,72.89593009087767,105.56468517869321,164.7303585365583,126.04184107078648
0.35,14.0,71.87833265330178,103.23287407420875,159.98176132106022,121.45243865878842
0.35,16.0,70.97517699879197,100.96341282998061,156.58539974607416,116.90664970994062
0.35,18.0,71.36310681933197,98.7622002439658,153.7522330354201,112.40645961348821
0.35,20.0,71.38350219583037,96.63106274382491,150.9807191983224,107.95315182667672
0.35,22.0,70.73788118582195,94.57412523285788,148.26730457360875,103.54529865933635
0.35,24.0,70.1365310000192,92.59807268054853,145.62034051373166,99.18509359176305
0.35,26.0,68.89755553819255,90.70629353944419,143.15591708122713,94.87306333081827
0.35,28.0,69.04345504820228,88.9005434174356,141.07893696872986,90.6089775155972
0.35,30.0,69.3891827867323,87.18643318000674,139.06211038810392,86.3932997474017
0.35,32.0,69.91175077186531,85.56941552492898,137.109114637559,82.22880120138183
0.35,34.0,68.84703549816788,84.04789792302331,135.21305029591915,78.11194512382882
0.35,36.0,67.76385764366727,82.62243546072929,133.37103137616901,74.04094514905725
0.35,38.0,66.71005232392926,81.29562896270797,131.57502488402963,70.0166287856751
0.35,40.0,64.53943576667493,80.0686520069301,129.82436722751726,66.03748868210009
0.35,42.0,64.09700560432552,78.94506983290512,128.1271155107848,62.10635801844785
0.35,44.0,62.494461672657714,77.92130117058429,126.47307050889827,58.21929606852533
0.35,46.0,60.98590590193073,76.99804253313006,125.71831729113185,54.37533705288826
0.35,48.0,61.68227020495971,76.17993291400096,125.1635818317272,50.58015983235009
0.35,50.0,62.434735548936985,75.47153129781908,124.67217108100022,46.83371113906894
0.35,52.0,60.65562813878973,74.86831861721348,124.23661877622602,43.12987152161988
0.35,54.0,58.926398953324984,74.36899546190308,123.85242551503357,39.46513517595199
0.35,56.0,58.308126053729694,73.96766020373317,123.5082917524388,35.833623043593406
0.35,58.0,58.66340929543216,73.66585224750848,123.20494389481301,32.23419714431425
0.35,60.0,57.93110064116407,73.46798195935632,122.941248538371,28.666825587317746
0.35,62.0,57.40208880242392,73.37428787039818,122.71714300121802,25.13043600226814
0.35,64.0,57.84750362985652,73.38360591629001,123.10055428217416,21.622373240295467
0.35,66.0,57.742532857972286,73.49112104416558,123.54172583425567,18.142094276474655
0.35,68.0,58.40675515951973,73.6940469042181,124.00330058270771,14.69079566002318
0.35,70.0,59.553780572341026,73.98878943724394,124.4781389727356,11.265886060348826
0.35,72.0,60.732486590289895,74.37509563172928,124.38072913573941,7.866647214356691
0.35,74.0,61.935491295974394,74.85010858219432,124.77114808985787,4.495438198625903
0.35,76.0,63.166749779458804,75.41110487532052,124.73320952821126,1.1490523029579658
0.35,78.0,64.4258402515051,76.05702052311065,124.59792795308026,-2.1700305301873275
0.35,80.0,65.11925224224524,76.78519475621428,125.30297215693676,-5.463977219947273
0.35,82.0,65.32102071072742,77.59135190750366,126.06126426399365,-8.734849496906307
0.35,84.0,65.63430326959131,78.47428344572457,126.84919290460995,-11.985666502297645
0.35,86.0,66.06692259926541,79.43251653599805,127.66897103768193,-15.210213287562963
0.35,88.0,66.62628414765092,80.46482430836801,129.5763226044374,-18.41314270223799
0.35,90.0,67.32578974514112,81.56624925925951,132.00928204380736,-21.599812866465328
0.35,92.0,68.55069901317931,82.73169881179203,134.4284349884581,-24.767518900447058
0.35,94.0,70.04061277350453,83.95604661203458,136.8174616139095,-27.9197113811291
0.35,96.0,71.63393758148226,85.237444450806,139.17355275721556,-31.05823747597392
0.35,98.0,73.33301433403864,86.57303642743481,141.085511127158,-34.18145310873934
0.35,100.0,75.15181708119125,87.96036994778532,141.98560637347313,-37.28654621210437
0.35,102.0,76.91889357650092,89.39767501112347,142.83226869737,-40.37464093168171
0.35,104.0,78.35774339932374,90.88147881701367,143.7294397759096,-43.44426252216494
0.35,106.0,79.93866083531576,92.40959461102028,144.70227111593158,-46.49397857552339
0.35,108.0,82.26495060873134,93.97559179739983,145.62372263373857,-49.527431367850305
0.35,110.0,84.63679685480204,95.5787422059845,146.51559124209848,-52.545211965460815
0.35,112.0,87.05618413560592,97.21827174399202,147.39348789888442,-55.54517380699109
0.35,114.0,87.99379861307251,98.88834682577935,148.25684770483352,-58.52047745713153
0.35,116.0,88.98669263027935,100.58446622249465,149.11005020688967,-61.475509402141185
0.35,118.0,90.04509400245607,102.30680963896448,150.07713109161034,-64.4128029125239
0.35,120.0,92.2391194681571,104.05223168491338,152.01491712901264,-67.33269665460283
0.35,122.0,94.71629578868101,105.81804925854088,153.93390229758558,-70.2334616859277
0.35,124.0,97.23967120249762,107.60121547805947,155.8172878794834,-73.11482076907879
0.35,126.0,99.80615733057965,109.40082029499185,157.82564952240463,-75.97751754562145
0.35,128.0,102.41394075494776,111.2147466227359,159.95147056085625,-78.82367654201812
0.35,130.0,105.0605489654557,113.04388787445615,162.0324579483583,-81.65516659750158
0.35,132.0,107.73803755464681,114.88303130933284,164.05043004241566,-84.47150574781242
0.35,134.0,110.29829412376765,116.73137464326324,166.01297560880278,-87.26989610594892
0.35,136.0,112.59883237026438,118.58882383648192,168.48264183210082,-90.05157674285668
0.35,138.0,114.95270183649134,120.45441403514286,171.2586317618915,-92.8173003847674
0.35,140.0,117.35556103522379,122.32671286254376,174.02288276657515,-95.56511207720175
0.4,0.0,82.1713602870773,122.29631709350177,199.09335968316512,157.99323660956688
0.4,2.0,80.35493500069865,119.59748133557298,193.37686631054538,153.08231593980895
0.4,4.0,78.95634110340265,116.94996724044614,187.82059984478104,148.22308044275556
0.4,6.0,77.59738305368158,114.35437066512037,182.41221614055488,143.41326313157896
0.4,8.0,76.29142398882472,111.81239163528045,177.16043975860507,138.64895065606322
0.4,10.0,75.0436472596747,109.32387516108696,172.04460914658586,133.92999477161058
0.4,12.0,73.87566999659057,106.89076606984112,167.0406401178721,129.2522145476729
0.4,14.0,72.79599478884757,104.5162208688161,162.15878366442186,124.61670157265898
0.4,16.0,71.83141887009693,102.20302012580073,158.5257900250683,120.02547263548489
0.4,18.0,71.19154984108681,99.95662401144953,155.6559440147771,115.48009186028831
0.4,20.0,71.40185420173087,97.7786365855855,152.84221178189392,110.9788853767806
0.4,22.0,70.70677396571207,95.67359316156738,150.0882602178942,106.52493914672269
0.4,24.0,70.055827783583,93.64725444953979,147.39941683682108,102.11840566000706
0.4,26.0,69.32241812588688,91.70444706645029,145.08962743742504,97.75778694557577
0.4,28.0,69.37929406056475,89.84556904334319,142.99460546466696,93.44447374065074
0.4,30.0,69.6326686833267,88.07705058457056,140.96007056642276,89.17972964190345
0.4,32.0,70.07912341888604,86.40483911240135,138.99120339244848,84.9644287973844
0.4,34.0,69.62029131165161,84.82672708643754,137.07323304652778,80.7943730118486
0.4,36.0,68.51226346609147,83.34397390583534,135.20390501516775,76.6708202660748
0.4,38.0,67.43509815995674,81.95950671395445,133.38041377915798,72.59164034689262
0.4,40.0,65.63754084695594,80.67516737387079,131.6125209369963,68.56037185083046
0.4,42.0,65.03825659693561,79.49208948595847,129.8935706523291,64.57521171986315
0.4,44.0,63.53670633673994,78.41171924226737,128.73456138980362,60.63442365381696
0.4,46.0,61.953782062033525,77.43188206094077,128.09213662378824,56.73689026474286
0.4,48.0,60.71731415224744,76.55716339320635,127.50973182443124,52.88771987656427
0.4,50.0,61.82019880805541,75.79104433660024,126.9871184205661,49.08531563301054
0.4,52.0,61.47313513526659,75.13279482696943,126.51779760376684,45.32768787478451
0.4,54.0,59.7028976161439,74.57977248239519,126.09475242172068,41.61049118682004
0.4,56.0,58.59895159274882,74.12683545747517,125.70570383733187,37.927881520034305
0.4,58.0,58.38408480402981,73.77426869341673,125.35380419206217,34.278239421622466
0.4,60.0,59.029678378360195,73.52424299307417,125.04014087072261,30.660030731380463
0.4,62.0,58.309994328516375,73.38108607100123,124.7648245680414,27.07500245497294
0.4,64.0,57.6728882930657,73.34478355222129,124.88886355524377,23.51887727666637
0.4,66.0,57.808161557831895,73.40788958736164,125.29320641730243,19.992010495348282
0.4,68.0,58.05496307608149,73.56920031979091,125.71333183215933,16.493059766006734
0.4,70.0,59.18232575463252,73.82367679156658,126.14306070556292,13.021220309707267
0.4,72.0,60.34353369928681,74.1725365341019,123.93580156325355,9.577797645359198
0.4,74.0,61.533421060345646,74.61129440805048,124.88376765985956,6.159093454449953
0.4,76.0,62.75252506063588,75.1384909361775,126.14038150553458,2.7675108207067005
0.4,78.0,63.99637667851072,75.7513046220001,125.94813416484715,-0.5973543035048239
0.4,80.0,64.75601885954848,76.44791755178575,126.60239817699234,-3.934795324732403
0.4,82.0,64.89297124151534,77.22433013286509,127.30477712485283,-7.2496607037999095
0.4,84.0,65.14340801467829,78.07961068898686,128.04001784168318,-10.539849745478687
0.4,86.0,65.51300300868084,79.01041463784698,128.8049889112263,-13.80536684347552
0.4,88.0,66.00195214037362,80.01550202255135,129.59691468735892,-17.04719336665572
0.4,90.0,66.63053316433357,81.09306359095946,131.87546857702992,-20.268665561351025
0.4,92.0,67.87722150269099,82.23421627176708,134.30652225771226,-23.471947385900453
0.4,94.0,69.33179493971483,83.43800963677577,136.71735912587664,-26.658830173689925
0.4,96.0,70.88668131962379,84.69953571987854,139.09403848824542,-29.828249547035934
0.4,98.0,72.54961467326095,86.01755036519098,141.43746343554662,-32.98314976159298
0.4,100.0,74.21920670347939,87.38731437236952,142.49686762550584,-36.121423409529015
0.4,102.0,75.52576188773901,88.8066457798644,143.32329674334133,-39.24361680510873
0.4,104.0,76.93179468433603,90.27442086829107,144.1094731047592,-42.347950181587294
0.4,106.0,78.94350457570383,91.78718709393361,144.94358495569134,-45.43247081583359
0.4,108.0,81.23845768373346,93.33928757737203,145.85251589208943,-48.496068048268505
0.4,110.0,83.54914091120764,94.92939808759729,146.72443296161526,-51.5464154821747
0.4,112.0,85.92317966336692,96.55731652464237,147.5825271727155,-54.579758569193324
0.4,114.0,87.01902026481329,98.21776595636668,148.42260825849576,-57.59321048782864
0.4,116.0,87.98891647481847,99.90580682383757,149.25056050067204,-60.58141192031869
0.4,118.0,89.02013936318892,101.6198973350569,150.08011839178957,-63.54991948296176
0.4,120.0,90.80141412635612,103.35862130778543,151.50939438139517,-66.49803066573536
0.4,122.0,93.25868430851229,105.12083005952746,153.42384628021716,-69.42432982113044
0.4,124.0,95.76532190697807,106.90118616801291,155.312521787594,-72.33222020294052
0.4,126.0,98.31382765407287,108.69854937768166,157.1651110002692,-75.22014026595109
0.4,128.0,100.90777279480201,110.51224046027757,159.1899049836397,-78.09109308150909
0.4,130.0,103.54091921887921,112.34018588781957,161.28602316767828,-80.94241095543536
0.4,132.0,106.20994945296601,114.18086471466434,163.32582131511015,-83.77966797416222
0.4,134.0,108.90711085458193,116.03073046093861,165.30498712886964,-86.59869079189646
0.4,136.0,111.45987285192447,117.88888079436559,167.22533274387212,-89.40121317037075
0.4,138.0,113.79388519796294,119.75526790927925,169.63350759311436,-92.18778277552173
0.4,140.0,116.18092120188595,121.62940315423435,172.40293639122038,-94.95822814453213
0.45,0.0,83.85898720297135,123.86194951840487,202.16237027539492,161.43907088406237
0.45,2.0,81.82634220051067,121.12557515930344,196.28544116960444,156.48452437874383
0.45,4.0,80.13284886401186,118.43802529859101,190.56507690232388,151.5777613355637
0.45,6.0,78.74089211774992,115.80320668282951,185.00583617546303,146.72236703361037
0.45,8.0,77.39793866969998,113.22313512673357,179.62724498924425,141.91611060299687
0.45,10.0,76.1057973164996,110.69617402107164,174.38330558012467,137.15413027173182
0.45,12.0,74.8859532957901,108.22366129597505,169.25409310735003,132.4341384392322
0.45,14.0,73.7496841228584,105.80821603831943,164.2390334249975,127.75432883743493
0.45,16.0,72.71972538553759,103.4538456959877,160.45374578932845,123.1188314635569
0.45,18.0,71.81327026717923,101.16444236807088,157.54211594336402,118.52928534626471
0.45,20.0,71.42502825912578,98.94110297028462,154.6849701774767,113.9815788163196
0.45,22.0,70.67467243105915,96.79068845642207,151.89505272677383,109.48258606762832
0.45,24.0,69.97630226706488,94.71632182360514,149.1890613144961,105.03101989111369
0.45,26.0,69.40256961649959,92.72355157601446,147.0264240302787,100.62443913867787
0.45,28.0,69.764875230611,90.81561761175736,144.91627143262735,96.26354206429411
0.45,30.0,69.92836353055623,88.9953040096252,142.8700014449627,91.95223471244636
0.45,32.0,70.2853042937895,87.26928856016116,140.87661756651502,87.6885392846582
0.45,34.0,70.41988689261657,85.63598327525546,138.932073140361,83.46859726107743
0.45,36.0,69.29025584125284,84.09706329014973,137.03794864350112,79.29299407511787
0.45,38.0,68.18355118519146,82.65654351578263,135.19473129166371,75.16233251962431
0.45,40.0,66.77403183313642,81.31553253679378,133.40479169494301,71.07790481763001
0.45,42.0,65.09270120226452,80.07607165647782,131.88900624690893,67.04218012538763
0.45,44.0,64.63605679636461,78.93897891580279,131.16817949569096,63.04879765087358
0.45,46.0,62.976016242049425,77.90376713143853,130.50008041809738,59.09973463135545
0.45,48.0,61.41286842555323,76.97394736603503,129.89116005092785,55.1978921042561
0.45,50.0,60.74330938911025,76.15140187796202,129.3385017383647,51.34262580655436
0.45,52.0,61.971375052984776,75.43745693972377,128.83623184105514,47.532537617597136
0.45,54.0,60.50875285090467,74.82973282632204,128.37142065428145,43.763235472589635
0.45,56.0,58.93245282719893,74.32494517158842,127.93674207741122,40.02998611037946
0.45,58.0,58.651342901721655,73.92231977643885,127.5377678511197,36.332522563996974
0.45,60.0,58.842920494074555,73.62195499182731,127.17556544305035,32.66629290281263
0.45,62.0,59.36249159660913,73.42841666317291,126.8497841362198,29.03274582370861
0.45,64.0,58.64878648569106,73.34433462929073,126.71238646254808,25.43062260187932
0.45,66.0,57.92461000373667,73.36314383321293,127.08087399110919,21.85886189641369
0.45,68.0,57.803842283703055,73.48000473652462,127.45616806401402,18.313703779846975
0.45,70.0,58.822464848158035,73.69442059079834,125.74733675552413,14.795759221336173
0.45,72.0,59.9661462056764,74.00450838188979,123.61064492880816,11.307378160185271
0.45,74.0,61.14061364809459,74.40576854043043,124.99872390436074,7.844837994694603
0.45,76.0,62.34497264617407,74.89679566028413,126.30014367908437,4.408294605820433
0.45,78.0,63.579371083227485,75.47667179599465,127.34030783830305,1.0000191869872068
0.45,80.0,64.43707818837282,76.14014923230432,127.93896294847539,-2.3828631530025235
0.45,82.0,64.51013523184584,76.8860847146546,128.58800022634625,-5.739859256971316
0.45,84.0,64.69384055143576,77.71100328181267,129.2693698553005,-9.070617040181611
