pos1_id,pos2_id,anchor_label,anchor_id,delta_r_measured_mm,delta_r_geometric_mm,differential_error_mm
ID05,ID23,B,1,892.0,607.218754312642,284.781245687358
ID05,ID23,C,2,650.0,724.8739555934642,-74.87395559346419
ID05,ID23,D,3,-136.0,-202.71157539224123,66.71157539224123
ID05,ID23,E,4,-684.0,-680.287360398871,-3.7126396011290126
ID05,ID23,F,5,327.0,319.7950970026759,7.204902997324098
ID05,ID23,G,6,420.0,404.5589899886131,15.44101001138688
ID05,ID23,H,7,-653.0,-604.4592572729664,-48.5407427270336
ID05,ID24,A,0,-650.0,-321.74152107161945,-328.25847892838055
ID05,ID24,B,1,627.0,615.415425769761,11.584574230239014
ID05,ID24,C,2,1098.0,720.7767029182207,377.22329708177926
ID05,ID24,D,3,-234.0,-211.72772937900208,-22.272270620997915
ID05,ID24,E,4,-713.0,-675.4660404730398,-37.53395952696019
ID05,ID24,F,5,352.0,329.5773067821051,22.422693217894903
ID05,ID24,G,6,429.0,398.5173143171892,30.482685682810825
ID05,ID24,H,7,-638.0,-615.0841210938422,-22.915878906157786
ID06,ID07,A,0,-653.5,-480.8726899091257,-172.6273100908743
ID06,ID07,B,1,-3.0,53.69001486561842,-56.69001486561842
ID06,ID07,C,2,-955.0,-656.9732434063474,-298.02675659365264
ID06,ID07,D,3,-1063.0,-1049.1394327448695,-13.86056725513049
ID06,ID07,E,4,462.0,340.5402765671379,121.45972343286212
ID06,ID07,F,5,1154.0,1188.942078577849,-34.94207857784909
ID06,ID07,G,6,679.0,532.2275403233375,146.7724596766625
ID06,ID07,H,7,-78.0,-81.69356080289208,3.6935608028920797
ID06,ID08,A,0,-508.5,-379.5164914113443,-128.9835085886557
ID06,ID08,B,1,661.0,321.5299712533465,339.4700287466535
ID06,ID08,C,2,-555.0,-285.6141365038095,-269.3858634961905
ID06,ID08,D,3,-869.0,-945.2997558055902,76.29975580559017
ID06,ID08,E,4,-172.0,-66.32998798943936,-105.67001201056064
ID06,ID08,F,5,845.5,861.2018140752164,-15.701814075216362
ID06,ID08,G,6,87.0,97.65425937214559,-10.654259372145589
ID06,ID08,H,7,-723.0,-662.2009940544967,-60.79900594550327
ID06,ID09,A,0,-347.0,-169.8594959821412,-177.1405040178588
ID06,ID09,B,1,594.0,531.5747664320374,62.42523356796255
ID06,ID09,C,2,-255.0,-21.074649029225384,-233.92535097077462
ID06,ID09,D,3,-455.0,-690.0018484315056,235.00184843150555
ID06,ID09,E,4,-230.0,-94.32181587514924,-135.67818412485076
ID06,ID09,F,5,938.0,801.5087155587287,136.49128444127132
ID06,ID09,G,6,-79.0,3.8713882647991795,-82.87138826479918
ID06,ID09,H,7,-713.0,-744.5842588422029,31.58425884220287
ID06,ID10,A,0,-1505.5,-1362.3408929272996,-143.1591070727004
ID06,ID10,B,1,578.0,516.947053707539,61.052946292461
ID06,ID10,C,2,223.0,372.73675293926203,-149.73675293926203
ID06,ID10,D,3,-1570.0,-1567.8698285567775,-2.13017144322248
ID06,ID10,E,4,-391.0,-341.3557392816622,-49.64426071833782
ID06,ID10,F,5,1735.0,1606.7979088776608,128.2020911223392
ID06,ID10,G,6,1267.0,1317.3376452363493,-50.33764523634932
ID06,ID10,H,7,-480.0,-528.8956437897768,48.89564378977684
ID06,ID11,A,0,-1294.5,-1204.2123637307493,-90.2876362692507
ID06,ID11,B,1,614.0,609.4719375020413,4.528062497958672
ID06,ID11,C,2,528.0,600.4424754972008,-72.4424754972008
ID06,ID11,D,3,-1133.0,-1177.6323974019454,44.632397401945354
ID06,ID11,E,4,-962.0,-937.2036210783372,-24.796378921662836
ID06,ID11,F,5,1199.0,1222.4719896713966,-23.471989671396614
ID06,ID11,G,6,1067.0,1060.781148741695,6.218851258304994
ID06,ID11,H,7,-995.0,-1024.4311150249348,29.431115024934797
ID06,ID12,A,0,-901.5,-893.5397624599793,-7.960237540020671
ID06,ID12,B,1,824.0,809.1487414607072,14.851258539292758
ID06,ID12,C,2,771.0,789.7630169200813,-18.763016920081327
ID06,ID12,D,3,-903.0,-886.386167037731,-16.613832962269043
ID06,ID12,E,4,-1019.0,-997.6671503607934,-21.332849639206643
ID06,ID12,F,5,1165.0,1173.8168186443088,-8.816818644308796
ID06,ID12,G,6,943.0,1004.7641041645063,-61.76410416450631
ID06,ID12,H,7,-1199.0,-1153.3703436024414,-45.62965639755862
ID06,ID13,A,0,-937.5,-790.7579295113246,-146.74207048867538
ID06,ID13,B,1,28.0,-11.798986879011863,39.79898687901186
ID06,ID13,C,2,-221.0,44.743237161838124,-265.7432371618381
ID06,ID13,D,3,-672.0,-723.0430829404261,51.043082940426075
ID06,ID13,E,4,-578.0,-530.0504706970501,-47.94952930294994
ID06,ID13,F,5,504.0,539.9369024376263,-35.93690243762626
ID06,ID13,G,6,500.0,500.7544163038606,-0.7544163038605802
ID06,ID13,H,7,-495.0,-477.613920081242,-17.386079918758014
ID06,ID14,A,0,-888.5,-795.3945452120201,-93.10545478797985
ID06,ID14,B,1,-56.0,-22.392437301192558,-33.60756269880744
ID06,ID14,C,2,-185.0,44.075235892740466,-229.07523589274047
ID06,ID14,D,3,-740.0,-718.0399929276546,-21.960007072345434
ID06,ID14,E,4,-635.0,-530.7614215544063,-104.2385784455937
ID06,ID14,F,5,542.0,534.2028673083573,7.797132691642673
ID06,ID14,G,6,427.0,505.61754968916784,-78.61754968916784
ID06,ID14,H,7,-452.0,-467.68943535811877,15.689435358118772
ID06,ID15,A,0,-987.5,-788.3026417825845,-199.1973582174155
ID06,ID15,B,1,23.0,-30.192496675320854,53.192496675320854
ID06,ID15,C,2,-210.0,37.17001688907931,-247.1700168890793
ID06,ID15,D,3,-671.0,-710.8189251653821,39.8189251653821
ID06,ID15,E,4,-627.5,-523.1997832863333,-104.30021671366671
ID06,ID15,F,5,535.0,525.6771077777153,9.322892222284736
ID06,ID15,G,6,465.0,498.99146408338834,-33.99146408338834
ID06,ID15,H,7,-489.0,-459.15768493266137,-29.84231506733863
ID06,ID16,A,0,-873.5,-786.8738074301962,-86.62619256980383
ID06,ID16,B,1,-24.0,-24.529317206092855,0.5293172060928555
ID06,ID16,C,2,-145.0,25.650031923732513,-170.6500319237325
ID06,ID16,D,3,-706.0,-726.1144951786359,20.114495178635934
ID06,ID16,E,4,-616.0,-513.3220594599059,-102.67794054009414
ID06,ID16,F,5,577.0,538.9582447152297,38.04175528477026
ID06,ID16,G,6,436.0,493.11301899187674,-57.11301899187674
ID06,ID16,H,7,-458.0,-466.83276674289596,8.832766742895956
ID06,ID17,A,0,-1296.5,-1107.111454921863,-189.38854507813699
ID06,ID17,B,1,-144.0,-114.71723826403104,-29.28276173596896
ID06,ID17,C,2,-305.0,-71.4659836393123,-233.5340163606877
ID06,ID17,D,3,-1090.0,-1024.5503969959632,-65.44960300403682
ID06,ID17,E,4,-121.0,-170.8559714801454,49.8559714801454
ID06,ID17,F,5,1012.0,1098.2360332200476,-86.2360332200476
ID06,ID17,G,6,1009.0,993.782563966224,15.217436033776039
ID06,ID17,H,7,-196.0,-108.9207237418891,-87.0792762581109
ID06,ID18,A,0,-1323.5,-1078.3411051537526,-245.15889484624745
ID06,ID18,B,1,-268.0,-268.2571820696455,0.25718206964552337
ID06,ID18,C,2,-245.0,-90.58560911605991,-154.4143908839401
ID06,ID18,D,3,-878.0,-869.3830302306419,-8.616969769358093
ID06,ID18,E,4,-276.0,-154.6779926042159,-121.32200739578411
ID06,ID18,F,5,956.0,986.6854223788011,-30.68542237880115
ID06,ID18,G,6,930.0,989.7161994862397,-59.7161994862397
ID06,ID18,H,7,5.0,11.262978867381207,-6.262978867381207
ID06,ID19,A,0,-1065.5,-930.0815403196561,-135.41845968034386
ID06,ID19,B,1,-370.0,-277.0364570878162,-92.96354291218381
ID06,ID19,C,2,-512.0,-242.68050571190906,-269.31949428809094
ID06,ID19,D,3,-886.0,-871.8129861697162,-14.187013830283831
ID06,ID19,E,4,226.0,-38.45224453765468,264.4522445376547
ID06,ID19,F,5,920.0,970.2711498013894,-50.271149801389356
ID06,ID19,G,6,1255.0,868.7028628567484,386.2971371432516
ID06,ID19,H,7,-65.0,20.551355052025883,-85.55135505202588
ID06,ID20,A,0,-1110.5,-961.6102109561407,-148.8897890438593
ID06,ID20,B,1,-106.0,-125.08825298554666,19.08825298554666
ID06,ID20,C,2,-431.0,-215.70719788643737,-215.29280211356263
ID06,ID20,D,3,-1076.0,-1023.5385030900673,-52.46149690993275
ID06,ID20,E,4,-182.0,-54.33923768284649,-127.66076231715351
ID06,ID20,F,5,1310.0,1084.9661050956627,225.03389490433733
ID06,ID20,G,6,788.0,881.6796617198745,-93.6796617198745
ID06,ID20,H,7,49.0,-93.07915422983069,142.0791542298307
ID06,ID21,A,0,-723.5,-572.9886121111299,-150.5113878888701
ID06,ID21,B,1,343.0,243.3524365104904,99.6475634895096
ID06,ID21,C,2,99.0,322.9854443598549,-223.9854443598549
ID06,ID21,D,3,-227.0,-481.04573426679144,254.04573426679144
ID06,ID21,E,4,-707.0,-624.1527569618679,-82.84724303813209
ID06,ID21,F,5,443.0,468.5683113338737,-25.56831133387368
ID06,ID21,G,6,410.0,477.73000179250926,-67.73000179250926
ID06,ID21,H,7,-572.0,-559.6142454595674,-12.385754540432572
ID06,ID22,A,0,-404.5,-586.5265672836972,182.0265672836972
ID06,ID22,B,1,241.0,237.80205035660174,3.1979496433982604
ID06,ID22,C,2,166.0,338.3318748644285,-172.33187486442853
ID06,ID22,D,3,-516.0,-472.81367551357516,-43.18632448642484
ID06,ID22,E,4,-755.0,-642.7221344306115,-112.2778655693885
ID06,ID22,F,5,464.0,462.9072916360235,1.0927083639764987
ID06,ID22,G,6,468.0,497.42267727370154,-29.422677273701538
ID06,ID22,H,7,-554.0,-551.6853135980864,-2.3146864019136046
ID06,ID23,A,0,-737.5,-577.501069462438,-159.99893053756205
ID06,ID23,B,1,513.0,232.01541992686498,280.984580073135
ID06,ID23,C,2,152.0,329.9213458796014,-177.9213458796014
ID06,ID23,D,3,-417.0,-467.39764614111346,50.397646141113455
ID06,ID23,E,4,-699.0,-631.75315699259,-67.24684300741
ID06,ID23,F,5,435.0,454.39960333639465,-19.399603336394648
ID06,ID23,G,6,453.0,487.06261057466145,-34.06261057466145
ID06,ID23,H,7,-557.0,-544.2563021285353,-12.743697871464747
ID06,ID24,A,0,-594.5,-574.3364915628872,-20.163508437112796
ID06,ID24,B,1,248.0,240.212091383984,7.787908616016011
ID06,ID24,C,2,600.0,325.82409320435795,274.17590679564205
ID06,ID24,D,3,-515.0,-476.4138001278743,-38.58619987212569
ID06,ID24,E,4,-728.0,-626.9318370667588,-101.06816293324118
ID06,ID24,F,5,460.0,464.18181311582384,-4.181813115823843
ID06,ID24,G,6,462.0,481.0209349032375,-19.020934903237503
ID06,ID24,H,7,-542.0,-554.8811659494111,12.88116594941107
ID07,ID08,A,0,145.0,101.3561984977814,43.643801502218594
ID07,ID08,B,1,664.0,267.8399563877281,396.1600436122719
ID07,ID08,C,2,400.0,371.35910690253786,28.64089309746214
ID07,ID08,D,3,194.0,103.83967693927934,90.16032306072066
ID07,ID08,E,4,-634.0,-406.87026455657724,-227.12973544342276
ID07,ID08,F,5,-308.5,-327.7402645026327,19.240264502632726
ID07,ID08,G,6,-592.0,-434.5732809511919,-157.42671904880808
ID07,ID08,H,7,-645.0,-580.5074332516047,-64.49256674839535
ID07,ID09,A,0,306.5,311.0131939269845,-4.513193926984513
ID07,ID09,B,1,597.0,477.884751566419,119.11524843358097
ID07,ID09,C,2,700.0,635.898594377122,64.10140562287802
ID07,ID09,D,3,608.0,359.13758431336396,248.86241568663604
ID07,ID09,E,4,-692.0,-434.8620924422871,-257.1379075577129
ID07,ID09,F,5,-216.0,-387.4333630191204,171.4333630191204
ID07,ID09,G,6,-758.0,-528.3561520585383,-229.64384794146167
ID07,ID09,H,7,-635.0,-662.8906980393108,27.89069803931079
ID07,ID10,A,0,-852.0,-881.4682030181739,29.46820301817388
ID07,ID10,B,1,581.0,463.2570388419206,117.74296115807942
ID07,ID10,C,2,1178.0,1029.7099963456094,148.2900036543906
ID07,ID10,D,3,-507.0,-518.730395811908,11.73039581190801
ID07,ID10,E,4,-853.0,-681.8960158488001,-171.10398415119994
ID07,ID10,F,5,581.0,417.8558302998117,163.14416970018829
ID07,ID10,G,6,588.0,785.1101049130118,-197.1101049130118
ID07,ID10,H,7,-402.0,-447.20208298688476,45.20208298688476
ID07,ID11,A,0,-641.0,-723.3396738216236,82.33967382162359
ID07,ID11,B,1,617.0,555.7819226364229,61.218077363577095
ID07,ID11,C,2,1483.0,1257.4157189035482,225.58428109645183
ID07,ID11,D,3,-70.0,-128.49296465707585,58.492964657075845
ID07,ID11,E,4,-1424.0,-1277.743897645475,-146.25610235452496
ID07,ID11,F,5,45.0,33.529911093547526,11.470088906452474
ID07,ID11,G,6,388.0,528.5536084183575,-140.5536084183575
ID07,ID11,H,7,-917.0,-942.7375542220427,25.737554222042718
ID07,ID12,A,0,-248.0,-412.6670725508536,164.66707255085362
ID07,ID12,B,1,827.0,755.4587265950888,71.54127340491118
ID07,ID12,C,2,1726.0,1446.7362603264287,279.2637396735713
ID07,ID12,D,3,160.0,162.75326570713855,-2.753265707138553
ID07,ID12,E,4,-1481.0,-1338.2074269279312,-142.79257307206876
ID07,ID12,F,5,11.0,-15.125259933540292,26.125259933540292
ID07,ID12,G,6,264.0,472.5365638411688,-208.5365638411688
ID07,ID12,H,7,-1121.0,-1071.6767827995493,-49.3232172004507
ID07,ID13,A,0,-284.0,-309.8852396021989,25.885239602198908
ID07,ID13,B,1,31.0,-65.48900174463029,96.48900174463029
ID07,ID13,C,2,734.0,701.7164805681855,32.28351943181451
ID07,ID13,D,3,391.0,326.09634980444343,64.90365019555657
ID07,ID13,E,4,-1040.0,-870.5907472641879,-169.40925273581206
ID07,ID13,F,5,-650.0,-649.0051761402228,-0.9948238597771706
ID07,ID13,G,6,-179.0,-31.473124019476927,-147.52687598052307
ID07,ID13,H,7,-417.0,-395.9203592783499,-21.079640721650094
ID07,ID14,A,0,-235.0,-314.52185530289444,79.52185530289444
ID07,ID14,B,1,-53.0,-76.08245216681098,23.08245216681098
ID07,ID14,C,2,770.0,701.0484792990878,68.95152070091217
ID07,ID14,D,3,323.0,331.09943981721494,-8.099439817214943
ID07,ID14,E,4,-1097.0,-871.3016981215442,-225.69830187845582
ID07,ID14,F,5,-612.0,-654.7392112694918,42.73921126949176
ID07,ID14,G,6,-252.0,-26.609990634169662,-225.39000936583034
ID07,ID14,H,7,-374.0,-385.9958745552267,11.995874555226692
ID07,ID15,A,0,-334.0,-307.4299518734588,-26.570048126541224
ID07,ID15,B,1,26.0,-83.88251154093928,109.88251154093928
ID07,ID15,C,2,745.0,694.1432602954267,50.85673970457333
ID07,ID15,D,3,392.0,338.3205075794874,53.67949242051259
ID07,ID15,E,4,-1089.5,-863.7400598534712,-225.75994014652883
ID07,ID15,F,5,-619.0,-663.2649708001338,44.264970800133824
ID07,ID15,G,6,-214.0,-33.23607623994917,-180.76392376005083
ID07,ID15,H,7,-411.0,-377.4641241297693,-33.53587587023071
ID07,ID16,A,0,-220.0,-306.00111752107046,86.00111752107046
ID07,ID16,B,1,-21.0,-78.21933207171128,57.21933207171128
ID07,ID16,C,2,810.0,682.6232753300799,127.37672466992012
ID07,ID16,D,3,357.0,323.0249375662336,33.975062433766425
ID07,ID16,E,4,-1078.0,-853.8623360270437,-224.13766397295626
ID07,ID16,F,5,-577.0,-649.9838338626193,72.98383386261935
ID07,ID16,G,6,-243.0,-39.114521331460764,-203.88547866853924
ID07,ID16,H,7,-380.0,-385.1392059400039,5.139205940003876
ID07,ID17,A,0,-643.0,-626.2387650127373,-16.761234987262696
ID07,ID17,B,1,-141.0,-168.40725312964946,27.40725312964946
ID07,ID17,C,2,650.0,585.5072597670351,64.49274023296493
ID07,ID17,D,3,-27.0,24.589035748906326,-51.589035748906326
ID07,ID17,E,4,-583.0,-511.3962480472833,-71.60375195271672
ID07,ID17,F,5,-142.0,-90.70604535780149,-51.293954642198514
ID07,ID17,G,6,330.0,461.55502364288645,-131.55502364288645
ID07,ID17,H,7,-118.0,-27.227162938997026,-90.77283706100297
ID07,ID18,A,0,-670.0,-597.4684152446268,-72.53158475537316
ID07,ID18,B,1,-265.0,-321.94719693526395,56.947196935263946
ID07,ID18,C,2,710.0,566.3876342902875,143.61236570971255
ID07,ID18,D,3,185.0,179.7564025142276,5.243597485772398
ID07,ID18,E,4,-738.0,-495.21826917135377,-242.78173082864623
ID07,ID18,F,5,-198.0,-202.25665619904794,4.256656199047939
ID07,ID18,G,6,251.0,457.4886591629022,-206.4886591629022
ID07,ID18,H,7,83.0,92.95653967027329,-9.956539670273287
ID07,ID19,A,0,-412.0,-449.20885041053043,37.20885041053043
ID07,ID19,B,1,-367.0,-330.7264719534346,-36.27352804656539
ID07,ID19,C,2,443.0,414.2927376944383,28.7072623055617
ID07,ID19,D,3,177.0,177.32644657515334,-0.32644657515334075
ID07,ID19,E,4,-236.0,-378.99252110479256,142.99252110479256
ID07,ID19,F,5,-234.0,-218.67092877645973,-15.329071223540268
ID07,ID19,G,6,576.0,336.4753225334109,239.52467746658908
ID07,ID19,H,7,13.0,102.24491585491796,-89.24491585491796
ID07,ID20,A,0,-457.0,-480.737521047015,23.73752104701498
ID07,ID20,B,1,-103.0,-178.77826785116508,75.77826785116508
ID07,ID20,C,2,524.0,441.26604551991,82.73395448009
ID07,ID20,D,3,-13.0,25.600929654802258,-38.60092965480226
ID07,ID20,E,4,-644.0,-394.87951424998437,-249.12048575001563
ID07,ID20,F,5,156.0,-103.97597348218642,259.9759734821864
ID07,ID20,G,6,109.0,349.452121396537,-240.452121396537
ID07,ID20,H,7,127.0,-11.385593426938613,138.3855934269386
ID07,ID21,A,0,-70.0,-92.11592220200419,22.115922202004185
ID07,ID21,B,1,346.0,189.66242164487198,156.33757835512802
ID07,ID21,C,2,1054.0,979.9586877662023,74.04131223379773
ID07,ID21,D,3,836.0,568.0936984780781,267.90630152192193
ID07,ID21,E,4,-1169.0,-964.6930335290058,-204.3069664709942
ID07,ID21,F,5,-711.0,-720.3737672439754,9.373767243975408
ID07,ID21,G,6,-269.0,-54.49753853082825,-214.50246146917175
ID07,ID21,H,7,-494.0,-477.92068465667535,-16.07931534332465
ID07,ID22,A,0,249.0,-105.6538773745715,354.6538773745715
ID07,ID22,B,1,244.0,184.11203549098332,59.88796450901668
ID07,ID22,C,2,1121.0,995.3051182707759,125.69488172922411
ID07,ID22,D,3,547.0,576.3257572312943,-29.325757231294347
ID07,ID22,E,4,-1217.0,-983.2624109977494,-233.73758900225062
ID07,ID22,F,5,-690.0,-726.0347869418256,36.03478694182559
ID07,ID22,G,6,-211.0,-34.80486304963597,-176.19513695036403
ID07,ID22,H,7,-476.0,-469.9917527951943,-6.008247204805684
ID07,ID23,A,0,-84.0,-96.62837955331224,12.628379553312243
ID07,ID23,B,1,516.0,178.32540506124656,337.67459493875344
ID07,ID23,C,2,1107.0,986.8945892859488,120.10541071405123
ID07,ID23,D,3,646.0,581.741786603756,64.25821339624395
ID07,ID23,E,4,-1161.0,-972.2934335597279,-188.70656644027213
ID07,ID23,F,5,-719.0,-734.5424752414544,15.54247524145444
ID07,ID23,G,6,-226.0,-45.16492974867606,-180.83507025132394
ID07,ID23,H,7,-479.0,-462.5627413256432,-16.437258674356826
ID07,ID24,A,0,59.0,-93.4638016537615,152.4638016537615
ID07,ID24,B,1,251.0,186.52207651836557,64.47792348163443
ID07,ID24,C,2,1555.0,982.7973366107053,572.2026633892947
ID07,ID24,D,3,548.0,572.7256326169952,-24.7256326169952
ID07,ID24,E,4,-1190.0,-967.4721136338967,-222.5278863661033
ID07,ID24,F,5,-694.0,-724.7602654620252,30.760265462025245
ID07,ID24,G,6,-217.0,-51.206605420100004,-165.7933945799
ID07,ID24,H,7,-464.0,-473.187605146519,9.18760514651899
ID08,ID09,A,0,161.5,209.6569954292031,-48.15699542920311
ID08,ID09,B,1,-67.0,210.04479517869095,-277.04479517869095
ID08,ID09,C,2,300.0,264.5394874745841,35.46051252541588
ID08,ID09,D,3,414.0,255.29790737408462,158.70209262591538
ID08,ID09,E,4,-58.0,-27.99182788570988,-30.00817211429012
ID08,ID09,F,5,92.5,-59.69309851648768,152.19309851648768
ID08,ID09,G,6,-166.0,-93.78287110734641,-72.21712889265359
ID08,ID09,H,7,10.0,-82.38326478770614,92.38326478770614
ID08,ID10,A,0,-997.0,-982.8244015159553,-14.175598484044713
ID08,ID10,B,1,-83.0,195.4170824541925,-278.4170824541925
ID08,ID10,C,2,778.0,658.3508894430715,119.64911055692846
ID08,ID10,D,3,-701.0,-622.5700727511874,-78.42992724881265
ID08,ID10,E,4,-219.0,-275.0257512922228,56.02575129222282
ID08,ID10,F,5,889.5,745.5960948024444,143.90390519755556
ID08,ID10,G,6,1180.0,1219.6833858642037,-39.68338586420373
ID08,ID10,H,7,243.0,133.3053502647199,109.69464973528011
ID08,ID11,A,0,-786.0,-824.695872319405,38.695872319405
ID08,ID11,B,1,-47.0,287.9419662486948,-334.9419662486948
ID08,ID11,C,2,1083.0,886.0566120010103,196.9433879989897
ID08,ID11,D,3,-264.0,-232.3326415963552,-31.667358403644812
ID08,ID11,E,4,-790.0,-870.8736330888978,80.8736330888978
ID08,ID11,F,5,353.5,361.27017559618025,-7.770175596180252
ID08,ID11,G,6,980.0,963.1268893695494,16.873110630450583
ID08,ID11,H,7,-272.0,-362.23012097043807,90.23012097043807
ID08,ID12,A,0,-393.0,-514.023271048635,121.02327104863502
ID08,ID12,B,1,163.0,487.61877020736074,-324.61877020736074
ID08,ID12,C,2,1326.0,1075.3771534238908,250.62284657610917
ID08,ID12,D,3,-34.0,58.91358876785921,-92.91358876785921
ID08,ID12,E,4,-847.0,-931.337162371354,84.337162371354
ID08,ID12,F,5,319.5,312.61500456909243,6.884995430907566
ID08,ID12,G,6,856.0,907.1098447923607,-51.10984479236072
ID08,ID12,H,7,-476.0,-491.16934954794465,15.169349547944648
ID08,ID13,A,0,-429.0,-411.2414380999803,-17.758561900019686
ID08,ID13,B,1,-633.0,-333.32895813235837,-299.67104186764163
ID08,ID13,C,2,334.0,330.35737366564763,3.6426263343523715
ID08,ID13,D,3,197.0,222.2566728651641,-25.25667286516409
ID08,ID13,E,4,-406.0,-463.7204827076107,57.7204827076107
ID08,ID13,F,5,-341.5,-321.2649116375901,-20.235088362409897
ID08,ID13,G,6,413.0,403.100156931715,9.899843068285008
ID08,ID13,H,7,228.0,184.58707397325475,43.412926026745254
ID08,ID14,A,0,-380.0,-415.87805380067584,35.87805380067584
ID08,ID14,B,1,-717.0,-343.92240855453906,-373.07759144546094
ID08,ID14,C,2,370.0,329.68937239654997,40.31062760345003
ID08,ID14,D,3,129.0,227.2597628779356,-98.2597628779356
ID08,ID14,E,4,-463.0,-464.43143356496694,1.4314335649669374
ID08,ID14,F,5,-303.5,-326.99894676685904,23.498946766859035
ID08,ID14,G,6,340.0,407.96329031702226,-67.96329031702226
ID08,ID14,H,7,271.0,194.51155869637796,76.48844130362204
ID08,ID15,A,0,-479.0,-408.7861503712402,-70.21384962875982
ID08,ID15,B,1,-638.0,-351.72246792866736,-286.27753207133264
ID08,ID15,C,2,345.0,322.7841533928888,22.21584660711119
ID08,ID15,D,3,198.0,234.48083064020807,-36.48083064020807
ID08,ID15,E,4,-455.5,-456.8697952968939,1.3697952968939262
ID08,ID15,F,5,-310.5,-335.5247062975011,25.024706297501098
ID08,ID15,G,6,378.0,401.33720471124275,-23.337204711242748
ID08,ID15,H,7,234.0,203.04330912183536,30.956690878164636
ID08,ID16,A,0,-365.0,-407.35731601885186,42.35731601885186
ID08,ID16,B,1,-685.0,-346.05928845943936,-338.94071154056064
ID08,ID16,C,2,410.0,311.264168427542,98.73583157245798
ID08,ID16,D,3,163.0,219.18526062695423,-56.18526062695423
ID08,ID16,E,4,-444.0,-446.9920714704665,2.992071470466499
ID08,ID16,F,5,-268.5,-322.2435693599866,53.74356935998662
ID08,ID16,G,6,349.0,395.45875961973115,-46.458759619731154
ID08,ID16,H,7,265.0,195.36822731160078,69.63177268839922
ID08,ID17,A,0,-788.0,-727.5949635105187,-60.40503648948129
ID08,ID17,B,1,-805.0,-436.24720951737754,-368.75279048262246
ID08,ID17,C,2,250.0,214.1481528644972,35.851847135502794
ID08,ID17,D,3,-221.0,-79.25064119037302,-141.74935880962698
ID08,ID17,E,4,51.0,-104.52598349070604,155.52598349070604
ID08,ID17,F,5,166.5,237.03421914483124,-70.53421914483124
ID08,ID17,G,6,922.0,896.1283045940784,25.871695405921628
ID08,ID17,H,7,527.0,553.2802703126076,-26.280270312607627
ID08,ID18,A,0,-815.0,-698.8246137424082,-116.17538625759175
ID08,ID18,B,1,-929.0,-589.787153322992,-339.212846677008
ID08,ID18,C,2,310.0,195.0285273877496,114.97147261225041
ID08,ID18,D,3,-9.0,75.91672557494826,-84.91672557494826
ID08,ID18,E,4,-104.0,-88.34800461477653,-15.651995385223472
ID08,ID18,F,5,110.5,125.48360830358479,-14.983608303584788
ID08,ID18,G,6,843.0,892.0619401140941,-49.061940114094114
ID08,ID18,H,7,728.0,673.4639729218779,54.53602707812206
ID08,ID19,A,0,-557.0,-550.5650489083118,-6.434951091688163
ID08,ID19,B,1,-1031.0,-598.5664283411627,-432.4335716588373
ID08,ID19,C,2,43.0,42.93363079190044,0.06636920809955882
ID08,ID19,D,3,-17.0,73.486769635874,-90.486769635874
ID08,ID19,E,4,398.0,27.87774345178468,370.1222565482153
ID08,ID19,F,5,74.5,109.069335726173,-34.569335726172994
ID08,ID19,G,6,1168.0,771.0486034846028,396.95139651539716
ID08,ID19,H,7,658.0,682.7523491065226,-24.752349106522615
ID08,ID20,A,0,-602.0,-582.0937195447964,-19.906280455203614
ID08,ID20,B,1,-767.0,-446.61822423889316,-320.38177576110684
ID08,ID20,C,2,124.0,69.90693861737213,54.093061382627866
ID08,ID20,D,3,-207.0,-78.23874728447709,-128.76125271552291
ID08,ID20,E,4,-10.0,11.990750306592872,-21.990750306592872
ID08,ID20,F,5,464.5,223.7642910204463,240.7357089795537
ID08,ID20,G,6,701.0,784.0254023477289,-83.02540234772891
ID08,ID20,H,7,772.0,569.121839824666,202.87816017533396
ID08,ID21,A,0,-215.0,-193.4721206997856,-21.52787930021441
ID08,ID21,B,1,-318.0,-78.1775347428561,-239.8224652571439
ID08,ID21,C,2,654.0,608.5995808636644,45.400419136335586
ID08,ID21,D,3,642.0,464.2540215387987,177.74597846120128
ID08,ID21,E,4,-535.0,-557.8227689724285,22.82276897242855
ID08,ID21,F,5,-402.5,-392.6335027413427,-9.866497258657319
ID08,ID21,G,6,323.0,380.07574242036367,-57.07574242036367
ID08,ID21,H,7,151.0,102.5867485949293,48.413251405070696
ID08,ID22,A,0,104.0,-207.0100758723529,311.0100758723529
ID08,ID22,B,1,-420.0,-83.72792089674476,-336.27207910325524
ID08,ID22,C,2,721.0,623.946011368238,97.05398863176197
ID08,ID22,D,3,353.0,472.486080292015,-119.486080292015
ID08,ID22,E,4,-583.0,-576.3921464411721,-6.6078535588278555
ID08,ID22,F,5,-381.5,-398.29452243919286,16.79452243919286
ID08,ID22,G,6,381.0,399.76841790155595,-18.76841790155595
ID08,ID22,H,7,169.0,110.51568045641034,58.48431954358966
ID08,ID23,A,0,-229.0,-197.98457805109365,-31.01542194890635
ID08,ID23,B,1,-148.0,-89.51455132648152,-58.485448673518476
ID08,ID23,C,2,707.0,615.5354823834109,91.46451761658909
ID08,ID23,D,3,452.0,477.9021096644767,-25.90210966447671
ID08,ID23,E,4,-527.0,-565.4231690031506,38.42316900315063
ID08,ID23,F,5,-410.5,-406.8022107388217,-3.6977892611782863
