version,solver,solver_family,eval_set,n_positions,facing,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v4-io,T1+F0,external_position_filter,all8,24,ABEF,6,70.77883673503024,305.6370517914511,166.2495950712989
v4-io,T1+F0,external_position_filter,all8,24,ADHE,6,96.495050766801,174.53771838022797,115.08356084540851
v4-io,T1+F0,external_position_filter,all8,24,BCGF,6,57.267539117796424,271.7242037089816,149.68827561984472
v4-io,T1+F0,external_position_filter,all8,24,CDHG,6,110.3638229939402,172.01133540137982,119.7955415023162
v4-io,T1+F1,external_position_filter,all8,24,ABEF,6,68.11752863977148,303.96834423440333,165.4351492871045
v4-io,T1+F1,external_position_filter,all8,24,ADHE,6,94.19662847277384,173.2297299635262,113.89961162421773
v4-io,T1+F1,external_position_filter,all8,24,BCGF,6,57.643827203446264,266.88410890601205,147.34320699134756
v4-io,T1+F1,external_position_filter,all8,24,CDHG,6,105.08957663232036,179.3061520779611,121.91527953724412
v4-io,T1+F2,external_position_filter,all8,24,ABEF,6,68.11752863977148,303.96834423440333,165.4351492871045
v4-io,T1+F2,external_position_filter,all8,24,ADHE,6,94.19662847277384,172.99559806387578,113.8160297693889
v4-io,T1+F2,external_position_filter,all8,24,BCGF,6,57.643827203446264,266.88410890601205,147.34320699134756
v4-io,T1+F2,external_position_filter,all8,24,CDHG,6,105.08957663232036,179.3061520779611,121.91527953724412
v4-io,T1+F3,external_position_filter,all8,24,ABEF,6,68.3372509973011,304.1809828950816,165.5632317347593
v4-io,T1+F3,external_position_filter,all8,24,ADHE,6,94.70696828869738,174.41217313297915,114.50778885950393
v4-io,T1+F3,external_position_filter,all8,24,BCGF,6,57.49481674950036,267.93095285130084,147.874320324677
v4-io,T1+F3,external_position_filter,all8,24,CDHG,6,106.07751190089347,179.82158020793935,122.2978817351121
v4-io,T1+F4,external_position_filter,all8,24,ABEF,6,68.09443141565094,303.61029282709836,165.2685450266958
v4-io,T1+F4,external_position_filter,all8,24,ADHE,6,94.23902783299974,174.12767923601433,114.25971584040421
v4-io,T1+F4,external_position_filter,all8,24,BCGF,6,57.73403657101724,267.4372173289463,147.5969958979913
v4-io,T1+F4,external_position_filter,all8,24,CDHG,6,105.01327695932568,176.31112999149357,120.6721591502778
v4-io,T1+F5,external_position_filter,all8,24,ABEF,6,67.65254176948646,303.3341653511579,165.1022287856728
v4-io,T1+F5,external_position_filter,all8,24,ADHE,6,94.15543843316934,172.2766721801985,113.47931347584013
v4-io,T1+F5,external_position_filter,all8,24,BCGF,6,57.484504611177414,266.1445316164417,146.8573892869763
v4-io,T1+F5,external_position_filter,all8,24,CDHG,6,104.61629483565115,176.96242471774326,121.06623777522883
v4-io,T2+F0,external_position_filter,all8,24,ABEF,6,71.05770490749634,305.5754535099367,166.3617997938959
v4-io,T2+F0,external_position_filter,all8,24,ADHE,6,96.51179312363111,172.39712112283664,114.33619716076333
v4-io,T2+F0,external_position_filter,all8,24,BCGF,6,57.47222757489247,271.03491446265053,149.44160909844962
v4-io,T2+F0,external_position_filter,all8,24,CDHG,6,110.71000568089067,169.98116385164025,119.27554506420547
v4-io,T2+F1,external_position_filter,all8,24,ABEF,6,68.2030914172746,304.0917091338929,165.55985115366033
v4-io,T2+F1,external_position_filter,all8,24,ADHE,6,93.8303175634111,173.08889990580667,113.74599025242743
v4-io,T2+F1,external_position_filter,all8,24,BCGF,6,58.0648459308748,267.292546415251,147.59589850683938
v4-io,T2+F1,external_position_filter,all8,24,CDHG,6,105.30408795313315,177.69021669086922,121.46442131766334
v4-io,T2+F2,external_position_filter,all8,24,ABEF,6,68.2030914172746,304.0917091338929,165.55985115366033
v4-io,T2+F2,external_position_filter,all8,24,ADHE,6,93.8303175634111,173.07383297452338,113.74061010213283
v4-io,T2+F2,external_position_filter,all8,24,BCGF,6,58.0648459308748,267.292546415251,147.59589850683938
v4-io,T2+F2,external_position_filter,all8,24,CDHG,6,105.30408795313315,177.69021669086922,121.46442131766334
v4-io,T2+F3,external_position_filter,all8,24,ABEF,6,68.41468173612265,304.4587278088653,165.71699457862923
v4-io,T2+F3,external_position_filter,all8,24,ADHE,6,94.22266197629317,172.84053979700408,113.86968961825653
v4-io,T2+F3,external_position_filter,all8,24,BCGF,6,57.9142912439669,267.901103594529,147.90691320190194
v4-io,T2+F3,external_position_filter,all8,24,CDHG,6,106.21129917109465,176.99933641112733,121.45968292071576
v4-io,T2+F4,external_position_filter,all8,24,ABEF,6,68.05320538880315,303.8962089465456,165.4123141834177
v4-io,T2+F4,external_position_filter,all8,24,ADHE,6,93.76790262222772,175.05636727763718,114.46420665392938
v4-io,T2+F4,external_position_filter,all8,24,BCGF,6,57.953608552160304,267.31604807038997,147.5780861540724
v4-io,T2+F4,external_position_filter,all8,24,CDHG,6,105.22317796748698,174.18025206893714,120.07758607274742
v4-io,T2+F5,external_position_filter,all8,24,ABEF,6,67.47948835065358,303.5080656843452,165.1586746588561
v4-io,T2+F5,external_position_filter,all8,24,ADHE,6,93.90143228019824,173.62255858147023,113.88116034541737
v4-io,T2+F5,external_position_filter,all8,24,BCGF,6,57.66417830118198,266.11712531799435,146.89325156995787
v4-io,T2+F5,external_position_filter,all8,24,CDHG,6,104.85447498763799,174.2965640507146,120.3294173546053
v4-io,T3+F0,external_position_filter,all8,24,ABEF,6,62.07818585082144,119.01680321352265,76.97928415803143
v4-io,T3+F0,external_position_filter,all8,24,ADHE,6,57.02744075635479,144.81104015990147,87.74900677408934
v4-io,T3+F0,external_position_filter,all8,24,BCGF,6,57.28432294825121,259.6487754706456,140.62517800344793
v4-io,T3+F0,external_position_filter,all8,24,CDHG,6,86.21549636091467,164.52504112081186,109.83772514898685
v4-io,T3+F1,external_position_filter,all8,24,ABEF,6,58.60451823068071,118.58764830867612,76.30891379347545
v4-io,T3+F1,external_position_filter,all8,24,ADHE,6,54.309322561890426,141.5442273219573,85.68589782114265
v4-io,T3+F1,external_position_filter,all8,24,BCGF,6,56.58251704545509,259.07659573462337,140.25263820135598
v4-io,T3+F1,external_position_filter,all8,24,CDHG,6,84.51404114692141,161.95754258575943,108.07104433243983
v4-io,T3+F2,external_position_filter,all8,24,ABEF,6,58.60451823068071,118.58764830867612,76.30891379347545
v4-io,T3+F2,external_position_filter,all8,24,ADHE,6,54.309322561890426,141.5442273219573,85.68589782114265
v4-io,T3+F2,external_position_filter,all8,24,BCGF,6,56.58251704545509,259.07659573462337,140.25263820135598
v4-io,T3+F2,external_position_filter,all8,24,CDHG,6,84.51404114692141,161.95754258575943,108.07104433243983
v4-io,T3+F3,external_position_filter,all8,24,ABEF,6,58.87258005158081,118.24443665404867,76.22703478320904
v4-io,T3+F3,external_position_filter,all8,24,ADHE,6,54.62067441005389,142.606714756498,86.22071344471166
v4-io,T3+F3,external_position_filter,all8,24,BCGF,6,56.438077474263025,259.3476776275527,140.34671351347626
v4-io,T3+F3,external_position_filter,all8,24,CDHG,6,85.59224468566212,163.07411086192883,108.78753463962322
v4-io,T3+F4,external_position_filter,all8,24,ABEF,6,58.36413531139053,118.40479020022381,76.18507149769142
v4-io,T3+F4,external_position_filter,all8,24,ADHE,6,53.90046514526574,141.18202883590988,85.52063281533198
v4-io,T3+F4,external_position_filter,all8,24,BCGF,6,56.40641771742288,260.35970758027975,140.89704858853904
v4-io,T3+F4,external_position_filter,all8,24,CDHG,6,84.43544220375422,160.88010577544466,107.77672716618301
v4-io,T3+F5,external_position_filter,all8,24,ABEF,6,57.77826060161973,118.64845838550113,76.17867291127071
v4-io,T3+F5,external_position_filter,all8,24,ADHE,6,53.8393208823131,140.98972156496362,85.36210306336561
v4-io,T3+F5,external_position_filter,all8,24,BCGF,6,56.463830601550356,259.8236183531618,140.6268580349089
v4-io,T3+F5,external_position_filter,all8,24,CDHG,6,84.3959280590803,160.37442508127882,107.40797753801759
v4-io,T4+F0,external_position_filter,all8,24,ABEF,6,67.68842324688555,166.04951429878582,103.08775821537418
v4-io,T4+F0,external_position_filter,all8,24,ADHE,6,75.67025311837529,130.9999126842123,88.02055997679388
v4-io,T4+F0,external_position_filter,all8,24,BCGF,6,57.232621084584096,243.73840341440473,133.51360196571463
v4-io,T4+F0,external_position_filter,all8,24,CDHG,6,94.82314892501591,155.35347348134815,106.03849163376678
v4-io,T4+F1,external_position_filter,all8,24,ABEF,6,61.69488920287104,168.03826245910068,103.87321662152435
v4-io,T4+F1,external_position_filter,all8,24,ADHE,6,75.22084784082914,130.5397794671716,88.01269439137232
v4-io,T4+F1,external_position_filter,all8,24,BCGF,6,56.40592234134306,242.4229432347661,132.91738679711213
v4-io,T4+F1,external_position_filter,all8,24,CDHG,6,92.79767259213747,165.19034380223604,110.22340536988405
v4-io,T4+F2,external_position_filter,all8,24,ABEF,6,61.69488920287104,168.03826245910068,103.87321662152435
v4-io,T4+F2,external_position_filter,all8,24,ADHE,6,75.22084784082914,130.5397794671716,88.01269439137232
v4-io,T4+F2,external_position_filter,all8,24,BCGF,6,56.40592234134306,242.4229432347661,132.91738679711213
v4-io,T4+F2,external_position_filter,all8,24,CDHG,6,92.79767259213747,165.19034380223604,110.22340536988405
v4-io,T4+F3,external_position_filter,all8,24,ABEF,6,61.99202370783571,167.2267237784774,103.5220546740889
v4-io,T4+F3,external_position_filter,all8,24,ADHE,6,75.32844638695681,131.13743627449125,88.22399854684897
v4-io,T4+F3,external_position_filter,all8,24,BCGF,6,56.30412373782003,242.99314047271488,133.14743446253547
v4-io,T4+F3,external_position_filter,all8,24,CDHG,6,93.15510873625418,166.62000147500606,110.97800712640749
v4-io,T4+F4,external_position_filter,all8,24,ABEF,6,61.384895911972386,167.6367324840521,103.59520362834859
v4-io,T4+F4,external_position_filter,all8,24,ADHE,6,74.36068225191325,129.73404438854777,87.48730980201
v4-io,T4+F4,external_position_filter,all8,24,BCGF,6,56.33162934232983,241.7884244990539,132.58798736447147
v4-io,T4+F4,external_position_filter,all8,24,CDHG,6,92.53316625826434,164.64843886258802,109.90935146967496
v4-io,T4+F5,external_position_filter,all8,24,ABEF,6,60.42042228631869,167.56214862382842,103.56304280208848
v4-io,T4+F5,external_position_filter,all8,24,ADHE,6,73.87853141238833,129.47850618202872,87.17496865462236
v4-io,T4+F5,external_position_filter,all8,24,BCGF,6,56.399570532453254,241.48915091206084,132.41374443093466
v4-io,T4+F5,external_position_filter,all8,24,CDHG,6,91.76990371887209,165.25692682633004,110.13423820664319
v4-io,T5a,native_range_filter,all8,24,ABEF,6,99.5429570481831,238.66217918078763,143.5500659221877
v4-io,T5a,native_range_filter,all8,24,ADHE,6,129.51582915037855,217.10502253960794,141.73469784514293
v4-io,T5a,native_range_filter,all8,24,BCGF,6,143.184566652875,235.32158062290978,155.36202360200312
v4-io,T5a,native_range_filter,all8,24,CDHG,6,152.04087151428712,254.01515569288378,168.4962660663241
v4-io,T5b,native_range_filter,all8,24,ABEF,6,74.33635297299848,284.26613848543644,156.67864016112435
v4-io,T5b,native_range_filter,all8,24,ADHE,6,76.91884413220954,131.26734766303284,88.5338077980484
v4-io,T5b,native_range_filter,all8,24,BCGF,6,54.663915714136735,237.03817825335585,130.31294469970905
v4-io,T5b,native_range_filter,all8,24,CDHG,6,76.70018940308663,173.4525726807921,105.14446174240709
v4-io,T5c,native_range_filter,all8,24,ABEF,6,74.33635297299848,284.26613848543644,156.67864016112435
v4-io,T5c,native_range_filter,all8,24,ADHE,6,76.91884413220954,131.26734766303284,88.5338077980484
v4-io,T5c,native_range_filter,all8,24,BCGF,6,54.663915714136735,237.03817825335585,130.31294469970905
v4-io,T5c,native_range_filter,all8,24,CDHG,6,76.70018940308663,173.4525726807921,105.14446174240709
v4-io,T5d,native_range_filter,all8,24,ABEF,6,99.22576366992507,238.3265810952553,143.32232907358684
v4-io,T5d,native_range_filter,all8,24,ADHE,6,129.17411388182623,216.7900841181712,141.4851832594667
v4-io,T5d,native_range_filter,all8,24,BCGF,6,142.80192207423744,234.97322462607056,155.09487056267832
v4-io,T5d,native_range_filter,all8,24,CDHG,6,151.7795091329577,253.72668855303758,168.24322093741802
v4-io,T5e,native_range_filter,all8,24,ABEF,6,81.62256807757983,199.99914360976032,121.64763439359275
v4-io,T5e,native_range_filter,all8,24,ADHE,6,66.524686504394,169.51483141653625,101.02537443826947
v4-io,T5e,native_range_filter,all8,24,BCGF,6,77.93566761636694,163.05445728134842,101.49421036765789
v4-io,T5e,native_range_filter,all8,24,CDHG,6,97.8202873748508,325.1980426764385,186.61767349258812
