version,solver,solver_family,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,point_estimator,frames_input,solve_fraction,status,frames_solved,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,filter_rejections,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v1-old,T2+F4,external_position_filter,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,False,median,1201,1.0,ok,1201,1318.9564680335045,777.5497033883172,206.2084909339212,1319.806976659617,777.4959506705022,207.8143033046075,1318.9564680335045,777.5497033883172,206.2084909339212,8.528870229903747,10.520927738279887,16.004559894264606,21.04477067894449,16.639298205203197,37.40143914071141,8.0,8.0,99.7502081598668,91.75686927560366,85.97772063957237,160.11179834009596,0,-484.87833856254144,-12.593440589398028,-388.003139416144,-542.215344349341,182.54280058407932,-383.3240609304319,57.33700578679952,-195.13624117347737,-4.679078485712068,57.52761083228588,195.13624117347737,203.43937334592945,-1.000000000000001,1.0,0.9549735987772424,889.8367413746068,40.06614613988423,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T2+F5,external_position_filter,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,False,median,1201,1.0,ok,1201,1318.99320094957,777.4226807244693,206.78128785746853,1320.2883166269994,777.3454383013186,208.39247746376776,1318.99320094957,777.4226807244693,206.78128785746853,8.261849856383032,9.43145193304629,14.37458638721161,19.186411998481976,14.988276397101416,35.039864093202624,8.0,8.0,99.7502081598668,91.75686927560366,85.97772063957237,160.11179834009596,0,-485.0312358678292,-13.159329721043491,-387.95872900519953,-542.215344349341,182.54280058407932,-383.3240609304319,57.18410848151177,-195.70213030512284,-4.634668074767603,57.371616771610825,195.70213030512284,203.93829021778092,-1.000000000000001,1.0,0.9549735987772424,889.8367413746068,40.06614613988423,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T3+F0,external_position_filter,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,False,median,1201,1.0,ok,1201,1320.6782225538964,774.9995100087738,211.502514125066,1320.990386402252,771.8754734934256,214.94363355888376,1320.6782225538964,774.9995100087738,211.502514125066,22.476911939439525,35.17796530790586,53.63340398154296,68.12445368265483,52.54781907619515,128.272654196511,8.0,8.0,99.7502081598668,91.75686927560366,87.08618502172477,160.3000795708787,0,-487.7587292620029,-17.72525229434345,-386.3112574777756,-542.215344349341,182.54280058407932,-383.3240609304319,54.45661508733804,-200.2680528784228,-2.987196547343672,54.53848430221503,200.2680528784228,207.5614108491694,-1.000000000000001,1.0,0.9549735987772424,889.8367413746068,40.06614613988423,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T3+F1,external_position_filter,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,False,median,1201,1.0,ok,1201,1321.5309761013734,774.2226345190893,211.80510609563257,1322.450928784575,774.2373299478446,213.1915307841076,1321.5309761013734,774.2226345190893,211.80510609563257,17.25946583125262,20.7058889790195,31.77549842324576,41.70220619522569,36.63111055581677,68.68818888797958,8.0,8.0,99.7502081598668,91.75686927560366,87.08618502172477,160.3000795708787,0,-488.6045589281512,-17.969606476511018,-385.5068016061584,-542.215344349341,182.54280058407932,-383.3240609304319,53.6107854211898,-200.5124070605904,-2.1827406757265067,53.655201708076056,200.5124070605904,207.56711217234349,-1.000000000000001,1.0,0.9549735987772424,889.8367413746068,40.06614613988423,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T3+F2,external_position_filter,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,False,median,1201,1.0,ok,1201,1321.5309761013734,774.2226345190893,211.80510609563257,1322.450928784575,774.2373299478446,213.1915307841076,1321.5309761013734,774.2226345190893,211.80510609563257,17.25946583125262,20.7058889790195,31.77549842324576,41.70220619522569,36.63111055581677,68.68818888797958,8.0,8.0,99.7502081598668,91.75686927560366,87.08618502172477,160.3000795708787,0,-488.6045589281512,-17.969606476511018,-385.5068016061584,-542.215344349341,182.54280058407932,-383.3240609304319,53.6107854211898,-200.5124070605904,-2.1827406757265067,53.655201708076056,200.5124070605904,207.56711217234349,-1.000000000000001,1.0,0.9549735987772424,889.8367413746068,40.06614613988423,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T3+F3,external_position_filter,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,False,median,1201,1.0,ok,1201,1321.068716392925,774.714262034246,210.5355332752029,1322.1160355896825,774.2588237792836,212.45254912290903,1321.068716392925,774.714262034246,210.5355332752029,18.06673811605138,22.55293618727146,34.51883394191525,45.072953140380974,39.07219152093999,76.36802680760938,8.0,8.0,99.7502081598668,91.75686927560366,87.08618502172477,160.3000795708787,0,-488.0299443364668,-16.735797641258984,-385.9701919676954,-542.215344349341,182.54280058407932,-383.3240609304319,54.1854000128742,-199.27859822533836,-2.646131037263501,54.249973124615984,199.27859822533836,206.53091607475469,-1.000000000000001,1.0,0.9549735987772424,889.8367413746068,40.06614613988423,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T3+F4,external_position_filter,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,False,median,1201,1.0,ok,1201,1321.7039683349722,773.9863266925129,210.30622696503227,1322.4436603418958,774.2487189108911,213.20381410770509,1321.7039683349722,773.9863266925129,210.30622696503227,14.731227180451189,16.56441589164551,26.555793096662747,34.721910665413816,30.72802179684941,55.83948450437098,8.0,8.0,99.7502081598668,91.75686927560366,87.08618502172477,160.3000795708787,0,-488.7899076730122,-16.457825064596534,-385.39468936193794,-542.215344349341,182.54280058407932,-383.3240609304319,53.42543667632879,-199.00062564867588,-2.070628431506009,53.46554765601656,199.00062564867588,206.05779236593364,-1.000000000000001,1.0,0.9549735987772424,889.8367413746068,40.06614613988423,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T3+F5,external_position_filter,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,False,median,1201,1.0,ok,1201,1321.946325576719,774.9083832502607,210.3781518544133,1322.8673096326943,774.1497777979457,213.64285474977424,1321.946325576719,774.9083832502607,210.3781518544133,14.274877940345734,15.503685732163442,24.88984481598842,32.79821283722733,29.050726360601285,53.03450183126039,8.0,8.0,99.7502081598668,91.75686927560366,87.08618502172477,160.3000795708787,0,-487.8905825137423,-16.55815784477656,-385.086069678264,-542.215344349341,182.54280058407932,-383.3240609304319,54.32476183559868,-199.1009584288559,-1.7620087478321125,54.35332945939886,199.1009584288559,206.3867148597772,-1.000000000000001,1.0,0.9549735987772424,889.8367413746068,40.06614613988423,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4+F0,external_position_filter,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,False,median,1201,1.0,ok,1201,1315.2180350098188,779.930819166881,198.7762724289728,1315.6721198612215,777.5278043726454,203.4561695034788,1315.2180350098188,779.930819166881,198.7762724289728,19.258939373222045,31.867640957012004,49.21652252542398,61.94030582119849,46.35367847790647,118.8084471831986,8.0,8.0,99.7502081598668,91.75686927560366,86.3659549557692,160.74593833318738,0,-481.9384456530628,-5.384094239004384,-391.7801515434308,-542.215344349341,182.54280058407932,-383.3240609304319,60.27689869627818,-187.92689482308373,-8.456090612998821,60.86715029387058,187.92689482308373,197.538167913806,-1.000000000000001,1.0,0.9549735987772424,889.8367413746068,40.06614613988423,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4+F1,external_position_filter,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,False,median,1201,1.0,ok,1201,1316.3859509162849,779.3952949787349,201.3446692221944,1317.113519980889,779.5764770738009,202.87922544496385,1316.3859509162849,779.3952949787349,201.3446692221944,11.67413364354964,15.401214998688555,22.90674154565725,30.01863878491177,23.86006426418292,53.51149485746187,8.0,8.0,99.7502081598668,91.75686927560366,86.3659549557692,160.74593833318738,0,-482.6594348804555,-7.89074023758414,-390.57832951838486,-542.215344349341,182.54280058407932,-383.3240609304319,59.55590946888549,-190.43354082166348,-7.254268587952936,59.99608958434079,190.43354082166348,199.66087307053533,-1.000000000000001,1.0,0.9549735987772424,889.8367413746068,40.06614613988423,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4+F2,external_position_filter,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,False,median,1201,1.0,ok,1201,1316.3859509162849,779.3952949787349,201.3446692221944,1317.113519980889,779.5764770738009,202.87922544496385,1316.3859509162849,779.3952949787349,201.3446692221944,11.67413364354964,15.401214998688555,22.90674154565725,30.01863878491177,23.86006426418292,53.51149485746187,8.0,8.0,99.7502081598668,91.75686927560366,86.3659549557692,160.74593833318738,0,-482.6594348804555,-7.89074023758414,-390.57832951838486,-542.215344349341,182.54280058407932,-383.3240609304319,59.55590946888549,-190.43354082166348,-7.254268587952936,59.99608958434079,190.43354082166348,199.66087307053533,-1.000000000000001,1.0,0.9549735987772424,889.8367413746068,40.06614613988423,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
