layout,tag_method,capture_id,tag,status,n_overlap,uwb_duration_s,overlap_duration_s,beta_s,layout_anchor_fit_det,layout_anchor_rms_3d_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge7_anchors_input,pct_frames_ge8_anchors_input,err3d_mean_mm,err3d_rmse_mm,err3d_p50_mm,err3d_p90_mm,err3d_p95_mm,err3d_max_mm,err_horizontal_xz_mean_mm,err_horizontal_xz_rmse_mm,err_horizontal_xz_p50_mm,err_horizontal_xz_p90_mm,err_horizontal_xz_p95_mm,err_horizontal_xz_max_mm,err_vertical_y_mean_mm,err_vertical_y_rmse_mm,err_vertical_y_p50_mm,err_vertical_y_p90_mm,err_vertical_y_p95_mm,err_vertical_y_max_mm,signed_bias_x_mm,signed_bias_y_vertical_mm,signed_bias_z_mm,signed_std_x_mm,signed_std_y_vertical_mm,signed_std_z_mm,turn_center_abs_error_3d_mm,turn_center_abs_error_horizontal_xz_mm,turn_center_abs_error_vertical_y_mm,radius_uwb_mm,radius_opti_mm,radius_error_mm,axis_angle_abs_deg,uwb_circle_thickness_rms_mm,opti_circle_thickness_rms_mm,opti_marker,time_offset_source
v3-lite,T2,R11,BS2DCE,ok,1201,119.99531499999999,119.99531499999999,45.512481000000136,-1.0000000000000009,136.60069612738323,104.36314204867604,250.63801672359295,8.0,8.0,100.0,95.67027477102414,119.5093970554204,133.5603196697584,111.03531351999308,204.01180895420174,237.10697229522663,462.036541274575,87.61568066236465,105.94949901033742,72.28015224991658,166.20158293206364,208.2666275378873,383.1580965216569,66.80381419581067,81.32073935809095,60.171183001115196,130.44089647512828,149.32708407792143,258.20077177048233,48.25001748183386,-38.059413697454005,42.108026270868365,72.3283731010069,71.89469705862578,43.57395449396212,100.75202417317819,87.51090403415263,49.928068760147426,482.33185955152413,426.84231772443434,55.489541827089795,3.6024790969402236,69.18039758899785,2.1851635166104244,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R11,BSDC91,ok,1200,119.889927,119.889927,45.512481000000136,-1.0000000000000009,136.60069612738323,67.50521088513486,175.34581222456626,8.0,8.0,99.91666666666667,92.75,95.60351303567106,105.9262466877594,89.55357221375164,154.87115880805237,173.25943028181234,436.1934404860559,64.3162417382485,73.65397590643352,59.5955870611378,113.01688624630447,128.72042914406362,416.95897899635617,61.48760486243606,76.127928978336,53.083131040663375,125.3319300299691,144.54010716256622,288.35529820602574,25.708833546333093,-48.74198221115651,36.94721139660053,50.1195238860693,58.502417483103585,29.828437638152465,77.76177500227405,63.21175584513276,45.28981755847133,570.1241317685659,553.6302994130274,16.49383235553853,1.5425516742674201,56.33863224124322,1.6139817612913656,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R12,BS2DCE,ok,1200,119.897244,119.897244,46.934825000000124,-1.0000000000000009,136.60069612738323,98.08542279678787,179.01895385511682,8.0,8.0,100.0,94.58333333333333,123.3133732395466,136.82568022916942,114.01484626946814,204.9785241959937,234.27351354511043,343.961273963933,76.66318506041225,88.84783039041871,69.14536050411652,138.90905348340715,168.4646578802938,259.66943259063544,82.46782198402529,104.05445595980171,67.43774154908158,177.56031760140695,207.741167188571,339.2808256219305,43.385311526291844,-51.031345023814765,-9.272004962225324,57.51531895809057,90.71929207788874,51.21144310109721,85.08468519309821,58.69294601172099,61.59985180886258,483.52812054034865,426.60555995623395,56.922560584114706,4.097406960994317,86.26881087590758,1.1175462688946722,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R12,BSDC91,ok,1200,119.874834,119.874834,46.934825000000124,-1.0000000000000009,136.60069612738323,85.66935756626,210.15100223889775,8.0,8.0,99.83333333333333,92.33333333333333,108.38180601847169,118.98174225300377,100.71550539636277,172.77842122502426,197.51987440004078,322.2550331382341,62.32886776592115,71.31870714264267,57.10062597731023,105.0049044975249,132.8159919792694,281.02778770718743,78.81972243960047,95.23810687462341,72.19831001014302,147.61531445875656,175.32767168241128,319.78493368843124,25.370253162323465,-35.77956820677205,3.2019261181052494,46.542312800800886,88.29845231127369,47.64415835321203,48.169268373057,39.14971620390164,28.063822561254028,601.4418634485987,553.7074846405562,47.73437880804249,2.2213455295123254,84.58362628226055,1.9375913913459941,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R13,BS2DCE,ok,1201,119.994639,119.994639,44.91856400000012,-1.0000000000000009,136.60069612738323,102.7925478723542,185.4898103034378,8.0,8.0,99.6669442131557,92.5895087427144,115.6494259278872,131.41474975573377,104.02553349626467,205.28523823031446,233.12546712570645,471.4773806356495,77.06497133086897,93.25138666253159,64.05456184682325,152.65014821298183,190.99973652595338,278.3124708412719,73.22505568900237,92.59597906430471,62.05214505937056,149.35929610216522,189.8599611692457,405.43700117034456,13.402021183177304,-35.86545153301422,-26.757806252103162,79.01543044289129,85.4034999037774,39.53844569714665,57.34600284351112,32.60946420757535,47.17188660868726,492.29678666019623,426.61967413645596,65.67711252374028,2.661271638305667,74.43999246343175,1.2037858377150297,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R13,BSDC91,ok,1200,119.88962000000001,119.88962000000001,44.91856400000012,-1.0000000000000009,136.60069612738323,73.42312818301644,181.1089837270999,8.0,8.0,99.91666666666667,93.58333333333333,97.87205859901793,107.66177922359729,91.87010221552426,154.6581770859803,178.55196802348058,320.21819350625134,60.84265731940111,70.2355790903074,55.127873815757596,106.68284683604693,127.42508436345203,204.89251687534608,66.39287674682829,81.59670419471476,59.63860546296243,130.9515432388812,155.15238170781438,275.9818379457871,12.793616620334666,-39.32861180144789,-11.608181540604107,61.1525875195829,71.5230409287609,29.980602080691085,57.967243651583495,15.375515149048704,55.89091939182447,583.2255679069095,553.772122596342,29.45344531056753,1.9124547645666454,58.86839307922384,1.8327750005908494,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R14,BS2DCE,ok,1201,119.995553,119.995553,45.59368200000013,-1.0000000000000009,136.60069612738323,100.22874745423985,219.15279504978588,8.0,8.0,99.91673605328893,95.33721898417986,120.76619877129488,135.37678130941777,111.31440341312616,204.4171612053641,231.2333077956372,425.92924338536704,58.873482067392025,68.32649561883426,53.279562092813414,104.68024681976534,124.58042122046605,210.84877368985826,94.74611530521649,116.86899894389164,81.74682268344463,192.1571022753751,219.15891195759582,399.0922702005603,15.747769512942591,-77.90052787485146,-9.037171920783727,50.47624832468411,87.15615619789942,42.362853347309624,75.38143542045931,21.60737050865157,72.21829647499817,474.0346369019533,426.6869781141473,47.34765878780604,0.6096325058957854,76.93025475748318,2.261913706574436,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R14,BSDC91,ok,1200,119.898017,119.898017,45.59368200000013,-1.0000000000000009,136.60069612738323,80.01532810832066,154.4903970732807,8.0,8.0,99.91666666666667,95.16666666666667,92.6233937435506,101.4316255097422,88.01492529670043,151.4011043664512,169.01076777187367,299.6148874762759,52.91358257312799,59.4831452829019,49.77677643065965,90.86846344035611,102.423180381526,184.8082148353518,67.15116454396133,82.15917526851015,58.9571594656249,133.33568917348884,157.56839098690233,285.1295023729823,2.3633239257837135,-58.69446092719452,-0.6435170381847659,40.05336085922195,57.51388420487192,43.942228381104655,63.76508852292136,8.187885981253308,63.237212442469286,582.5613566722976,553.6911689203672,28.870187751930416,1.4688525592034487,58.76213140380628,2.4609424089699834,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R15,BS2DCE,ok,1200,119.88915999999999,119.88915999999999,43.647452000000136,-1.0000000000000009,136.60069612738323,82.81395930435605,233.9482404377417,8.0,8.0,99.75,95.0,120.00547790140995,133.11793491453258,111.92581376261865,193.21019975908155,218.97387843238954,448.33635266754004,79.46802368027787,92.5907531932591,70.17476672139304,150.10291497672424,174.52048917826582,315.56502198822704,75.74579913130516,95.64171171102446,65.03580138011071,149.26488036949692,185.04439129073748,427.41661850935657,53.48369766394091,-57.78822671745511,25.212855789097365,60.60261814268933,76.24107678951731,37.52879531950517,82.75116221691725,55.36626287337413,61.50066490442998,458.2761140439902,426.7388268270694,31.537287216920845,1.2049907192940221,67.69404645532708,1.8093720695149111,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R15,BSDC91,ok,1200,119.874347,119.874347,43.647452000000136,-1.0000000000000009,136.60069612738323,75.01024652976228,258.57539313337514,8.0,8.0,99.75,91.75,96.17833630652514,106.40618195863105,89.91360167742259,154.29751787676813,174.70346777731987,554.4166061383978,64.66794001357717,74.08332989301886,58.404463590678425,115.15355055233944,134.420791273913,249.87464036464775,60.78470162155303,76.38020549183824,51.81157638484484,122.9709609485683,149.94512399098997,497.1014822177008,34.12932517917161,-47.58165956465877,21.085818896532817,54.48166679541838,59.77373068314797,30.230783688549597,68.62884644193822,36.369787586342326,58.19928792412736,559.6960558076732,553.7239696599693,5.972086147703976,0.3905534359119813,57.90496114336832,2.885945546412989,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R16,BS2DCE,ok,1201,119.995032,119.995032,44.509039000000136,-1.0000000000000009,136.60069612738323,100.36057640663888,212.29746140163016,8.0,8.0,99.6669442131557,94.92089925062447,129.81242662409275,144.11007597304496,117.91611896928694,216.08605194061664,245.53759009967763,384.4788729101403,70.21260552871814,83.30557088775457,61.295273057738406,131.64746112698398,156.47086278301802,347.93329636137105,96.87373331651366,117.59207395067956,85.20565607560593,190.280083599823,221.54229768014875,359.6186240443513,40.955331824546334,-82.50151433860437,-0.6116714010070521,56.066550851018235,83.8286773794169,46.07636874984679,95.9793599217064,45.256013845187496,84.6400067451832,478.4395119088909,426.75466915374807,51.684842755142824,3.192722311105761,80.1650891372317,1.694966343692828,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R16,BSDC91,ok,1200,119.889618,119.889618,44.509039000000136,-1.0000000000000009,136.60069612738323,78.89751516547526,337.41218678854506,8.0,8.0,100.0,95.0,105.6951787524309,114.18356482212508,101.9765212724185,159.37644857075136,179.1594842601445,292.3099451695263,55.35916400331126,62.51566442669213,50.906201387432134,94.59803751322369,109.57780599656635,195.50194431685304,81.68179072406426,95.54934943147262,79.71169292145595,146.72766164294245,162.6771667176346,286.9985309210268,20.700988702468905,-73.69874739094509,9.587080691159077,42.665218295512695,60.83795846982078,39.62663106236915,81.27744304087472,18.758767807984544,79.08306631377388,583.7498133236569,553.8570986645638,29.892714659093144,2.2281584495857,61.82925636387956,2.6593456389157257,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R17,BS2DCE,ok,1201,119.99684599999999,119.99684599999999,45.54838000000013,-1.0000000000000009,136.60069612738323,99.96134442549587,174.98377944931352,8.0,8.0,100.0,95.33721898417986,130.049888733511,148.89006231549746,115.94333895112996,223.75725577281696,258.05673187038764,498.29657522276136,79.78346026560304,98.18050851026388,66.22373313488549,151.81242581517992,208.16288859710127,358.8291844544825,87.81174092691391,111.93229384310285,75.0397349914283,174.00775393725598,199.25359028177593,457.56464913263574,36.13620416634733,-68.1979631470831,-28.313989870997812,74.98718697228298,88.79437552246269,43.76189386706321,77.02293882947504,54.45121916953257,54.475662794321124,487.0068556911863,426.7798984721816,60.226957219004646,1.2386303743193967,71.4111348936525,1.7738735838019903,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T2,R17,BSDC91,ok,1200,119.892001,119.892001,45.54838000000013,-1.0000000000000009,136.60069612738323,71.53751018287059,166.36336696373257,8.0,8.0,99.33333333333333,91.75,99.50513637346404,112.17697428825015,89.44956890168226,171.22228158511726,200.12285734232213,407.8119355531408,64.4975994026023,80.82834853254144,51.96007283914522,133.44426167213442,173.80893121132925,335.54674251230506,64.20161794943675,77.78464908944912,58.12458039895,123.69292630010676,150.08415811223128,269.54448890493984,31.886442685242923,-45.71583780115092,-18.974682149212807,65.42370052282388,62.958851553468705,29.672852276818023,82.74204350158269,44.62644941213803,69.67586221700947,571.0092591426891,553.9448837938894,17.064375348799672,0.7413103176391009,56.99521783062748,2.6856610185852725,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R01,BS2DCE,ok,1201,119.96293800000001,119.96293800000001,37.70795600000014,-1.0000000000000009,136.60069612738323,122.56589084057184,259.0870321003268,8.0,8.0,99.91673605328893,95.42048293089093,154.8913683198762,182.0506260075391,135.51925710774168,264.440991451961,350.887835158518,715.6700703804224,94.09213024947778,105.5834688187671,86.79780779794564,159.2462285823585,179.72415662547698,333.0271625520877,107.5569460435042,148.30563557037644,78.12068710038511,227.88262904363899,316.47113117810045,674.3452409890797,7.56716159995258,-44.23258887195387,10.804103090541778,71.04301395215101,141.614752021006,77.04487897789487,44.9371455946187,9.636159304454022,43.8918157297137,504.0221084298575,426.4858284884082,77.53627994144932,11.551481604303437,136.80631783103823,0.8740596195392576,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R01,BSDC91,ok,1200,119.927195,119.927195,37.70795600000014,-1.0000000000000009,136.60069612738323,92.534218826981,245.65692664408596,8.0,8.0,99.66666666666667,94.16666666666667,126.23390342510295,152.31631600814885,104.60157952802697,242.00645653792296,329.28125789317187,536.64323288942,78.96724270321461,95.99838245303076,64.22036067671209,153.44121221845376,185.68883339630716,421.39378294339076,89.41866248107391,118.25637694727459,71.68884513163243,189.4414172622557,263.86912889895405,470.2480795350335,-6.885261917688804,-78.66576095666719,14.26660797084538,69.6164610250487,88.33329525730132,64.2321703359802,80.32569144726732,15.189870584006822,78.87638770964804,614.1157117285941,553.5374362567889,60.57827547180523,1.8559683392209658,103.14849935252832,0.8546924007303187,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R02,BS2DCE,ok,1201,119.991077,119.991077,46.52235800000014,-1.0000000000000009,136.60069612738323,129.76138254952622,352.38538227354263,8.0,8.0,99.83347210657784,91.59034138218152,153.6614611535821,172.44739348124824,136.9194211230056,261.6517467174607,306.81458885797207,477.5884974015079,105.05750279204797,120.325097678787,92.58939829616031,191.3258607339864,229.9099372922833,340.2464123719726,100.05439168298716,123.53126886366393,82.8472256598327,201.8181521078343,238.73892367527571,405.21771173481557,-17.977915773734594,-53.51429562483502,38.11339160630913,73.98088860069862,111.38458022980691,85.086464388707,79.0210007940667,53.171456773844746,58.45609250576922,513.2015026533401,426.58726724533,86.61423540801007,6.004544158278247,121.03125891957262,1.3048243547134348,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R02,BSDC91,ok,1200,119.90881399999999,119.90881399999999,46.52235800000014,-1.0000000000000009,136.60069612738323,93.79085870219922,227.4680855044355,8.0,8.0,100.0,95.0,125.74328564119622,138.30979420125757,116.25928648121652,208.23276464653256,240.32374217981058,355.0967800336272,72.13269814115043,82.53827463721044,65.15537808744998,128.28056669737376,147.91272992663363,231.16273057564732,92.6298343816004,110.98212645244573,84.75695600564245,181.1588240450576,212.29092869459728,303.8927167403949,3.2672204389082395,-70.45476151749662,12.907773548217076,48.93443969240067,85.78631426116148,65.1631495369985,72.19730743937036,9.706901479226762,71.5417868463428,599.2224263935097,553.7579522299014,45.464474163608315,3.1565937394610875,98.58619473360694,1.5638709714184331,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R03,BS2DCE,ok,1050,119.904371,104.90338299999999,46.377582000000146,-1.0000000000000009,136.60069612738323,106.40492175542553,286.41604120831505,8.0,8.0,100.0,95.61904761904762,158.79102420889535,178.6793864802048,146.39525614318876,274.6547268405409,315.73309303106606,455.56549602431346,102.53354223777725,121.1029262248929,89.9072496976881,195.98806527852943,229.72172487102338,326.22761016487954,107.12663993343926,131.37885831712248,96.90759169339003,217.29142015832645,248.61614856873015,447.62846327067996,23.538039785849385,-63.97811614015578,29.198543255561237,98.21239031364875,114.803123727529,60.21869186604572,91.4858702432402,55.92413840031764,72.40272921889823,529.6501740128698,426.57234620164695,103.07782781122285,12.062879511488788,98.75487707347891,1.2428719730685427,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R03,BSDC91,ok,1200,119.9044,119.9044,46.377582000000146,-1.0000000000000009,136.60069612738323,91.7352914692351,214.0308938534164,8.0,8.0,100.0,94.0,108.6850941711494,121.84858295927404,99.080563318076,185.42043035708747,216.31741775616536,329.8412932539507,70.68626092573608,82.73509805076569,63.27757771565247,132.09898414468762,151.57196177510383,248.44854679008537,73.83757937577604,89.45379097452091,66.14185631557842,145.42122215517284,171.79014714716422,272.48100977541935,10.844142809481236,-60.6673056817831,12.390642175084768,64.69265336196652,65.76521086531872,48.93175332620931,72.52768572969225,27.041759664992547,67.29790807689187,604.7875684055584,553.5575033917083,51.230065013850094,3.686282909772598,75.001516207031,1.3617680600684716,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R04,BS2DCE,ok,1200,119.895568,119.895568,47.29321100000013,-1.0000000000000009,136.60069612738323,93.16040284487676,241.9806688580763,8.0,8.0,99.75,91.91666666666667,145.23478738563495,166.78953758318482,130.5441766245281,250.74195678283792,302.01003499967624,481.84255425908594,94.46474121035472,110.517404818843,85.45640685439506,171.8303555986234,202.75473110118145,402.2519415106039,97.97872416431322,124.91858580419729,81.89892314422116,198.59057824279935,249.6372871531282,434.21533877945353,51.53099569157309,-43.97346988164986,10.969329887876325,65.66054315484693,116.97174452292107,71.65816044075379,85.9018045143489,69.56643670489072,50.39475074852385,507.4300740200283,426.4333733369046,80.99670068312372,8.184861037729979,114.64985330978291,1.012664486365723,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R04,BSDC91,ok,1200,119.895374,119.895374,47.29321100000013,-1.0000000000000009,136.60069612738323,66.85526771983453,185.82093558069158,8.0,8.0,99.91666666666667,92.66666666666666,112.43868310156657,130.36763635217014,98.33140057347445,182.80493896889868,223.97963363494594,505.96992561501554,75.47402040876844,91.17954389212589,60.05087312241461,152.0788879740892,174.22639817777434,304.6134521254737,71.55479725044489,93.17731152848079,60.83702566713504,141.4906818665344,177.38950856043442,474.6129017556247,24.604896205888295,-49.71137879256421,17.682496850041833,54.04585022266152,78.84142424744469,66.93916534748472,74.22738004194633,48.186650732099025,56.460168606852676,606.1839165389948,553.4706845883854,52.713231950609384,1.9740778843760904,98.41514750871602,1.3395860833461335,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R05,BS2DCE,ok,1200,119.90137,119.90137,48.70257800000013,-1.0000000000000009,136.60069612738323,110.70427310649814,376.2354884655418,8.0,8.0,100.0,96.91666666666666,154.82121124527436,185.73975264184807,126.72107183305951,309.65619151733733,368.6105755499056,675.271471335529,107.50626224835202,132.81001208085283,87.54807824831917,207.8381549936474,271.89540977655133,537.3123046873034,99.05492612835141,129.84897536191278,74.60201114384535,220.17542229111461,269.07307879052206,501.9133932146974,24.845831268011302,-58.44781468450087,-19.38312481682317,115.62450899599722,115.99923511213501,57.361434521202604,110.47244812967601,75.48892666144533,80.65719897979898,535.8862356227409,426.4908337551262,109.39540186761468,9.72546617002685,114.92962724590232,1.2315121849645048,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R05,BSDC91,ok,1201,119.996744,119.996744,48.70257800000013,-1.0000000000000009,136.60069612738323,84.5550497577671,232.007289672033,8.0,8.0,99.83347210657784,93.67194004995837,107.08542215483176,117.35085675119824,99.78659472453073,169.87988246278766,202.334478022151,306.13826021099857,77.7005455658424,89.26380521442545,70.5231336253547,135.70683051119252,162.31419966857177,253.63532099431197,63.20392602319183,76.17871526142562,57.40773612013538,122.78211177198182,140.14741559907247,302.5724901610474,19.4928675915553,-47.2651007443966,-4.004064356466312,72.79308605072622,59.76772749231384,47.744100630448195,67.68605465617257,38.21066628844054,55.86901624972302,617.4375506762332,553.5314134827563,63.906137193476866,1.057134450203902,71.56873339036666,1.3645748347125801,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R06,BS2DCE,ok,1200,119.905591,119.905591,45.52379100000014,-1.0000000000000009,136.60069612738323,115.48077512808652,253.5517630229324,8.0,8.0,99.83333333333333,96.0,153.22506971564678,168.3783555740845,143.19984840444718,244.7576196249812,275.92126303339273,461.40564912957046,94.1720031698056,108.23112433899617,88.90671684269338,165.86908419068158,186.32844158894113,352.1037404793902,107.62850443607547,128.98563621640042,96.44577128723535,205.69987689820113,234.0370763927775,404.55130785598624,7.592020241320336,-52.29349431268877,21.340821788087577,67.9339204394066,117.95880652194552,81.21102854538792,85.27513043402213,64.72636937109549,55.51887047280411,510.4033189745531,426.6440400664725,83.7592789080806,9.401597990472405,110.0638302381756,0.9763412116844562,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R06,BSDC91,ok,1201,119.98044999999999,119.98044999999999,45.52379100000014,-1.0000000000000009,136.60069612738323,87.11061246376237,208.35875918248848,8.0,8.0,99.83347210657784,95.33721898417986,113.77701962257244,126.602358666859,106.97876066188633,183.4636214844504,210.9127251732432,431.56298998293767,72.90842528216612,84.00449269757591,67.42240130192803,129.19941268241092,147.6743401497905,300.3337008707933,75.81017644808087,94.71748743835494,65.34384972039243,155.33050493045505,185.33249600684417,364.86428294725323,-0.06352897786515023,-58.1959090568118,11.944652376441969,45.14207104100224,74.76157075117284,69.87153346830166,81.33411171655925,48.152493206542054,65.54826562706035,593.8411800895572,553.9352277035895,39.90595238596768,1.5846969957180408,87.56097155002264,1.7471791817916555,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R07,BS2DCE,ok,1200,119.89071,119.89071,45.229804000000115,-1.0000000000000009,136.60069612738323,113.49649507888795,187.99460382645967,8.0,8.0,100.0,96.5,126.9799109390104,145.14493619707656,116.55558487694383,225.20321857873594,264.84214293463884,366.4691647878486,90.9510727500891,109.24581599473163,73.28377131281854,181.06280051849743,206.33097230981755,309.65521450392487,76.75813145541748,95.56361332274255,62.939216314699706,156.3465741052793,186.60052107066767,343.1245519190584,43.788619469373515,-25.70781479184751,30.027580534004954,81.37430179159503,92.0791938036837,50.013749702639245,102.89085244043629,100.89469052964294,20.169009367026774,505.927471959799,426.63347228151616,79.29399967828283,3.8144441845341395,85.1607739695263,1.8565928356773027,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R07,BSDC91,ok,1201,119.978898,119.978898,45.229804000000115,-1.0000000000000009,136.60069612738323,71.21391803216153,172.5249853236902,8.0,8.0,100.0,95.1706910907577,94.81307411898798,104.67148748639494,88.07344846076342,156.05399099321195,178.6250501296217,303.43816180636475,69.07675573581399,80.70068438256685,61.75900317688731,127.81713056518919,145.76086219223873,224.21227804379117,54.670639832591064,66.65973171863101,48.42559411961463,105.84033207818163,121.4878259124049,284.70865891089414,20.44746104987358,-37.8190065583094,25.113775413194695,64.83660830904749,54.91587758765399,35.56075745308932,71.21871858395075,61.32260859502069,36.21661982904902,593.1690247964416,553.7100883386519,39.45893645778972,0.8844256267693571,62.39295457773612,1.2539698200058835,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R08,BS2DCE,ok,1201,119.96809400000001,119.96809400000001,44.84747700000013,-1.0000000000000009,136.60069612738323,93.94554063808276,202.67202962016088,8.0,8.0,99.91673605328893,95.33721898417986,135.40062439287948,156.44814444974358,115.12856383297566,243.30697685426875,306.5191736003908,494.7164434353626,85.69705124175097,97.41806319354023,77.15714974727213,152.64469643912278,180.94297474973575,266.69412946571293,93.55794342960517,122.41626879376462,73.68395765487207,208.1525119580699,265.5959898273121,483.43769459370645,49.58145522585827,-37.53313169993903,-1.1303391939001248,51.175349538668804,116.56895411125016,66.46520268173987,90.35958318172233,79.43529547865333,43.06841191631793,504.0485387092314,426.49984387377253,77.54869483545889,6.459945994213749,104.05891933023642,1.4514023310152693,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R08,BSDC91,ok,1200,119.90049,119.90049,44.84747700000013,-1.0000000000000009,136.60069612738323,74.99858477424709,146.02966529022382,8.0,8.0,99.91666666666667,91.5,95.4231761088693,105.96797454347215,88.67823479707951,155.34659467659924,179.4439040064597,346.39589209759777,68.05096599758456,76.54221726852761,62.050416265381955,115.00245018136701,136.15414941116057,205.41016716401666,57.692207747630235,73.2836994458077,48.533275269815476,116.36392536619114,145.6322087750174,308.1723243352422,27.532732903539024,-26.13228615579544,1.371803564535949,45.20496383652245,68.49462620954108,55.313122927868285,54.63457657793049,41.36619583492907,35.68998178755555,593.78574207533,553.6862544616728,40.099487613657175,0.7677495017514153,80.78938134169535,1.2229489073843125,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R09,BS2DCE,ok,1200,119.877198,119.877198,44.96743900000014,-1.0000000000000009,136.60069612738323,123.63875956239116,242.38249104121846,8.0,8.0,99.91666666666667,96.25,161.69801320069874,190.81485106487713,131.49225176880122,306.99885284091494,394.58026622694683,536.1770816717822,118.58585752605121,143.87759725233417,94.7343235791277,245.08942585920812,277.13037287056255,412.2131020904574,95.16136468120047,125.33772136035651,71.83466065072571,219.65931363552107,279.71312940289147,480.7620191745141,2.3405593804146028,20.711417458651965,-34.25385737242199,127.67088429288358,123.66618786479455,56.90681152949398,70.66196013738508,70.21585233721746,7.927590492417721,535.6913317693313,426.5535566940205,109.13777507531086,3.3022213630024755,125.93027692447414,1.2387000021611718,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R09,BSDC91,ok,1200,119.89223,119.89223,44.96743900000014,-1.0000000000000009,136.60069612738323,80.39174620242565,267.14130616195445,8.0,8.0,99.33333333333333,92.91666666666667,118.31989999893422,129.83778897704963,112.60894958468026,180.71543777555814,213.91452409741967,413.04911997251946,88.47094015838621,103.17824424035831,81.10109747554364,156.26014068863893,180.33749950565905,343.70706007502434,65.25146193531361,78.81688500521848,60.163700809316026,126.14176909276149,143.72687258238727,278.53842438498623,0.12647540272781232,-38.77076304039143,-11.903815621345077,96.4136298221875,68.65024891254788,34.888478159155675,76.09567574889184,45.06393075367865,61.317159202853986,617.530536232206,553.6949651923157,63.83557103989028,0.9781836172450128,86.65760627911061,1.238355784561316,WandCantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R10,BS2DCE,ok,1200,119.877072,119.877072,45.34070900000013,-1.0000000000000009,136.60069612738323,109.06088159152597,209.7432828333351,8.0,8.0,100.0,95.16666666666667,129.9749473501947,146.62503940326113,114.90202197900464,228.8425959604833,265.03045579396615,375.46884828493353,76.50669996009516,89.6682592566722,67.4920791861837,137.7868032208785,167.5692673994744,374.9046260235493,93.62211018723737,116.01079890202506,79.33430362926367,194.97853552969346,227.83160303579146,341.17432624785516,20.58139969961895,-58.84515183350726,32.37805480766985,50.93611786900818,100.02044945660943,63.08291728587375,96.63100220107975,70.50101612786044,66.08447103007063,499.78817973713365,426.7144218108092,73.07375792632445,3.0858692194174218,84.08428585380572,1.4220005603615946,WandBantenna,capture-level v4-io/T4 trajectory fit
v3-lite,T3,R10,BSDC91,ok,1200,119.875112,119.875112,45.34070900000013,-1.0000000000000009,136.60069612738323,85.24865563970795,212.7297849679288,8.0,8.0,99.75,93.25,98.0559310538215,110.24509811917356,89.38574283372154,171.73876024467,203.4369042640186,291.4820974065132,57.45784784660438,69.49198328502037,48.74889593753731,105.1746746861541,141.4758240045667,267.92768840825806,70.2732065802031,85.58531368418681,64.46006611900393,136.8365643767635,155.7275350973134,272.5621859238052,9.850146050938587,-62.375242965598446,18.92279069385391,37.836330324303795,58.62626700312883,54.27797468247006,82.30786062130683,30.666012243646417,76.38180158342038,576.6286920436701,553.8753944619384,22.75329758173166,1.2692640430908984,69.16561528137157,1.5801226868932674,WandCantenna,capture-level v4-io/T4 trajectory fit
