case,case_label,source_root,filter_id,filter_family,filter_deployability,filter_kind,capture_id,tag,n_samples,filter_rejections,err3d_p50_mm,err3d_p95_mm,err3d_rmse_mm,err_horizontal_xz_p50_mm,err_horizontal_xz_p95_mm,err_vertical_y_p50_mm,err_vertical_y_p95_mm,note,turn_center_abs_error_3d_mm,turn_center_abs_error_horizontal_xz_mm,turn_center_abs_error_vertical_y_mm,filtered_radius_mm,opti_radius_mm,radius_error_mm,radius_error_abs_mm,circle_thickness_rms_mm,circle_thickness_p95_mm,turn_count,turn_center_repeatability_rms_mm,turn_center_repeatability_p95_mm
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F0,passthrough,baseline,F0,R15,BS2DCE,1200,0,106.03768296269564,219.56251001704135,130.10757546068226,64.40591738865967,147.20000180128233,72.71310256693573,185.77848374222228,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,86.73035627041094,46.22300847595452,73.38656679682083,402.95613961571365,426.7388268270692,-23.78268721135555,23.78268721135555,60.68482174849485,112.22516531143027,22,11.891542818305606,16.561294880081107
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F0,passthrough,baseline,F0,R15,BSDC91,1200,0,121.66635355351724,199.6353449092529,131.09253625939897,72.48329961400191,143.18005818121603,81.99283572042327,172.4999374370098,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,61.62524363759204,35.127728120311296,50.63312522941942,512.1270321265156,553.7239696599694,-41.5969375334538,41.5969375334538,69.24799096343581,123.02387047512278,22,10.898980421732595,19.22268764866381
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F0,passthrough,baseline,F0,R16,BS2DCE,1201,0,104.82563679312082,196.06178831668728,120.17853305150848,50.44220654468268,117.65562457056384,78.52904899033194,182.47150193370413,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,68.51565564937268,26.53886679604202,63.16710867409836,463.761545791137,426.7546691537481,37.00687663738887,37.00687663738887,74.66719699709478,128.8628189884858,23,17.264537971608984,27.810338869902612
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F0,passthrough,baseline,F0,R16,BSDC91,1200,0,98.31272210395622,223.09743164465408,122.75498869435258,61.74427724604833,124.55118063619298,52.06401525412508,206.14480447116784,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,65.57008391905009,23.76865663650075,61.11044809889222,542.8335788786213,553.8570986645638,-11.023519785942426,11.023519785942426,73.85662245223745,124.56989629278766,23,14.543174981528477,30.69799763895149
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F0,passthrough,baseline,F0,R17,BS2DCE,1201,0,89.286942346037,200.86021830062205,115.42951203918862,47.59138929759138,124.44842358122524,64.47049440314743,176.02712754128493,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,70.9630839434699,38.15474411150435,59.83289049138091,427.9030438351945,426.7798984721816,1.1231453630129522,1.1231453630129522,59.06379814674676,106.85174157231968,23,14.173002097704698,21.32937200090408
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F0,passthrough,baseline,F0,R17,BSDC91,1200,0,109.7154457740308,185.3785923998768,121.35236621254327,49.96130646917475,126.11823208740216,84.16571657299829,171.55390601853796,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,75.85763993156992,27.05627222375658,70.86846738389147,524.2431447595424,553.9448837938895,-29.70173903434716,29.70173903434716,59.68271710099936,110.29281709093678,23,14.163356340415652,27.57583874574856
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R01,BS2DCE,1201,0,137.96619520158632,330.59171607256314,172.90720628666068,78.25430569231075,155.44747991538406,97.60709413016912,315.94808731622106,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,97.4900267458698,28.990492631297883,93.07984020132972,479.4049533438584,426.4858284884082,52.91912485545015,52.91912485545015,123.71545713384776,251.33440960117852,31,17.214921768207233,28.39875795816247
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R01,BSDC91,1200,0,134.94653931176026,220.26394412575087,146.618915206313,85.86540783307514,169.58116087701208,83.86590660135835,188.95482067819623,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,88.20160984876088,39.45492836879229,78.88493270154004,624.1689087115881,553.5374362567889,70.63147245479922,70.63147245479922,79.74284391604633,141.1274950201547,31,13.527336623343816,21.937669480971906
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R02,BS2DCE,1201,0,110.7764659664808,190.40560174015684,122.87966016986265,60.78099301938133,134.15635911105394,77.65701964589516,166.47161984835338,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,60.56537104166551,16.774970424026364,58.195915120287054,466.7012569834952,426.5872672453299,40.113989738165344,40.113989738165344,72.22924961910361,124.94069540001274,28,17.122570846994137,25.215615582779208
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R02,BSDC91,1200,0,129.70720567420335,184.72997736989151,131.58549447631017,75.31004294053903,154.4917216575932,65.76378517758928,172.22025073261807,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,69.53633124264715,21.85477673563382,66.0126510338946,593.7017779158298,553.7579522299013,39.94382568592846,39.94382568592846,68.28173269002032,118.28975562629547,28,12.55932023583399,19.628678742055296
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R03,BS2DCE,1050,0,110.6143931524836,204.4403952293985,125.51221786914364,75.37993846310638,132.1187367960989,71.37467248876038,169.06127933260564,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,94.73878586134398,54.66329718976952,77.37804266602075,487.9808063453816,426.572346201647,61.408460143734544,61.408460143734544,54.6990653580914,94.79146604193136,25,13.868414501704567,24.13759501634905
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R03,BSDC91,1200,0,123.11230544667106,198.32977256776064,129.93746485537997,81.48976149292582,143.81295297589375,82.72010123972916,157.66363204483375,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,105.20162250104958,56.05644118409452,89.02278797379631,592.5445468406507,553.5575033917082,38.98704344894247,38.98704344894247,52.28560938205591,92.1728382079156,29,15.008215279384752,25.727331317900784
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R04,BS2DCE,1200,0,108.88650888130393,189.1672904104377,119.31276534794004,59.03553222982328,171.0618950400617,68.7044787640026,129.64262334742546,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,76.65403868925873,51.51237248071695,56.765457179364375,482.33572481883976,426.4333733369048,55.902351481935,55.902351481935,78.49867696493442,133.64496634296896,28,15.619810002921149,24.595422374510488
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R04,BSDC91,1200,0,117.11803541958048,205.51264415058665,128.9774664346689,68.14125418727005,177.23724759188735,69.59739469345101,156.1377417995651,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,91.9829526360229,58.04798153868765,71.35331397296841,599.6557994807782,553.4706845883857,46.18511489239256,46.18511489239256,78.16471853489307,123.77865180628322,28,13.619040704022146,20.307489297430248
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R05,BS2DCE,1200,0,105.6740303235682,223.16701138143824,126.64969562238409,70.42511076840346,210.6975458307969,56.71273463868289,135.57499767450108,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,95.86156477219012,78.80512058372115,54.58198027149592,498.75578892426586,426.4908337551261,72.26495516913974,72.26495516913974,66.04230116423363,118.95484393534711,29,19.693334444955013,37.55716705742534
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R05,BSDC91,1201,0,124.2300483678118,214.69182766851017,134.90515120290618,83.86369272304158,202.8961009290464,63.46667097091881,146.1747417444276,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,101.3269206878722,75.18930055950906,67.92432507915078,626.6820629363709,553.5314134827562,73.15064945361473,73.15064945361473,56.61113332237009,96.3931475994759,29,13.129655856652317,21.267837632914866
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R06,BS2DCE,1200,0,99.71074772722385,164.657973965929,108.21272344703966,65.35613508922764,134.1169385178549,58.340568579014246,139.43294311457834,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,59.89159936186528,42.67049012759912,42.02657428809357,466.4385656394154,426.6440400664725,39.79452557294292,39.79452557294292,73.77685185853058,119.75780660912004,24,13.860015014049596,19.84287647176233
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R06,BSDC91,1201,0,102.88236482690137,186.1715176121357,117.75914213874556,72.92399507719527,169.94813117868014,49.03415290362409,137.5771383846709,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,77.43861229048711,47.88809424602812,60.85613447270464,585.0913253347004,553.9352277035896,31.15609763111081,31.15609763111081,72.708174852139,120.91211747064963,24,12.735530843113356,19.352111184097783
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R07,BS2DCE,1200,0,89.40900990841257,175.5623621230005,104.30050459095672,70.18427955761909,138.9907168097073,49.18420288797677,122.7023247629102,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,94.27809565606076,89.16863821015598,30.615572512688004,454.8826683697041,426.63347228151616,28.249196088187887,28.249196088187887,59.0175709402038,110.91649969799047,23,12.428024706025717,19.01441330651221
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R07,BSDC91,1201,0,105.88716085679305,151.91351740425162,109.22631850737976,65.4361076141868,133.04243598172232,51.61801067637214,136.2387679951917,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,79.76062067994435,64.43929262597894,47.003554941232096,564.3243504135818,553.7100883386518,10.614262074930023,10.614262074930023,60.05186565045006,100.87885871967303,24,23.527571468614987,20.66243776137967
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R08,BS2DCE,1201,0,92.8561411578751,184.04555125991595,107.51245849605866,66.74502265427272,131.64877141738106,51.34274441697562,146.79621736385116,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,54.26722599675031,45.06406689132534,30.23510695526852,467.97638392548384,426.4998438737726,41.47654005171125,41.47654005171125,78.28982804084531,138.38847106740727,24,15.527022844879657,29.08806783351353
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R08,BSDC91,1200,0,87.02151311025244,159.12168439573094,100.08467873696408,67.82213955412848,141.10259697807743,36.01351658536146,116.52017502736471,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,45.023781295905934,32.38810838194062,31.27541075063982,580.5915365979365,553.6862544616728,26.905282136263736,26.905282136263736,74.35740272673378,127.53394856590778,24,13.827977404014971,25.563876011148206
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R09,BS2DCE,1200,0,112.44541890549064,238.8967849584871,137.6137345413566,91.74009492249212,198.5348386788128,58.731862696729536,157.34882779881153,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,73.73367402003561,57.26191721254692,46.45134574623535,477.8732984917613,426.5535566940207,51.31974179774062,51.31974179774062,90.54062838274557,151.664036142606,24,14.641464721210887,26.30475484349607
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R09,BSDC91,1200,0,128.6280014085768,223.10646165151007,142.9717121717827,97.37280907725086,194.59119332409452,64.28353795790872,154.06966458086416,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,95.54268646829338,59.78827927413329,74.52359759845774,596.3379670231747,553.6949651923159,42.64300183085879,42.64300183085879,72.87298007692856,118.38771516970036,24,14.047039158881963,19.20259205295161
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R10,BS2DCE,1200,0,90.54848433229397,165.92043773329164,103.7442831911046,56.43488161438717,120.30595924216716,60.34035045764631,138.2824467840004,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,72.40502632427872,30.61578011856901,65.6137321355136,468.4114154713246,426.71442181080937,41.6969936605152,41.6969936605152,54.72805241778354,93.877446401391,23,13.430824152126124,17.96461167062234
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R10,BSDC91,1200,0,81.97256608601373,162.6698382108466,95.1559457294006,54.42654952954388,136.65468725131873,35.37498715829554,139.33970119409386,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,60.89211419736214,41.04816262253614,44.976637454776665,574.6572067116643,553.8753944619384,20.78181224972593,20.78181224972593,62.284304523117626,107.0057045653754,23,13.86153864342442,21.345571519678582
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R11,BS2DCE,1201,0,92.85083680237572,178.67986495607792,110.21612265845388,59.06686033283186,148.46308073042192,46.20591181977159,157.46437200279047,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,96.30706609279096,74.95497275971141,60.471506000695285,432.8867971853114,426.8423177244342,6.044479460877199,6.044479460877199,50.09071678803988,86.09199159144599,23,11.73663322823884,18.71808186958997
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R11,BSDC91,1200,0,94.12645539677304,171.2843245787296,106.19688183813268,56.37041527375122,109.2631066016366,60.094838321309226,156.32299864384524,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,70.89328468853026,56.442867680007,42.895926403170506,540.2037610503623,553.6302994130274,-13.426538362665042,13.426538362665042,53.144452633474685,96.77796754753236,23,12.826277378794824,18.947935913561917
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R12,BS2DCE,1200,0,99.20133792261024,182.91335413424392,115.10161261919698,53.3486792285678,121.65495261205356,67.92675906020128,173.43443496215917,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,41.42452822123821,38.21697193639528,15.982946986239313,479.9299167629868,426.605559956234,53.32435680675286,53.32435680675286,74.97354370421161,133.08454177654306,23,13.23189876282469,22.43504193431021
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R12,BSDC91,1200,0,83.84008324413892,180.24900471363125,101.561153708331,55.660431487322256,129.38965655334442,35.77931770335803,165.1863433036482,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,23.98927109934144,23.93621487285136,1.5945988330572618,579.8425473407666,553.7074846405563,26.135062700210256,26.135062700210256,71.09616225822539,124.35645887615904,23,14.016252249538832,26.25713031550108
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R13,BS2DCE,1201,0,74.84380447726586,162.92292760852644,94.07780343803132,52.84730309042528,121.87125170443976,34.71092377182458,144.2239772250175,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,47.3848922557663,25.80597914630838,39.7414073025966,441.68777011312585,426.619674136456,15.068095976669838,15.068095976669838,53.82123371759295,93.9022440489401,23,10.54962816789628,14.379896441681517
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R13,BSDC91,1200,0,94.30938227728704,167.76260987881312,105.78687177826788,59.93892583663988,117.9764641283522,51.934097298698646,162.08055385515266,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,63.88929076589289,29.158024712590567,56.84761269770934,557.0457619890695,553.772122596342,3.273639392727546,3.273639392727546,57.79915254886282,96.0401313986688,23,13.11231179333458,22.615930920256883
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R14,BS2DCE,1201,0,79.8554915650224,171.87762983529137,98.57291599848874,40.36148194389303,77.58618180619752,60.26372205886469,168.2697490787545,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,41.89278329968448,4.542237038217595,41.645808616029626,465.2680104126568,426.68697811414734,38.5810322985094,38.5810322985094,48.72376597850543,87.99733942941185,23,20.90743833551609,36.6771161107276
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R14,BSDC91,1200,0,91.64110707340794,161.79345286431,101.58749473085692,67.50549577931899,118.65923734315832,49.45634708539552,137.23056849330294,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,53.19996423047618,11.818975534884643,51.87049268543478,575.1506384909902,553.6911689203672,21.45946957062301,21.45946957062301,57.72633130068157,91.649485646925,23,12.463892374481144,27.95251423106095
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R15,BS2DCE,1200,0,98.32157631414589,177.25810462134578,112.17112239304304,55.87639459949975,139.1913627348813,69.40524070768353,153.06717700285708,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,81.85503055755996,46.26417503699773,67.5268253046529,413.5767134720102,426.7388268270692,-13.162113355058978,13.162113355058978,46.436528941022495,82.4664636613654,22,12.482255533744002,17.539338549350465
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R15,BSDC91,1200,0,108.9598523886843,169.41063728086033,113.9855685889091,67.11574393344031,121.86569113122364,69.98780794862819,144.5221543080114,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,67.01790990154328,35.32391924297295,56.95279604099608,529.2604794912768,553.7239696599694,-24.4634901686926,24.4634901686926,60.35047941249793,111.59724344308462,22,11.83356018474218,20.40878528033819
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R16,BS2DCE,1201,0,103.38322073767208,182.4081957214092,115.93546929681294,45.84029736970758,112.42317690455783,82.21142458563975,173.84998568757806,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,64.30048498848222,26.61723115340846,58.53268638530142,480.9509738799314,426.7546691537481,54.196304726183314,54.196304726183314,63.47472972731448,108.10104506937635,23,19.02774969683924,27.825337719512262
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R16,BSDC91,1200,0,95.19180193641364,206.4166101022304,114.96784778550123,57.2544282567374,130.68386543001307,49.96466610813468,192.8934947532773,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,72.27784876407026,24.145921990329928,68.12533943547521,565.0137170639362,553.8570986645638,11.156618399372404,11.156618399372404,65.5097326336888,107.69201658731164,23,14.341350545506128,28.292749962540917
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R17,BS2DCE,1201,0,83.62487257820356,179.5982169801086,103.84890698551862,42.2256995978156,121.489086035647,59.32061506110506,154.64965339658772,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,67.29626214093796,42.28457274996714,52.35266760628895,442.62855737786936,426.7798984721816,15.848658905687785,15.848658905687785,50.28375333270252,94.49901652865177,23,13.305806018011191,19.959015211758725
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F1,cv_kalman,online,F1,R17,BSDC91,1200,0,97.66354845866748,162.59513859345537,105.36237645737432,49.10079749309333,128.30490843289806,69.54788892149418,143.39259345335535,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,81.27173776934399,27.659480656820183,76.42020995681708,541.7725372028701,553.9448837938895,-12.17234659101939,12.17234659101939,51.88049944037104,96.91113465544132,23,15.76263202362244,29.363739708480484
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F2,cv_kalman_robust,online,F2,R01,BS2DCE,1201,69,132.62061272762034,247.15845371570165,152.30916647347158,76.35707283723244,154.2641002439273,95.9957104384746,230.2457686802519,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,85.99415868485772,31.537117725054603,80.0025345443039,486.8284005863625,426.4858284884082,60.3425720979543,60.3425720979543,101.9360883155406,199.9123204406209,31,16.923294178971123,25.87849469823633
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F2,cv_kalman_robust,online,F2,R01,BSDC91,1200,13,134.3448637050177,215.9982516960704,144.49148758520042,85.8997103812825,171.0278293439299,83.64850274469143,179.80393083297017,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,87.2425777466813,39.81024555040227,77.6299666437028,625.1360334737069,553.5374362567889,71.59859721691805,71.59859721691805,76.28992106513945,134.78041413358298,31,13.335028143076372,21.193715875528436
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F2,cv_kalman_robust,online,F2,R02,BS2DCE,1201,11,109.80480368799978,184.42212007096973,120.23227112471386,61.283459657517625,134.15635911105394,76.56551271833018,159.97101756332358,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,58.627088150429714,17.05210371754917,56.092434639657085,467.40802486474297,426.5872672453299,40.82075761941309,40.82075761941309,70.91396726150813,123.8303809462386,28,17.41472596780491,28.368511435392865
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F2,cv_kalman_robust,online,F2,R02,BSDC91,1200,0,129.70720567420335,184.72997736989151,131.58549447631017,75.31004294053903,154.4917216575932,65.76378517758928,172.22025073261807,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,69.53633124264715,21.85477673563382,66.0126510338946,593.7017779158298,553.7579522299013,39.94382568592846,39.94382568592846,68.28173269002032,118.28975562629547,28,12.55932023583399,19.628678742055296
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F2,cv_kalman_robust,online,F2,R03,BS2DCE,1050,2,110.6143931524836,204.44319841397692,125.5036842699518,75.3673454584115,132.11873678037156,71.37467250436663,169.06127933258162,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,94.84563521811768,54.70887866041359,77.47666174822189,487.8564240822173,426.572346201647,61.28407788057029,61.28407788057029,54.39652784313508,93.95802927976328,25,13.944946194204162,24.464366809613647
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F2,cv_kalman_robust,online,F2,R03,BSDC91,1200,1,123.11230544667106,196.4081257582198,129.64887127922125,81.48976149292582,143.76831974408404,82.72010123972916,157.66363204483375,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,105.41992979923208,56.31741562937192,89.11627402278214,592.2592181405806,553.5575033917082,38.701714748872405,38.701714748872405,51.745887589621226,91.3013028476319,29,13.107194761230954,25.42780399411987
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F2,cv_kalman_robust,online,F2,R04,BS2DCE,1200,0,108.88650888130393,189.1672904104377,119.31276534794004,59.03553222982328,171.0618950400617,68.7044787640026,129.64262334742546,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,76.65403868925873,51.51237248071695,56.765457179364375,482.33572481883976,426.4333733369048,55.902351481935,55.902351481935,78.49867696493442,133.64496634296896,28,15.619810002921149,24.595422374510488
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F2,cv_kalman_robust,online,F2,R04,BSDC91,1200,4,117.27491019278192,205.50579678740047,128.90702059838335,68.12163543887424,177.70384067787012,69.28420191897521,154.7446525450297,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,91.89545745184112,58.17168664498619,71.13951063340733,599.7859304320411,553.4706845883857,46.31524584365548,46.31524584365548,77.96503895555502,123.94919707899967,28,13.413195330131176,17.895722994221252
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F2,cv_kalman_robust,online,F2,R05,BS2DCE,1200,5,105.18764356405237,223.16701138143824,126.6522716176501,70.42511077527134,210.69754586220017,56.23441312228693,135.5749976745048,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,96.2307939660888,79.0216663065274,54.91759245891672,499.0524767261544,426.4908337551261,72.56164297102828,72.56164297102828,65.78519536390561,118.21177687705708,29,20.25869701333744,36.82622709535738
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F2,cv_kalman_robust,online,F2,R05,BSDC91,1201,0,124.2300483678118,214.69182766851017,134.90515120290618,83.86369272304158,202.8961009290464,63.46667097091881,146.1747417444276,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,101.3269206878722,75.18930055950906,67.92432507915078,626.6820629363709,553.5314134827562,73.15064945361473,73.15064945361473,56.61113332237009,96.3931475994759,29,13.129655856652317,21.267837632914866
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F2,cv_kalman_robust,online,F2,R06,BS2DCE,1200,1,99.71074772722385,164.0488873899219,107.9131446884651,65.35613508922764,134.1169385178549,58.07022524317,138.64497361029692,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,59.85424215598675,42.507366241393854,42.13851111854228,466.33175706844935,426.6440400664725,39.687717001976864,39.687717001976864,73.7612936031644,119.658234724867,24,13.696087464241248,19.857946387925235
vicon_truth_delaycal_v4io_T4,Vicon anchors + delaycal / T4,FULL_AutoPos_align_to_Vicon,F2,cv_kalman_robust,online,F2,R06,BSDC91,1201,0,102.88236482690137,186.1715176121357,117.75914213874556,72.92399507719527,169.94813117868014,49.03415290362409,137.5771383846709,OptiTrack/Vicon anchor truth with inter-anchor residual delay calibration,77.43861229048711,47.88809424602812,60.85613447270464,585.0913253347004,553.9352277035896,31.15609763111081,31.15609763111081,72.708174852139,120.91211747064963,24,12.735530843113356,19.352111184097783
