sample_utc,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_temp_c,gpu_power_w,gpu_power_limit_w,mem_used_mb,mem_total_mb,swap_used_mb,cpu_tctl_c,phase4_proc_count,phase4_cpu_sum,phase4_rss_gib
2026-06-07T04:30:28Z,0,1080,32607,27,6.31,500.00,54425,94084,2984,84.9,10,800.2,15.1
2026-06-07T04:30:38Z,0,1080,32607,27,6.63,500.00,54468,94084,2984,75.6,10,791.6,15.1
2026-06-07T04:30:48Z,0,1080,32607,27,6.46,500.00,53079,94084,2984,80.9,10,840.5,6.1
2026-06-07T04:30:58Z,0,1080,32607,27,7.55,500.00,54496,94084,2984,87.9,10,814.6,14.0
2026-06-07T04:31:08Z,0,1080,32607,27,6.10,500.00,54118,94084,2984,88.4,10,809.2,14.1
2026-06-07T04:31:18Z,0,1080,32607,27,6.72,500.00,53897,94084,2984,89.0,10,807.1,14.1
2026-06-07T04:31:28Z,0,1080,32607,27,7.21,500.00,53809,94084,2984,89.5,10,805.6,14.1
2026-06-07T04:31:38Z,0,1080,32607,27,6.36,500.00,53815,94084,2984,89.6,10,804.5,14.1
2026-06-07T04:31:48Z,0,1080,32607,27,7.17,500.00,53837,94084,2984,89.6,10,803.8,14.1
2026-06-07T04:31:58Z,0,1080,32607,27,6.92,500.00,53837,94084,2984,89.5,10,803.3,14.2
2026-06-07T04:32:09Z,0,1080,32607,27,6.38,500.00,53890,94084,2984,89.9,10,802.8,14.2
2026-06-07T04:32:19Z,0,1080,32607,27,6.39,500.00,53905,94084,2984,89.8,10,802.5,14.2
2026-06-07T04:32:29Z,0,1080,32607,27,6.22,500.00,53937,94084,2984,89.8,10,802.3,14.2
2026-06-07T04:32:39Z,0,1080,32607,27,7.55,500.00,53948,94084,2984,89.6,10,802.1,14.2
2026-06-07T04:32:49Z,0,1080,32607,27,6.28,500.00,53958,94084,2984,89.4,10,801.8,14.3
2026-06-07T04:32:59Z,0,1080,32607,27,6.12,500.00,53974,94084,2984,89.9,10,801.6,14.3
2026-06-07T04:33:09Z,0,1080,32607,27,6.46,500.00,53765,94084,2984,86.4,10,777.7,14.5
2026-06-07T04:33:19Z,0,1080,32607,27,6.26,500.00,54410,94084,2984,88.5,10,797.3,15.0
2026-06-07T04:33:29Z,0,1080,32607,27,7.79,500.00,54436,94084,2984,87.0,10,799.5,15.0
2026-06-07T04:33:39Z,0,1080,32607,27,6.13,500.00,54446,94084,2984,86.9,10,800.0,15.0
2026-06-07T04:33:49Z,0,1080,32607,27,7.10,500.00,54409,94084,2984,86.5,10,800.2,15.0
2026-06-07T04:34:00Z,0,1080,32607,27,6.55,500.00,54433,94084,2984,85.6,10,800.4,15.0
2026-06-07T04:34:10Z,0,1080,32607,27,6.46,500.00,54422,94084,2984,86.1,10,800.4,15.0
2026-06-07T04:34:20Z,0,1080,32607,27,6.09,500.00,54420,94084,2984,86.0,10,800.6,15.0
2026-06-07T04:34:30Z,0,1080,32607,27,6.73,500.00,54424,94084,2984,85.5,10,800.5,15.0
2026-06-07T04:34:40Z,0,1080,32607,27,6.53,500.00,54413,94084,2984,85.2,10,800.6,15.0
2026-06-07T04:34:50Z,0,1080,32607,27,6.36,500.00,54412,94084,2984,85.5,10,800.6,15.0
2026-06-07T04:35:00Z,0,1080,32607,27,6.93,500.00,54400,94084,2984,85.2,10,800.5,15.1
2026-06-07T04:35:10Z,0,1080,32607,27,6.39,500.00,54407,94084,2984,85.4,10,800.5,15.1
2026-06-07T04:35:20Z,0,1080,32607,27,6.42,500.00,54409,94084,2984,85.0,10,800.5,15.1
2026-06-07T04:35:30Z,0,1080,32607,27,7.47,500.00,54413,94084,2984,84.9,10,800.4,15.1
2026-06-07T04:35:40Z,0,1080,32607,27,6.65,500.00,54468,94084,2984,84.5,10,800.4,15.1
2026-06-07T04:35:50Z,0,1080,32607,27,5.94,500.00,54457,94084,2984,84.6,10,800.4,15.1
2026-06-07T04:36:01Z,0,1080,32607,27,7.60,500.00,54421,94084,2984,85.8,10,800.4,15.1
2026-06-07T04:36:11Z,0,1080,32607,27,6.75,500.00,54447,94084,2984,86.1,10,800.4,15.1
2026-06-07T04:36:21Z,0,1080,32607,27,7.03,500.00,54423,94084,2984,86.6,10,800.3,15.1
2026-06-07T04:36:31Z,0,1080,32607,27,6.18,500.00,54426,94084,2984,85.5,10,800.4,15.1
2026-06-07T04:36:41Z,0,1080,32607,27,6.05,500.00,54420,94084,2984,84.6,10,800.4,15.1
2026-06-07T04:36:51Z,0,1080,32607,27,6.36,500.00,54429,94084,2984,85.2,10,800.3,15.1
2026-06-07T04:37:01Z,0,1080,32607,27,7.82,500.00,54434,94084,2984,85.6,10,800.3,15.1
2026-06-07T04:37:11Z,0,1080,32607,27,7.35,500.00,54440,94084,2984,85.0,10,800.3,15.1
2026-06-07T04:37:21Z,0,1080,32607,27,6.44,500.00,54457,94084,2984,85.8,10,800.2,15.1
2026-06-07T04:37:31Z,0,1080,32607,27,6.63,500.00,54446,94084,2984,85.4,10,800.2,15.1
2026-06-07T04:37:41Z,0,1080,32607,27,6.96,500.00,54457,94084,2984,86.0,10,800.2,15.1
2026-06-07T04:37:52Z,0,1080,32607,27,6.81,500.00,54451,94084,2984,86.1,10,800.2,15.1
2026-06-07T04:38:02Z,0,1080,32607,27,6.43,500.00,54457,94084,2984,85.9,10,800.1,15.1
2026-06-07T04:38:12Z,0,1080,32607,27,6.51,500.00,54464,94084,2984,69.0,10,782.2,15.1
2026-06-07T04:38:22Z,0,1080,32607,27,6.54,500.00,54243,94084,2984,84.9,10,772.6,14.1
2026-06-07T04:38:32Z,0,1080,32607,27,6.12,500.00,54338,94084,2984,88.1,10,812.4,14.1
2026-06-07T04:38:42Z,0,1080,32607,27,6.16,500.00,54007,94084,2984,88.6,10,808.6,14.2
2026-06-07T04:38:52Z,0,1080,32607,27,7.38,500.00,53892,94084,2984,89.0,10,806.7,14.2
2026-06-07T04:39:02Z,0,1080,32607,27,5.99,500.00,53853,94084,2984,89.2,10,805.2,14.2
2026-06-07T04:39:12Z,0,1080,32607,27,7.25,500.00,53859,94084,2984,89.4,10,804.2,14.2
2026-06-07T04:39:22Z,0,1080,32607,27,6.41,500.00,53875,94084,2984,89.5,10,803.7,14.2
2026-06-07T04:39:32Z,0,1080,32607,27,6.54,500.00,53880,94084,2984,89.5,10,803.1,14.2
2026-06-07T04:39:42Z,0,1080,32607,27,6.79,500.00,53891,94084,2984,89.6,10,802.8,14.3
2026-06-07T04:39:53Z,0,1080,32607,27,6.57,500.00,53910,94084,2984,89.6,10,802.5,14.3
2026-06-07T04:40:03Z,0,1080,32607,27,7.02,500.00,53955,94084,2984,89.6,10,802.3,14.3
2026-06-07T04:40:13Z,0,1080,32607,27,6.34,500.00,53971,94084,2984,89.8,10,802.0,14.3
2026-06-07T04:40:23Z,0,1080,32607,27,6.26,500.00,54005,94084,2984,89.8,10,801.9,14.3
2026-06-07T04:40:33Z,0,1080,32607,27,5.86,500.00,54043,94084,2984,89.9,10,801.7,14.4
2026-06-07T04:40:43Z,0,1080,32607,27,6.44,500.00,54145,94084,2984,87.6,10,793.0,14.9
2026-06-07T04:40:53Z,0,1080,32607,27,7.63,500.00,54474,94084,2984,88.2,10,798.7,15.0
2026-06-07T04:41:03Z,0,1080,32607,27,6.10,500.00,54438,94084,2984,86.5,10,799.4,15.0
2026-06-07T04:41:13Z,0,1080,32607,27,7.14,500.00,54453,94084,2984,84.8,10,799.9,15.0
2026-06-07T04:41:23Z,0,1080,32607,27,6.60,500.00,54436,94084,2984,86.1,10,800.2,15.0
2026-06-07T04:41:33Z,0,1080,32607,27,7.18,500.00,54427,94084,2984,85.8,10,800.5,15.1
2026-06-07T04:41:44Z,0,1080,32607,27,7.56,500.00,54421,94084,2984,85.2,10,800.5,15.1
2026-06-07T04:41:54Z,0,1080,32607,27,6.78,500.00,54415,94084,2984,85.6,10,800.4,15.1
2026-06-07T04:42:04Z,0,1080,32607,27,5.53,500.00,54424,94084,2984,85.8,10,800.5,15.1
2026-06-07T04:42:14Z,0,1080,32607,27,6.64,500.00,54426,94084,2984,85.9,10,800.5,15.1
2026-06-07T04:42:24Z,0,1080,32607,27,6.68,500.00,54421,94084,2984,86.8,10,800.5,15.1
2026-06-07T04:42:34Z,0,1080,32607,27,7.33,500.00,54434,94084,2984,87.0,10,800.4,15.1
2026-06-07T04:42:44Z,0,1080,32607,27,6.80,500.00,54456,94084,2984,86.2,10,800.6,15.1
2026-06-07T04:42:54Z,0,1080,32607,27,6.97,500.00,54424,94084,2984,86.1,10,800.5,15.1
2026-06-07T04:43:04Z,0,1080,32607,27,6.49,500.00,54411,94084,2984,86.1,10,800.4,15.1
2026-06-07T04:43:14Z,0,1080,32607,27,6.72,500.00,54421,94084,2984,86.2,10,800.4,15.1
2026-06-07T04:43:24Z,0,1080,32607,27,6.78,500.00,54415,94084,2984,85.4,10,800.5,15.1
2026-06-07T04:43:35Z,0,1080,32607,27,6.48,500.00,54415,94084,2984,86.4,10,800.4,15.1
2026-06-07T04:43:45Z,0,1080,32607,27,7.01,500.00,54434,94084,2984,85.8,10,800.4,15.1
2026-06-07T04:43:55Z,0,1080,32607,27,6.59,500.00,54438,94084,2984,85.6,10,800.3,15.1
2026-06-07T04:44:05Z,0,1080,32607,27,6.52,500.00,54421,94084,2984,86.2,10,800.3,15.1
2026-06-07T04:44:15Z,0,1080,32607,27,5.88,500.00,54419,94084,2984,85.6,10,800.4,15.1
2026-06-07T04:44:25Z,0,1080,32607,27,6.14,500.00,54420,94084,2984,85.5,10,800.3,15.1
2026-06-07T04:44:35Z,0,1080,32607,27,7.43,500.00,54441,94084,2984,85.5,10,800.3,15.1
2026-06-07T04:44:45Z,0,1080,32607,27,6.28,500.00,54439,94084,2984,86.0,10,800.3,15.1
2026-06-07T04:44:55Z,0,1080,32607,27,6.35,500.00,54438,94084,2984,86.2,10,800.2,15.1
2026-06-07T04:45:05Z,0,1080,32607,27,6.53,500.00,54450,94084,2984,86.5,10,800.2,15.1
2026-06-07T04:45:15Z,0,1080,32607,27,6.29,500.00,54437,94084,2984,86.4,10,800.2,15.1
2026-06-07T04:45:25Z,0,1080,32607,27,7.43,500.00,54449,94084,2984,86.0,10,800.2,15.1
2026-06-07T04:45:36Z,0,1080,32607,27,6.21,500.00,54458,94084,2984,82.8,10,796.4,15.1
2026-06-07T04:45:46Z,0,1080,32607,27,6.32,500.00,51973,94084,2984,67.1,2,87.9,0.8
2026-06-07T04:45:56Z,0,1080,32607,27,6.38,500.00,54573,94084,2984,87.2,10,816.6,14.0
2026-06-07T04:46:06Z,0,1080,32607,27,5.78,500.00,54189,94084,2984,88.0,10,810.8,14.0
2026-06-07T04:46:16Z,0,1080,32607,27,7.26,500.00,53916,94084,2984,88.5,10,807.6,14.1
2026-06-07T04:46:26Z,0,1080,32607,27,5.97,500.00,53795,94084,2984,88.9,10,805.8,14.1
2026-06-07T04:46:36Z,0,1080,32607,27,6.19,500.00,53786,94084,2984,89.1,10,804.7,14.1
2026-06-07T04:46:46Z,0,1080,32607,27,6.12,500.00,53816,94084,2984,89.4,10,804.1,14.1
2026-06-07T04:46:56Z,0,1080,32607,27,6.49,500.00,53822,94084,2984,89.4,10,803.6,14.2
2026-06-07T04:47:06Z,0,1080,32607,27,6.76,500.00,53874,94084,2984,89.5,10,803.2,14.2
2026-06-07T04:47:16Z,0,1080,32607,27,6.87,500.00,53882,94084,2984,89.4,10,802.7,14.2
2026-06-07T04:47:27Z,0,1080,32607,27,6.54,500.00,53915,94084,2984,89.6,10,802.4,14.2
2026-06-07T04:47:37Z,0,1080,32607,27,6.04,500.00,53933,94084,2984,89.6,10,802.1,14.2
2026-06-07T04:47:47Z,0,1080,32607,27,5.46,500.00,53956,94084,2984,89.6,10,802.0,14.3
2026-06-07T04:47:57Z,0,1080,32607,27,6.19,500.00,53976,94084,2984,89.5,10,801.8,14.3
2026-06-07T04:48:07Z,0,1080,32607,27,5.85,500.00,53638,94084,2984,86.6,10,695.0,14.4
2026-06-07T04:48:17Z,0,1080,32607,27,6.26,500.00,54410,94084,2984,87.9,10,796.7,15.0
2026-06-07T04:48:27Z,0,1080,32607,27,6.39,500.00,54425,94084,2984,86.6,10,799.4,15.0
2026-06-07T04:48:37Z,0,1080,32607,27,5.48,500.00,54412,94084,2984,86.1,10,800.0,15.0
2026-06-07T04:48:47Z,0,1080,32607,27,6.51,500.00,54394,94084,2984,85.9,10,800.3,15.0
2026-06-07T04:48:57Z,0,1080,32607,27,6.14,500.00,54407,94084,2984,85.2,10,800.5,15.0
2026-06-07T04:49:07Z,0,1080,32607,27,6.89,500.00,54415,94084,2984,85.1,10,800.6,15.0
2026-06-07T04:49:17Z,0,1080,32607,27,5.68,500.00,54418,94084,2984,84.9,10,800.6,15.0
2026-06-07T04:49:28Z,0,1080,32607,27,6.24,500.00,54411,94084,2984,85.5,10,800.6,15.0
2026-06-07T04:49:38Z,0,1080,32607,27,5.89,500.00,54430,94084,2984,85.5,10,800.6,15.0
2026-06-07T04:49:48Z,0,1080,32607,27,6.70,500.00,54422,94084,2984,84.4,10,800.8,15.0
2026-06-07T04:49:58Z,0,1080,32607,27,7.61,500.00,54401,94084,2984,85.0,10,800.6,15.0
2026-06-07T04:50:08Z,0,1080,32607,27,6.91,500.00,54413,94084,2984,84.6,10,800.6,15.0
2026-06-07T04:50:18Z,0,1080,32607,27,6.59,500.00,54423,94084,2984,85.0,10,800.6,15.0
2026-06-07T04:50:28Z,0,1080,32607,27,6.43,500.00,54406,94084,2984,85.1,10,800.4,15.0
2026-06-07T04:50:38Z,0,1080,32607,27,6.46,500.00,54424,94084,2984,85.5,10,800.5,15.1
2026-06-07T04:50:48Z,0,1080,32607,27,7.53,500.00,54486,94084,2984,85.9,10,800.6,15.1
2026-06-07T04:50:58Z,0,1080,32607,27,6.38,500.00,54474,94084,2984,85.5,10,800.5,15.1
2026-06-07T04:51:09Z,0,1080,32607,27,6.50,500.00,54424,94084,2984,84.8,10,800.5,15.1
2026-06-07T04:51:19Z,0,1080,32607,27,6.02,500.00,54436,94084,2984,85.0,10,800.4,15.1
2026-06-07T04:51:29Z,0,1080,32607,27,7.00,500.00,54431,94084,2984,85.5,10,800.4,15.1
2026-06-07T04:51:39Z,0,1080,32607,27,7.93,500.00,54438,94084,2984,86.2,10,800.4,15.1
2026-06-07T04:51:49Z,0,1080,32607,27,6.89,500.00,54427,94084,2984,86.4,10,800.3,15.1
2026-06-07T04:51:59Z,0,1080,32607,27,7.02,500.00,54420,94084,2984,85.9,10,800.3,15.1
2026-06-07T04:52:09Z,0,1080,32607,27,6.44,500.00,54418,94084,2984,85.5,10,800.3,15.1
2026-06-07T04:52:19Z,0,1080,32607,27,5.75,500.00,54425,94084,2984,84.8,10,800.2,15.1
2026-06-07T04:52:29Z,0,1080,32607,27,6.20,500.00,54431,94084,2984,84.9,10,800.2,15.1
2026-06-07T04:52:39Z,0,1080,32607,27,6.31,500.00,54428,94084,2984,84.9,10,800.2,15.1
2026-06-07T04:52:49Z,0,1080,32607,27,6.75,500.00,54434,94084,2984,85.1,10,800.2,15.1
2026-06-07T04:52:59Z,0,1080,32607,27,6.53,500.00,54428,94084,2984,85.2,10,800.1,15.1
2026-06-07T04:53:10Z,0,1080,32607,27,6.04,500.00,54458,94084,2984,73.5,10,789.1,15.1
2026-06-07T04:53:20Z,0,1080,32607,27,6.14,500.00,53519,94084,2984,84.0,10,844.2,6.2
2026-06-07T04:53:30Z,0,1080,32607,27,5.94,500.00,54457,94084,2984,87.9,10,815.5,14.0
2026-06-07T04:53:40Z,0,1080,32607,27,7.50,500.00,54080,94084,2984,88.4,10,809.9,14.1
2026-06-07T04:53:50Z,0,1080,32607,27,6.12,500.00,53924,94084,2984,88.6,10,807.5,14.1
2026-06-07T04:54:00Z,1,1080,32607,27,6.48,500.00,53850,94084,2984,89.0,10,805.7,14.1
2026-06-07T04:54:10Z,0,1080,32607,27,7.05,500.00,53836,94084,2984,89.2,10,804.5,14.1
2026-06-07T04:54:20Z,0,1080,32607,27,6.51,500.00,53840,94084,2984,89.5,10,803.8,14.2
2026-06-07T04:54:30Z,0,1080,32607,27,7.83,500.00,53854,94084,2984,89.4,10,803.5,14.2
2026-06-07T04:54:40Z,0,1080,32607,27,6.05,500.00,53888,94084,2984,89.6,10,802.9,14.2
2026-06-07T04:54:50Z,0,1080,32607,27,5.97,500.00,53916,94084,2984,89.5,10,802.5,14.2
2026-06-07T04:55:01Z,0,1080,32607,27,6.53,500.00,53925,94084,2984,89.6,10,802.3,14.2
2026-06-07T04:55:11Z,0,1080,32607,27,5.91,500.00,53956,94084,2984,89.5,10,802.0,14.3
2026-06-07T04:55:21Z,0,1080,32607,27,6.94,500.00,53964,94084,2984,89.4,10,801.8,14.3
2026-06-07T04:55:31Z,0,1080,32607,27,6.07,500.00,53978,94084,2984,89.6,10,801.7,14.3
2026-06-07T04:55:41Z,0,1080,32607,27,6.49,500.00,53860,94084,2984,86.1,10,785.3,14.6
2026-06-07T04:55:51Z,0,1080,32607,27,6.03,500.00,54464,94084,2984,86.8,10,797.4,15.0
2026-06-07T04:56:01Z,0,1080,32607,27,7.14,500.00,54476,94084,2984,86.8,10,799.2,15.0
2026-06-07T04:56:11Z,0,1080,32607,27,6.87,500.00,54465,94084,2984,85.9,10,800.0,15.0
2026-06-07T04:56:21Z,0,1080,32607,27,5.94,500.00,54432,94084,2984,85.1,10,800.0,15.0
2026-06-07T04:56:31Z,0,1080,32607,27,6.27,500.00,54431,94084,2984,85.8,10,800.2,15.0
2026-06-07T04:56:41Z,0,1080,32607,27,6.01,500.00,54417,94084,2984,85.6,10,800.4,15.0
2026-06-07T04:56:52Z,0,1080,32607,27,5.73,500.00,54416,94084,2984,85.1,10,800.4,15.0
2026-06-07T04:57:02Z,0,1080,32607,27,7.81,500.00,54410,94084,2984,85.6,10,800.4,15.0
2026-06-07T04:57:12Z,0,1080,32607,27,6.31,500.00,54413,94084,2984,84.8,10,800.4,15.0
2026-06-07T04:57:22Z,0,1080,32607,27,7.07,500.00,54426,94084,2984,85.1,10,800.5,15.0
2026-06-07T04:57:32Z,0,1080,32607,27,5.97,500.00,54407,94084,2984,85.6,10,800.5,15.0
2026-06-07T04:57:42Z,0,1080,32607,27,6.51,500.00,54425,94084,2984,85.2,10,800.4,15.0
2026-06-07T04:57:52Z,0,1080,32607,27,6.13,500.00,54416,94084,2984,85.5,10,800.4,15.0
2026-06-07T04:58:02Z,0,1080,32607,27,5.84,500.00,54424,94084,2984,85.0,10,800.4,15.0
2026-06-07T04:58:12Z,0,1080,32607,27,7.35,500.00,54424,94084,2984,85.8,10,800.5,15.1
2026-06-07T04:58:22Z,0,1080,32607,27,6.18,500.00,54418,94084,2984,85.1,10,800.4,15.1
2026-06-07T04:58:32Z,0,1080,32607,27,5.85,500.00,54411,94084,2984,84.5,10,800.4,15.1
2026-06-07T04:58:43Z,0,1080,32607,27,5.67,500.00,54408,94084,2984,85.6,10,800.3,15.1
2026-06-07T04:58:53Z,0,1080,32607,27,5.92,500.00,54427,94084,2984,84.5,10,800.3,15.1
2026-06-07T04:59:03Z,0,1080,32607,27,7.08,500.00,54428,94084,2984,85.0,10,800.4,15.1
2026-06-07T04:59:13Z,0,1080,32607,27,6.04,500.00,54427,94084,2984,85.1,10,800.3,15.1
2026-06-07T04:59:23Z,0,1080,32607,27,5.73,500.00,54418,94084,2984,85.0,10,800.3,15.1
2026-06-07T04:59:33Z,0,1080,32607,27,5.81,500.00,54421,94084,2984,85.0,10,800.3,15.1
2026-06-07T04:59:43Z,0,1080,32607,27,6.20,500.00,54432,94084,2984,85.8,10,800.2,15.1
2026-06-07T04:59:53Z,0,1080,32607,27,7.33,500.00,54433,94084,2984,86.0,10,800.2,15.1
2026-06-07T05:00:03Z,0,1080,32607,27,5.81,500.00,54438,94084,2984,85.6,10,800.2,15.1
2026-06-07T05:00:13Z,0,1080,32607,27,6.20,500.00,54423,94084,2984,85.8,10,800.2,15.1
2026-06-07T05:00:23Z,0,1080,32607,27,5.43,500.00,54427,94084,2984,86.2,10,800.1,15.1
2026-06-07T05:00:33Z,0,1080,32607,27,5.78,500.00,54416,94084,2984,86.4,10,800.1,15.1
2026-06-07T05:00:44Z,0,1080,32607,27,7.23,500.00,53784,94084,2984,67.8,2,0.9,1.8
2026-06-07T05:00:54Z,0,1080,32607,27,6.07,500.00,54392,94084,2984,85.9,10,800.1,14.0
2026-06-07T05:01:04Z,0,1080,32607,27,6.07,500.00,54329,94084,2984,88.1,10,812.2,14.0
2026-06-07T05:01:14Z,0,1080,32607,27,5.96,500.00,54010,94084,2984,88.6,10,808.6,14.1
2026-06-07T05:01:24Z,0,1080,32607,27,6.83,500.00,53839,94084,2984,88.8,10,806.4,14.1
2026-06-07T05:01:34Z,0,1080,32607,27,6.14,500.00,53828,94084,2984,89.0,10,805.0,14.1
2026-06-07T05:01:44Z,0,1080,32607,27,6.38,500.00,53834,94084,2984,89.2,10,804.3,14.1
2026-06-07T05:01:54Z,0,1080,32607,27,6.91,500.00,53841,94084,2984,89.5,10,803.6,14.1
2026-06-07T05:02:04Z,0,1080,32607,27,5.75,500.00,53850,94084,2984,89.2,10,803.0,14.2
2026-06-07T05:02:14Z,0,1080,32607,27,6.03,500.00,53889,94084,2984,89.5,10,802.8,14.2
2026-06-07T05:02:25Z,0,1080,32607,27,6.58,500.00,53922,94084,2984,89.8,10,802.4,14.2
2026-06-07T05:02:35Z,0,1080,32607,27,6.38,500.00,53949,94084,2984,89.6,10,802.1,14.2
2026-06-07T05:02:45Z,0,1080,32607,27,7.38,500.00,53971,94084,2984,89.6,10,801.8,14.3
2026-06-07T05:02:55Z,0,1080,32607,27,5.99,500.00,54003,94084,2984,89.8,10,801.8,14.3
2026-06-07T05:03:05Z,0,1080,32607,27,4.94,500.00,54001,94084,2984,89.9,10,801.6,14.3
2026-06-07T05:03:15Z,0,1080,32607,27,6.16,500.00,54033,94084,2984,87.0,10,791.3,14.7
2026-06-07T05:03:25Z,0,1080,32607,27,5.79,500.00,54441,94084,2984,87.4,10,797.7,15.0
2026-06-07T05:03:35Z,0,1080,32607,27,7.03,500.00,54424,94084,2984,86.2,10,799.3,15.0
2026-06-07T05:03:45Z,0,1080,32607,27,6.03,500.00,54407,94084,2984,86.0,10,800.0,15.0
2026-06-07T05:03:55Z,0,1080,32607,27,6.03,500.00,54398,94084,2984,85.2,10,800.2,15.0
2026-06-07T05:04:05Z,0,1080,32607,27,6.16,500.00,54408,94084,2984,85.4,10,800.5,15.0
2026-06-07T05:04:16Z,0,1080,32607,27,6.12,500.00,54418,94084,2984,85.0,10,800.5,15.0
2026-06-07T05:04:26Z,0,1080,32607,27,7.32,500.00,54410,94084,2984,85.4,10,800.4,15.0
2026-06-07T05:04:36Z,0,1080,32607,27,5.81,500.00,54426,94084,2984,85.2,10,800.4,15.0
2026-06-07T05:04:46Z,0,1080,32607,27,6.26,500.00,54422,94084,2984,85.5,10,800.5,15.1
2026-06-07T05:04:56Z,0,1080,32607,27,6.43,500.00,54427,94084,2984,85.1,10,800.5,15.1
2026-06-07T05:05:06Z,0,1080,32607,27,5.81,500.00,54406,94084,2984,86.0,10,800.4,15.1
2026-06-07T05:05:16Z,0,1080,32607,27,7.31,500.00,54405,94084,2984,86.0,10,800.3,15.1
2026-06-07T05:05:26Z,0,1080,32607,27,6.06,500.00,54415,94084,2984,86.2,10,800.5,15.1
2026-06-07T05:05:36Z,0,1080,32607,27,7.52,500.00,54421,94084,2984,86.1,10,800.4,15.1
2026-06-07T05:05:46Z,0,1080,32607,27,6.07,500.00,54466,94084,2984,85.0,10,800.4,15.1
2026-06-07T05:05:56Z,0,1080,32607,27,5.92,500.00,54483,94084,2984,84.8,10,800.3,15.1
2026-06-07T05:06:06Z,0,1080,32607,27,6.42,500.00,54440,94084,2984,85.9,10,800.3,15.1
2026-06-07T05:06:17Z,0,1080,32607,27,6.21,500.00,54446,94084,2984,85.2,10,800.3,15.1
2026-06-07T05:06:27Z,0,1080,32607,27,6.58,500.00,54428,94084,2984,85.2,10,800.3,15.1
2026-06-07T05:06:37Z,0,1080,32607,27,6.00,500.00,54429,94084,2984,85.5,10,800.3,15.1
2026-06-07T05:06:47Z,0,1080,32607,27,6.20,500.00,54430,94084,2984,85.0,10,800.2,15.1
2026-06-07T05:06:57Z,0,1080,32607,27,6.02,500.00,54441,94084,2984,84.6,10,800.3,15.1
2026-06-07T05:07:07Z,0,1080,32607,27,5.84,500.00,54442,94084,2984,84.4,10,800.3,15.1
2026-06-07T05:07:17Z,0,1080,32607,27,6.95,500.00,54435,94084,2984,84.6,10,800.3,15.1
2026-06-07T05:07:27Z,0,1080,32607,27,5.50,500.00,54428,94084,2984,85.1,10,800.2,15.1
2026-06-07T05:07:37Z,0,1080,32607,27,6.12,500.00,54441,94084,2984,85.2,10,800.2,15.1
2026-06-07T05:07:47Z,0,1080,32607,27,6.17,500.00,54427,94084,2984,86.0,10,800.2,15.1
2026-06-07T05:07:57Z,0,1080,32607,27,5.97,500.00,54420,94084,2984,85.9,10,800.2,15.1
2026-06-07T05:08:08Z,0,1080,32607,27,6.75,500.00,54429,94084,2984,82.5,10,797.0,15.1
2026-06-07T05:08:18Z,0,1080,32607,27,6.85,500.00,51843,94084,2984,67.2,2,85.7,0.8
2026-06-07T05:08:28Z,0,1080,32607,27,5.68,500.00,54373,94084,2984,87.5,10,815.2,14.0
2026-06-07T05:08:38Z,0,1080,32607,27,5.77,500.00,54272,94084,2984,88.1,10,810.3,14.1
2026-06-07T05:08:48Z,0,1080,32607,27,6.42,500.00,54008,94084,2984,88.6,10,807.3,14.1
2026-06-07T05:08:58Z,0,1080,32607,27,7.25,500.00,53895,94084,2984,89.1,10,805.8,14.1
2026-06-07T05:09:08Z,0,1080,32607,27,5.28,500.00,53849,94084,2984,89.0,10,804.7,14.1
2026-06-07T05:09:18Z,0,1080,32607,27,6.43,500.00,53844,94084,2984,89.2,10,803.9,14.1
2026-06-07T05:09:28Z,0,1080,32607,27,5.55,500.00,53836,94084,2984,89.1,10,803.4,14.2
2026-06-07T05:09:38Z,0,1080,32607,27,6.21,500.00,53863,94084,2984,89.4,10,802.9,14.2
2026-06-07T05:09:48Z,0,1080,32607,27,5.78,500.00,53897,94084,2984,89.4,10,802.5,14.2
2026-06-07T05:09:59Z,0,1080,32607,27,5.21,500.00,53915,94084,2984,89.6,10,802.3,14.2
2026-06-07T05:10:09Z,0,1080,32607,27,6.06,500.00,53962,94084,2984,89.5,10,802.0,14.2
2026-06-07T05:10:19Z,0,1080,32607,27,5.81,500.00,53993,94084,2984,89.5,10,801.9,14.3
2026-06-07T05:10:29Z,0,1080,32607,27,5.60,500.00,54015,94084,2984,89.4,10,801.7,14.3
2026-06-07T05:10:39Z,0,1080,32607,27,6.62,500.00,53662,94084,2984,86.6,10,723.8,14.4
2026-06-07T05:10:49Z,0,1080,32607,27,6.37,500.00,54456,94084,2984,87.9,10,795.9,15.0
2026-06-07T05:10:59Z,0,1080,32607,27,7.46,500.00,54486,94084,2984,86.2,10,798.8,15.0
2026-06-07T05:11:09Z,0,1080,32607,27,6.29,500.00,54468,94084,2984,86.1,10,799.7,15.0
2026-06-07T05:11:19Z,0,1080,32607,27,6.41,500.00,54449,94084,2984,85.2,10,800.2,15.0
2026-06-07T05:11:29Z,0,1080,32607,27,6.53,500.00,54443,94084,2984,85.2,10,800.3,15.0
2026-06-07T05:11:39Z,0,1080,32607,27,6.54,500.00,54457,94084,2984,86.2,10,800.4,15.0
2026-06-07T05:11:50Z,0,1080,32607,27,7.46,500.00,54433,94084,2984,85.6,10,800.5,15.0
