version,eval_set,ID,location,height,facing,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,anchor_fit_det,anchor_fit_scale,n_frames,pct_ge8
v3-full,all8,ID01,edge,low,ABEF,39.60534512719613,-100.84114583065801,-2.0252952716083996,39.65709499675332,100.84114583065801,108.35876464791185,-464.0065648728039,43.791534169341986,-384.0084752716084,-503.61191,144.63268,-381.98318,-0.9999999999999997,1.0,1201,91.75686927560366
v3-full,all8,ID02,edge,mid,ABEF,-10.438239634389447,-40.001774611857854,35.41241889071733,36.91877920999789,40.001774611857854,54.4347153060843,-553.6682196343894,1065.587225388142,-224.50894110928266,-543.22998,1105.589,-259.92136,-0.9999999999999997,1.0,1201,95.67027477102414
v3-full,all8,ID03,edge,high,ABEF,-24.449642062099883,366.4420606684771,-2.154947257798824,24.54442491990184,366.4420606684771,367.26313811980714,-578.4525120620999,1992.0035106684772,-258.4500472577988,-554.00287,1625.5614500000001,-256.2951,-0.9999999999999997,1.0,1201,92.2564529558701
v3-full,all8,ID04,edge,low,BCGF,113.19923527632272,-266.10675970454093,-0.5235571744258323,113.20044602058404,266.10675970454093,289.1835896791335,-207.97957972367726,-83.94296970454093,479.41026282557414,-321.178815,182.16379,479.93381999999997,-0.9999999999999997,1.0,1201,93.83846794338052
v3-full,all8,ID05,edge,mid,BCGF,57.72240854276782,83.01331246618429,65.69333545812913,87.44993294218402,83.01331246618429,120.57653510613426,-129.13054645723219,1186.6873624661844,538.4607304581291,-186.852955,1103.67405,472.76739499999996,-0.9999999999999997,1.0,1200,91.5
v3-full,all8,ID06,edge,high,BCGF,5.0902316599815265,227.235083900267,-22.968583616197748,23.525864313273292,227.235083900267,228.4496654557584,-188.14102334001848,1912.187633900267,453.5543963838022,-193.231255,1684.95255,476.52297999999996,-0.9999999999999997,1.0,1201,92.83930058284764
v3-full,all8,ID07,edge,low,CDHG,50.6297829248432,-218.3914939459471,0.32250750766040426,50.630810087428394,218.3914939459471,224.18368263112256,402.7773329248432,-6.826138945947093,54.11837350766041,352.14755,211.565355,53.795866000000004,-0.9999999999999997,1.0,1201,90.84096586178184
v3-full,all8,ID08,edge,mid,CDHG,36.81647952824653,-36.02794354891421,13.623076193492807,39.25609977860137,36.02794354891421,53.282774760622736,428.7170195282465,1096.252456451086,-57.908852806507184,391.90054,1132.2804,-71.53192899999999,-0.9999999999999997,1.0,1201,90.25811823480431
v3-full,all8,ID09,edge,high,CDHG,86.34817483218251,-3.7715495048214507,-31.586085718629604,91.94394002800713,3.7715495048214507,92.02126218185172,495.1581148321825,1564.4138004951787,-94.0118742186296,408.80994,1568.1853500000002,-62.425788499999996,-0.9999999999999997,1.0,1201,93.42214820982517
v3-full,all8,ID10,edge,low,ADHE,49.0900253042266,-161.9369808320769,-41.39573851813611,64.21399965608362,161.9369808320769,174.20397100192622,114.5892703042266,76.7127491679231,-979.5891585181361,65.499245,238.64973,-938.19342,-0.9999999999999997,1.0,1201,90.75770191507078
v3-full,all8,ID11,edge,mid,ADHE,-64.17232790241606,54.58279870154183,-55.551591605962244,84.87677537684158,54.58279870154183,100.9125805460541,-128.07812240241606,1188.082648701542,-1012.5418866059623,-63.9057945,1133.4998500000002,-956.9902950000001,-0.9999999999999997,1.0,1201,91.84013322231472
v3-full,all8,ID12,edge,high,ADHE,44.2617043758306,166.4988279662134,-47.62674752817759,65.01850163119873,166.4988279662134,178.7435740620874,0.573019875830596,1756.6288779662136,-1003.9842875281776,-43.6886845,1590.1300500000002,-956.35754,-0.9999999999999997,1.0,1201,91.3405495420483
v3-full,all8,ID13,center,mid,ABEF,11.995937103068513,-66.70921485150211,23.80550838862615,26.657170454152215,66.70921485150211,71.83817984000983,-177.63221789693148,1072.388385148498,-174.16065161137385,-189.628155,1139.0976,-197.96616,-0.9999999999999997,1.0,1200,91.66666666666666
v3-full,all8,ID14,center,mid,BCGF,29.414263810663073,-34.291706324190955,12.92284768293365,32.12785252331047,34.291706324190955,46.990637688630535,-169.28105618933694,1098.336093675809,-181.76773731706635,-198.69532,1132.6278,-194.690585,-0.9999999999999997,1.0,1201,91.9233971690258
v3-full,all8,ID15,center,mid,CDHG,6.598622637983766,-74.82967787432358,-15.483233956685012,16.830696791159767,74.82967787432358,76.69910719982983,-193.56671236201623,1057.4254221256765,-199.79581895668503,-200.165335,1132.2551,-184.312585,-0.9999999999999997,1.0,1201,95.58701082431308
v3-full,all8,ID16,center,mid,ADHE,17.464470734467568,26.670601364331333,0.26559545232913706,17.4664901734542,26.670601364331333,31.881017175028223,-167.3901842655324,1148.7278013643313,-185.51455954767084,-184.85465499999998,1122.0572,-185.78015499999998,-0.9999999999999997,1.0,1201,89.75853455453789
v3-full,all8,ID17,center,low,ABEF,63.353284364625495,-107.15357609525175,-8.382230612890169,63.90540219600197,107.15357609525175,124.76293239513761,-117.04511563537449,102.30507890474827,-336.5854656128902,-180.39839999999998,209.45865500000002,-328.203235,-0.9999999999999997,1.0,1199,92.49374478732275
v3-full,all8,ID18,center,low,BCGF,-1.5271252581179624,-14.180749744415635,-44.00038015931915,44.02687322214227,14.180749744415635,46.25428876366312,-296.951425258118,192.72510025558435,-268.00179015931917,-295.4243,206.90585,-224.00141000000002,-0.9999999999999997,1.0,1199,92.91075896580485
v3-full,all8,ID19,center,low,CDHG,52.530247719163924,-112.7547032919976,34.450914622828265,62.81952279177333,112.7547032919976,129.0732952947764,-136.00030728083607,93.20586670800242,-79.68418037717174,-188.530555,205.96057000000002,-114.135095,-0.9999999999999997,1.0,1201,89.84179850124896
v3-full,all8,ID20,center,low,ADHE,112.0678573904272,-113.16935529677127,-34.28922719580558,117.1962275918756,113.16935529677127,162.91795094480398,31.871865890427216,89.39077470322874,-254.98189219580559,-80.19599149999999,202.56013000000002,-220.692665,-0.9999999999999997,1.0,1201,91.42381348875936
v3-full,all8,ID21,center,high,ABEF,9.914928152788349,120.44400327432231,-12.880964390968757,16.255000581862802,120.44400327432231,121.53593282918976,-202.13853684721164,1719.0883032743222,-239.81570939096878,-212.053465,1598.6443,-226.93474500000002,-0.9999999999999997,1.0,1201,91.3405495420483
v3-full,all8,ID22,center,high,BCGF,51.088495954099926,78.26591808363128,9.217967621803382,51.913440898564026,78.26591808363128,93.9178325953191,-181.74917404590008,1677.5871180836311,-225.95611237819662,-232.83767,1599.3211999999999,-235.17408,-0.9999999999999997,1.0,1201,92.67277268942549
v3-full,all8,ID23,center,high,CDHG,6.250909282788228,173.81144069753054,-52.32178496610882,52.69386158653946,173.81144069753054,181.62340148299324,-224.62642071721177,1773.4756906975304,-275.5632649661088,-230.87733,1599.6642499999998,-223.24148,-0.9999999999999997,1.0,1201,93.75520399666944
v3-full,all8,ID24,center,high,ADHE,-6.7092132400183,193.76761459409386,-57.67468183754298,58.06360708190498,193.76761459409386,202.28017928815257,-224.9116882400183,1793.3491145940939,-283.745856837543,-218.202475,1599.5815,-226.071175,-0.9999999999999997,1.0,1201,92.5895087427144
v3-full,noG,ID01,edge,low,ABEF,36.67505803852731,-105.73415220016685,-2.3224875878735816,36.74852147672303,105.73415220016685,111.93821855029327,-466.9368519614727,38.89852779983315,-384.3056675878736,-503.61191,144.63268,-381.98318,-1.0000000000000002,1.0,1201,91.75686927560366
v3-full,noG,ID02,edge,mid,ABEF,-5.999448107320632,-45.47879819523996,42.64981202014491,43.06970911146406,45.47879819523996,62.63641854567909,-549.2294281073206,1060.11020180476,-217.2715479798551,-543.22998,1105.589,-259.92136,-1.0000000000000002,1.0,1201,95.67027477102414
v3-full,noG,ID03,edge,high,ABEF,-13.17770790078373,361.3491303031135,11.964207853220785,17.798714983769134,361.3491303031135,361.7872140165956,-567.1805779007838,1986.9105803031136,-244.3308921467792,-554.00287,1625.5614500000001,-256.2951,-1.0000000000000002,1.0,1201,92.2564529558701
v3-full,noG,ID04,edge,low,BCGF,108.581759083012,-279.30075792982785,-1.5903990522031108,108.59340576069299,279.30075792982785,299.6688858638527,-212.59705591698798,-97.13696792982785,478.34342094779686,-321.178815,182.16379,479.93381999999997,-1.0000000000000002,1.0,1201,93.83846794338052
v3-full,noG,ID05,edge,mid,BCGF,62.38310408408955,68.7307713845039,74.1530609539044,96.9037054193482,68.7307713845039,118.80339666486287,-124.46985091591046,1172.404821384504,546.9204559539044,-186.852955,1103.67405,472.76739499999996,-1.0000000000000002,1.0,1200,91.5
v3-full,noG,ID06,edge,high,BCGF,15.153352582762494,213.97850757090214,-9.149810271712113,17.701500572150465,213.97850757090214,214.70944279368913,-178.0779024172375,1898.931057570902,467.37316972828785,-193.231255,1684.95255,476.52297999999996,-1.0000000000000002,1.0,1201,92.83930058284764
v3-full,noG,ID07,edge,low,CDHG,46.92749169624324,-232.91334527093508,0.333600768242988,46.92867744112922,232.91334527093508,237.59403858613828,399.07504169624326,-21.34799027093507,54.12946676824299,352.14755,211.565355,53.795866000000004,-1.0000000000000002,1.0,1201,90.84096586178184
v3-full,noG,ID08,edge,mid,CDHG,41.310412190325565,-49.96700478981279,21.8748830970369,46.74463248164039,49.96700478981279,68.42340413563771,433.21095219032554,1082.3133952101873,-49.65704590296309,391.90054,1132.2804,-71.53192899999999,-1.0000000000000002,1.0,1201,90.25811823480431
v3-full,noG,ID09,edge,high,CDHG,94.30934390452205,-17.955850213896156,-19.792516483040075,96.36387319132012,17.955850213896156,98.02249034449544,503.11928390452204,1550.229499786104,-82.21830498304007,408.80994,1568.1853500000002,-62.425788499999996,-1.0000000000000002,1.0,1201,93.42214820982517
v3-full,noG,ID10,edge,low,ADHE,46.89761615601262,-166.65162456206298,-40.96530838799754,62.26991964376088,166.65162456206298,177.90533117817247,112.39686115601262,71.99810543793703,-979.1587283879975,65.499245,238.64973,-938.19342,-1.0000000000000002,1.0,1201,90.75770191507078
v3-full,noG,ID11,edge,mid,ADHE,-58.16825081777934,51.836183975010954,-47.037093564474276,74.80664124389754,51.836183975010954,91.01111769055677,-122.07404531777934,1185.336033975011,-1004.0273885644743,-63.9057945,1133.4998500000002,-956.9902950000001,-1.0000000000000002,1.0,1201,91.84013322231472
v3-full,noG,ID12,edge,high,ADHE,54.43012236399418,162.71184834787232,-34.77391695198344,64.58996455133584,162.71184834787232,175.0628718875702,10.741437863994179,1752.8418983478725,-991.1314569519834,-43.6886845,1590.1300500000002,-956.35754,-1.0000000000000002,1.0,1201,91.3405495420483
v3-full,noG,ID13,center,mid,ABEF,16.431118460324,-75.32515333456718,31.394800250987885,35.43466010358543,75.32515333456718,83.24358150351705,-173.197036539676,1063.7724466654329,-166.57135974901212,-189.628155,1139.0976,-197.96616,-1.0000000000000002,1.0,1200,91.66666666666666
v3-full,noG,ID14,center,mid,BCGF,34.04630684715946,-42.91382656508085,20.71235562444707,39.85163340999338,42.91382656508085,58.564060616579006,-164.64901315284055,1089.7139734349191,-173.97822937555293,-198.69532,1132.6278,-194.690585,-1.0000000000000002,1.0,1201,91.9233971690258
v3-full,noG,ID15,center,mid,CDHG,10.946391264470975,-83.13688505627101,-8.01750460039159,13.568487820394237,83.13688505627101,84.23684181278287,-189.21894373552902,1049.118214943729,-192.3300896003916,-200.165335,1132.2551,-184.312585,-1.0000000000000002,1.0,1201,95.58701082431308
v3-full,noG,ID16,center,mid,ADHE,22.469742498496885,18.05971328609303,8.432091826613316,23.999781259861432,18.05971328609303,30.035691177282423,-162.3849125015031,1140.116913286093,-177.34806317338666,-184.85465499999998,1122.0572,-185.78015499999998,-1.0000000000000002,1.0,1201,89.75853455453789
v3-full,noG,ID17,center,low,ABEF,60.802454713381564,-114.95286040530567,-7.965643648164985,61.32201870374431,114.95286040530567,130.2864156129259,-119.59594528661842,94.50579459469435,-336.168878648165,-180.39839999999998,209.45865500000002,-328.203235,-1.0000000000000002,1.0,1199,92.49374478732275
v3-full,noG,ID18,center,low,BCGF,-3.4679739663225746,-21.17314606141852,-43.05698771059161,43.19642385824466,21.17314606141852,48.106477196727795,-298.8922739663226,185.73270393858147,-267.05839771059163,-295.4243,206.90585,-224.00141000000002,-1.0000000000000002,1.0,1199,92.91075896580485
v3-full,noG,ID19,center,low,CDHG,49.69229521364349,-122.3262259691419,34.77725623137931,60.652961630763805,122.3262259691419,136.53749417078254,-138.8382597863565,83.63434403085812,-79.3578387686207,-188.530555,205.96057000000002,-114.135095,-1.0000000000000002,1.0,1201,89.84179850124896
v3-full,noG,ID20,center,low,ADHE,109.34797651621625,-122.66980800310505,-33.851272450214566,114.46784969889859,122.66980800310505,167.78191323920552,29.15198501621626,79.89032199689497,-254.54393745021457,-80.19599149999999,202.56013000000002,-220.692665,-1.0000000000000002,1.0,1201,91.42381348875936
v3-full,noG,ID21,center,high,ABEF,19.156360891456217,112.4614572435687,-0.4923682832177292,19.162687419306092,112.4614572435687,114.08237354857701,-192.89710410854377,1711.1057572435686,-227.42711328321775,-212.053465,1598.6443,-226.93474500000002,-1.0000000000000002,1.0,1201,91.3405495420483
v3-full,noG,ID22,center,high,BCGF,60.01268753527802,70.03262991116071,21.31344797674501,63.685051070595286,70.03262991116071,94.65915160267353,-172.82498246472198,1669.3538299111606,-213.860632023255,-232.83767,1599.3211999999999,-235.17408,-1.0000000000000002,1.0,1201,92.67277268942549
v3-full,noG,ID23,center,high,CDHG,15.92308628445366,166.25726244534485,-39.54516007991916,42.6305566767382,166.25726244534485,171.63578204555384,-214.95424371554634,1765.9215124453447,-262.78664007991915,-230.87733,1599.6642499999998,-223.24148,-1.0000000000000002,1.0,1201,93.75520399666944
v3-full,noG,ID24,center,high,ADHE,3.1159486763752398,186.27534681742645,-44.75002228311499,44.858373025479786,186.27534681742645,191.60057009947963,-215.08652632362475,1785.8568468174265,-270.821197283115,-218.202475,1599.5815,-226.071175,-1.0000000000000002,1.0,1201,92.5895087427144
v3-lite,all8,ID01,edge,low,ABEF,30.477902937892452,-89.36809523224653,9.302755072849152,31.866029238626734,89.36809523224653,94.87939852716657,-473.13400706210757,55.26458476775346,-372.68042492715085,-503.61191,144.63268,-381.98318,-1.0000000000000002,1.0,1201,91.75686927560366
v3-lite,all8,ID02,edge,mid,ABEF,25.523664438717788,-58.35858362296631,20.06071432192124,32.46366746820209,58.35858362296631,66.78034132860324,-517.7063155612822,1047.2304163770336,-239.86064567807875,-543.22998,1105.589,-259.92136,-1.0000000000000002,1.0,1201,95.67027477102414
v3-lite,all8,ID03,edge,high,ABEF,-34.88288207225605,380.74235776996056,-25.45209083353035,43.18129675525275,380.74235776996056,383.18320342845647,-588.8857520722561,2006.3038077699607,-281.74719083353034,-554.00287,1625.5614500000001,-256.2951,-1.0000000000000002,1.0,1201,92.2564529558701
v3-lite,all8,ID04,edge,low,BCGF,81.00802582781125,-229.66516318868767,25.7213818077621,84.99346875272246,229.66516318868767,244.88768224046416,-240.17078917218873,-47.501373188687666,505.65520180776207,-321.178815,182.16379,479.93381999999997,-1.0000000000000002,1.0,1201,93.83846794338052
v3-lite,all8,ID05,edge,mid,BCGF,12.71754547496431,2.1965675619367175,40.56331683875817,42.51021801719285,2.1965675619367175,42.56693017969959,-174.1354095250357,1105.8706175619368,513.3307118387581,-186.852955,1103.67405,472.76739499999996,-1.0000000000000002,1.0,1200,91.5
v3-lite,all8,ID06,edge,high,BCGF,-4.95179885256951,157.15963103334525,6.530777412413499,8.19581390020534,157.15963103334525,157.3731901945945,-198.18305385256951,1842.1121810333452,483.05375741241346,-193.231255,1684.95255,476.52297999999996,-1.0000000000000002,1.0,1201,92.83930058284764
v3-lite,all8,ID07,edge,low,CDHG,-15.784213877944808,-161.14200233310626,48.92425798156562,51.407435520472056,161.14200233310626,169.14333963450738,336.3633361220552,50.42335266689375,102.72012398156562,352.14755,211.565355,53.795866000000004,-1.0000000000000002,1.0,1201,90.84096586178184
v3-lite,all8,ID08,edge,mid,CDHG,66.51712311604558,15.357188435722946,-36.289570754086526,75.77242646999645,15.357188435722946,77.31302509798282,458.41766311604556,1147.637588435723,-107.82149975408652,391.90054,1132.2804,-71.53192899999999,-1.0000000000000002,1.0,1201,90.25811823480431
v3-lite,all8,ID09,edge,high,CDHG,49.04722251205692,-25.391618008560727,-19.853459307018014,52.91304076125888,25.391618008560727,58.69006856100365,457.8571625120569,1542.7937319914395,-82.27924780701801,408.80994,1568.1853500000002,-62.425788499999996,-1.0000000000000002,1.0,1201,93.42214820982517
v3-lite,all8,ID10,edge,low,ADHE,33.33674795654949,-89.90894558148815,-44.2877748177616,55.43235303166613,89.90894558148815,105.62369174670171,98.83599295654949,148.74078441851185,-982.4811948177615,65.499245,238.64973,-938.19342,-1.0000000000000002,1.0,1201,90.75770191507078
v3-lite,all8,ID11,edge,mid,ADHE,-43.97267144789949,31.996676804945764,-51.818605475601544,67.96148694445228,31.996676804945764,75.11691576643113,-107.87846594789949,1165.496526804946,-1008.8089004756016,-63.9057945,1133.4998500000002,-956.9902950000001,-1.0000000000000002,1.0,1201,91.84013322231472
v3-lite,all8,ID12,edge,high,ADHE,66.99139021699747,120.54910194482954,-56.48327843950608,87.62537935142305,120.54910194482954,149.03118159024876,23.30270571699748,1710.6791519448298,-1012.840818439506,-43.6886845,1590.1300500000002,-956.35754,-1.0000000000000002,1.0,1201,91.3405495420483
v3-lite,all8,ID13,center,mid,ABEF,33.610858631023916,-67.26609856401456,0.9950263687968004,33.62558394123849,67.26609856401456,75.20244617971544,-156.01729636897608,1071.8315014359855,-196.9711336312032,-189.628155,1139.0976,-197.96616,-1.0000000000000002,1.0,1200,91.66666666666666
v3-lite,all8,ID14,center,mid,BCGF,22.187018343009953,-52.491326834262736,19.66515780651838,29.64763421435732,52.491326834262736,60.28533492757357,-176.50830165699006,1080.1364731657372,-175.02542719348162,-198.69532,1132.6278,-194.690585,-1.0000000000000002,1.0,1201,91.9233971690258
v3-lite,all8,ID15,center,mid,CDHG,34.68519038591782,-70.29304739278905,-38.60255130762505,51.89623685360231,70.29304739278905,87.37466401268777,-165.48014461408218,1061.962052607211,-222.91513630762506,-200.165335,1132.2551,-184.312585,-1.0000000000000002,1.0,1201,95.58701082431308
v3-lite,all8,ID16,center,mid,ADHE,3.2302629880624636,3.3696102557348695,8.090756562634454,8.711770240763855,3.3696102557348695,9.340728772607218,-181.62439201193752,1125.4268102557348,-177.68939843736553,-184.85465499999998,1122.0572,-185.78015499999998,-1.0000000000000002,1.0,1201,89.75853455453789
v3-lite,all8,ID17,center,low,ABEF,11.718129843518739,-47.873964207784894,15.77217022661199,19.648814739998702,47.873964207784894,51.74932240769012,-168.68027015648124,161.58469079221513,-312.431064773388,-180.39839999999998,209.45865500000002,-328.203235,-1.0000000000000002,1.0,1199,92.49374478732275
v3-lite,all8,ID18,center,low,BCGF,-23.46278863578766,-2.4104231902217634,-28.010615561133193,36.5389796611953,2.4104231902217634,36.618399400263286,-318.8870886357877,204.49542680977822,-252.0120255611332,-295.4243,206.90585,-224.00141000000002,-1.0000000000000002,1.0,1199,92.91075896580485
v3-lite,all8,ID19,center,low,CDHG,-10.784893326791291,-134.54032015224595,72.98792420571331,73.78042425961793,134.54032015224595,153.4426562289576,-199.31544832679128,71.42024984775405,-41.147170794286694,-188.530555,205.96057000000002,-114.135095,-1.0000000000000002,1.0,1201,89.84179850124896
v3-lite,all8,ID20,center,low,ADHE,32.76867827446199,-139.72397945733053,6.24266928334734,33.3580154631004,139.72397945733053,143.650783607431,-47.427313225538,62.8361505426695,-214.44999571665267,-80.19599149999999,202.56013000000002,-220.692665,-1.0000000000000002,1.0,1201,91.42381348875936
v3-lite,all8,ID21,center,high,ABEF,31.601763958298562,41.87071924862403,-18.30574543834541,36.52084064379573,41.87071924862403,55.560137974330274,-180.45170104170143,1640.515019248624,-245.24049043834543,-212.053465,1598.6443,-226.93474500000002,-1.0000000000000002,1.0,1201,91.3405495420483
v3-lite,all8,ID22,center,high,BCGF,16.72682004758451,2.36833426089197,-11.531057764941806,20.31629400463332,2.36833426089197,20.4538702756719,-216.1108499524155,1601.6895342608918,-246.7051377649418,-232.83767,1599.3211999999999,-235.17408,-1.0000000000000002,1.0,1201,92.67277268942549
v3-lite,all8,ID23,center,high,CDHG,32.52239990884149,123.13556346432506,-61.49684603597885,69.56700775657596,123.13556346432506,141.42819930226193,-198.3549300911585,1722.7998134643249,-284.73832603597884,-230.87733,1599.6642499999998,-223.24148,-1.0000000000000002,1.0,1201,93.75520399666944
v3-lite,all8,ID24,center,high,ADHE,-17.87586216765709,72.06164585432975,-43.54045091463129,47.06715748891674,72.06164585432975,86.07089006929887,-236.07833716765708,1671.6431458543298,-269.6116259146313,-218.202475,1599.5815,-226.071175,-1.0000000000000002,1.0,1201,92.5895087427144
v3-lite,noG,ID01,edge,low,ABEF,32.73524232082599,-90.62055644167836,16.61120528182647,36.708694211564875,90.62055644167836,97.77327590153452,-470.87666767917403,54.01212355832163,-365.37197471817353,-503.61191,144.63268,-381.98318,-0.9999999999999999,1.0,1201,91.75686927560366
v3-lite,noG,ID02,edge,mid,ABEF,33.489980762256664,-60.35136920537752,34.498057263080625,48.08008700473733,60.35136920537752,77.162053700941,-509.7399992377433,1045.2376307946224,-225.42330273691937,-543.22998,1105.589,-259.92136,-0.9999999999999999,1.0,1201,95.67027477102414
v3-lite,noG,ID03,edge,high,ABEF,-21.08966032211515,379.43870674937216,-4.16682969110326,21.49735430644566,379.43870674937216,380.0471923614394,-575.0925303221152,2005.0001567493723,-260.46192969110325,-554.00287,1625.5614500000001,-256.2951,-0.9999999999999999,1.0,1201,92.2564529558701
v3-lite,noG,ID04,edge,low,BCGF,81.06295933532806,-238.68832864292182,32.66759334319454,87.39779763264849,238.68832864292182,254.18594229695086,-240.11585566467193,-56.52453864292181,512.6014133431945,-321.178815,182.16379,479.93381999999997,-0.9999999999999999,1.0,1201,93.83846794338052
v3-lite,noG,ID05,edge,mid,BCGF,19.672352567763767,-7.330281606296694,56.00959665945527,59.363931587330576,7.330281606296694,59.8147925009598,-167.18060243223624,1096.3437683937034,528.7769916594552,-186.852955,1103.67405,472.76739499999996,-0.9999999999999999,1.0,1200,91.5
v3-lite,noG,ID06,edge,high,BCGF,6.472105374760616,147.96435348860405,27.28763234359417,28.044661290541054,147.96435348860405,150.59864850058167,-186.7591496252394,1832.916903488604,503.81061234359413,-193.231255,1684.95255,476.52297999999996,-0.9999999999999999,1.0,1201,92.83930058284764
v3-lite,noG,ID07,edge,low,CDHG,-14.427865852974378,-170.70878317346674,57.6066755105923,59.38596110575376,170.70878317346674,180.74341213172826,337.71968414702565,40.85657182653327,111.4025415105923,352.14755,211.565355,53.795866000000004,-0.9999999999999999,1.0,1201,90.84096586178184
v3-lite,noG,ID08,edge,mid,CDHG,74.82852260831248,6.536596979648266,-19.41077480938452,77.30514843426258,6.536596979648266,77.58100975443486,466.72906260831246,1138.8169969796484,-90.94270380938451,391.90054,1132.2804,-71.53192899999999,-0.9999999999999999,1.0,1201,90.25811823480431
v3-lite,noG,ID09,edge,high,CDHG,59.68177712518548,-34.41178725339478,-0.10384099656012324,59.68186746217714,34.41178725339478,68.8919182905062,468.49171712518546,1533.7735627466054,-62.52962949656012,408.80994,1568.1853500000002,-62.425788499999996,-0.9999999999999999,1.0,1201,93.42214820982517
v3-lite,noG,ID10,edge,low,ADHE,37.241445420447434,-90.1758349422615,-35.27769136751601,51.29757075365147,90.1758349422615,103.74546723958531,102.74069042044744,148.4738950577385,-973.471111367516,65.499245,238.64973,-938.19342,-0.9999999999999999,1.0,1201,90.75770191507078
v3-lite,noG,ID11,edge,mid,ADHE,-33.920599363588465,33.11777054260506,-35.77988988806021,49.30322080337948,33.11777054260506,59.393554425538724,-97.82639386358846,1166.6176205426052,-992.7701848880603,-63.9057945,1133.4998500000002,-956.9902950000001,-0.9999999999999999,1.0,1201,91.84013322231472
v3-lite,noG,ID12,edge,high,ADHE,80.31677036718278,120.88707238883717,-36.25082350426783,88.1187029350316,120.88707238883717,149.594752841456,36.62808586718279,1711.0171223888374,-992.6083635042678,-43.6886845,1590.1300500000002,-956.35754,-0.9999999999999999,1.0,1201,91.3405495420483
v3-lite,noG,ID13,center,mid,ABEF,41.64034686505374,-71.74446076757067,16.245566021826846,44.6971688411193,71.74446076757067,84.52872028630868,-147.98780813494625,1067.3531392324294,-181.72059397817316,-189.628155,1139.0976,-197.96616,-0.9999999999999999,1.0,1200,91.66666666666666
v3-lite,noG,ID14,center,mid,BCGF,30.227180198671334,-57.006236357355874,34.93944838434703,46.20008091081009,57.006236357355874,73.37682508664518,-168.46813980132868,1075.621563642644,-159.75113661565297,-198.69532,1132.6278,-194.690585,-0.9999999999999999,1.0,1201,91.9233971690258
v3-lite,noG,ID15,center,mid,CDHG,42.70241233149531,-74.52579649933841,-23.439658606112403,48.71256115726356,74.52579649933841,89.03374617728349,-157.4629226685047,1057.7293035006617,-207.75224360611242,-200.165335,1132.2551,-184.312585,-0.9999999999999999,1.0,1201,95.58701082431308
v3-lite,noG,ID16,center,mid,ADHE,11.546858554940513,-1.0972336940519654,23.68536215000978,26.350072536236382,1.0972336940519654,26.37290739460255,-173.30779644505947,1120.959966305948,-162.0947928499902,-184.85465499999998,1122.0572,-185.78015499999998,-0.9999999999999999,1.0,1201,89.75853455453789
v3-lite,noG,ID17,center,low,ABEF,14.498443595660149,-51.397747936397565,24.386800169382298,28.371127739269077,51.397747936397565,58.70817134037973,-165.89995640433983,158.06090706360246,-303.8164348306177,-180.39839999999998,209.45865500000002,-328.203235,-0.9999999999999999,1.0,1199,92.49374478732275
v3-lite,noG,ID18,center,low,BCGF,-20.531065291107325,-5.472173624492484,-19.349687416380732,28.212320803141218,5.472173624492484,28.738123273379315,-315.95536529110734,201.4336763755075,-243.35109741638075,-295.4243,206.90585,-224.00141000000002,-0.9999999999999999,1.0,1199,92.91075896580485
v3-lite,noG,ID19,center,low,CDHG,-9.033085908434202,-139.84518955243993,80.8856997432039,81.38853152611176,139.84518955243993,161.80472831451726,-197.5636409084342,66.1153804475601,-33.249395256796106,-188.530555,205.96057000000002,-114.135095,-0.9999999999999999,1.0,1201,89.84179850124896
v3-lite,noG,ID20,center,low,ADHE,34.77812880210627,-144.68312359004045,14.34978968859852,37.62226344975674,144.68312359004045,149.49461849462617,-45.417862697893725,57.87700640995958,-206.34287531140149,-80.19599149999999,202.56013000000002,-220.692665,-0.9999999999999999,1.0,1201,91.42381348875936
v3-lite,noG,ID21,center,high,ABEF,43.128171053364355,37.86429191172101,1.0371576501734125,43.140640171415725,37.86429191172101,57.400517736128386,-168.92529394663563,1636.508591911721,-225.8975873498266,-212.053465,1598.6443,-226.93474500000002,-0.9999999999999999,1.0,1201,91.3405495420483
v3-lite,noG,ID22,center,high,BCGF,28.02378696842652,-1.4114843981278682,7.4669903788781085,29.001527224786116,1.4114843981278682,29.03585489659584,-204.81388303157348,1597.909715601872,-227.7070896211219,-232.83767,1599.3211999999999,-235.17408,-0.9999999999999999,1.0,1201,92.67277268942549
v3-lite,noG,ID23,center,high,CDHG,44.613620526094195,119.51975360440656,-41.58614247521578,60.99001871138653,119.51975360440656,134.1817941602859,-186.2637094739058,1719.1840036044064,-264.8276224752158,-230.87733,1599.6642499999998,-223.24148,-0.9999999999999999,1.0,1201,93.75520399666944
v3-lite,noG,ID24,center,high,ADHE,-6.117850129858937,68.56496408995258,-24.068333092982158,24.833701860297733,68.56496408995258,72.9237070419671,-224.32032512985893,1668.1464640899526,-250.13950809298217,-218.202475,1599.5815,-226.071175,-0.9999999999999999,1.0,1201,92.5895087427144
