layout,tag_method,kind,keep_k,keep_set,dropped_set,dropped_lower_count,dropped_upper_count,drop_category,drops_G,drops_H,drops_FGH_count,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
v3-lite,T1,static,5,ABCGH,DEF,1,2,upper_heavy,0,0,1,24,28805,33.12314796447754,33.38749599456787,51.29345703125,67.36398696899414,125.24892082214355,47.78212070465088,123.66407737731905
v3-lite,T1,static,5,ABDEF,CGH,1,2,upper_heavy,1,1,2,24,28812,28.67026424407959,30.826580047607422,52.971412658691406,75.19142532348633,126.24093856811523,64.02950286865234,108.42152786254883
v3-lite,T1,static,5,ABDEG,CFH,1,2,upper_heavy,0,1,2,24,28814,27.80502223968506,36.4271125793457,35.94193458557129,64.02851104736328,110.54140434265133,60.256364822387695,99.90398750305175
v3-lite,T1,static,5,ABDEH,CFG,1,2,upper_heavy,1,0,2,24,28817,22.098130226135254,28.512343406677246,33.82468605041504,50.2351188659668,93.83643379211422,57.369070053100586,90.80746784210206
v3-lite,T1,static,5,ABDFG,CEH,1,2,upper_heavy,0,1,1,24,28808,50.42394828796387,72.92673873901367,66.52871704101562,113.44753646850586,184.4071372985839,69.73955154418945,153.19140625
v3-lite,T1,static,5,ABDFH,CEG,1,2,upper_heavy,1,0,1,24,28811,26.487783432006836,36.19871139526367,50.6911506652832,76.73587036132812,109.33577919006346,50.60439872741699,97.41374206542969
v3-lite,T1,static,5,ABDGH,CEF,1,2,upper_heavy,0,0,1,24,28811,38.84720802307129,42.8758659362793,39.29788780212402,93.98663330078125,142.2034858703613,50.55180358886719,102.15883255004883
v3-lite,T1,static,5,ABEFG,CDH,2,1,lower_heavy,0,1,1,24,28810,31.105656623840332,59.35891342163086,80.19997787475586,110.62005615234375,168.40349578857422,57.778303146362305,134.5481948852539
v3-lite,T1,static,5,ABEFH,CDG,2,1,lower_heavy,1,0,1,24,28813,33.02395820617676,42.22458839416504,67.0498161315918,88.75198364257812,152.10162124633783,57.20280075073242,101.71240997314453
v3-lite,T1,static,5,ABEGH,CDF,2,1,lower_heavy,0,0,1,24,28811,30.963292121887207,40.74163246154785,57.29843330383301,90.24186325073242,138.0580295562744,50.038278579711914,121.70595626831054
v3-lite,T1,static,5,ABFGH,CDE,2,1,lower_heavy,0,0,0,24,28807,38.55305862426758,93.99610900878906,95.15890884399414,147.52080535888672,222.48332138061514,49.08515930175781,140.3577133178711
v3-lite,T1,static,5,ACDEF,BGH,1,2,upper_heavy,1,1,2,24,28811,35.22537040710449,49.073347091674805,48.17982864379883,88.13664627075195,127.93383865356445,64.56063461303711,107.37128753662108
v3-lite,T1,static,5,ACDEG,BFH,1,2,upper_heavy,0,1,2,24,28809,26.569207191467285,34.98360252380371,54.25115394592285,79.19171142578125,144.3188854217528,31.916894912719727,88.03834533691406
v3-lite,T1,static,5,ACDEH,BFG,1,2,upper_heavy,1,0,2,24,28815,23.551708221435547,28.902270317077637,38.02972984313965,57.44639015197754,100.43653335571287,64.697265625,90.20129013061523
v3-lite,T1,static,5,ACDFG,BEH,1,2,upper_heavy,0,1,1,24,28802,42.666399002075195,58.62180709838867,74.17005920410156,106.48369216918945,582.7943702697744,69.8101806640625,153.6567844390869
v3-lite,T1,static,5,ACDFH,BEG,1,2,upper_heavy,1,0,1,24,28808,34.73601722717285,42.88448143005371,51.22756576538086,80.24915313720703,112.56376609802246,63.5307559967041,103.49364738464355
v3-lite,T1,static,5,ACDGH,BEF,1,2,upper_heavy,0,0,1,24,28804,30.3975887298584,31.116376876831055,54.591976165771484,73.63602447509766,133.25177345275878,59.16764831542969,136.52296447753906
v3-lite,T1,static,5,ACEFG,BDH,2,1,lower_heavy,0,1,1,24,28804,66.86643981933594,85.50870513916016,51.993526458740234,122.08859634399414,182.47833404541012,39.21611022949219,113.33265190124507
v3-lite,T1,static,5,ACEFH,BDG,2,1,lower_heavy,1,0,1,24,28810,45.60600471496582,49.97182083129883,55.92062187194824,84.34849548339844,152.3184677124023,53.05837535858154,95.36408996582031
v3-lite,T1,static,5,ACEGH,BDF,2,1,lower_heavy,0,0,1,24,28804,46.17925453186035,46.94462203979492,40.286516189575195,78.96373748779297,160.6092750549316,34.883663177490234,86.30743026733398
v3-lite,T1,static,5,ACFGH,BDE,2,1,lower_heavy,0,0,0,24,28799,42.090070724487305,59.483917236328125,64.73919296264648,97.69596862792969,181.41980056762694,49.2374382019043,162.2238010406494
v3-lite,T1,static,5,ADEFG,BCH,2,1,lower_heavy,0,1,1,24,28809,45.03534698486328,54.3624153137207,77.26922225952148,113.25095748901367,183.89406967163083,67.79619216918945,141.7523422241211
v3-lite,T1,static,5,ADEFH,BCG,2,1,lower_heavy,1,0,1,24,28813,37.08405303955078,37.5502986907959,61.39464569091797,89.48521041870117,140.80390167236328,69.94289779663086,112.23288345336914
v3-lite,T1,static,5,ADEGH,BCF,2,1,lower_heavy,0,0,1,24,28810,39.0711727142334,35.06446647644043,62.28239440917969,79.63104248046875,142.83662261962886,61.233455657958984,114.06325187683106
v3-lite,T1,static,5,ADFGH,BCE,2,1,lower_heavy,0,0,0,24,28806,56.84434127807617,64.10871315002441,82.10871124267578,127.63126373291016,187.38549652099607,67.02631187438965,161.76914176940917
v3-lite,T1,static,5,AEFGH,BCD,3,0,lower_heavy,0,0,0,24,28808,40.72738075256348,57.91669845581055,66.28144454956055,112.78792190551758,322.1422950744626,52.42229461669922,156.78824615478516
v3-lite,T1,static,5,BCDEF,AGH,1,2,upper_heavy,1,1,2,24,28811,35.741464614868164,30.312565803527832,64.21337699890137,85.12085342407227,120.93619918823242,71.65493774414062,114.93711471557617
v3-lite,T1,static,5,BCDEG,AFH,1,2,upper_heavy,0,1,2,24,28811,27.40990161895752,31.469642639160156,47.61660575866699,59.54680633544922,109.74033584594727,57.34211349487305,108.49812507629395
v3-lite,T1,static,5,BCDEH,AFG,1,2,upper_heavy,1,0,2,24,28816,23.092034339904785,26.484509468078613,36.32936477661133,53.15956497192383,85.15672607421874,62.19424819946289,89.66664218902586
v3-lite,T1,static,5,BCDFG,AEH,1,2,upper_heavy,0,1,1,24,28804,46.510793685913086,64.41654586791992,73.5319709777832,113.3663444519043,168.99678726196288,74.44897079467773,152.08481445312498
v3-lite,T1,static,5,BCDFH,AEG,1,2,upper_heavy,1,0,1,24,28809,32.65984916687012,36.922597885131836,63.52140235900879,85.43814086914062,125.45731239318847,46.597476959228516,92.63480758666992
v3-lite,T1,static,5,BCDGH,AEF,1,2,upper_heavy,0,0,1,24,28807,47.4904727935791,52.227821350097656,51.87046432495117,97.20079803466797,144.4252796173095,61.164262771606445,123.31481342315672
v3-lite,T1,static,5,BCEFG,ADH,2,1,lower_heavy,0,1,1,24,28806,38.19172286987305,45.244829177856445,71.84677124023438,99.6855583190918,156.94982757568357,48.56859493255615,132.02461624145505
v3-lite,T1,static,5,BCEFH,ADG,2,1,lower_heavy,1,0,1,24,28811,46.853580474853516,34.95991325378418,90.51195526123047,117.8187026977539,205.2178565979003,58.034048080444336,90.56489124298093
v3-lite,T1,static,5,BCEGH,ADF,2,1,lower_heavy,0,0,1,24,28807,45.98783493041992,31.485809326171875,71.27861022949219,87.85673522949219,172.94200210571287,49.86873817443848,102.59407043457031
v3-lite,T1,static,5,BCFGH,ADE,2,1,lower_heavy,0,0,0,24,28802,42.84347724914551,55.25422286987305,79.9406852722168,109.06637191772461,185.80656585693356,55.52328109741211,138.2894004821777
v3-lite,T1,static,5,BDEFG,ACH,2,1,lower_heavy,0,1,1,24,28811,41.50033760070801,61.68411064147949,61.76536560058594,91.65999221801758,145.87653656005858,60.806854248046875,133.0362731933593
v3-lite,T1,static,5,BDEFH,ACG,2,1,lower_heavy,1,0,1,24,28814,36.73456001281738,35.74064064025879,61.331878662109375,81.86853408813477,131.56561126708982,54.60841751098633,99.0445556640625
v3-lite,T1,static,5,BDEGH,ACF,2,1,lower_heavy,0,0,1,24,28813,47.92552947998047,48.606719970703125,45.222890853881836,81.45529556274414,151.17670669555665,45.524513244628906,91.88934822082518
v3-lite,T1,static,5,BDFGH,ACE,2,1,lower_heavy,0,0,0,24,28809,74.55632019042969,99.86133575439453,53.370744705200195,139.3231658935547,188.0355934143066,46.02696418762207,103.43252944946289
v3-lite,T1,static,5,BEFGH,ACD,3,0,lower_heavy,0,0,0,24,28811,40.46459197998047,58.66109848022461,78.6425895690918,110.39770889282227,213.98871917724605,44.227373123168945,139.5632987976074
v3-lite,T1,static,5,CDEFG,ABH,2,1,lower_heavy,0,1,1,24,28805,40.257606506347656,82.43460083007812,99.16521453857422,143.14828491210938,278.02975311279283,65.59748840332031,142.0650604248047
v3-lite,T1,static,5,CDEFH,ABG,2,1,lower_heavy,1,0,1,24,28811,35.90313720703125,47.242204666137695,81.8744125366211,103.67811584472656,197.48207550048815,64.15494155883789,109.81155776977539
v3-lite,T1,static,5,CDEGH,ABF,2,1,lower_heavy,0,0,1,24,28806,31.207913398742676,42.85696601867676,68.07725143432617,86.48515319824219,130.53475036621091,65.50777053833008,118.4405828475952
v3-lite,T1,static,5,CDFGH,ABE,2,1,lower_heavy,0,0,0,24,28801,43.87348937988281,62.377824783325195,76.73829650878906,113.03691482543945,191.69494323730464,74.71929168701172,151.66783599853522
v3-lite,T1,static,5,CEFGH,ABD,3,0,lower_heavy,0,0,0,24,28803,41.984317779541016,53.82866096496582,68.02812194824219,97.64582061767578,171.88833007812497,48.958740234375,133.38217010498053
v3-lite,T1,static,5,DEFGH,ABC,3,0,lower_heavy,0,0,0,24,28810,44.463510513305664,68.30788803100586,79.67251205444336,118.84627151489258,264.5990196228026,69.21944808959961,157.20311431884767
v3-lite,T1,static,4,ABCD,EFGH,0,4,upper_heavy,1,1,3,24,28635,18.879009246826172,23.77187728881836,28.404747009277344,46.25452423095703,234.66239852905272,49.08930683135986,90.91490631103515
v3-lite,T1,static,4,ABCE,DFGH,1,3,upper_heavy,1,1,3,24,28639,23.123173713684082,28.181633949279785,31.600571632385254,50.496849060058594,67.35205116271972,22.477038383483887,46.35357398986815
v3-lite,T1,static,4,ABCF,DEGH,1,3,upper_heavy,1,1,2,24,28391,39.91324996948242,42.768699645996094,67.87238693237305,100.28251266479492,139.7316032409668,32.34232425689697,69.20957336425778
v3-lite,T1,static,4,ABCG,DEFH,1,3,upper_heavy,0,1,2,24,27395,26.992274284362793,35.6237678527832,50.73970985412598,86.60032653808594,145.11533203125,21.995548248291016,54.0418540954589
v3-lite,T1,static,4,ABCH,DEFG,1,3,upper_heavy,1,0,2,24,28152,22.329670906066895,27.18727207183838,34.4952449798584,52.17304611206055,84.71643829345702,27.384048461914062,55.7677417755127
v3-lite,T1,static,4,ABDE,CFGH,1,3,upper_heavy,1,1,3,24,28669,21.71939468383789,25.854296684265137,29.768966674804688,46.56883239746094,70.54367027282713,45.23897743225098,71.44163227081299
v3-lite,T1,static,4,ABDF,CEGH,1,3,upper_heavy,1,1,2,24,28420,30.820393562316895,30.787113189697266,63.235578536987305,79.6178207397461,144.79257659912108,35.93289756774902,76.40617084503174
v3-lite,T1,static,4,ABDG,CEFH,1,3,upper_heavy,0,1,2,24,27421,39.08656311035156,48.85028839111328,37.34088897705078,90.72453689575195,193.69645385742186,36.468058586120605,84.84237060546877
v3-lite,T1,static,4,ABDH,CEFG,1,3,upper_heavy,1,0,2,24,28180,23.508756637573242,29.62977886199951,35.062686920166016,58.44922637939453,104.74659385681146,14.977078914642334,39.77910175323486
v3-lite,T1,static,4,ABEF,CDGH,2,2,balanced,1,1,2,24,28422,30.978337287902832,46.72859001159668,80.93018341064453,108.44643020629883,165.99407653808592,46.580223083496094,91.81768302917479
v3-lite,T1,static,4,ABEG,CDFH,2,2,balanced,0,1,2,24,27425,32.3685245513916,48.63311576843262,60.86885070800781,96.69829940795898,132.19042663574217,25.690953254699707,61.358560657501215
v3-lite,T1,static,4,ABEH,CDFG,2,2,balanced,1,0,2,24,28184,22.144044876098633,31.494935035705566,40.89475631713867,55.431203842163086,102.83596305847166,43.71233367919922,72.42231025695799
v3-lite,T1,static,4,ABFG,CDEH,2,2,balanced,0,1,1,24,27174,41.86380195617676,99.82440185546875,101.90011215209961,152.23120880126953,243.04585189819326,43.136213302612305,117.64853496551505
v3-lite,T1,static,4,ABFH,CDEG,2,2,balanced,1,0,1,24,27933,39.572343826293945,64.63161659240723,89.0179443359375,114.71968078613281,205.88959197998045,22.857543468475342,60.50873212814331
v3-lite,T1,static,4,ABGH,CDEF,2,2,balanced,0,0,1,24,26938,30.419255256652832,78.5373306274414,74.05299377441406,104.134521484375,408.65255737304653,29.535569667816162,111.5512170791624
v3-lite,T1,static,4,ACDE,BFGH,1,3,upper_heavy,1,1,3,24,28647,22.57170867919922,28.291420936584473,34.20783805847168,51.031036376953125,69.79237174987793,27.46912145614624,52.141399860382066
v3-lite,T1,static,4,ACDF,BEGH,1,3,upper_heavy,1,1,2,24,28399,36.424400329589844,45.6746711730957,78.91729354858398,102.98505020141602,194.4241333007812,45.440359115600586,91.3598522186279
v3-lite,T1,static,4,ACDG,BEFH,1,3,upper_heavy,0,1,2,24,27404,28.804624557495117,36.38708305358887,91.12450408935547,103.85440444946289,170.77337646484375,25.720271587371826,63.05997028350829
v3-lite,T1,static,4,ACDH,BEFG,1,3,upper_heavy,1,0,2,24,28160,20.61000156402588,25.903396606445312,32.73215293884277,52.15992546081543,101.686502456665,41.007890701293945,70.25173206329345
v3-lite,T1,static,4,ACEF,BDGH,2,2,balanced,1,1,2,24,28401,63.512611389160156,74.10120010375977,36.23780822753906,102.72422790527344,140.58742599487303,30.544530868530273,64.01329231262207
v3-lite,T1,static,4,ACEG,BDFH,2,2,balanced,0,1,2,24,27408,112.78662490844727,159.9594955444336,60.064083099365234,207.93673706054688,367.6947097778319,29.73027229309082,95.7991861343383
v3-lite,T1,static,4,ACEH,BDFG,2,2,balanced,1,0,2,24,28164,29.87027931213379,36.66053581237793,32.771352767944336,58.98842239379883,132.22758178710927,23.78446388244629,53.14473991394043
v3-lite,T1,static,4,ACFG,BDEH,2,2,balanced,0,1,1,24,27158,64.97057723999023,110.9210319519043,64.74198722839355,153.1947021484375,264.28540420532215,25.96964931488037,87.57643737792966
v3-lite,T1,static,4,ACFH,BDEG,2,2,balanced,1,0,1,24,27914,42.910993576049805,55.31911087036133,61.24829864501953,93.06300735473633,136.93441238403318,29.887701511383057,70.9093790054321
v3-lite,T1,static,4,ACGH,BDEF,2,2,balanced,0,0,1,24,26923,68.18045425415039,59.50412368774414,65.29079246520996,110.93106842041016,752.899847412108,23.70281982421875,70.05499267578122
v3-lite,T1,static,4,ADEF,BCGH,2,2,balanced,1,1,2,24,28430,57.04945182800293,45.27750778198242,77.61199951171875,113.56961059570312,161.2329345703125,63.31122589111328,115.22159824371334
v3-lite,T1,static,4,ADEG,BCFH,2,2,balanced,0,1,2,24,27434,43.84840202331543,44.075599670410156,74.98654556274414,106.91290664672852,144.9269821166992,24.988311767578125,59.400590705871586
v3-lite,T1,static,4,ADEH,BCFG,2,2,balanced,1,0,2,24,28192,27.516610145568848,27.843533515930176,43.52720260620117,57.76296043395996,157.7591876983641,41.16199588775635,65.02340927124023
v3-lite,T1,static,4,ADFG,BCEH,2,2,balanced,0,1,1,24,27183,47.17198944091797,67.2837142944336,75.11648178100586,131.00818634033203,448.1316345214844,39.29401969909668,133.40090332031247
v3-lite,T1,static,4,ADFH,BCEG,2,2,balanced,1,0,1,24,27941,49.31424140930176,45.86423301696777,80.28065490722656,112.3423957824707,176.62911224365226,44.06062316894531,95.62731590270997
v3-lite,T1,static,4,ADGH,BCEF,2,2,balanced,0,0,1,24,26947,60.713762283325195,48.81423568725586,70.79983520507812,113.99529647827148,171.60479583740226,34.92861366271973,106.0973819732666
v3-lite,T1,static,4,AEFG,BCDH,3,1,lower_heavy,0,1,1,24,27185,69.36206817626953,109.15606689453125,73.01383972167969,149.95407104492188,189.5314598083496,29.351047039031982,74.48940048217747
v3-lite,T1,static,4,AEFH,BCDG,3,1,lower_heavy,1,0,1,24,27943,47.14356803894043,51.1878547668457,71.35873413085938,105.46236801147461,169.83695220947266,37.23233509063721,91.22805366516104
v3-lite,T1,static,4,AEGH,BCDF,3,1,lower_heavy,0,0,1,24,26951,68.48708724975586,46.452863693237305,69.0934829711914,120.10979461669922,197.26348037719723,20.481305599212646,69.68249282836913
v3-lite,T1,static,4,AFGH,BCDE,3,1,lower_heavy,0,0,0,24,26698,54.58129692077637,87.42437362670898,90.76972961425781,130.2765884399414,354.69161453247045,33.75082588195801,112.30502395629895
v3-lite,T1,static,4,BCDE,AFGH,1,3,upper_heavy,1,1,3,24,28668,21.803013801574707,24.995481491088867,33.47836685180664,48.66658592224121,81.20984420776365,36.148277282714844,60.34291467666626
v3-lite,T1,static,4,BCDF,AEGH,1,3,upper_heavy,1,1,2,24,28420,32.99461650848389,35.62672805786133,83.65885162353516,102.9882926940918,146.64467468261716,39.07625389099121,81.78796195983888
v3-lite,T1,static,4,BCDG,AEFH,1,3,upper_heavy,0,1,2,24,27423,54.35772132873535,62.44113349914551,57.08940124511719,104.1344985961914,157.6512596130371,49.01832962036133,114.08305797576904
v3-lite,T1,static,4,BCDH,AEFG,1,3,upper_heavy,1,0,2,24,28180,26.728757858276367,29.4746150970459,41.802101135253906,57.69653129577637,121.93083801269522,18.395472526550293,44.215516281127904
v3-lite,T1,static,4,BCEF,ADGH,2,2,balanced,1,1,2,24,28422,48.19939994812012,32.99515724182129,94.70208740234375,117.08941268920898,195.32513580322254,39.43282699584961,77.09858627319335
v3-lite,T1,static,4,BCEG,ADFH,2,2,balanced,0,1,2,24,27427,54.20505332946777,42.34712600708008,97.6741828918457,118.90092468261719,193.05697555541988,18.828991889953613,52.70433645248413
v3-lite,T1,static,4,BCEH,ADFG,2,2,balanced,1,0,2,24,28184,35.47869110107422,27.097657203674316,61.78951072692871,75.00330352783203,543.5720909118645,44.71560192108154,77.1522750854492
v3-lite,T1,static,4,BCFG,ADEH,2,2,balanced,0,1,1,24,27177,40.193241119384766,58.86932563781738,71.7297592163086,103.75214385986328,168.16286697387693,44.11594295501709,121.91716594696027
v3-lite,T1,static,4,BCFH,ADEG,2,2,balanced,1,0,1,24,27934,52.79842185974121,41.39312553405762,89.26528930664062,112.8022575378418,183.39040985107417,29.125944137573242,69.23555793762208
v3-lite,T1,static,4,BCGH,ADEF,2,2,balanced,0,0,1,24,26941,56.16900062561035,33.691884994506836,88.13577270507812,117.72919845581055,188.90244674682617,34.16126537322998,80.16520385742184
v3-lite,T1,static,4,BDEF,ACGH,2,2,balanced,1,1,2,24,28451,47.085060119628906,39.981201171875,70.62710189819336,92.3270492553711,176.91757507324218,39.80106163024902,80.74887619018556
v3-lite,T1,static,4,BDEG,ACFH,2,2,balanced,0,1,2,24,27453,44.54831504821777,49.44277763366699,53.101253509521484,94.15565872192383,120.21199150085448,33.798095703125,72.64378108978268
v3-lite,T1,static,4,BDEH,ACFG,2,2,balanced,1,0,2,24,28212,23.83908748626709,28.65866184234619,36.37580108642578,49.5576286315918,154.91262893676753,16.42685556411743,43.16111392974854
v3-lite,T1,static,4,BDFG,ACEH,2,2,balanced,0,1,1,24,27202,67.91730117797852,106.98395538330078,65.30802536010742,143.11333465576172,235.19822540283198,38.69548511505127,85.63356590270996
v3-lite,T1,static,4,BDFH,ACEG,2,2,balanced,1,0,1,24,27961,92.14866256713867,99.43464279174805,70.67748260498047,150.67986297607422,523.737594604492,28.630592823028564,73.43004169464108
v3-lite,T1,static,4,BDGH,ACEF,2,2,balanced,0,0,1,24,26965,70.3983154296875,75.1045913696289,52.84296798706055,112.43242645263672,189.01633224487304,16.31580400466919,60.09447059631347
v3-lite,T1,static,4,BEFG,ACDH,3,1,lower_heavy,0,1,1,24,27204,39.85397529602051,67.65780258178711,77.11026382446289,115.35280990600586,175.31506042480464,31.697904109954834,103.85140705108643
v3-lite,T1,static,4,BEFH,ACDG,3,1,lower_heavy,1,0,1,24,27963,59.70144844055176,38.46896553039551,87.76553726196289,124.26888275146484,178.4989273071289,17.953253746032715,54.782034969329814
v3-lite,T1,static,4,BEGH,ACDF,3,1,lower_heavy,0,0,1,24,26969,52.80909729003906,48.05521774291992,71.22162628173828,107.9920883178711,196.2189025878906,22.798224925994873,62.15352363586433
v3-lite,T1,static,4,BFGH,ACDE,3,1,lower_heavy,0,0,0,24,26716,69.98948287963867,127.72949600219727,92.3503189086914,176.49500274658203,229.3666450500488,27.740111351013184,88.07197570800783
v3-lite,T1,static,4,CDEF,ABGH,2,2,balanced,1,1,2,24,28430,37.46803092956543,45.396162033081055,90.78761672973633,109.62995147705078,177.69945220947264,41.06364059448242,81.39727954864502
v3-lite,T1,static,4,CDEG,ABFH,2,2,balanced,0,1,2,24,27436,34.514461517333984,57.35107231140137,94.93709182739258,121.16274642944336,174.89329147338867,21.994804859161377,58.57243328094481
v3-lite,T1,static,4,CDEH,ABFG,2,2,balanced,1,0,2,24,28192,23.39477825164795,31.955124855041504,44.52725791931152,59.36093711853027,91.27555999755859,47.7494478225708,79.93719196319579
v3-lite,T1,static,4,CDFG,ABEH,2,2,balanced,0,1,1,24,27186,43.114789962768555,92.23662567138672,118.36875534057617,159.05562591552734,451.1232162475581,62.316280364990234,131.82050552368167
v3-lite,T1,static,4,CDFH,ABEG,2,2,balanced,1,0,1,24,27942,40.17458534240723,85.9822006225586,73.29446411132812,123.05683135986328,229.22705154418944,40.60983180999756,91.92827491760255
v3-lite,T1,static,4,CDGH,ABEF,2,2,balanced,0,0,1,24,26950,42.324899673461914,56.59424591064453,61.96792221069336,102.69529724121094,133.27884368896483,52.59620761871338,124.33285884857172
v3-lite,T1,static,4,CEFG,ABDH,3,1,lower_heavy,0,1,1,24,27188,65.03548431396484,124.10514831542969,95.50867080688477,171.70169067382812,209.04946746826172,20.702075958251953,78.88627166748046
v3-lite,T1,static,4,CEFH,ABDG,3,1,lower_heavy,1,0,1,24,27944,57.88645362854004,48.5497932434082,96.326416015625,119.07059860229492,278.77648162841786,41.4188871383667,73.00101795196531
v3-lite,T1,static,4,CEGH,ABDF,3,1,lower_heavy,0,0,1,24,26954,82.33671569824219,36.708274841308594,90.96711730957031,139.34598541259766,198.06625823974608,19.12888526916504,61.20386371612544
v3-lite,T1,static,4,CFGH,ABDE,3,1,lower_heavy,0,0,0,24,26702,46.3964786529541,69.01367568969727,78.02424621582031,119.24761199951172,200.54197006225579,36.6487979888916,126.66595573425292
v3-lite,T1,static,4,DEFG,ABCH,3,1,lower_heavy,0,1,1,24,27213,54.89495849609375,77.2124137878418,87.33267211914062,128.4219856262207,312.1941375732421,55.16734790802002,114.8751760482788
v3-lite,T1,static,4,DEFH,ABCG,3,1,lower_heavy,1,0,1,24,27971,59.384559631347656,45.434974670410156,92.95892333984375,121.83757019042969,159.05772628784177,45.040428161621094,100.16210441589354
v3-lite,T1,static,4,DEGH,ABCF,3,1,lower_heavy,0,0,1,24,26978,49.69927978515625,46.61224555969238,69.78759384155273,105.57088851928711,129.00131454467774,38.52532482147217,88.89299182891838
v3-lite,T1,static,4,DFGH,ABCE,3,1,lower_heavy,0,0,0,24,26725,71.60512924194336,108.43359375,78.98435592651367,161.98981475830078,206.16565017700194,41.23059558868408,103.81564025878902
v3-lite,T1,static,4,EFGH,ABCD,4,0,lower_heavy,0,0,0,24,26727,40.71183967590332,64.55810928344727,85.52587890625,147.5455551147461,453.08750152587885,22.52340841293335,129.3126367568969
v3-lite,T2,static,7,ABCDEFG,H,0,1,upper_heavy,0,1,1,24,28818,25.53934669494629,30.150171279907227,43.55097770690918,65.86340713500977,105.31806945800781,76.63567733764648,164.8413314819336
v3-lite,T2,static,7,ABCDEFH,G,0,1,upper_heavy,1,0,1,24,28818,21.230144500732422,27.185543060302734,41.63845443725586,56.12579536437988,101.65339050292968,82.71585464477539,111.30055236816406
v3-lite,T2,static,7,ABCDEGH,F,0,1,upper_heavy,0,0,1,24,28818,23.103853225708008,25.4919490814209,34.52337837219238,51.07364273071289,80.00257720947265,77.41387557983398,141.88680267333984
v3-lite,T2,static,7,ABCDFGH,E,0,1,upper_heavy,0,0,0,24,28818,23.29786205291748,34.42712593078613,48.07612228393555,72.19968032836914,117.74639358520506,74.3941822052002,170.2021713256836
v3-lite,T2,static,7,ABCEFGH,D,1,0,lower_heavy,0,0,0,24,28818,28.590913772583008,33.129533767700195,48.874794006347656,68.67681503295898,96.29364547729492,74.54298782348633,159.2391128540039
v3-lite,T2,static,7,ABDEFGH,C,1,0,lower_heavy,0,0,0,24,28818,23.11595630645752,33.52404594421387,49.55612564086914,71.67226791381836,111.28903884887696,83.25041198730469,164.50096893310547
v3-lite,T2,static,7,ACDEFGH,B,1,0,lower_heavy,0,0,0,24,28818,26.820691108703613,31.852423667907715,40.99778747558594,65.08757781982422,125.02768249511713,78.16830444335938,168.96640014648438
v3-lite,T2,static,7,BCDEFGH,A,1,0,lower_heavy,0,0,0,24,28818,28.848779678344727,32.67378234863281,53.32487106323242,71.40044403076172,117.92529411315917,78.09592056274414,161.46875762939453
v3-lite,T2,static,6,ABCDEF,GH,0,2,upper_heavy,1,1,2,24,28818,24.80299472808838,27.7252140045166,51.086503982543945,68.53999710083008,117.48200035095213,75.37001037597656,109.1216926574707
v3-lite,T2,static,6,ABCDEG,FH,0,2,upper_heavy,0,1,2,24,28818,23.510130882263184,28.195274353027344,35.2933235168457,54.77283477783203,100.04913482666012,68.23785209655762,120.013916015625
v3-lite,T2,static,6,ABCDEH,FG,0,2,upper_heavy,1,0,2,24,28818,19.77334976196289,24.3433837890625,34.94741249084473,48.529666900634766,79.00633163452144,76.3035659790039,103.9816665649414
v3-lite,T2,static,6,ABCDFG,EH,0,2,upper_heavy,0,1,1,24,28818,25.787778854370117,35.5689754486084,57.23605155944824,80.45798110961914,140.57380523681638,76.92924308776855,174.7239990234375
v3-lite,T2,static,6,ABCDFH,EG,0,2,upper_heavy,1,0,1,24,28818,25.42081069946289,33.5562686920166,53.447750091552734,75.61833953857422,104.99547042846679,68.59143829345703,103.1755142211914
v3-lite,T2,static,6,ABCDGH,EF,0,2,upper_heavy,0,0,1,24,28818,24.915035247802734,29.39987564086914,43.932037353515625,64.95845031738281,117.45724220275876,65.99524688720703,151.33953857421875
v3-lite,T2,static,6,ABCEFG,DH,1,1,balanced,0,1,1,24,28818,32.77970504760742,40.2651252746582,51.96767616271973,74.25147247314453,108.75784378051756,58.81894874572754,153.28863525390625
v3-lite,T2,static,6,ABCEFH,DG,1,1,balanced,1,0,1,24,28818,33.43066596984863,32.85543251037598,54.81462097167969,74.76615524291992,115.01009902954101,78.10072326660156,106.04641647338866
v3-lite,T2,static,6,ABCEGH,DF,1,1,balanced,0,0,1,24,28818,28.758917808532715,27.98094081878662,41.32282066345215,62.097023010253906,121.94670867919919,67.73200225830078,136.62645721435547
v3-lite,T2,static,6,ABCFGH,DE,1,1,balanced,0,0,0,24,28818,31.833364486694336,42.44372367858887,59.479875564575195,87.45489120483398,119.40739936828614,61.634469985961914,159.1174087524414
v3-lite,T2,static,6,ABDEFG,CH,1,1,balanced,0,1,1,24,28818,28.473258018493652,38.93456268310547,51.05668258666992,78.39691543579102,112.85951881408691,72.80545043945312,159.1581573486328
v3-lite,T2,static,6,ABDEFH,CG,1,1,balanced,1,0,1,24,28818,25.273340225219727,31.549192428588867,48.45566368103027,66.32698822021484,115.19569320678708,74.70111083984375,107.28987121582031
v3-lite,T2,static,6,ABDEGH,CF,1,1,balanced,0,0,1,24,28818,24.675073623657227,30.879454612731934,33.40950012207031,57.56611251831055,114.60038681030271,67.3609848022461,124.43212890625
