layout,tag_method,kind,keep_k,keep_set,dropped_set,dropped_lower_count,dropped_upper_count,drop_category,drops_G,drops_H,drops_FGH_count,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm,roto_tracks_ok,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
v1-old,T1,roto,4,BEFH,ACDG,3,1,lower_heavy,1,0,1,nan,39389,nan,nan,nan,nan,nan,nan,nan,34.0,45.90448473799502,85.02175159935157,191.22356757096364,593.5276697703264,23.0
v1-old,T1,roto,4,BEGH,ACDF,3,1,lower_heavy,0,0,1,nan,39421,nan,nan,nan,nan,nan,nan,nan,34.0,73.17247216936742,137.7217876102992,242.4592533673705,687.1103522709027,22.5
v1-old,T1,roto,4,BFGH,ACDE,3,1,lower_heavy,0,0,0,nan,39003,nan,nan,nan,nan,nan,nan,nan,34.0,55.9980437351601,92.38590763820886,202.24626666922612,621.4946034167457,23.0
v1-old,T1,roto,4,CDEF,ABGH,2,2,balanced,1,1,2,nan,38575,nan,nan,nan,nan,nan,nan,nan,33.0,372.0170160965314,388.443823088279,264.9342300461184,775.5989917882474,2.0
v1-old,T1,roto,4,CDEG,ABFH,2,2,balanced,0,1,2,nan,39810,nan,nan,nan,nan,nan,nan,nan,34.0,46.04037190392914,83.23576913436513,199.65858598389144,591.6299505813049,23.0
v1-old,T1,roto,4,CDEH,ABFG,2,2,balanced,1,0,2,nan,39801,nan,nan,nan,nan,nan,nan,nan,34.0,61.10305420622428,101.64787420390157,207.85309670274995,622.1587537849751,23.0
v1-old,T1,roto,4,CDFG,ABEH,2,2,balanced,0,1,1,nan,39384,nan,nan,nan,nan,nan,nan,nan,34.0,66.58253594069856,123.73304559116036,213.6673493246748,668.3148140255431,23.0
v1-old,T1,roto,4,CDFH,ABEG,2,2,balanced,1,0,1,nan,39377,nan,nan,nan,nan,nan,nan,nan,34.0,70.52127556633238,103.56105463493446,235.75041586415443,737.4907282908134,21.0
v1-old,T1,roto,4,CDGH,ABEF,2,2,balanced,0,0,1,nan,38262,nan,nan,nan,nan,nan,nan,nan,33.0,41.92371317900417,75.06632857462363,171.0370780418052,617.8511523534517,23.0
v1-old,T1,roto,4,CEFG,ABDH,3,1,lower_heavy,0,1,1,nan,39374,nan,nan,nan,nan,nan,nan,nan,34.0,42.70741006643093,73.62644479183875,167.35776817743815,598.5510007859798,23.0
v1-old,T1,roto,4,CEFH,ABDG,3,1,lower_heavy,1,0,1,nan,39369,nan,nan,nan,nan,nan,nan,nan,34.0,84.02900352410535,109.27010904125008,225.3156310728544,602.2509159204727,22.5
v1-old,T1,roto,4,CEGH,ABDF,3,1,lower_heavy,0,0,1,nan,39416,nan,nan,nan,nan,nan,nan,nan,34.0,45.00657097874749,74.26056500276894,178.80660514594112,616.6129406306832,23.0
v1-old,T1,roto,4,CFGH,ABDE,3,1,lower_heavy,0,0,0,nan,38990,nan,nan,nan,nan,nan,nan,nan,34.0,76.1849551512372,121.7576340933234,187.37884461082237,620.2469356728924,23.0
v1-old,T1,roto,4,DEFG,ABCH,3,1,lower_heavy,0,1,1,nan,39437,nan,nan,nan,nan,nan,nan,nan,34.0,69.55621736716114,106.27433993853298,233.31118090381483,731.9274006290527,18.5
v1-old,T1,roto,4,DEFH,ABCG,3,1,lower_heavy,1,0,1,nan,39438,nan,nan,nan,nan,nan,nan,nan,34.0,62.10835145408164,108.01629717103089,241.82714437085951,723.9080325335397,23.0
v1-old,T1,roto,4,DEGH,ABCF,3,1,lower_heavy,0,0,1,nan,39476,nan,nan,nan,nan,nan,nan,nan,34.0,60.72190799186061,97.2948241195054,195.77734351349045,620.6589870739963,23.0
v1-old,T1,roto,4,DFGH,ABCE,3,1,lower_heavy,0,0,0,nan,39053,nan,nan,nan,nan,nan,nan,nan,34.0,57.357596266672,93.14545126098707,203.99772485716863,685.8905570912013,23.0
v1-old,T1,roto,4,EFGH,ABCD,4,0,lower_heavy,0,0,0,nan,37883,nan,nan,nan,nan,nan,nan,nan,33.0,456.08521035181786,467.3110383014581,301.9900611651248,930.6405386245116,2.0
v1-old,T2,roto,7,ABCDEFG,H,0,1,upper_heavy,0,1,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,16.523626524796907,26.283854183691776,110.01278655908266,598.5773657678529,23.0
v1-old,T2,roto,7,ABCDEFH,G,0,1,upper_heavy,1,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,17.943232546292748,30.974063474653672,109.28272879747122,604.9546519461097,23.0
v1-old,T2,roto,7,ABCDEGH,F,0,1,upper_heavy,0,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,17.725588578412502,30.454210673085942,102.7221425152244,590.5803219786823,23.0
v1-old,T2,roto,7,ABCDFGH,E,0,1,upper_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,22.62907186884417,37.86605093695751,111.27314158651292,611.2824873047829,23.0
v1-old,T2,roto,7,ABCEFGH,D,1,0,lower_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,19.059206594891748,32.787991849049746,102.59418373084542,574.6033804656753,23.0
v1-old,T2,roto,7,ABDEFGH,C,1,0,lower_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,22.092350824028795,34.071876183240335,119.23328248020236,625.2952972605553,23.0
v1-old,T2,roto,7,ACDEFGH,B,1,0,lower_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,19.497726257642856,30.77590514989121,107.23258876613168,605.0274990529704,23.0
v1-old,T2,roto,7,BCDEFGH,A,1,0,lower_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,19.18481363595896,31.169919557551587,116.65166848855682,619.626894936668,23.0
v1-old,T2,roto,6,ABCDEF,GH,0,2,upper_heavy,1,1,2,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,20.019809441805528,36.31329725114108,128.4342342935748,593.1567070875385,23.0
v1-old,T2,roto,6,ABCDEG,FH,0,2,upper_heavy,0,1,2,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,20.62222392492793,35.5347057597898,120.60493521799536,622.1143721338115,23.0
v1-old,T2,roto,6,ABCDEH,FG,0,2,upper_heavy,1,0,2,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,21.69960332723348,35.57203685460265,117.6543068112019,574.931608930646,23.0
v1-old,T2,roto,6,ABCDFG,EH,0,2,upper_heavy,0,1,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,24.690587557504585,42.74607271198984,129.6436851634208,605.2074300255108,23.0
v1-old,T2,roto,6,ABCDFH,EG,0,2,upper_heavy,1,0,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,26.961077741074973,41.55928858777022,136.2749629347303,620.9337808417946,23.0
v1-old,T2,roto,6,ABCDGH,EF,0,2,upper_heavy,0,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,19.521880514884277,31.44108274789193,110.8476056782743,566.8812066861486,23.0
v1-old,T2,roto,6,ABCEFG,DH,1,1,balanced,0,1,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,19.897106811213703,33.16365833199661,112.24959867545378,558.5796872497435,23.0
v1-old,T2,roto,6,ABCEFH,DG,1,1,balanced,1,0,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,24.814964309487777,39.95406568919532,124.74571233691024,589.9176115274952,23.0
v1-old,T2,roto,6,ABCEGH,DF,1,1,balanced,0,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,21.563491076219865,36.484400198349256,130.2037194273438,636.1375555549068,23.0
v1-old,T2,roto,6,ABCFGH,DE,1,1,balanced,0,0,0,nan,40809,nan,nan,nan,nan,nan,nan,nan,34.0,27.023554594619824,45.84788479435552,122.45572160327409,583.0422946343889,23.0
v1-old,T2,roto,6,ABDEFG,CH,1,1,balanced,0,1,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,26.09632559052576,41.77025865293693,134.11842586780963,633.9014595628589,23.0
v1-old,T2,roto,6,ABDEFH,CG,1,1,balanced,1,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,24.168597655799687,43.71504755037827,138.34572926545178,610.7328893062715,23.0
v1-old,T2,roto,6,ABDEGH,CF,1,1,balanced,0,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,23.84341624726436,37.16401911048864,133.01658920658093,624.606358479462,23.0
v1-old,T2,roto,6,ABDFGH,CE,1,1,balanced,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,25.105649211272794,41.93963145926519,141.10842844621413,655.5999460754863,23.0
v1-old,T2,roto,6,ABEFGH,CD,2,0,lower_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,31.374240452932632,56.65673153046984,126.34875536405556,546.4099567645015,23.0
v1-old,T2,roto,6,ACDEFG,BH,1,1,balanced,0,1,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,26.208254752620014,49.278127528787216,143.16134325994688,659.9799809752553,23.0
v1-old,T2,roto,6,ACDEFH,BG,1,1,balanced,1,0,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,25.99541749575017,45.285177584327954,151.05747222162006,625.3821488293192,23.0
v1-old,T2,roto,6,ACDEGH,BF,1,1,balanced,0,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,18.21045410181673,30.767644166157737,115.32946696830774,567.0065557467101,23.0
v1-old,T2,roto,6,ACDFGH,BE,1,1,balanced,0,0,0,nan,40809,nan,nan,nan,nan,nan,nan,nan,34.0,29.67466223287853,50.43461030251231,138.1286867829075,610.9197756104932,23.0
v1-old,T2,roto,6,ACEFGH,BD,2,0,lower_heavy,0,0,0,nan,40809,nan,nan,nan,nan,nan,nan,nan,34.0,29.0626507202008,49.1822626748528,128.38943211792665,594.6608004107377,23.0
v1-old,T2,roto,6,ADEFGH,BC,2,0,lower_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,35.87472604676441,61.50359345111292,154.14823361936612,619.8738237821362,23.0
v1-old,T2,roto,6,BCDEFG,AH,1,1,balanced,0,1,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,23.318899731193103,39.386865056860586,126.5448188537268,612.0164059079477,23.0
v1-old,T2,roto,6,BCDEFH,AG,1,1,balanced,1,0,1,nan,40810,nan,nan,nan,nan,nan,nan,nan,34.0,23.45881265139248,39.55085458750476,139.150182494858,650.6145146781539,23.0
v1-old,T2,roto,6,BCDEGH,AF,1,1,balanced,0,0,1,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,23.078963759880693,39.11197617069817,131.3197643602404,621.4820946301325,23.0
v1-old,T2,roto,6,BCDFGH,AE,1,1,balanced,0,0,0,nan,40809,nan,nan,nan,nan,nan,nan,nan,34.0,24.692518785161845,44.49491474520439,133.18106572658309,608.3966481444565,23.0
v1-old,T2,roto,6,BCEFGH,AD,2,0,lower_heavy,0,0,0,nan,40809,nan,nan,nan,nan,nan,nan,nan,34.0,29.08539635188337,47.14755356183161,115.2189835634588,544.3677399742786,23.0
v1-old,T2,roto,6,BDEFGH,AC,2,0,lower_heavy,0,0,0,nan,40811,nan,nan,nan,nan,nan,nan,nan,34.0,27.3482661691027,51.63162450339137,134.78172470578755,637.7548253248438,23.0
v1-old,T2,roto,6,CDEFGH,AB,2,0,lower_heavy,0,0,0,nan,40809,nan,nan,nan,nan,nan,nan,nan,34.0,31.719318976539263,58.861255925228015,141.4366164208359,615.4864001407789,23.0
v1-old,T2,roto,5,ABCDE,FGH,0,3,upper_heavy,1,1,3,nan,40805,nan,nan,nan,nan,nan,nan,nan,34.0,17.598768612921234,28.97677015142004,128.87743004735927,599.9660419585674,23.0
v1-old,T2,roto,5,ABCDF,EGH,0,3,upper_heavy,1,1,2,nan,40790,nan,nan,nan,nan,nan,nan,nan,34.0,25.193404758544,46.07589032157736,149.33698632432498,615.098487418104,23.0
v1-old,T2,roto,5,ABCDG,EFH,0,3,upper_heavy,0,1,2,nan,40792,nan,nan,nan,nan,nan,nan,nan,34.0,19.819720796165377,33.43005805385751,120.45631903369188,591.2010782773076,23.0
v1-old,T2,roto,5,ABCDH,EFG,0,3,upper_heavy,1,0,2,nan,40801,nan,nan,nan,nan,nan,nan,nan,34.0,25.70333528490731,39.70849618116408,123.47295598954112,586.3053321768411,23.0
v1-old,T2,roto,5,ABCEF,DGH,1,2,upper_heavy,1,1,2,nan,40789,nan,nan,nan,nan,nan,nan,nan,34.0,21.144365055741154,34.85773302516651,129.34743268002904,540.5383869877476,23.0
v1-old,T2,roto,5,ABCEG,DFH,1,2,upper_heavy,0,1,2,nan,40791,nan,nan,nan,nan,nan,nan,nan,34.0,23.089438034084743,36.493190075262206,135.73670729721454,615.6392377842982,23.0
v1-old,T2,roto,5,ABCEH,DFG,1,2,upper_heavy,1,0,2,nan,40798,nan,nan,nan,nan,nan,nan,nan,34.0,32.54373108083654,53.1836054614462,151.67319402658103,626.1301093115399,23.0
v1-old,T2,roto,5,ABCFG,DEH,1,2,upper_heavy,0,1,1,nan,40779,nan,nan,nan,nan,nan,nan,nan,34.0,28.7134978270586,44.43194944922618,126.8828865284594,555.6085519054734,23.0
v1-old,T2,roto,5,ABCFH,DEG,1,2,upper_heavy,1,0,1,nan,40784,nan,nan,nan,nan,nan,nan,nan,34.0,32.05570890247977,58.17604690913115,155.24276305856603,611.5977237905352,23.0
v1-old,T2,roto,5,ABCGH,DEF,1,2,upper_heavy,0,0,1,nan,40787,nan,nan,nan,nan,nan,nan,nan,34.0,32.06020154571449,51.69111598578024,156.6192220654818,640.7376819603949,23.0
v1-old,T2,roto,5,ABDEF,CGH,1,2,upper_heavy,1,1,2,nan,40791,nan,nan,nan,nan,nan,nan,nan,34.0,31.842506992191534,47.81955866911575,143.7539734550016,596.702752289279,23.0
v1-old,T2,roto,5,ABDEG,CFH,1,2,upper_heavy,0,1,2,nan,40801,nan,nan,nan,nan,nan,nan,nan,34.0,26.328152907935284,40.451378227916486,155.59742333625624,646.8622046131848,23.0
v1-old,T2,roto,5,ABDEH,CFG,1,2,upper_heavy,1,0,2,nan,40802,nan,nan,nan,nan,nan,nan,nan,34.0,21.62358535653029,37.43829490598975,123.06247922585908,589.3256931729142,23.0
v1-old,T2,roto,5,ABDFG,CEH,1,2,upper_heavy,0,1,1,nan,40786,nan,nan,nan,nan,nan,nan,nan,34.0,46.882247395256925,75.00269609257893,183.6237821286441,687.6293018108723,23.0
v1-old,T2,roto,5,ABDFH,CEG,1,2,upper_heavy,1,0,1,nan,40785,nan,nan,nan,nan,nan,nan,nan,34.0,33.3998033860602,51.6448597121652,165.93129397022204,684.3751123434417,23.5
v1-old,T2,roto,5,ABDGH,CEF,1,2,upper_heavy,0,0,1,nan,40798,nan,nan,nan,nan,nan,nan,nan,34.0,36.67780742324823,66.45089361924069,162.30721088611986,634.796320270829,23.0
v1-old,T2,roto,5,ABEFG,CDH,2,1,lower_heavy,0,1,1,nan,40787,nan,nan,nan,nan,nan,nan,nan,34.0,32.33713106008581,61.18271272984029,135.79661825231267,563.0592311507888,23.0
v1-old,T2,roto,5,ABEFH,CDG,2,1,lower_heavy,1,0,1,nan,39585,nan,nan,nan,nan,nan,nan,nan,33.0,28.0557209216951,55.399170062238206,127.28146363413124,560.8203334058601,23.0
v1-old,T2,roto,5,ABEGH,CDF,2,1,lower_heavy,0,0,1,nan,40797,nan,nan,nan,nan,nan,nan,nan,34.0,42.12268719083589,75.00937851113261,180.67226331054417,662.3646879700228,23.0
v1-old,T2,roto,5,ABFGH,CDE,2,1,lower_heavy,0,0,0,nan,40781,nan,nan,nan,nan,nan,nan,nan,34.0,33.954723722145495,63.746478084429725,166.7777759874282,623.1740735755579,23.0
v1-old,T2,roto,5,ACDEF,BGH,1,2,upper_heavy,1,1,2,nan,39600,nan,nan,nan,nan,nan,nan,nan,33.0,45.22477275375605,87.63027354367455,189.62655312168584,689.682701337479,22.0
v1-old,T2,roto,5,ACDEG,BFH,1,2,upper_heavy,0,1,2,nan,40796,nan,nan,nan,nan,nan,nan,nan,34.0,21.472279466226205,36.20350217329043,134.62385185306658,584.7185222678493,23.0
v1-old,T2,roto,5,ACDEH,BFG,1,2,upper_heavy,1,0,2,nan,40799,nan,nan,nan,nan,nan,nan,nan,34.0,23.80195489202793,38.590908076417946,123.64004094484424,557.6672692834136,23.0
v1-old,T2,roto,5,ACDFG,BEH,1,2,upper_heavy,0,1,1,nan,40789,nan,nan,nan,nan,nan,nan,nan,34.0,51.53932656854309,89.94545971462315,193.3685037231827,685.2838410875861,23.0
v1-old,T2,roto,5,ACDFH,BEG,1,2,upper_heavy,1,0,1,nan,40790,nan,nan,nan,nan,nan,nan,nan,34.0,37.06491207871363,74.26357432239885,169.67643387172996,635.7784795875091,23.0
v1-old,T2,roto,5,ACDGH,BEF,1,2,upper_heavy,0,0,1,nan,40787,nan,nan,nan,nan,nan,nan,nan,34.0,22.344624231398285,39.67106393015293,117.19569877825025,536.3017354966775,23.0
v1-old,T2,roto,5,ACEFG,BDH,2,1,lower_heavy,0,1,1,nan,40793,nan,nan,nan,nan,nan,nan,nan,34.0,29.57951658462165,49.78977467721273,142.83954353414794,611.566355006787,23.0
v1-old,T2,roto,5,ACEFH,BDG,2,1,lower_heavy,1,0,1,nan,40792,nan,nan,nan,nan,nan,nan,nan,34.0,34.226750259097464,62.81657410380899,161.1839305968076,631.680040316572,23.0
v1-old,T2,roto,5,ACEGH,BDF,2,1,lower_heavy,0,0,1,nan,40789,nan,nan,nan,nan,nan,nan,nan,34.0,26.179992037095676,41.6941860898616,139.0779496248686,625.0107507235059,23.0
v1-old,T2,roto,5,ACFGH,BDE,2,1,lower_heavy,0,0,0,nan,40783,nan,nan,nan,nan,nan,nan,nan,34.0,40.948730930361855,70.90396318472915,155.09322451606386,602.496270925687,23.0
v1-old,T2,roto,5,ADEFG,BCH,2,1,lower_heavy,0,1,1,nan,40800,nan,nan,nan,nan,nan,nan,nan,34.0,48.86867151959864,80.56593781829845,204.34729461258823,711.7488774577896,22.0
v1-old,T2,roto,5,ADEFH,BCG,2,1,lower_heavy,1,0,1,nan,40793,nan,nan,nan,nan,nan,nan,nan,34.0,28.252439358415707,49.43039540627422,152.8483872939202,594.2659828781352,23.0
v1-old,T2,roto,5,ADEGH,BCF,2,1,lower_heavy,0,0,1,nan,40800,nan,nan,nan,nan,nan,nan,nan,34.0,25.96207732128014,41.59008706542952,127.93177146492611,577.4033833807946,23.0
v1-old,T2,roto,5,ADFGH,BCE,2,1,lower_heavy,0,0,0,nan,40789,nan,nan,nan,nan,nan,nan,nan,34.0,52.628478258456624,95.30520734872806,197.026626914554,689.7242761901728,23.0
v1-old,T2,roto,5,AEFGH,BCD,3,0,lower_heavy,0,0,0,nan,40793,nan,nan,nan,nan,nan,nan,nan,34.0,36.61443151858691,65.03770713283863,143.6691746887426,570.8948069864316,23.0
v1-old,T2,roto,5,BCDEF,AGH,1,2,upper_heavy,1,1,2,nan,40787,nan,nan,nan,nan,nan,nan,nan,34.0,32.630963036440946,52.08623790717486,170.255246190308,651.241615100163,23.0
v1-old,T2,roto,5,BCDEG,AFH,1,2,upper_heavy,0,1,2,nan,40789,nan,nan,nan,nan,nan,nan,nan,34.0,27.42272146753813,45.57995104654562,161.02999980732528,642.6364031223759,23.0
v1-old,T2,roto,5,BCDEH,AFG,1,2,upper_heavy,1,0,2,nan,40797,nan,nan,nan,nan,nan,nan,nan,34.0,45.928790450889,63.93126609926743,146.47971074959668,612.4510404861792,23.0
v1-old,T2,roto,5,BCDFG,AEH,1,2,upper_heavy,0,1,1,nan,40776,nan,nan,nan,nan,nan,nan,nan,34.0,27.833311335095228,50.533382834667634,140.2483060027754,591.9767690895869,23.0
v1-old,T2,roto,5,BCDFH,AEG,1,2,upper_heavy,1,0,1,nan,40782,nan,nan,nan,nan,nan,nan,nan,34.0,30.30035225722033,56.94005993696648,152.3431507615664,670.4345932694852,23.0
v1-old,T2,roto,5,BCDGH,AEF,1,2,upper_heavy,0,0,1,nan,40785,nan,nan,nan,nan,nan,nan,nan,34.0,26.256279683829035,44.77554548574851,129.72539557973943,589.6062320510146,23.0
v1-old,T2,roto,5,BCEFG,ADH,2,1,lower_heavy,0,1,1,nan,40777,nan,nan,nan,nan,nan,nan,nan,34.0,24.840895393196934,45.50823175493364,126.31197601838744,545.2984588392904,23.0
v1-old,T2,roto,5,BCEFH,ADG,2,1,lower_heavy,1,0,1,nan,40781,nan,nan,nan,nan,nan,nan,nan,34.0,40.72886365485503,70.54454323937412,164.86694846253533,608.4857790312738,23.0
v1-old,T2,roto,5,BCEGH,ADF,2,1,lower_heavy,0,0,1,nan,40784,nan,nan,nan,nan,nan,nan,nan,34.0,43.24796263297131,68.71176803517486,166.47980620975153,652.8547060942599,23.0
v1-old,T2,roto,5,BCFGH,ADE,2,1,lower_heavy,0,0,0,nan,40772,nan,nan,nan,nan,nan,nan,nan,34.0,32.26808571834614,58.92774397994462,126.47948955375426,566.0017172854867,23.0
v1-old,T2,roto,5,BDEFG,ACH,2,1,lower_heavy,0,1,1,nan,40785,nan,nan,nan,nan,nan,nan,nan,34.0,33.4289476857573,58.46032759722051,160.47900645000863,645.0424763682136,23.0
v1-old,T2,roto,5,BDEFH,ACG,2,1,lower_heavy,1,0,1,nan,40783,nan,nan,nan,nan,nan,nan,nan,34.0,34.69158055489666,62.45254341074815,163.9675954090658,651.6532480744919,23.0
v1-old,T2,roto,5,BDEGH,ACF,2,1,lower_heavy,0,0,1,nan,40796,nan,nan,nan,nan,nan,nan,nan,34.0,32.82207455416344,53.873121951150594,163.8365715633838,657.314548659064,23.0
v1-old,T2,roto,5,BDFGH,ACE,2,1,lower_heavy,0,0,0,nan,40779,nan,nan,nan,nan,nan,nan,nan,34.0,32.8451001926411,62.125938824254575,159.7095552948116,655.6986355432746,23.0
v1-old,T2,roto,5,BEFGH,ACD,3,0,lower_heavy,0,0,0,nan,40780,nan,nan,nan,nan,nan,nan,nan,34.0,48.59555386819044,89.90742362717569,173.40756352996334,591.9113756955126,23.0
v1-old,T2,roto,5,CDEFG,ABH,2,1,lower_heavy,0,1,1,nan,40790,nan,nan,nan,nan,nan,nan,nan,34.0,43.39943673476331,80.9154716042137,190.81214238335747,679.7486927176924,23.0
v1-old,T2,roto,5,CDEFH,ABG,2,1,lower_heavy,1,0,1,nan,40790,nan,nan,nan,nan,nan,nan,nan,34.0,40.16061878661984,73.55608280044144,201.22039846464529,688.1408707223761,23.0
v1-old,T2,roto,5,CDEGH,ABF,2,1,lower_heavy,0,0,1,nan,40787,nan,nan,nan,nan,nan,nan,nan,34.0,32.573610394751114,50.30470386975384,131.83559568567256,595.5244538065132,23.0
v1-old,T2,roto,5,CDFGH,ABE,2,1,lower_heavy,0,0,0,nan,40780,nan,nan,nan,nan,nan,nan,nan,34.0,49.95014575023652,86.79810594664372,160.7060879124981,603.6361846785047,23.0
v1-old,T2,roto,5,CEFGH,ABD,3,0,lower_heavy,0,0,0,nan,40784,nan,nan,nan,nan,nan,nan,nan,34.0,39.73572958278379,70.01207697627092,150.71768075793528,569.8245682335748,23.0
v1-old,T2,roto,5,DEFGH,ABC,3,0,lower_heavy,0,0,0,nan,40791,nan,nan,nan,nan,nan,nan,nan,34.0,62.1653185914219,109.04128482023008,205.78074379104652,648.0377902356299,23.0
v1-old,T2,roto,4,ABCD,EFGH,0,4,upper_heavy,1,1,3,nan,40179,nan,nan,nan,nan,nan,nan,nan,34.0,15.201570110726678,25.658676023730607,132.20821070461386,584.6512555848703,23.0
v1-old,T2,roto,4,ABCE,DFGH,1,3,upper_heavy,1,1,3,nan,40176,nan,nan,nan,nan,nan,nan,nan,34.0,26.371179817210574,41.87164681646949,163.71527387700928,610.5296755119841,23.0
v1-old,T2,roto,4,ABCF,DEGH,1,3,upper_heavy,1,1,2,nan,39756,nan,nan,nan,nan,nan,nan,nan,34.0,35.81572192875319,60.21016173564021,173.35118164047032,615.1110931042907,23.0
v1-old,T2,roto,4,ABCG,DEFH,1,3,upper_heavy,0,1,2,nan,39799,nan,nan,nan,nan,nan,nan,nan,34.0,35.649448569602576,58.78246722414902,175.14703168644456,643.1070831505062,23.0
v1-old,T2,roto,4,ABCH,DEFG,1,3,upper_heavy,1,0,2,nan,39785,nan,nan,nan,nan,nan,nan,nan,34.0,40.51201823426658,78.82605326339373,176.04002975621148,662.9791075165585,23.0
v1-old,T2,roto,4,ABDE,CFGH,1,3,upper_heavy,1,1,3,nan,39061,nan,nan,nan,nan,nan,nan,nan,33.0,34.90678503935811,62.37664087807166,157.8903506566235,633.4311989134083,23.0
v1-old,T2,roto,4,ABDF,CEGH,1,3,upper_heavy,1,1,2,nan,39826,nan,nan,nan,nan,nan,nan,nan,34.0,45.416471516261005,76.79100951262126,203.24689940741928,691.5820069518721,23.0
v1-old,T2,roto,4,ABDG,CEFH,1,3,upper_heavy,0,1,2,nan,39861,nan,nan,nan,nan,nan,nan,nan,34.0,49.99603461187938,78.40826802794476,185.5812351605323,605.1628543266025,23.0
v1-old,T2,roto,4,ABDH,CEFG,1,3,upper_heavy,1,0,2,nan,39853,nan,nan,nan,nan,nan,nan,nan,34.0,36.4283305998183,61.77510200729756,170.03873911562872,642.6637984877264,23.0
v1-old,T2,roto,4,ABEF,CDGH,2,2,balanced,1,1,2,nan,38660,nan,nan,nan,nan,nan,nan,nan,33.0,24.428681702116005,43.631879773712,126.67329928665542,544.8360572688888,23.0
v1-old,T2,roto,4,ABEG,CDFH,2,2,balanced,0,1,2,nan,39856,nan,nan,nan,nan,nan,nan,nan,34.0,45.146209173342,76.58171240998277,195.22283472722023,643.6447650470146,23.0
v1-old,T2,roto,4,ABEH,CDFG,2,2,balanced,1,0,2,nan,39850,nan,nan,nan,nan,nan,nan,nan,34.0,41.62447472802916,70.03430282284565,190.6582486053505,609.0221019452051,23.0
v1-old,T2,roto,4,ABFG,CDEH,2,2,balanced,0,1,1,nan,39436,nan,nan,nan,nan,nan,nan,nan,34.0,46.967005313633,83.22331939701796,192.2828917782188,613.1154204009824,23.5
v1-old,T2,roto,4,ABFH,CDEG,2,2,balanced,1,0,1,nan,39432,nan,nan,nan,nan,nan,nan,nan,34.0,70.53634384419884,110.76479029108764,223.7072673717654,725.3183519545546,23.0
v1-old,T2,roto,4,ABGH,CDEF,2,2,balanced,0,0,1,nan,38305,nan,nan,nan,nan,nan,nan,nan,33.0,134.49958793447516,171.5528170721178,263.7870266966366,700.614226799081,3.0
v1-old,T2,roto,4,ACDE,BFGH,1,3,upper_heavy,1,1,3,nan,40231,nan,nan,nan,nan,nan,nan,nan,34.0,35.16326670167281,62.76472585891506,200.00114680698837,619.5223425322143,23.0
v1-old,T2,roto,4,ACDF,BEGH,1,3,upper_heavy,1,1,2,nan,38615,nan,nan,nan,nan,nan,nan,nan,33.0,69.73247627559824,127.01270949367726,207.8611247222397,693.5441854496408,21.0
v1-old,T2,roto,4,ACDG,BEFH,1,3,upper_heavy,0,1,2,nan,39855,nan,nan,nan,nan,nan,nan,nan,34.0,28.40449911292478,40.66432737788313,176.22018566196522,578.4120270910878,23.0
v1-old,T2,roto,4,ACDH,BEFG,1,3,upper_heavy,1,0,2,nan,39845,nan,nan,nan,nan,nan,nan,nan,34.0,40.38067918293065,72.94226096734914,164.10021128158394,594.0629345460488,23.0
