mask,facing,height,n,vdop_median,vdop_p95,gdop_median,radial_p95_median,pct_ge8_median
dropDF,ABEF,low,2,0.9290215373039246,0.9307267248630524,1.4173423051834106,113.40754186680162,92.12530703146321
dropDF,ABEF,mid,2,1.2602299451828003,1.2891974806785584,1.6738600730895996,115.40944847510812,93.6684707188454
dropDF,ADHE,high,2,1.0463771224021912,1.1110443770885468,1.4679771661758423,104.66248926254788,91.96502914238135
dropDF,ADHE,low,2,0.8412124514579773,0.8636396884918213,1.3184707164764404,137.55633401300634,91.09075770191507
dropDF,ADHE,mid,2,1.2334545254707336,1.2631515681743621,1.6384758353233337,77.7054933473849,90.7993338884263
dropDF,BCGF,high,2,0.8978083431720734,0.9927605539560318,1.3716254234313965,109.62870113291399,92.75603663613657
dropDF,BCGF,low,2,0.9410682618618011,0.9820315212011337,1.4055283665657043,91.98003244102073,93.37461345459269
dropDF,BCGF,mid,2,1.2022753953933716,1.2815132141113281,1.6195380687713623,82.58665185358097,91.7116985845129
dropDF,CDHG,high,2,1.0696032643318176,1.1847016274929048,1.5379979014396667,115.29532142575104,93.58867610324731
dropDF,CDHG,low,2,0.8837594091892242,0.9176408320665359,1.359638273715973,179.82700603813663,90.3413821815154
dropDF,CDHG,mid,2,1.307588517665863,1.313585239648819,1.7301241755485535,120.72604325592548,92.9225645295587
dropDG,ABEF,high,2,0.8635660707950592,0.9338078945875168,1.3279034495353699,106.63362100495875,91.7985012489592
dropDG,ABEF,low,2,0.8587878942489624,0.8880598604679107,1.320245623588562,113.40754186680162,92.12530703146321
dropDG,ABEF,mid,2,1.055698037147522,1.0813871622085571,1.4235730171203613,115.40944847510812,93.6684707188454
dropDG,ADHE,high,2,1.0007795989513397,1.0541563361883164,1.3894811868667603,104.66248926254788,91.96502914238135
dropDG,ADHE,low,2,0.8548624217510223,0.8737761527299881,1.2971181869506836,137.55633401300634,91.09075770191507
dropDG,ADHE,mid,2,1.0726698637008667,1.0735811710357666,1.4227524399757385,77.7054933473849,90.7993338884263
dropDG,BCGF,high,2,0.8824850916862488,0.9512731313705445,1.3148329257965088,109.62870113291399,92.75603663613657
dropDG,BCGF,low,2,0.8680460751056671,0.8876607745885849,1.314000427722931,91.98003244102073,93.37461345459269
dropDG,BCGF,mid,2,1.0319012701511383,1.0771417409181594,1.3913779854774475,82.58665185358097,91.7116985845129
dropDG,CDHG,high,2,0.9934543669223785,1.0586630254983902,1.384450376033783,115.29532142575104,93.58867610324731
dropDG,CDHG,low,2,0.9345366954803467,0.9807529807090759,1.3580402135849,179.82700603813663,90.3413821815154
dropDG,CDHG,mid,2,1.150437355041504,1.2067097783088685,1.485981285572052,120.72604325592548,92.9225645295587
dropDH,ABEF,high,2,0.8778190910816193,0.9479127496480941,1.4023016095161438,106.63362100495875,91.7985012489592
dropDH,ABEF,low,2,0.9278866648674011,0.9650912642478943,1.4393583536148071,113.40754186680162,92.12530703146321
dropDH,ABEF,mid,2,1.0283308625221252,1.0444675147533418,1.4351592063903809,115.40944847510812,93.6684707188454
dropDH,ADHE,high,2,1.0339724123477936,1.1046058923006057,1.4690008759498596,104.66248926254788,91.96502914238135
dropDH,ADHE,low,2,1.0502503216266632,1.1448377519845963,1.5031301379203796,137.55633401300634,91.09075770191507
dropDH,ADHE,mid,2,1.0619363188743591,1.0846823632717133,1.4324660897254944,77.7054933473849,90.7993338884263
dropDH,BCGF,high,2,0.8833803236484528,0.9593437820672989,1.3542179465293884,109.62870113291399,92.75603663613657
dropDH,BCGF,low,2,0.8493386209011078,0.9263919144868851,1.356155812740326,91.98003244102073,93.37461345459269
dropDH,BCGF,mid,2,0.9778679013252258,1.0361236035823822,1.37773859500885,82.58665185358097,91.7116985845129
dropDH,CDHG,high,2,1.0043867230415344,1.0580579936504364,1.4355908632278442,115.29532142575104,93.58867610324731
dropDH,CDHG,low,2,0.9295282959938049,0.9601836919784545,1.4087865352630615,179.82700603813663,90.3413821815154
dropDH,CDHG,mid,2,1.0722869038581848,1.0914673268795014,1.4287748336791992,120.72604325592548,92.9225645295587
dropEF,ABEF,high,2,0.7627032995223999,0.788635379076004,1.2542780041694641,106.63362100495875,91.7985012489592
dropEF,ABEF,low,2,1.3014439344406128,1.336165988445282,1.636267900466919,113.40754186680162,92.12530703146321
dropEF,ABEF,mid,2,1.0465527772903442,1.0539454817771912,1.3917969465255737,115.40944847510812,93.6684707188454
dropEF,ADHE,high,2,0.7869364321231842,0.7915343016386032,1.2523491978645325,104.66248926254788,91.96502914238135
dropEF,ADHE,low,2,1.118628978729248,1.1307385087013244,1.4761713147163391,137.55633401300634,91.09075770191507
dropEF,ADHE,mid,2,0.9841727316379547,1.007515326142311,1.355959415435791,77.7054933473849,90.7993338884263
dropEF,BCGF,high,2,0.7696018218994141,0.803831261396408,1.2482645511627197,109.62870113291399,92.75603663613657
dropEF,BCGF,low,2,1.2053345441818237,1.3403906345367431,1.5518921613693237,91.98003244102073,93.37461345459269
dropEF,BCGF,mid,2,1.008615106344223,1.035040470957756,1.371845304965973,82.58665185358097,91.7116985845129
dropEF,CDHG,high,2,0.8118790984153748,0.8494967579841614,1.3089463114738464,115.29532142575104,93.58867610324731
dropEF,CDHG,low,2,1.0990737974643707,1.1916402369737624,1.4781038165092468,179.82700603813663,90.3413821815154
dropEF,CDHG,mid,2,1.0331239700317383,1.050910770893097,1.430442452430725,120.72604325592548,92.9225645295587
dropEG,ABEF,high,2,0.7603086829185486,0.7885526120662689,1.3716087937355042,106.63362100495875,91.7985012489592
dropEG,ABEF,low,2,1.0548924803733826,1.0653484284877777,1.4099846482276917,113.40754186680162,92.12530703146321
dropEG,ABEF,mid,2,0.9928360283374786,0.9969130665063858,1.3983212113380432,115.40944847510812,93.6684707188454
dropEG,ADHE,high,2,0.7869469523429871,0.7919190704822541,1.3440771102905273,104.66248926254788,91.96502914238135
dropEG,ADHE,low,2,1.0153558850288391,1.0236984670162201,1.3784035444259644,137.55633401300634,91.09075770191507
dropEG,ADHE,mid,2,0.9475321173667908,0.9668749213218689,1.363263487815857,77.7054933473849,90.7993338884263
dropEG,BCGF,high,2,0.7702071368694305,0.803904989361763,1.3472664952278137,109.62870113291399,92.75603663613657
dropEG,BCGF,low,2,1.0002321898937225,1.0730084866285323,1.3714386820793152,91.98003244102073,93.37461345459269
dropEG,BCGF,mid,2,0.9602057039737701,0.984938594698906,1.3718652129173279,82.58665185358097,91.7116985845129
dropEG,CDHG,high,2,0.8024235963821411,0.831403523683548,1.3513794541358948,115.29532142575104,93.58867610324731
dropEG,CDHG,low,2,1.0385802388191223,1.058306223154068,1.4021360874176025,179.82700603813663,90.3413821815154
dropEG,CDHG,mid,2,0.9836430251598358,0.996700206398964,1.3921594619750977,120.72604325592548,92.9225645295587
dropEH,ABEF,high,2,0.7585378885269165,0.7887355923652649,1.2642400860786438,106.63362100495875,91.7985012489592
dropEH,ABEF,low,2,1.2615177631378174,1.2859004378318786,1.5829481482505798,113.40754186680162,92.12530703146321
dropEH,ABEF,mid,2,1.0404619574546814,1.0471211850643158,1.3948153257369995,115.40944847510812,93.6684707188454
dropEH,ADHE,high,2,0.7856119275093079,0.7920300781726837,1.276340126991272,104.66248926254788,91.96502914238135
dropEH,ADHE,low,2,1.3941887617111206,1.6051993250846863,1.6968573331832886,137.55633401300634,91.09075770191507
dropEH,ADHE,mid,2,0.9922795593738556,1.0035586506128311,1.3622541427612305,77.7054933473849,90.7993338884263
dropEH,BCGF,high,2,0.7661827504634857,0.8044899791479111,1.2501242756843567,109.62870113291399,92.75603663613657
dropEH,BCGF,low,2,1.073600560426712,1.2523970156908035,1.4420879483222961,91.98003244102073,93.37461345459269
dropEH,BCGF,mid,2,0.9790390431880951,1.0253530949354173,1.3543145656585693,82.58665185358097,91.7116985845129
dropEH,CDHG,high,2,0.8036377131938934,0.8338392525911331,1.26739901304245,115.29532142575104,93.58867610324731
dropEH,CDHG,low,2,1.0886055827140808,1.1141161262989043,1.4467626810073853,179.82700603813663,90.3413821815154
dropEH,CDHG,mid,2,1.0275869369506836,1.046984350681305,1.3881946802139282,120.72604325592548,92.9225645295587
dropFG,ABEF,high,2,0.7548806965351105,0.7880179673433304,1.259403109550476,106.63362100495875,91.7985012489592
dropFG,ABEF,low,2,1.1310014128684998,1.1625440299510956,1.4791445136070251,113.40754186680162,92.12530703146321
dropFG,ABEF,mid,2,1.0526660084724426,1.0595745742321014,1.4091442823410034,115.40944847510812,93.6684707188454
dropFG,ADHE,high,2,0.7884396314620972,0.7918919563293457,1.26008802652359,104.66248926254788,91.96502914238135
dropFG,ADHE,low,2,1.0353353917598724,1.1192257970571518,1.4053614139556885,137.55633401300634,91.09075770191507
dropFG,ADHE,mid,2,0.9742279946804047,1.013519486784935,1.359579861164093,77.7054933473849,90.7993338884263
dropFG,BCGF,high,2,0.7724630236625671,0.8052282989025116,1.279283583164215,109.62870113291399,92.75603663613657
dropFG,BCGF,low,2,1.2215015292167664,1.2336635768413544,1.551885962486267,91.98003244102073,93.37461345459269
dropFG,BCGF,mid,2,1.0255464315414429,1.0440397262573242,1.3896311521530151,82.58665185358097,91.7116985845129
dropFG,CDHG,high,2,0.8043822050094604,0.8363547801971436,1.2729875445365906,115.29532142575104,93.58867610324731
dropFG,CDHG,low,2,1.228986918926239,1.247072571516037,1.562018871307373,179.82700603813663,90.3413821815154
dropFG,CDHG,mid,2,1.0361183881759644,1.0556596755981444,1.400012195110321,120.72604325592548,92.9225645295587
dropFH,ABEF,high,2,0.7566322684288025,0.7885044753551483,1.3569363355636597,106.63362100495875,91.7985012489592
dropFH,ABEF,low,2,1.069765567779541,1.0959022998809815,1.4156113862991333,113.40754186680162,92.12530703146321
dropFH,ABEF,mid,2,1.0162461996078491,1.021202278137207,1.4040465950965881,115.40944847510812,93.6684707188454
dropFH,ADHE,high,2,0.7884716689586639,0.7922075301408767,1.3229491114616394,104.66248926254788,91.96502914238135
dropFH,ADHE,low,2,1.0876463651657104,1.1327182054519653,1.4210354089736938,137.55633401300634,91.09075770191507
dropFH,ADHE,mid,2,0.9677614867687225,0.9868395298719406,1.3699907660484314,77.7054933473849,90.7993338884263
dropFH,BCGF,high,2,0.7722213268280029,0.8052929103374481,1.3330780863761902,109.62870113291399,92.75603663613657
dropFH,BCGF,low,2,1.038651943206787,1.103555715084076,1.3908310532569885,91.98003244102073,93.37461345459269
dropFH,BCGF,mid,2,0.9829976260662079,1.0075085371732713,1.3759007453918457,82.58665185358097,91.7116985845129
dropFH,CDHG,high,2,0.8042271435260773,0.8360398858785629,1.348150610923767,115.29532142575104,93.58867610324731
dropFH,CDHG,low,2,1.0373343229293823,1.0524882674217224,1.3947870135307312,179.82700603813663,90.3413821815154
dropFH,CDHG,mid,2,1.0031523406505585,1.0200044721364976,1.3958891034126282,120.72604325592548,92.9225645295587
dropGH,ABEF,high,2,0.7482872009277344,0.787906539440155,1.284496545791626,106.63362100495875,91.7985012489592
dropGH,ABEF,low,2,1.1145145297050476,1.1889927685260773,1.4825248718261719,113.40754186680162,92.12530703146321
dropGH,ABEF,mid,2,1.0459181070327759,1.0496385455131532,1.4289299845695496,115.40944847510812,93.6684707188454
dropGH,ADHE,high,2,0.7863993644714355,0.7923586428165436,1.2546851634979248,104.66248926254788,91.96502914238135
dropGH,ADHE,low,2,1.2087950706481934,1.2479616522789,1.5439392924308777,137.55633401300634,91.09075770191507
dropGH,ADHE,mid,2,0.9916097521781921,1.012008649110794,1.3654480576515198,77.7054933473849,90.7993338884263
dropGH,BCGF,high,2,0.7708362936973572,0.8061696767807007,1.255802869796753,109.62870113291399,92.75603663613657
dropGH,BCGF,low,2,1.067095786333084,1.142546084523201,1.4411094188690186,91.98003244102073,93.37461345459269
dropGH,BCGF,mid,2,1.0053746402263641,1.0371808379888534,1.3769543170928955,82.58665185358097,91.7116985845129
dropGH,CDHG,high,2,0.7988355159759521,0.825831949710846,1.2549896836280823,115.29532142575104,93.58867610324731
dropGH,CDHG,low,2,1.2469616532325745,1.351806789636612,1.5931065678596497,179.82700603813663,90.3413821815154
dropGH,CDHG,mid,2,1.0299633741378784,1.053729784488678,1.3821114301681519,120.72604325592548,92.9225645295587
