file_id,anchor,dev_x_mm,dev_y_vertical_mm,dev_z_mm,dev_3d_mm,is_primary_truth_file
ID15,B,0.41190000000005966,0.11959999999999127,-0.028999999999996362,0.4298915793546634,False
ID15,C,-0.03521499999999378,0.010179999999991196,-0.040500000000065484,0.054625805486095004,False
ID15,D,0.09535000000005311,0.05197999999998615,0.3968999999999596,0.4114889462670615,False
ID15,E,0.12310000000002219,0.08249999999998181,0.2399000000000342,0.2819784920876393,False
ID15,F,0.1712999999999738,-0.09484999999972388,-0.06725000000005821,0.20703327027303237,False
ID15,G,-0.18596999999999753,0.5152000000000498,0.5934500000000753,0.807588251152863,False
ID15,H,0.044849999999996726,-0.05160000000000764,0.18065000000024156,0.19315409651386575,False
ID16,A,1.054049999999961,0.4962950000000319,0.11215000000015607,1.1704305840266582,False
ID16,B,0.361850000000004,0.0550349999999753,-0.06835000000000946,0.37233855054909565,False
ID16,C,-0.17123000000003685,0.027820000000019718,0.042349999999942156,0.17856984011867408,False
ID16,D,-0.046600000000125874,0.02837500000001114,0.1764499999999316,0.18469245551724148,False
ID16,E,0.05025000000023283,0.037799999999833744,-0.029600000000073123,0.06949865106615495,False
ID16,F,0.31034999999997126,-0.22730000000001382,-0.019300000000157524,0.38516866759900725,False
ID16,G,-0.002679999999941174,0.13419999999996435,0.2947999999998956,0.32391953074788277,False
ID16,H,-0.043899999999894135,-0.04310000000009495,0.14059999999994943,0.15347045318231348,False
ID17,A,0.7010499999998956,0.38562500000000455,-0.005949999999984357,0.8001332049258154,False
ID17,B,0.1995999999999185,-0.08645999999998821,-0.2047499999998763,0.29872739094350687,False
ID17,C,-0.06509000000005472,-0.03651500000000851,-0.07709999999997308,0.10730546735839508,False
ID17,D,-0.0883000000001175,-0.10184000000000992,0.23890000000005784,0.2743018147954009,False
ID17,E,0.07405000000017026,0.03579999999988104,0.24479999999994106,0.2582481026067526,False
ID17,F,0.17975000000001273,-0.3047999999998865,-0.09805000000028485,0.36718783340409206,False
ID17,G,-0.07080000000007658,-1.5920000000000982,-6.3875000000000455,6.583284354332639,False
ID17,H,-0.17074999999999818,-0.1529000000000451,0.10360000000014224,0.251529188167184,False
ID18,A,0.6527499999997417,0.37904500000001917,-0.04034999999998945,0.755900652880176,False
ID18,B,0.17450000000008004,-0.10100000000005593,-0.016200000000026193,0.2022713276765644,False
ID18,C,0.0397050000000263,0.009174999999999045,0.060050000000046566,0.07257182752285947,False
ID18,D,-0.08080000000018117,-0.03139500000000339,0.27320000000008804,0.28662261952797374,False
ID18,E,0.05340000000001055,0.004699999999957072,0.12259999999992033,0.1338073615313492,False
ID18,F,0.5730499999999665,-0.28864999999973406,0.07649999999989632,0.6461867957485607,False
ID18,G,-0.03756999999995969,0.09560000000010405,0.29130000000009204,0.3088795151836238,False
ID18,H,-0.2504500000000007,-0.1428000000000793,0.07144999999991342,0.2970221288052637,False
ID19,A,0.5465500000000247,0.357040000000012,0.07940000000007785,0.6576464278775093,False
ID19,B,0.1669000000001688,-0.10234499999995705,-0.08705000000009022,0.21426108261899374,False
ID19,C,0.0017699999999649663,0.06302500000001032,-0.05480000000011387,0.08353636049657452,False
ID19,D,-0.04845000000022992,0.013310000000018363,0.037500000000136424,0.06269616096726338,False
ID19,E,0.01660000000015316,0.044499999999970896,0.24900000000002365,0.2534892699899036,False
ID19,F,0.573699999999917,-0.27414999999996326,0.07889999999974862,0.6407145405715755,False
ID19,G,-0.003630000000043765,-1.539700000000039,-6.278450000000021,6.464489436096279,False
ID19,H,-0.29084999999986394,-0.15314999999986867,0.05864999999994325,0.3338988881381218,False
ID20,A,0.3847000000000662,0.41256500000002916,0.08490000000006148,0.5704489277972967,False
ID20,B,0.1876999999999498,-0.14816500000000588,0.012899999999945067,0.23947978458521604,False
ID20,C,-0.28027000000008684,0.22908499999999776,-0.03495000000020809,0.3636656604974715,False
ID20,D,-0.1378500000000713,-0.04828000000000543,0.23604999999997744,0.27758455180360725,False
ID20,E,0.06420000000002801,-0.005200000000058935,0.14464999999995598,0.15834235851468006,False
ID20,F,0.1835000000000946,-0.17314999999985048,0.15489999999977044,0.29605266845598915,False
ID20,G,-0.02517499999987649,-1.6516499999997905,-6.465050000000019,6.6727395427683645,False
ID20,H,-0.29150000000004184,-0.11269999999990432,0.023500000000012733,0.31340993921699967,False
ID21,A,0.629799999999932,0.5022600000000352,0.06809999999995853,0.8084248620619878,False
ID21,B,0.29700000000002547,-0.023565000000019154,0.022950000000037107,0.29881601651353584,False
ID21,C,-0.1443450000000439,0.13981999999998607,-0.09380000000010114,0.22177364907722413,False
ID21,D,0.01735000000007858,0.010335000000026184,-0.06414999999992688,0.06725367815215674,False
ID21,E,0.03240000000005239,0.04565000000002328,0.10269999999991342,0.11696568941355297,False
ID21,F,0.44270000000005894,0.08349999999995816,0.08589999999981046,0.45862223016335857,False
ID21,G,-0.038940000000025066,-0.009649999999965075,0.13965000000007421,0.14529820577014022,False
ID21,H,-0.27215000000001055,-0.09840000000008331,0.011200000000144428,0.2896094309583605,False
ID22,A,0.6493000000000393,0.5384500000000116,0.05360000000018772,0.8452170446104856,False
ID22,B,0.5060000000000855,0.1942849999999794,-0.27800000000002,0.609152412147477,False
ID22,C,-0.25561499999992066,0.13294500000000653,-0.35580000000004475,0.4578286155866549,False
ID22,D,-0.0763000000001739,0.15492500000001996,-0.47004999999990105,0.5007698554475296,False
ID22,E,0.012500000000045475,0.09159999999997126,0.13200000000006185,0.16115461519923094,False
ID22,F,-0.01859999999987849,-0.16419999999993706,-0.10860000000002401,0.19774114392300865,False
ID22,G,-0.1953399999999874,0.5332499999999527,0.7030000000002019,0.9037268824707101,False
ID22,H,-0.00945000000001528,-0.04899999999997817,0.10270000000014079,0.11418227752163235,False
ID23,A,0.7499000000000251,0.5091500000000053,0.08175000000005639,0.9100916409900996,False
ID23,B,0.7167500000000473,0.23092500000001337,-0.35905000000002474,0.8342504543751186,False
ID23,C,-0.26001000000007934,0.18080000000000496,-0.4515000000001237,0.5514944152937133,False
ID23,D,0.09629999999992833,0.07658999999998173,-0.10304999999993925,0.16049617004767083,False
ID23,E,0.0964000000001306,0.13269999999988613,0.3576500000001488,0.39346635497854376,False
ID23,F,-0.10815000000002328,-0.06510000000002947,0.025099999999838474,0.12870292343222342,False
ID23,G,-0.20754999999996926,0.5282499999998436,0.7287000000001171,0.9236496927948348,False
ID23,H,0.03710000000000946,-0.02994999999987158,0.14460000000008222,0.15225824279826952,False
ID24,A,0.3069500000001426,0.4773200000000202,0.19935000000009495,0.6014924001183595,False
ID24,B,0.7434000000000651,0.13389499999999543,-0.18204999999989013,0.7769901116005632,False
ID24,C,-0.35968000000002576,0.1460999999999899,-0.11979999999994106,0.40628432458070723,False
ID24,D,-0.09040000000004511,0.029745000000019672,-0.24109999999996035,0.25920288390561974,False
ID24,E,0.09530000000017935,0.09420000000000073,0.44325000000003456,0.4630618668170215,False
ID24,F,0.05349999999998545,-0.10329999999999018,0.05939999999986867,0.13061967692495954,False
ID24,G,0.07052999999996246,0.350400000000036,0.6984500000000935,0.7845935529942561,False
ID24,H,-0.04514999999992142,-0.04034999999998945,0.11805000000003929,0.13267421565625073,False
