anchor_source,coordinate_frame,alignment_dof,alignment_note,delay_mode,delay_note,tag_method,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,point_estimator,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,solved_x_mm,solved_y_vertical_mm,solved_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_delay_A_mm,anchor_delay_B_mm,anchor_delay_C_mm,anchor_delay_D_mm,anchor_delay_E_mm,anchor_delay_F_mm,anchor_delay_G_mm,anchor_delay_H_mm,tag_delay_mm,source_tr_all
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,all8,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-202.02861729805522,1955.212132410817,-299.91649286332125,-196.3609068716708,1950.0924649810331,-298.1840030641663,-202.02861729805522,1955.212132410817,-299.91649286332125,50.115757629461115,54.15978971341904,48.38278746221398,88.58386740351509,63.91777935218433,135.2895611381819,8.0,8.0,100.0,93.75520399666945,106.86423923136351,178.04819866287255,0,{},-202.02861729805522,1955.212132410817,-299.91649286332125,-230.87733,1599.6642499999998,-223.24148,28.848712701944777,355.54788241081724,-76.67501286332126,81.92255990964779,355.54788241081724,364.8638136469088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID23_BSF66F_120s_20260528_123303/tag_capture_20260528_123303/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,all8,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-306.40993410100845,1907.9778688440733,-331.9863205083415,-302.953728533233,1906.9619260075735,-328.68433531957237,-306.40993410100845,1907.9778688440733,-331.9863205083415,59.185917068432786,54.86469088873321,52.08585005162751,96.17652241638227,60.26770215748,214.7570905887083,8.0,8.0,99.91673605328893,92.5895087427144,163.22413722772177,224.97814678473176,0,{},-306.40993410100845,1907.9778688440733,-331.9863205083415,-218.202475,1599.5815,-226.071175,-88.20745910100845,308.3963688440733,-105.91514550834151,137.83531437592194,308.3963688440733,337.79711988902295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID24_BSF66F_120s_20260528_123717/tag_capture_20260528_123717/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,True,"0,1,4,2,3",54.12208743140742,median,1201,1201,1.0,ok,-600.8377159941035,-180.4309193383199,-322.462167454043,-520.8917903385568,-160.53200876062772,-325.47449328932527,-600.8377159941035,-180.4309193383199,-322.462167454043,132.4325079149965,75.71676355768618,33.51113502574654,176.60913165818772,71.06860998448931,315.3183963206141,7.0,7.0,96.66944213155703,0.0,135.06409463012247,164.7173426693289,0,{},-600.8377159941035,-180.4309193383199,-322.462167454043,-542.215344349341,182.54280058407934,-383.3240609304319,-58.62237164476255,-362.97371992239925,60.8618934763889,84.50297352630835,362.97371992239925,372.6803910713472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-579.1788812985994,1385.178748422469,-118.23702935515176,-578.186505200646,1383.0848717328292,-119.03449350017328,-579.1788812985994,1385.178748422469,-118.23702935515176,34.389462649398126,35.91362484349406,26.645182791705086,56.46586965318749,47.82279300498077,95.19401035538172,7.0,7.0,97.83513738551207,0.0,132.6138467501132,184.66944929641818,0,{},-579.1788812985994,1385.178748422469,-118.23702935515176,-543.22998,1105.589,-259.92136,-35.94890129859948,279.58974842246903,141.68433064484822,146.17377690562395,279.58974842246903,315.4951671227226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-605.7367090520943,2199.0163494632616,-249.77324241853913,-607.1711280852259,2198.489454626506,-249.6436722244663,-605.7367090520943,2199.0163494632616,-249.77324241853913,36.61377961553568,30.499243649418947,23.09564060249734,52.97672413738096,42.407089363512526,94.79677384607066,7.0,7.0,96.00333055786844,0.0,154.20472863748105,186.44381013945411,0,{},-605.7367090520943,2199.0163494632616,-249.77324241853913,-554.00287,1625.5614500000001,-256.2951,-51.733839052094254,573.4548994632614,6.521857581460864,52.14330953613178,573.4548994632614,575.8206721261404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-289.22249209329334,-337.777956152958,578.6854644147634,-289.73424648897793,-340.0491766178187,577.9915807534841,-289.22249209329334,-337.777956152958,578.6854644147634,21.562176278240266,43.9916036313901,20.356486788517472,53.10816321228992,39.80508080190881,96.4021504736329,7.0,7.0,96.33638634471275,0.0,111.89033937287087,141.21360865171053,0,{},-289.22249209329334,-337.777956152958,578.6854644147634,-321.178815,182.16379,479.93381999999997,31.956322906706646,-519.941746152958,98.7516444147634,103.79351544454777,519.941746152958,530.200446285105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,"3,4,2,0,1",2.0942332073721013,median,1200,1200,1.0,ok,-96.23673641479945,1268.124632915877,645.3906220995875,-97.16941794689242,1269.5263780731527,645.4606997058918,-96.23673641479945,1268.124632915877,645.3906220995875,33.85487703987243,42.572545386505084,20.32395142326265,58.090248895345724,44.83840653252287,97.60418313717206,7.0,7.0,98.0,0.0,188.64447876801736,257.542563791796,0,{},-96.23673641479945,1268.124632915877,645.3906220995875,-184.9818897969324,1103.5866165595767,473.70402893394925,88.74515338213294,164.53801635630043,171.68659316563827,193.2666254727952,164.53801635630043,253.8203052320832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-39.73786567141565,1895.8504212450096,640.8456566518024,-39.39601624274438,1907.1560965124286,635.148209365452,-39.73786567141565,1895.8504212450096,640.8456566518024,32.476746515383525,71.50118609157657,34.445734092969815,86.68369704734144,54.96668075702861,179.91526492051295,7.0,7.0,96.83597002497918,0.0,113.28322756382443,149.90203978790817,0,{},-39.73786567141565,1895.8504212450096,640.8456566518024,-193.231255,1684.95255,476.52297999999996,153.49338932858436,210.89787124500958,164.32267665180245,224.86031804119906,210.89787124500958,308.2857030828154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,439.17608878201867,19.204437681071216,181.93973736065638,438.85393742565356,6.71405157037816,180.60118400796162,439.17608878201867,19.204437681071216,181.93973736065638,30.25901186779813,97.73799303215117,34.357824847384215,108.65858668867602,84.70910374035888,194.7459190173144,7.0,7.0,97.58534554537886,0.0,80.50234228910237,108.32097532174201,0,{},439.17608878201867,19.204437681071216,181.93973736065638,352.14755,211.565355,53.795866000000004,87.02853878201864,-192.36091731892878,128.14387136065636,154.9026091769592,192.36091731892878,246.97680223375136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,527.3351596909606,1414.2065965959266,25.725523638590186,527.9957784703723,1413.685378765702,23.126653769405333,527.3351596909606,1414.2065965959266,25.725523638590186,41.04680833344734,28.867739222508504,26.09131815452784,56.62513518763134,40.65841513928075,108.72018315454278,7.0,7.0,96.08659450457951,0.0,118.73583299781082,166.22922633170018,0,{},527.3351596909606,1414.2065965959266,25.725523638590186,391.90054,1132.2804,-71.53192899999999,135.43461969096063,281.9261965959265,97.25745263859018,166.73796299758118,281.9261965959265,327.54225472697067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,412.6088796971891,1875.4065646836384,51.30520073124042,410.55254638552,1875.2510654432815,49.818529124911215,412.6088796971891,1875.4065646836384,51.30520073124042,38.61525034425057,38.127860305718585,27.76613100785344,61.01059089169938,46.29336364021898,108.8527941128574,7.0,7.0,96.75270607826812,0.0,137.51047585457334,183.36453567146845,0,{},412.6088796971891,1875.4065646836384,51.30520073124042,408.80994,1568.1853500000002,-62.425788499999996,3.7989396971890983,307.2212146836382,113.73098923124041,113.7944192583248,307.2212146836382,327.61874886219425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,25.390174500765045,-49.39482989234007,-1125.705780740427,24.67653851827599,-48.46177462306428,-1125.2643718960126,25.390174500765045,-49.39482989234007,-1125.705780740427,31.055960867855628,29.167366302304185,23.296953396104282,48.575000876971465,37.727608026115476,74.29850054112148,7.0,7.0,95.8368026644463,0.0,122.43875749871684,145.70532205060596,0,{},25.390174500765045,-49.39482989234007,-1125.705780740427,65.499245,238.64973,-938.19342,-40.10907049923496,-288.0445598923401,-187.51236074042697,191.75406897054523,288.0445598923401,346.03365652828126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-45.05357291139897,1490.257173563493,-1074.1255215112215,-45.517011211591935,1490.2789320725255,-1066.7242364107028,-45.05357291139897,1490.257173563493,-1074.1255215112215,27.977532308243465,20.970946761326253,34.820309507925614,49.899610679672435,36.881165440664695,100.38391387221313,7.0,7.0,97.16902581182349,0.0,166.08707522838807,195.81562332321784,0,{},-45.05357291139897,1490.257173563493,-1074.1255215112215,-63.9057945,1133.4998500000002,-956.9902950000001,18.852221588601026,356.75732356349295,-117.13522651122139,118.64260427292069,356.75732356349295,375.9678915344336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,85.74275250231527,1884.3579783550706,-947.6002854109506,85.07906966325093,1885.7073268285803,-948.6101900630041,85.74275250231527,1884.3579783550706,-947.6002854109506,25.274992879589615,33.95107865763143,61.16696650642492,74.4055100264635,60.52633735228969,132.82400599959405,7.0,7.0,96.75270607826812,0.0,107.65998405870384,144.56512698511426,0,{},85.74275250231527,1884.3579783550706,-947.6002854109506,-43.6886845,1590.1300500000002,-956.35754,129.43143700231528,294.2279283550704,8.757254589049353,129.72735406390487,294.2279283550704,321.55755350564874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1200,1200,1.0,ok,-121.54284318193281,1428.9613984072384,-70.62128552127433,-120.71969104516094,1430.9984771527804,-71.13846964191643,-121.54284318193281,1428.9613984072384,-70.62128552127433,32.31089209351212,37.64311206437622,23.765038083400807,55.053332483562855,46.847830418650645,90.79622326883018,7.0,7.0,96.83333333333334,0.0,103.82698751364423,153.5440002616346,0,{},-121.54284318193281,1428.9613984072384,-70.62128552127433,-189.628155,1139.0976,-197.96616,68.08531181806718,289.8637984072384,127.34487447872567,144.40334740360362,289.8637984072384,323.84154824302266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-157.51542079108845,1370.7813000486392,-78.76934240404178,-156.922000551299,1368.9978008556152,-78.50886569116528,-157.51542079108845,1370.7813000486392,-78.76934240404178,24.44222540510289,25.138198987250725,18.32407735736696,39.60712192454407,33.850130314075486,67.55682121964259,7.0,7.0,97.0857618651124,0.0,115.1721279990702,147.47189728206234,0,{},-157.51542079108845,1370.7813000486392,-78.76934240404178,-198.69532,1132.6278,-194.690585,41.179899208911564,238.15350004863922,115.92124259595822,123.01836685571433,238.15350004863922,268.04963751004084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-154.84213199624293,1416.5715327799248,-91.64896678702502,-154.6236322353443,1416.6705111850667,-92.76169028317237,-154.84213199624293,1416.5715327799248,-91.64896678702502,27.2891311333624,33.56089826158921,21.196021360671665,48.182959478530535,40.38952007795765,79.19711182506455,7.0,7.0,99.16736053288926,0.0,113.58735398815104,146.52122400606152,0,{},-154.84213199624293,1416.5715327799248,-91.64896678702502,-200.165335,1132.2551,-184.312585,45.32320300375707,284.31643277992475,92.663618212975,103.15395712642228,284.31643277992475,302.4509428312982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-157.32729680570205,1422.7537503385486,-72.06722005902172,-157.73173075604353,1422.6154487831257,-71.42236854825582,-157.32729680570205,1422.7537503385486,-72.06722005902172,27.39609730464299,28.846624502917674,21.215007077800966,45.092670642359394,36.910017815984475,77.9305364076975,7.0,7.0,93.50541215653621,0.0,131.0327396896876,165.55021711660126,0,{},-157.32729680570205,1422.7537503385486,-72.06722005902172,-184.85465499999998,1122.0572,-185.78015499999998,27.527358194297932,300.6965503385486,113.71293494097826,116.99738040677806,300.6965503385486,322.6558575441513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1199,1199,1.0,ok,-78.20970120104336,71.31769592775483,-248.90692199453136,-81.49488368425592,65.93951987788525,-250.67329193609197,-78.20970120104336,71.31769592775483,-248.90692199453136,39.873085084506236,74.12298878659675,42.53565064256082,94.53147211771353,70.39159910549218,176.39446236414088,7.0,7.0,95.7464553794829,0.0,100.84288921747311,128.33373170256084,0,{},-78.20970120104336,71.31769592775483,-248.90692199453136,-180.39839999999998,209.45865500000002,-328.203235,102.18869879895662,-138.1409590722452,79.29631300546865,129.34618439863286,138.1409590722452,189.24418086663817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1199,1199,1.0,ok,-405.6906965125964,4.473910601571827,-308.4585842963344,-406.6092986879341,3.1610363448888217,-308.83758186083065,-405.6906965125964,4.473910601571827,-308.4585842963344,32.38314239137118,35.84492872467154,27.994588369177112,55.85637754366605,45.509541942554435,98.33013228126718,7.0,7.0,96.58048373644704,0.0,96.39330974902589,116.26892524797155,0,{},-405.6906965125964,4.473910601571827,-308.4585842963344,-295.4243,206.90585,-224.00141000000002,-110.26639651259637,-202.43193939842817,-84.45717429633436,138.89453729356862,202.43193939842817,245.50027001737377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-143.97288156741317,-129.19071880710908,37.37489616067519,-143.50132191208863,-128.70234056914757,38.09648949668011,-143.97288156741317,-129.19071880710908,37.37489616067519,50.868128586070156,139.15664924358694,33.257556277312595,151.85251450945643,130.66636560260648,270.47382565266713,7.0,7.0,94.58784346378019,0.0,132.23813087737486,176.23274465759863,0,{},-143.97288156741317,-129.19071880710908,37.37489616067519,-188.530555,205.96057000000002,-114.135095,44.557673432586824,-335.1512888071091,151.5099911606752,157.9261336297224,335.1512888071091,370.4956815838738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-59.023055335829596,-331.7626681930422,-228.8242102748148,-58.70912392009979,-338.1739396569211,-227.23383473250092,-59.023055335829596,-331.7626681930422,-228.8242102748148,27.050301089325117,63.80173416306437,31.44323312765482,76.38579206789997,58.739012208856245,132.98029469288812,7.0,7.0,95.08742714404663,0.0,139.9169840584035,186.09522605955866,0,{},-59.023055335829596,-331.7626681930422,-228.8242102748148,-80.19599149999999,202.56013000000002,-220.692665,21.172936164170395,-534.3227981930422,-8.131545274814783,22.680724291089057,534.3227981930422,534.803952793181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-138.5633510894454,1875.2884721037594,-166.9307416665012,-134.69794085991958,1873.736775631959,-168.38736320376614,-138.5633510894454,1875.2884721037594,-166.9307416665012,31.746902109862916,29.527031965978193,28.896264375072377,52.28935273660535,40.20430114204812,88.47184152958047,7.0,7.0,95.503746877602,0.0,113.2023585675064,163.22922908356998,0,{},-138.5633510894454,1875.2884721037594,-166.9307416665012,-212.053465,1598.6443,-226.93474500000002,73.49011391055458,276.6441721037595,60.004003333498815,94.87506131029811,276.6441721037595,292.4607242308056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,noG,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-183.90891194704326,1831.5817724150966,-181.05268875933825,-179.33034495201696,1834.1977132087318,-182.09243632503663,-183.90891194704326,1831.5817724150966,-181.05268875933825,38.16913408165608,30.555779022529308,26.4745206939884,55.85987979899015,42.07771873983713,103.19211572278186,7.0,7.0,97.16902581182349,0.0,133.4888905831856,160.46113230805224,0,{},-183.90891194704326,1831.5817724150966,-181.05268875933825,-232.83767,1599.3211999999999,-235.17408,48.92875805295674,232.2605724150967,54.12139124066175,72.95990922711977,232.2605724150967,243.45045050896482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946/tag_capture_20260528_122946/tr_all.csv
