version,tag_method,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,point_estimator,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v1-old,T1,all8,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.9635964986374148,0.9635964986374148,median,1201,1201,1.0,ok,692.1988693713901,1209.5858272427442,1212.7176003299842,690.8514221239002,1208.8654609868129,1210.6137415594126,692.1988693713901,1209.5858272427442,1212.7176003299842,18.972262500565964,23.01910545516126,30.779497963606097,42.94140447856604,31.464683803768114,71.53604720536475,8.0,8.0,100.0,91.84013322231473,101.95779223589228,186.18110601817887,0,{},-138.6814132736638,1261.989731226216,-1018.3424195506004,-63.9057945,1133.4998500000002,-956.9902950000001,-74.7756187736638,128.48988122621586,-61.352124550600365,96.72371141481638,128.48988122621586,160.82638442551564,-1.0000000000000009,1.0,0.9549735987772423,772.412567618685,34.77895817909937,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.42445279783336787,0.42445279783336787,median,1201,1201,1.0,ok,688.3296212294384,1070.9398036413609,1730.259726809832,687.9260320982467,1071.9433370755546,1730.8476187795957,688.3296212294384,1070.9398036413609,1730.259726809832,27.690791433039838,24.08942790150181,23.08775531419216,43.377880224444446,34.967870805372584,79.28960708293182,8.0,8.0,100.0,91.3405495420483,70.6863771819666,156.83721795845756,0,{},9.788472663206676,1776.620961961009,-1004.2380604645768,-43.6886845,1590.1300500000002,-956.35754,53.47715716320668,186.4909119610088,-47.880520464576875,71.77987585818934,186.4909119610088,199.82795305528654,-1.0000000000000009,1.0,0.9549735987772423,990.2052092885641,44.58537704629164,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.48139953753840103,0.48139953753840103,median,1200,1200,1.0,ok,1504.5292731956754,1155.8513811493071,1041.254784278713,1506.3444917587783,1157.493623400007,1042.1727219018624,1504.5292731956754,1155.8513811493071,1041.254784278713,35.609634130429335,42.20729192279862,63.30568001659419,84.04727981466505,70.6985546433531,147.4063773813321,8.0,8.0,99.83333333333333,91.66666666666666,88.06445473520064,156.22644514547216,0,{},-145.30511579423842,1077.6033282382964,-207.0931644380778,-189.628155,1139.0976,-197.96616,44.323039205761575,-61.49427176170366,-9.12700443807779,45.253000060196776,61.49427176170366,76.35037310943827,-1.0000000000000009,1.0,0.9549735987772423,210.42408004244712,9.474639054920903,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.0167156256319245,1.0167156256319245,median,1201,1201,1.0,ok,1543.6709117614837,1205.1803240441786,1110.2639022380295,1543.7205431684326,1204.558718479279,1109.2439964162709,1543.6709117614837,1205.1803240441786,1110.2639022380295,15.208015965980263,19.078736444454027,29.16929212399324,38.046794892519266,31.042121348893666,66.9200513857354,8.0,8.0,99.91673605328893,91.9233971690258,61.32148421962834,172.74079444549207,0,{},-195.9242014969966,1147.0164001847506,-170.38888071208817,-198.69532,1132.6278,-194.690585,2.7711185030034073,14.388600184750658,24.301704287911832,24.459189051454672,14.388600184750658,28.37752181448209,-1.0000000000000009,1.0,0.9549735987772423,208.15261748624962,9.372363270503085,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,1.2066814206861238,1.2066814206861238,median,1201,1201,1.0,ok,1477.5066776445365,1166.6509477119932,1017.4830596890795,1478.4054916854172,1167.4420170635976,1019.0525117142229,1477.5066776445365,1166.6509477119932,1017.4830596890795,23.772916103870422,30.34004938352126,41.95049193529084,57.00360293303776,47.89672262337754,95.81362183015924,8.0,8.0,99.91673605328893,95.58701082431307,87.26175570221031,177.1464317690598,0,{},-154.6379418948502,1054.4531049649502,-235.1807367361182,-200.165335,1132.2551,-184.312585,45.5273931051498,-77.80199503504991,-50.86815173611819,68.26648067682694,77.80199503504991,103.50585884592967,-1.0000000000000009,1.0,0.9549735987772423,209.439366523459,9.43030094892547,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.6908759326306466,0.6908759326306466,median,1201,1201,1.0,ok,1544.3483449704895,1209.651027252791,1169.7493102009007,1543.8807968340247,1209.17767811543,1169.6258949870992,1544.3483449704895,1209.651027252791,1169.7493102009007,18.399531390126842,21.279311584701023,32.27115509120121,42.81631931630936,33.72336138095862,71.51018469547141,8.0,8.0,99.91673605328893,89.75853455453789,81.17566397648358,202.55273379858588,0,{},-199.29047757194098,1206.5638183009282,-169.07242922198589,-184.85465499999998,1122.0572,-185.78015499999998,-14.435822571941003,84.50661830092827,16.707725778014094,22.08033228920883,84.50661830092827,87.34362947954855,-1.0000000000000009,1.0,0.9549735987772423,193.9946298264024,8.73488003762395,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,1.145788046074479,1.145788046074479,median,1199,1199,1.0,ok,1403.302581131468,1186.5807968089584,54.32904578785773,1403.7314826637794,1185.6408025438132,53.93329958100915,1403.302581131468,1186.5807968089584,54.32904578785773,18.45617992611149,24.80035399505441,59.2544026279752,66.84307389211216,51.51306832371034,114.73091637627896,8.0,8.0,99.83319432860718,92.49374478732277,68.29090224695982,114.06995224014094,0,{},-187.7743814751691,93.08900471781948,-326.0110425065395,-180.39839999999998,209.45865500000002,-328.203235,-7.375981475169112,-116.36965028218054,2.1921924934604817,7.69485611629109,116.36965028218054,116.62378109737064,-1.0000000000000009,1.0,0.9549735987772423,746.0479146483464,33.59185273635813,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.8878688194487978,1.8878688194487978,median,1199,1199,1.0,ok,1468.302968285721,1328.4240517633614,92.06742306422622,1468.4500500054667,1330.0287951239625,91.39276571442316,1468.302968285721,1328.4240517633614,92.06742306422622,15.703627329780481,23.049699735364147,33.337473970564695,43.500939492917546,34.79999756331504,75.69986084755062,8.0,8.0,99.83319432860718,92.91075896580485,43.661169278326575,123.8402220816015,0,{},-333.0748397201951,132.7350198161119,-270.47083413163796,-295.4243,206.90585,-224.00141000000002,-37.65053972019507,-74.17083018388809,-46.469424131637936,59.80777976440892,74.17083018388809,95.28002188557265,-1.0000000000000009,1.0,0.9549735987772423,758.3430541074473,34.14545861873337,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,2.6772087824857564,2.6772087824857564,median,1201,1201,1.0,ok,1683.826609315773,1197.353398927152,-44.34429565254057,1681.2515965109826,1195.7194135231694,-49.15924093054435,1683.826609315773,1197.353398927152,-44.34429565254057,23.628182023516775,22.5554338156636,103.44683169314187,108.63134844497641,65.54843760066039,203.15011695091653,8.0,8.0,99.91673605328893,89.84179850124896,174.65552551377982,215.19806185674142,0,{},-220.06941161635632,-9.441370206516801,-48.53895219435344,-188.530555,205.96057000000002,-114.135095,-31.538856616356327,-215.40194020651683,65.59614280564656,72.78429382528803,215.40194020651683,227.36655266854382,-1.0000000000000009,1.0,0.9549735987772423,747.0845615290667,33.63852921473577,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.4963705153659816,1.4963705153659816,median,1201,1201,1.0,ok,1495.2063515519533,1049.3922838317312,-70.7879263962466,1494.3738487932558,1050.321473623253,-76.81696876712971,1495.2063515519533,1049.3922838317312,-70.7879263962466,20.696855648212157,24.307603649764363,90.5789652769447,96.23759237418989,69.18414760561335,187.616734637544,8.0,8.0,100.0,91.42381348875936,110.13518057139491,169.19411398912416,0,{},-59.787235970279426,-36.11064019891087,-226.77400215454713,-80.19599149999999,202.56013000000002,-220.692665,20.408755529720565,-238.67077019891087,-6.081337154547128,21.295538590492967,238.67077019891087,239.61894021800634,-1.0000000000000009,1.0,0.9549735987772423,741.3886596640334,33.38206325203532,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
v1-old,T1,all8,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,1.110395865917397,1.110395865917397,median,1201,1201,1.0,ok,1471.6053016675594,1210.7710402528062,1713.509023911816,1470.7167301959284,1212.482830235576,1714.0850623440874,1471.6053016675594,1210.7710402528062,1713.509023911816,27.120621960475965,36.27009152530398,50.31087699243573,67.72210586659087,51.068195829086775,124.62820178004205,8.0,8.0,99.91673605328893,91.3405495420483,120.2434711877623,185.9980679192543,0,{},-184.88792921744516,1751.241254917028,-232.99807098864835,-212.053465,1598.6443,-226.93474500000002,27.165535782554826,152.59695491702814,-6.06332598864833,27.833976654403603,152.59695491702814,155.1146701841815,-1.0000000000000009,1.0,0.9549735987772423,663.0470140007798,29.85462088195055,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check_US/v1-old/layout.json
