experiment_id,kind,A,U,P,R,L,I,T,seed_count,trackmedian_err3d_p50_mm_mean,trackmedian_err3d_p50_mm_std,trackmedian_err3d_p50_mm_min,trackmedian_err3d_p50_mm_max,trackmedian_err3d_p95_mm_mean,trackmedian_err3d_p95_mm_std,trackmedian_err3d_p95_mm_min,trackmedian_err3d_p95_mm_max,legacy_deltaR_error_rms_mm_mean,legacy_deltaR_error_rms_mm_std,legacy_deltaR_error_rms_mm_min,legacy_deltaR_error_rms_mm_max,trackmedian_radius_error_abs_mm_mean,trackmedian_radius_error_abs_mm_std,trackmedian_radius_error_abs_mm_min,trackmedian_radius_error_abs_mm_max,screening_score_mean,screening_score_std,screening_score_min,screening_score_max,rank
X_A0_U4_P2_L12_I0_T5,position_fusion,A0,U4,P2,nan,L12,I0,T5,5,97.95187308144754,0.29330282487911274,97.44908401082395,98.25587618651092,190.89105874947418,0.3095430051256164,190.31589814229466,191.22822956895587,163.44940659557494,0.30086463304628436,163.10383089998308,163.9976098041161,51.71480833949106,0.007128685601445843,51.70720582265764,51.727521202763455,305.0357324304115,0.205040841627908,304.6931064557813,305.3344373710454,228
X_A0_U4_P2_L7_I3_T5,position_fusion,A0,U4,P2,nan,L7,I3,T5,5,98.01003798006643,0.2634548625334676,97.68991460636747,98.36673714845605,190.61007424484688,0.5765207675381591,189.96469575699896,191.59977119225493,163.53669375754538,0.9151238543868031,161.97083583281488,164.42303442871898,51.69835502720376,0.0144112054765322,51.68155052957266,51.723274903056904,305.04842710964647,0.5787561519420645,303.98095185998136,305.7374328771513,229
X_A0_U4_P2_L7_I8_T5,position_fusion,A0,U4,P2,nan,L7,I8,T5,5,97.43376015443809,1.3012381089453229,95.66614922337885,99.54273588991606,190.14016103973103,0.5996011961772253,189.2566520418912,190.80561416814425,164.8607459122925,0.9543154887554314,163.63532659383802,166.07219399497595,51.645396101353164,0.028101157896740562,51.59573763503468,51.67023199130901,305.20803670762524,1.5651235914567734,303.8528232666709,308.1948958274968,230
X_A0_U4_P2_L7_I7_T3,position_fusion,A0,U4,P2,nan,L7,I7,T3,5,98.08650112951511,0.8922798395631102,97.20425868896487,99.46121176578738,192.08981872092423,1.618310301573724,190.55315820578983,194.52789044300337,163.06031399791564,8.57969801140535,146.18000338167573,169.2645403449156,51.62274618022218,0.07038621669240237,51.51514939834891,51.72144557358993,305.2715305704906,5.45401401108886,294.98686995175626,310.1092999486931,231
X_A0_U4_P2_L7_I4_T5,position_fusion,A0,U4,P2,nan,L7,I4,T5,5,97.96204833424187,0.4170187512794349,97.29606381437995,98.48788306940834,190.98669646050863,0.6365191348631887,189.84232512587343,191.5493300027331,163.7943211654067,0.5824674567423328,162.714745486623,164.32544345966986,51.71266181227029,0.014804229467101276,51.69434145730821,51.72907409865911,305.3197478173397,0.7128585646971028,304.1344238887965,306.1667306750941,232
X_A0_U4_P2_L11_I0_T3,position_fusion,A0,U4,P2,nan,L11,I0,T3,5,97.731227887155,0.38973711134066463,97.23850623138371,98.40661287588502,190.1871658442135,0.602004656413688,189.3852167075524,191.17237600905656,164.6567180641254,1.1603312176766736,162.51868723768092,165.80734619954129,51.63105933557135,0.014468440571085253,51.6092532944522,51.65451375714653,305.3719682453031,0.7453535750761213,304.41259444110426,306.31030435736227,233
X_A0_U4_P0_L14_I7_T3,position_fusion,A0,U4,P0,nan,L14,I7,T3,5,95.67367772345742,0.8794987914957646,93.95618048954711,96.42245654296099,196.3352743668948,3.1675805452121417,191.62489157344714,200.2893408959569,161.53594301727543,2.687695577526554,158.46577411948235,165.59566709769544,55.94654023359917,0.015147349966187527,55.922403593746765,55.962813323045964,305.439453980763,2.953569191221469,300.25006122497547,309.3318236976267,234
X_A0_U4_P0_L3_I0_T2,position_fusion,A0,U4,P0,nan,L3,I0,T2,5,100.18971872303216,1.5367712783166496,98.05238806052313,101.92497285892645,198.16029451368937,6.458956081372359,186.6043202084631,206.59100322482047,154.40122988076902,32.31914054410001,92.45358116474493,181.73225482192763,55.69476473058512,0.22855018757282944,55.50558056995612,56.14346038156779,305.4740650846543,23.331138813160102,262.9251900523737,326.49494271139247,235
X_A0_U4_P2_L3_I0_T5,position_fusion,A0,U4,P2,nan,L3,I0,T5,5,98.03165114127677,0.27166909235281,97.5687901806129,98.33664215509074,190.5595312761499,0.2597887704489257,190.30363008456257,190.94508054677817,164.2952213613195,0.3870275623456092,163.7517002093613,164.7634358099137,51.669566114370426,0.009837612743205668,51.65972813389254,51.687101135485676,305.5689250980381,0.4589410215987291,304.83119751675565,306.22927636044,236
X_A0_U4_P2_L13_I0_T5,position_fusion,A0,U4,P2,nan,L13,I0,T5,5,97.75599428454682,0.16021124251130703,97.52144798836946,97.92301747148557,189.40922745512157,0.2256656954542637,189.13526162537744,189.79542490849906,165.83635003478508,0.32399083644070914,165.3254485188403,166.2732025843492,51.61006575854702,0.014680127384090077,51.584268751679986,51.62828088227994,305.9397017974624,0.33488123638744444,305.41856196253,306.3692746414804,237
X_A0_U4_P0_L15_I7_T3,position_fusion,A0,U4,P0,nan,L15,I7,T3,5,93.91923380839168,1.3356744782105825,91.89210108410515,95.72585615894366,193.30285725117406,2.402825895152356,190.3561345196991,197.44630388933857,166.51563255006977,2.776382257493431,164.0076913028825,170.10257140386477,55.73230937677299,0.019553137238659996,55.7100224123144,55.758593540807965,306.0023313197379,3.858623722446549,301.3051520326756,311.48073042776787,238
X_A0_U4_P2_L4_I1_T5,position_fusion,A0,U4,P2,nan,L4,I1,T5,5,97.27673522636782,0.5341738533383584,96.5958384380317,98.03405647154804,190.04441553898528,0.5077067488743914,189.1792454841468,190.57214472147578,166.60117482504918,1.429743535118958,164.52116203715772,168.40555149543894,51.53004513725099,0.038936237586084374,51.46973900243901,51.575737807703774,306.1781256111725,0.7478975151613309,305.0138548147873,307.1290918138036,239
X_A0_U4_P2_L14_I0_T5,position_fusion,A0,U4,P2,nan,L14,I0,T5,5,97.58333785511749,0.22330867800825163,97.1790154061901,97.86083890802077,189.17699714631595,0.30157693018971327,188.59440945643445,189.40228080362624,166.62223913141253,0.3545541996247843,166.16402809707694,167.15581492146572,51.59765537035396,0.011687357249760203,51.579972281520185,51.613860779035235,306.22968193349385,0.4374602580531008,305.58782416414755,306.6906670970113,240
X_A0_U4_P2_L4_I7_T5,position_fusion,A0,U4,P2,nan,L4,I7,T5,5,96.46494507818954,0.5621562808078086,95.71350863029366,97.46017686080526,188.68340434572718,0.7156448706887407,187.67865349280424,189.6128581832819,168.58687395319708,0.7369509786143226,167.8300232432036,169.7808802274829,51.53376402967226,0.022082229954690922,51.50473505428053,51.5625533676957,306.28183038126815,0.7924851396032361,304.98046757989454,307.3450962838349,241
X_A0_U4_P0_L7_I1_T2,position_fusion,A0,U4,P0,nan,L7,I1,T2,5,115.13275043739216,1.588672238905717,112.6814650769999,116.84465626963964,237.287989491293,6.693244186278863,228.32271586953,246.78982883096745,113.19113095654151,27.68028434828215,67.55829552976724,143.44693219810836,57.88446558625985,0.27907718797959735,57.5289785402519,58.37550910847065,306.35957122205366,20.572060580553114,273.83928836579514,323.706997723986,242
X_A0_U4_P0_L17_I8_T3,position_fusion,A0,U4,P0,nan,L17,I8,T3,5,95.16998328966838,0.6121856795773026,94.09628385560133,95.80592713157517,197.72768047648367,3.016366634427089,192.54395146225704,201.38256489712342,162.9616430650427,4.878126796355393,157.2401871825239,170.7069112538593,55.83443139147496,0.021846934763323087,55.80794489262442,55.86710367195599,306.36503729770504,4.233442727104748,299.488349731136,311.86934052124354,243
X_A0_U4_P0_L10_I1+I3+I7_T3,position_fusion,A0,U4,P0,nan,L10,I1+I3+I7,T3,5,95.15507662745088,1.6606147672398224,92.68837371326799,97.4475309798848,195.90248176003797,3.2591501696919685,190.7993100078545,200.40593274769347,163.91485253144924,5.900666919895433,153.37366100960406,170.29604113582204,55.95578366948716,0.05160919237911183,55.905600632103244,56.04424877344587,306.4392338502222,5.318054220425148,297.0591562895322,311.7101078310192,244
X_A0_U4_P0_L18_I3_T2,position_fusion,A0,U4,P0,nan,L18,I3,T2,5,89.22296053188471,2.6834614555385867,85.25635615584669,93.03837414418956,167.24944722295515,2.330272113908427,162.95014084385411,169.82332946639397,190.92472805560004,50.76236843118748,107.90649568170805,259.2197296521008,50.094290555158366,0.13481168212928415,49.92037965512091,50.25572181468195,306.4547219764182,35.71018189846983,247.19324852752743,353.9601284031205,245
X_A0_U4_P0_L4_I1+I3+I7_T3,position_fusion,A0,U4,P0,nan,L4,I1+I3+I7,T3,5,96.71435650752542,2.7888343224923204,91.58850913629334,99.52427267702122,193.25110404066373,3.7064696874208645,186.63162730735937,197.73574391627355,163.32076333820046,14.173855296761996,139.59294208099286,179.36857822589482,55.61380205471979,0.07292400656949742,55.53532975863757,55.738522508600965,306.48367828585793,10.021684596376812,291.8716884502515,322.0801425900946,246
X_A0_U4_P2_L10_I1_T5,position_fusion,A0,U4,P2,nan,L10,I1,T5,5,97.8318411782874,0.46964509579748515,97.18931711695177,98.64145048425922,189.23118322294326,0.5369596811598675,188.70380042482583,190.20761200185115,166.65823798803345,0.44516567273695606,166.00991482381554,167.118332345462,51.56787407207041,0.029140599214336236,51.521520530194636,51.61175728610442,306.5074589339761,0.48176666517188244,306.06691050967345,307.43137353986896,247
X_A0_U4_P2_L15_I0_T5,position_fusion,A0,U4,P2,nan,L15,I0,T5,5,97.31894987277121,0.27838179153261944,97.05193551164655,97.67723003601981,188.4879822714809,0.4164165826552649,187.89635603519966,188.97425791640183,167.98728047328754,0.24706191004228775,167.68417360349895,168.3474705763919,51.54475705418524,0.008941210600554339,51.52734230149491,51.55091687666649,306.6532185261834,0.31630275527142815,306.31001413401384,307.16679700868644,248
X_A0_U4_P0_L1_I8_T5,position_fusion,A0,U4,P0,nan,L1,I8,T5,5,94.48208524576151,0.2985729429327799,94.18410425804731,95.0049842518361,195.71218183068106,0.5958164327672263,194.82938134279243,196.69713987878046,165.36480845871765,0.3413375260995065,164.93619657754394,165.9095866573027,55.92290561658518,0.0029498455284600973,55.918856653423944,55.926742254486385,306.6981676158948,0.31610254579647723,306.07571222967863,306.9483231230238,249
X_A0_U4_P2_L10_I7_T5,position_fusion,A0,U4,P2,nan,L10,I7,T5,5,97.33866443213667,0.38691090093185576,96.75721906700088,97.73818204454483,189.73000956888532,0.5718707572889444,188.74062499148414,190.35301853538587,167.50064242430636,0.2896760017930012,167.16223775166915,167.96613900036903,51.56322276545372,0.019464283825404695,51.53755084404867,51.595885912334666,306.7762288609878,0.5176386425302175,306.14557897241025,307.4008871412861,250
X_A0_U4_P0_L18_I0_T2,position_fusion,A0,U4,P0,nan,L18,I0,T2,5,95.84833548013842,0.9349220203210596,94.95024592247154,97.45012755862204,196.03291819044185,4.968158806002189,190.89740650483344,203.39300165914443,163.5275351533651,3.497793509002364,158.02293062685155,167.4062923432851,55.771196800558826,0.05976813594589486,55.69725571683236,55.848671330962475,306.81472985442804,4.0177410957624575,300.47399327472704,312.4550698195948,251
X_A0_U4_P2_L10_I3_T5,position_fusion,A0,U4,P2,nan,L10,I3,T5,5,97.30795992418977,0.490420895825039,96.71953505839804,97.82079626693924,189.23170734606515,0.710013289034027,188.27238218452567,190.26652541556487,167.86811289348412,0.45764816914610634,167.10425895606826,168.4030686674895,51.54187122761387,0.022021255423070745,51.512436748454036,51.56951654112453,306.8176721345584,0.5566604647183419,306.07055849365577,307.5216670754471,252
X_A0_U4_P2_L8_I1_T5,position_fusion,A0,U4,P2,nan,L8,I1,T5,5,97.53022768944766,0.728143015402435,96.7258073661139,98.50451699367308,188.8561458239149,0.4580903339729515,188.01536229533212,189.3075689229142,167.80290835949236,3.4306611427338094,161.06890581471933,170.42546049246982,51.5015098634698,0.033438791868021386,51.44097921965286,51.54404901468655,306.8426695111974,2.5126576116806265,302.115490642634,309.50987802749637,253
X_A0_U4_P2_L5_I0_T5,position_fusion,A0,U4,P2,nan,L5,I0,T5,5,97.2097401185549,0.22310992658464154,96.93533960278845,97.5400845269356,188.24762777855457,0.3604112281152647,187.96148876676017,188.95119211862044,168.59824749876384,0.523610852016551,167.74311433717568,169.30534649465199,51.515390521976244,0.0076026933279956755,51.509355942133936,51.53035602273292,306.87287835117183,0.33831863908795595,306.4986420158462,307.37950017939943,254
X_A0_U4_P2_L2_I0_T3,position_fusion,A0,U4,P2,nan,L2,I0,T3,5,97.34708770995674,0.3158448171313518,96.95287358887187,97.72587159805123,189.0875348786448,1.1696426626338952,187.66931497952316,190.57122375218563,168.1451017366734,0.9037369990456741,166.70977744554608,169.2453680778244,51.477985707053236,0.03075401810942287,51.44192378920695,51.52702999842032,306.9682889866804,0.5420735477869745,306.0844987909173,307.62058098834717,255
X_A0_U4_P2_L16_I0_T5,position_fusion,A0,U4,P2,nan,L16,I0,T5,5,97.142017845929,0.0781549031305907,97.02475244114618,97.23540713252302,188.37172225585059,0.35594245741424135,187.75180375227586,188.76193057500825,168.9123355751919,0.305455528702599,168.53398704135924,169.37786293553498,51.49940388426437,0.0028593207928111456,51.495100934846306,51.50397074611979,307.06045748024326,0.29088636825724146,306.7783610472576,307.48159215979763,256
X_A0_U4_P0_L2_I8_T3,position_fusion,A0,U4,P0,nan,L2,I8,T3,5,94.80048179462248,1.0949815085646697,93.26166789761902,96.29255608268394,195.49465220651072,2.0651317610747584,191.84805321645783,198.1115342017224,165.64452328533145,2.8987913664191907,160.10435966875457,168.01523597788375,55.86855708830247,0.0319452521553772,55.838441985072194,55.93003052227425,307.1090549107845,2.1197588492526966,303.4529625970407,308.9177401820349,257
X_A0_U4_P0_L18_I8_T3,position_fusion,A0,U4,P0,nan,L18,I8,T3,5,93.7300461475289,0.5515459585090859,92.84075147157098,94.43441125678784,194.203143742962,2.25081675076061,191.87068732297402,197.93109779010263,168.26647069910322,4.063148044712108,160.46248751686858,172.05130756853458,55.734954442434194,0.01833623194482333,55.70678465856153,55.7641639306151,307.35515316815497,2.9968645540992562,302.01447046177213,310.31411613772605,258
X_A0_U4_P2_L19_I0_T5,position_fusion,A0,U4,P2,nan,L19,I0,T5,5,97.37699140063984,0.09629981165885439,97.20242955708389,97.49283783876245,188.34189011348218,0.44880364371469217,187.87632185346965,189.08024044685777,169.03381235897933,0.17970261335354537,168.7599322085865,169.32125260140003,51.49631765848615,0.008244176270331895,51.48189338987518,51.50498990546825,307.3684804208872,0.23935888437468117,307.0276486218561,307.7448625008024,259
X_A0_U4_P0_L3_I1+I3+I7_T5,position_fusion,A0,U4,P0,nan,L3,I1+I3+I7,T5,5,94.88379075930338,0.44443835277493726,94.4573401877712,95.65647725378919,197.39449119790294,1.2671022568913834,194.99112741818746,198.61570592408452,165.11095995265828,1.3844486147113706,162.36316202438928,166.00582018859947,55.940953523941154,0.02176660026361829,55.92257899287165,55.98340651892292,307.5200114074008,1.1320378658911654,305.496284110846,308.9770167324396,260
X_A0_U4_P2_L7_I3_T3,position_fusion,A0,U4,P2,nan,L7,I3,T3,5,97.74561614347242,0.4879151398667025,97.10916839288342,98.476087270595,188.18573609823687,2.1083795375214573,184.61294177039423,190.91203287262005,168.87647129196483,2.854717223975849,163.33246272123185,171.30104663197955,51.43144984566125,0.040099926542510184,51.38735974073538,51.50051001152687,307.53987860506135,1.9042691515777463,304.5777915052945,309.76657603909575,261
X_A0_U4_P2_L17_I0_T3,position_fusion,A0,U4,P2,nan,L17,I0,T3,5,97.14086859775107,0.5961242892209726,96.15338744716306,97.91304328644429,188.8401260918809,0.6425656771005133,187.60438750928307,189.36051591403907,169.50557144306535,0.7507631588473753,168.25647764898636,170.4408198482601,51.45901051902236,0.015509978676596243,51.43324489827191,51.4815777160579,307.61831799956633,0.7117129033382484,306.86428582722317,308.8546300023957,262
X_A0_U4_P0_L3_I4_T3,position_fusion,A0,U4,P0,nan,L3,I4,T3,5,94.67193360030294,0.5932410775908337,93.88100820996402,95.63636730069351,193.51806748193926,3.6881193263396095,186.48276518930837,197.06674089455615,167.6242979059062,1.0876366557344572,166.0723201292071,168.981129353051,55.816533345907864,0.02434884251278044,55.77258492165666,55.842839529209954,307.64853242606995,2.0036686233114107,304.3297598027554,310.29054965177863,263
X_A0_U4_P2_L7_I4_T3,position_fusion,A0,U4,P2,nan,L7,I4,T3,5,97.22259717926167,0.8155393233855571,96.41362317756878,98.77281823399775,189.29444513166067,2.2645706173450515,186.41080312784806,191.78346239631838,169.34345199090032,1.9890544566257926,166.83939705984835,171.87966882835252,51.476531543624354,0.04174393349056553,51.42761453281716,51.52974874748122,307.7543351407853,2.532861210144749,304.6190353941172,310.86828610179595,264
X_A0_U4_P0_L13_I3_T3,position_fusion,A0,U4,P0,nan,L13,I3,T3,5,94.72450771717799,0.5621742527113143,94.05569804121245,95.37139682905094,195.37430679214145,2.428776490074026,192.28055601129313,198.99200229390198,166.9371023208463,2.807774601272546,162.37387825744872,170.27780616647348,55.75466968352417,0.019744884932003215,55.7326347439309,55.79167076556496,307.83882156078204,2.596688294874168,304.17365888367385,312.08612478552,265
X_A0_U4_P0_L19_I1_T3,position_fusion,A0,U4,P0,nan,L19,I1,T3,5,93.39332400784598,0.8657650009893841,92.4745601488321,94.81573849616953,193.06302090659324,1.2077519361489168,191.57990529368942,194.74236913871354,170.0581377568698,0.891463259183386,168.71240472353526,171.12737171629914,55.70616238494328,0.017626117342804896,55.68044586931768,55.733432819078075,307.85915894743414,0.9654671655801939,306.04735343448965,308.9144739358528,266
X_A0_U4_P0_L12_I1+I3+I7_T2,position_fusion,A0,U4,P0,nan,L12,I1+I3+I7,T2,5,93.79035145911924,2.405314745665277,90.76515092504522,98.04019629755572,166.22014801426457,2.5749202284295474,162.7782316945642,168.753252158597,194.79391825109002,37.18630692128089,138.3291208419967,242.6781787257844,39.091932227111414,0.37788828879358183,38.43645590103799,39.53269689467743,307.86911215343054,28.202037518499434,266.56421072246013,342.5530359215325,267
X_A0_U4_P2_L8_I7_T5,position_fusion,A0,U4,P2,nan,L8,I7,T5,5,97.4534188101222,1.501396989032764,95.09275290447574,99.37869775751956,188.00574181636281,0.7900008016443332,186.7411725792774,189.16922997091473,169.8973620322608,1.5366451725707868,167.1761915412045,171.91600037285076,51.45250615313677,0.05971424371669463,51.35067574228512,51.526488047209256,307.90983494500017,1.661325143367772,305.37268795537375,310.1878766380927,268
X_A0_U4_P2_L10_I4_T5,position_fusion,A0,U4,P2,nan,L10,I4,T5,5,97.28761585372415,0.4208223695551714,96.80123671633523,97.87842296960184,189.331242460336,0.45612127985277323,188.69248530821957,189.86844769729623,169.61503269431293,0.36448722927886723,169.1289146154621,169.97273151634678,51.47646448696669,0.033064114828078806,51.419930633157094,51.521143149230056,308.0223058443441,0.4344730422761917,307.35539895779084,308.6573411515766,269
X_A0_U4_P2_L19_I1+I3+I7_T2,position_fusion,A0,U4,P2,nan,L19,I1+I3+I7,T2,5,79.48666233257443,2.1087151095551295,75.97608577469393,81.63063720518028,123.70212797963154,2.7617527986713886,118.39973427643791,126.3021780338378,249.9220661525143,85.83213581637985,117.91853479263914,346.64117096036176,20.733410242983062,0.10623524190994607,20.59087146010981,20.8730558510417,308.094558553697,62.04804113303778,210.39549505181543,378.4798617692365,270
X_A0_U4_P2_L12_I0_T3,position_fusion,A0,U4,P2,nan,L12,I0,T3,5,97.2370262799064,0.699237958724669,96.28233569692954,98.00736337331904,189.33137872652048,0.5354797468644082,188.60943301666134,190.09298033912086,170.0352003562607,0.8798532495894786,168.96567028537274,171.6013794306979,51.47168730408687,0.020150541510074633,51.450511431671885,51.50789009457475,308.2634927356145,0.8115384906587395,306.88917973045795,309.2051177274898,271
X_A0_U4_P0_L5_I1_T3,position_fusion,A0,U4,P0,nan,L5,I1,T3,5,94.51679490715856,0.7374454504305061,93.75654477449316,95.70941205324138,193.65209652095933,1.8509204786792355,191.2087459542904,196.56540933264074,168.73651175040942,1.4618483217613811,166.88242524137948,170.5593270020787,55.776502071472486,0.021708222714462454,55.751504985087905,55.81255660169222,308.2988379505171,2.3286384194985636,305.3828942198716,311.1466367663113,272
X_A0_U4_P2_L18_I0_T3,position_fusion,A0,U4,P2,nan,L18,I0,T3,5,97.20870793255074,0.26707503697080953,96.70648066808073,97.4828823638386,188.80521683399047,0.47718420177023746,187.96688644943328,189.33455768100285,170.50739473292015,0.6598728148015638,169.7978459538397,171.65471046154815,51.421004216311715,0.011789578575186166,51.403746863805736,51.439831416122644,308.3562122456474,0.6513151734690797,307.5071323132953,309.328175335473,273
X_A0_U4_P0_L12_I8_T3,position_fusion,A0,U4,P0,nan,L12,I8,T3,5,94.53287598066905,0.8372706274594658,93.62760319414495,96.08827079489036,194.74869605955013,3.3701404685968512,189.22291242238046,199.18394339145092,168.33345641540626,2.95354284473175,162.69901027692157,171.23074266995218,55.72054235981676,0.008402710703837277,55.70940178316266,55.731110957547145,308.38861027220435,2.321849577526206,305.64530911038844,311.764609803241,274
X_A0_U4_P2_L4_I3_T5,position_fusion,A0,U4,P2,nan,L4,I3,T5,5,97.11396752469359,0.4239677163120694,96.48853028488122,97.68162701885944,188.3404345968323,0.6812177073932222,187.60657057657,189.41057256222228,170.99060575355975,0.9403803931279461,170.37367443787068,172.86188792475298,51.39832859260362,0.015395739682217323,51.3777321474669,51.41951754199593,308.4257079573785,0.5979261141681425,307.3448641769345,309.144152025071,275
X_A0_U4_P2_L8_I3_T5,position_fusion,A0,U4,P2,nan,L8,I3,T5,5,96.70423414691757,1.3890915139231348,94.92038788392465,99.15184265875314,188.22589197423588,1.8216508687332638,185.67112190317823,191.24845464981775,171.82894525685134,2.181654249983924,169.75662814371398,175.1627187276841,51.321060891855566,0.03343346153129046,51.27726946795315,51.37659593173046,308.52408846362385,2.0568234946932322,306.5625426925747,312.08834275209165,276
X_A0_U4_P2_L11_I1_T5,position_fusion,A0,U4,P2,nan,L11,I1,T5,5,97.02997038232652,0.5018655836149924,96.42369053496029,97.75365160564536,188.73344195035807,0.9124545642583631,187.53850272748315,190.21728810475597,171.17527257399126,0.8673415171844917,169.8464783745942,172.44895164231752,51.369935647752094,0.027308930895535027,51.33651339615628,51.40829624367066,308.5943336906218,0.24985744198446286,308.3145129873552,308.90048290869385,277
X_A0_U4_P0_L15_I1_T3,position_fusion,A0,U4,P0,nan,L15,I1,T3,5,95.34232563408615,0.8047288006035055,94.46926942445954,96.40610791162557,196.97928989258688,1.9240169018184117,194.49112703510892,200.3408783788018,166.5422890744373,0.8070541808923797,165.4169590992392,167.52218051280815,55.887379548496526,0.02848415494196037,55.85947147670748,55.93867005167735,308.8083692228459,1.2547925148263892,307.2046660369209,310.26567855894245,278
X_A0_U4_P2_L4_I1_T3,position_fusion,A0,U4,P2,nan,L4,I1,T3,5,96.91768075278308,1.305235977266763,95.02321922997297,98.58478209278582,186.2506404816395,0.8750844932611678,185.24445930083886,187.88156987209834,173.39194756143866,6.403185616575913,165.27396705768135,181.32390933667864,51.02496867325749,0.11060395422491835,50.83705895519279,51.13983892198593,308.99225255099265,3.759355667168488,305.1203761409189,314.2657996922105,279
X_A0_U4_P2_L8_I1_T3,position_fusion,A0,U4,P2,nan,L8,I1,T3,5,97.2360404467523,0.9453121484260455,96.14053157262518,98.89894768533608,186.1837899159227,0.599430252417478,185.39771107479336,186.97990884392453,173.0252146796872,13.442561496060126,146.67718141798966,184.59162256428928,50.973881526282995,0.09029161618220113,50.805495021392176,51.076282007911146,309.0049579562478,9.554762220024099,290.2131920204385,316.290645655579,280
X_A0_U4_P2_L11_I7_T5,position_fusion,A0,U4,P2,nan,L11,I7,T5,5,96.78343400842883,0.4741687386006408,95.99892430481651,97.31359624259201,187.81252962647008,0.9054256201689239,186.1148792817409,188.7399888560883,172.60693940513337,1.362269434488228,170.08949101402123,174.1476199392782,51.37245310232538,0.019993237398168134,51.34281589269867,51.400711055746086,309.0289035124494,1.3154495803028234,306.57148442734467,310.394344914107,281
X_A0_U4_P2_L7_I1+I3+I7_T5,position_fusion,A0,U4,P2,nan,L7,I1+I3+I7,T5,5,97.31573283209184,0.8406463655701487,96.28419494118071,98.80020118380307,189.0906944437434,0.9249684413163926,188.04845286091307,190.3627479247163,171.56381854220544,4.56275334660186,163.93035032860163,177.28005838253162,51.28414589725342,0.042660977689700015,51.251633382075,51.368178291449254,309.23422181557254,2.984723656810993,303.6928630403677,311.881283455997,282
X_A0_U4_P2_L4_I4_T5,position_fusion,A0,U4,P2,nan,L4,I4,T5,5,97.19804517347751,0.39561960466610924,96.72638540264774,97.6738572850074,187.9968245493988,1.4671139482936515,185.14795726866674,188.980475359045,172.27789988447924,0.6788435293578713,171.1737948257373,172.93535404266345,51.33857478569066,0.04371076126446987,51.26523506290965,51.3871336285728,309.26075107774784,0.6948787298169572,308.2765128919627,310.387791176392,283
X_A0_U4_P0_L2_I1+I2+I3+I8_T5,position_fusion,A0,U4,P0,nan,L2,I1+I2+I3+I8,T5,5,93.94089714056238,0.5742008022705236,92.81850095456099,94.35548049110253,195.0779817970614,2.1406415433259256,192.22654194771224,197.04182206126896,170.32203721397306,2.523976828387259,166.3136228010526,173.03234312714756,55.73886063340988,0.04274012500234995,55.69458880751273,55.80854209135816,309.3130471360199,2.057409275471606,305.76946475283114,311.8824428696838,284
X_A0_U4_P2_L3_I0_T3,position_fusion,A0,U4,P2,nan,L3,I0,T3,5,97.57186143094782,0.5780126265285008,96.43503336411578,97.99788815674987,188.43713919313237,0.6586809594691405,187.22983226690297,189.2124024014979,171.6092318420711,1.9621921178083646,168.1525444441596,173.51449033754002,51.35639499182044,0.025936645004187037,51.33168574266995,51.4031465045461,309.3295199339041,1.737028610809787,307.1787962239574,311.3566340551822,285
X_A0_U4_P0_L16_I1_T3,position_fusion,A0,U4,P0,nan,L16,I1,T3,5,94.20973464312355,0.5588952861597919,93.21571405039356,94.92225794303502,193.24151095151677,2.1457080295930977,191.0951931567738,197.28361426662534,171.21899577043982,0.8866037951298866,169.51384784197492,172.07194651003434,55.708889307114056,0.01458593446733887,55.69249208520611,55.73301903496781,309.5520051690193,1.5397942625636696,306.97296164640295,311.7893103514074,286
X_A0_U4_P2_L8_I8_T5,position_fusion,A0,U4,P2,nan,L8,I8,T5,5,97.47073029206123,1.4413767159205482,94.72168985490227,98.66718991012935,186.83401038984164,1.6887692699370254,184.75782258841366,189.3681942527587,173.03948781996877,2.2733748953082342,169.43770843650447,175.09292364185958,51.22331437982602,0.06141577257992782,51.14364969142687,51.328719772245194,309.60193259239696,3.1878729733319657,303.8465490417318,313.0293470156054,287
X_A0_U4_P2_L4_I8_T5,position_fusion,A0,U4,P2,nan,L4,I8,T5,5,96.9078832010661,0.6102645080212288,96.2984012782608,98.04644003246896,188.8527021627708,0.7920220637311909,187.93571219779938,189.97911000237414,172.85341612870752,2.1119654441398907,168.85789451571222,174.935359397428,51.23163277160624,0.024813087482166377,51.2046022629938,51.27126810929599,309.6195366339343,1.2523547722977488,307.6346948183403,311.5364421759245,288
X_A0_U4_P2_L10_I8_T5,position_fusion,A0,U4,P2,nan,L10,I8,T5,5,97.28187556815755,0.7261532921315724,96.54730888362492,98.60416119300373,188.31582074873066,1.035482462244831,186.5632325285245,189.36066918221064,172.5306879407166,0.7625808982990975,171.0674471044394,173.1168091221904,51.36256637229626,0.02695295556311309,51.32568441525211,51.3983898891378,309.645177574863,1.257639781446326,307.68840998025786,311.2862152565798,289
X_A0_U4_P0_L13_I0_T2,position_fusion,A0,U4,P0,nan,L13,I0,T2,5,96.10926698103333,3.4762119630829744,92.784228734375,102.1572356356154,190.14298922125028,3.7113012366388984,186.32704854792445,196.5682178445802,170.67697682067097,11.039775762837206,153.3853115446607,183.86291049624424,55.03361899824954,0.14604787990912174,54.937763215448626,55.322719760921444,309.65000648206535,8.600293796909119,294.06458699228705,318.3036743596497,290
