sweep,rx_id,rx,source_kind,tx_id,tx,source_addr,directed_link,raw_distance_mm,rx_timestamp,carrier_integrator,first_path,fp_amp1,fp_amp2,fp_amp3,fp_amp_sum,max_growth_cir,rx_pream_count,std_noise,max_noise,snr_proxy,peak_over_fp,noise_over_fp,raw_line,round_master,raw_distance_valid,valid_raw_distance_mm
43,1,B,A,6,G,0xa106,B<-G,-1,1658079348,4939,47704,4736,7118,6670,18524,1971,117,44,1033,421.0,0.10640250485856187,0.0023752969121140144,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;43;1;A;6;0xa106;-1;1658079348;4939;47704;4736;7118;6670;1971;117;44;1033,G,False,
3,6,G,A,2,C,0xa102,G<-C,1582,3803423755,-4611,47639,4393,4409,4054,12856,2068,122,56,1279,229.57142857142858,0.16085874299937772,0.0043559427504667085,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;3;6;A;2;0xa102;1582;3803423755;-4611;47639;4393;4409;4054;2068;122;56;1279,G,True,1582.0
3,6,G,A,3,D,0xa103,G<-D,4090,516291531,-6835,48087,2297,6893,6095,15285,2041,122,36,820,424.5833333333333,0.13352960418711154,0.0023552502453385673,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;3;6;A;3;0xa103;4090;516291531;-6835;48087;2297;6893;6095;2041;122;36;820,G,True,4090.0
3,6,G,A,7,H,0xa107,G<-H,3673,3650242838,-5688,47898,7195,7090,6238,20523,1909,122,48,1095,427.5625,0.0930175900209521,0.00233883935097208,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;3;6;A;7;0xa107;3673;3650242838;-5688;47898;7195;7090;6238;1909;122;48;1095,G,True,3673.0
16,4,E,A,6,G,0xa106,E<-G,-1,3094165155,2072,47759,6819,7051,6269,20139,2090,118,44,1036,457.70454545454544,0.10377873777248126,0.002184815532052237,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;16;4;A;6;0xa106;-1;3094165155;2072;47759;6819;7051;6269;2090;118;44;1036,G,False,
34,2,C,A,6,G,0xa106,C<-G,-1,3074146723,4749,48007,5612,2654,3982,12248,1607,120,56,1283,218.71428571428572,0.1312050947093403,0.0045721750489875895,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;34;2;A;6;0xa106;-1;3074146723;4749;48007;5612;2654;3982;1607;120;56;1283,G,False,
4,6,G,A,2,C,0xa102,G<-C,1583,3441455774,-4490,47778,3657,4646,3707,12010,2057,122,56,1336,214.46428571428572,0.17127393838467944,0.00466278101582015,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;4;6;A;2;0xa102;1583;3441455774;-4490;47778;3657;4646;3707;2057;122;56;1336,G,True,1583.0
4,6,G,A,3,D,0xa103,G<-D,4071,172662072,-6905,47948,2607,6584,6174,15365,1892,122,32,674,480.15625,0.1231369996745851,0.002082655385616661,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;4;6;A;3;0xa103;4071;172662072;-6905;47948;2607;6584;6174;1892;122;32;674,G,True,4071.0
4,6,G,A,4,E,0xa104,G<-E,4946,1180713267,-4597,47919,6748,7000,4715,18463,2065,122,36,864,512.8611111111111,0.11184531224611385,0.0019498456372203867,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;4;6;A;4;0xa104;4946;1180713267;-4597;47919;6748;7000;4715;2065;122;36;864,G,True,4946.0
52,0,A,A,6,G,0xa106,A<-G,-1,677914677,5712,47641,7011,7096,6131,20238,2166,121,36,809,562.1666666666666,0.10702638600652238,0.0017788319003854136,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;52;0;A;6;0xa106;-1;677914677;5712;47641;7011;7096;6131;2166;121;36;809,G,False,
22,3,D,A,6,G,0xa106,D<-G,-1,1319172801,3598,47789,4440,7025,4903,16368,2031,123,40,903,409.2,0.12408357771260997,0.0024437927663734115,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;22;3;A;6;0xa106;-1;1319172801;3598;47789;4440;7025;4903;2031;123;40;903,G,False,
5,5,F,A,6,G,0xa106,F<-G,-1,3791307623,10948,47923,4809,5558,3622,13989,1807,119,48,905,291.4375,0.1291729215812424,0.0034312674244048897,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;5;5;A;6;0xa106;-1;3791307623;10948;47923;4809;5558;3622;1807;119;48;905,G,False,
59,7,H,A,6,G,0xa106,H<-G,-1,1962683787,2411,47983,7203,7543,5100,19846,1838,119,52,1276,381.65384615384613,0.09261312103194598,0.002620175350196513,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;59;7;A;6;0xa106;-1;1962683787;2411;47983;7203;7543;5100;1838;119;52;1276,G,False,
4,6,G,A,5,F,0xa105,G<-F,3412,2269256885,-11250,47825,3914,6200,5533,15647,2043,122,48,955,325.9791666666667,0.1305681600306768,0.0030676807055665624,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;4;6;A;5;0xa105;3412;2269256885;-11250;47825;3914;6200;5533;2043;122;48;955,G,True,3412.0
5,6,G,A,0,A,0xa100,G<-A,5207,1312585094,-7667,48026,7315,6835,5727,19877,2178,122,32,761,621.15625,0.10957387935805202,0.00160990089047643,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;5;6;A;0;0xa100;5207;1312585094;-7667;48026;7315;6835;5727;2178;122;32;761,G,True,5207.0
35,2,C,A,6,G,0xa106,C<-G,-1,2602755879,4722,47883,5167,3030,3577,11774,1540,118,56,1269,210.25,0.13079667063020214,0.0047562425683709865,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;35;2;A;6;0xa106;-1;2602755879;4722;47883;5167;3030;3577;1540;118;56;1269,G,False,
23,3,D,A,6,G,0xa106,D<-G,-1,848839181,3357,47617,3014,5633,6795,15442,2092,119,40,947,386.05,0.13547467944566766,0.0025903380391141045,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;23;3;A;6;0xa106;-1;848839181;3357;47617;3014;5633;6795;2092;119;40;947,G,False,
6,5,F,A,6,G,0xa106,F<-G,-1,2813279323,11095,47647,4232,6165,4785,15182,1923,119,52,1076,291.96153846153845,0.1266631537346858,0.0034251086813331575,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;6;5;A;6;0xa106;-1;2813279323;11095;47647;4232;6165;4785;1923;119;52;1076,G,False,
60,7,H,A,6,G,0xa106,H<-G,-1,1061275266,1930,47726,7040,7409,5019,19468,1916,120,56,1317,347.64285714285717,0.09841791658105609,0.0028765153071707416,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;60;7;A;6;0xa106;-1;1061275266;1930;47726;7040;7409;5019;1916;120;56;1317,G,False,
5,6,G,A,2,C,0xa102,G<-C,1599,2970043678,-4549,47906,3392,4713,3690,11795,2048,122,56,1278,210.625,0.17363289529461637,0.004747774480712166,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;5;6;A;2;0xa102;1599;2970043678;-4549;47906;3392;4713;3690;2048;122;56;1278,G,True,1599.0
5,6,G,A,3,D,0xa103,G<-D,4095,3997276152,-6860,47620,3779,5586,6815,16180,2018,122,40,907,404.5,0.12472187886279357,0.002472187886279357,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;5;6;A;3;0xa103;4095;3997276152;-6860;47620;3779;5586;6815;2018;122;40;907,G,True,4095.0
5,6,G,A,5,F,0xa105,G<-F,3405,1291180482,-11156,48094,4030,6293,4963,15286,1910,122,52,1081,293.96153846153845,0.12495093549653277,0.003401805573727594,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;5;6;A;5;0xa105;3405;1291180482;-11156;48094;4030;6293;4963;1910;122;52;1081,G,True,3405.0
5,6,G,A,7,H,0xa107,G<-H,3758,2381100321,-5852,47909,7210,7109,5393,19712,1892,122,48,1089,410.6666666666667,0.09598214285714286,0.002435064935064935,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;5;6;A;7;0xa107;3758;2381100321;-5852;47909;7210;7109;5393;1892;122;48;1089,G,True,3758.0
53,0,A,A,6,G,0xa106,A<-G,-1,80009654,3733,48018,7214,7427,7107,21748,2297,124,32,756,679.625,0.10561890748574582,0.0014713996689350744,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;53;0;A;6;0xa106;-1;80009654;3733;48018;7214;7427;7107;2297;124;32;756,G,False,
44,1,B,A,6,G,0xa106,B<-G,-1,687166688,4936,47820,4238,6955,7119,18312,2080,119,48,1126,381.5,0.11358671909130624,0.002621231979030144,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;44;1;A;6;0xa106;-1;687166688;4936;47820;4238;6955;7119;2080;119;48;1126,G,False,
6,6,G,A,0,A,0xa100,G<-A,5330,714658887,-7359,47699,7352,7092,6516,20960,2220,122,32,761,655.0,0.10591603053435114,0.0015267175572519084,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;6;6;A;0;0xa100;5330;714658887;-7359;47699;7352;7092;6516;2220;122;32;761,G,True,5330.0
6,6,G,A,1,B,0xa101,G<-B,3703,1776875718,-5265,47826,3803,7568,6995,18366,2175,122,48,1132,382.625,0.11842535119242077,0.0026135249918327343,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;6;6;A;1;0xa101;3703;1776875718;-5265;47826;3803;7568;6995;2175;122;48;1132,G,True,3703.0
17,4,E,A,6,G,0xa106,E<-G,-1,2081501893,1396,47793,6684,6780,4466,17930,1902,120,40,947,448.25,0.10607919687674289,0.002230897936419409,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;17;4;A;6;0xa106;-1;2081501893;1396;47793;6684;6780;4466;1902;120;40;947,G,False,
36,2,C,A,6,G,0xa106,C<-G,-1,2419186487,4623,47899,3699,4100,3370,11169,1793,120,56,1337,199.44642857142858,0.1605336198406303,0.005013877697197601,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;36;2;A;6;0xa106;-1;2419186487;4623;47899;3699;4100;3370;1793;120;56;1337,G,False,
24,3,D,A,6,G,0xa106,D<-G,-1,649362908,3300,48072,2566,6636,6873,16075,2083,121,40,907,401.875,0.1295800933125972,0.002488335925349922,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;24;3;A;6;0xa106;-1;649362908;3300;48072;2566;6636;6873;2083;121;40;907,G,False,
7,5,F,A,6,G,0xa106,F<-G,-1,2745202371,10968,47759,3768,5919,5533,15220,1921,119,52,1024,292.6923076923077,0.12621550591327202,0.003416557161629435,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;7;5;A;6;0xa106;-1;2745202371;10968;47759;3768;5919;5533;1921;119;52;1024,G,False,
61,7,H,A,6,G,0xa106,H<-G,-1,921016518,2512,47802,7452,6990,4032,18474,2048,123,48,1138,384.875,0.11085850384323914,0.0025982461838259174,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;61;7;A;6;0xa106;-1;921016518;2512;47802;7452;6990;4032;2048;123;48;1138,G,False,
6,6,G,A,2,C,0xa102,G<-C,1608,2786452242,-4546,47886,5729,3766,4946,14441,2171,122,56,1328,257.875,0.15033584931791427,0.003877847794474067,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;6;6;A;2;0xa102;1608;2786452242;-4546;47886;5729;3766;4946;2171;122;56;1328,G,True,1608.0
6,6,G,A,4,E,0xa104,G<-E,4908,168033041,-4237,47901,6340,6892,5678,18910,1899,122,32,735,590.9375,0.10042305658381809,0.0016922263352723427,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;6;6;A;4;0xa104;4908;168033041;-4237;47901;6340;6892;5678;1899;122;32;735,G,True,4908.0
6,6,G,A,5,F,0xa105,G<-F,3409,1223049052,-11155,47984,4655,6189,4134,14978,1933,122,52,1034,288.03846153846155,0.12905594872479637,0.003471758579249566,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;6;6;A;5;0xa105;3409;1223049052;-11155;47984;4655;6189;4134;1933;122;52;1034,G,True,3409.0
6,6,G,A,7,H,0xa107,G<-H,3690,2240827081,-5645,47829,7016,7585,6699,21300,2077,122,36,908,591.6666666666666,0.09751173708920188,0.0016901408450704226,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;6;6;A;7;0xa107;3690;2240827081;-5645;47829;7016;7585;6699;2077;122;36;908,G,True,3690.0
54,0,A,A,6,G,0xa106,A<-G,-1,4215369654,4113,48034,7030,7463,5710,20203,2214,122,40,937,505.075,0.10958768499727763,0.001979903974657229,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;54;0;A;6;0xa106;-1;4215369654;4113;48034;7030;7463;5710;2214;122;40;937,G,False,
45,1,B,A,6,G,0xa106,B<-G,-1,526211969,5017,47973,6774,7457,5731,19962,2307,124,52,1220,383.88461538461536,0.11556958220619176,0.002604949403867348,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;45;1;A;6;0xa106;-1;526211969;5017;47973;6774;7457;5731;2307;124;52;1220,G,False,
7,6,G,A,0,A,0xa100,G<-A,5256,555028005,-7422,47673,7148,7031,4280,18459,2111,122,32,728,576.84375,0.11436155804756487,0.0017335716994420066,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;7;6;A;0;0xa100;5256;555028005;-7422;47673;7148;7031;4280;2111;122;32;728,G,True,5256.0
7,6,G,A,1,B,0xa101,G<-B,3669,1615896600,-5226,47644,4941,7158,6342,18441,2227,122,44,1038,419.1136363636364,0.12076351607830378,0.0023859877446993113,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;7;6;A;1;0xa101;3669;1615896600;-5226;47644;4941;7158;6342;2227;122;44;1038,G,True,3669.0
25,3,D,A,6,G,0xa106,D<-G,-1,146379898,3501,47718,3141,6974,5273,15388,2138,119,36,820,427.44444444444446,0.13893943332466857,0.002339485313231089,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;25;3;A;6;0xa106;-1;146379898;3501;47718;3141;6974;5273;2138;119;36;820,G,False,
8,5,F,A,6,G,0xa106,F<-G,-1,2587301687,10939,47875,2762,5244,5970,13976,1746,117,48,1005,291.1666666666667,0.12492844876931883,0.0034344590726960505,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;8;5;A;6;0xa106;-1;2587301687;10939;47875;2762;5244;5970;1746;117;48;1005,G,False,
62,7,H,A,6,G,0xa106,H<-G,-1,762923714,2359,47790,6241,6041,4112,16394,1369,117,40,841,409.85,0.08350616079053312,0.002439917042820544,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;62;7;A;6;0xa106;-1;762923714;2359;47790;6241;6041;4112;1369;117;40;841,G,False,
7,6,G,A,3,D,0xa103,G<-D,4122,3294777753,-6806,48037,2444,6686,5013,14143,2021,122,44,943,321.4318181818182,0.1428975464894294,0.003111079686063777,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;7;6;A;3;0xa103;4122;3294777753;-6806;48037;2444;6686;5013;2021;122;44;943,G,True,4122.0
7,6,G,A,4,E,0xa104,G<-E,4920,2199336,-4347,47916,6632,7177,5066,18875,2031,122,32,731,589.84375,0.10760264900662252,0.001695364238410596,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;7;6;A;4;0xa104;4920;2199336;-4347;47916;6632;7177;5066;2031;122;32;731,G,True,4920.0
7,6,G,A,5,F,0xa105,G<-F,3430,1065094384,-11177,47884,3785,6195,5748,15728,2065,122,48,957,327.6666666666667,0.131294506612411,0.003051881993896236,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;7;6;A;5;0xa105;3430;1065094384;-11177;47884;3785;6195;5748;2065;122;48;957,G,True,3430.0
7,6,G,A,7,H,0xa107,G<-H,3701,2082718413,-5751,47833,7432,7659,6390,21481,2045,122,44,1096,488.20454545454544,0.09520040966435454,0.002048321772729389,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;7;6;A;7;0xa107;3701;2082718413;-5751;47833;7432;7659;6390;2045;122;44;1096,G,True,3701.0
18,4,E,A,6,G,0xa106,E<-G,-1,1915678382,1366,47770,5864,6558,5689,18111,1813,117,40,909,452.775,0.10010490861907129,0.0022086025067638453,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;18;4;A;6;0xa106;-1;1915678382;1366;47770;5864;6558;5689;1813;117;40;909,G,False,
37,2,C,A,6,G,0xa106,C<-G,-1,2251404703,4473,47995,2976,4014,2385,9375,1539,117,56,1271,167.41071428571428,0.16416,0.005973333333333333,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;37;2;A;6;0xa106;-1;2251404703;4473;47995;2976;4014;2385;1539;117;56;1271,G,False,
46,1,B,A,6,G,0xa106,B<-G,-1,4251906407,4907,47939,2028,6870,6785,15683,1960,118,48,1127,326.7291666666667,0.12497608875852834,0.003060638908372123,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;46;1;A;6;0xa106;-1;4251906407;4907;47939;2028;6870;6785;1960;118;48;1127,G,False,
8,6,G,A,1,B,0xa101,G<-B,3762,1046600788,-5353,47704,5645,7180,6657,19482,2307,122,48,1128,405.875,0.1184170003079766,0.0024638127502309825,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;8;6;A;1;0xa101;3762;1046600788;-5353;47704;5645;7180;6657;2307;122;48;1128,G,True,3762.0
8,6,G,A,2,C,0xa102,G<-C,1603,2067718805,-4523,47761,5200,3925,4224,13349,2038,122,64,1449,208.578125,0.15267061203086374,0.004794366619222413,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;8;6;A;2;0xa102;1603;2067718805;-4523;47761;5200;3925;4224;2038;122;64;1449,G,True,1603.0
19,4,E,A,6,G,0xa106,E<-G,-1,1713510161,1313,47869,7427,7183,4039,18649,2203,123,44,1041,423.84090909090907,0.11812965842672529,0.0023593758378465334,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;19;4;A;6;0xa106;-1;1713510161;1313;47869;7427;7183;4039;2203;123;44;1041,G,False,
38,2,C,A,6,G,0xa106,C<-G,-1,1700496307,4452,48023,4040,3914,3438,11392,1629,119,56,1289,203.42857142857142,0.14299508426966293,0.0049157303370786515,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;38;2;A;6;0xa106;-1;1700496307;4452;48023;4040;3914;3438;1629;119;56;1289,G,False,
26,3,D,A,6,G,0xa106,D<-G,-1,4233553037,3668,47729,4238,6742,4500,15480,2009,121,40,864,387.0,0.12978036175710594,0.002583979328165375,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;26;3;A;6;0xa106;-1;4233553037;3668;47729;4238;6742;4500;2009;121;40;864,G,False,
9,5,F,A,6,G,0xa106,F<-G,-1,2411041462,11046,47754,3426,5353,5645,14424,1983,123,52,928,277.38461538461536,0.1374792013311148,0.0036051026067665,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;9;5;A;6;0xa106;-1;2411041462;11046;47754;3426;5353;5645;1983;123;52;928,G,False,
63,7,H,A,6,G,0xa106,H<-G,-1,246752590,2297,47938,5537,7314,7071,19922,1999,117,40,997,498.05,0.10034133119164743,0.0020078305391024996,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;63;7;A;6;0xa106;-1;246752590;2297;47938;5537;7314;7071;1999;117;40;997,G,False,
8,6,G,A,3,D,0xa103,G<-D,4078,3086963056,-6877,48012,2876,6341,6222,15439,1867,122,36,746,428.8611111111111,0.12092752121251377,0.0023317572381630933,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;8;6;A;3;0xa103;4078;3086963056;-6877;48012;2876;6341;6222;1867;122;36;746,G,True,4078.0
8,6,G,A,4,E,0xa104,G<-E,4934,4094988477,-4659,47817,6263,6784,6647,19694,1989,122,36,821,547.0555555555555,0.10099522697268204,0.0018279679090078195,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;8;6;A;4;0xa104;4934;4094988477;-4659;47817;6263;6784;6647;1989;122;36;821,G,True,4934.0
8,6,G,A,7,H,0xa107,G<-H,3708,1566532672,-5840,47700,6636,7506,6621,20763,1997,122,40,956,519.075,0.09618070606367095,0.0019265038770890526,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;8;6;A;7;0xa107;3708;1566532672;-5840;47700;6636;7506;6621;1997;122;40;956,G,True,3708.0
55,0,A,A,6,G,0xa106,A<-G,-1,3554316906,3867,47694,7007,6946,6897,20850,2109,118,32,754,651.5625,0.10115107913669065,0.0015347721822541965,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;55;0;A;6;0xa106;-1;3554316906;3867;47694;7007;6946;6897;2109;118;32;754,G,False,
47,1,B,A,6,G,0xa106,B<-G,-1,3846907029,4969,47737,7280,7555,4433,19268,2280,123,48,1134,401.4166666666667,0.11833091135561553,0.0024911770811708533,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;47;1;A;6;0xa106;-1;3846907029;4969;47737;7280;7555;4433;2280;123;48;1134,G,False,
9,6,G,A,2,C,0xa102,G<-C,1614,1346153632,-4531,47772,3938,4632,3919,12489,2037,122,48,1112,260.1875,0.1631035311073745,0.003843382176315157,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;9;6;A;2;0xa102;1614;1346153632;-4531;47772;3938;4632;3919;2037;122;48;1112,G,True,1614.0
9,6,G,A,3,D,0xa103,G<-D,4132,2366642373,-6767,47825,2199,6814,6056,15069,2076,122,36,781,418.5833333333333,0.13776627513438183,0.002389010551463269,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;9;6;A;3;0xa103;4132;2366642373;-6767;47825;2199;6814;6056;2076;122;36;781,G,True,4132.0
9,6,G,A,4,E,0xa104,G<-E,4944,3384553827,-4510,47975,6433,6947,5103,18483,1980,122,36,824,513.4166666666666,0.10712546664502516,0.0019477357571822756,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;9;6;A;4;0xa104;4944;3384553827;-4510;47975;6433;6947;5103;1980;122;36;824,G,True,4944.0
20,4,E,A,6,G,0xa106,E<-G,-1,1003083894,2664,47714,5403,5940,4501,15844,1358,102,32,761,495.125,0.08571067912143399,0.002019691996970462,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;20;4;A;6;0xa106;-1;1003083894;2664;47714;5403;5940;4501;1358;102;32;761,G,False,
39,2,C,A,6,G,0xa106,C<-G,-1,978951596,4686,48008,5847,3117,4227,13191,1745,124,60,1237,219.85,0.1322871654916231,0.004548555833522857,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;39;2;A;6;0xa106;-1;978951596;4686;48008;5847;3117;4227;1745;124;60;1237,G,False,
27,3,D,A,6,G,0xa106,D<-G,-1,3513251668,3230,47920,4462,7050,4771,16283,2131,125,32,734,508.84375,0.1308726893078671,0.0019652398206718665,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;27;3;A;6;0xa106;-1;3513251668;3230;47920;4462;7050;4771;2131;125;32;734,G,False,
10,5,F,A,6,G,0xa106,F<-G,-1,1640472715,10786,47703,4147,5509,4642,14298,1854,120,48,907,297.875,0.1296684851028116,0.003357112882920688,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;10;5;A;6;0xa106;-1;1640472715;10786;47703;4147;5509;4642;1854;120;48;907,G,False,
64,7,H,A,6,G,0xa106,H<-G,-1,3781790293,1928,47697,6043,7511,7155,20709,1974,119,44,1100,470.65909090909093,0.09532087498189193,0.0021246800907817856,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;64;7;A;6;0xa106;-1;3781790293;1928;47697;6043;7511;7155;1974;119;44;1100,G,False,
9,6,G,A,7,H,0xa107,G<-H,3715,806590275,-5690,47951,6558,7433,6827,20818,1949,122,40,957,520.45,0.09362090498606974,0.0019214141608223652,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;9;6;A;7;0xa107;3715;806590275;-5690;47951;6558;7433;6827;1949;122;40;957,G,True,3715.0
56,0,A,A,7,H,0xa107,A<-H,-1,2717373977,1607,47613,6807,7060,4000,17867,2150,119,48,1125,372.2291666666667,0.1203335758661219,0.002686517042592489,[AUTOPOS] ANCHOR_CTRL[5] notify: ACRX;1;56;0;A;7;0xa107;-1;2717373977;1607;47613;6807;7060;4000;2150;119;48;1125,H,False,
0,7,H,A,1,B,0xa101,H<-B,5529,2789326218,-2589,48006,2796,6089,6804,15689,1780,122,44,950,356.5681818181818,0.11345528714385876,0.0028045127159156097,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;0;7;A;1;0xa101;5529;2789326218;-2589;48006;2796;6089;6804;1780;122;44;950,H,True,5529.0
48,1,B,A,7,H,0xa107,B<-H,-1,2941105567,-508,48019,4402,7212,6777,18391,2316,125,40,906,459.775,0.12593116198140394,0.0021749768908705344,[AUTOPOS] ANCHOR_CTRL[6] notify: ACRX;1;48;1;A;7;0xa107;-1;2941105567;-508;48019;4402;7212;6777;2316;125;40;906,H,False,
40,2,C,A,7,H,0xa107,C<-H,-1,403448499,-931,47783,6913,7084,5179,19176,1992,117,72,1670,266.3333333333333,0.10387984981226533,0.0037546933667083854,[AUTOPOS] ANCHOR_CTRL[2] notify: ACRX;1;40;2;A;7;0xa107;-1;403448499;-931;47783;6913;7084;5179;1992;117;72;1670,H,False,
28,3,D,A,7,H,0xa107,D<-H,-1,2992599594,948,47646,7673,7748,6703,22124,2212,124,56,1367,395.07142857142856,0.09998192008678358,0.0025311878502983186,[AUTOPOS] ANCHOR_CTRL[7] notify: ACRX;1;28;3;A;7;0xa107;-1;2992599594;948;47646;7673;7748;6703;2212;124;56;1367,H,False,
0,7,H,A,2,C,0xa102,H<-C,4071,3824322599,-1907,47659,7530,6991,4958,19479,2057,122,56,1310,347.8392857142857,0.10560090353714256,0.002874890908157503,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;0;7;A;2;0xa102;4071;3824322599;-1907;47659;7530;6991;4958;2057;122;56;1310,H,True,4071.0
0,7,H,A,3,D,0xa103,H<-D,1726,604620007,-1225,47843,7602,7394,5955,20951,2143,122,52,1270,402.90384615384613,0.10228628705073743,0.0024819817669800965,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;0;7;A;3;0xa103;1726;604620007;-1225;47843;7602;7394;5955;2143;122;52;1270,H,True,1726.0
0,7,H,A,4,E,0xa104,H<-E,2866,1645163742,772,47818,590,6551,6755,13896,1883,122,56,1226,248.14285714285714,0.13550662061024754,0.004029936672423719,[AUTOPOS] ANCHOR_CTRL[0] notify: ACRX;1;0;7;A;4;0xa104;2866;1645163742;772;47818;590;6551;6755;1883;122;56;1226,H,True,2866.0
1,6,G,A,7,H,0xa107,G<-H,-1,192754204,-5957,47656,7264,7187,5236,19687,1849,117,44,1091,447.4318181818182,0.0939198455833799,0.0022349773962513334,[AUTOPOS] ANCHOR_CTRL[3] notify: ACRX;1;1;6;A;7;0xa107;-1;192754204;-5957;47656;7264;7187;5236;1849;117;44;1091,H,False,
21,4,E,A,7,H,0xa107,E<-H,-1,504577651,-1278,47727,3712,6832,4637,15181,1850,119,52,1194,291.9423076923077,0.12186285488439497,0.0034253342994532638,[AUTOPOS] ANCHOR_CTRL[1] notify: ACRX;1;21;4;A;7;0xa107;-1;504577651;-1278;47727;3712;6832;4637;1850;119;52;1194,H,False,
11,5,F,A,7,H,0xa107,F<-H,-1,1141436564,4668,47736,4749,7326,4566,16641,2215,125,44,998,378.20454545454544,0.13310498167177454,0.0026440718706808486,[AUTOPOS] ANCHOR_CTRL[4] notify: ACRX;1;11;5;A;7;0xa107;-1;1141436564;4668;47736;4749;7326;4566;2215;125;44;998,H,False,
