sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
5133,,BS2DCE,,cal_roto,5,success,100,4,4,165,214,0
5134,,BS2DCE,,cal_roto,5,success,100,4,4,106,139,0
5135,,BS2DCE,,cal_roto,5,success,100,4,4,77,97,0
5136,,BS2DCE,,cal_roto,5,success,100,4,4,80,108,0
5137,,BS2DCE,,cal_roto,5,success,100,4,4,48,70,0
5138,,BS2DCE,,cal_roto,5,success,100,4,4,127,169,0
5139,,BS2DCE,,cal_roto,5,pending,98,4,2,0,0,0
5140,,BS2DCE,,cal_roto,5,success,98,4,4,143,185,0
5141,,BS2DCE,,cal_roto,5,success,98,4,4,209,290,0
5142,,BS2DCE,,cal_roto,5,success,98,4,4,74,92,0
5143,,BS2DCE,,cal_roto,5,success,98,4,4,106,132,0
5144,,BS2DCE,,cal_roto,5,success,98,4,4,95,128,0
5145,,BS2DCE,,cal_roto,5,success,98,4,4,46,66,0
5146,,BS2DCE,,cal_roto,5,success,100,4,4,28,40,0
5147,,BS2DCE,,cal_roto,5,success,100,4,4,76,115,0
5148,,BS2DCE,,cal_roto,5,success,100,4,4,37,55,0
5149,,BS2DCE,,cal_roto,5,success,100,4,4,5,7,0
5150,,BS2DCE,,cal_roto,5,success,100,4,4,93,137,0
5151,,BS2DCE,,cal_roto,5,success,100,4,4,157,217,0
5152,,BS2DCE,,cal_roto,5,success,100,4,4,37,50,0
5153,,BS2DCE,,cal_roto,5,success,100,4,4,116,145,0
5154,,BS2DCE,,cal_roto,5,success,100,4,4,75,93,0
5155,,BS2DCE,,cal_roto,5,success,100,4,4,85,106,0
5156,,BS2DCE,,cal_roto,5,success,100,4,4,42,62,0
5157,,BS2DCE,,cal_roto,5,success,100,4,4,93,131,0
5158,,BS2DCE,,cal_roto,5,success,100,4,4,139,150,0
5159,,BS2DCE,,cal_roto,5,success,100,4,4,152,192,0
5160,,BS2DCE,,cal_roto,5,success,100,4,4,188,256,0
5161,,BS2DCE,,cal_roto,5,success,100,4,4,82,103,0
5162,,BS2DCE,,cal_roto,5,success,100,4,4,111,141,0
5163,,BS2DCE,,cal_roto,5,success,100,4,4,125,169,0
5164,,BS2DCE,,cal_roto,5,pending,97,4,2,0,0,0
5165,,BS2DCE,,cal_roto,5,success,97,4,4,22,31,0
5166,,BS2DCE,,cal_roto,5,success,97,4,4,93,135,0
5167,,BS2DCE,,cal_roto,5,success,97,4,4,28,40,0
5168,,BS2DCE,,cal_roto,5,success,97,4,4,1,1,0
5169,,BS2DCE,,cal_roto,5,success,97,4,4,86,125,0
5170,,BS2DCE,,cal_roto,5,success,98,4,4,91,106,0
5171,,BS2DCE,,cal_roto,5,success,98,4,4,51,68,0
5172,,BS2DCE,,cal_roto,5,success,98,4,4,135,164,0
5173,,BS2DCE,,cal_roto,5,success,98,4,4,77,98,0
5174,,BS2DCE,,cal_roto,5,success,98,4,4,77,104,0
5175,,BS2DCE,,cal_roto,5,success,98,4,4,70,93,0
5176,,BS2DCE,,cal_roto,5,success,98,4,4,41,59,0
5177,,BS2DCE,,cal_roto,5,success,98,4,4,100,135,0
5178,,BS2DCE,,cal_roto,5,success,100,4,4,38,50,0
5179,,BS2DCE,,cal_roto,5,success,100,4,4,150,187,0
5180,,BS2DCE,,cal_roto,5,success,100,4,4,196,267,0
5181,,BS2DCE,,cal_roto,5,success,100,4,4,81,103,0
5182,,BS2DCE,,cal_roto,5,success,100,4,4,72,93,0
5183,,BS2DCE,,cal_roto,5,success,100,4,4,128,165,0
5184,,BS2DCE,,cal_roto,5,success,100,4,4,30,42,0
5185,,BS2DCE,,cal_roto,5,success,100,4,4,8,12,0
5186,,BS2DCE,,cal_roto,5,success,100,4,4,15,22,0
5187,,BS2DCE,,cal_roto,5,success,100,4,4,27,39,0
5188,,BS2DCE,,cal_roto,5,success,100,4,4,8,12,0
5189,,BS2DCE,,cal_roto,5,pending,98,4,2,0,0,0
5190,,BS2DCE,,cal_roto,5,success,98,4,4,70,80,0
5191,,BS2DCE,,cal_roto,5,success,98,4,4,100,137,0
5192,,BS2DCE,,cal_roto,5,success,98,4,4,136,160,0
5193,,BS2DCE,,cal_roto,5,success,98,4,4,53,67,0
5194,,BS2DCE,,cal_roto,5,success,100,4,4,89,131,0
5195,,BS2DCE,,cal_roto,5,success,100,4,4,59,86,0
5196,,BS2DCE,,cal_roto,5,success,100,4,4,60,87,0
5197,,BS2DCE,,cal_roto,5,success,100,4,4,76,111,0
5198,,BS2DCE,,cal_roto,5,success,100,4,4,902,1263,0
5199,,BS2DCE,,cal_roto,5,pending,98,4,3,0,0,0
5200,,BS2DCE,,cal_roto,5,success,98,4,4,124,161,0
5201,,BS2DCE,,cal_roto,5,success,98,4,4,174,226,0
5202,,BS2DCE,,cal_roto,5,success,99,4,4,58,73,0
5203,,BS2DCE,,cal_roto,5,success,99,4,4,128,155,0
5204,,BS2DCE,,cal_roto,5,success,99,4,4,65,87,0
5205,,BS2DCE,,cal_roto,5,success,99,4,4,52,77,0
5206,,BS2DCE,,cal_roto,5,success,99,4,4,18,26,0
5207,,BS2DCE,,cal_roto,5,success,99,4,4,43,64,0
5208,,BS2DCE,,cal_roto,5,success,99,4,4,45,64,0
